b6747d66dda1c9bbcfcb3ba44ef2a9fd3d5f0cebec4cf3754bbf3218c65459bd,3c35c010bd92ffb607ae6ebe2723ab31da9c612747401bfe1bec7a539b83b89b,2bc9aa995aa87e03e0c0bce62ffaf07c53b502f2e52621068620947c02b652bb,b2b9c4ea08996e2e96b0a4135ae7b441d6fb76138f5ed7166d3783c0485b91e3,5f6897830782e4fb23ab7e8976d12681b52e2c0da8188e9141a6593ebc754e46,6e38b549c80fb345e5647d834c729ac5c51279c8c28f814100e5de4f719c901e,b7e147a4c6d07272d951410c37f34c1a891217f9e1ce941cac0516cb2cd79a33,ab839016abda9df463828ce4564b859482e9fa77bf9c356bfc027b0dd13265a0,9523c1bb798a88b21b5f2f377fda32a97ff564e58c737e0fba72b28a4aa7fb41,bfb2403ac731f4a7edec44cfa56e3f7ca065a49869a28854ed054814d71b05a4,9c1132935a77dd2da0d7e5165e6b3a51b8cad2e60352d3da019a1b98341c0151,2648a26acfd526319003e2d1dd12c51221844ec409838dfdc4465d2eddc7c216,fc2dd712d76543b4b46edac4fb9626f7d178171fb9f769122c1ad2a857c06e74,350824301fd1d45e3ac477b876d8bd425d32ae1f5e5cd87fc43393f1408a8c96,b7723028b6a6c0c4eb3cd059fb338d3c9fb199db9856189b7e9512ec47491470,e37d1ca77ed2c9f2413223965ee13e28a9b70b0416d55cec0f926005309fd777,635ee7817d1a4d0cb6b56be73abb94ef2b9acca405a9bd5a81e0d3fc399d63a3,37bd8594cc40c3f39cfcd0f60a0bcc1d71df640189fe621f55417e77d2ccf451,fc90bcc14e1e806d1758056d1ba382013f02fa2d5db365e95832301cd00a470d,c589c7ae5ceb6907594e1a7ad2dfa549c19edcc212bef6c9d062d7e842765615,f3f107a9990521746100a6d5eb2156d66651559cb32dfeda4c96be6c9031f864
"0","28.2","0","豪炎槍プロミネンス","0","0.6","105165","0","0","0","0","0","0","0","5","0","0","0","0","0","槍"
"30","25.4","0","星核槍エルツボルグ","0","0","105166","0","0","0","0","1","0","0","5","0","0","0","0","0","槍"
"50","27.8","0","聖鹿槍アルマベナード","0","0","105167","0","0","0","0","0.6","0","0","5","0","0","0","0","0","弓"
"0","24","0","ネクロディムアックス","0","0","105191","0","0.4","0","0","0","0","0","5","0","0","0","0.2","0","斧"
"0","24","2","神判の聖斧","0","0","105192","0","0","0","0","0","0","0","5","0.6","0","0","0","0","斧"
"12","26","2.4","ガイアアクス","0","0","105193","0","0","0","0","0","0","0","5","0","0","0","0","0","斧"
"0","28","2.4","神轟斧テラブレイク","0","0","105194","0","0","0","0","0","20","0","5","0","0","0","0","0","斧"
"0","30.2","0","機操斧コアブレイカー","0","0.2","105195","0","0","0","0","0","0","0","5","0","0","0","0","0","斧"
"0","34","0","ターコイズ・ノア","0","0","105196","0","0","0","0","0","0","0","5","0","0","0","0","0","斧"
"40","30","4","炎羆帝の爪戦斧","0","0","105197","0","0","0","0","0","0","0","5","0","0","0","0","0","斧"
"0","0","0","ゼノスフィアロッド","2","0","105221","0","0","0.6","0","0","0","0","5","0","0","20","0","0","攻撃杖"
"0","0","0","ジェネシスロッド","2.4","0","105222","0","0","0","0","0","0","4","5","0","0","22","0","0","攻撃杖"
"0","0","0","ケラウノスワンド","2.8","0","105223","0","0","0","0","0","0","0","5","0.4","0","23.6","0","0","攻撃杖"
"0","0","0","黒蛇龍の杖","3.2","0","105224","0","0","0","0","0","0","2","5","0","0","25.6","0","0","攻撃杖"
"0","0","0","月淵杖サクリファイス","2","0","105225","0","0","0","0","0","0","0","5","0","0","29.2","0","0","攻撃杖"
"0","0","0","清雅なる翠蝶杖","0","0","105226","0","0","0","0","0","0","4","5","0","0","30.8","0","0","攻撃杖"
"0","0","0","黒蛇の魔炎杖","2.4","0","105227","0","0","0","0","0","0","0","5","0","0","34.4","0","0","攻撃杖"
"0","0","0","フレイアムルロッド","0","0.8","105251","0","0","0","0","0","24","0","5","0","0","19","0","1.2","回復杖"
"0","0","0","神花の聖杖","0","0.6","105252","0","0","0.4","0","0.4","0","2","5","0","0","18.4","0","0","回復杖"
"0","0","0","アトランティスロッド","0","0.8","105253","0","0","0","0","0.6","24","0","5","0","0","20","0","0","回復杖"
"12","0","0","天杖ステラスフィア","0","0.8","105254","0","0","0","0","0.6","0","0","5","0","0","22","0","0","回復杖"
"0","0","0","世界樹の枝杖","0","0.4","105255","0","0","0","0","0.4","0","0","5","0","0","25.4","0","1","回復杖"
"0","0","0","炎鳥杖レイズフレア","0","0.4","105256","0","0","0","0","0.2","0","0","5","0","0","30.4","0","0.2","回復杖"
"0","0","0","白蛇の水聖杖","0","1","105257","0","0","0","0","0.8","0","0","5","0","0","27.2","0","0","回復杖"
"20","6.4","0","ファンタズムメイル","0","0.8","105281","0","0","0","0","1.2","0","0","5","0.6","0","0","0","0","軽装鎧"
"16","8.4","0","九天の鎧","0","1.2","105282","0","0","0","0","1.2","0","0","5","0","0","0","0","0","軽装鎧"
"16","8.8","0","レイジクイーンドレス","0","1","105283","0","0","0","0","1.4","0","0","5","0","0","0","0","0","軽装鎧"
"0","9.6","0","閃華の舞鎧","0","1.2","105284","0","0","0","0","1.2","0","2.4","5","0","0","0","0","0","軽装鎧"
"0","14","1.8","麗装ソウルローゼス","0","0.4","105285","0","0","0","0","1.6","0","0","5","0","0","0","0","0","軽装鎧"
"0","16.2","0","極南天の烈蒼鎧","0","0.8","105286","0","0","0","0","1.2","0","0","5","0","0","0","0","0","軽装鎧"
"0","18.4","4","聖光のリリープレート","0","1","105287","0","0","0","0","0.6","0","0","5","0","0","0","0","0","軽装鎧"
"24","0","0","蒼輝の鎧","0","1.8","105311","0","0","0","0","2","0","0","5","0","0","0","0","0","重装鎧"
"0","0","0","聖櫻の鎧","0","2","105312","0","0","0","0","2.2","20","0","5","0","0","0","0","0","重装鎧"
"10","0","0","煌金の王鎧","0","1.6","105313","0","0","0.2","0","2.4","0","0","5","0","0","0","0","0","重装鎧"
"14","0","0","烈風の俊鎧","0","2","105314","0","0","0","0","2.4","0","0","5","0","0","0","0","0","重装鎧"
"20","0","0","熾白銀の鏡鎧","0","2.6","105315","0","0","0","0","1.8","10","0","5","0","0","0","0","0","重装鎧"
"15","0","0","極北天の覇焔鎧","0","1.8","105316","0","0","0","0","3.2","0","0","5","0","0","0","0","0","重装鎧"
"42","0","0","覇王樹の棘針鎧","0","1.8","105317","0","0","0","0","3","0","0","5","0","0","0","0","0","重装鎧"
"20","6.8","0","イージスコート","0","0.4","105341","0","0","0","0","0.8","0","0","5","0","0","0","2","0","服"
"32","0","0","メイデンクロース","0","2","105342","0.4","0","0","0","1.2","0","0","5","0","0","0","0","0","服"
"0","13","2","鬼焔の闘衣","0","0.8","105343","0","0","0","0","1","0","0","5","0","0","0","0","0","服"
"0","13.2","2.4","極黒の冥衣","0","0.8","105344","0","0","0","0","1","0","0","5","0","0","0","0","0","服"
"0","13.6","0","流蒼装アズールロンド","0","0.4","105345","0","0","0","0","1.2","0","0","5","0","0","0","1","0","服"
"0","12.4","0","極東天の碧風装","0","1","105346","0","0","0","0","1.4","30","0","5","0","0","0","0","0","服"
"0","13.6","2.4","白霞の純花装","0","1","105347","0.4","0","0","0","1.2","0","0","5","0","0","0","0","0","服"
"24","0","0","純潔の巫女装束","0","1.4","105371","0","0","0","0","1","0","0","5","0.6","0","4","0","0","魔法服"
"0","0","0","エンプレスローブ","1.6","1.4","105372","0","0","0","0","1","0","0","5","0","0","8.6","0","0","魔法服"
"0","0","0","エクゾマギアローブ","2","1.4","105373","0","0","0","0","0.8","0","0","5","0","0","9.6","0","0","魔法服"
"16","0","0","爽氷の天衣","0","1.4","105374","0","0","0","0","1.2","0","0","5","0","0","8.6","0","0","魔法服"
"0","0","0","星詠みの聖霊衣","2.6","1.6","105375","0","0","0","0","1","0","0","5","0","0","9.2","0","0","魔法服"
"0","0","0","極西天の聖導衣","3","1.8","105376","0","0","0","0","0.8","0","0","5","0","0","10.4","0","0","魔法服"
"0","0","0","緋天のチューリップドレス","1.6","1.8","105377","0","0","0","0","1.2","0","0","5","0","0","12","0","0","魔法服"
"0","10.8","0","星詠みの円盾","0","0.6","105401","0.4","0","0","0","1","0","0","5","0","0","0","0","0","盾"
"16","0","0","熾白銀の鏡盾","0","2.8","105402","0","0","0","0","1.8","0","0","5","0","0","0","0","0","盾"
"24","0","0","聖円環ヘブンリーロータス","0","3.4","105403","0","0","0","0","1.8","0","0","5","0","0","0","0","0","盾"
"12","6","2","インファナルグリーブ","0","1.2","105431","0","0","0","0","1.6","0","0","5","0","0","0","0","0","靴"
"0","14","0","天翔の金靴","0","0.6","105432","0.4","0","0","0","0.8","0","0","5","0","0","0","0","0","靴"
"20","0","0","極翼天の聖靴","0","3.6","105433","0","0","0","0","1.2","0","0","5","0","0","0","0","0","靴"
"12","0","0","ブラッドルビーヒール","0","1.8","105462","0","0","0","0","1.2","0","0","5","0","0","4.8","0","0.8","魔法靴"
"14","0","0","熾白銀の鏡脚","0","2.2","105463","0","0","0","0","1.4","0","0","5","0","0","5.2","0","0","魔法靴"
"0","0","0","プライドオブローゼス","0","2.8","105464","0","0","0","0","1.8","0","0","5","0","0","5.6","0","0","魔法靴"
"0","12","0","ロイヤルガードハット","0","0.8","105491","0","0","0","0","1","0","0","5","0","0","0","0.6","0","帽子"
"20","0","0","忘哭の冠","1.6","1","105521","0","0","0","0","0.6","0","0","5","0","0","9.6","0","0","魔法帽子"
"0","0","0","白祈の聖冠","0","2","105522","0","0","0","0","1.2","0","2.4","5","0","0","4.4","0","0","魔法帽子"
"0","0","0","プロスペリティベール","0","1.8","105523","0","0","0","0","1.6","0","0","5","0.4","0","4.6","0","0","魔法帽子"
"0","0","0","極翼天の賢聖帽","0","2","105524","0","0","0","0","1.4","0","3","5","0","0","7.2","0","0","魔法帽子"
"14","12.8","2","ミレニアムイヤリング","0","0","105551","0","0","0","0","0","0","0","5","0","0","0","2","0","攻撃アクセサリ"
"0","16.8","2.6","赫怒竜のペンダント","0","0","105552","0","0","0","0","0","0","5","5","0","0","0","0","0","攻撃アクセサリ"
"0","20.4","4.8","闘神の荒腕","0","0","105553","0","0","0","0","0","0","0","5","0","0","0","0","0","攻撃アクセサリ"
"0","20.8","5.6","花簪焔火牡丹","0","0","105554","0","0","0","0","0","0","0","5","0","0","0","0","0","攻撃アクセサリ"
"0","19.6","5.8","緋竜の爪火輪","0","0","105555","0","0","0","0","0","0","0","5","0","0","0","0.6","0","攻撃アクセサリ"
"10","21","5.8","ルビーローズチョーカー","0","0","105556","0","0","0","0","0","0","0","5","0","0","0","0","0","攻撃アクセサリ"
"0","22","7.6","紅鳥のクラリオンブローチ","0","0","105557","0","0","0","0","0","0","0","5","0","0","0","0","0","攻撃アクセサリ"
"40","0","0","精霊王の護石","0","1.2","105581","0","0","0","0","2","20","0","5","0","0","0","0","0","防御アクセサリ"
"12","0","0","人魚姫の霊涙","0","1.6","105582","0","0","0","0","2.4","0","0","5","0","0","0","0","0.4","防御アクセサリ"
"0","0","0","英盾王の腕輪","0","2","105583","0","0","0.4","0","2","0","0","5","0","0","0","0","0","防御アクセサリ"
"0","0","0","海龍神の髪飾り","0","2.4","105584","0","0","0","0","2","20","0","5","0","0","0","0","0","防御アクセサリ"
"10","0","0","神盾輪ウォールブレス","0","1.8","105585","0","0","0","0","2.8","0","0","5","0","0","0","0","0","防御アクセサリ"
"12","0","0","エルフィンチョーカー","0","2.2","105586","0.6","0","0","0","1.8","0","0","5","0","0","0","0","0","防御アクセサリ"
"0","0","0","翆奏のハープブローチ","0","2.6","105587","0","0","0","0","2.6","0","0","5","0","0","0","0","0","防御アクセサリ"
"0","0","0","海神の耳飾り","1.6","0","105611","0","0","0.6","0","0","0","0","5","0","0","15.6","0","0","魔法アクセサリ"
"28","0","0","聖獣の祈念","2","0","105612","0","0","0","0","0","0","0","5","0","0","16.8","0","0","魔法アクセサリ"
"0","0","0","ソフォスブレスレット","2.8","0","105613","0","0","0","0","0","24","0","5","0","0","18.4","0","0","魔法アクセサリ"
"6","0","0","細氷姫の結び紐","3.2","0","105614","0","0","0","0","0","0","0","5","0","0","19.6","0","0","魔法アクセサリ"
"0","0","0","深結晶ゼノクリスタル","4","0","105615","0","0","0","0","0","0","0","5","0","0","20.2","0","0","魔法アクセサリ"
"0","0","0","ケイオティックチョーカー","3","0","105616","0","0","0","0","0","0","2","5","0","0","20.6","0","0","魔法アクセサリ"
"0","0","0","蒼夜のノクターンブローチ","5","0","105617","0","0","0","0","0","0","0","5","0","0","21","0","0","魔法アクセサリ"
"31","38.2","4.2","輝光剣アダマス","0","0","106011","0","0","0","0","0","0","0","6","0","0","0","0","0","剣"
"15","43.2","4","チョコスティックブレード","0","0","106012","0","0","0","0","0","0","0","6","0","0","0","0","0","剣"
"11","47","3.6","炎天赤日の剣","0","0","106013","0","0","0","0","0","0","0","6","0","0","0","0","0","剣"
"0","41.2","5.2","紅玉刀スカーレットムーン","0","0","106041","0","0","0","0","0","0","0","6","0","0","0","0","0","刀"
"0","43.2","7.4","ソフタイスシュベールト","0","0","106042","0","0","0","0","0","0","0","6","0","0","0","0","0","刀"
"0","43","7.8","薫風花散","0","0","106043","0","0","0","0","0","0","0","6","0","0","0","1","0","刀"
"0","39.6","8.4","翠風刃エメラルドエッジ","0","0","106071","0","0","0","0","0","0","0","6","0","0","0","0","0","短剣"
"50","39.8","3","チョコバナナダガー","0","0","106072","0","0","0","0","0","0","0","6","0","0","0","0","0","短剣"
"0","42.4","2.4","紫霧の短剣","0","0","106073","1","0","0","0","0","0","0","6","0","0","0","0","0","短剣"
"0","34.8","6","オパルスパージフィスト","0","0.8","106101","0","0","0","0","0.4","0","0","6","0","0","0","0","0","拳"
"0","45","0","シューナックル","0","0","106102","0","0","0","0","0.4","0","0","6","0","0","0","0","0","拳"
"0","44","0","砂塵瀑布の手甲","0","0","106103","0","0","0","0","1.2","0","0","6","0","0","0","0","0","拳"
"0","28.8","0","蒼神弓マーシーサピロス","0","2","106131","0","0","0","0","1","0","0","6","0","0","0","0","0","弓"
"0","39","0","キャンディーシュガーボウ","0","1.6","106132","0","0","0","0","0","0","0","6","0","0","0","0","0","弓"
"0","39.2","1.6","白雨の流転弓","0","2","106133","0","0","0","0","0","0","0","6","0","0","0","0","0","弓"
"0","39.8","0","クリスタロススパイク","0","0.8","106161","0","0","0","0","0","0","0","6","0","0","0","0","0","槍"
"0","40","0","ショコラートランス","0","0","106162","0","0","0","0","1.4","0","0","6","0","0","0","0","0","槍"
"0","43","2","迅雷一閃の槍","0","0.6","106163","0","0","0","0","0.6","0","0","6","0","0","0","0","0","槍"
"0","43.8","0","黄銅の裂戦斧","0","0","106191","0","0","0","0","0","0","0","6","0","0","0","0","0","斧"
"0","47","0","クレープアックス","0","0","106192","0","0","0","0","0","0","0","6","0","0","0","0","0","斧"
"0","48.6","0","極天の光帯斧","0","0","106193","0","0","0","0","0","0","1.8","6","0","0","0","0","0","斧"
"0","0","0","黒真珠の闇獄杖","5.8","0","106221","0","0","0","0","0","0","0","6","0","0","38","0","0","攻撃杖"
"0","0","0","ロリポップステッキ","6.6","0","106222","0","0","0","0","0","0","0","6","0","0","40.4","0","0","攻撃杖"
"0","0","0","月闇の弧月杖","7.2","0","106223","0","0","0","0","0","0","0","6","0","0","42.8","0","0","攻撃杖"
"69","0","0","白真珠の光天杖","0","0.8","106251","0","0","0","0","0.6","0","0","6","0","0","29","0","0","回復杖"
"35","0","0","トリプルアイスロッド","0","1.4","106252","0","0","0","0","1.2","0","0","6","0","0","30","0","0","回復杖"
"50","0","0","氷雪華晶の杖","0","1.8","106253","0","0","0","0","1.4","0","0","6","0","0","28.4","0","0","回復杖"
"0","15.6","0","白金の煌鱗鎧","0","1.4","106281","0","0","0","0","1.8","0","0","6","0","0","0","0","0","軽装鎧"
"0","15.8","0","チョコレートメイル","0","1","106282","0","0","0","0","2.6","0","0","6","0","0","0","0","0","軽装鎧"
"0","24","2","宵桜の紫鎧","0","1","106283","0","0","0","0","1.2","0","0","6","0","0","0","0","0","軽装鎧"
"37","0","0","金無垢の聖彫重甲","0","2.2","106311","0","0","0","0","2.8","0","3","6","0","0","0","0","0","重装鎧"
"32","0","0","ロゼストロベリーアーマー","0","2.4","106312","0","0","0","0","3","0","4","6","0","0","0","0","0","重装鎧"
"43","0","0","桜花の八重鎧","0","2.4","106313","0","0","0","0","3.2","0","4","6","0","0","0","0","0","重装鎧"
"0","22.6","2","ピンクコーラルドレス","0","0.8","106341","0","0","0","0","0.8","0","0","6","0","0","0","0","0","服"
"0","21.8","0","ファンシーマカロンドレス","0","1.2","106342","0","0","0","0","1.2","0","0","6","0","0","0","0","0","服"
"0","22","2","薄紅桜花の聖衣","0","1.2","106343","0","0","0","0","1.4","0","0","6","0","0","0","0","0","服"
"0","0","0","黒瑪瑙の祈装衣","2","1.4","106371","0","0","0","0","1","0","0","6","0","0","17.4","0","0","魔法服"
"0","0","0","マジックパンケーキローブ","0","2.8","106372","0","0","0","0","2","0","0","6","0","0","9.8","0","0","魔法服"
"0","0","0","白雪桜の魔装","2","1.6","106373","0","0","0","0","1.2","0","0","6","0","0","20","0","0","魔法服"
"0","7.4","0","アイオライトシールド","0","2.4","106401","0","0","0","0","2.4","0","0","6","0","0","0","0","0","盾"
"0","4.8","0","ミントアイスヒール","0","3.6","106431","0","0","0","0","2.2","0","0","6","0","0","0","0","0","靴"
"25","0","0","ムーンクリスタルヒール","0","2.4","106461","0","0","0","0","1.6","0","0","6","0","0","8.6","0","0","魔法靴"
"35","0","0","桜吹雪の編上靴","0","2.6","106462","0","0","0","0","1.8","0","0","6","0","0","10","0","0","魔法靴"
"0","6.2","0","不散桜の鍔広帽","0","3.8","106491","0","0","0","0","2.2","0","0","6","0","0","0","0","0","帽子"
"0","0","0","シーツタルトベレー","2.4","0.6","106521","0","0","0","0","0.8","0","0","6","0","0","24.4","0","0","魔法帽子"
"19","24.8","8","神紅輪ルビーローズ","0","0","106551","0","0","0","0","0","0","0","6","0","0","0","0","0","攻撃アクセサリ"
"20","27.4","8.2","ポップコーンネックレス","0","0","106552","0","0","0","0","0","0","0","6","0","0","0","0","0","攻撃アクセサリ"
"18","30","8.8","獄天の耳飾り","0","0","106553","0","0","0","0","0","0","0","6","0","0","0","0","0","攻撃アクセサリ"
"0","0","0","常盤の緑環","0","3","106581","0","0","0","0","3","19","0","6","0","0","0","0","0","防御アクセサリ"
"7","0","0","マカロンペンダント","0","3.2","106582","0","0","0","0","3.4","0","0","6","0","0","0","0","0","防御アクセサリ"
"22","0","0","旋風の耳飾り","0","3.4","106583","0","0","0","0","3.4","0","0","6","0","0","0","0","0","防御アクセサリ"
"0","0","0","白聖石ダイヤモンドスター","4.8","0","106611","0","0","0","0","0","0","0","6","0","0","26.4","0","0","魔法アクセサリ"
"0","0","0","ドーナツチョーカー","7","0","106612","0","0","0","0","0","0","0","6","0","0","26.8","0","0","魔法アクセサリ"
"0","0","0","恵雨の耳飾り","7.2","0","106613","0","0","0","0","0","20","0","6","0","0","28","0","0","魔法アクセサリ"
"8","53.6","3.6","チェリーブロッサム","0","0","107011","0","0","0","0","0","0","0","7","0","0","0","0","0","剣"
"17","56.2","3.2","クリオネブレード","0","0","107012","0","0","0","0","0","0","0","7","0","0","0","0","0","剣"
"34","57.2","2.8","ライオットスパイク","0","0","107013","0","0","0","0","0","0","0","7","0","0","0","0","0","剣"
"0","52","8.4","宵刀影桜","0","0","107041","0","0","0","0","0","0","0","7","0","0","0","0","0","刀"
"0","51.6","6.2","オルカソード","0","0","107042","0","0","0","0","1","0","0","7","0","0","0","0","0","刀"
"0","59.4","6.2","チェインフューリーソード","0","0","107043","0","0","0","0","0","0","0","7","0","0","0","0","0","刀"
"13","50.8","8","チェリーペタルダガー","0","0","107071","0","0","0","0","0","0","0","7","0","0","0","0","0","短剣"
"0","55.6","8.2","シャークダガー","0","0","107072","0","0","0","0","0","0","0","7","0","0","0","0","0","短剣"
"0","59","7","サンダーパンクダガー","0","0","107073","0","0","0","0","0","0","0","7","0","0","0","0","0","短剣"
"24","49.6","0","桜花の貫き手","0","0","107101","0","0","0","0","0.8","0","0","7","0","0","0","0","0","拳"
"0","47.8","0","タートルガントレット","0","1.2","107102","0","0","0","0","1.2","0","0","7","0","0","0","0","0","拳"
"0","62.4","0","メリケンニャックル","0","0","107103","0","0","0","0","0","0","0","7","0","0","0","0","0","拳"
"0","46.2","0","枝垂れの桜花弓","0","1","107131","0","0","0","0","1","0","0","7","0","0","0","0","0","弓"
"0","51.2","3","クラウンフィッシュボウ","0","1.4","107132","0","0","0","0","0","0","0","7","0","0","0","0","0","弓"
"0","52.8","3.4","クライムハントボウ","0","1.2","107133","0","0","0","0","0.4","0","0","7","0","0","0","0","0","弓"
"0","44.2","0","散桜の颯槍","0","1.8","107161","0","0","0","0","0.6","0","0","7","0","0","0","0","0","槍"
"0","45.8","0","クラブシザースピアー","0","0.8","107162","0","0","0","0","2","0","0","7","0","0","0","0","0","槍"
"0","49.4","0","スカルゴシックランス","0","0.8","107163","0","0","0","0","1.8","0","0","7","0","0","0","0","0","槍"
"0","56.2","0","桜伐り","0","0","107191","0","0","0","0","0","0","0","7","0","0","0","0","0","斧"
"51","54","0","ホエールアックス","0","0","107192","0","0","0","0","0","0","0","7","0","0","0","0","0","斧"
"48","54.6","5","スカルゴシックランス","0","0","107193","0","0","0","0","0","0","0","7","0","0","0","0","0","斧"
"0","0","0","チェリッシュロッド","10.4","0","107221","0","0","0","0","0","0","0","7","0","0","45.8","0","0","攻撃杖"
"0","0","0","ジュエルシェルロッド","9.4","0","107222","0","0","0","0","0","0","0","7","0","0","50.4","0","0","攻撃杖"
"0","0","0","パドロックセプター","7","0","107223","0","0","0","0","0","0","0","7","0","0","55.4","0","0","攻撃杖"
"10","0","0","桜華の舞杖","0","1.8","107251","0","0","0","0","1.2","0","0","7","0","0","40.2","0","0","回復杖"
"64","0","0","ジェリーフィッシュロッド","0","1.6","107252","0","0","0","0","1.2","0","0","7","0","0","38.6","0","0","回復杖"
"84","0","0","パンクプリンセスロッド","0","1.4","107253","0","0","0","0","0.8","0","0","7","0","0","42","0","0","回復杖"
"0","28","3.6","サマーライトビキニアーマー","0","1.6","107281","0","0","0","0","2.2","0","0","7","0","0","0","0","0","軽装鎧"
"0","29.6","4.4","ゴシックドレープアーマー","0","1.8","107282","0","0","0","0","2.2","0","0","7","0","0","0","0","0","軽装鎧"
"0","29.8","4.4","ピュアスノウメイル","0","2.6","107283","0","0","0","0","2","0","0","7","0","0","0","0","0","軽装鎧"
"68","0","0","ビーチフローターメイル","0","3.6","107311","0","0","0","0","4","0","4","7","0","0","0","0","0","重装鎧"
"86","0","0","ゴシックメイデン","0","4","107312","0","0","0","0","4.4","0","0","7","0","0","0","0","0","重装鎧"
"80","0","0","クリスタルアイスメイル","0","4","107313","0","0","0","0","5.2","0","0","7","0","0","0","0","0","重装鎧"
"0","32.8","0","朝顔の夏影浴衣","0","1.4","107341","0","0","0","0","1.8","0","0","7","0","0","0","0","0","服"
"0","24.8","0","パンキッシュガール","0","2.4","107342","0","0","0","0","3","0","0","7","0","0","0","0","0","服"
"64","29.8","0","ホワイトオーロラドレス","0","2","107343","0","0","0","0","1.6","0","0","7","0","0","0","0","0","服"
"0","0","0","パラソルワンピース","3.4","1.4","107371","0","0","0","0","1","0","0","7","0","0","33.4","0","0","魔法服"
"0","0","0","ゴシックブルーローズ","4","1.6","107372","0","0","0","0","1.2","0","0","7","0","0","33.8","0","0","魔法服"
"0","0","0","ダイヤモンドダストローブ","3.6","1.8","107373","0","0","0","0","1.2","0","0","7","0","0","36.4","0","0","魔法服"
"69","0","0","ハイビスカスサンダル","0","2.6","107461","0","0","0","0","2.4","0","0","7","0","0","16","0","0","魔法靴"
"75","0","0","スタッズドブラック","0","2.8","107462","0","0","0","0","2.6","0","0","7","0","0","16.4","0","0","魔法靴"
"92","0","0","フロストコラムヒール","0","3","107463","0","0","0","0","2.6","0","0","7","0","0","16.6","0","0","魔法靴"
"0","36.8","0","サンフラワーストローハット","0","1.2","107491","0","0","0","0","1.2","0","0","7","0","0","0","0","0","帽子"
"0","38.8","0","ピアスドブラック","0","1.6","107492","0","0","0","0","1","0","0","7","0","0","0","0","0","帽子"
"105","43","0","スノウフレークベレー","0","0","107493","0","0","0","0","0","0","0","7","0","0","0","0","0","帽子"
"0","42","6","桜舞の八重簪","0","0","107551","0","0","0","0","0","0","0","7","0","0","0","0","0","攻撃アクセサリ"
"18","45","2.2","ルビーハイビスカスの髪飾り","0","0","107552","0","0","0","0","0","0","0","7","0","0","0","0","0","攻撃アクセサリ"
"0","49.4","3.6","パンクニードルバングル","0","0","107553","0","0","0","0","0","0","0","7","0","0","0","0","0","攻撃アクセサリ"
"63","0","0","桜花の月夜簪","0","3.8","107581","0","0","0","0","3.8","0","0","7","0","0","0","0","0","防御アクセサリ"
"0","0","0","パールココナッツの髪飾り","0","4.8","107582","0","0","0","0","4.8","0","0","7","0","0","0","0","0","防御アクセサリ"
"0","0","0","エメラルドゴシックバングル","0","5","107583","0","0","0","0","5.2","0","0","7","0","0","0","0","0","防御アクセサリ"
"0","0","0","仙桜の祝簪","6","0","107611","0","0","0","0","0","0","0","7","0","0","39","0","0","魔法アクセサリ"
"0","0","0","オパールシェルの髪飾り","0","1.6","107612","0","0","0","0","0","0","0","7","0","0","40.2","0","0","魔法アクセサリ"
"0","0","0","ロッキンチェインバングル","3","0","107613","0","0","0","0","0","0","0","7","0","0","48.2","0","0","魔法アクセサリ"
"20","66","3.6","氷輝剣グラースブレード","0","0","108011","0","0","0","0","0","0","0","8","0","0","0","0","0","剣"
"20","70.4","2.4","音界剣グランデピアニオス","0","0","108012","0","0","0","0","0","0","0","8","0","0","0","0","0","剣"
"40","72.8","0.6","オアシスガードブレード","0","0","108013","0","0","0","0","0","0","0","8","0","0","0","0","0","剣"
"40","76.4","0.6","ローズインペリアルソード","0","0","108014","0","0","0","0","0","0","0","8","0","0","0","0","0","剣"
"8","66.8","4.6","氷雪刀グラキエッジ","0","0","108041","0","0","0","0","0","0","0","8","0","0","0","0","0","刀"
"8","71.2","3.2","創音刀ゲルトナ","0","0","108042","0","0","0","0","0","0","0","8","0","0","0","0","0","刀"
"10","76","0.8","クイックサンドシャムシール","0","0","108043","0","0","0","0","0","0","0","8","0","0","0","0","0","刀"
"10","79.8","0.8","クルーエルローズブレード","0","0","108044","0","0","0","0","0","0","0","8","0","0","0","0","0","刀"
"0","67","6","氷牙スティーリアダガー","0","0","108071","0","0","0","0","0","0","0","8","0","0","0","0","0","短剣"
"0","71.8","4","刻音刃クレフトオン","0","0","108072","0","0","0","0","0","0","0","8","0","0","0","0","0","短剣"
"0","77","1","ダークデザートエッジ","0","0","108073","0","0","0","0","0","0","0","8","0","0","0","0","0","短剣"
"0","80.8","1","ソーンオブローゼズ","0","0","108074","0","0","0","0","0","0","0","8","0","0","0","0","0","短剣"
"0","70","0","氷塊拳グラセナックル","0","0","108101","0","0","0","0","0","0","0","8","0","0","0","0","0","拳"
"0","73.8","0","叫鳴拳バイオラフィスト","0","0","108102","0","0","0","0","0","0","0","8","0","0","0","0","0","拳"
"0","77.6","0","ヘリテージジャマダハル","0","0","108103","0","0","0","0","0","0","0","8","0","0","0","0","0","拳"
"0","81.2","0","ローズペタルナックル","0","0","108104","0","0","0","0","0","0","0","8","0","0","0","0","0","拳"
"0","64.6","2.8","氷聖弓コンヘラシオン","0","0.8","108131","0","0","0","0","0","0","0","8","0","0","0","0","0","弓"
"0","69.8","2","巧音弓スネアアーク","0","0.6","108132","0","0","0","0","0","0","0","8","0","0","0","0","0","弓"
