4c8bfb675fdd135309256a16de982d63084517a0c797c71faf6a1f9dcd919d54,7a6620110a17224dab9d1c1d72bc164b33f09b1f674e0465832aeb3e34197498,2b3a654bc220902041dd69533baba9b6a3e7929dcbb9905a6b84c1de46bb21ef,5863402fb9059ac18b6430fe19b13ef086a293756f22b004f2bddb12d783fe4d,57516083cf74f47722ea121152148881e1430d6c5eff9e5d87a2aaa73c2ccd43
"90","770322001","732","2","770322002"
"90","770322001","832","2","770322003"
"90","770322001","932","2","770322004"
"85","770322001","1032","2","770322005"
"90","770322101","632","2","770322101"
"90","770322101","732","2","770322102"
"90","770322101","832","2","770322103"
"90","770322101","932","2","770322104"
"85","770322101","1032","2","770322105"
"90","770322201","632","2","770322201"
"90","770322201","732","2","770322202"
"90","770322201","832","2","770322203"
"90","770322201","932","2","770322204"
"85","770322201","1032","2","770322205"
"90","770322301","632","2","770322301"
"90","770322301","732","2","770322302"
"90","770322301","832","2","770322303"
"90","770322301","932","2","770322304"
"85","770322301","1032","2","770322305"
"90","770322401","632","2","770322401"
"90","770322401","732","2","770322402"
"90","770322401","832","2","770322403"
"90","770322401","932","2","770322404"
"85","770322401","1032","2","770322405"
"90","770330101","133","3","770330101"
"90","770330101","233","3","770330102"
"90","770330201","133","3","770330201"
"90","770330201","233","3","770330202"
"90","770330301","133","3","770330301"
"90","770330301","233","3","770330302"
"90","770330401","133","3","770330401"
"90","770330401","233","3","770330402"
"90","770330501","133","3","770330501"
"90","770330501","233","3","770330502"
"90","770330601","333","3","770330601"
"90","770330701","333","3","770330701"
"90","770330801","333","3","770330801"
"90","770330901","333","3","770330901"
"90","770331001","333","3","770331001"
"90","770331101","333","3","770331101"
"90","770331201","333","3","770331201"
"90","770331301","333","3","770331301"
"90","770331401","333","3","770331401"
"90","770331501","333","3","770331501"
"90","770331601","333","3","770331601"
"90","770331701","333","3","770331701"
"90","770331801","333","3","770331801"
"90","770331901","333","3","770331901"
"90","770332001","333","3","770332001"
"90","770332101","635","3","770332101"
"90","770332201","635","3","770332201"
"90","770332301","635","3","770332301"
"90","770332401","635","3","770332401"
"90","770332501","635","3","770332501"
"90","770332601","735","3","770332601"
"90","770332701","735","3","770332701"
"90","770332801","735","3","770332801"
"90","770332901","735","3","770332901"
"90","770333001","735","3","770333001"
"90","770333101","835","3","770333101"
"90","770333201","835","3","770333201"
"90","770333301","835","3","770333301"
"90","770333401","835","3","770333401"
"90","770333501","835","3","770333501"
"90","770333601","935","3","770333601"
"90","770333701","935","3","770333701"
"90","770333801","935","3","770333801"
"90","770333901","935","3","770333901"
"90","770334001","935","3","770334001"
"85","770334101","1035","3","770334101"
"85","770334201","1035","3","770334201"
"85","770334301","1035","3","770334301"
"85","770334401","1035","3","770334401"
"85","770334501","1035","3","770334501"
"90","770410101","241","1","770410101"
"90","770410201","241","1","770410201"
"90","770410301","241","1","770410301"
"90","770410401","241","1","770410401"
"90","770410501","241","1","770410501"
"90","770410601","241","1","770410601"
"90","770410701","241","1","770410701"
"90","770410801","241","1","770410801"
"90","770410901","241","1","770410901"
"90","770411001","241","1","770411001"
"90","770411101","241","1","770411101"
"90","770411201","241","1","770411201"
"90","770411301","241","1","770411301"
"90","770411401","241","1","770411401"
"90","770411501","241","1","770411501"
"90","770411601","241","1","770411601"
"90","770411701","241","1","770411701"
"90","770411801","241","1","770411801"
"90","770411901","241","1","770411901"
"90","770412001","241","1","770412001"
"90","770412101","241","1","770412101"
"90","770412201","241","1","770412201"
"90","770412301","241","1","770412301"
"90","770412401","241","1","770412401"
"90","770412501","241","1","770412501"
"90","770412601","241","1","770412601"
"90","770412701","241","1","770412701"
"90","770412801","241","1","770412801"
"90","770412901","241","1","770412901"
"90","770413001","241","1","770413001"
"90","770413101","241","1","770413101"
"90","770413201","241","1","770413201"
"90","770413301","241","1","770413301"
"90","770413401","241","1","770413401"
"90","770413501","241","1","770413501"
"90","770413601","241","1","770413601"
"90","770413701","641","1","770413701"
"90","770413701","741","1","770413702"
"90","770413701","841","1","770413703"
"90","770413701","941","1","770413704"
"85","770413701","1041","1","770413705"
"90","770413801","641","1","770413801"
"90","770413801","741","1","770413802"
"90","770413801","841","1","770413803"
"90","770413801","941","1","770413804"
"85","770413801","1041","1","770413805"
"90","770413901","641","1","770413901"
"90","770413901","741","1","770413902"
"90","770413901","841","1","770413903"
"90","770413901","941","1","770413904"
"85","770413901","1041","1","770413905"
"90","770414001","641","1","770414001"
"90","770414001","741","1","770414002"
"90","770414001","841","1","770414003"
"90","770414001","941","1","770414004"
"85","770414001","1041","1","770414005"
"90","770414101","641","1","770414101"
"90","770414101","741","1","770414102"
"90","770414101","841","1","770414103"
"90","770414101","941","1","770414104"
"85","770414101","1041","1","770414105"
"90","770414201","641","1","770414201"
"90","770414201","741","1","770414202"
"90","770414201","841","1","770414203"
"90","770414201","941","1","770414204"
"85","770414201","1041","1","770414205"
"90","770414301","641","1","770414301"
"90","770414301","741","1","770414302"
"90","770414301","841","1","770414303"
"90","770414301","941","1","770414304"
"85","770414301","1041","1","770414305"
"90","770414401","641","1","770414401"
"90","770414401","741","1","770414402"
"90","770414401","841","1","770414403"
"90","770414401","941","1","770414404"
"85","770414401","1041","1","770414405"
"90","770414501","641","1","770414501"
"90","770414501","741","1","770414502"
"90","770414501","841","1","770414503"
"90","770414501","941","1","770414504"
"85","770414501","1041","1","770414505"
"90","770414601","641","1","770414601"
"90","770414601","741","1","770414602"
"90","770414601","841","1","770414603"
"90","770414601","941","1","770414604"
"85","770414601","1041","1","770414605"
"90","770414701","641","1","770414701"
"90","770414701","741","1","770414702"
"90","770414701","841","1","770414703"
"90","770414701","941","1","770414704"
"85","770414701","1041","1","770414705"
"90","770414801","641","1","770414801"
"90","770414801","741","1","770414802"
"90","770414801","841","1","770414803"
"90","770414801","941","1","770414804"
"85","770414801","1041","1","770414805"
"90","770414901","641","1","770414901"
"90","770414901","741","1","770414902"
"90","770414901","841","1","770414903"
"90","770414901","941","1","770414904"
"85","770414901","1041","1","770414905"
"90","770415001","641","1","770415001"
"90","770415001","741","1","770415002"
"90","770415001","841","1","770415003"
"90","770415001","941","1","770415004"
"85","770415001","1041","1","770415005"
"90","770415101","641","1","770415101"
"90","770415101","741","1","770415102"
"90","770415101","841","1","770415103"
"90","770415101","941","1","770415104"
"85","770415101","1041","1","770415105"
"90","770415201","641","1","770415201"
"90","770415201","741","1","770415202"
"90","770415201","841","1","770415203"
"90","770415201","941","1","770415204"
"85","770415201","1041","1","770415205"
"90","770415301","641","1","770415301"
"90","770415301","741","1","770415302"
"90","770415301","841","1","770415303"
"90","770415301","941","1","770415304"
"85","770415301","1041","1","770415305"
"90","770415401","641","1","770415401"
"90","770415401","741","1","770415402"
"90","770415401","841","1","770415403"
"90","770415401","941","1","770415404"
"85","770415401","1041","1","770415405"
"90","770415501","641","1","770415501"
"90","770415501","741","1","770415502"
"90","770415501","841","1","770415503"
"90","770415501","941","1","770415504"
"85","770415501","1041","1","770415505"
"90","770415601","641","1","770415601"
"90","770415601","741","1","770415602"
"90","770415601","841","1","770415603"
"90","770415601","941","1","770415604"
"85","770415601","1041","1","770415605"
"90","770415701","641","1","770415701"
"90","770415701","741","1","770415702"
"90","770415701","841","1","770415703"
"90","770415701","941","1","770415704"
"85","770415701","1041","1","770415705"
"90","770415801","641","1","770415801"
"90","770415801","741","1","770415802"
"90","770415801","841","1","770415803"
"90","770415801","941","1","770415804"
"85","770415801","1041","1","770415805"
"90","770415901","641","1","770415901"
"90","770415901","741","1","770415902"
"90","770415901","841","1","770415903"
"90","770415901","941","1","770415904"
"85","770415901","1041","1","770415905"
"90","770416001","641","1","770416001"
"90","770416001","741","1","770416002"
"90","770416001","841","1","770416003"
"90","770416001","941","1","770416004"
"85","770416001","1041","1","770416005"
"90","770416101","641","1","770416101"
"90","770416101","741","1","770416102"
"90","770416101","841","1","770416103"
"90","770416101","941","1","770416104"
"85","770416101","1041","1","770416105"
"90","770416201","641","1","770416201"
"90","770416201","741","1","770416202"
"90","770416201","841","1","770416203"
"90","770416201","941","1","770416204"
"85","770416201","1041","1","770416205"
"90","770416301","641","1","770416301"
"90","770416301","741","1","770416302"
"90","770416301","841","1","770416303"
"90","770416301","941","1","770416304"
"85","770416301","1041","1","770416305"
"90","770416401","641","1","770416401"
"90","770416401","741","1","770416402"
"90","770416401","841","1","770416403"
"90","770416401","941","1","770416404"
"85","770416401","1041","1","770416405"
"90","770416501","641","1","770416501"
"90","770416501","741","1","770416502"
"90","770416501","841","1","770416503"
"90","770416501","941","1","770416504"
"85","770416501","1041","1","770416505"
"90","770416601","641","1","770416601"
"90","770416601","741","1","770416602"
"90","770416601","841","1","770416603"
"90","770416601","941","1","770416604"
"85","770416601","1041","1","770416605"
"90","770416701","641","1","770416701"
"90","770416701","741","1","770416702"
"90","770416701","841","1","770416703"
"90","770416701","941","1","770416704"
"85","770416701","1041","1","770416705"
"90","770416801","641","1","770416801"
"90","770416801","741","1","770416802"
"90","770416801","841","1","770416803"
"90","770416801","941","1","770416804"
"85","770416801","1041","1","770416805"
"90","770416901","641","1","770416901"
"90","770416901","741","1","770416902"
"90","770416901","841","1","770416903"
"90","770416901","941","1","770416904"
"85","770416901","1041","1","770416905"
"90","770417001","641","1","770417001"
"90","770417001","741","1","770417002"
"90","770417001","841","1","770417003"
"90","770417001","941","1","770417004"
"85","770417001","1041","1","770417005"
"90","770417101","641","1","770417101"
"90","770417101","741","1","770417102"
"90","770417101","841","1","770417103"
"90","770417101","941","1","770417104"
"85","770417101","1041","1","770417105"
"90","770417201","641","1","770417201"
"90","770417201","741","1","770417202"
"90","770417201","841","1","770417203"
"90","770417201","941","1","770417204"
"85","770417201","1041","1","770417205"
"90","770420101","242","2","770420101"
"90","770420201","242","2","770420201"
"90","770420301","242","2","770420301"
"90","770420401","242","2","770420401"
"90","770420501","242","2","770420501"
"90","770420601","242","2","770420601"
"90","770420701","242","2","770420701"
"90","770420801","242","2","770420801"
"90","770420901","242","2","770420901"
"90","770421001","242","2","770421001"
"90","770421101","242","2","770421101"
"90","770421201","242","2","770421201"
"90","770421301","342","2","770421301"
"90","770421401","342","2","770421401"
"90","770421501","642","2","770421501"
"90","770421501","742","2","770421502"
"90","770421501","842","2","770421503"
"90","770421501","942","2","770421504"
"85","770421501","1042","2","770421505"
"90","770421601","642","2","770421601"
"90","770421601","742","2","770421602"
"90","770421601","842","2","770421603"
"90","770421601","942","2","770421604"
"85","770421601","1042","2","770421605"
"90","770421701","642","2","770421701"
"90","770421701","742","2","770421702"
"90","770421701","842","2","770421703"
"90","770421701","942","2","770421704"
"85","770421701","1042","2","770421705"
"90","770421801","642","2","770421801"
"90","770421801","742","2","770421802"
"90","770421801","842","2","770421803"
"90","770421801","942","2","770421804"
"85","770421801","1042","2","770421805"
"90","770421901","642","2","770421901"
"90","770421901","742","2","770421902"
"90","770421901","842","2","770421903"
"90","770421901","942","2","770421904"
"85","770421901","1042","2","770421905"
"90","770422001","642","2","770422001"
"90","770422001","742","2","770422002"
"90","770422001","842","2","770422003"
"90","770422001","942","2","770422004"
"85","770422001","1042","2","770422005"
"90","770422101","642","2","770422101"
"90","770422101","742","2","770422102"
"90","770422101","842","2","770422103"
"90","770422101","942","2","770422104"
"85","770422101","1042","2","770422105"
"90","770422201","642","2","770422201"
"90","770422201","742","2","770422202"
"90","770422201","842","2","770422203"
"90","770422201","942","2","770422204"
"85","770422201","1042","2","770422205"
"90","770422301","642","2","770422301"
"90","770422301","742","2","770422302"
"90","770422301","842","2","770422303"
"90","770422301","942","2","770422304"
"85","770422301","1042","2","770422305"
"90","770422401","642","2","770422401"
"90","770422401","742","2","770422402"
"90","770422401","842","2","770422403"
"90","770422401","942","2","770422404"
"85","770422401","1042","2","770422405"
"90","770422501","642","2","770422501"
"90","770422501","742","2","770422502"
"90","770422501","842","2","770422503"
"90","770422501","942","2","770422504"
"85","770422501","1042","2","770422505"
"90","770422601","642","2","770422601"
"90","770422601","742","2","770422602"
"90","770422601","842","2","770422603"
"90","770422601","942","2","770422604"
"85","770422601","1042","2","770422605"
"90","770422701","643","2","770422701"
"90","770422701","743","2","770422702"
"90","770422701","843","2","770422703"
"90","770422701","943","2","770422704"
"85","770422701","1043","2","770422705"
"90","770422801","643","2","770422801"
"90","770422801","743","2","770422802"
"90","770422801","843","2","770422803"
"90","770422801","943","2","770422804"
"85","770422801","1043","2","770422805"
"90","770510101","251","1","770510101"
"90","770510201","251","1","770510201"
"90","770510301","251","1","770510301"
"90","770510401","251","1","770510401"
"90","770510501","251","1","770510501"
"90","770510601","251","1","770510601"
"90","770510701","251","1","770510701"
"90","770510801","251","1","770510801"
"90","770510901","251","1","770510901"
"90","770511001","251","1","770511001"
"90","770511101","251","1","770511101"
"90","770511201","251","1","770511201"
"90","770511301","251","1","770511301"
"90","770511401","251","1","770511401"
"90","770511501","251","1","770511501"
"90","770511601","251","1","770511601"
"90","770511701","251","1","770511701"
"90","770511801","251","1","770511801"
"90","770511901","251","1","770511901"
"90","770512001","251","1","770512001"
"90","770512101","251","1","770512101"
"90","770512201","251","1","770512201"
"90","770512301","251","1","770512301"
"90","770512401","251","1","770512401"
"90","770512501","251","1","770512501"
"90","770512601","251","1","770512601"
"90","770512701","251","1","770512701"
"90","770512801","251","1","770512801"
"90","770512901","251","1","770512901"
"90","770513001","251","1","770513001"
"90","770513101","251","1","770513101"
"90","770513201","251","1","770513201"
"90","770513301","251","1","770513301"
"90","770513401","251","1","770513401"
"90","770513501","251","1","770513501"
"90","770513601","251","1","770513601"
"90","770513701","651","1","770513701"
"90","770513701","751","1","770513702"
"90","770513701","851","1","770513703"
"90","770513701","951","1","770513704"
"85","770513701","1051","1","770513705"
"90","770513801","651","1","770513801"
"90","770513801","751","1","770513802"
"90","770513801","851","1","770513803"
"90","770513801","951","1","770513804"
"85","770513801","1051","1","770513805"
"90","770513901","651","1","770513901"
"90","770513901","751","1","770513902"
"90","770513901","851","1","770513903"
"90","770513901","951","1","770513904"
"85","770513901","1051","1","770513905"
"90","770514001","651","1","770514001"
"90","770514001","751","1","770514002"
"90","770514001","851","1","770514003"
"90","770514001","951","1","770514004"
"85","770514001","1051","1","770514005"
"90","770514101","651","1","770514101"
"90","770514101","751","1","770514102"
"90","770514101","851","1","770514103"
"90","770514101","951","1","770514104"
"85","770514101","1051","1","770514105"
"90","770514201","651","1","770514201"
"90","770514201","751","1","770514202"
"90","770514201","851","1","770514203"
"90","770514201","951","1","770514204"
"85","770514201","1051","1","770514205"
"90","770514301","651","1","770514301"
"90","770514301","751","1","770514302"
"90","770514301","851","1","770514303"
"90","770514301","951","1","770514304"
"85","770514301","1051","1","770514305"
"90","770514401","651","1","770514401"
"90","770514401","751","1","770514402"
"90","770514401","851","1","770514403"
"90","770514401","951","1","770514404"
"85","770514401","1051","1","770514405"
"90","770514501","651","1","770514501"
"90","770514501","751","1","770514502"
"90","770514501","851","1","770514503"
"90","770514501","951","1","770514504"
"85","770514501","1051","1","770514505"
"90","770514601","651","1","770514601"
"90","770514601","751","1","770514602"
"90","770514601","851","1","770514603"
"90","770514601","951","1","770514604"
"85","770514601","1051","1","770514605"
"90","770514701","651","1","770514701"
"90","770514701","751","1","770514702"
"90","770514701","851","1","770514703"
"90","770514701","951","1","770514704"
"85","770514701","1051","1","770514705"
"90","770514801","651","1","770514801"
"90","770514801","751","1","770514802"
"90","770514801","851","1","770514803"
"90","770514801","951","1","770514804"
"85","770514801","1051","1","770514805"
"90","770514901","651","1","770514901"
"90","770514901","751","1","770514902"
"90","770514901","851","1","770514903"
"90","770514901","951","1","770514904"
"85","770514901","1051","1","770514905"
"90","770515001","651","1","770515001"
"90","770515001","751","1","770515002"
"90","770515001","851","1","770515003"
"90","770515001","951","1","770515004"
"85","770515001","1051","1","770515005"
"90","770515101","651","1","770515101"
"90","770515101","751","1","770515102"
"90","770515101","851","1","770515103"
"90","770515101","951","1","770515104"
"85","770515101","1051","1","770515105"
"90","770515201","651","1","770515201"
"90","770515201","751","1","770515202"
"90","770515201","851","1","770515203"
"90","770515201","951","1","770515204"
"85","770515201","1051","1","770515205"
"90","770515301","651","1","770515301"
"90","770515301","751","1","770515302"
"90","770515301","851","1","770515303"
"90","770515301","951","1","770515304"
"85","770515301","1051","1","770515305"
"90","770515401","651","1","770515401"
"90","770515401","751","1","770515402"
"90","770515401","851","1","770515403"
"90","770515401","951","1","770515404"
"85","770515401","1051","1","770515405"
"90","770515501","651","1","770515501"
"90","770515501","751","1","770515502"
"90","770515501","851","1","770515503"
"90","770515501","951","1","770515504"
"85","770515501","1051","1","770515505"
"90","770515601","651","1","770515601"
"90","770515601","751","1","770515602"
"90","770515601","851","1","770515603"
"90","770515601","951","1","770515604"
"85","770515601","1051","1","770515605"
"90","770515701","651","1","770515701"
"90","770515701","751","1","770515702"
"90","770515701","851","1","770515703"
"90","770515701","951","1","770515704"
"85","770515701","1051","1","770515705"
"90","770515801","651","1","770515801"
"90","770515801","751","1","770515802"
"90","770515801","851","1","770515803"
"90","770515801","951","1","770515804"
"85","770515801","1051","1","770515805"
"90","770515901","651","1","770515901"
"90","770515901","751","1","770515902"
"90","770515901","851","1","770515903"
"90","770515901","951","1","770515904"
"85","770515901","1051","1","770515905"
"90","770516001","651","1","770516001"
"90","770516001","751","1","770516002"
"90","770516001","851","1","770516003"
"90","770516001","951","1","770516004"
"85","770516001","1051","1","770516005"
"90","770516101","651","1","770516101"
"90","770516101","751","1","770516102"
"90","770516101","851","1","770516103"
"90","770516101","951","1","770516104"
"85","770516101","1051","1","770516105"
"90","770516201","651","1","770516201"
"90","770516201","751","1","770516202"
"90","770516201","851","1","770516203"
"90","770516201","951","1","770516204"
"85","770516201","1051","1","770516205"
"90","770516301","651","1","770516301"
"90","770516301","751","1","770516302"
"90","770516301","851","1","770516303"
"90","770516301","951","1","770516304"
"85","770516301","1051","1","770516305"
"90","770516401","651","1","770516401"
"90","770516401","751","1","770516402"
"90","770516401","851","1","770516403"
"90","770516401","951","1","770516404"
"85","770516401","1051","1","770516405"
"90","770516501","651","1","770516501"
"90","770516501","751","1","770516502"
"90","770516501","851","1","770516503"
"90","770516501","951","1","770516504"
"85","770516501","1051","1","770516505"
"90","770516601","651","1","770516601"
"90","770516601","751","1","770516602"
"90","770516601","851","1","770516603"
"90","770516601","951","1","770516604"
"85","770516601","1051","1","770516605"
"90","770516701","651","1","770516701"
"90","770516701","751","1","770516702"
"90","770516701","851","1","770516703"
"90","770516701","951","1","770516704"
"85","770516701","1051","1","770516705"
"90","770516801","651","1","770516801"
"90","770516801","751","1","770516802"
"90","770516801","851","1","770516803"
"90","770516801","951","1","770516804"
"85","770516801","1051","1","770516805"
"90","770516901","651","1","770516901"
"90","770516901","751","1","770516902"
"90","770516901","851","1","770516903"
"90","770516901","951","1","770516904"
"85","770516901","1051","1","770516905"
"90","770517001","651","1","770517001"
"90","770517001","751","1","770517002"
"90","770517001","851","1","770517003"
"90","770517001","951","1","770517004"
"85","770517001","1051","1","770517005"
"90","770517101","651","1","770517101"
"90","770517101","751","1","770517102"
"90","770517101","851","1","770517103"
"90","770517101","951","1","770517104"
"85","770517101","1051","1","770517105"
"90","770517201","651","1","770517201"
"90","770517201","751","1","770517202"
"90","770517201","851","1","770517203"
"90","770517201","951","1","770517204"
"85","770517201","1051","1","770517205"
"90","770520101","252","2","770520101"
"90","770520201","252","2","770520201"
"90","770520301","252","2","770520301"
"90","770520401","252","2","770520401"
"90","770520501","252","2","770520501"
"90","770520601","252","2","770520601"
"90","770520701","252","2","770520701"
"90","770520801","252","2","770520801"
"90","770520901","252","2","770520901"
"90","770521001","252","2","770521001"
"90","770521101","252","2","770521101"
"90","770521201","252","2","770521201"
"90","770521301","352","2","770521301"
"90","770521401","352","2","770521401"
"90","770521501","652","2","770521501"
"90","770521501","752","2","770521502"
"90","770521501","852","2","770521503"
"90","770521501","952","2","770521504"
"85","770521501","1052","2","770521505"
"90","770521601","652","2","770521601"
"90","770521601","752","2","770521602"
"90","770521601","852","2","770521603"
"90","770521601","952","2","770521604"
"85","770521601","1052","2","770521605"
"90","770521701","652","2","770521701"
"90","770521701","752","2","770521702"
"90","770521701","852","2","770521703"
"90","770521701","952","2","770521704"
"85","770521701","1052","2","770521705"
"90","770521801","652","2","770521801"
"90","770521801","752","2","770521802"
"90","770521801","852","2","770521803"
"90","770521801","952","2","770521804"
"85","770521801","1052","2","770521805"
"90","770521901","652","2","770521901"
"90","770521901","752","2","770521902"
"90","770521901","852","2","770521903"
"90","770521901","952","2","770521904"
"85","770521901","1052","2","770521905"
"90","770522001","652","2","770522001"
"90","770522001","752","2","770522002"
"90","770522001","852","2","770522003"
"90","770522001","952","2","770522004"
"85","770522001","1052","2","770522005"
"90","770522101","652","2","770522101"
"90","770522101","752","2","770522102"
"90","770522101","852","2","770522103"
"90","770522101","952","2","770522104"
"85","770522101","1052","2","770522105"
"90","770522201","652","2","770522201"
"90","770522201","752","2","770522202"
"90","770522201","852","2","770522203"
"90","770522201","952","2","770522204"
"85","770522201","1052","2","770522205"
"90","770522301","652","2","770522301"
"90","770522301","752","2","770522302"
"90","770522301","852","2","770522303"
"90","770522301","952","2","770522304"
"85","770522301","1052","2","770522305"
"90","770522401","652","2","770522401"
"90","770522401","752","2","770522402"
"90","770522401","852","2","770522403"
"90","770522401","952","2","770522404"
"85","770522401","1052","2","770522405"
"90","770522501","652","2","770522501"
"90","770522501","752","2","770522502"
"90","770522501","852","2","770522503"
"90","770522501","952","2","770522504"
"85","770522501","1052","2","770522505"
"90","770522601","652","2","770522601"
"90","770522601","752","2","770522602"
"90","770522601","852","2","770522603"
"90","770522601","952","2","770522604"
"85","770522601","1052","2","770522605"
"90","770522701","653","2","770522701"
"90","770522701","753","2","770522702"
"90","770522701","853","2","770522703"
"90","770522701","953","2","770522704"
"85","770522701","1053","2","770522705"
"90","770522801","653","2","770522801"
"90","770522801","753","2","770522802"
"90","770522801","853","2","770522803"
"90","770522801","953","2","770522804"
"85","770522801","1053","2","770522805"
"90","770530101","253","3","770530101"
"90","770530201","253","3","770530201"
"90","770530301","253","3","770530301"
"90","770530401","253","3","770530401"
"90","770530501","253","3","770530501"
"90","770530601","353","3","770530601"
"90","770530701","353","3","770530701"
"90","770530801","353","3","770530801"
"90","770530901","353","3","770530901"
"90","770531001","353","3","770531001"
"90","770531101","353","3","770531101"
"90","770531201","353","3","770531201"
"90","770531301","353","3","770531301"
"90","770531401","353","3","770531401"
"90","770531501","353","3","770531501"
"90","770531601","553","3","770531601"
"90","770531701","553","3","770531701"
"90","770531801","553","3","770531801"
"90","770531901","553","3","770531901"
"90","770532001","553","3","770532001"
"90","770532101","553","3","770532101"
"90","770532201","553","3","770532201"
"90","770532301","553","3","770532301"
"90","770532401","553","3","770532401"
"90","770532501","553","3","770532501"
"90","770532601","553","3","770532601"
"90","770532701","553","3","770532701"
"90","770532801","553","3","770532801"
"90","770532901","553","3","770532901"
"90","770533001","553","3","770533001"
"90","770533101","553","3","770533101"
"90","770533201","553","3","770533201"
"90","770533301","553","3","770533301"
"90","770533401","553","3","770533401"
"90","770533501","553","3","770533501"
"90","770533601","553","3","770533601"
"90","770533701","553","3","770533701"
"90","770533801","553","3","770533801"
"90","770533901","553","3","770533901"
"90","770534001","553","3","770534001"
"85","770534101","553","3","770534101"
"85","770534201","553","3","770534201"
"85","770534301","553","3","770534301"
"85","770534401","553","3","770534401"
"85","770534501","553","3","770534501"
