f97d59f6f3df3554283c5cf535d096066c60bb97603247db5bed6abe88a57752,926a329c62da13d8a60870280366bce00a8fdb06a83d06c12652558a71e9dfa0,a8495ccfd9c752e3ca17826d7515c1c63ea30e2ff805575f5d91f8451a38d64f,2521e0ae10daa7494ae4f00641ff4243efe04213079c793637cae04e9654f99c,bc28fd95ca1dc3888bdfc1f6e6d6b7c6ae217255364c615aa8c2dfb49b4afa59,1aa95bd1a9475418979229172f6285588b406c30710da59b29e12e44784cadaa,e468ae5adf976f3aa5cd40e01bdf962326ff8a5a06dc55d86210949eba00c83d,d2b8d0da1650a5be5a31b67ff2ffc79951e57902f39feeb402da45e07175d632,984bce53f6ea37a570d4b17f957126c2ee99ee702c9f84104143a76529bb5ef8,8b732ab5d460ad4488d944e25b29f71d746583fb9852ad148d31e6baa6db1632,bfd1ca32a9929f8b046393a5cc9e2d5f5aacf6f7921622c96f06d7ef4f5a80cb,822ac0e0dbe14329ec5816d59d759a321cda7fa5ff76950a6bbee21f2b36f87e,ea655a08c31d8648eb248a8895738093908002b806e74967e6a9dca468d79ec3,2b8c3af3491fee8c1669e6e2f4aa5ad11a04929d075da4d199a4801b9596176b,305d35623229cfede66653dde172d82a84d14308726c8cb5f83139a0f9015d20,b3e6c98e47682fdf813a93047a68a590790a50cb2a915b5a1508d8780bbb4df5
"王都ランドソル","1","bgm_M486","10070","0","0","2021/07/14 20:59:59","0","0","201","0","3","2021/06/30 12:00:00","0","bgm_M486","10070103"
"王都ランドソル","1","bgm_M486","10070","0","0","2021/07/14 20:59:59","0","0","201","0","0","2021/06/30 12:00:00","0","bgm_M486","10070201"
"ウィッシュビーチ周辺","1","bgm_M380A","10071","90","0","2021/07/25 20:59:59","0","0","201","0","1","2021/07/18 12:00:00","0","bgm_M380A","10071101"
"星降る天の川","1","bgm_M380B_02","10071","0","0","2021/07/25 20:59:59","0","0","201","0","2","2021/07/18 12:00:00","0","bgm_M380B","10071102"
"星降る天の川","1","bgm_M380B_02","10071","0","0","2021/07/25 20:59:59","0","0","201","0","0","2021/07/18 12:00:00","0","bgm_M380B","10071201"
"カルミナサマーライブ会場","1","bgm_M496","10072","100","0","2021/08/14 20:59:59","0","0","201","0","1","2021/07/31 12:00:00","0","bgm_M496","10072101"
"カルミナサマーライブ会場","1","bgm_M496","10072","0","0","2021/08/14 20:59:59","0","0","201","0","0","2021/07/31 12:00:00","0","bgm_M496","10072201"
"ビーチボールパーク","1","bgm_M393","10073","115","0","2021/08/25 20:59:59","0","0","201","0","0","2021/08/18 12:00:00","0","bgm_M393","10073101"
"ビーチボールパーク","1","bgm_M393","10073","0","0","2021/08/25 20:59:59","0","0","201","0","0","2021/08/18 12:00:00","0","bgm_M393","10073201"
"王都ランドソル","1","bgm_M508","10074","0","0","2021/09/14 20:59:59","0","0","201","0","1","2021/08/31 12:00:00","0","bgm_M508","10074101"
"オーエド町","1","bgm_M508","10074","45","0","2021/09/14 20:59:59","0","0","201","0","2","2021/08/31 12:00:00","0","bgm_M508","10074102"
"オーエド町","1","bgm_M508","10074","0","0","2021/09/14 20:59:59","0","0","201","0","0","2021/08/31 12:00:00","0","bgm_M508","10074201"
"王都ランドソル","1","bgm_M403","10075","80","0","2021/09/24 20:59:59","0","0","201","0","1","2021/09/17 12:00:00","0","bgm_M403","10075101"
"王都ランドソル","1","bgm_M403","10075","0","0","2021/09/24 20:59:59","0","0","201","0","1","2021/09/17 12:00:00","0","bgm_M403","10075201"
"王都ランドソル","1","bgm_M520","10076","128","0","2021/10/14 20:59:59","0","0","201","0","1","2021/09/30 12:00:00","0","bgm_M520","10076101"
"王都ランドソル","1","bgm_M520","10076","0","0","2021/10/14 20:59:59","0","0","201","0","2","2021/09/30 12:00:00","0","bgm_M520","10076102"
"王都ランドソル","1","bgm_M520","10076","0","0","2021/10/14 20:59:59","31","0","201","0","1","2021/09/30 12:00:00","0","bgm_M520","10076201"
"ハロウィンパーク","1","bgm_M413","10077","128","0","2021/10/25 20:59:59","0","0","201","0","0","2021/10/18 12:00:00","0","bgm_M413","10077101"
"ハロウィンパーク","1","bgm_M413","10077","0","0","2021/10/25 20:59:59","0","0","201","0","0","2021/10/18 12:00:00","0","bgm_M413","10077201"
"王都ランドソル","1","bgm_M527","10078","40","0","2021/11/14 20:59:59","0","0","201","0","1","2021/10/31 12:00:00","0","bgm_M527","10078101"
"ランドソル近郊","1","bgm_M527","10078","0","0","2021/11/14 20:59:59","0","0","201","0","2","2021/10/31 12:00:00","0","bgm_M527","10078102"
"ランドソル近郊","1","bgm_M527","10078","0","0","2021/11/14 20:59:59","0","0","201","0","0","2021/10/31 12:00:00","0","bgm_M527","10078201"
"王都ランドソル","1","bgm_M421","10079","80","0","2021/11/25 20:59:59","0","0","201","0","1","2021/11/18 12:00:00","0","bgm_M421","10079101"
"王都ランドソル","1","bgm_M421","10079","0","0","2021/11/25 20:59:59","0","0","201","0","1","2021/11/18 12:00:00","0","bgm_M421","10079201"
"スイーツコンテスト会場","1","bgm_M536","10080","70","0","2021/12/14 20:59:59","0","0","201","0","1","2021/11/30 12:00:00","0","bgm_M536","10080101"
"スイーツコンテスト会場","1","bgm_M536","10080","0","0","2021/12/14 20:59:59","0","0","201","0","0","2021/11/30 12:00:00","0","bgm_M536","10080201"
"デビュタント・シャングリ・ラ会場","1","bgm_M426","10081","60","0","2021/12/24 20:59:59","0","0","201","0","1","2021/12/17 12:00:00","0","bgm_M426","10081101"
"デビュタント・シャングリ・ラ会場","1","bgm_M426","10081","0","0","2021/12/24 20:59:59","0","0","201","0","1","2021/12/17 12:00:00","0","bgm_M426","10081201"
"ランドソル近郊","1","bgm_M543","10082","0","0","2022/01/14 20:59:59","0","0","201","0","1","2021/12/31 12:00:00","0","bgm_M543","10082101"
"港町・オーマ","1","bgm_M543","10082","0","0","2022/01/14 20:59:59","0","0","201","0","2","2021/12/31 12:00:00","0","bgm_M543","10082102"
"タパスビーチ周辺","1","bgm_M543","10082","0","0","2022/01/14 20:59:59","0","0","201","0","3","2021/12/31 12:00:00","0","bgm_M543","10082103"
"ガストロス山","1","bgm_M543","10082","0","0","2022/01/14 20:59:59","0","0","201","0","4","2021/12/31 12:00:00","0","bgm_M543","10082104"
"ガストロス山","1","bgm_M543","10082","0","0","2022/01/14 20:59:59","0","0","201","0","0","2021/12/31 12:00:00","0","bgm_M543","10082201"
"港町・オーマ","1","bgm_M435","10083","100","0","2022/01/25 20:59:59","0","0","201","0","1","2022/01/18 12:00:00","0","bgm_M435","10083101"
"港町・オーマ","1","bgm_M435","10083","0","0","2022/01/25 20:59:59","0","0","201","0","1","2022/01/18 12:00:00","0","bgm_M435","10083201"
"王都ランドソル","1","bgm_M552_03","10084","0","0","2022/02/20 20:59:59","0","0","201","0","1","2022/01/31 12:00:00","0","bgm_M552","10084101"
"ランドソル近郊","1","bgm_M552_03","10084","0","0","2022/02/20 20:59:59","0","0","201","0","2","2022/01/31 12:00:00","0","bgm_M552","10084102"
"イリス樹海","1","bgm_M552_03","10084","0","0","2022/02/20 20:59:59","0","0","201","0","3","2022/01/31 12:00:00","0","bgm_M552","10084103"
"フローラ湖畔","1","bgm_M552_03","10084","0","0","2022/02/20 20:59:59","0","0","201","0","4","2022/01/31 12:00:00","0","bgm_M552","10084104"
"フローラ湖畔","1","bgm_M552_03","10084","0","0","2022/02/20 20:59:59","0","0","201","0","0","2022/01/31 12:00:00","0","bgm_M552","10084201"
"王都ランドソル","1","bgm_M553","10085","40","0","2022/02/20 20:59:59","0","0","201","0","1","2022/02/07 12:00:00","0","bgm_M553","10085101"
"世界と世界の狭間","1","bgm_M553","10085","0","0","2022/02/20 20:59:59","0","0","201","0","2","2022/02/07 12:00:00","0","bgm_M553","10085102"
"世界と世界の狭間","1","bgm_M553","10085","0","0","2022/02/20 20:59:59","0","0","201","0","0","2022/02/07 12:00:00","0","bgm_M553","10085201"
"ランドソル近郊","1","bgm_M442A","10086","70","0","2022/02/22 20:59:59","0","0","201","0","1","2022/02/10 12:00:00","0","bgm_M442A","10086101"
"ランドソル近郊","1","bgm_M442A","10086","0","0","2022/02/22 20:59:59","0","0","201","0","0","2022/02/10 12:00:00","0","bgm_M442A","10086201"
"エルフの里　清らかな森","1","bgm_M442B","10087","25","0","2022/02/22 20:59:59","0","0","201","0","0","2022/02/16 12:00:00","0","bgm_M442B","10087101"
"エルフの里　清らかな森","1","bgm_M442B","10087","0","0","2022/02/22 20:59:59","0","0","201","0","0","2022/02/16 12:00:00","0","bgm_M442B","10087201"
"サレンディア救護院内","1","bgm_M565","10088","0","0","2022/03/14 20:59:59","0","0","201","0","1","2022/02/28 12:00:00","0","bgm_M565","10088101"
"エリザベスパーク　牧場温泉","1","bgm_M565","10088","0","0","2022/03/14 20:59:59","0","0","201","0","2","2022/02/28 12:00:00","0","bgm_M565","10088102"
"エリザベスパーク　牧場温泉","1","bgm_M565","10088","0","0","2022/03/14 20:59:59","0","0","201","0","0","2022/02/28 12:00:00","0","bgm_M565","10088201"
"ランドソル近郊","1","bgm_M451","10089","0","0","2022/03/23 20:59:59","0","0","201","0","1","2022/03/16 12:00:00","0","bgm_M451","10089101"
"辺境の地","1","bgm_M451","10089","0","0","2022/03/23 20:59:59","0","0","201","0","2","2022/03/16 12:00:00","0","bgm_M451","10089102"
"辺境の地","1","bgm_M451","10089","0","0","2022/03/23 20:59:59","0","0","201","0","0","2022/03/16 12:00:00","0","bgm_M451","10089201"
"ランドソル郊外","1","bgm_M574","10090","0","0","2022/04/14 20:59:59","0","0","201","0","1","2022/03/31 12:00:00","0","bgm_M574","10090101"
"カジノホール","1","bgm_M574","10090","0","0","2022/04/14 20:59:59","0","0","201","0","2","2022/03/31 12:00:00","0","bgm_M574","10090102"
"カジノホール","1","bgm_M574","10090","0","0","2022/04/14 20:59:59","0","0","201","0","0","2022/03/31 12:00:00","0","bgm_M574","10090201"
"聖テレサ女学院 聖学祭会場","1","bgm_M457","10091","91","0","2022/04/25 20:59:59","0","0","201","0","1","2022/04/18 12:00:00","0","bgm_M457","10091101"
"聖テレサ女学院 聖学祭会場","1","bgm_M457","10091","0","0","2022/04/25 20:59:59","0","0","201","0","0","2022/04/18 12:00:00","0","bgm_M457","10091201"
"呪われた海賊島","1","bgm_M582","10092","0","0","2022/05/14 20:59:59","0","0","201","0","1","2022/04/30 12:00:00","0","bgm_M582","10092101"
"呪われた海賊島","1","bgm_M582","10092","0","0","2022/05/14 20:59:59","0","0","201","0","0","2022/04/30 12:00:00","0","bgm_M582","10092201"
"異時間軸のランドソル","1","bgm_M467","10093","90","0","2022/05/23 20:59:59","0","0","201","0","1","2022/05/16 12:00:00","0","bgm_M467","10093101"
"タイムトンネル","1","bgm_M467","10093","0","0","2022/05/23 20:59:59","0","0","201","0","2","2022/05/16 12:00:00","0","bgm_M467","10093102"
"タイムトンネル","1","bgm_M467","10093","0","0","2022/05/23 20:59:59","0","0","201","0","0","2022/05/16 12:00:00","0","bgm_M467","10093201"
"キャンピングフィールド","1","bgm_M595","10094","128","0","2022/06/14 20:59:59","0","0","201","0","1","2022/05/31 12:00:00","0","bgm_M595","10094101"
"キャンピングフィールド","1","bgm_M595","10094","0","0","2022/06/14 20:59:59","0","0","201","0","0","2022/05/31 12:00:00","0","bgm_M595","10094201"
"おもちゃ工場","1","bgm_M478_Lofi","10095","0","0","2022/06/23 20:59:59","0","0","201","0","1","2022/06/16 12:00:00","40","bgm_M478","10095101"
"王都ランドソル","1","bgm_M478_Lofi","10095","0","0","2022/06/23 20:59:59","0","0","201","0","2","2022/06/16 12:00:00","0","bgm_M478","10095102"
"王都ランドソル","1","bgm_M478_Lofi","10095","0","0","2022/06/23 20:59:59","0","0","201","0","0","2022/06/16 12:00:00","0","bgm_M478","10095201"
"王都ランドソル","1","bgm_M601","10096","0","0","2022/07/14 20:59:59","0","0","201","0","1","2022/06/30 12:00:00","0","bgm_M601","10096101"
"サマーゲームリゾート","1","bgm_M601","10096","80","0","2022/07/14 20:59:59","0","0","201","0","2","2022/06/30 12:00:00","0","bgm_M601","10096102"
"サマーゲームリゾート","1","bgm_M601","10096","0","0","2022/07/14 20:59:59","0","0","201","0","0","2022/06/30 12:00:00","0","bgm_M601","10096201"
"王都ランドソル","1","bgm_M486","10097","0","0","2022/07/25 20:59:59","0","0","201","0","1","2022/07/18 12:00:00","0","bgm_M486","10097101"
"とある無人島","1","bgm_M486","10097","58","0","2022/07/25 20:59:59","0","0","201","0","2","2022/07/18 12:00:00","0","bgm_M486","10097102"
"王都ランドソル","1","bgm_M486","10097","0","0","2022/07/25 20:59:59","0","0","201","0","3","2022/07/18 12:00:00","0","bgm_M486","10097103"
"王都ランドソル","1","bgm_M486","10097","0","0","2022/07/25 20:59:59","0","0","201","0","0","2022/07/18 12:00:00","0","bgm_M486","10097201"
"ちいさな出会いの海岸","1","bgm_M608","10098","0","0","2022/08/14 20:59:59","0","0","201","0","1","2022/07/31 12:00:00","0","bgm_M608","10098101"
"リトルリリカル秘密基地近辺","1","bgm_M608","10098","0","0","2022/08/14 20:59:59","0","0","201","0","2","2022/07/31 12:00:00","0","bgm_M608","10098102"
"ちいさな出会いの海岸","1","bgm_M608","10098","0","0","2022/08/14 20:59:59","0","0","201","0","3","2022/07/31 12:00:00","0","bgm_M608","10098103"
"ちいさな出会いの海岸","1","bgm_M608","10098","0","0","2022/08/14 20:59:59","0","0","201","0","0","2022/07/31 12:00:00","0","bgm_M608","10098201"
"カルミナサマーライブ会場","1","bgm_M496","10099","100","0","2022/08/25 20:59:59","0","0","201","0","1","2022/08/18 12:00:00","0","bgm_M496","10099101"
"カルミナサマーライブ会場","1","bgm_M496","10099","0","0","2022/08/25 20:59:59","0","0","201","0","0","2022/08/18 12:00:00","0","bgm_M496","10099201"
"最果てを目指す旅路","1","bgm_M618","10100","0","0","2022/09/14 20:59:59","0","0","201","0","1","2022/08/31 12:00:00","0","bgm_M618","10100101"
"世界の果ての森","1","bgm_M618","10100","30","0","2022/09/14 20:59:59","0","0","201","0","2","2022/08/31 12:00:00","0","bgm_M618","10100102"
"世界の果ての森","1","bgm_M618","10100","0","0","2022/09/14 20:59:59","0","0","201","0","0","2022/08/31 12:00:00","0","bgm_M618","10100201"
"王都ランドソル","1","bgm_M508","10101","0","0","2022/09/24 20:59:59","0","0","201","0","1","2022/09/17 12:00:00","0","bgm_M508","10101101"
"オーエド町","1","bgm_M508","10101","45","0","2022/09/24 20:59:59","0","0","201","0","2","2022/09/17 12:00:00","0","bgm_M508","10101102"
"オーエド町","1","bgm_M508","10101","0","0","2022/09/24 20:59:59","0","0","201","0","0","2022/09/17 12:00:00","0","bgm_M508","10101201"
"ランフェス会場","1","bgm_M623","10102","115","0","2022/10/14 20:59:59","0","0","201","0","1","2022/09/30 12:00:00","0","bgm_M623","10102101"
"ランフェス会場","1","bgm_M623","10102","0","0","2022/10/14 20:59:59","0","0","201","0","1","2022/09/30 12:00:00","0","bgm_M623","10102201"
"王都ランドソル","1","bgm_M520","10103","128","0","2022/10/24 20:59:59","0","0","201","0","1","2022/10/17 12:00:00","0","bgm_M520","10103101"
"王都ランドソル","1","bgm_M520","10103","0","0","2022/10/24 20:59:59","0","0","201","0","2","2022/10/17 12:00:00","0","bgm_M520","10103102"
"王都ランドソル","1","bgm_M520","10103","0","0","2022/10/24 20:59:59","31","0","201","0","1","2022/10/17 12:00:00","0","bgm_M520","10103201"
"王都ランドソル","1","bgm_M630","10104","0","0","2022/11/14 20:59:59","0","0","201","0","1","2022/10/31 12:00:00","0","bgm_M630","10104101"
"和平活動の道のり","1","bgm_M630","10104","30","0","2022/11/14 20:59:59","0","0","201","0","2","2022/10/31 12:00:00","0","bgm_M630","10104102"
"和平活動の道のり","1","bgm_M630","10104","0","0","2022/11/14 20:59:59","0","0","201","0","0","2022/10/31 12:00:00","0","bgm_M630","10104201"
"王都ランドソル","1","bgm_M527","10105","40","0","2022/11/24 20:59:59","0","0","201","0","1","2022/11/17 12:00:00","0","bgm_M527","10105101"
"ランドソル近郊","1","bgm_M527","10105","0","0","2022/11/24 20:59:59","0","0","201","0","2","2022/11/17 12:00:00","0","bgm_M527","10105102"
"ランドソル近郊","1","bgm_M527","10105","0","0","2022/11/24 20:59:59","0","0","201","0","0","2022/11/17 12:00:00","0","bgm_M527","10105201"
"ランドソル 繁華街","1","bgm_M638","10106","110","0","2022/12/14 20:59:59","11","0","201","0","1","2022/11/30 12:00:00","0","bgm_M638","10106101"
"ランドソル 繁華街","1","bgm_M638","10106","0","0","2022/12/14 20:59:59","0","0","201","0","0","2022/11/30 12:00:00","0","bgm_M638","10106201"
"スイーツコンテスト会場","1","bgm_M536","10107","70","0","2022/12/23 20:59:59","0","0","201","0","1","2022/12/16 12:00:00","0","bgm_M536","10107101"
"スイーツコンテスト会場","1","bgm_M536","10107","0","0","2022/12/23 20:59:59","0","0","201","0","0","2022/12/16 12:00:00","0","bgm_M536","10107201"
"オーエド町","1","bgm_M647","10108","45","0","2023/01/14 20:59:59","0","0","201","0","1","2022/12/31 12:00:00","0","bgm_M647","10108101"
"オーエド町","1","bgm_M647","10108","0","0","2023/01/14 20:59:59","0","0","201","0","0","2022/12/31 12:00:00","0","bgm_M647","10108201"
"ランドソル近郊","1","bgm_M543","10109","0","0","2023/01/23 20:59:59","0","0","201","0","1","2023/01/16 12:00:00","0","bgm_M543","10109101"
"港町・オーマ","1","bgm_M543","10109","0","0","2023/01/23 20:59:59","0","0","201","0","2","2023/01/16 12:00:00","0","bgm_M543","10109102"
"タパスビーチ周辺","1","bgm_M543","10109","0","0","2023/01/23 20:59:59","0","0","201","0","3","2023/01/16 12:00:00","0","bgm_M543","10109103"
"ガストロス山","1","bgm_M543","10109","0","0","2023/01/23 20:59:59","0","0","201","0","4","2023/01/16 12:00:00","0","bgm_M543","10109104"
"ガストロス山","1","bgm_M543","10109","0","0","2023/01/23 20:59:59","0","0","201","0","0","2023/01/16 12:00:00","0","bgm_M543","10109201"
"王都ランドソル 女神の祭典","1","bgm_M659","10110","85","0","2023/02/22 20:59:59","0","0","201","0","1","2023/01/31 12:00:00","0","bgm_M659","10110101"
"王都ランドソル 女神の祭典","1","bgm_M659","10110","0","0","2023/02/22 20:59:59","0","0","201","0","1","2023/01/31 12:00:00","0","bgm_M659","10110201"
"王都ランドソル 女神の祭典","1","bgm_M660","10111","0","0","2023/02/22 20:59:59","0","0","201","0","1","2023/02/07 12:00:00","0","bgm_M660","10111101"
"追想の楽園","1","bgm_M660","10111","0","0","2023/02/22 20:59:59","0","0","201","0","2","2023/02/07 12:00:00","0","bgm_M660","10111102"
"追想の楽園","1","bgm_M660","10111","0","0","2023/02/22 20:59:59","0","0","201","0","0","2023/02/07 12:00:00","0","bgm_M660","10111201"
"王都ランドソル","1","bgm_M552_03","10112","0","0","2023/02/22 20:59:59","0","0","201","0","1","2023/02/09 12:00:00","0","bgm_M552","10112101"
"ランドソル近郊","1","bgm_M552_03","10112","0","0","2023/02/22 20:59:59","0","0","201","0","2","2023/02/09 12:00:00","0","bgm_M552","10112102"
"イリス樹海","1","bgm_M552_03","10112","0","0","2023/02/22 20:59:59","0","0","201","0","3","2023/02/09 12:00:00","0","bgm_M552","10112103"
"フローラ湖畔","1","bgm_M552_03","10112","0","0","2023/02/22 20:59:59","0","0","201","0","4","2023/02/09 12:00:00","0","bgm_M552","10112104"
"フローラ湖畔","1","bgm_M552_03","10112","0","0","2023/02/22 20:59:59","0","0","201","0","0","2023/02/09 12:00:00","0","bgm_M552","10112201"
"王都ランドソル","1","bgm_M553","10113","40","0","2023/02/22 20:59:59","0","0","201","0","1","2023/02/14 12:00:00","0","bgm_M553","10113101"
"世界と世界の狭間","1","bgm_M553","10113","0","0","2023/02/22 20:59:59","0","0","201","0","2","2023/02/14 12:00:00","0","bgm_M553","10113102"
"世界と世界の狭間","1","bgm_M553","10113","0","0","2023/02/22 20:59:59","0","0","201","0","0","2023/02/14 12:00:00","0","bgm_M553","10113201"
"ランドソル 市街地","1","bgm_M668","10114","108","0","2023/03/14 20:59:59","0","0","201","0","1","2023/02/28 12:00:00","0","bgm_M668","10114101"
"ランドソル 市街地","1","bgm_M668","10114","0","0","2023/03/14 20:59:59","0","0","201","0","1","2023/02/28 12:00:00","0","bgm_M668","10114201"
"サレンディア救護院内","1","bgm_M565","10115","20","0","2023/03/23 20:59:59","0","0","201","0","1","2023/03/16 12:00:00","0","bgm_M565","10115101"
"エリザベスパーク　牧場温泉","1","bgm_M565","10115","0","0","2023/03/23 20:59:59","0","0","201","0","2","2023/03/16 12:00:00","0","bgm_M565","10115102"
"エリザベスパーク　牧場温泉","1","bgm_M565","10115","0","0","2023/03/23 20:59:59","0","0","201","0","0","2023/03/16 12:00:00","0","bgm_M565","10115201"
"レンジャー合宿所周辺","1","bgm_MC017","10116","128","0","2023/04/14 20:59:59","0","0","201","0","1","2023/03/31 12:00:00","0","bgm_MC017","10116101"
"レンジャー合宿所周辺","1","bgm_MC017","10116","0","0","2023/04/14 20:59:59","0","0","201","0","0","2023/03/31 12:00:00","0","bgm_MC017","10116201"
"ランドソル郊外","1","bgm_M574","10117","0","0","2023/04/24 20:59:59","0","0","201","0","1","2023/04/17 12:00:00","0","bgm_M574","10117101"
"カジノホール","1","bgm_M574","10117","0","0","2023/04/24 20:59:59","0","0","201","0","2","2023/04/17 12:00:00","0","bgm_M574","10117102"
"カジノホール","1","bgm_M574","10117","0","0","2023/04/24 20:59:59","0","0","201","0","0","2023/04/17 12:00:00","0","bgm_M574","10117201"
"フリーマーケット会場","1","bgm_MC026","10118","0","0","2023/05/14 20:59:59","0","0","201","0","1","2023/04/30 12:00:00","0","bgm_MC026","10118101"
"叡智の森周辺","1","bgm_MC026","10118","110","0","2023/05/14 20:59:59","0","0","201","0","2","2023/04/30 12:00:00","0","bgm_MC026","10118102"
"叡智の森周辺","1","bgm_MC026","10118","0","0","2023/05/14 20:59:59","0","0","201","0","0","2023/04/30 12:00:00","0","bgm_MC026","10118201"
"呪われた海賊島","1","bgm_M582","10119","0","0","2023/05/23 20:59:59","0","0","201","0","1","2023/05/16 12:00:00","0","bgm_M582","10119101"
"呪われた海賊島","1","bgm_M582","10119","0","0","2023/05/23 20:59:59","0","0","201","0","0","2023/05/16 12:00:00","0","bgm_M582","10119201"
"魔族の街","1","bgm_MC036","10120","45","0","2023/06/14 20:59:59","0","0","201","0","1","2023/05/31 12:00:00","0","bgm_MC036","10120101"
"魔族の街","1","bgm_MC036","10120","0","0","2023/06/14 20:59:59","0","0","201","0","0","2023/05/31 12:00:00","0","bgm_MC036","10120201"
"キャンピングフィールド","1","bgm_M595","10121","128","0","2023/06/23 20:59:59","0","0","201","0","1","2023/06/16 12:00:00","0","bgm_M595","10121101"
"キャンピングフィールド","1","bgm_M595","10121","0","0","2023/06/23 20:59:59","0","0","201","0","0","2023/06/16 12:00:00","0","bgm_M595","10121201"
"ランドソル近郊","1","bgm_MC046","10122","0","0","2023/07/14 20:59:59","0","0","201","0","1","2023/06/30 12:00:00","0","bgm_MC046","10122101"
"夏のオーマ","1","bgm_MC046","10122","110","0","2023/07/14 20:59:59","0","0","201","0","2","2023/06/30 12:00:00","0","bgm_MC046","10122102"
"夏のオーマ","1","bgm_MC046","10122","0","0","2023/07/14 20:59:59","0","0","201","0","1","2023/06/30 12:00:00","0","bgm_MC046","10122201"
"王都ランドソル","1","bgm_M601","10123","0","0","2023/07/25 20:59:59","0","0","201","0","1","2023/07/18 12:00:00","0","bgm_M601","10123101"
"サマーゲームリゾート","1","bgm_M601","10123","80","0","2023/07/25 20:59:59","0","0","201","0","2","2023/07/18 12:00:00","0","bgm_M601","10123102"
"サマーゲームリゾート","1","bgm_M601","10123","0","0","2023/07/25 20:59:59","0","0","201","0","0","2023/07/18 12:00:00","0","bgm_M601","10123201"
"ヴィ・ランドソル","1","bgm_MC056","10124","0","0","2023/08/14 20:59:59","0","0","201","0","1","2023/07/31 12:00:00","0","bgm_MC056","10124101"
"ヴィ・ランドソル","1","bgm_MC056","10124","110","0","2023/08/14 20:59:59","0","0","201","0","2","2023/07/31 12:00:00","0","bgm_MC056","10124102"
"ヴィ・ランドソル","1","bgm_MC056","10124","0","0","2023/08/14 20:59:59","0","0","201","0","0","2023/07/31 12:00:00","0","bgm_MC056","10124201"
"ちいさな出会いの海岸","1","bgm_M608","10125","0","0","2023/08/24 20:59:59","0","0","201","0","1","2023/08/17 12:00:00","0","bgm_M608","10125101"
"リトルリリカル秘密基地近辺","1","bgm_M608","10125","0","0","2023/08/24 20:59:59","0","0","201","0","2","2023/08/17 12:00:00","0","bgm_M608","10125102"
"ちいさな出会いの海岸","1","bgm_M608","10125","0","0","2023/08/24 20:59:59","0","0","201","0","3","2023/08/17 12:00:00","0","bgm_M608","10125103"
"ちいさな出会いの海岸","1","bgm_M608","10125","0","0","2023/08/24 20:59:59","0","0","201","0","0","2023/08/17 12:00:00","0","bgm_M608","10125201"
"アンブローズ魔法学園","1","bgm_MC063","10126","128","0","2023/09/14 20:59:59","0","0","201","0","1","2023/08/31 12:00:00","0","bgm_MC063","10126101"
"アンブローズ魔法学園","1","bgm_MC063","10126","0","0","2023/09/14 20:59:59","0","0","201","0","0","2023/08/31 12:00:00","0","bgm_MC063","10126201"
"最果てを目指す旅路","1","bgm_M618","10127","0","0","2023/09/25 20:59:59","0","0","201","0","1","2023/09/18 12:00:00","0","bgm_M618","10127101"
"世界の果ての森","1","bgm_M618","10127","30","0","2023/09/25 20:59:59","0","0","201","0","2","2023/09/18 12:00:00","0","bgm_M618","10127102"
"世界の果ての森","1","bgm_M618","10127","0","0","2023/09/25 20:59:59","0","0","201","0","0","2023/09/18 12:00:00","0","bgm_M618","10127201"
"砂漠の国　サラサリア周辺","1","bgm_MC075","10128","128","0","2023/10/14 20:59:59","0","0","201","0","1","2023/09/30 12:00:00","0","bgm_MC075","10128101"
"砂漠の国　サラサリア周辺","1","bgm_MC075","10128","0","0","2023/10/14 20:59:59","0","0","201","0","0","2023/09/30 12:00:00","0","bgm_MC075","10128201"
"ランフェス会場","1","bgm_M623","10129","115","0","2023/10/23 20:59:59","0","0","201","0","1","2023/10/16 12:00:00","0","bgm_M623","10129101"
"ランフェス会場","1","bgm_M623","10129","0","0","2023/10/23 20:59:59","0","0","201","0","1","2023/10/16 12:00:00","0","bgm_M623","10129201"
"王都ランドソル","1","bgm_MC082","10130","0","0","2023/11/14 20:59:59","0","0","201","0","1","2023/10/31 12:00:00","0","bgm_MC082","10130101"
"王都ランドソル","1","bgm_MC082","10130","0","0","2023/11/14 20:59:59","0","0","201","0","0","2023/10/31 12:00:00","0","bgm_MC082","10130201"
"王都ランドソル","1","bgm_M630","10131","0","0","2023/11/23 20:59:59","0","0","201","0","1","2023/11/16 12:00:00","0","bgm_M630","10131101"
"和平活動の道のり","1","bgm_M630","10131","30","0","2023/11/23 20:59:59","0","0","201","0","2","2023/11/16 12:00:00","0","bgm_M630","10131102"
"和平活動の道のり","1","bgm_M630","10131","0","0","2023/11/23 20:59:59","0","0","201","0","0","2023/11/16 12:00:00","0","bgm_M630","10131201"
"ランドソル 繁華街","1","bgm_MC091","10132","50","0","2023/12/14 20:59:59","0","0","201","0","1","2023/11/30 12:00:00","0","bgm_MC091","10132101"
"ランドソル 繁華街","1","bgm_MC091","10132","0","0","2023/12/14 20:59:59","0","0","201","0","0","2023/11/30 12:00:00","0","bgm_MC091","10132201"
"ランドソル 繁華街","1","bgm_M638","10133","110","0","2023/12/25 20:59:59","11","0","201","0","1","2023/12/18 12:00:00","0","bgm_M638","10133101"
"ランドソル 繁華街","1","bgm_M638","10133","0","0","2023/12/25 20:59:59","0","0","201","0","0","2023/12/18 12:00:00","0","bgm_M638","10133201"
