45af3a8135adedfb44daf3e161b93a5ed0a0d1adbc47e4757d1a678e1e5a396b,528d5eb2d59c0d7edc03c1cf56fc9f2f72916ec8e2a41ae157c473bc35557760,47d3514142c59935af9d8fbe97766c085ec8b451fc833a127c0e874e431d4fe0,de6b5e63d9ce52c62f35de75b867587b3c047d438d0fe25068657d46b9411e38,33090ef88f8f03b3edc876507d4d0379f348e1d6b6504a484a9913c127504f83,22a1bc6638b7415035f2da8e1c91df08f7b4230d423d7468d5d72b823fbf2a44,ec44d1b768f2e654c546ebf877adcf052511b5a4f37354d547d165a3b8e4fc6d,f9ad6f9dd3da4339fdbc4c2fbc396c8115ae9338ad004aab551a28d984254544,7cf801f877c9448938f0644ba3550c7ec394153fcc22637b296d52c5302b69a3,810597d548d0f23b871e65be670a28f42ce019ded8072dfc9af4e753730ddcb4,095021a6ad7412358b9ad5f7055d07eb52a7d2b6a599a51fc9d4828953392e6b,1f2e514bea23a4f4f2f9641008699be253f8ed258a350db9dabca28788c4771e,a0bd180d38483c97f9afaa90e2a8f73544016bc93e2c1ab38a7c394a4da0c77e,368fc9d465e0875f5e8ae2acd86e2f794b1d31cd70b175aaa15c71475c226cd1,688122025fac4086e0bf09ca5ab59e690da099f28fb24a2dee3114372be1dbf3,be3bfb281f27285b05d237ea897057192dae784fcae7d294e1e3dd616647b9c4,b21324e1aba79d078a7ab42f13e50b653950c3dde858e4bc3015c960fcdf5df1,86c11b02590ddca0c9e33f0d86ebef0bd1548576757df88fa71b3961edc46580,79ae013b54c6d290652805fd479662519b10d49c10d59cca3c58bb6d083e070b,036131c0d56979c17c12309beb7e4e857006aab9c775f6eb4ceff2faf5987376,88b8a36f094ab18991912d402f4c7d75bcff210d4e13f50f37195c6e04c2ae1e,3c924782955871c711e42eda524b1136c5b0f17ffa5c04d2771f4fe8ce13b0b5
"-30","0.9","1","1038","0","4","bgm_M64","-30","101021","0","1","1.3","190","200","101021","-70","1","0","4","200","1","10380104"
"-30","1.4","1","1038","0","5","bgm_M55","0","101031","0","1","1.8","440","220","101031","0","1.6","0","5","200","1","10380105"
"-30","0.6","1","1039","-30","1","bgm_M64","0","101041","0","1","0.8","-470","210","101041","-125","0.7","10","1","250","1","10390101"
"-30","0.65","1","1039","0","2","bgm_M64","0","101041","0","1","1","-210","200","101041","-95","0.7","10","2","200","1","10390102"
"-30","0.9","1","1039","-10","3","bgm_M64","0","101041","-15","1","1.3","50","200","101041","-120","1","0","3","100","1","10390103"
"-30","0.9","1","1039","0","4","bgm_M64","0","101041","0","1","1.35","195","200","101041","35","1.3","0","4","100","1","10390104"
"-30","1.1","1.3","1039","0","5","bgm_M55","-50","101042","0","1","1.8","450","210","101042","-55","1.35","0","5","150","1","10390105"
"-30","0.6","1","1040","0","1","bgm_M64","0","101161","0","1","0.8","-480","210","101161","-120","0.85","10","1","250","1","10400101"
"-30","0.75","1","1040","0","2","bgm_M64","0","101161","0","1","1.2","-260","240","101161","-100","1.1","0","2","100","1","10400102"
"-30","0.65","1","1040","-10","3","bgm_M64","0","101161","-5","1","1.1","-10","200","101161","65","1","5","3","100","1","10400103"
"-30","0.9","1","1040","0","4","bgm_M64","43","101161","0","1","1","190","200","101161","-110","1","0","4","150","1","10400104"
"-30","0.9","1.3","1040","-45","5","bgm_M55","-50","101162","-40","1","1.15","485","280","101162","-70","1","-10","5","270","1","10400105"
"-30","0.6","1","1041","0","1","bgm_M64","0","101171","0","1","0.8","-480","210","101171","-120","0.85","10","1","120","1","10410101"
"-30","0.75","1","1041","0","2","bgm_M64","0","101171","0","1","1.2","-260","200","101171","-120","1","10","2","120","1","10410102"
"-30","0.6","1","1041","-60","3","bgm_M64","-50","101171","-13","1","0.9","-10","200","101171","0","0.55","0","3","150","1.4","10410103"
"-30","0.9","1","1041","0","4","bgm_M64","0","101171","0","1","1.2","190","200","101171","-110","1","0","4","100","1","10410104"
"-30","1","1","1041","0","5","bgm_M55","-50","101172","-20","1","1.45","475","250","101172","-30","1","10","5","200","1","10410105"
"-30","0.6","1","1042","-30","1","bgm_M64","0","101191","0","1","0.8","-480","210","101191","-120","0.7","10","1","100","1","10420101"
"-30","0.8","1","1042","0","2","bgm_M64","0","101191","0","1","1.2","-260","200","101191","-100","1","10","2","100","1","10420102"
"-30","0.9","1","1042","-10","3","bgm_M64","-30","101191","-15","1","1.4","-10","200","101451","65","1","0","3","100","1","10420103"
"-30","0.65","1","1042","0","4","bgm_M64","0","101191","0","1","1.1","190","200","101191","-110","1","0","4","100","1","10420104"
"-30","1.1","1","1042","-45","5","bgm_M55","-50","101192","0","1","1.3","485","280","101192","-70","1","-10","5","200","1.2","10420105"
"-30","0.6","1","1043","0","1","bgm_M64","0","101201","0","1","0.8","-480","210","101201","-120","0.85","10","1","100","1","10430101"
"-30","0.75","1","1043","0","2","bgm_M64","0","101201","0","1","1.2","-260","240","101201","-120","1.1","10","2","100","1","10430102"
"-30","0.8","1","1043","-10","3","bgm_M64","0","101201","-15","1","1.1","-10","200","101201","65","1","0","3","100","1","10430103"
"-30","0.7","1","1043","0","4","bgm_M64","43","101201","0","1","1","190","200","101201","-110","1","0","4","100","1","10430104"
"-30","1","1","1043","-45","5","bgm_M55","-50","101202","-20","1","1.45","475","250","101202","-30","1","10","5","100","1","10430105"
"-30","0.6","1","1044","0","1","bgm_M64","0","101291","0","1","0.8","-480","210","101291","-120","0.85","10","1","100","1","10440101"
"-30","0.75","1","1044","0","2","bgm_M64","0","101291","0","1","1.2","-260","240","101291","-120","1.1","10","2","100","1","10440102"
"-30","1.55","1","1044","-10","3","bgm_M64","0","101291","-15","1","2.3","-40","200","101291","65","2.2","0","3","100","1","10440103"
"-30","1.1","1","1044","0","4","bgm_M64","0","101291","0","1","1.2","150","200","101291","-110","1","0","4","100","1","10440104"
"-30","1.1","1","1044","30","5","bgm_M55","15","101292","-20","1","1.45","490","230","101292","-15","1","30","5","100","1","10440105"
"-30","0.58","1","1045","-30","1","bgm_M64","0","101301","0","1","0.8","-480","210","101301","-120","0.7","10","1","100","1","10450101"
"-30","0.9","1","1045","0","2","bgm_M64","0","101301","0","1","1.2","-260","200","101301","-120","1","10","2","100","1","10450102"
"-30","0.93","1","1045","-10","3","bgm_M64","-30","101301","0","1","1.4","-50","200","101301","100","1","-10","3","200","1","10450103"
"-30","0.9","1","1045","0","4","bgm_M64","15","101301","0","1","1.3","100","200","101301","-100","1","0","4","100","1","10450104"
"-30","1","1","1045","-30","5","bgm_M55","-15","101302","-20","1","1.2","470","270","101302","-55","1.1","10","5","100","1","10450105"
"-30","0.575","1","1046","0","1","bgm_M64","0","101441","0","1","0.8","-450","210","101161","-130","0.85","10","1","100","1","10460101"
"-30","0.75","1","1046","0","2","bgm_M64","0","101441","0","1","1","-250","200","101161","-120","0.7","10","2","200","1","10460102"
"-30","0.8","1","1046","-10","3","bgm_M64","0","101441","-15","1","1.2","-10","200","101161","50","1.1","0","3","100","1","10460103"
"-30","0.8","1","1046","0","4","bgm_M64","43","101441","0","1","1","210","200","101161","-100","1","0","4","150","1","10460104"
"-30","0.95","1","1046","-30","5","bgm_M55","-35","101442","-20","1","1.2","470","230","101162","-70","1.1","10","5","100","1","10460105"
"-30","0.58","1","1047","-30","1","bgm_M64","0","101451","0","1","0.8","-450","210","101451","-130","0.7","10","1","100","1","10470101"
"-30","0.9","1","1047","0","2","bgm_M64","0","101451","0","1","1.2","-250","200","101451","-120","1","10","2","100","1","10470102"
"-30","0.9","1","1047","-10","3","bgm_M64","-30","101451","-15","1","1.4","-20","200","101451","50","1","0","3","100","1","10470103"
"-30","0.8","1","1047","0","4","bgm_M64","0","101451","0","1","1","200","200","101451","-100","0.85","0","4","100","1","10470104"
"-30","1.25","1","1047","-50","5","bgm_M55","-35","101452","0","1","1.55","510","290","101452","-70","1.4","0","5","100","1.2","10470105"
"-30","0.58","1","1048","-30","1","bgm_M64","0","101561","0","1","0.8","-450","210","101451","-130","0.7","10","1","100","1","10480101"
"-30","0.75","1","1048","0","2","bgm_M64","0","101561","0","1","1.2","-240","240","101451","-120","1.1","0","2","100","1","10480102"
"-30","0.6","1","1048","-60","3","bgm_M64","-50","101561","-13","1","0.9","-10","200","101451","0","0.55","0","3","150","1.4","10480103"
"-30","0.7","1","1048","0","4","bgm_M64","20","101561","0","1","1.1","195","200","101451","-100","1","0","4","100","1","10480104"
"-30","1.25","1","1048","-50","5","bgm_M55","-60","101562","0","1","1.55","460","290","101452","-70","1.35","0","5","400","1.4","10480105"
"-30","0.58","1","1049","-30","1","bgm_M64","0","101001","0","1","0.8","-480","210","101001","-120","0.7","10","1","100","1","10490101"
"-30","0.75","1","1049","0","2","bgm_M64","0","101001","0","1","1.2","-270","200","101001","-120","1.1","10","2","100","1","10490102"
"-30","0.9","1","1049","-10","3","bgm_M64","-30","101001","-15","1","1.4","-25","200","101001","65","1","0","3","200","1","10490103"
"-30","0.9","1","1049","0","4","bgm_M64","-30","101001","0","1","1.1","200","200","101001","-120","1","0","4","150","1","10490104"
"-30","1.2","1","1049","0","5","bgm_M55","0","101011","0","1","1.3","480","250","101011","-40","1","0","5","200","1.2","10490105"
"-30","0.575","1","1050","-30","1","bgm_M64","-25","101021","0","1","1","-450","210","101021","-110","0.9","10","1","170","1","10500101"
"-30","0.75","1","1050","0","2","bgm_M64","0","101021","0","1","1.2","-240","240","101021","-120","1.1","0","2","100","1","10500102"
"-30","0.6","1","1050","-10","3","bgm_M64","0","101021","-5","1","0.9","-10","200","101021","65","0.8","5","3","100","1","10500103"
"-30","0.65","1","1050","0","4","bgm_M64","0","101021","0","1","1.1","190","200","101021","-110","1","0","4","100","1","10500104"
"-30","1.4","1","1050","0","5","bgm_M55","0","101031","0","1","1.8","440","220","101031","0","1.6","0","5","200","1","10500105"
"-30","0.58","1","1051","-30","1","bgm_M64","0","101041","0","1","0.8","-450","210","101041","-130","0.7","10","1","100","1","10510101"
"-30","0.65","1","1051","0","2","bgm_M64","0","101041","0","1","1","-250","200","101041","-120","0.7","10","2","200","1","10510102"
"-30","0.75","1","1051","-10","3","bgm_M64","-10","101041","-15","1","1.3","-35","200","101041","70","1","10","3","100","1","10510103"
"-30","1","1","1051","0","4","bgm_M64","0","101041","0","1","1.4","150","200","101041","-110","1","0","4","100","1","10510104"
"-30","1.1","1.3","1051","0","5","bgm_M55","-50","101042","0","1","1.8","450","210","101042","-55","1.35","0","5","150","1","10510105"
"-30","0.6","1","1052","-30","1","bgm_M64","0","101161","0","1","0.8","-480","210","101161","-120","0.7","10","1","250","1","10520101"
"-30","0.75","1","1052","0","2","bgm_M64","0","101161","0","1","1.2","-260","240","101161","-100","1.1","0","2","100","1","10520102"
"-30","0.65","1","1052","-10","3","bgm_M64","0","101161","-5","1","1.1","-10","200","101161","65","1","5","3","100","1","10520103"
"-30","0.8","1","1052","0","4","bgm_M64","-30","101161","0","1","1.3","240","200","101161","-50","1","0","4","100","1","10520104"
"-30","0.9","1.3","1052","-45","5","bgm_M55","-50","101162","-40","1","1.15","485","280","101162","-70","1","-10","5","270","1","10520105"
"-30","0.5","1","1053","0","1","bgm_M64","0","101171","0","1","0.8","-480","210","101171","-120","0.85","10","1","120","1","10530101"
"-30","0.75","1","1053","0","2","bgm_M64","0","101171","0","1","1.2","-270","200","101171","-120","1.1","10","2","100","1","10530102"
"-30","1.55","1","1053","-10","3","bgm_M64","0","101171","-15","1","2.3","-25","200","101171","65","2.2","0","3","100","1","10530103"
"-30","0.9","1","1053","0","4","bgm_M64","-30","101171","0","1","1.5","200","200","101171","-100","1","0","4","100","1","10530104"
"-30","1","1","1053","0","5","bgm_M55","-50","101172","-20","1","1.45","475","250","101172","-30","1","10","5","200","1","10530105"
"-30","0.575","1","1054","-30","1","bgm_M64","-25","101191","0","1","1","-450","210","101191","-110","0.9","10","1","170","1","10540101"
"-30","0.65","1","1054","0","2","bgm_M64","0","101191","0","1","1","-250","200","101191","-120","0.7","10","2","200","1","10540102"
"-30","0.8","1","1054","-10","3","bgm_M64","0","101191","-15","1","1.2","-10","200","101191","50","1.1","0","3","100","1","10540103"
"-30","1","1","1054","0","4","bgm_M64","0","101191","0","1","1.5","190","200","101191","-90","1","0","4","200","1","10540104"
"-30","1.1","1","1054","-45","5","bgm_M55","-50","101192","0","1","1.3","485","280","101192","-70","1","-10","5","200","1.2","10540105"
"-30","0.5","1","1055","0","1","bgm_M64","0","101201","0","1","0.8","-480","210","101201","-120","0.85","10","1","120","1","10550101"
"-30","0.7","1","1055","-30","2","bgm_M64","-30","101201","0","1","1","-250","240","101201","-120","1","0","2","250","1","10550102"
"-30","0.8","1","1055","-10","3","bgm_M64","0","101201","-15","1","1.1","-10","200","101201","65","1","0","3","100","1","10550103"
"-30","0.7","1","1055","0","4","bgm_M64","43","101201","0","1","1","190","200","101201","-110","1","0","4","100","1","10550104"
"-30","1","1","1055","-45","5","bgm_M55","-50","101202","-20","1","1.45","475","250","101202","-30","1","10","5","100","1","10550105"
"-30","0.6","1","1056","-30","1","bgm_M64","0","101291","0","1","0.8","-480","210","101291","-120","0.7","10","1","250","1","10560101"
"-30","0.75","1","1056","0","2","bgm_M64","0","101291","0","1","1.2","-260","240","101291","-100","1.1","0","2","100","1","10560102"
"-30","0.9","1","1056","-10","3","bgm_M64","-30","101291","-15","1","1.4","-35","200","101291","50","1","0","3","100","1","10560103"
"-30","0.9","1","1056","0","4","bgm_M64","-30","101291","0","1","1.1","190","200","101291","-120","1","0","4","150","1","10560104"
"-30","1.1","1","1056","30","5","bgm_M55","15","101292","-20","1","1.45","490","230","101292","-15","1","30","5","100","1","10560105"
"-30","0.575","1","1057","-30","1","bgm_M64","-25","101301","0","1","1","-450","210","101301","-110","0.9","10","1","170","1","10570101"
"-30","0.75","1","1057","0","2","bgm_M64","0","101301","0","1","1.2","-270","200","101301","-120","1.1","10","2","100","1","10570102"
"-30","0.93","1","1057","-10","3","bgm_M64","-30","101301","0","1","1.4","-50","200","101301","100","1","-10","3","200","1","10570103"
"-30","0.9","1","1057","0","4","bgm_M64","0","101301","0","1","1.2","190","200","101301","-110","1","0","4","100","1","10570104"
"-30","1","1","1057","-30","5","bgm_M55","-15","101302","-20","1","1.2","470","270","101302","-55","1.1","10","5","100","1","10570105"
"-30","0.6","1","1058","-30","1","bgm_M64","0","101441","0","1","0.8","-480","210","101441","-120","0.7","10","1","250","1","10580101"
"-30","0.7","1","1058","-30","2","bgm_M64","-30","101441","0","1","1","-250","240","101441","-120","1","0","2","250","1","10580102"
"-30","0.75","1","1058","-10","3","bgm_M64","-10","101441","-15","1","1.3","-5","200","101441","70","1","10","3","100","1","10580103"
"-30","0.8","1","1058","0","4","bgm_M64","20","101441","0","1","1.1","210","200","101441","-100","1","10","4","100","1","10580104"
"-30","0.95","1","1058","-30","5","bgm_M55","-35","101442","-20","1","1.2","470","230","101442","-70","1.1","10","5","100","1","10580105"
"-30","0.575","1","1059","-30","1","bgm_M64","-25","101451","0","1","1","-450","210","101451","-110","0.9","10","1","170","1","10590101"
"-30","0.65","1","1059","0","2","bgm_M64","0","101451","0","1","1","-250","200","101451","-120","0.7","10","2","200","1","10590102"
"-30","0.6","1","1059","-60","3","bgm_M64","-50","101451","-13","1","0.9","-10","200","101451","0","0.55","0","3","150","1.4","10590103"
"-30","0.7","1","1059","0","4","bgm_M64","0","101451","0","1","1","200","200","101451","-120","0.7","0","4","100","1","10590104"
"-30","1.25","1","1059","-50","5","bgm_M55","-35","101452","0","1","1.55","510","290","101452","-70","1.4","0","5","100","1.2","10590105"
"-30","0.5","1","1060","0","1","bgm_M64","0","101561","0","1","0.8","-480","210","101561","-120","0.85","10","1","120","1","10600101"
"-30","0.75","1","1060","0","2","bgm_M64","0","101561","0","1","1.2","-270","200","101561","-120","1.1","10","2","100","1","10600102"
"-30","0.9","1","1060","-10","3","bgm_M64","-30","101561","-15","1","1.4","-25","200","101561","65","1","0","3","200","1","10600103"
"-30","0.65","1","1060","0","4","bgm_M64","0","101561","0","1","1.1","190","200","101561","-110","1","0","4","100","1","10600104"
"-30","1.25","1","1060","-50","5","bgm_M55","-60","101562","0","1","1.55","460","290","101562","-70","1.35","0","5","400","1.4","10600105"
"-30","0.6","1","1061","-30","1","bgm_M64","0","101001","0","1","0.8","-480","210","101001","-120","0.7","10","1","250","1","10610101"
"-30","0.75","1","1061","0","2","bgm_M64","0","101001","0","1","1.2","-260","240","101001","-100","1.1","0","2","100","1","10610102"
"-30","1","1","1061","-10","3","bgm_M64","-30","101001","-15","1","1.4","-10","200","101001","65","1","0","3","100","1","10610103"
"-30","1","1","1061","0","4","bgm_M64","0","101001","0","1","1.4","200","200","101001","-110","1","0","4","100","1","10610104"
"-30","1.2","1","1061","0","5","bgm_M55","0","101011","0","1","1.3","480","250","101011","-40","1","0","5","200","1.2","10610105"
"-30","0.5","1","1063","0","1","bgm_M64","0","101021","0","1","0.8","-480","210","101021","-120","0.85","10","1","120","1","10630101"
"-30","0.7","1","1063","-30","2","bgm_M64","-30","101021","0","1","1","-250","240","101021","-120","1","0","2","250","1","10630102"
"-30","0.9","1","1063","0","3","bgm_M64","0","101021","0","1","1.3","-10","200","101021","70","1","0","3","100","1","10630103"
"-30","0.8","1","1063","0","4","bgm_M64","-30","101021","0","1","1.2","240","200","101021","-70","1","0","4","100","1","10630104"
"-30","1.4","1","1063","0","5","bgm_M55","0","101031","0","1","1.8","470","220","101031","0","1.6","0","5","200","1","10630105"
"-30","0.575","1","1064","-30","1","bgm_M64","-25","101041","0","1","1","-450","210","101041","-110","0.9","10","1","170","1","10640101"
"-30","0.65","1","1064","0","2","bgm_M64","0","101041","0","1","1","-250","200","101041","-120","0.7","10","2","200","1","10640102"
"-30","0.8","1","1064","-10","3","bgm_M64","0","101041","-15","1","1.1","-10","200","101041","65","1","0","3","100","1","10640103"
"-30","0.9","1","1064","0","4","bgm_M64","-30","101041","0","1","1.5","200","200","101041","-100","1","0","4","100","1","10640104"
"-30","1.1","1.3","1064","0","5","bgm_M55","-50","101042","0","1","1.8","450","210","101042","-55","1.35","0","5","150","1","10640105"
"-30","0.6","1","1065","-30","1","bgm_M64","0","101161","0","1","0.8","-480","210","101161","-120","0.7","10","1","250","1","10650101"
"-30","0.75","1","1065","0","2","bgm_M64","0","101161","0","1","1.2","-260","240","101161","-100","1.1","0","2","100","1","10650102"
"-30","0.65","1","1065","-10","3","bgm_M64","0","101161","-5","1","1.1","-10","200","101161","65","1","5","3","100","1","10650103"
"-30","0.8","1","1065","0","4","bgm_M64","0","101161","0","1","1","200","200","101161","-100","0.85","0","4","100","1","10650104"
"-30","0.9","1.3","1065","-45","5","bgm_M55","-50","101162","-40","1","1.15","485","280","101162","-70","1","-10","5","270","1","10650105"
"-30","0.5","1","1066","0","1","bgm_M64","0","101171","0","1","0.8","-480","210","101171","-120","0.85","10","1","120","1","10660101"
"-30","0.7","1","1066","-30","2","bgm_M64","-30","101171","0","1","1","-250","240","101171","-120","1","0","2","250","1","10660102"
"-30","0.8","1","1066","-10","3","bgm_M64","0","101171","-10","1","1.15","0","200","101171","65","1.1","0","3","100","1","10660103"
"-30","0.9","1","1066","-10","4","bgm_M64","0","101171","0","1","1.35","230","200","101171","5","1.3","0","4","100","1","10660104"
"-30","1","1","1066","0","5","bgm_M55","-50","101172","-20","1","1.45","475","250","101172","-30","1","10","5","200","1","10660105"
"-30","0.6","1","1067","-30","1","bgm_M64","0","101191","0","1","0.8","-480","210","101191","-50","0.7","10","1","250","1","10670101"
"-30","0.75","1","1067","0","2","bgm_M64","0","101191","0","1","1.2","-270","200","101191","-120","1.1","10","2","100","1","10670102"
"-30","0.9","1","1067","-10","3","bgm_M64","-30","101191","-15","1","1.4","-20","200","101191","50","1","0","3","100","1","10670103"
"-30","1","1","1067","0","4","bgm_M64","0","101191","0","1","1.5","200","200","101191","-90","1","0","4","200","1","10670104"
"-30","1.1","1","1067","-45","5","bgm_M55","-50","101192","0","1","1.3","485","280","101192","-70","1","-10","5","200","1.2","10670105"
"-30","0.8","1","1068","0","1","bgm_M64","20","101201","0","1","1.45","-470","210","101201","0","1.1","10","1","100","1","10680101"
"-30","0.65","1","1068","0","2","bgm_M64","0","101201","0","1","1","-250","200","101201","-120","0.7","10","2","200","1","10680102"
"-30","0.75","1","1068","-10","3","bgm_M64","-10","101201","-15","1","1.3","-5","200","101201","70","1","10","3","100","1","10680103"
"-30","0.7","1","1068","0","4","bgm_M64","43","101201","0","1","1","190","200","101201","-110","1","0","4","100","1","10680104"
"-30","1","1","1068","-45","5","bgm_M55","-50","101202","-20","1","1.45","475","250","101202","-30","1","10","5","100","1","10680105"
"-30","0.575","1","1069","-30","1","bgm_M64","-25","101291","0","1","1","-450","210","101291","-110","0.9","10","1","170","1","10690101"
"-30","0.75","1","1069","0","2","bgm_M64","0","101291","0","1","1.2","-225","240","101291","-25","1.1","0","2","100","1","10690102"
"-30","1.55","1","1069","-10","3","bgm_M64","0","101291","-15","1","2.3","0","200","101291","65","2.2","0","3","100","1","10690103"
"-30","0.65","1","1069","0","4","bgm_M64","0","101291","0","1","1.1","190","200","101291","-110","1","0","4","100","1","10690104"
"-30","1.1","1","1069","30","5","bgm_M55","15","101292","-20","1","1.45","490","230","101292","-15","1","30","5","100","1","10690105"
"-30","0.6","1","1070","-30","1","bgm_M64","0","101301","0","1","0.8","-480","210","101301","-50","0.7","10","1","250","1","10700101"
"-30","0.65","1","1070","0","2","bgm_M64","0","101301","0","1","1","-250","200","101301","-120","0.7","10","2","200","1","10700102"
"-30","0.93","1","1070","-10","3","bgm_M64","-30","101301","0","1","1.4","-50","200","101301","100","1","-10","3","200","1","10700103"
"-30","0.9","1","1070","0","4","bgm_M64","-30","101301","0","1","1.1","190","200","101301","-120","1","0","4","150","1","10700104"
"-30","1","1","1070","-30","5","bgm_M55","-15","101302","-20","1","1.2","470","270","101302","-55","1.1","10","5","100","1","10700105"
"-30","0.8","1","1071","0","1","bgm_M64","20","101441","0","1","1.45","-470","210","101441","0","1.1","10","1","100","1","10710101"
"-30","0.7","1","1071","-30","2","bgm_M64","-30","101441","0","1","1","-250","240","101441","-120","1","0","2","250","1","10710102"
"-30","0.8","1","1071","-10","3","bgm_M64","0","101441","-15","1","1.1","-10","200","101441","65","1","0","3","100","1","10710103"
"-30","0.7","1","1071","0","4","bgm_M64","0","101441","0","1","1","200","200","101441","-120","0.7","0","4","100","1","10710104"
"-30","0.95","1","1071","-30","5","bgm_M55","-35","101442","-20","1","1.2","470","230","101442","-70","1.1","10","5","100","1","10710105"
"-30","0.575","1","1072","-30","1","bgm_M64","-25","101451","0","1","1","-450","210","101451","-110","0.9","10","1","170","1","10720101"
"-30","0.75","1","1072","0","2","bgm_M64","0","101451","0","1","1.2","-225","240","101451","-25","1.1","0","2","100","1","10720102"
"-30","1","1","1072","-10","3","bgm_M64","-30","101451","-15","1","1.4","-10","200","101451","65","1","0","3","100","1","10720103"
"-30","0.8","1","1072","0","4","bgm_M64","20","101451","0","1","1.1","210","200","101451","-100","1","10","4","100","1","10720104"
"-30","1.25","1","1072","-50","5","bgm_M55","-35","101452","0","1","1.55","510","290","101452","-70","1.4","0","5","100","1.2","10720105"
"-30","0.575","1","1073","-30","1","bgm_M64","-25","101561","0","1","1","-450","210","101561","0","0.9","10","1","170","1","10730101"
"-30","0.75","1","1073","0","2","bgm_M64","0","101561","0","1","1.2","-270","200","101561","-120","1.1","10","2","100","1","10730102"
"-30","0.65","1","1073","-10","3","bgm_M64","0","101561","-5","1","1.1","-10","200","101561","65","1","5","3","100","1","10730103"
"-30","1","1","1073","0","4","bgm_M64","0","101561","0","1","1.4","200","200","101561","-110","1","0","4","100","1","10730104"
"-30","1.25","1","1073","-50","5","bgm_M55","-60","101562","0","1","1.55","460","290","101562","-70","1.35","0","5","400","1.4","10730105"
"-30","0.6","1","1074","-30","1","bgm_M64","0","101001","0","1","0.8","-480","210","101001","-50","0.7","10","1","250","1","10740101"
"-30","0.9","1","1074","10","2","bgm_M64","10","101001","0","1","1.35","-260","240","101001","-110","1.1","0","2","200","1","10740102"
"-30","0.75","1","1074","-10","3","bgm_M64","-10","101001","-15","1","1.15","-5","200","101001","70","1","10","3","100","1","10740103"
"-30","0.9","1","1074","0","4","bgm_M64","0","101001","0","1","1.2","190","200","101001","-110","1","0","4","100","1","10740104"
"-30","1.2","1","1074","0","5","bgm_M55","0","101011","0","1","1.3","480","250","101011","-40","1","0","5","200","1.2","10740105"
"-30","0.8","1","1075","0","1","bgm_M64","20","101021","0","1","1.45","-470","210","101021","0","1.1","10","1","100","1","10750101"
"-30","0.65","1","1075","0","2","bgm_M64","0","101021","0","1","1","-250","200","101021","-120","0.7","10","2","200","1","10750102"
"-30","0.6","1","1075","-60","3","bgm_M64","-50","101021","-13","1","0.9","-10","200","101021","0","0.55","0","3","150","1.4","10750103"
"-30","0.9","1","1075","0","4","bgm_M64","-30","101021","0","1","1.5","200","200","101021","-100","1","0","4","100","1","10750104"
"-30","1.4","1","1075","0","5","bgm_M55","0","101031","0","1","1.8","470","220","101031","0","1.6","0","5","200","1","10750105"
"-30","0.575","1","1076","-30","1","bgm_M64","-25","101041","0","1","1","-480","210","101041","-110","0.9","10","1","170","1","10760101"
"-30","0.7","1","1076","-30","2","bgm_M64","-30","101041","0","1","1","-230","240","101041","-20","1","0","2","250","1","10760102"
"-30","0.9","1","1076","-10","3","bgm_M64","-30","101041","-15","1","1.4","15","200","101041","-120","1","0","3","100","1","10760103"
"-30","0.8","1","1076","-50","4","bgm_M64","-60","101041","0","1","1.3","200","200","101041","40","1","0","4","300","1","10760104"
"-30","1.1","1.3","1076","0","5","bgm_M55","-50","101042","0","1","1.8","450","210","101042","-55","1.35","0","5","150","1","10760105"
"-30","0.6","1","1077","-30","1","bgm_M64","0","101161","0","1","0.8","-480","210","101161","-50","0.7","10","1","250","1","10770101"
"-30","0.75","1","1077","0","2","bgm_M64","0","101161","0","1","1.2","-270","200","101161","-120","1.1","10","2","100","1","10770102"
"-30","0.9","1","1077","0","3","bgm_M64","0","101161","0","1","1.3","-10","200","101161","70","1","0","3","100","1","10770103"
"-30","1","1","1077","0","4","bgm_M64","0","101161","0","1","1.5","200","200","101161","-90","1","0","4","200","1","10770104"
"-30","0.9","1.3","1077","-45","5","bgm_M55","-50","101162","-40","1","1.15","485","280","101162","-70","1","-10","5","270","1","10770105"
"-30","0.575","1","1078","-30","1","bgm_M64","-25","101171","0","1","1","-450","210","101171","-90","0.9","10","1","170","1","10780101"
"-30","0.75","1","1078","0","2","bgm_M64","0","101171","0","1","1.2","-225","240","101171","20","1.1","0","2","100","1","10780102"
"-30","0.8","1","1078","-10","3","bgm_M64","0","101171","-10","1","1.15","0","200","101171","-65","1.1","0","3","100","1","10780103"
"-30","0.65","1","1078","-10","4","bgm_M64","0","101171","0","1","1","230","200","101171","0","0.9","0","4","100","1","10780104"
"-30","1","1","1078","0","5","bgm_M55","-50","101172","-20","1","1.45","475","250","101172","-30","1","10","5","200","1","10780105"
"-30","0.6","1","1079","-30","1","bgm_M64","0","101191","0","1","0.8","-480","210","101191","-50","0.7","10","1","250","1","10790101"
"-30","0.9","1","1079","10","2","bgm_M64","10","101191","0","1","1.35","-260","240","101191","-110","1.1","0","2","200","1","10790102"
"-30","0.8","1","1079","-10","3","bgm_M64","0","101191","-15","1","1.1","-10","200","101191","65","1","0","3","100","1","10790103"
"-30","0.9","1","1079","-10","4","bgm_M64","0","101191","0","1","1.35","230","200","101191","5","1.3","0","4","100","1","10790104"
"-30","1.1","1","1079","-45","5","bgm_M55","-50","101192","0","1","1.3","485","280","101192","-70","1","-10","5","200","1.2","10790105"
"-30","0.85","1","1080","0","1","bgm_M64","0","101201","0","1","1.35","-470","210","101201","0","1.1","10","1","100","1","10800101"
