cc16f76a4da2eeb98714bf7d5929e1b0d9dd9c0377165311e171d831b34ca924,4d1cb3f304c8ee87f4f812df11cb4ed5c99c6244018a15b53f1203bb793093ca,dedfdf4235d19a9ec63baeab3bc69727b8c5486eff88d6cc00d1bb9e31281435,9eea74f5e28ba76bf9c0e1b2edf305b2b88cc3b0feb5b09ccc19b54a9719b8a6,9b8e08390db333940df9a5671ce7e5e442d2b5ea8699742f70777019af6ed17b,3f605d27500ef27c3cadcf90f67d5d27e535652f3ee20a66d5a24e14ec67d28d,fbefe347bb15138c03f6a0a6b12abfda9d37eb12790c429cd18eb8e080b4e402,be4191f8e0722cfe7727f0829125d1813c1d73545e07141ad759b979504ad720,535b6620ceb964968edddc515498e7a60e7e61e527b61d675f332cc15a497191,3336c5c3082b46fc88c88214429ece6ff6dabefcd1d81a4c87fbb86200bd97c6,a13b8f0baa47314ecd68e81d3fc4cfc0be62b778773bdb70984fc4dcaf09dfb2,7552ac9ad0fe313de14c6dba753773e32d8076033e54ce3f27f296f5a1ad63cd,22ffc1788db675160dcd79b6742f73e59cc8067e8e34169fd7c055e406fdc51f,95e1705bcd5aed8ef49617637d9f54b4200f421b16c72f7006bc7ef06cf5376b
"190803","0","2","2020/12/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10054","4","-416.5","カリン","2020/11/30 12:00:00","54","2","10054004"
"190803","0","1","2020/12/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10054","5","-416.5","カリン","2020/11/30 12:00:00","57","1","10054005"
"190803","0","1","2020/12/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10054","1","-363","カリン","2020/11/30 12:00:00","55","2","10054006"
"190803","0","2","2020/12/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10054","2","-363","カリン","2020/11/30 12:00:00","55","1","10054007"
"190803","0","2","2020/12/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10054","3","-363","カリン","2020/11/30 12:00:00","56","1","10054008"
"190803","0","2","2020/12/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10054","4","-363","カリン","2020/11/30 12:00:00","56","1","10054009"
"114401","8","1","2020/12/18 14:59:59","","5.77","10054","101","-285","アキノ（クリスマス）","2020/11/30 12:00:00","51","2","10054101"
"114501","8","1","2020/12/18 14:59:59","","11.63","10054","201","-285","サレン（クリスマス）","2020/11/30 12:00:00","51","2","10054102"
"114601","8","1","2020/12/18 14:59:59","","9.42","10054","301","-285","ユカリ（クリスマス）","2020/11/30 12:00:00","51","2","10054103"
"114401","8","1","2020/12/18 14:59:59","","0","10054","102","-285","アキノ（クリスマス）","2020/11/30 12:00:00","51","1","10054104"
"114501","8","1","2020/12/18 14:59:59","","0","10054","202","-285","サレン（クリスマス）","2020/11/30 12:00:00","51","1","10054105"
"114401","8","1","2020/12/18 14:59:59","","12.4","10054","103","-285","アキノ（クリスマス）","2020/11/30 12:00:00","51","2","10054106"
"114501","8","5","2020/12/18 14:59:59","","7.13","10054","203","-285","サレン（クリスマス）","2020/11/30 12:00:00","51","1","10054107"
"114401","8","1","2020/12/18 14:59:59","","6.72","10054","104","-285","アキノ（クリスマス）","2020/11/30 12:00:00","52","2","10054108"
"114501","8","2","2020/12/18 14:59:59","","4.77","10054","204","-285","サレン（クリスマス）","2020/11/30 12:00:00","52","1","10054109"
"114601","8","7","2020/12/18 14:59:59","","0","10054","302","-285","ユカリ（クリスマス）","2020/11/30 12:00:00","52","7","10054110"
"114401","8","2","2020/12/18 14:59:59","","5.8","10054","105","-285","アキノ（クリスマス）","2020/11/30 12:00:00","52","1","10054111"
"114501","8","1","2020/12/18 14:59:59","","7.42","10054","205","-285","サレン（クリスマス）","2020/11/30 12:00:00","52","2","10054112"
"114401","8","2","2020/12/18 14:59:59","","12.02","10054","106","-285","アキノ（クリスマス）","2020/11/30 12:00:00","52","1","10054113"
"114501","8","1","2020/12/18 14:59:59","","8.75","10054","206","-285","サレン（クリスマス）","2020/11/30 12:00:00","52","2","10054114"
"190803","0","1","2020/12/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10055","1","-416.5","カリン","2020/12/16 12:00:00","53","2","10055001"
"190803","0","1","2020/12/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10055","2","-416.5","カリン","2020/12/16 12:00:00","53","2","10055002"
"190803","0","1","2020/12/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10055","3","-416.5","カリン","2020/12/16 12:00:00","54","2","10055003"
"190803","0","2","2020/12/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10055","4","-416.5","カリン","2020/12/16 12:00:00","54","2","10055004"
"190803","0","1","2020/12/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10055","5","-416.5","カリン","2020/12/16 12:00:00","57","1","10055005"
"190803","0","1","2020/12/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10055","1","-363","カリン","2020/12/16 12:00:00","55","2","10055006"
"190803","0","2","2020/12/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10055","2","-363","カリン","2020/12/16 12:00:00","55","1","10055007"
"190803","0","2","2020/12/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10055","3","-363","カリン","2020/12/16 12:00:00","56","1","10055008"
"190803","0","2","2020/12/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10055","4","-363","カリン","2020/12/16 12:00:00","56","1","10055009"
"111601","-8","1","2020/12/25 14:59:59","","7.668","10055","101","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","51","2","10055101"
"111501","-8","1","2020/12/25 14:59:59","","10.836","10055","201","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","51","2","10055102"
"111701","-8","4","2020/12/25 14:59:59","","15.551","10055","301","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","51","1","10055103"
"111601","-8","1","2020/12/25 14:59:59","","8.217","10055","102","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","51","2","10055104"
"111501","-8","1","2020/12/25 14:59:59","","11.234","10055","202","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","51","2","10055105"
"111701","-8","1","2020/12/25 14:59:59","","0","10055","302","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","51","1","10055106"
"111601","-8","1","2020/12/25 14:59:59","","10.444","10055","103","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","51","2","10055107"
"111501","-8","1","2020/12/25 14:59:59","","0","10055","203","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","51","1","10055108"
"111701","-8","1","2020/12/25 14:59:59","","8.025","10055","303","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","51","5","10055109"
"111601","-8","1","2020/12/25 14:59:59","","10.624","10055","104","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","52","2","10055110"
"111501","-8","1","2020/12/25 14:59:59","","13.079","10055","204","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","52","2","10055111"
"111701","-8","4","2020/12/25 14:59:59","","10.263","10055","304","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","52","1","10055112"
"111601","-8","1","2020/12/25 14:59:59","","8.158","10055","105","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","52","2","10055113"
"111501","-8","1","2020/12/25 14:59:59","","9.843","10055","205","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","52","2","10055114"
"111701","-8","1","2020/12/25 14:59:59","","0","10055","305","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","52","1","10055115"
"111601","-8","1","2020/12/25 14:59:59","","10.687","10055","106","-285","ノゾミ（クリスマス）","2020/12/16 12:00:00","52","6","10055116"
"111501","-8","1","2020/12/25 14:59:59","","11.208","10055","206","-285","クリスティーナ（クリスマス）","2020/12/16 12:00:00","52","2","10055117"
"111701","-8","1","2020/12/25 14:59:59","","12.452","10055","306","-285","イリヤ（クリスマス）","2020/12/16 12:00:00","52","5","10055118"
"190804","0","1","2021/01/18 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10056","1","-416.5","カリン","2020/12/31 12:00:00","53","2","10056001"
"190804","0","1","2021/01/18 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10056","2","-416.5","カリン","2020/12/31 12:00:00","53","2","10056002"
"190804","0","1","2021/01/18 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10056","3","-416.5","カリン","2020/12/31 12:00:00","54","2","10056003"
"190804","0","2","2021/01/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10056","4","-416.5","カリン","2020/12/31 12:00:00","54","2","10056004"
"190804","0","1","2021/01/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10056","5","-416.5","カリン","2020/12/31 12:00:00","57","1","10056005"
"190804","0","1","2021/01/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10056","1","-363","カリン","2020/12/31 12:00:00","55","2","10056006"
"190804","0","2","2021/01/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10056","2","-363","カリン","2020/12/31 12:00:00","55","1","10056007"
"190804","0","2","2021/01/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10056","3","-363","カリン","2020/12/31 12:00:00","56","1","10056008"
"190804","0","2","2021/01/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10056","4","-363","カリン","2020/12/31 12:00:00","56","1","10056009"
"105801","8","2","2021/01/18 14:59:59","","0","10056","101","-285","ぺコリーヌ","2020/12/31 12:00:00","51","2","10056101"
"105901","8","1","2021/01/18 14:59:59","","0","10056","201","-285","コッコロ","2020/12/31 12:00:00","51","1","10056102"
"106001","8","4","2021/01/18 14:59:59","","4.229","10056","301","-285","キャル","2020/12/31 12:00:00","51","2","10056103"
"106101","8","1","2021/01/18 14:59:59","","3.242","10056","401","-285","ムイミ","2020/12/31 12:00:00","51","2","10056104"
"107001","8","6","2021/01/18 14:59:59","","6.68","10056","501","-285","ネネカ","2020/12/31 12:00:00","51","2","10056105"
"111801","8","2","2021/01/18 14:59:59","","0","10056","111","-285","ぺコリーヌ","2020/12/31 12:00:00","51","2","10056106"
"111901","8","1","2021/01/18 14:59:59","","0","10056","211","-285","コッコロ","2020/12/31 12:00:00","51","1","10056107"
"112001","8","4","2021/01/18 14:59:59","","4.229","10056","311","-285","キャル","2020/12/31 12:00:00","51","2","10056108"
"114701","8","1","2021/01/18 14:59:59","","3.242","10056","411","-285","ムイミ","2020/12/31 12:00:00","51","2","10056109"
"115001","8","6","2021/01/18 14:59:59","","6.68","10056","511","-285","ネネカ","2020/12/31 12:00:00","51","2","10056110"
"105801","8","2","2021/01/18 14:59:59","","6.386","10056","102","-285","ぺコリーヌ","2020/12/31 12:00:00","51","7","10056111"
"105901","8","2","2021/01/18 14:59:59","","0","10056","202","-285","コッコロ","2020/12/31 12:00:00","51","2","10056112"
"106001","8","1","2021/01/18 14:59:59","","3.887","10056","302","-285","キャル","2020/12/31 12:00:00","51","2","10056113"
"106101","8","1","2021/01/18 14:59:59","","2.579","10056","402","-285","ムイミ","2020/12/31 12:00:00","51","2","10056114"
"107001","8","2","2021/01/18 14:59:59","","5.001","10056","502","-285","ネネカ","2020/12/31 12:00:00","51","1","10056115"
"111801","8","2","2021/01/18 14:59:59","","6.386","10056","112","-285","ぺコリーヌ","2020/12/31 12:00:00","51","7","10056116"
"111901","8","2","2021/01/18 14:59:59","","0","10056","212","-285","コッコロ","2020/12/31 12:00:00","51","2","10056117"
"112001","8","1","2021/01/18 14:59:59","","3.887","10056","312","-285","キャル","2020/12/31 12:00:00","51","2","10056118"
"114701","8","1","2021/01/18 14:59:59","","2.579","10056","412","-285","ムイミ","2020/12/31 12:00:00","51","2","10056119"
"115001","8","2","2021/01/18 14:59:59","","5.001","10056","512","-285","ネネカ","2020/12/31 12:00:00","51","1","10056120"
"105801","8","6","2021/01/18 14:59:59","","6.319","10056","103","-285","ぺコリーヌ","2020/12/31 12:00:00","51","1","10056121"
"105901","8","4","2021/01/18 14:59:59","","7.03","10056","203","-285","コッコロ","2020/12/31 12:00:00","51","3","10056122"
"106001","8","4","2021/01/18 14:59:59","","4.03","10056","303","-285","キャル","2020/12/31 12:00:00","51","2","10056123"
"106101","8","1","2021/01/18 14:59:59","","3.337","10056","403","-285","ムイミ","2020/12/31 12:00:00","51","2","10056124"
"107001","8","1","2021/01/18 14:59:59","","0","10056","503","-285","ネネカ","2020/12/31 12:00:00","51","1","10056125"
"111801","8","6","2021/01/18 14:59:59","","6.319","10056","113","-285","ぺコリーヌ","2020/12/31 12:00:00","51","1","10056126"
"111901","8","4","2021/01/18 14:59:59","","7.03","10056","213","-285","コッコロ","2020/12/31 12:00:00","51","3","10056127"
"112001","8","4","2021/01/18 14:59:59","","4.03","10056","313","-285","キャル","2020/12/31 12:00:00","51","2","10056128"
"114701","8","1","2021/01/18 14:59:59","","3.337","10056","413","-285","ムイミ","2020/12/31 12:00:00","51","2","10056129"
"115001","8","1","2021/01/18 14:59:59","","0","10056","513","-285","ネネカ","2020/12/31 12:00:00","51","1","10056130"
"111801","8","1","2021/01/18 14:59:59","","5.629","10056","104","-285","ぺコリーヌ","2020/12/31 12:00:00","52","2","10056131"
"111901","8","1","2021/01/18 14:59:59","","7.32","10056","204","-285","コッコロ","2020/12/31 12:00:00","52","2","10056132"
"112001","8","1","2021/01/18 14:59:59","","6.68","10056","304","-285","キャル","2020/12/31 12:00:00","52","2","10056133"
"114701","8","2","2021/01/18 14:59:59","","0","10056","404","-285","ムイミ","2020/12/31 12:00:00","52","2","10056134"
"115001","8","1","2021/01/18 14:59:59","","5.223","10056","504","-285","ネネカ","2020/12/31 12:00:00","52","2","10056135"
"111801","8","2","2021/01/18 14:59:59","","3.58","10056","105","-285","ぺコリーヌ","2020/12/31 12:00:00","52","1","10056136"
"111901","8","2","2021/01/18 14:59:59","","0","10056","205","-285","コッコロ","2020/12/31 12:00:00","52","2","10056137"
"112001","8","6","2021/01/18 14:59:59","","4.339","10056","305","-285","キャル","2020/12/31 12:00:00","52","5","10056138"
"114701","8","5","2021/01/18 14:59:59","","0","10056","405","-285","ムイミ","2020/12/31 12:00:00","52","5","10056139"
"115001","8","1","2021/01/18 14:59:59","","6.14","10056","505","-285","ネネカ","2020/12/31 12:00:00","52","2","10056140"
"111801","8","3","2021/01/18 14:59:59","","5.703","10056","106","-285","ぺコリーヌ","2020/12/31 12:00:00","52","6","10056141"
"111901","8","1","2021/01/18 14:59:59","","0","10056","206","-285","コッコロ","2020/12/31 12:00:00","52","1","10056142"
"112001","8","3","2021/01/18 14:59:59","","0","10056","306","-285","キャル","2020/12/31 12:00:00","52","3","10056143"
"114701","8","1","2021/01/18 14:59:59","","5.753","10056","406","-285","ムイミ","2020/12/31 12:00:00","52","2","10056144"
"115001","8","2","2021/01/18 14:59:59","","0","10056","506","-285","ネネカ","2020/12/31 12:00:00","52","2","10056145"
"190804","0","1","2021/01/24 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10057","1","-416.5","カリン","2021/01/15 12:00:00","53","2","10057001"
"190804","0","1","2021/01/24 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10057","2","-416.5","カリン","2021/01/15 12:00:00","53","2","10057002"
"190804","0","1","2021/01/24 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10057","3","-416.5","カリン","2021/01/15 12:00:00","54","2","10057003"
"190804","0","2","2021/01/24 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10057","4","-416.5","カリン","2021/01/15 12:00:00","54","2","10057004"
"190804","0","1","2021/01/24 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10057","5","-416.5","カリン","2021/01/15 12:00:00","57","1","10057005"
"190804","0","1","2021/01/24 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10057","1","-363","カリン","2021/01/15 12:00:00","55","2","10057006"
"190804","0","2","2021/01/24 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10057","2","-363","カリン","2021/01/15 12:00:00","55","1","10057007"
"190804","0","2","2021/01/24 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10057","3","-363","カリン","2021/01/15 12:00:00","56","1","10057008"
"190804","0","2","2021/01/24 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10057","4","-363","カリン","2021/01/15 12:00:00","56","1","10057009"
"112001","8","2","2021/01/24 14:59:59","","7.961","10057","101","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","51","6","10057101"
"111801","8","2","2021/01/24 14:59:59","","0","10057","201","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057102"
"111901","8","2","2021/01/24 14:59:59","","0","10057","401","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057103"
"112101","8","5","2021/01/24 14:59:59","","0","10057","301","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","51","5","10057104"
"112001","8","4","2021/01/24 14:59:59","","9.376","10057","102","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","51","2","10057105"
"111801","8","1","2021/01/24 14:59:59","","4.218","10057","202","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057106"
"111901","8","2","2021/01/24 14:59:59","","0","10057","402","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057107"
"112101","8","5","2021/01/24 14:59:59","","7.711","10057","302","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","51","6","10057108"
"112001","8","5","2021/01/24 14:59:59","","9.219","10057","103","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","51","1","10057109"
"111801","8","1","2021/01/24 14:59:59","","6.468","10057","203","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057110"
"111901","8","2","2021/01/24 14:59:59","","0","10057","403","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057111"
"112101","8","2","2021/01/24 14:59:59","","0","10057","303","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","51","2","10057112"
"112001","8","5","2021/01/24 14:59:59","","11.742","10057","104","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","52","2","10057113"
"111801","8","1","2021/01/24 14:59:59","","10.239","10057","204","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057114"
"111901","8","6","2021/01/24 14:59:59","","15.565","10057","404","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057115"
"112101","8","6","2021/01/24 14:59:59","","6.796","10057","304","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057116"
"112001","8","6","2021/01/24 14:59:59","","6.914","10057","105","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","52","2","10057117"
"111801","8","2","2021/01/24 14:59:59","","0","10057","205","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057118"
"111901","8","2","2021/01/24 14:59:59","","8.055","10057","405","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","52","5","10057119"
"112101","8","5","2021/01/24 14:59:59","","11.334","10057","305","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057120"
"112001","8","2","2021/01/24 14:59:59","","5.978","10057","106","-285","キャル（ニューイヤー）","2021/01/15 12:00:00","52","6","10057121"
"111801","8","2","2021/01/24 14:59:59","","0","10057","206","-285","ペコリーヌ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057122"
"111901","8","1","2021/01/24 14:59:59","","6.574","10057","406","-285","コッコロ（ニューイヤー）","2021/01/15 12:00:00","52","2","10057123"
"112101","8","5","2021/01/24 14:59:59","","10.494","10057","306","-285","スズメ（ニューイヤー）","2021/01/15 12:00:00","52","6","10057124"
"190801","0","1","2021/02/24 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10058","1","-416.5","カリン","2021/01/31 12:00:00","53","2","10058001"
"190801","0","1","2021/02/24 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10058","2","-416.5","カリン","2021/01/31 12:00:00","53","2","10058002"
"190801","0","1","2021/02/24 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10058","3","-416.5","カリン","2021/01/31 12:00:00","54","2","10058003"
"190801","0","2","2021/02/24 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10058","4","-416.5","カリン","2021/01/31 12:00:00","54","2","10058004"
"190801","0","1","2021/02/24 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10058","5","-416.5","カリン","2021/01/31 12:00:00","57","1","10058005"
"190801","0","1","2021/02/24 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10058","1","-363","カリン","2021/01/31 12:00:00","55","2","10058006"
"190801","0","2","2021/02/24 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10058","2","-363","カリン","2021/01/31 12:00:00","55","1","10058007"
"190801","0","2","2021/02/24 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10058","3","-363","カリン","2021/01/31 12:00:00","56","1","10058008"
"190801","0","2","2021/02/24 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10058","4","-363","カリン","2021/01/31 12:00:00","56","1","10058009"
"105901","8","2","2021/02/24 14:59:59","","0","10058","101","-285","コッコロ","2021/01/31 12:00:00","51","2","10058010"
"105801","8","1","2021/02/24 14:59:59","","8.03","10058","201","-285","ぺコリーヌ","2021/01/31 12:00:00","51","2","10058011"
"106001","8","1","2021/02/24 14:59:59","","15.85","10058","301","-285","キャル","2021/01/31 12:00:00","51","2","10058012"
"115601","8","4","2021/02/24 14:59:59","","4.6","10058","401","-285","ユイ（儀装束）","2021/01/31 12:00:00","51","1","10058013"
"105901","8","1","2021/02/24 14:59:59","","6.5","10058","102","-285","コッコロ","2021/01/31 12:00:00","51","2","10058014"
"105801","8","4","2021/02/24 14:59:59","","15.6","10058","202","-285","ぺコリーヌ","2021/01/31 12:00:00","51","7","10058015"
"106001","8","1","2021/02/24 14:59:59","","13.9","10058","302","-285","キャル","2021/01/31 12:00:00","51","3","10058016"
"105901","8","1","2021/02/24 14:59:59","","17.67","10058","105","-285","コッコロ","2021/01/31 12:00:00","52","2","10058017"
"105801","8","2","2021/02/24 14:59:59","","10.12","10058","205","-285","ぺコリーヌ","2021/01/31 12:00:00","52","1","10058018"
"106001","8","2","2021/02/24 14:59:59","","3.75","10058","305","-285","キャル","2021/01/31 12:00:00","52","1","10058019"
"105901","8","2","2021/02/24 14:59:59","","0","10058","106","-285","コッコロ","2021/01/31 12:00:00","52","2","10058020"
"105801","8","1","2021/02/24 14:59:59","","11.97","10058","206","-285","ぺコリーヌ","2021/01/31 12:00:00","52","2","10058021"
"106001","8","1","2021/02/24 14:59:59","","15.77","10058","306","-285","キャル","2021/01/31 12:00:00","52","3","10058022"
"105901","8","4","2021/02/24 14:59:59","","14.8","10058","107","-285","コッコロ","2021/01/31 12:00:00","52","2","10058023"
"105801","8","2","2021/02/24 14:59:59","","9.12","10058","207","-285","ぺコリーヌ","2021/01/31 12:00:00","52","5","10058024"
"106001","8","1","2021/02/24 14:59:59","","15.43","10058","307","-285","キャル","2021/01/31 12:00:00","52","2","10058025"
"190801","0","1","2021/02/24 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10059","1","-416.5","カリン","2021/02/10 12:00:00","53","2","10059001"
"190801","0","1","2021/02/24 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10059","2","-416.5","カリン","2021/02/10 12:00:00","53","2","10059002"
"190801","0","1","2021/02/24 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10059","3","-416.5","カリン","2021/02/10 12:00:00","54","2","10059003"
"190801","0","2","2021/02/24 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10059","4","-416.5","カリン","2021/02/10 12:00:00","54","2","10059004"
"190801","0","1","2021/02/24 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10059","5","-416.5","カリン","2021/02/10 12:00:00","57","1","10059005"
"190801","0","1","2021/02/24 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10059","1","-363","カリン","2021/02/10 12:00:00","55","2","10059006"
"190801","0","2","2021/02/24 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10059","2","-363","カリン","2021/02/10 12:00:00","55","1","10059007"
"190801","0","2","2021/02/24 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10059","3","-363","カリン","2021/02/10 12:00:00","56","1","10059008"
"190801","0","2","2021/02/24 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10059","4","-363","カリン","2021/02/10 12:00:00","56","1","10059009"
"191401","8","1","2021/02/24 14:59:59","","19.05","10059","103","-285","コッコロ","2021/02/10 12:00:00","51","4","10059010"
"115501","8","1","2021/02/24 14:59:59","","19.05","10059","113","-285","コッコロ","2021/02/10 12:00:00","51","4","10059011"
"105801","8","1","2021/02/24 14:59:59","","11.87","10059","203","-285","ぺコリーヌ","2021/02/10 12:00:00","51","4","10059012"
"106001","8","4","2021/02/24 14:59:59","","0","10059","303","-285","キャル","2021/02/10 12:00:00","51","4","10059013"
"191401","8","2","2021/02/24 14:59:59","","0","10059","104","-285","コッコロ","2021/02/10 12:00:00","51","2","10059014"
"115501","8","2","2021/02/24 14:59:59","","0","10059","114","-285","コッコロ","2021/02/10 12:00:00","51","2","10059015"
"105801","8","4","2021/02/24 14:59:59","","0","10059","204","-285","ぺコリーヌ","2021/02/10 12:00:00","51","4","10059016"
"106001","8","3","2021/02/24 14:59:59","","12.17","10059","304","-285","キャル","2021/02/10 12:00:00","51","6","10059017"
"105901","8","1","2021/02/24 14:59:59","","17.67","10059","105","-285","コッコロ","2021/02/10 12:00:00","52","2","10059018"
"105801","8","2","2021/02/24 14:59:59","","10.12","10059","205","-285","ぺコリーヌ","2021/02/10 12:00:00","52","1","10059019"
"106001","8","2","2021/02/24 14:59:59","","3.75","10059","305","-285","キャル","2021/02/10 12:00:00","52","1","10059020"
"105901","8","2","2021/02/24 14:59:59","","0","10059","106","-285","コッコロ","2021/02/10 12:00:00","52","2","10059021"
"105801","8","1","2021/02/24 14:59:59","","11.97","10059","206","-285","ぺコリーヌ","2021/02/10 12:00:00","52","2","10059022"
"106001","8","1","2021/02/24 14:59:59","","15.77","10059","306","-285","キャル","2021/02/10 12:00:00","52","3","10059023"
"105901","8","4","2021/02/24 14:59:59","","14.8","10059","107","-285","コッコロ","2021/02/10 12:00:00","52","2","10059024"
"105801","8","2","2021/02/24 14:59:59","","9.12","10059","207","-285","ぺコリーヌ","2021/02/10 12:00:00","52","5","10059025"
"106001","8","1","2021/02/24 14:59:59","","15.43","10059","307","-285","キャル","2021/02/10 12:00:00","52","2","10059026"
