4fe1a4a37dc774ae9145945c06b9dbd3543437ac65eb8574b30ab0d5e0b0b69e,66fb001284e88af4c1f05a586d4c7b54f54a812b99d8eaa8117afd432e2ca7f4,c94f5aea5744d34f0f2e196f9a39ab5829e0b02ee19e7d89ba73f9c0483c2723,d53c15a826d37a3c38b61f524b05d63c44e5902b28e9b1aff69ba0c2c2e17e1c,d0cc2306b6513d786a3906989afcf997979ad1965c89b8cc325da76365073691,79564568b076511bc9e04b4f7ea11babdb29bd8587186145647d42cc94633e5c,b4bc6f3cc93d8b25e00d3f7fb3dc144a906e4cdd3c05060927c1e260ef4edb36,a901d5a08483a74c779a044bc574ba0db3f621ce43be83a038197da0731edbdf,e93695d918ce217917137dbd1f3080a8f27726e0c1bcaee35e6fda94f4b1a780,95054f7a0dd039d5879dfb6eab8cf270a337e6653f9d58a569c7b7c167fb23b6,005c022dc6f064cdc160cd8c6409edf0b2ef2c09227d6ab62bf013510ee3f02a,f21b8fb920840ce2b45fc60b59bb7215d88607c6f4a300ce2f65c5c7f2ef99c6
"1008304","0","0","0","10083","0","0","0","0","0","0","1008305"
"0","1008402","10084201","0","10084","0","10084115","0","0","2022/02/06 12:00:00","0","1008401"
"1008401","1008403","0","0","10084","0","0","0","0","0","0","1008402"
"1008402","1008404","0","0","10084","0","0","0","0","0","0","1008403"
"1008403","0","0","0","10084","0","0","0","0","0","0","1008404"
"1008404","0","0","0","10084","0","0","0","0","0","0","1008405"
"0","1008502","10085201","0","10085","0","10085115","0","0","2022/02/13 12:00:00","0","1008501"
"1008501","1008503","0","0","10085","0","0","0","0","0","0","1008502"
"1008502","1008504","0","0","10085","0","0","0","0","0","0","1008503"
"1008503","0","0","0","10085","0","0","0","0","0","0","1008504"
"1008504","0","0","0","10085","0","0","0","0","0","0","1008505"
"0","1008602","10086201","0","10086","0","10086115","0","0","2022/02/13 12:00:00","0","1008601"
"1008601","1008603","0","0","10086","0","0","0","0","0","0","1008602"
"1008602","1008604","0","0","10086","0","0","0","0","0","0","1008603"
"1008603","0","0","0","10086","0","0","0","0","0","0","1008604"
"1008604","0","0","0","10086","0","0","0","0","0","0","1008605"
"0","1008702","10087201","0","10087","0","10087115","0","0","2022/02/19 12:00:00","0","1008701"
"1008701","1008703","0","0","10087","0","0","0","0","0","0","1008702"
"1008702","1008704","0","0","10087","0","0","0","0","0","0","1008703"
"1008703","0","0","0","10087","0","0","0","0","0","0","1008704"
"1008704","0","0","0","10087","0","0","0","0","0","0","1008705"
"0","1008802","10088201","0","10088","0","10088115","0","0","2022/03/06 12:00:00","0","1008801"
"1008801","1008803","0","0","10088","0","0","0","0","0","0","1008802"
"1008802","1008804","0","0","10088","0","0","0","0","0","0","1008803"
"1008803","0","0","0","10088","0","0","0","0","0","0","1008804"
"1008804","0","0","0","10088","0","0","0","0","0","0","1008805"
"0","1008902","10089201","0","10089","0","10089115","0","0","2022/03/19 12:00:00","0","1008901"
"1008901","1008903","0","0","10089","0","0","0","0","0","0","1008902"
"1008902","1008904","0","0","10089","0","0","0","0","0","0","1008903"
"1008903","0","0","0","10089","0","0","0","0","0","0","1008904"
"1008904","0","0","0","10089","0","0","0","0","0","0","1008905"
"0","1009002","10090201","0","10090","0","10090115","0","0","2022/04/06 12:00:00","0","1009001"
"1009001","1009003","0","0","10090","0","0","0","0","0","0","1009002"
"1009002","1009004","0","0","10090","0","0","0","0","0","0","1009003"
"1009003","0","0","0","10090","0","0","0","0","0","0","1009004"
"1009004","0","0","0","10090","0","0","0","0","0","0","1009005"
"0","1009102","10091201","0","10091","0","10091115","0","0","2022/04/21 12:00:00","0","1009101"
"1009101","1009103","0","0","10091","0","0","0","0","0","0","1009102"
"1009102","1009104","0","0","10091","0","0","0","0","0","0","1009103"
"1009103","0","0","0","10091","0","0","0","0","0","0","1009104"
"1009104","0","0","0","10091","0","0","0","0","0","0","1009105"
"0","1009202","10092201","0","10092","0","10092115","0","0","2022/05/06 12:00:00","0","1009201"
"1009201","1009203","0","0","10092","0","0","0","0","0","0","1009202"
"1009202","1009204","0","0","10092","0","0","0","0","0","0","1009203"
"1009203","0","0","0","10092","0","0","0","0","0","0","1009204"
"1009204","0","0","0","10092","0","0","0","0","0","0","1009205"
"0","1009302","10093201","0","10093","0","10093115","0","0","2022/05/19 12:00:00","0","1009301"
"1009301","1009303","0","0","10093","0","0","0","0","0","0","1009302"
"1009302","1009304","0","0","10093","0","0","0","0","0","0","1009303"
"1009303","0","0","0","10093","0","0","0","0","0","0","1009304"
"1009304","0","0","0","10093","0","0","0","0","0","0","1009305"
"0","1009402","10094201","0","10094","0","10094115","0","0","2022/06/06 12:00:00","0","1009401"
"1009401","1009403","0","0","10094","0","0","0","0","0","0","1009402"
"1009402","1009404","0","0","10094","0","0","0","0","0","0","1009403"
"1009403","0","0","0","10094","0","0","0","0","0","0","1009404"
"1009404","0","0","0","10094","0","0","0","0","0","0","1009405"
"0","1009502","10095201","0","10095","0","10095115","0","0","2022/06/19 12:00:00","0","1009501"
"1009501","1009503","0","0","10095","0","0","0","0","0","0","1009502"
"1009502","1009504","0","0","10095","0","0","0","0","0","0","1009503"
"1009503","0","0","0","10095","0","0","0","0","0","0","1009504"
"1009504","0","0","0","10095","0","0","0","0","0","0","1009505"
"0","1009602","10096201","0","10096","0","10096115","0","0","2022/07/06 12:00:00","0","1009601"
"1009601","1009603","0","0","10096","0","0","0","0","0","0","1009602"
"1009602","1009604","0","0","10096","0","0","0","0","0","0","1009603"
"1009603","0","0","0","10096","0","0","0","0","0","0","1009604"
"1009604","0","0","0","10096","0","0","0","0","0","0","1009605"
"0","1009702","10097201","0","10097","0","10097115","0","0","2022/07/21 12:00:00","0","1009701"
"1009701","1009703","0","0","10097","0","0","0","0","0","0","1009702"
"1009702","1009704","0","0","10097","0","0","0","0","0","0","1009703"
"1009703","0","0","0","10097","0","0","0","0","0","0","1009704"
"1009704","0","0","0","10097","0","0","0","0","0","0","1009705"
"0","1009802","10098201","0","10098","0","10098115","0","0","2022/08/06 12:00:00","0","1009801"
"1009801","1009803","0","0","10098","0","0","0","0","0","0","1009802"
"1009802","1009804","0","0","10098","0","0","0","0","0","0","1009803"
"1009803","0","0","0","10098","0","0","0","0","0","0","1009804"
"1009804","0","0","0","10098","0","0","0","0","0","0","1009805"
"0","1009902","10099201","0","10099","0","10099115","0","0","2022/08/21 12:00:00","0","1009901"
"1009901","1009903","0","0","10099","0","0","0","0","0","0","1009902"
"1009902","1009904","0","0","10099","0","0","0","0","0","0","1009903"
"1009903","0","0","0","10099","0","0","0","0","0","0","1009904"
"1009904","0","0","0","10099","0","0","0","0","0","0","1009905"
"0","1010002","10100201","0","10100","0","10100115","0","0","2022/09/06 12:00:00","0","1010001"
"1010001","1010003","0","0","10100","0","0","0","0","0","0","1010002"
"1010002","1010004","0","0","10100","0","0","0","0","0","0","1010003"
"1010003","0","0","0","10100","0","0","0","0","0","0","1010004"
"1010004","0","0","0","10100","0","0","0","0","0","0","1010005"
"0","1010102","10101201","0","10101","0","10101115","0","0","2022/09/20 12:00:00","0","1010101"
"1010101","1010103","0","0","10101","0","0","0","0","0","0","1010102"
"1010102","1010104","0","0","10101","0","0","0","0","0","0","1010103"
"1010103","0","0","0","10101","0","0","0","0","0","0","1010104"
"1010104","0","0","0","10101","0","0","0","0","0","0","1010105"
"0","1010202","10102201","0","10102","0","10102115","0","0","2022/10/06 12:00:00","0","1010201"
"1010201","1010203","0","0","10102","0","0","0","0","0","0","1010202"
"1010202","1010204","0","0","10102","0","0","0","0","0","0","1010203"
"1010203","0","0","0","10102","0","0","0","0","0","0","1010204"
"1010204","0","0","0","10102","0","0","0","0","0","0","1010205"
"0","1010302","10103201","0","10103","0","10103115","0","0","2022/10/20 12:00:00","0","1010301"
"1010301","1010303","0","0","10103","0","0","0","0","0","0","1010302"
"1010302","1010304","0","0","10103","0","0","0","0","0","0","1010303"
"1010303","0","0","0","10103","0","0","0","0","0","0","1010304"
"1010304","0","0","0","10103","0","0","0","0","0","0","1010305"
"0","1010402","10104201","0","10104","0","10104115","0","0","2022/11/06 12:00:00","0","1010401"
"1010401","1010403","0","0","10104","0","0","0","0","0","0","1010402"
"1010402","1010404","0","0","10104","0","0","0","0","0","0","1010403"
"1010403","0","0","0","10104","0","0","0","0","0","0","1010404"
"1010404","0","0","0","10104","0","0","0","0","0","0","1010405"
"0","1010502","10105201","0","10105","0","10105115","0","0","2022/11/20 12:00:00","0","1010501"
"1010501","1010503","0","0","10105","0","0","0","0","0","0","1010502"
"1010502","1010504","0","0","10105","0","0","0","0","0","0","1010503"
"1010503","0","0","0","10105","0","0","0","0","0","0","1010504"
"1010504","0","0","0","10105","0","0","0","0","0","0","1010505"
"0","1010602","10106201","0","10106","0","10106115","0","0","2022/12/06 12:00:00","0","1010601"
"1010601","1010603","0","0","10106","0","0","0","0","0","0","1010602"
"1010602","1010604","0","0","10106","0","0","0","0","0","0","1010603"
"1010603","0","0","0","10106","0","0","0","0","0","0","1010604"
"1010604","0","0","0","10106","0","0","0","0","0","0","1010605"
"0","1010702","10107201","0","10107","0","10107115","0","0","2022/12/19 12:00:00","0","1010701"
"1010701","1010703","0","0","10107","0","0","0","0","0","0","1010702"
"1010702","1010704","0","0","10107","0","0","0","0","0","0","1010703"
"1010703","0","0","0","10107","0","0","0","0","0","0","1010704"
"1010704","0","0","0","10107","0","0","0","0","0","0","1010705"
"0","1010802","10108201","0","10108","0","10108115","0","0","2023/01/06 12:00:00","0","1010801"
"1010801","1010803","0","0","10108","0","0","0","0","0","0","1010802"
"1010802","1010804","0","0","10108","0","0","0","0","0","0","1010803"
"1010803","0","0","0","10108","0","0","0","0","0","0","1010804"
"1010804","0","0","0","10108","0","0","0","0","0","0","1010805"
"0","1010902","10109201","0","10109","0","10109115","0","0","2023/01/19 12:00:00","0","1010901"
"1010901","1010903","0","0","10109","0","0","0","0","0","0","1010902"
"1010902","1010904","0","0","10109","0","0","0","0","0","0","1010903"
"1010903","0","0","0","10109","0","0","0","0","0","0","1010904"
"1010904","0","0","0","10109","0","0","0","0","0","0","1010905"
"0","1011002","10110201","0","10110","0","10110115","0","0","2023/02/06 12:00:00","0","1011001"
"1011001","1011003","0","0","10110","0","0","0","0","0","0","1011002"
"1011002","1011004","0","0","10110","0","0","0","0","0","0","1011003"
"1011003","0","0","0","10110","0","0","0","0","0","0","1011004"
"1011004","0","0","0","10110","0","0","0","0","0","0","1011005"
"0","1011102","10111201","0","10111","0","10111115","0","0","2023/02/13 12:00:00","0","1011101"
"1011101","1011103","0","0","10111","0","0","0","0","0","0","1011102"
"1011102","1011104","0","0","10111","0","0","0","0","0","0","1011103"
"1011103","0","0","0","10111","0","0","0","0","0","0","1011104"
"1011104","0","0","0","10111","0","0","0","0","0","0","1011105"
"0","1011202","10112201","0","10112","0","10112115","0","0","2023/02/12 12:00:00","0","1011201"
"1011201","1011203","0","0","10112","0","0","0","0","0","0","1011202"
"1011202","1011204","0","0","10112","0","0","0","0","0","0","1011203"
"1011203","0","0","0","10112","0","0","0","0","0","0","1011204"
"1011204","0","0","0","10112","0","0","0","0","0","0","1011205"
"0","1011302","10113201","0","10113","0","10113115","0","0","2023/02/17 12:00:00","0","1011301"
"1011301","1011303","0","0","10113","0","0","0","0","0","0","1011302"
"1011302","1011304","0","0","10113","0","0","0","0","0","0","1011303"
"1011303","0","0","0","10113","0","0","0","0","0","0","1011304"
"1011304","0","0","0","10113","0","0","0","0","0","0","1011305"
"0","1011402","10114201","0","10114","0","10114115","0","0","2023/03/06 12:00:00","0","1011401"
"1011401","1011403","0","0","10114","0","0","0","0","0","0","1011402"
"1011402","1011404","0","0","10114","0","0","0","0","0","0","1011403"
"1011403","0","0","0","10114","0","0","0","0","0","0","1011404"
"1011404","0","0","0","10114","0","0","0","0","0","0","1011405"
"0","1011502","10115201","0","10115","0","10115115","0","0","2023/03/19 12:00:00","0","1011501"
"1011501","1011503","0","0","10115","0","0","0","0","0","0","1011502"
"1011502","1011504","0","0","10115","0","0","0","0","0","0","1011503"
"1011503","0","0","0","10115","0","0","0","0","0","0","1011504"
"1011504","0","0","0","10115","0","0","0","0","0","0","1011505"
"0","1011602","10116201","0","10116","0","10116115","0","0","2023/04/06 12:00:00","0","1011601"
"1011601","1011603","0","0","10116","0","0","0","0","0","0","1011602"
"1011602","1011604","0","0","10116","0","0","0","0","0","0","1011603"
"1011603","0","0","0","10116","0","0","0","0","0","0","1011604"
"1011604","0","0","0","10116","0","0","0","0","0","0","1011605"
"0","1011702","10117201","0","10117","0","10117115","0","0","2023/04/20 12:00:00","0","1011701"
"1011701","1011703","0","0","10117","0","0","0","0","0","0","1011702"
"1011702","1011704","0","0","10117","0","0","0","0","0","0","1011703"
"1011703","0","0","0","10117","0","0","0","0","0","0","1011704"
"1011704","0","0","0","10117","0","0","0","0","0","0","1011705"
"0","1011802","10118201","0","10118","0","10118115","0","0","2023/05/06 12:00:00","0","1011801"
"1011801","1011803","0","0","10118","0","0","0","0","0","0","1011802"
"1011802","1011804","0","0","10118","0","0","0","0","0","0","1011803"
"1011803","0","0","0","10118","0","0","0","0","0","0","1011804"
"1011804","0","0","0","10118","0","0","0","0","0","0","1011805"
"0","1011902","10119201","0","10119","0","10119115","0","0","2023/05/19 12:00:00","0","1011901"
"1011901","1011903","0","0","10119","0","0","0","0","0","0","1011902"
"1011902","1011904","0","0","10119","0","0","0","0","0","0","1011903"
"1011903","0","0","0","10119","0","0","0","0","0","0","1011904"
"1011904","0","0","0","10119","0","0","0","0","0","0","1011905"
"0","1012002","10120201","0","10120","0","10120115","0","0","2023/06/06 12:00:00","0","1012001"
"1012001","1012003","0","0","10120","0","0","0","0","0","0","1012002"
"1012002","1012004","0","0","10120","0","0","0","0","0","0","1012003"
"1012003","0","0","0","10120","0","0","0","0","0","0","1012004"
"1012004","0","0","0","10120","0","0","0","0","0","0","1012005"
"0","1012102","10121201","0","10121","0","10121115","0","0","2023/06/19 12:00:00","0","1012101"
"1012101","1012103","0","0","10121","0","0","0","0","0","0","1012102"
"1012102","1012104","0","0","10121","0","0","0","0","0","0","1012103"
"1012103","0","0","0","10121","0","0","0","0","0","0","1012104"
"1012104","0","0","0","10121","0","0","0","0","0","0","1012105"
"0","1012202","10122201","0","10122","0","10122115","0","0","2023/07/06 12:00:00","0","1012201"
"1012201","1012203","0","0","10122","0","0","0","0","0","0","1012202"
"1012202","1012204","0","0","10122","0","0","0","0","0","0","1012203"
"1012203","0","0","0","10122","0","0","0","0","0","0","1012204"
"1012204","0","0","0","10122","0","0","0","0","0","0","1012205"
"0","1012302","10123201","0","10123","0","10123115","0","0","2023/07/21 12:00:00","0","1012301"
"1012301","1012303","0","0","10123","0","0","0","0","0","0","1012302"
"1012302","1012304","0","0","10123","0","0","0","0","0","0","1012303"
"1012303","0","0","0","10123","0","0","0","0","0","0","1012304"
"1012304","0","0","0","10123","0","0","0","0","0","0","1012305"
"0","1012402","10124201","0","10124","0","10124115","0","0","2023/08/06 12:00:00","0","1012401"
"1012401","1012403","0","0","10124","0","0","0","0","0","0","1012402"
"1012402","1012404","0","0","10124","0","0","0","0","0","0","1012403"
"1012403","0","0","0","10124","0","0","0","0","0","0","1012404"
"1012404","0","0","0","10124","0","0","0","0","0","0","1012405"
"0","1012502","10125201","0","10125","0","10125115","0","0","2023/08/20 12:00:00","0","1012501"
"1012501","1012503","0","0","10125","0","0","0","0","0","0","1012502"
"1012502","1012504","0","0","10125","0","0","0","0","0","0","1012503"
"1012503","0","0","0","10125","0","0","0","0","0","0","1012504"
"1012504","0","0","0","10125","0","0","0","0","0","0","1012505"
"0","1012602","10126201","0","10126","0","10126115","0","0","2023/09/06 12:00:00","0","1012601"
"1012601","1012603","0","0","10126","0","0","0","0","0","0","1012602"
"1012602","1012604","0","0","10126","0","0","0","0","0","0","1012603"
"1012603","0","0","0","10126","0","0","0","0","0","0","1012604"
"1012604","0","0","0","10126","0","0","0","0","0","0","1012605"
"0","1012702","10127201","0","10127","0","10127115","0","0","2023/09/21 12:00:00","0","1012701"
"1012701","1012703","0","0","10127","0","0","0","0","0","0","1012702"
"1012702","1012704","0","0","10127","0","0","0","0","0","0","1012703"
"1012703","0","0","0","10127","0","0","0","0","0","0","1012704"
"1012704","0","0","0","10127","0","0","0","0","0","0","1012705"
"0","1012802","10128201","0","10128","0","10128115","0","0","2023/10/06 12:00:00","0","1012801"
"1012801","1012803","0","0","10128","0","0","0","0","0","0","1012802"
"1012802","1012804","0","0","10128","0","0","0","0","0","0","1012803"
"1012803","0","0","0","10128","0","0","0","0","0","0","1012804"
"1012804","0","0","0","10128","0","0","0","0","0","0","1012805"
"0","1012902","10129201","0","10129","0","10129115","0","0","2023/10/19 12:00:00","0","1012901"
"1012901","1012903","0","0","10129","0","0","0","0","0","0","1012902"
"1012902","1012904","0","0","10129","0","0","0","0","0","0","1012903"
"1012903","0","0","0","10129","0","0","0","0","0","0","1012904"
"1012904","0","0","0","10129","0","0","0","0","0","0","1012905"
"0","1013002","10130201","0","10130","0","10130115","0","0","2023/11/06 12:00:00","0","1013001"
"1013001","1013003","0","0","10130","0","0","0","0","0","0","1013002"
"1013002","1013004","0","0","10130","0","0","0","0","0","0","1013003"
"1013003","0","0","0","10130","0","0","0","0","0","0","1013004"
"1013004","0","0","0","10130","0","0","0","0","0","0","1013005"
"0","1013102","10131201","0","10131","0","10131115","0","0","2023/11/19 12:00:00","0","1013101"
"1013101","1013103","0","0","10131","0","0","0","0","0","0","1013102"
"1013102","1013104","0","0","10131","0","0","0","0","0","0","1013103"
"1013103","0","0","0","10131","0","0","0","0","0","0","1013104"
"1013104","0","0","0","10131","0","0","0","0","0","0","1013105"
"0","1013202","10132201","0","10132","0","10132110","0","0","2023/12/06 12:00:00","0","1013201"
"1013201","1013203","0","0","10132","0","0","0","0","0","0","1013202"
"1013202","1013204","0","0","10132","0","0","0","0","0","0","1013203"
"1013203","0","0","0","10132","0","0","0","0","0","0","1013204"
"1013204","0","0","0","10132","0","0","0","0","0","0","1013205"
"1013204","0","0","0","10132","0","0","0","0","0","0","1013206"
"0","1013302","10133201","0","10133","0","10133115","0","0","2023/12/21 12:00:00","0","1013301"
"1013301","1013303","0","0","10133","0","0","0","0","0","0","1013302"
"1013302","1013304","0","0","10133","0","0","0","0","0","0","1013303"
"1013303","0","0","0","10133","0","0","0","0","0","0","1013304"
"1013304","0","0","0","10133","0","0","0","0","0","0","1013305"
"0","1013402","10134201","0","10134","0","10134110","0","0","2024/01/06 12:00:00","0","1013401"
"1013401","1013403","0","0","10134","0","0","0","0","0","0","1013402"
"1013402","1013404","0","0","10134","0","0","0","0","0","0","1013403"
"1013403","0","0","0","10134","0","0","0","0","0","0","1013404"
"1013404","0","0","0","10134","0","0","0","0","0","0","1013405"
"1013404","0","0","0","10134","0","0","0","0","0","0","1013406"
"0","1013502","10135201","0","10135","0","10135115","0","0","2024/01/19 12:00:00","0","1013501"
"1013501","1013503","0","0","10135","0","0","0","0","0","0","1013502"
"1013502","1013504","0","0","10135","0","0","0","0","0","0","1013503"
"1013503","0","0","0","10135","0","0","0","0","0","0","1013504"
"1013504","0","0","0","10135","0","0","0","0","0","0","1013505"
"0","1013602","10136201","0","10136","0","10136110","0","0","2024/02/06 12:00:00","0","1013601"
"1013601","1013603","0","0","10136","0","0","0","0","0","0","1013602"
"1013602","1013604","0","0","10136","0","0","0","0","0","0","1013603"
"1013603","0","0","0","10136","0","0","0","0","0","0","1013604"
"1013604","0","0","0","10136","0","0","0","0","0","0","1013605"
"1013604","0","0","0","10136","0","0","0","0","0","0","1013606"
"0","1013702","10137201","0","10137","0","10137110","0","0","2024/02/13 12:00:00","0","1013701"
"1013701","1013703","0","0","10137","0","0","0","0","0","0","1013702"
"1013702","1013704","0","0","10137","0","0","0","0","0","0","1013703"
"1013703","0","0","0","10137","0","0","0","0","0","0","1013704"
"1013704","0","0","0","10137","0","0","0","0","0","0","1013705"
"1013704","0","0","0","10137","0","0","0","0","0","0","1013706"
"0","1013802","10138201","0","10138","0","10138115","0","0","2024/02/12 12:00:00","0","1013801"
"1013801","1013803","0","0","10138","0","0","0","0","0","0","1013802"
"1013802","1013804","0","0","10138","0","0","0","0","0","0","1013803"
"1013803","0","0","0","10138","0","0","0","0","0","0","1013804"
"1013804","0","0","0","10138","0","0","0","0","0","0","1013805"
"0","1013902","10139201","0","10139","0","10139115","0","0","2024/02/17 12:00:00","0","1013901"
"1013901","1013903","0","0","10139","0","0","0","0","0","0","1013902"
"1013902","1013904","0","0","10139","0","0","0","0","0","0","1013903"
"1013903","0","0","0","10139","0","0","0","0","0","0","1013904"
"1013904","0","0","0","10139","0","0","0","0","0","0","1013905"
"0","1014002","10140201","0","10140","0","10140110","0","0","2024/03/06 12:00:00","0","1014001"
"1014001","1014003","0","0","10140","0","0","0","0","0","0","1014002"
"1014002","1014004","0","0","10140","0","0","0","0","0","0","1014003"
"1014003","0","0","0","10140","0","0","0","0","0","0","1014004"
"1014004","0","0","0","10140","0","0","0","0","0","0","1014005"
"1014004","0","0","0","10140","0","0","0","0","0","0","1014006"
"0","1014102","10141201","0","10141","0","10141115","0","0","2024/03/21 12:00:00","0","1014101"
"1014101","1014103","0","0","10141","0","0","0","0","0","0","1014102"
"1014102","1014104","0","0","10141","0","0","0","0","0","0","1014103"
"1014103","0","0","0","10141","0","0","0","0","0","0","1014104"
"1014104","0","0","0","10141","0","0","0","0","0","0","1014105"
"0","1014202","10142201","0","10142","0","10142110","0","0","0","0","1014201"
"1014201","1014203","0","0","10142","0","0","0","0","0","0","1014202"
"1014202","1014204","0","0","10142","0","0","0","0","0","0","1014203"
"1014203","0","0","0","10142","0","0","0","0","0","0","1014204"
"1014204","0","0","0","10142","0","0","0","0","0","0","1014205"
"1014204","0","0","0","10142","0","0","0","0","0","0","1014206"
"0","1014302","10143201","0","10143","0","10143115","0","0","0","0","1014301"
"1014301","1014303","0","0","10143","0","0","0","0","0","0","1014302"
"1014302","1014304","0","0","10143","0","0","0","0","0","0","1014303"
"1014303","0","0","0","10143","0","0","0","0","0","0","1014304"
"1014304","0","0","0","10143","0","0","0","0","0","0","1014305"
"0","1014402","10144201","0","10144","0","10144110","0","0","0","0","1014401"
"1014401","1014403","0","0","10144","0","0","0","0","0","0","1014402"
"1014402","1014404","0","0","10144","0","0","0","0","0","0","1014403"
"1014403","0","0","0","10144","0","0","0","0","0","0","1014404"
"1014404","0","0","0","10144","0","0","0","0","0","0","1014405"
"1014404","0","0","0","10144","0","0","0","0","0","0","1014406"
"0","1014502","10145201","0","10145","0","10145115","0","0","0","0","1014501"
"1014501","1014503","0","0","10145","0","0","0","0","0","0","1014502"
"1014502","1014504","0","0","10145","0","0","0","0","0","0","1014503"
"1014503","0","0","0","10145","0","0","0","0","0","0","1014504"
"1014504","0","0","0","10145","0","0","0","0","0","0","1014505"
"0","1014602","10146201","0","10146","0","10146110","0","0","0","0","1014601"
"1014601","1014603","0","0","10146","0","0","0","0","0","0","1014602"
"1014602","1014604","0","0","10146","0","0","0","0","0","0","1014603"
"1014603","0","0","0","10146","0","0","0","0","0","0","1014604"
"1014604","0","0","0","10146","0","0","0","0","0","0","1014605"
"1014604","0","0","0","10146","0","0","0","0","0","0","1014606"
"0","1014702","10147201","0","10147","0","10147115","0","0","0","0","1014701"
"1014701","1014703","0","0","10147","0","0","0","0","0","0","1014702"
"1014702","1014704","0","0","10147","0","0","0","0","0","0","1014703"
"1014703","0","0","0","10147","0","0","0","0","0","0","1014704"
"1014704","0","0","0","10147","0","0","0","0","0","0","1014705"
"0","1014802","10148201","0","10148","0","10148110","0","0","0","0","1014801"
"1014801","1014803","0","0","10148","0","0","0","0","0","0","1014802"
"1014802","1014804","0","0","10148","0","0","0","0","0","0","1014803"
"1014803","0","0","0","10148","0","0","0","0","0","0","1014804"
"1014804","0","0","0","10148","0","0","0","0","0","0","1014805"
"1014804","0","0","0","10148","0","0","0","0","0","0","1014806"
"0","1014902","10149201","0","10149","0","10149115","0","0","0","0","1014901"
"1014901","1014903","0","0","10149","0","0","0","0","0","0","1014902"
"1014902","1014904","0","0","10149","0","0","0","0","0","0","1014903"
"1014903","0","0","0","10149","0","0","0","0","0","0","1014904"
"1014904","0","0","0","10149","0","0","0","0","0","0","1014905"
"0","1015002","10150201","0","10150","0","10150110","0","0","0","0","1015001"
"1015001","1015003","0","0","10150","0","0","0","0","0","0","1015002"
"1015002","1015004","0","0","10150","0","0","0","0","0","0","1015003"
"1015003","0","0","0","10150","0","0","0","0","0","0","1015004"
"1015004","0","0","0","10150","0","0","0","0","0","0","1015005"
"1015004","0","0","0","10150","0","0","0","0","0","0","1015006"
"0","1015102","10151201","0","10151","0","10151115","0","0","0","0","1015101"
"1015101","1015103","0","0","10151","0","0","0","0","0","0","1015102"
"1015102","1015104","0","0","10151","0","0","0","0","0","0","1015103"
"1015103","0","0","0","10151","0","0","0","0","0","0","1015104"
"1015104","0","0","0","10151","0","0","0","0","0","0","1015105"
"0","1015202","10152201","0","10152","0","10152110","0","0","0","0","1015201"
"1015201","1015203","0","0","10152","0","0","0","0","0","0","1015202"
"1015202","1015204","0","0","10152","0","0","0","0","0","0","1015203"
"1015203","0","0","0","10152","0","0","0","0","0","0","1015204"
"1015204","0","0","0","10152","0","0","0","0","0","0","1015205"
"1015204","0","0","0","10152","0","0","0","0","0","0","1015206"
"0","1015302","10153201","0","10153","0","10153115","0","0","0","0","1015301"
"1015301","1015303","0","0","10153","0","0","0","0","0","0","1015302"
"1015302","1015304","0","0","10153","0","0","0","0","0","0","1015303"
"1015303","0","0","0","10153","0","0","0","0","0","0","1015304"
"1015304","0","0","0","10153","0","0","0","0","0","0","1015305"
"0","1015402","10154201","0","10154","0","10154110","0","0","0","0","1015401"
"1015401","1015403","0","0","10154","0","0","0","0","0","0","1015402"
"1015402","1015404","0","0","10154","0","0","0","0","0","0","1015403"
"1015403","0","0","0","10154","0","0","0","0","0","0","1015404"
"1015404","0","0","0","10154","0","0","0","0","0","0","1015405"
"1015404","0","0","0","10154","0","0","0","0","0","0","1015406"
"0","1015502","10155201","0","10155","0","10155115","0","0","0","0","1015501"
"1015501","1015503","0","0","10155","0","0","0","0","0","0","1015502"
"1015502","1015504","0","0","10155","0","0","0","0","0","0","1015503"
"1015503","0","0","0","10155","0","0","0","0","0","0","1015504"
"1015504","0","0","0","10155","0","0","0","0","0","0","1015505"
"0","1015602","10156201","0","10156","0","10156110","0","0","0","0","1015601"
"1015601","1015603","0","0","10156","0","0","0","0","0","0","1015602"
"1015602","1015604","0","0","10156","0","0","0","0","0","0","1015603"
"1015603","0","0","0","10156","0","0","0","0","0","0","1015604"
"1015604","0","0","0","10156","0","0","0","0","0","0","1015605"
"1015604","0","0","0","10156","0","0","0","0","0","0","1015606"
"0","1015702","10157201","0","10157","0","10157115","0","0","0","0","1015701"
"1015701","1015703","0","0","10157","0","0","0","0","0","0","1015702"
"1015702","1015704","0","0","10157","0","0","0","0","0","0","1015703"
"1015703","0","0","0","10157","0","0","0","0","0","0","1015704"
"1015704","0","0","0","10157","0","0","0","0","0","0","1015705"
"0","1015802","10158201","0","10158","0","10158110","0","0","0","0","1015801"
"1015801","1015803","0","0","10158","0","0","0","0","0","0","1015802"
"1015802","1015804","0","0","10158","0","0","0","0","0","0","1015803"
"1015803","0","0","0","10158","0","0","0","0","0","0","1015804"
"1015804","0","0","0","10158","0","0","0","0","0","0","1015805"
"1015804","0","0","0","10158","0","0","0","0","0","0","1015806"
"0","1015902","10159201","0","10159","0","10159115","0","0","0","0","1015901"
"1015901","1015903","0","0","10159","0","0","0","0","0","0","1015902"
"1015902","1015904","0","0","10159","0","0","0","0","0","0","1015903"
"1015903","0","0","0","10159","0","0","0","0","0","0","1015904"
