7e864a261adde040c7052be03443baff0ec464079443d0350c5fb74242b3395a,a3638e0af2ec87366f41ca54815c9acfc64137b3890a70c2cb6f5e803cf28dbd,f5e34155911097e043c65e992517e26719ab44040642c3640f685147aa5c0078,9b918b7761ec232876dbb922cf8a563e8e426c086d8b17a7544e936a38458edc,7cf4ea84da9af62bce244e1a004350c8c87748bf1753480636d9fbf7d6bbe2df,951dfacb2918fc276f8f5d7ab708443d9475d7c469893434f7e834588e5e7d89,5b24bf6a4979b4058f86c8b9c1bcb43a730091dc0a1e3e39fbc1bdef2f72825e,d68466b4e5c02f16eabb1305ba9716403db63c718bbc24585eb8160f11824107,104b180dca8958e3462291a2e07e811f1879be0f8ae23bb6aa0365c1c508e8b3,b536a609d63a96e2ec6994ae19eabf7ec8cac8b7669bb6aa39d62a58e4f91dcf
"0","0","0","でんぷん","1","2320009","0","でんきん","でんせん","でこぴん"
"0","0","0","720","1","2320010","0","360","960","340"
"0","0","0","8分の1","1","2320011","0","6分の1","2分の1","4分の1"
"0","0","0","タンジェント","1","2320013","0","サイン","コタンジェント","コサイン"
"0","0","0","割り算の答え","1","2320014","0","かけ算の答え","引き算の答え","足し算の答え"
"0","0","0","ヨウ素液","1","2320016","0","臭素液","水素液","炭素液"
"0","0","0","キルヒホッフの法則","1","2320017","0","ヘンリーの法則","ドルトンの法則","ヘスの法則"
"0","0","0","はえ座","1","2320018","0","とんぼ座","ばった座","ちょう座"
"0","0","0","太陽","1","2320020","0","地球","月","木星"
"0","0","0","冬","1","2320021","0","春","秋","夏"
"0","0","0","ヘリウム","1","2320022","0","カリウム","バリウム","トリウム"
"0","0","0","ネオン","1","2320025","0","イオン","フオン","トオン"
"0","0","0","整数","1","2320026","0","小数","自然対数","総数"
"0","0","0","インピーダンス","1","2320029","0","リンボーダンス","フラダンス","ソシアルダンス"
"0","0","0","水銀","1","2320030","0","純銀","水溶銀","水化銀"
"0","0","0","2回","1","2320031","0","1回","12回","4回"
"0","0","0","月","1","2320032","0","魚群","海流","地熱"
"0","0","0","Na","1","2320033","0","N","Ne","Nt"
"0","0","0","Ca","1","2320034","0","K","Ka","Cl"
"0","0","0","結晶","1","2320035","0","結氷","結膜","結節"
"0","0","0","1回","1","2320036","0","2回","4回","3回"
"0","0","0","分母","1","2320037","0","分父","分姉","分兄"
"0","0","0","酸素","1","2320040","0","水素","炭素","臭素"
"0","0","0","死火山","1","2320041","0","休火山","伏火山","弱火山"
"0","0","0","アスベスト","1","2320042","0","アスラスト","アスガスト","アスミスト"
"0","0","0","デルタ","1","2320043","0","ガンマ","シグマ","ゼータ"
"0","0","0","みずがめ座","1","2320044","0","さそり座","しし座","かに座"
"0","0","0","しし座","1","2320045","0","みずがめ座","かに座","さそり座"
"0","0","0","母線","1","2320046","0","頂点","面","辺"
"0","0","0","2","1","2320049","0","3","7","5"
"0","0","0","25キロ","1","2320050","0","15キロ","33キロ","20キロ"
"0","0","0","前線","1","2320051","0","点線","無線","電線"
"0","0","0","アルミニウム","1","2320053","0","鉄","チタン","ニッケル"
"0","0","0","惑星","1","2320054","0","恒星","超新星","衛星"
"0","0","0","季節","1","2320056","0","昼夜","日付","時間"
"0","0","0","ヒューズ","1","2320057","0","ミューズ","シューズ","リューズ"
"0","0","0","緑","1","2320058","0","赤","白","青"
"0","0","0","ニュートン","1","2320059","0","パスカル","ジュール","トル"
"0","0","0","インテグラル","1","2320060","0","ファクトリアル","インターセクション","コンビネーション"
"0","0","0","2本","1","2320061","0","1本","16本","4本"
"0","0","0","全員同じ","1","2321001","0","リマ","ペコリーヌ","キョウカ"
"0","0","0","オーマ","1","2321002","0","オーエド","ランドソル","セントールス"
"0","0","0","セントールス","1","2321003","0","オーマ","エルビス島","オーエド"
"0","0","0","オーエド","1","2321004","0","オーマ","サレンディア","セントールス"
"0","0","0","2500","1","2321005","0","2000","1500","1000"
"0","0","0","アルベド","1","2330001","0","アルヘナ","アルキン","アルガン"
"0","0","0","18","1","2330002","0","16","22","20"
"0","0","0","おうし座","1","2330004","0","しし座","おひつじ座","みずがめ座"
"0","0","0","アークトゥルス","1","2330005","0","シリウス","ベテルギウス","カノープス"
"0","0","0","天王星","1","2330007","0","海王星","土星","木星"
"0","0","0","モアサナイト","1","2330008","0","ベントナイト","カオリナイト","マイカナイト"
"0","0","0","とかげ座","1","2330010","0","やもり座","いもり座","かえる座"
"0","0","0","AC","1","2330011","0","BC","DC","CC"
"0","0","0","青色が赤くなる","1","2330012","0","赤色が青くなる","どちらも白くなる","どちらも変化しない"
"0","0","0","重心","1","2330015","0","外心","内心","垂心"
"0","0","0","緑","1","2330016","0","橙","青","透明"
"0","0","0","9本","1","2330017","0","5本","13本","7本"
"0","0","0","31戦目","1","2330018","0","16戦目","9戦目","23戦目"
"0","0","0","みなみのさんかく座","1","2330020","0","みなみのまる座","みなみのひしがた座","みなみのしかく座"
"0","0","0","ポルックス","1","2330021","0","アクルックス","アンタレス","ベクルックス"
"0","0","0","アンドロメダ座","1","2330022","0","アンドロギュノス座","アイスキュロス座","アンドロイド座"
"0","0","0","サーカディアンリズム","1","2330023","0","オリエンタリズム","インターナショナリズム","ポリリズム"
"0","0","0","示相化石","1","2330024","0","示準化石","自然化石","歯石化石"
"0","0","0","スカラー","1","2330026","0","ラスカー","リヤー","ミュラー"
"0","0","0","アンモニア","1","2330027","0","アセチレン","ダイヤモンド","銀"
"0","0","0","997","1","2330028","0","989","993","991"
"0","0","0","アスタキサンチン","1","2330029","0","イクシオトキシン","パフトキシン","テトロドトキシン"
"0","0","0","コンダクタンス","1","2330030","0","インダクタンス","ヘンリー","ジーメンス"
"0","0","0","シグマ","1","2330031","0","ラムダ","デルタ","ガンマ"
"0","0","0","こぐま座","1","2330032","0","おおぐま座","おおいぬ座","こいぬ座"
"0","0","0","カルシウム","1","2330033","0","カリウム","マグネシウム","ナトリウム"
"0","0","0","ペルム紀","1","2330034","0","三畳紀","白亜紀","ジュラ紀"
"0","0","0","テクネチウム","1","2330035","0","モリブデン","ロジウム","テルル"
"0","0","0","フォッサマグナ","1","2330036","0","アルスマグナ","マグカップ","マグナカルタ"
"0","0","0","オシロスコープ","1","2330037","0","ヤシロスコープ","タシロスコープ","ムシロスコープ"
"0","0","0","1分","1","2330038","0","1里","1銭","1尺"
"0","0","0","1気圧","1","2330040","0","0気圧","1013気圧","10気圧"
"0","0","0","NaCl","1","2330041","0","NaOH","SiO2","MgO"
"0","0","0","2個","1","2330042","0","3個","1個","4個"
"0","0","0","10","1","2330043","0","7","9","8"
"0","0","0","酸素","1","2330045","0","窒素","水素","二酸化炭素"
"0","0","0","金星","1","2330047","0","地球","木星","月"
"0","0","0","ブロッケン現象","1","2330048","0","スプロール現象","ヒートアイランド現象","クリープ現象"
"0","0","0","作用点","1","2330049","0","支点","交点","力点"
"0","0","0","フェーン現象","1","2330051","0","ジェーン現象","ビューン現象","デューン現象"
"0","0","0","太陽","1","2330053","0","水星","月","火星"
"0","0","0","成層圏","1","2330056","0","熱圏","対流圏","中間圏"
"0","0","0","金星","1","2330057","0","水星","土星","火星"
"0","0","0","仮分数","1","2330058","0","偽分数","偉分数","倍分数"
"0","0","0","6分の1","1","2330061","0","4分の1","7分の1","5分の1"
"0","0","0","マルジェン海岸","1","2331001","0","ミステリオン海岸","オーエド海岸","ブリザ海岸"
"0","0","0","4.5","1","2331002","0","4","3","5"
"0","0","0","マコト","1","2331003","0","アキノ","モニカ","コッコロ"
"0","0","0","ドロテア湿地","1","2331004","0","ナンセイ湿地","ジュノー湿地","タリア湿地"
"0","0","0","プロピーナ岬","1","2331005","0","カウダ岬","フテラ岬","エスタ岬"
"0","0","0","ユニットバス","1","2410002","0","シャトルバス","ワンマンバス","路線バス"
"0","0","0","新幹線","1","2410003","0","自転車","潜水艦","救急車"
"0","0","0","メタボリックシンドローム","1","2410004","0","メタボライズシンドローム","メタボットシンドローム","メタボンスシンドローム"
"0","0","0","ネットサーフィン","1","2410005","0","ネットサイクリング","ネットドライビング","ネットランニング"
"0","0","0","ストリーミング","1","2410006","0","ショールーミング","ハッキング","サミング"
"0","0","0","光ファイバー","1","2410007","0","闇ファイバー","水ファイバー","炎ファイバー"
"0","0","0","ペーパードライバー","1","2410008","0","初心者ドライバー","新人ドライバー","若手ドライバー"
"0","0","0","カーネーション","1","2410009","0","スイートピー","チューリップ","エーデルワイス"
"0","0","0","お通し","1","2410011","0","お直し","お察し","お達し"
"0","0","0","シャンプーハット","1","2410012","0","バブルレス","バスドーナッツ","アイガード"
"0","0","0","夜泣き","1","2410014","0","夜なべ","夜更し","夜逃げ"
"0","0","0","花火","1","2410015","0","プール","山","海"
"0","0","0","カルテ","1","2410016","0","フォルテ","カルテット","タルト"
"0","0","0","遠近法","1","2410017","0","遠遠法","正距方位図法","近近法"
"0","0","0","ヘルメット","1","2410018","0","シートベルト","鎧","チャイルドシート"
"0","0","0","株主総会","1","2410019","0","株主集会","緊急集会","特別総会"
"0","0","0","天地無用","1","2410020","0","上下無用","天下御免","天地有情"
"0","0","0","人間ドック","1","2410022","0","人間タッグ","人間サッグ","人間ピッグ"
"0","0","0","自動車教習所","1","2410024","0","自動車教育所","自動車教養所","自動車教会所"
"0","0","0","ヘリコプター","1","2410025","0","飛行機","気球","グライダー"
"0","0","0","ファイアウォール","1","2410026","0","グレートウォール","クライミングウォール","チャイニーズウォール"
"0","0","0","サマータイム","1","2410027","0","スプリングタイム","エコロジータイム","ホットタイム"
"0","0","0","シルバーシート","1","2410028","0","ゴールドシート","ブルーシート","グリーンシート"
"0","0","0","千歳飴","1","2410030","0","べっこう飴","金太郎飴","ニッキ飴"
"0","0","0","まち針","1","2410031","0","むら針","ぐん針","けん針"
"0","0","0","夏","1","2410032","0","秋","冬","春"
"0","0","0","魔法瓶","1","2410033","0","花瓶","牛乳瓶","火炎瓶"
"0","0","0","鏡開き","1","2410036","0","鏡閉じ","鏡下げ","鏡上げ"
"0","0","0","スクランブル交差点","1","2410037","0","ストロング交差点","スパゲッティ交差点","スピーディー交差点"
"0","0","0","子育てに積極的","1","2410038","0","イクラが大好き","俳句が趣味","いつも外出している"
"0","0","0","年賀状","1","2410039","0","残暑見舞い","不幸の手紙","暑中見舞い"
"0","0","0","おじいさん","1","2410040","0","おばあさん","おとうさん","おかあさん"
"0","0","0","フォーチュンクッキー","1","2410041","0","ペーパークッキー","ゴッドクッキー","ラッキークッキー"
"0","0","0","きりたんぽ","1","2410042","0","まげわっぱ","いぶりがっこ","しょっつる"
"0","0","0","みじん切り","1","2410048","0","乱切り","輪切り","せん切り"
"0","0","0","ゆず胡椒","1","2410050","0","しろ胡椒","しお胡椒","くろ胡椒"
"0","0","0","たい焼き","1","2410051","0","たこ焼き","卵焼き","いか焼き"
"0","0","0","水分が出てくる","1","2410052","0","赤く変色する","味が無くなる","ボロボロ崩れる"
"0","0","0","れんげ","1","2410053","0","さくら","もみじ","すみれ"
"0","0","0","牛肉","1","2410054","0","グリンピース","タケノコ","ツナ"
"0","0","0","デミタス","1","2410055","0","ジョッキ","ソーサー","タンブラー"
"0","0","0","くず餅","1","2410056","0","ぜんざい","水ようかん","きんつば"
"0","0","0","そば","1","2410057","0","うどん","きしめん","ラーメン"
"0","0","0","スクランブルエッグ","1","2410058","0","ポーチドエッグ","プレーンオムレツ","サニーサイドアップ"
"0","0","0","ネタ","1","2410059","0","サビ","サラ","ガリ"
"0","0","0","メルクリウス財団","1","2411001","0","マリネリウス財閥","ムシエラルゴ商社","メイケオール結社"
"0","0","0","キャラバン","1","2411002","0","オニギリすごろく","レッツ！テオゴニア！","アドベンチャー"
"0","0","0","ルピ","1","2411003","0","ジュエル","ソル","マナ"
"0","0","0","アユミ","1","2411004","0","スズメ","リノ","タマキ"
"0","0","0","予定帳","1","2411005","0","一括スキップ","デイリー帳","予定表"
"0","0","0","白髪","1","2420001","0","茶髪","金髪","黒髪"
"0","0","0","気象予報士","1","2420002","0","気象予想士","気象予言士","気象予告士"
"0","0","0","ジェネリック","1","2420003","0","ジェネレーション","ジェネシス","ジェネラル"
"0","0","0","7","1","2420004","0","1","9","3"
"0","0","0","コースター","1","2420005","0","ソーサー","はかま","茶托"
"0","0","0","井戸端会議","1","2420006","0","お茶の間会議","作戦会議","世間話会議"
"0","0","0","七福神","1","2420008","0","四天王","八部衆","十二神将"
"0","0","0","WC","1","2420009","0","TW","WT","TO"
"0","0","0","終身保険","1","2420011","0","終末保険","延長保険","終期保険"
"0","0","0","ドナー","1","2420012","0","レシピエント","パタンナー","グレーダー"
"0","0","0","検察官","1","2420013","0","裁判官","司法書士","弁護士"
"0","0","0","大晦日","1","2420014","0","元旦","クリスマスイブ","春分の日"
"0","0","0","リアス式海岸","1","2420016","0","シワス式海岸","イグアス式海岸","リアル式海岸"
"0","0","0","から梅雨","1","2420017","0","たら梅雨","さら梅雨","ばら梅雨"
"0","0","0","冷害","1","2420018","0","水害","かんがい","氷害"
"0","0","0","ベルボーイ","1","2420019","0","トムボーイ","ボールボーイ","カウボーイ"
"0","0","0","ドーナツ","1","2420020","0","ケーキ","アイスクリーム","クレープ"
"0","0","0","108回","1","2420021","0","27回","216回","54回"
"0","0","0","インフレーション","1","2420023","0","デフレーション","デノミネーション","スタグネーション"
"0","0","0","司法試験","1","2420025","0","憲法試験","忍法試験","違法試験"
"0","0","0","雪の多い地域","1","2420028","0","気温の高い地域","乾燥している地域","海に近い地域"
"0","0","0","人口が減った状態","1","2420029","0","気温が低い状態","地震が起こる状態","面積が狭い状態"
"0","0","0","フィンガーボウル","1","2420030","0","ウォッシュボウル","クリーニングボウル","サラダボウル"
"0","0","0","！","1","2420031","0","？","※","！？"
"0","0","0","大さじ","1","2420032","0","小さじ","どれも同じ","茶さじ"
"0","0","0","ペット専門","1","2420033","0","子供専門","美容師専門","役者専門"
"0","0","0","ステンドグラス","1","2420035","0","サングラス","ハリメグラス","オペラグラス"
"0","0","0","片栗粉","1","2420036","0","小麦粉","葛粉","白玉粉"
"0","0","0","くさや","1","2420039","0","しょっつる","みがきにしん","アンチョビ"
"0","0","0","牛","1","2420040","0","豚","羊","鶏"
"0","0","0","塩","1","2420042","0","煙","縁","鉛"
"0","0","0","水餃子","1","2420046","0","揚げ餃子","蒸し餃子","焼き餃子"
"0","0","0","レモングラス","1","2420048","0","ビールグラス","ワイングラス","ステンドグラス"
"0","0","0","米","1","2420049","0","ジャガイモ","大豆","小麦"
"0","0","0","鶏肉","1","2420051","0","牛肉","羊肉","豚肉"
"0","0","0","卵","1","2420052","0","鶏肉","ねぎ","かきあげ"
"0","0","0","夏","1","2420053","0","冬","秋","春"
"0","0","0","5cc","1","2420054","0","10cc","12cc","3cc"
"0","0","0","シャリ","1","2420055","0","アガリ","シロ","ムラサキ"
"0","0","0","カプチーノ","1","2420056","0","カプリチオ","カプサイシン","カプレーゼ"
"0","0","0","炒め物","1","2420057","0","揚げ物","冷や奴","味噌汁"
"0","0","0","軍艦巻き","1","2420058","0","客船巻き","気球巻き","馬車巻き"
"0","0","0","緑茶","1","2420059","0","麦茶","日本酒","焼酎"
"0","0","0","レア","1","2420060","0","ウェルダン","ミディアム","ミディアムレア"
"0","0","0","ホイップクリーム","1","2420061","0","マシュマロ","ストロベリージャム","ソーセージ"
"0","0","0","Mirage Game","1","2421001","0","Precious Journey","Connecting Happy！！","Lost Princess"
"0","0","0","茜色の寄り道","1","2421002","0","Precious Journey","つなぐもの","Connecting Happy！！"
"0","0","0","5人","1","2421003","0","3人","2人","4人"
"0","0","0","カズマサ","1","2421004","0","マサカズ","フィッシャーマン・ジーク","カズヒコ"
"0","0","0","お菓子","1","2421005","0","鉄","魔物","木材"
"0","0","0","CPU","1","2430001","0","GPS","DOS","SSD"
"0","0","0","北枕","1","2430002","0","膝枕","抱き枕","腕枕"
"0","0","0","3．3平方メートル","1","2430003","0","4．4平方メートル","6．6平方メートル","5．5平方メートル"
"0","0","0","6親等","1","2430004","0","3親等","10親等","9親等"
"0","0","0","B5","1","2430005","0","A3","B4","A4"
"0","0","0","レシピエント","1","2430006","0","ドナー","パタンナー","グレーダー"
"0","0","0","遺留分","1","2430007","0","遺訓分","遺愛分","遺令分"
"0","0","0","保健所","1","2430008","0","小学校","銀行","税務署"
"0","0","0","自賠責保険","1","2430009","0","個人年金保険","火災保険 ","家族傷害保険"
"0","0","0","水道","1","2430010","0","ガス","固定電話","電気"
"0","0","0","周りを糖分でくるんだ薬","1","2430011","0","すぐに効き目が出る薬","遠くの病院でもらう薬","高くてなかなか手に入らない薬"
"0","0","0","流動資産","1","2430015","0","固定資産","確定資産","行動資産"
"0","0","0","成人式","1","2430016","0","誕生日","銀婚式","敬老の日"
"0","0","0","ネズミ講","1","2430017","0","カラス講","カマキリ講","クラゲ講"
"0","0","0","A3","1","2430018","0","A4","B5","B4"
"0","0","0","規制標識","1","2430019","0","案内標識","指示標識","警戒標識"
"0","0","0","岩田帯","1","2430020","0","眼帯","亜寒帯","時間帯"
"0","0","0","30キロ","1","2430021","0","50キロ","20キロ","40キロ"
"0","0","0","ナンバープレートの色","1","2430022","0","車体の色","割引チケットの色","運転手の制服の色"
"0","0","0","節分","1","2430023","0","立春","夏至","土用"
"0","0","0","2人","1","2430024","0","1人","0人","3人"
"0","0","0","ROUTE","1","2430025","0","ROAD","NUMBER","COUNTRY"
"0","0","0","戸籍謄本","1","2430026","0","住民票","印鑑登録証明書","課税証明書"
"0","0","0","御手洗","1","2430027","0","御不浄","御内儀","御洗浄"
"0","0","0","お国入り","1","2430028","0","都入り","藪入り","お蔵入り"
"0","0","0","疑獄","1","2430029","0","脱獄","牢獄","地獄"
"0","0","0","北西","1","2430030","0","北東","東","北"
"0","0","0","おさつ","1","2430031","0","ぼさつ","いきさつ","ひっさつ"
"0","0","0","母子健康手帳","1","2430032","0","子宝手帳","育児手帳","臨月手帳"
"0","0","0","さくら肉","1","2430034","0","もみじ肉","つつじ肉","ぼたん肉"
"0","0","0","バッター液","1","2430041","0","ピッチャー液","キャッチャー液","ライト液"
"0","0","0","すきやき","1","2430042","0","しゃぶしゃぶ","ジンギスカン","肉じゃが"
"0","0","0","しらたき","1","2430043","0","長ネギ","白菜","シイタケ"
"0","0","0","サツマイモ","1","2430044","0","ジャガイモ","コンニャクイモ","サトイモ"
"0","0","0","コンニャクイモ","1","2430046","0","サツマイモ","サトイモ","ジャガイモ"
"0","0","0","カツオ","1","2430047","0","マグロ","イワシ","シャケ"
"0","0","0","サメ","1","2430048","0","クジラ","イルカ","マグロ"
"0","0","0","ネギ","1","2430049","0","ダイコン","オクラ","ハクサイ"
"0","0","0","塩水","1","2430052","0","真水","泥水","酢"
"0","0","0","ピータン","1","2430053","0","ピーターパン","ピーカン","ピタパン"
"0","0","0","ピューレ","1","2430054","0","グラッセ","パテ","スフレ"
"0","0","0","クルトン","1","2430056","0","テリーヌ","プラリネ","エシャロット"
"0","0","0","桂むき","1","2430058","0","杉むき","樫むき","松むき"
"0","0","0","ういろう","1","2430060","0","ようかん","きんつば","わらび餅"
"0","0","0","パエリア","1","2430061","0","ラザニア","ブイヤベース","オムレツ"
"0","0","0","冒険への初立","1","2431001","0","駆けだしの冒険者","裸の冒険者","冒険の始まり"
"0","0","0","ユキの審美会","1","2431002","0","美の饗宴","美の伝道者","ユキのビューティーチェック"
"0","0","0","毒瘴の闇稜","1","2431003","0","緑竜の骸嶺","断崖の遺跡","蒼海の孤塔"
"0","0","0","追想のデフラグ","1","2431004","0","ムイミの思い出","ノウェムの過ぎ去りし日々","追憶のメモリー"
"0","0","0","私色STORY","1","2431005","0","GREEDY LOVE","フェアリーテイルは夢の中","Seize The Day！"
"0","0","0","フォルテ","1","2510003","0","ファイン","フォックス","フィーネ"
"0","0","0","コントラバス","1","2510004","0","チェロ","ビオラ","バイオリン"
"0","0","0","f","1","2510005","0","g","i","d"
"0","0","0","指揮者","1","2510006","0","作曲者","第一バイオリン","最年長"
"0","0","0","しばらく","1","2510007","0","ごぶさた","このあいだはどうも","ひさしぶり"
"0","0","0","Character Voice","1","2510008","0","Cuter Voice","Create Voice","Commercial Voice"
"0","0","0","ローンチソフト","1","2510009","0","キラーソフト","バンドルソフト","スタートソフト"
"0","0","0","アホ毛","1","2510010","0","縦ロール","ちょこ毛","盛り髪"
"0","0","0","オセロ","1","2510012","0","将棋","どれも同じ","チェス"
"0","0","0","王将","1","2510013","0","飛車","歩兵","角行"
"0","0","0","木枯らし","1","2510014","0","そよ風","爆風","北風"
"0","0","0","スコール","1","2510015","0","ハリケーン","モンスーン","タイフーン"
"0","0","0","しけ","1","2510016","0","なぎ","ふち","とろ"
"0","0","0","ボビン","1","2510018","0","バビン","ベビン","ブビン"
"0","0","0","カシミア","1","2510019","0","ボヘミア","クリミア","プレミア"
"0","0","0","トリートメント","1","2510022","0","シャンプー","ボディーソープ","リンス"
"0","0","0","マスカラ","1","2510023","0","チーク","マラカス","ヒトカラ"
"0","0","0","ステッチ","1","2510025","0","ステップ","スカッド","スリット"
"0","0","0","バイヤー","1","2510027","0","バインダー","バイト","バイプレーヤー"
"0","0","0","硬水","1","2510028","0","軟水","井戸水","上水"
"0","0","0","ポルターガイスト","1","2510029","0","テンプテーション","リインカーネーション","エクトプラズム"
"0","0","0","サイコロ","1","2510030","0","トランプ","将棋の駒","麻雀牌"
"0","0","0","囲碁","1","2510031","0","将棋","五目並べ","麻雀"
"0","0","0","モラルハザード","1","2510032","0","バイオハザード","ライフハザード","マネーハザード"
"0","0","0","バラン","1","2510033","0","バリン","ハッパ","ラパン"
"0","0","0","包丁を軽く温める","1","2510035","0","包丁をよく冷やす","包丁をさびつかせる","包丁を油まみれにする"
"0","0","0","シュシュ","1","2510038","0","チュチュ","リュリュ","キュキュ"
"0","0","0","デニール","1","2510039","0","パニール","プリーツ","ストール"
"0","0","0","除光液","1","2510040","0","除湿液","除算液","除名液"
"0","0","0","ルージュ","1","2510041","0","ベージュ","ミラージュ","コサージュ"
"0","0","0","アンチエイジング","1","2510042","0","アンチクルージング","アンチドレッシング","アンチクレンジング"
"0","0","0","ワンペア","1","2510043","0","スリーカード","フルハウス","フラッシュ"
"0","0","0","ツモ","1","2510044","0","ロン","チー","ポン"
"0","0","0","8月8日","1","2510046","0","7月7日","5月5日","6月6日"
"0","0","0","C","1","2510047","0","A","D","B"
"0","0","0","峰打ち","1","2510048","0","耳打ち","頭打ち","舌打ち"
"0","0","0","タクシー","1","2510050","0","トラック","タンカー","深夜バス"
"0","0","0","ヒマワリ","1","2510051","0","タチバナ","キリ","キク"
"0","0","0","使っている量の多い順番","1","2510053","0","味の強い順番","高価な食材の順番","カロリーの高い順番"
"0","0","0","フライヤー","1","2510054","0","ドライヤー","セットリスト","プレイヤー"
"0","0","0","ディスクジョッキー","1","2510056","0","デジタルジョーカー","ドリームジャスティス","ダンスジョグ"
"0","0","0","暗転","1","2510057","0","側転","バク転","回転"
"0","0","0","ブラスバンド","1","2510058","0","ビッグバンド","ブロードバンド","ハズバンド"
"0","0","0","歩","1","2510059","0","金","角","銀"
"0","0","0","ラップ音","1","2510060","0","ジャズ音","エンカ音","ロック音"
"0","0","0","プール","1","2511001","0","職員室","体育館","保健室"
"0","0","0","5.5","1","2511002","0","4.5","3.5","6.5"
"0","0","0","ヒヨリ","1","2511003","0","レイ","サレン","シオリ"
"0","0","0","おしゃべりチエルちゃん","1","2511004","0","どこでもチエルちゃん","ちぇる～ん☆チエルちゃん","いつでもチエルちゃん"
"0","0","0","クレジッタ・タワー","1","2511005","0","リッチモンド・タワー","タワー・オブ・クレジッタ","クレジッタ・ビルディング"
"0","0","0","7月2日","1","2520001","0","6月27日","6月22日","7月7日"
"0","0","0","骨切り","1","2520002","0","皮切り","髪切り","身切り"
"0","0","0","にぎり","1","2520004","0","さわり","はなし","まわし"
"0","0","0","自在鉤","1","2520006","0","自由鉤","天狗鉤","自分鉤"
"0","0","0","チュチュ","1","2520007","0","チャチャ","チョチョ","チェチェ"
"0","0","0","フライフィッシング","1","2520009","0","ライトフィッシング","ヘアーフィッシング","ヘビーフィッシング"
"0","0","0","重り","1","2520010","0","糸","針","浮き"
"0","0","0","素語り","1","2520011","0","生語り","静語り","直語り"
"0","0","0","野点","1","2520012","0","露点","支点","屋点"
"0","0","0","フリンジ","1","2520013","0","ステージ","ブリッジ","グランジ"
"0","0","0","セレクトショップ","1","2520015","0","セパレート","セレモニー","セールスランキング"
"0","0","0","プルオーバー","1","2520016","0","レギンス","スコート","オーバーニーソックス"
"0","0","0","グラノーラ","1","2520018","0","コーンフレーク","ポリッジ","オートミール"
"0","0","0","ティアード","1","2520020","0","ワイアード","プレイヤード","ブリザード"
"0","0","0","サブリミナル広告","1","2520022","0","ティーザー広告","テスティモニアル広告","シズル広告"
"0","0","0","4本","1","2520023","0","5本","6本","8本"
"0","0","0","クインテット","1","2520024","0","トリオ","カルテット","デュオ"
"0","0","0","メゾソプラノ","1","2520025","0","メゾアルト","テノール","バリトン"
"0","0","0","アーガイル","1","2520026","0","マドラス","ギンガム","タータン"
"0","0","0","先勝","1","2520028","0","先負","仏滅","大安"
"0","0","0","R","1","2520029","0","S","U","T"
"0","0","0","囲碁","1","2520033","0","麻雀","将棋","花札"
"0","0","0","8月1日","1","2520034","0","7月1日","6月1日","9月1日"
"0","0","0","足の裏","1","2520035","0","まぶた","膝","尻"
"0","0","0","ういろう売り","1","2520037","0","ようかん売り","ぎゅうひ売り","すあま売り"
"0","0","0","バルーン","1","2520038","0","クラウド","サークル","フレーム"
"0","0","0","ハートのキング","1","2520039","0","ダイヤのキング","クラブのキング","スペードのキング"
"0","0","0","アメシスト","1","2520040","0","ルビー","ラピスラズリ","ターコイズ"
"0","0","0","太陽暦 ","1","2520042","0","地球暦 ","御化暦","太陰暦"
"0","0","0","1年目","1","2520043","0","11年目","31年目","21年目"
"0","0","0","メリヤス編み","1","2520044","0","長編み","鎖編み","細編み"
"0","0","0","天和","1","2520045","0","字一色","四暗刻","大三元"
"0","0","0","フラッシュ","1","2520047","0","ストレート","ファイブカード","フルハウス"
"0","0","0","海","1","2520048","0","川","山","瀞"
"0","0","0","サシェ","1","2520049","0","ラシェ","リシェ","カシェ"
"0","0","0","北東","1","2520050","0","南東","南西","北西"
"0","0","0","クルーネック","1","2520051","0","クルーザーネック","クルクルネック","クルブシネック"
"0","0","0","アースカラー","1","2520052","0","ピーチカラー","ドールカラー","パールカラー"
"0","0","0","かっさ","1","2520054","0","かっぱ","せっぱ","せっさ"
"0","0","0","ロールオン","1","2520055","0","キープオン","ピースオン","ページオン"
"0","0","0","チョーカー","1","2520056","0","ウーファー","ストーカー","サイドカー"
"0","0","0","26組","1","2520058","0","24組","20組","30組"
"0","0","0","カルテット","1","2520059","0","クインテット","デュオ","トリオ"
"0","0","0","メトロノーム","1","2520060","0","クロノグラフ","オシロスコープ","バロメーター"
"0","0","0","さす","1","2520061","0","うつ","きく","のむ"
"0","0","0","ゴールデン無限おにぎり","1","2521001","0","天露の金甘水","至高のドラゴンテイルおでん","雲海の魔物肉"
"0","0","0","卵","1","2521002","0","ご飯","蜜","肉"
"0","0","0","土鍋","1","2521003","0","キャンプ道具","弓","だいじょぶマイフレンドくん1号"
"0","0","0","龍の卵","1","2521004","0","竜の卵","龍の翼","竜の翼"
"0","0","0","ホマレの部屋で写真を撮る","1","2521005","0","龍の卵をカジノ王から盗む","カヤと掃除をする","ホマレにいたずらをする"
"0","0","0","タッチタイピング","1","2530001","0","シャドータイピング","スーパータイピング","ノールックタイピング"
"0","0","0","タイドプール","1","2530002","0","ソルトプール","スイートスポット","ソルトスポット"
"0","0","0","ハウンドトゥース","1","2530003","0","キャットトゥース","シャークトゥース","キャメルトゥース"
"0","0","0","ナスカン","1","2530004","0","イモカン","ニンジンカン","カボチャカン"
