27a71b7652a781c8d6b2ba77b766eae69b656f57de2d1465755dcb13f4599d9c,fc1399fd6b3bbc3573a986c178d651a21d4a7c321c669c74164cd1de23dbcf28,18aeb0425fbb4b58b1cb9b3f35e09da4a73fc1d564eeaaa80724645b68d473c8,a2de7f496d753aeedd526d33ec96a4a644e044c0602629760a71687d0ce49d31,c9b42334327e239474fd020a7f2d066f76433f27cb7f3f0f48d482e373514f01,4dc347c75f64a40930b058357691b8054e0a6d5c2cd61383b6218357b2439ad9,7da83adac740f8be2a9b911b7b1c11466feac4688a913f77c45b875cb0674190,9e858d32e97c28b780c266c6418446ffb959d844382bee640711ae760bb11deb,9fa0153c2afe092df8d9586b9d20f4c295d198c502754bc5782df3118f25f1eb,36119c871a8017160dc0932b3b870b6903ade014ae7766f9ce838ee29e1640bc,d1a84bb48b4660f90942f8e9b995ebc35572ba62300005a925e41c3c9b26e663,341f0d054a9dbb85f1e913d49879f3908dd631a35202d681843e06843c5943b6
"0","","17","あと９日！　もうすぐですよ♪\nえへへ、楽しみで楽しみで\nごはんが進みますね☆","0","105801","0","6","80003","0","ペコリーヌ","179"
"2","","24","ごはんが進みますね☆\nじゃなーい！\nいくらなんでも食べ過ぎよ！\n記念日、迎えられなくなるわよ！？","0","106001","0","6","80003","0","キャル","180"
"1","","17","大丈夫ですよキャルさま\n食事はわたくしたちの\n歩んできた道そのもの\nなのですから","0","105901","0","6","80003","0","コッコロ","181"
"0","","18","さっすがコッコロちゃん\nいいことを言いますね！\nそう、わたしたち\n【美食殿】の活動目的は─","0","105801","0","6","80003","0","ペコリーヌ","182"
"2","","25","─みんなで楽しく食事をすること\nでしょ？\nあれだけ食べ歩いてきたんだから\n分かってるわよ","0","106001","0","6","80003","0","キャル","183"
"1","","18","はい…そうでございますね♪\nそれにしてもわたくしたち\n本当にいろいろなものを\n食べ歩いてきましたね…","0","105901","0","6","80003","0","コッコロ","184"
"2","","26","そうね…ほんっとうにね…\n毒まみれのニセドラゴンとか\n恐竜…は逃げられちゃったっけ\nあとワニゴ…ワニの魔物とかね","0","106001","0","6","80003","0","キャル","185"
"2","","27","そして、とうとう本物の\nドラゴンまで相手に\nしちゃったのよね、あたしたちって","0","106001","0","6","80003","0","キャル","186"
"2","","28","信じられない強さだったわね\nあのドラゴン…やっぱり\n作戦はしっかり立てていかないと\nダメよね","0","106001","0","6","80003","0","キャル","187"
"0","","19","えへへ…☆\nキャルちゃんが色んなことを\n覚えていてくれて\nうれしいです♪","0","105801","0","6","80003","0","ペコリーヌ","188"
"1","","19","わたくしも鮮明に覚えておりますよ\n主さまもきっと…♪","0","105901","0","6","80003","0","コッコロ","189"
"2","","29","あったり前でしょ！\n忘れないわよ、あんな滅茶苦茶な\nものばかり食べさせられて！\n…忘れられるわけ、ないじゃない","0","106001","0","6","80003","0","キャル","190"
"0","","30","ねえちょっと、ちょっと待って！？\nカリンから、2.5周年記念の\n生放送に出演してほしいって\n言われたんだけど！","0","106001","0","7","80003","0","キャル","191"
"0","","31","なんでそういう大事なことを\n急に言うわけ！？\nそんなの聞いてないわよ～！？","0","106001","0","7","80003","0","キャル","192"
"0","","32","いっぱい人に見られちゃうのよね？\nなんであたしがそんなこと…","0","106001","0","7","80003","0","キャル","193"
"0","","33","あー\nあー\n…声、これで大丈夫かしら？","0","106001","0","7","80003","0","キャル","194"
"0","","34","聞き取りにくいかもしれないわね…\nもうちょっと明るい方がいいかも\nえっと…こんな感じ？","0","106001","0","7","80003","0","キャル","195"
"0","","35","オイッスー☆","0","106001","0","7","80003","0","キャル","196"
"0","","36","……\nいや、ないわ\nいつもどおりが一番ね、うん","0","106001","0","7","80003","0","キャル","197"
"0","","37","もう、記念の生放送なんて\n超責任重大なやつじゃない…\nもしなにか失敗とかしたら…","0","106001","0","7","80003","0","キャル","198"
"0","","38","ど、どど、どうしよう！？\n緊張してきちゃった…！！","0","106001","0","7","80003","0","キャル","199"
"0","","20","主さま、わたくし\nペコリーヌさまとキャルさまと共に\n2.5周年を祝う生放送に\n出演する大役を仰せつかりました","0","105901","0","8","80003","0","コッコロ","200"
"0","","21","多くの方々に\n『プリンセスコネクト！\nRe:Dive』の魅力をお伝えする\n重要な役割でございます","0","105901","0","8","80003","0","コッコロ","201"
"0","","22","わたくし、全身全霊をもって\n生放送に取り組みたいと\n思っております","0","105901","0","8","80003","0","コッコロ","202"
"0","","23","ですが、もしかしたら\nセリフを噛んでしまったり\n段取りを間違えてしまったり\nするかもしれません…","0","105901","0","8","80003","0","コッコロ","203"
"0","","24","そのようなことがないよう\n練習はしっかりしておかなくては\nまずはこちらから…","0","105901","0","8","80003","0","コッコロ","204"
"0","","25","オイッスー☆","0","105901","0","8","80003","0","コッコロ","205"
"0","","26","先ほどキャルさまが練習されて\nいるのをお見かけしたので\nわたくしもと思いまして…\nいかがでしょうか？","0","105901","0","8","80003","0","コッコロ","206"
"0","","27","良い感じ、ですか？\n…ふふ、ありがとうございます\n主さまのあたたかいお言葉があれば\nわたくしは百人力でございます","0","105901","0","8","80003","0","コッコロ","207"
"0","","28","この大役を無事に成し遂げ\n主さまに素敵な2.5周年を\n迎えていただけるよう…\nわたくし、尽力いたしますね","0","105901","0","8","80003","0","コッコロ","208"
"0","","20","オイッスー☆","0","105801","0","9","80003","0","ペコリーヌ","209"
"0","","21","…う～ん、今のはちょっと\n違う感じがしますね\n堅苦しかったかもしれません","0","105801","0","9","80003","0","ペコリーヌ","210"
"0","","22","あと６日で2.5周年ですか…","0","105801","0","9","80003","0","ペコリーヌ","211"
"0","","23","この年月がオイッスーの\n歴史なんだと思うと\nじ～んとしちゃいます！\nやばいですね☆","0","105801","0","9","80003","0","ペコリーヌ","212"
"0","","24","生放送で最高のオイッスー☆　を\nみなさんにお届けするために\n頑張らないと！\nそれじゃあもう一度…","0","105801","0","9","80003","0","ペコリーヌ","213"
"0","","25","オイッスー☆","0","105801","0","9","80003","0","ペコリーヌ","214"
"0","","26","…うう～ん、どうしてでしょう\nまだ何かが違う気がします…\nもしかしたら\nおなかが空きすぎてるとか？","0","105801","0","9","80003","0","ペコリーヌ","215"
"0","","27","今さっき食べたばっかりですけど\nおなかが減っては\n良いオイッスー☆　は\n出せませんよね！","0","105801","0","9","80003","0","ペコリーヌ","216"
"0","","28","そうと決まれば、コッコロちゃんと\nキャルちゃんを誘って\nごはんにしましょう！\n善は急げです！","0","105801","0","9","80003","0","ペコリーヌ","217"
"0","","29","あ、二人が丁度いいところに！\nオイッス～☆　…ああ！！\n今の、今のですよ～♪","0","105801","0","9","80003","0","ペコリーヌ","218"
"0","","30","なるほど、どんな時も\n自然体が一番ってことですね！\nこの調子で、生放送も\n頑張っちゃいます♪","0","105801","0","9","80003","0","ペコリーヌ","219"
"0","","31","2.5周年まで残り５日ですが\nその前にもうすぐ生放送ですよ！\nコッコロちゃん\n準備の方はどうですか？","0","105801","0","10","80003","0","ペコリーヌ","220"
"1","","29","はい。わたくし、しっかりと\n備えてまいりました\n万事抜かりはございません","0","105901","0","10","80003","0","コッコロ","221"
"0","","32","おお～すごい自信を感じます…！\nいい生放送になりそうですね☆\n……あれ？　なんだかこの辺り\n揺れていませんか？","0","105801","0","10","80003","0","ペコリーヌ","222"
"2","","39","…………","0","106001","0","10","80003","0","キャル","223"
"1","","30","キャルさま？\nお風邪をひかれたんでしょうか\nひどい震えですが…","0","105901","0","10","80003","0","コッコロ","224"
"2","","40","かかかか風邪じゃないわよ！\nここここれはただ\nななな生放送が楽しみ過ぎて\nワワワワクワクが止まらないだけ！","0","106001","0","10","80003","0","キャル","225"
"0","","33","大丈夫ですかキャルちゃん！？\nそうだ、これを飲んでください！","0","105801","0","10","80003","0","ペコリーヌ","226"
"2","","41","きき気がきくじゃない、ありがとっ\nごくっ、んく…ぶはぁっ！？\nちょっと何飲ませたの！？\n辛っ！　苦ぁ！？　甘ぁっ！？","0","106001","0","10","80003","0","キャル","227"
"0","","34","これは魔物のエキスに薬草に\nその他色んなものを混ぜた\n特製の栄養ドリンクです！","0","105801","0","10","80003","0","ペコリーヌ","228"
"0","","35","これを飲めば体ぽかぽかで\n元気いっぱいですよ♪","0","105801","0","10","80003","0","ペコリーヌ","229"
"2","","42","このアホリーヌ！\n風邪じゃないって言ったでしょ！？\nどさくさに紛れて\nそんな恐ろしいもん飲ませんな～！","0","106001","0","10","80003","0","キャル","230"
"1","","31","キャルさま\n震えが収まっておりますね\nよかったです…\nわたくし、心配いたしました","0","105901","0","10","80003","0","コッコロ","231"
"2","","43","え？　ああ、ホントね…って\nだから風邪じゃないって\n言ってるのに…\nまあいいわこの際なんでも","0","106001","0","10","80003","0","キャル","232"
"0","","36","えっへへ～♪　いつも通りの\nキャルちゃんに戻りましたし\n素敵な生放送が出来そうですね！\n今から楽しみです☆","0","105801","0","10","80003","0","ペコリーヌ","233"
"0","","6","ランドソルのみなさま、こんにちは\n生放送の会場設営を担当しています\n【ギルド管理協会】のカリンです","0","190801","0","11","80003","0","カリン","234"
"0","","7","【美食殿】のみなさんは\nまもなく始まる生放送に向けて\n最後の調整のため\n席を外しています","0","190801","0","11","80003","0","カリン","235"
"0","","8","頑張っている３人の\n邪魔をするわけには\nいきませんので、ご容赦ください","0","190801","0","11","80003","0","カリン","236"
"0","","9","ですので、本日は私から\n【美食殿】のみなさんの様子を\nお伝えさせていただこうと思います","0","190801","0","11","80003","0","カリン","237"
"0","","10","まずはペコリーヌさんですが…\n何やら大量のおにぎりを\n食べているようです\nえっと…栄養は大事ですよね","0","190801","0","11","80003","0","カリン","238"
"0","","11","次にコッコロさんですが\nこちらは発声練習をしています","0","190801","0","11","80003","0","カリン","239"
"0","","12","一生懸命、小さなお口を開けて\n声を出す姿が応援したくなりますね","0","190801","0","11","80003","0","カリン","240"
"0","","13","そしてキャルさんは…\nこれは…堂々としたものですね\n何もせず、ただ立ち尽くして…","0","190801","0","11","80003","0","カリン","241"
"0","","14","あれ？\nもしかして緊張で気を失って…？","0","190801","0","11","80003","0","カリン","242"
"0","","15","…ええと\n【美食殿】のみなさんは\nやる気十分なようですね！","0","190801","0","11","80003","0","カリン","243"
"0","","16","３人とも生放送を\nいいものにしようと\n全力で頑張ってくれていますので\nどうかご期待ください","0","190801","0","11","80003","0","カリン","244"
"0","","17","それでは\nまた明日お会いしましょう♪","0","190801","0","11","80003","0","カリン","245"
"0","","44","2.5周年まであと３日！\nそして生放送は明日！\nなんかいよいよって感じね…","0","106001","0","12","80003","0","キャル","246"
"2","","37","３人でい～っぱい練習しましたし\nきっと大丈夫ですよ☆","0","105801","0","12","80003","0","ペコリーヌ","247"
"1","","32","ペコリーヌさまに\n大丈夫と言ってもらえると\nとても心強いですね","0","105901","0","12","80003","0","コッコロ","248"
"0","","45","信じすぎちゃだめよコロ助\nこいつはなーんにも\n考えてないだけなんだから","0","106001","0","12","80003","0","キャル","249"
"2","","38","ひどいですよぉキャルちゃ～ん！","0","105801","0","12","80003","0","ペコリーヌ","250"
"1","","33","ふふ。お二人とも\n普段通りの様子で\n安心いたしました","0","105901","0","12","80003","0","コッコロ","251"
"2","","39","はいっ☆\n生放送でもなんでも\n全力全開、わたしらしく\nぶつかっていくだけです！","0","105801","0","12","80003","0","ペコリーヌ","252"
"0","","46","そうね。おめでたいことなんだし\nここまで来たんなら\n楽しめるだけ\n楽しむしかないわよね！","0","106001","0","12","80003","0","キャル","253"
"1","","34","わたくしも、普段よりも心が\n熱くなっております\nこの胸の気持ちをお伝えできるよう\n精一杯努力いたします…！","0","105901","0","12","80003","0","コッコロ","254"
"2","","40","それでは、いきましょう！\n明日の生放送、絶対に\n成功させましょうね☆","0","105801","0","12","80003","0","ペコリーヌ","255"
"0","","41","えっと、最初のひと言は…あれ？\nキャルちゃん、わたし\n何て言うんでしたっけ？","0","105801","0","13","80003","0","ペコリーヌ","256"
"2","","47","は！？\nなにいきなりど忘れしてるの！？\nっていうかあんた、台本は！？","0","106001","0","13","80003","0","キャル","257"
"0","","42","忘れてきちゃいました☆","0","105801","0","13","80003","0","ペコリーヌ","258"
"2","","48","忘れてきちゃいました☆\nで済ませられると思ってんの！？\nほら、あたし二冊持ってきたから\nこれ使いなさい！","0","106001","0","13","80003","0","キャル","259"
"1","","35","マイクとは、こんな高い位置に\nあるものなのですね…！\n背伸びをすれば、何とか…\nう～ん、うぅ～ん…！","0","105901","0","13","80003","0","コッコロ","260"
"2","","49","あぁもう\n少し下げればいいでしょ！？\nこれくらいでいい？\nまったく、世話が焼けるわね…","0","106001","0","13","80003","0","キャル","261"
"0","","43","あれ？\nキャルちゃん、後ろ髪が\nはねちゃってますよ？","0","105801","0","13","80003","0","ペコリーヌ","262"
"2","","50","え？　うそっ！？\nちゃんと確かめてきたのに！\nどこどこ！？","0","106001","0","13","80003","0","キャル","263"
"1","","36","キャルさま、動かないで\nくださいまし。今くしで…\nはい、直りましたよ","0","105901","0","13","80003","0","コッコロ","264"
"2","","51","あ、ありがと…はぁ。生放送\n本番までもうすぐなのに\nこんなことしてる場合じゃ\nないわよね","0","106001","0","13","80003","0","キャル","265"
"1","","37","はい、時間は残りわずかです\nですが、慌ただしく\n動き回るこの時間も\nなんだか楽しくて…♪","0","105901","0","13","80003","0","コッコロ","266"
"2","","52","コロ助、あんた…って\nそうじゃなくて！\n胸にジンワリきてる\n暇なんかないでしょ…！？","0","106001","0","13","80003","0","キャル","267"
"0","","44","あはは♪\nキャルちゃんの動きが\nとっても面白いです♪\nやばいですね☆","0","105801","0","13","80003","0","ペコリーヌ","268"
"1","","38","ふふ\nきっと面白い生放送になると\nわたくし、確信しております","0","105901","0","13","80003","0","コッコロ","269"
"0","","45","絶対絶対、間違いありません！\n見てくれるみなさんが\n笑顔になれる時間を\nお届けしましょう！","0","105801","0","13","80003","0","ペコリーヌ","270"
"2","","53","そんなの当然でしょ！\n誰が見たって面白いって\n言ってもらえるように\nあれだけ準備したんだから！","0","106001","0","13","80003","0","キャル","271"
"0","","46","それでは\n記念日直前生放送！\n楽しみにしててくださいね☆","0","105801","0","13","80003","0","ペコリーヌ","272"
"0","","18","こんにちは\n【ギルド管理協会】のカリンです","0","190801","0","14","80003","0","カリン","273"
"0","","19","昨日の生放送は\nいかがだったでしょうか？","0","190801","0","14","80003","0","カリン","274"
"0","","20","たくさんの笑顔と喜びと\nそして驚きを受け取って\nいただけたのではないかと思います","0","190801","0","14","80003","0","カリン","275"
"0","","21","そしていよいよ\n明日は2.5周年の当日\n待ちに待った記念日を\n迎えることとなります","0","190801","0","14","80003","0","カリン","276"
"0","","22","【美食殿】のみなさんも\n張り切って様々な準備を\nされていますよ","0","190801","0","14","80003","0","カリン","277"
"0","","23","【ギルド管理協会】も\n万全のサポート体制で\n協力してまいりたいと思います","0","190801","0","14","80003","0","カリン","278"
"0","","24","…ふふ、本当に楽しみですね\n【ギルド管理協会】の職員として\nだけではなく、私個人としても…","0","190801","0","14","80003","0","カリン","279"
"0","","25","この記念日を迎えられることが\n心から楽しみですし\n幸せを感じています","0","190801","0","14","80003","0","カリン","280"
"0","","26","きっと【美食殿】のみなさんは\nそれ以上に心を弾ませて\nいることでしょう","0","190801","0","14","80003","0","カリン","281"
"0","","27","それでは\n明日からの2.5周年を\nどうぞ、お楽しみに…♪","0","190801","0","14","80003","0","カリン","282"
"0","","47","準備はいいですかっ？\n…いっきますよー！","0","105801","0","15","80003","0","ペコリーヌ","283"
"2","","54","祝！","0","106001","0","15","80003","0","キャル","284"
"1","","39","2.5周年！","0","105901","0","15","80003","0","コッコロ","285"
"0","","48","おめでとうございま～す☆","0","105801","0","15","80003","0","ペコリーヌ","286"
"2","","55","少し前まではまだまだ先じゃない\nとか言ってたけど\n本当にあっという間だったわね","0","106001","0","15","80003","0","キャル","287"
"1","","40","光陰矢の如し…\nとはこのことでございますね\nでも、今日という日を無事に\n迎えることができて良かったです","0","105901","0","15","80003","0","コッコロ","288"
"0","","49","コッコロちゃん！　キャルちゃん！\n落ち着くには\nまだ早いですよ！\n盛り上がるのはこれからです☆","0","105801","0","15","80003","0","ペコリーヌ","289"
"2","","56","ほんとあんたはいつも\n全力全開ねー\nでもそうね、記念日なんだし\nパーっといきましょ！","0","106001","0","15","80003","0","キャル","290"
"1","","41","ええ、わたくしも全力全開で\nまいります…！\n主さま、さあ\nどうぞ手を取ってくださいまし…♪","0","105901","0","15","80003","0","コッコロ","291"
"2","","57","あんたもコロ助も、浮かれて\n転ぶんじゃないわよ？\n…仕方ないから、あたしも\n手を繋いであげるわよ","0","106001","0","15","80003","0","キャル","292"
"0","","50","あー！　二人ともずるいです！\nわたしもっ、ギュー♪","0","105801","0","15","80003","0","ペコリーヌ","293"
"2","","58","ちょっ、ペコリーヌ！\nくっつき過ぎよ！","0","106001","0","15","80003","0","キャル","294"
"0","","51","記念日だから\n平気平気♪\nやばいですね☆","0","105801","0","15","80003","0","ペコリーヌ","295"
"2","","59","意味分かんないわよ！","0","106001","0","15","80003","0","キャル","296"
"1","","42","ふふ。このめでたき日に\n喜びがあふれておりますね\n主さまは…いかがでしょうか？","0","105901","0","15","80003","0","コッコロ","297"
"1","","43","喜んでいただけているならば\nわたくしはとてもとても\n幸せでございます","0","105901","0","15","80003","0","コッコロ","298"
"0","","52","さぁ、2.5周年を\n楽しみ尽くしますよ☆\nまだまだ食べたいものもありますし\nやりたいこともたくさんです！","0","105801","0","15","80003","0","ペコリーヌ","299"
"2","","60","分かった、分かったから\n引っ張るんじゃないわよ！\n…そんな掴まなくても\nちゃんとついていくから","0","106001","0","15","80003","0","キャル","300"
"1","","44","ペコリーヌさま…キャルさま…\n主さま…共にまいりましょう\nどこまでも…！","0","105901","0","15","80003","0","コッコロ","301"
"0","","53","はい！　それでは2.5周年\n食べつくしツアーへ！\nそして、その先の未来へ\n向かって出発しましょう！","0","105801","0","15","80003","0","ペコリーヌ","302"
"0","105901,45,106001,61","54","2.5周年\nありがとうございます！","1","105801","0","15","80003","0","ペコリーヌ・コッコロ・キャル","303"
"1","","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","0","190804","1","0","60002","0","カリン","304"
"2","","0","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","0","0","1","0","60002","1","","305"
"2","","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","0","0","1","0","60002","1","","306"
"2","","0","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！","0","0","1","0","60002","1","","307"
"2","","0","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！","0","0","1","0","60002","1","","308"
"2","","0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","0","0","2","0","60002","1","","309"
"2","","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","0","0","1","0","60002","2","","310"
"2","","0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","0","0","1","0","60002","2","","311"
"2","","0","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！","0","0","1","0","60002","2","","312"
"2","","0","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！","0","0","1","0","60002","2","","313"
"2","","0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","0","0","2","0","60002","2","","314"
"2","","0","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","0","0","1","0","60002","3","","315"
"2","","0","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","0","0","1","0","60002","3","","316"
"2","","0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","0","0","1","0","60002","3","","317"
"2","","0","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","0","0","1","0","60002","3","","318"
"2","","0","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたい焼き！　和菓子パワーで売上アップです！","0","0","1","0","60002","3","","319"
"2","","0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","0","0","1","0","60002","3","","320"
"2","","0","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかのごとく、色々な事がうまくいきますよ♪","0","0","2","0","60002","3","","321"
"2","","0","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","0","0","1","0","60002","4","","322"
"2","","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","0","0","1","0","60002","4","","323"
"2","","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","0","0","1","0","60002","4","","324"
"2","","0","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","0","0","1","0","60002","4","","325"
"2","","0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","0","0","1","0","60002","4","","326"
"2","","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","0","0","1","0","60002","4","","327"
"2","","0","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","0","0","2","0","60002","4","","328"
"3","","2","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","0","190804","0","0","60002","0","カリン","329"
"3","","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","0","190804","0","7","60002","0","カリン","330"
"4","","1","ささ、シェフィさまはこちらへ…","0","105901","0","1","80005","0","コッコロ","331"
"0","","1","コッコロさん、どこへ行くの…？\n…え？","0","106401","0","1","80005","0","シェフィ","332"
"3","","1","『おめでとうございます！\nわ～パチパチー！』\n…という感じでどうですかね！？","0","105801","0","1","80005","0","ペコリーヌ","333"
"4","","2","ではわたくしも\n後ろからクラッカーを鳴らして\n応戦いたします\nああ、当日が待ち遠しいですね","0","105901","0","1","80005","0","コッコロ","334"
"0","","2","ええと…\n二人とも何をしているの？","0","106401","0","1","80005","0","シェフィ","335"
"1","","1","シェフィは初めてだもんね\nあの日が近いからって\n予行練習してんのよ\n気が早いわよね～","0","106001","0","1","80005","0","キャル","336"
"0","","3","あの日…？","0","106401","0","1","80005","0","シェフィ","337"
"3","","2","その通りです…\nいよいよ記念すべきあの日が\n近づいてきましたよ！","0","105801","0","1","80005","0","ペコリーヌ","338"
"3","","3","『プリンセスコネクト！\nRe:Dive』3.5周年！","0","105801","0","1","80005","0","ペコリーヌ","339"
"2","","1","やばいですね☆","0","190801","0","1","80005","0","カリン","340"
"1","","2","って、なにしれっと\n参加してんのよカリン！","0","106001","0","1","80005","0","キャル","341"
"2","","2","ふふ、いいじゃないですか\n【ギルド管理協会】として\n私もみなさんと一緒に\nお祝いをさせてください！","0","190801","0","1","80005","0","カリン","342"
"2","","3","それに…記念日が近づけば\nとっておきの情報を\nお届けしますから♪","0","190801","0","1","80005","0","カリン","343"
"3","","4","というわけで\n今日からシェフィちゃんも一緒に\nカウントダウンしちゃいましょう！\n3.5周年まで…","0","105801","0","1","80005","0","ペコリーヌ","344"
"0","","4","えっ！？　ええとええと…！\nあ、あと14日…！","0","106401","0","1","80005","0","シェフィ","345"
"3","","5","3.5周年まであと13日\n豪華に、そして盛大に\nお祝いしたいですね☆","0","105801","0","2","80005","0","ペコリーヌ","346"
"1","","3","豪華といえば前にとある貴族さまが\n舞踏会を開かれたそうで\n主さまがそのお手伝いを\nしておりました","0","105901","0","2","80005","0","コッコロ","347"
"1","","4","そこで美しい所作を学ばれたので\nわたくしも教えていただきました\nしゃなり、しゃなり…\nいかがでしょう？","0","105901","0","2","80005","0","コッコロ","348"
"3","","6","すっごく上手ですよ☆\nまるでお姫様みたいです\nせっかくなのでわたしも\nしゃなりしゃなり","0","105801","0","2","80005","0","ペコリーヌ","349"
"1","","5","さすがでございます\nペコリーヌさま","0","105901","0","2","80005","0","コッコロ","350"
"0","","3","いや、あんたは\nできなきゃダメでしょ\n本物のお姫様なんだし","0","106001","0","2","80005","0","キャル","351"
"2","","5","しゃなり、しゃなり…\nふふ、案外できるものね","0","106401","0","2","80005","0","シェフィ","352"
"3","","7","わぁ！\nシェフィちゃん\n姿勢がとってもキレイです♪","0","105801","0","2","80005","0","ペコリーヌ","353"
"1","","6","さ、次はキャルさまの\n番でございますよ","0","105901","0","2","80005","0","コッコロ","354"
"0","","4","あ、あたしはいいわよ！\nそういうの全然分かんないし…","0","106001","0","2","80005","0","キャル","355"
"2","","6","大丈夫\nやってみると結構楽しいわよ\nほらほらっ","0","106401","0","2","80005","0","シェフィ","356"
"0","","5","そ、そこまで言うなら…\nしゃなにゅわきゃあっ！","0","106001","0","2","80005","0","キャル","357"
"0","","6","いたたた…もぉお～！\nなんであたしがこんな目に～！","0","106001","0","2","80005","0","キャル","358"
"1","","7","まぁまぁ\n記念日までに練習すれば\nできるようになるかもしれません\nよろしければお教えいたしますよ","0","105901","0","2","80005","0","コッコロ","359"
"0","","7","よし！\nあんたたちができて\nあたしだけできないのはしゃくだし\nやってやろうじゃないの！！","0","106001","0","2","80005","0","キャル","360"
"1","","8","3.5周年まであと12日\n記念日当日はもちろんですが\nその日を待つ時間というのも\n心躍ります","0","105901","0","3","80005","0","コッコロ","361"
"3","","8","分かりますっ！\nどんな特別な料理を食べられるのか\n考えるだけでワクワクしますよね！","0","105801","0","3","80005","0","ペコリーヌ","362"
"1","","9","特別な料理といえば、お祭りですね\nそういえば主さまは学生として\n聖学祭に参加されたこと\nがあるとか…","0","105901","0","3","80005","0","コッコロ","363"
"2","","7","聖学祭…って、なにかしら？","0","106401","0","3","80005","0","シェフィ","364"
"1","","10","聖テレサ女学院の祭典ですよ\n二つのチームが競い合い\n青春を満喫するのが趣旨のようです","0","105901","0","3","80005","0","コッコロ","365"
"0","","8","それってカルミナの\nサプライズライブがあった\nお祭りよね？\nちょっと見たかったかも…","0","106001","0","3","80005","0","キャル","366"
"0","","9","カルミナの後の\nライブも好評だったらしいじゃない\n確か、なかよし部\nだったっけ…？","0","106001","0","3","80005","0","キャル","367"
"3","","9","なかよし部…\n仲が良さそうな名前で\nやばいですね☆","0","105801","0","3","80005","0","ペコリーヌ","368"
"0","","10","いや、そのまんますぎでしょ…","0","106001","0","3","80005","0","キャル","369"
"2","","8","聖学祭かぁ…なんだか楽しそうね\nそれになかよし部の人たちも\n気になるわ","0","106401","0","3","80005","0","シェフィ","370"
"3","","10","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪","0","105801","0","3","80005","0","ペコリーヌ","371"
