f16d907da236f6438891d74e8faf7cc8c5e84dccc0d96cf94bcc1fd944b5fdc8,b16084b32e54b28ee90ed11233c0ce8e1301692d4faaa49829b6456bedf7fc8d,f2dd3f23b0a8666f7742ed73ad5d5e7ee0ca7872b5539141349c9c402ba967ab,cb4308c03e260ce9104c4f8cc9380a7b78089a8c3920eb58b2a2e67cf547e4f4,b8870f5c7e93fc520a561d94ee8af94cebe8d791176956878bc59679c565dea9,a247bb908f1f0efc6fe18c5e5df8eeaa6543c3202f076e63f6accd9bc735ea36,efe86d8a0cc3cd471edeb0e1735cc3728a895540c228402d091f383270b1ab2f,5b5052eebdb07a393a076a8f974ea5ddd0d67e699e3ebafd967b6c5403c5d988,51b2402ab8212d6edcff9fe72a04662553d036b1d0ea4843e67bc9f812d121d1,b37c687c8f97f560ddd603c800b801dd83679a89a3b146a73c7f790456681330,78ee862582e8099a10edfd4d5c13d02173c5747fa9838cd87d08a0bca1700e92,8ec9bbd5c66badb616fe82e82271b560e762874cb86b81bc3f1ad171945176bc
"26061","3","0","202","20","65","スペシャルダンジョンのバトルを20回クリアしよう","2026/06/22 04:59:59","250","5","2026/06/17 12:00:00","260612025"
"26061","3","0","203","30","65","スペシャルダンジョンのバトルを30回クリアしよう","2026/06/22 04:59:59","300","5","2026/06/17 12:00:00","260612026"
"26061","3","0","204","40","65","スペシャルダンジョンのバトルを40回クリアしよう","2026/06/22 04:59:59","400","5","2026/06/17 12:00:00","260612027"
"26061","3","0","205","50","65","スペシャルダンジョンのバトルを50回クリアしよう","2026/06/22 04:59:59","500","5","2026/06/17 12:00:00","260612028"
"26061","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/06/15 04:59:59","1000","5","2026/06/10 12:00:00","260612029"
"26061","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/06/15 04:59:59","2000","5","2026/06/10 12:00:00","260612030"
"26061","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/06/23 04:59:59","100","5","2026/05/31 12:00:00","260612031"
"26061","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/06/23 04:59:59","200","5","2026/05/31 12:00:00","260612032"
"26061","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/06/23 04:59:59","300","5","2026/05/31 12:00:00","260612033"
"26061","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/06/23 04:59:59","400","5","2026/05/31 12:00:00","260612034"
"26061","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/06/23 04:59:59","1000","5","2026/05/31 12:00:00","260612035"
"26061","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/06/23 04:59:59","1000","5","2026/05/31 12:00:00","260612036"
"26061","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/06/23 04:59:59","1000","5","2026/05/31 12:00:00","260612037"
"26061","3","5217007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/06/23 04:59:59","1000","5","2026/05/31 12:00:00","260612038"
"26061","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/06/29 23:59:59","500","5","2026/06/25 05:00:00","260612039"
"26061","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/06/29 23:59:59","500","5","2026/06/25 05:00:00","260612040"
"26061","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/06/29 23:59:59","500","5","2026/06/25 05:00:00","260612041"
"26061","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/06/29 23:59:59","500","5","2026/06/25 05:00:00","260612042"
"26061","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/06/29 23:59:59","1000","5","2026/06/25 05:00:00","260612043"
"26061","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/06/30 04:59:59","500","5","2026/06/01 12:00:00","260612044"
"26061","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/06/30 04:59:59","750","5","2026/06/01 12:00:00","260612045"
"26061","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/06/30 04:59:59","1000","5","2026/06/01 12:00:00","260612046"
"26061","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/06/30 04:59:59","1250","5","2026/06/01 12:00:00","260612047"
"26061","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/06/30 04:59:59","1500","5","2026/06/01 12:00:00","260612048"
"26061","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/06/30 04:59:59","2000","5","2026/06/01 12:00:00","260612049"
"26071","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/07/28 04:59:59","500","4","2026/06/30 05:00:00","260712001"
"26071","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/07/28 04:59:59","200","4","2026/06/30 05:00:00","260712002"
"26071","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/07/28 04:59:59","400","4","2026/06/30 05:00:00","260712003"
"26071","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/07/28 04:59:59","600","4","2026/06/30 05:00:00","260712004"
"26071","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/07/28 04:59:59","200","4","2026/06/30 05:00:00","260712005"
"26071","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/07/28 04:59:59","400","4","2026/06/30 05:00:00","260712006"
"26071","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/07/28 04:59:59","600","4","2026/06/30 05:00:00","260712007"
"26071","2","0","21","50","50","深域クエストを50回クリアしよう","2026/07/28 04:59:59","200","4","2026/06/30 05:00:00","260712008"
"26071","2","0","22","100","50","深域クエストを100回クリアしよう","2026/07/28 04:59:59","400","4","2026/06/30 05:00:00","260712009"
"26071","2","0","23","250","50","深域クエストを250回クリアしよう","2026/07/28 04:59:59","600","4","2026/06/30 05:00:00","260712010"
"26071","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/07/28 04:59:59","500","4","2026/06/30 05:00:00","260712011"
"26071","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/07/08 04:59:59","100","5","2026/07/03 12:00:00","260712012"
"26071","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/07/08 04:59:59","200","5","2026/07/03 12:00:00","260712013"
"26071","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/07/08 04:59:59","300","5","2026/07/03 12:00:00","260712014"
"26071","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/07/08 04:59:59","400","5","2026/07/03 12:00:00","260712015"
"26071","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/07/08 04:59:59","500","5","2026/07/03 12:00:00","260712016"
"26071","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/07/08 04:59:59","1000","5","2026/07/03 12:00:00","260712017"
"26071","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/07/08 04:59:59","100","5","2026/07/03 12:00:00","260712018"
"26071","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/07/08 04:59:59","200","5","2026/07/03 12:00:00","260712019"
"26071","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/07/08 04:59:59","300","5","2026/07/03 12:00:00","260712020"
"26071","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/07/08 04:59:59","400","5","2026/07/03 12:00:00","260712021"
"26071","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/07/08 04:59:59","500","5","2026/07/03 12:00:00","260712022"
"26071","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/07/08 04:59:59","1000","5","2026/07/03 12:00:00","260712023"
"26071","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/07/15 04:59:59","1000","5","2026/07/10 12:00:00","260712024"
"26071","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/07/15 04:59:59","2000","5","2026/07/10 12:00:00","260712025"
"26071","3","0","201","1","66","次元断層で1回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","100","5","2026/07/17 12:00:00","260712026"
"26071","3","0","202","5","66","次元断層で5回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","100","5","2026/07/17 12:00:00","260712027"
"26071","3","0","203","10","66","次元断層で10回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","200","5","2026/07/17 12:00:00","260712028"
"26071","3","0","204","15","66","次元断層で15回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","300","5","2026/07/17 12:00:00","260712029"
"26071","3","0","205","20","66","次元断層で20回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","400","5","2026/07/17 12:00:00","260712030"
"26071","3","0","206","25","66","次元断層で25回勝利しよう（トレジャークエストは除く）","2026/07/22 20:59:59","500","5","2026/07/17 12:00:00","260712031"
"26071","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/07/23 04:59:59","100","5","2026/06/30 12:00:00","260712032"
"26071","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/07/23 04:59:59","200","5","2026/06/30 12:00:00","260712033"
"26071","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/07/23 04:59:59","300","5","2026/06/30 12:00:00","260712034"
"26071","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/07/23 04:59:59","400","5","2026/06/30 12:00:00","260712035"
"26071","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/07/23 04:59:59","1000","5","2026/06/30 12:00:00","260712036"
"26071","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/07/23 04:59:59","1000","5","2026/06/30 12:00:00","260712037"
"26071","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/07/23 04:59:59","1000","5","2026/06/30 12:00:00","260712038"
"26071","3","5218007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/07/23 04:59:59","1000","5","2026/06/30 12:00:00","260712039"
"26071","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/07/30 23:59:59","500","5","2026/07/26 05:00:00","260712040"
"26071","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/07/30 23:59:59","500","5","2026/07/26 05:00:00","260712041"
"26071","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/07/30 23:59:59","500","5","2026/07/26 05:00:00","260712042"
"26071","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/07/30 23:59:59","500","5","2026/07/26 05:00:00","260712043"
"26071","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/07/30 23:59:59","1000","5","2026/07/26 05:00:00","260712044"
"26071","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/07/31 04:59:59","500","5","2026/07/06 12:00:00","260712045"
"26071","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/07/31 04:59:59","750","5","2026/07/06 12:00:00","260712046"
"26071","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/07/31 04:59:59","1000","5","2026/07/06 12:00:00","260712047"
"26071","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/07/31 04:59:59","1250","5","2026/07/06 12:00:00","260712048"
"26071","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/07/31 04:59:59","1500","5","2026/07/06 12:00:00","260712049"
"26071","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/07/31 04:59:59","2000","5","2026/07/06 12:00:00","260712050"
"26081","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/08/28 04:59:59","500","4","2026/07/31 05:00:00","260812001"
"26081","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/08/28 04:59:59","200","4","2026/07/31 05:00:00","260812002"
"26081","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/08/28 04:59:59","400","4","2026/07/31 05:00:00","260812003"
"26081","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/08/28 04:59:59","600","4","2026/07/31 05:00:00","260812004"
"26081","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/08/28 04:59:59","200","4","2026/07/31 05:00:00","260812005"
"26081","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/08/28 04:59:59","400","4","2026/07/31 05:00:00","260812006"
"26081","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/08/28 04:59:59","600","4","2026/07/31 05:00:00","260812007"
"26081","2","0","21","50","50","深域クエストを50回クリアしよう","2026/08/28 04:59:59","200","4","2026/07/31 05:00:00","260812008"
"26081","2","0","22","100","50","深域クエストを100回クリアしよう","2026/08/28 04:59:59","400","4","2026/07/31 05:00:00","260812009"
"26081","2","0","23","250","50","深域クエストを250回クリアしよう","2026/08/28 04:59:59","600","4","2026/07/31 05:00:00","260812010"
"26081","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/08/28 04:59:59","500","4","2026/07/31 05:00:00","260812011"
"26081","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/08/09 04:59:59","100","5","2026/08/04 12:00:00","260812012"
"26081","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/08/09 04:59:59","200","5","2026/08/04 12:00:00","260812013"
"26081","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/08/09 04:59:59","300","5","2026/08/04 12:00:00","260812014"
"26081","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/08/09 04:59:59","400","5","2026/08/04 12:00:00","260812015"
"26081","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/08/09 04:59:59","500","5","2026/08/04 12:00:00","260812016"
"26081","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/08/09 04:59:59","1000","5","2026/08/04 12:00:00","260812017"
"26081","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/08/09 04:59:59","100","5","2026/08/04 12:00:00","260812018"
"26081","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/08/09 04:59:59","200","5","2026/08/04 12:00:00","260812019"
"26081","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/08/09 04:59:59","300","5","2026/08/04 12:00:00","260812020"
"26081","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/08/09 04:59:59","400","5","2026/08/04 12:00:00","260812021"
"26081","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/08/09 04:59:59","500","5","2026/08/04 12:00:00","260812022"
"26081","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/08/09 04:59:59","1000","5","2026/08/04 12:00:00","260812023"
"26081","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/08/15 04:59:59","1000","5","2026/08/10 12:00:00","260812024"
"26081","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/08/15 04:59:59","2000","5","2026/08/10 12:00:00","260812025"
"26081","3","4001","201","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」でリーザに1回挑戦しよう","2026/08/23 11:59:59","250","5","2026/08/16 12:00:00","260812026"
"26081","3","4002","202","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」でアルシャトに1回挑戦しよう","2026/08/23 11:59:59","250","5","2026/08/16 12:00:00","260812027"
"26081","3","4003","203","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」でフレイヤに1回挑戦しよう","2026/08/23 11:59:59","250","5","2026/08/16 12:00:00","260812028"
"26081","3","4004","204","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」でミロクに1回挑戦しよう","2026/08/23 11:59:59","250","5","2026/08/16 12:00:00","260812029"
"26081","3","4005","205","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」で覇瞳皇帝に1回挑戦しよう","2026/08/23 11:59:59","250","5","2026/08/16 12:00:00","260812030"
"26081","3","4006","206","1","126","「エンド・ヴィジョン　-幻竜争覇戦-」で幻境竜后＆ソルドラゴンに1回挑戦しよう","2026/08/23 11:59:59","350","5","2026/08/21 12:00:00","260812031"
"26081","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/08/23 04:59:59","100","5","2026/07/31 12:00:00","260812032"
"26081","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/08/23 04:59:59","200","5","2026/07/31 12:00:00","260812033"
"26081","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/08/23 04:59:59","300","5","2026/07/31 12:00:00","260812034"
"26081","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/08/23 04:59:59","400","5","2026/07/31 12:00:00","260812035"
"26081","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/08/23 04:59:59","1000","5","2026/07/31 12:00:00","260812036"
"26081","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/08/23 04:59:59","1000","5","2026/07/31 12:00:00","260812037"
"26081","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/08/23 04:59:59","1000","5","2026/07/31 12:00:00","260812038"
"26081","3","5219007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/08/23 04:59:59","1000","5","2026/07/31 12:00:00","260812039"
"26081","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/08/30 23:59:59","500","5","2026/08/26 05:00:00","260812040"
"26081","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/08/30 23:59:59","500","5","2026/08/26 05:00:00","260812041"
"26081","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/08/30 23:59:59","500","5","2026/08/26 05:00:00","260812042"
"26081","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/08/30 23:59:59","500","5","2026/08/26 05:00:00","260812043"
"26081","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/08/30 23:59:59","1000","5","2026/08/26 05:00:00","260812044"
"26081","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/08/31 04:59:59","500","5","2026/08/03 12:00:00","260812045"
"26081","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/08/31 04:59:59","750","5","2026/08/03 12:00:00","260812046"
"26081","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/08/31 04:59:59","1000","5","2026/08/03 12:00:00","260812047"
"26081","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/08/31 04:59:59","1250","5","2026/08/03 12:00:00","260812048"
"26081","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/08/31 04:59:59","1500","5","2026/08/03 12:00:00","260812049"
"26081","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/08/31 04:59:59","2000","5","2026/08/03 12:00:00","260812050"
"26091","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/09/28 04:59:59","500","4","2026/08/31 05:00:00","260912001"
"26091","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/09/28 04:59:59","200","4","2026/08/31 05:00:00","260912002"
"26091","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/09/28 04:59:59","400","4","2026/08/31 05:00:00","260912003"
"26091","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/09/28 04:59:59","600","4","2026/08/31 05:00:00","260912004"
"26091","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/09/28 04:59:59","200","4","2026/08/31 05:00:00","260912005"
"26091","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/09/28 04:59:59","400","4","2026/08/31 05:00:00","260912006"
"26091","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/09/28 04:59:59","600","4","2026/08/31 05:00:00","260912007"
"26091","2","0","21","50","50","深域クエストを50回クリアしよう","2026/09/28 04:59:59","200","4","2026/08/31 05:00:00","260912008"
"26091","2","0","22","100","50","深域クエストを100回クリアしよう","2026/09/28 04:59:59","400","4","2026/08/31 05:00:00","260912009"
"26091","2","0","23","250","50","深域クエストを250回クリアしよう","2026/09/28 04:59:59","600","4","2026/08/31 05:00:00","260912010"
"26091","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/09/28 04:59:59","500","4","2026/08/31 05:00:00","260912011"
"26091","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/09/15 04:59:59","100","5","2026/09/10 12:00:00","260912012"
"26091","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/09/15 04:59:59","200","5","2026/09/10 12:00:00","260912013"
"26091","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/09/15 04:59:59","300","5","2026/09/10 12:00:00","260912014"
"26091","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/09/15 04:59:59","400","5","2026/09/10 12:00:00","260912015"
"26091","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/09/15 04:59:59","500","5","2026/09/10 12:00:00","260912016"
"26091","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/09/15 04:59:59","1000","5","2026/09/10 12:00:00","260912017"
"26091","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/09/15 04:59:59","100","5","2026/09/10 12:00:00","260912018"
"26091","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/09/15 04:59:59","200","5","2026/09/10 12:00:00","260912019"
"26091","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/09/15 04:59:59","300","5","2026/09/10 12:00:00","260912020"
"26091","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/09/15 04:59:59","400","5","2026/09/10 12:00:00","260912021"
"26091","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/09/15 04:59:59","500","5","2026/09/10 12:00:00","260912022"
"26091","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/09/15 04:59:59","1000","5","2026/09/10 12:00:00","260912023"
"26091","3","0","201","9","57","バトルスタジアムで★を合計9個獲得しよう","2026/09/09 20:59:59","100","5","2026/09/03 12:00:00","260912024"
"26091","3","0","202","18","57","バトルスタジアムで★を合計18個獲得しよう","2026/09/09 20:59:59","100","5","2026/09/03 12:00:00","260912025"
"26091","3","0","203","27","57","バトルスタジアムで★を合計27個獲得しよう","2026/09/09 20:59:59","200","5","2026/09/03 12:00:00","260912026"
"26091","3","0","204","36","57","バトルスタジアムで★を合計36個獲得しよう","2026/09/09 20:59:59","300","5","2026/09/03 12:00:00","260912027"
"26091","3","0","205","45","57","バトルスタジアムで★を合計45個獲得しよう","2026/09/09 20:59:59","400","5","2026/09/03 12:00:00","260912028"
"26091","3","0","206","54","57","バトルスタジアムで★を合計54個獲得しよう","2026/09/09 20:59:59","500","5","2026/09/03 12:00:00","260912029"
"26091","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/09/20 04:59:59","1000","5","2026/09/15 12:00:00","260912030"
"26091","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/09/20 04:59:59","2000","5","2026/09/15 12:00:00","260912031"
"26091","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/09/23 04:59:59","100","5","2026/08/31 12:00:00","260912032"
"26091","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/09/23 04:59:59","200","5","2026/08/31 12:00:00","260912033"
"26091","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/09/23 04:59:59","300","5","2026/08/31 12:00:00","260912034"
"26091","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/09/23 04:59:59","400","5","2026/08/31 12:00:00","260912035"
"26091","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/09/23 04:59:59","1000","5","2026/08/31 12:00:00","260912036"
"26091","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/09/23 04:59:59","1000","5","2026/08/31 12:00:00","260912037"
"26091","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/09/23 04:59:59","1000","5","2026/08/31 12:00:00","260912038"
"26091","3","5220007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/09/23 04:59:59","1000","5","2026/08/31 12:00:00","260912039"
"26091","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/09/29 23:59:59","500","5","2026/09/25 05:00:00","260912040"
"26091","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/09/29 23:59:59","500","5","2026/09/25 05:00:00","260912041"
"26091","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/09/29 23:59:59","500","5","2026/09/25 05:00:00","260912042"
"26091","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/09/29 23:59:59","500","5","2026/09/25 05:00:00","260912043"
"26091","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/09/29 23:59:59","1000","5","2026/09/25 05:00:00","260912044"
"26091","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/09/30 04:59:59","500","5","2026/08/31 12:00:00","260912045"
"26091","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/09/30 04:59:59","750","5","2026/08/31 12:00:00","260912046"
"26091","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/09/30 04:59:59","1000","5","2026/08/31 12:00:00","260912047"
"26091","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/09/30 04:59:59","1250","5","2026/08/31 12:00:00","260912048"
"26091","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/09/30 04:59:59","1500","5","2026/08/31 12:00:00","260912049"
"26091","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/09/30 04:59:59","2000","5","2026/08/31 12:00:00","260912050"
