efad67f7abf4c2dc75fbe49b3b306432121fa06f68a1ad23cbd36d4eed82d61e,d27756b56b2d246a5969664925ef421e2c54ed9554b29e0ee6fcd4e1ab76c0f0,e734a70a38cf304f374c6384a0b0ff5bb9016172b8ff3bd4f7c5b82791d4ac24,db8862faab46b5541287656b9ef516d3f67e034b19bc09bc44f6e81199c4127b,ba72af61e3caf03185caef55bde948e93ee99c91bb8d721329f6042d52b2f5ca,918dcf95d9fadf307d899b062104a47a47fea5eb890761b18f4418835b41524b,5297ce8dffa3d618f2be7f5d6e3bcca546057814222853cc473265f9a5fee894,0818ce770d14c96f5b7d729fbf6555fb3de961bc8dd3a48a0eba45a2a594019d,e265fa00bc391e717dd8d04d527da785c3bd8540eec0f079e086924664f83d2a,d9d8e715ce72a8550fc2758625325c886cc7fe47ad549ad016fa0c177be9cb58,426137b623834832d3ffa12313eb794a5c10361fa4bb0b9c6f0ab69d3139ba46,d3f8908d898b66a3a77d5155a53f85fbdadb6eb0c02c1dbf85096e160f4bfe8e,ccabb9276fec6beacea51cbac10cb7cb186364995c58ff755af5d10209db94e1,e40694ff6456ba5c72901bda7917760f179325707a62fd725486a6124f362f1b,51406da67d6bba49a15264f081a7d365a2d2529bc512f18e55a4cccfc2878adb,8fced68bc045e53fc845529836a031a53a67a63658bbfd1bdd3d5cd4a39e83a1,622b91ed28aec2ab396c62ac0cf563da409f0b37a670df7af39fe156a5858fd2,0ab220ebd08f147a1c5e06a86f26648036266a08663c09dd8f4d67a25c71499c,7ffb0cadcbff4d48595de04b60b8f983d962ff9aeb1a70cee298a51a30532e5a,443648fd9c90af87ddc2043a20dd5c81ba34dc6470097acc88f98f2f2dce39e7,b24757c246af0430827c3dcae3933025b96695df3b22e7ac8e06251bbbc0536c,63869c255d4a1ffc23a1cf0f4c3e3d90ba24231e48758e0911b87476f6b5147a
"45000","0","105554","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115554"
"45000","0","105555","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115555"
"45000","0","105556","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115556"
"45000","0","105557","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115557"
"40000","0","105581","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115581"
"45000","0","105582","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115582"
"45000","0","105583","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115583"
"45000","0","105584","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115584"
"45000","0","105585","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115585"
"45000","0","105586","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115586"
"45000","0","105587","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115587"
"40000","0","105611","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115611"
"45000","0","105612","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115612"
"45000","0","105613","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115613"
"45000","0","105614","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115614"
"45000","0","105615","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115615"
"45000","0","105616","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115616"
"45000","0","105617","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","115617"
"60000","0","106011","0","0","0","0","0","0","105102","0","0","0","0","7","0","0","1","0","0","0","126011"
"65000","0","106012","0","0","0","0","0","0","105163","0","0","0","0","7","0","0","1","0","0","0","126012"
"65000","0","106013","0","0","0","0","0","0","105135","0","0","0","0","7","0","0","1","0","0","0","126013"
"60000","0","106041","0","0","0","0","0","0","105042","0","0","0","0","15","0","0","1","0","0","0","116041"
"65000","0","106042","0","0","0","0","0","0","105222","0","0","0","0","15","0","0","1","0","0","0","116042"
"65000","0","106043","0","0","0","0","0","0","105105","0","0","0","0","15","0","0","1","0","0","0","116043"
"60000","0","106071","0","0","0","0","0","0","105071","0","0","0","0","15","0","0","1","0","0","0","116071"
"65000","0","106072","0","0","0","0","0","0","105132","0","0","0","0","15","0","0","1","0","0","0","116072"
"65000","0","106073","0","0","0","0","0","0","105375","0","0","0","0","15","0","0","1","0","0","0","116073"
"60000","0","106101","0","0","0","0","0","0","105222","0","0","0","0","7","0","0","1","0","0","0","126101"
"65000","0","106102","0","0","0","0","0","0","105042","0","0","0","0","7","0","0","1","0","0","0","126102"
"65000","0","106103","0","0","0","0","0","0","105612","0","0","0","0","7","0","0","1","0","0","0","126103"
"60000","0","106131","0","0","0","0","0","0","105582","0","0","0","0","15","0","0","1","0","0","0","116131"
"65000","0","106132","0","0","0","0","0","0","105102","0","0","0","0","15","0","0","1","0","0","0","116132"
"65000","0","106133","0","0","0","0","0","0","105615","0","0","0","0","15","0","0","1","0","0","0","116133"
"60000","0","106161","0","0","0","0","0","0","105161","0","0","0","0","7","0","0","1","0","0","0","126161"
"65000","0","106162","0","0","0","0","0","0","105192","0","0","0","0","7","0","0","1","0","0","0","126162"
"65000","0","106163","0","0","0","0","0","0","105165","0","0","0","0","7","0","0","1","0","0","0","126163"
"60000","0","106191","0","0","0","0","0","0","105041","0","0","0","0","15","0","0","1","0","0","0","116191"
"65000","0","106192","0","0","0","0","0","0","105582","0","0","0","0","15","0","0","1","0","0","0","116192"
"65000","0","106193","0","0","0","0","0","0","105073","0","0","0","0","15","0","0","1","0","0","0","116193"
"60000","0","106221","0","0","0","0","0","0","105132","0","0","0","0","7","0","0","1","0","0","0","126221"
"65000","0","106222","0","0","0","0","0","0","105133","0","0","0","0","7","0","0","1","0","0","0","126222"
"65000","0","106223","0","0","0","0","0","0","105225","0","0","0","0","7","0","0","1","0","0","0","126223"
"60000","0","106251","0","0","0","0","0","0","105192","0","0","0","0","7","0","0","1","0","0","0","126251"
"65000","0","106252","0","0","0","0","0","0","105073","0","0","0","0","7","0","0","1","0","0","0","126252"
"65000","0","106253","0","0","0","0","0","0","105402","0","0","0","0","7","0","0","1","0","0","0","126253"
"60000","0","106281","0","0","0","0","0","0","105221","0","0","0","0","7","0","0","1","0","0","0","126281"
"65000","0","106282","0","0","0","0","0","0","105284","0","0","0","0","7","0","0","1","0","0","0","126282"
"66000","0","106283","0","0","0","0","0","0","105614","0","0","0","0","7","0","0","1","0","0","0","126283"
"60000","0","106311","0","0","0","0","0","0","105611","0","0","0","0","15","0","0","1","0","0","0","116311"
"65000","0","106312","0","0","0","0","0","0","105104","0","0","0","0","15","0","0","1","0","0","0","116312"
"66000","0","106313","0","0","0","0","0","0","105584","0","0","0","0","15","0","0","1","0","0","0","116313"
"60000","0","106341","0","0","0","0","0","0","105552","0","0","0","0","7","0","0","1","0","0","0","126341"
"65000","0","106342","0","0","0","0","0","0","105254","0","0","0","0","7","0","0","1","0","0","0","126342"
"66000","0","106343","0","0","0","0","0","0","105615","0","0","0","0","7","0","0","1","0","0","0","126343"
"60000","0","106371","0","0","0","0","0","0","105011","0","0","0","0","7","0","0","1","0","0","0","126371"
"65000","0","106372","0","0","0","0","0","0","105554","0","0","0","0","15","0","0","1","0","0","0","116372"
"66000","0","106373","0","0","0","0","0","0","105583","0","0","0","0","7","0","0","1","0","0","0","126373"
"60000","0","106401","0","0","0","0","0","0","105251","0","0","0","0","15","0","0","1","0","0","0","116401"
"65000","0","106431","0","0","0","0","0","0","105344","0","0","0","0","15","0","0","1","0","0","0","116431"
"60000","0","106461","0","0","0","0","0","0","105612","0","0","0","0","15","0","0","1","0","0","0","116461"
"66000","0","106462","0","0","0","0","0","0","105432","0","0","0","0","15","0","0","1","0","0","0","116462"
"66000","0","106491","0","0","0","0","0","0","105585","0","0","0","0","15","0","0","1","0","0","0","116491"
"65000","0","106521","0","0","0","0","0","0","105194","0","0","0","0","7","0","0","1","0","0","0","126521"
"50000","0","106551","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116551"
"55000","0","106552","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116552"
"55000","0","106553","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116553"
"50000","0","106581","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116581"
"55000","0","106582","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116582"
"55000","0","106583","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116583"
"50000","0","106611","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116611"
"55000","0","106612","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116612"
"55000","0","106613","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","116613"
"70000","0","107011","0","0","0","0","0","0","105616","0","0","0","0","10","0","0","1","0","0","0","127011"
"70000","0","107012","0","0","0","0","0","0","105136","0","0","0","0","10","0","0","1","0","0","0","127012"
"70000","0","107013","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117013"
"70000","0","107041","0","0","0","0","0","0","105196","0","0","0","0","20","0","0","1","0","0","0","117041"
"70000","0","107042","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117042"
"70000","0","107043","0","0","0","0","0","0","106191","0","0","0","0","10","0","0","1","0","0","0","127043"
"70000","0","107071","0","0","0","0","0","0","105166","0","0","0","0","20","0","0","1","0","0","0","117071"
"70000","0","107072","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117072"
"70000","0","107073","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117073"
"70000","0","107101","0","0","0","0","0","0","105585","0","0","0","0","10","0","0","1","0","0","0","127101"
"70000","0","107102","0","0","0","0","0","0","105557","0","0","0","0","10","0","0","1","0","0","0","127102"
"70000","0","107103","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117103"
"70000","0","107131","0","0","0","0","0","0","105165","0","0","0","0","20","0","0","1","0","0","0","117131"
"70000","0","107132","0","0","0","0","0","0","0","0","0","0","0","20","0","0","1","0","0","0","117132"
"70000","0","107133","0","0","0","0","0","0","105464","0","0","0","0","10","0","0","1","0","0","0","127133"
"70000","0","107161","0","0","0","0","0","0","105555","0","0","0","0","10","0","0","1","0","0","0","127161"
"70000","0","107162","0","0","0","0","0","0","105587","0","0","0","0","10","0","0","1","0","0","0","127162"
"70000","0","107163","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117163"
"70000","0","107191","0","0","0","0","0","0","105346","0","0","0","0","20","0","0","1","0","0","0","117191"
"70000","0","107192","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117192"
"70000","0","107193","0","0","0","0","0","0","105317","0","0","0","0","10","0","0","1","0","0","0","127193"
"70000","0","107221","0","0","0","0","0","0","105586","0","0","0","0","10","0","0","1","0","0","0","127221"
"70000","0","107222","0","0","0","0","0","0","105375","0","0","0","0","10","0","0","1","0","0","0","127222"
"70000","0","107223","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117223"
"70000","0","107251","0","0","0","0","0","0","105556","0","0","0","0","10","0","0","1","0","0","0","127251"
"70000","0","107252","0","0","0","0","0","0","105197","0","0","0","0","10","0","0","1","0","0","0","127252"
"70000","0","107253","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117253"
"70000","0","107281","0","0","0","0","0","0","105077","0","0","0","0","10","0","0","1","0","0","0","127281"
"70000","0","107282","0","0","0","0","0","0","106071","0","0","0","0","10","0","0","1","0","0","0","127282"
"70000","0","107283","0","0","0","0","0","0","106401","0","0","0","0","10","0","0","1","0","0","0","127283"
"70000","0","107311","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117311"
"70000","0","107312","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117312"
"70000","0","107313","0","0","0","0","0","0","106281","0","0","0","0","10","0","0","1","0","0","0","127313"
"70000","0","107341","0","0","0","0","0","0","105047","0","0","0","0","10","0","0","1","0","0","0","127341"
"70000","0","107342","0","0","0","0","0","0","105617","0","0","0","0","10","0","0","1","0","0","0","127342"
"70000","0","107343","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117343"
"70000","0","107371","0","0","0","0","0","0","105403","0","0","0","0","10","0","0","1","0","0","0","127371"
"70000","0","107372","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117372"
"70000","0","107373","0","0","0","0","0","0","106371","0","0","0","0","10","0","0","1","0","0","0","127373"
"70000","0","107461","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117461"
"70000","0","107462","0","0","0","0","0","0","106131","0","0","0","0","10","0","0","1","0","0","0","127462"
"70000","0","107463","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117463"
"70000","0","107491","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117491"
"70000","0","107492","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117492"
"70000","0","107493","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117493"
"70000","0","107551","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117551"
"70000","0","107552","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117552"
"70000","0","107553","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117553"
"70000","0","107581","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117581"
"70000","0","107582","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117582"
"70000","0","107583","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117583"
"70000","0","107611","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117611"
"70000","0","107612","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117612"
"70000","0","107613","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","117613"
"80000","0","108011","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118011"
"80000","0","108012","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118012"
"80000","0","108013","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118013"
"80000","0","108014","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118014"
"80000","0","108041","0","0","0","0","0","0","106581","0","0","0","0","15","0","0","1","0","0","0","128041"
"80000","0","108042","0","0","0","0","0","0","106553","0","0","0","0","15","0","0","1","0","0","0","128042"
"80000","0","108043","0","0","0","0","0","0","107042","0","0","0","0","15","0","0","1","0","0","0","128043"
"80000","0","108044","0","0","0","0","0","0","107073","0","0","0","0","15","0","0","1","0","0","0","128044"
"80000","0","108071","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118071"
"80000","0","108072","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118072"
"80000","0","108073","0","0","0","0","0","0","107072","0","0","0","0","15","0","0","1","0","0","0","128073"
"80000","0","108074","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118074"
"80000","0","108101","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118101"
"80000","0","108102","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118102"
"80000","0","108103","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118103"
"80000","0","108104","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118104"
"80000","0","108131","0","0","0","0","0","0","106612","0","0","0","0","15","0","0","1","0","0","0","128131"
"80000","0","108132","0","0","0","0","0","0","106613","0","0","0","0","15","0","0","1","0","0","0","128132"
"80000","0","108133","0","0","0","0","0","0","107132","0","0","0","0","15","0","0","1","0","0","0","128133"
"80000","0","108134","0","0","0","0","0","0","107163","0","0","0","0","15","0","0","1","0","0","0","128134"
"80000","0","108161","0","0","0","0","0","0","106611","0","0","0","0","15","0","0","1","0","0","0","128161"
"80000","0","108162","0","0","0","0","0","0","107311","0","0","0","0","15","0","0","1","0","0","0","128162"
"80000","0","108163","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118163"
"80000","0","108164","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118164"
"80000","0","108191","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118191"
"80000","0","108192","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118192"
"80000","0","108193","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118193"
"80000","0","108194","0","0","0","0","0","0","107492","0","0","0","0","15","0","0","1","0","0","0","128194"
"80000","0","108221","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118221"
"80000","0","108222","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118222"
"80000","0","108223","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118223"
"80000","0","108224","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118224"
"80000","0","108251","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118251"
"80000","0","108252","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118252"
"80000","0","108253","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118253"
"80000","0","108254","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118254"
"80000","0","108281","0","0","0","0","0","0","106582","0","0","0","0","15","0","0","1","0","0","0","128281"
"80000","0","108282","0","0","0","0","0","0","107491","0","0","0","0","15","0","0","1","0","0","0","128282"
"80000","0","108283","0","0","0","0","0","0","107192","0","0","0","0","15","0","0","1","0","0","0","128283"
"80000","0","108284","0","0","0","0","0","0","107493","0","0","0","0","15","0","0","1","0","0","0","128284"
"80000","0","108311","0","0","0","0","0","0","106552","0","0","0","0","15","0","0","1","0","0","0","128311"
"80000","0","108312","0","0","0","0","0","0","107581","0","0","0","0","15","0","0","1","0","0","0","128312"
"80000","0","108313","0","0","0","0","0","0","107312","0","0","0","0","15","0","0","1","0","0","0","128313"
"80000","0","108314","0","0","0","0","0","0","107253","0","0","0","0","15","0","0","1","0","0","0","128314"
"80000","0","108342","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118342"
"80000","0","108343","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118343"
"80000","0","108371","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118371"
"80000","0","108372","0","0","0","0","0","0","107461","0","0","0","0","15","0","0","1","0","0","0","128372"
"80000","0","108373","0","0","0","0","0","0","107372","0","0","0","0","15","0","0","1","0","0","0","128373"
"80000","0","108374","0","0","0","0","0","0","107463","0","0","0","0","15","0","0","1","0","0","0","128374"
"80000","0","108401","0","0","0","0","0","0","106583","0","0","0","0","15","0","0","1","0","0","0","128401"
"80000","0","108403","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118403"
"80000","0","108431","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118431"
"80000","0","108434","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118434"
"80000","0","108462","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118462"
"80000","0","108492","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118492"
"80000","0","108494","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118494"
"80000","0","108521","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118521"
"80000","0","108523","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118523"
"80000","0","108524","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118524"
"80000","0","108551","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118551"
"80000","0","108552","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118552"
"80000","0","108553","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118553"
"80000","0","108554","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118554"
"80000","0","108581","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118581"
"80000","0","108582","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118582"
"80000","0","108583","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118583"
"80000","0","108584","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118584"
"80000","0","108611","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118611"
"80000","0","108612","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118612"
"80000","0","108613","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118613"
"80000","0","108614","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","118614"
"99000","0","109011","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119011"
"99000","0","109012","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119012"
"99000","0","109013","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119013"
"99000","0","109014","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119014"
"99000","0","109041","0","0","0","0","0","0","107013","0","0","0","0","15","0","0","1","0","0","0","129041"
"99000","0","109042","0","0","0","0","0","0","108521","0","0","0","0","15","0","0","1","0","0","0","129042"
"99000","0","109043","0","0","0","0","0","0","108492","0","0","0","0","15","0","0","1","0","0","0","129043"
"99000","0","109044","0","0","0","0","0","0","108222","0","0","0","0","15","0","0","1","0","0","0","129044"
"99000","0","109071","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119071"
"99000","0","109072","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119072"
"99000","0","109073","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119073"
"99000","0","109074","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119074"
"99000","0","109101","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119101"
"99000","0","109102","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119102"
"99000","0","109103","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119103"
"99000","0","109104","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119104"
"99000","0","109131","0","0","0","0","0","0","107343","0","0","0","0","15","0","0","1","0","0","0","129131"
"99000","0","109132","0","0","0","0","0","0","108371","0","0","0","0","15","0","0","1","0","0","0","129132"
"99000","0","109133","0","0","0","0","0","0","108462","0","0","0","0","15","0","0","1","0","0","0","129133"
"99000","0","109134","0","0","0","0","0","0","108163","0","0","0","0","15","0","0","1","0","0","0","129134"
"99000","0","109161","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119161"
"99000","0","109162","0","0","0","0","0","0","108251","0","0","0","0","15","0","0","1","0","0","0","129162"
"99000","0","109163","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119163"
"99000","0","109164","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119164"
"99000","0","109191","0","0","0","0","0","0","107103","0","0","0","0","15","0","0","1","0","0","0","129191"
"99000","0","109192","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119192"
"99000","0","109193","0","0","0","0","0","0","108342","0","0","0","0","15","0","0","1","0","0","0","129193"
"99000","0","109194","0","0","0","0","0","0","108193","0","0","0","0","15","0","0","1","0","0","0","129194"
"99000","0","109221","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119221"
"99000","0","109222","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119222"
"99000","0","109223","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119223"
"99000","0","109224","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119224"
"99000","0","109251","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119251"
"99000","0","109252","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119252"
"99000","0","109253","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119253"
"99000","0","109254","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119254"
"99000","0","109281","0","0","0","0","0","0","108191","0","0","0","0","15","0","0","1","0","0","0","129281"
"99000","0","109282","0","0","0","0","0","0","108431","0","0","0","0","15","0","0","1","0","0","0","129282"
"99000","0","109283","0","0","0","0","0","0","108192","0","0","0","0","15","0","0","1","0","0","0","129283"
"99000","0","109284","0","0","0","0","0","0","108523","0","0","0","0","15","0","0","1","0","0","0","129284"
"99000","0","109311","0","0","0","0","0","0","108071","0","0","0","0","15","0","0","1","0","0","0","129311"
"99000","0","109312","0","0","0","0","0","0","108072","0","0","0","0","15","0","0","1","0","0","0","129312"
"99000","0","109313","0","0","0","0","0","0","108012","0","0","0","0","15","0","0","1","0","0","0","129313"
"99000","0","109314","0","0","0","0","0","0","108403","0","0","0","0","15","0","0","1","0","0","0","129314"
"99000","0","109341","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119341"
"99000","0","109343","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119343"
"99000","0","109371","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119371"
"99000","0","109372","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119372"
"99000","0","109373","0","0","0","0","0","0","108252","0","0","0","0","15","0","0","1","0","0","0","129373"
"99000","0","109374","0","0","0","0","0","0","108103","0","0","0","0","15","0","0","1","0","0","0","129374"
"99000","0","109401","0","0","0","0","0","0","108101","0","0","0","0","15","0","0","1","0","0","0","129401"
"99000","0","109402","0","0","0","0","0","0","108102","0","0","0","0","15","0","0","1","0","0","0","129402"
"99000","0","109432","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119432"
"99000","0","109434","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119434"
"99000","0","109461","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119461"
"99000","0","109463","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119463"
"99000","0","109493","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119493"
"99000","0","109494","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119494"
"99000","0","109522","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119522"
"99000","0","109524","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119524"
"99000","0","109551","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119551"
"99000","0","109552","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119552"
"99000","0","109553","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119553"
"99000","0","109554","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119554"
"99000","0","109581","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119581"
"99000","0","109582","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","119582"
