f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"30","10","0","18","15","12885","12","0","84","5859","201","548","5","104901","338","0","650","22","1430"
"30","10","0","18","15","14225","12","0","84","6426","221","629","5","104901","368","0","735","23","1430"
"30","10","0","18","15","15325","12","0","84","7042","221","718","5","104901","400","0","833","24","1430"
"30","10","0","18","15","16835","12","0","84","7724","221","810","5","104901","430","0","938","25","1430"
"30","10","0","18","15","18500","12","0","84","8657","221","896","5","104901","454","0","1025","26","1430"
"30","10","0","18","15","19900","12","0","84","9879","221","971","5","104901","478","0","1093","27","1430"
"30","10","0","18","15","23340","12","0","84","10940","221","1050","5","104901","493","0","1170","28","1430"
"30","10","0","18","15","29100","12","0","84","11799","221","1139","5","104901","499","0","1259","29","1430"
"30","10","0","18","15","35375","12","0","84","12695","221","1233","5","104901","505","0","1353","30","1430"
"30","10","0","18","15","41940","12","0","84","13628","221","1331","5","104901","511","0","1451","31","1430"
"30","10","0","18","15","48975","12","0","84","14588","221","1432","5","104901","517","0","1552","32","1430"
"30","10","0","18","15","56725","12","0","84","15593","221","1535","5","104901","523","0","1655","33","1430"
"30","10","0","18","15","65255","12","0","84","16654","221","1640","5","104901","529","0","1760","34","1430"
"30","10","0","18","15","74495","12","0","84","17753","221","1746","5","104901","535","0","1866","35","1430"
"30","10","0","18","15","84295","12","0","84","18889","221","1853","5","104901","541","0","1973","36","1430"
"30","10","0","18","15","94560","12","0","84","20062","221","1962","5","104901","547","0","2082","37","1430"
"0","26","0","0","0","55","0","0","0","0","0","3","0","105001","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","105001","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","105001","0","0","2","4","100"
"0","415","0","0","0","360","0","0","10","0","25","25","0","105001","0","0","2","5","100"
"0","644","0","0","0","710","0","0","10","0","75","38","0","105001","0","0","4","6","100"
"0","904","0","0","0","1305","0","0","15","0","110","52","0","105001","0","0","8","7","100"
"0","1296","0","4","0","1470","1","0","30","0","145","59","0","105001","0","0","10","8","100"
"0","1720","16","9","0","1610","2","0","45","0","180","66","0","105001","0","0","10","9","100"
"0","2155","40","14","0","1880","4","0","45","0","195","78","0","105001","0","0","11","10","520"
"0","2667","85","14","0","2040","5","0","45","0","211","83","5","105001","0","0","11","11","740"
"0","3191","138","14","0","2140","6","0","45","0","247","88","11","105001","0","0","14","12","840"
"0","3724","200","16","0","2280","6","0","45","0","267","95","17","105001","0","0","19","13","840"
"0","4304","276","18","0","2420","6","0","45","0","297","102","17","105001","0","0","23","14","960"
"0","4909","346","22","0","2450","6","0","45","0","307","111","17","105001","0","0","31","15","1080"
"0","5582","421","22","0","2480","6","0","45","0","337","119","17","105001","0","0","36","16","1080"
"0","6310","493","22","0","2480","6","0","45","0","367","128","17","105001","0","0","40","17","1080"
"0","7094","582","22","0","2480","6","0","45","0","397","137","17","105001","0","0","46","18","1080"
"0","7982","715","22","0","2480","6","0","45","0","397","144","17","105001","0","0","51","19","1080"
"0","8903","872","22","0","2480","6","0","45","0","397","158","17","105001","0","0","61","20","1080"
"0","9922","1074","22","0","2480","6","0","45","0","397","166","17","105001","0","0","67","21","1180"
"0","11119","1292","22","0","2480","6","0","45","0","397","173","17","105001","0","0","72","22","1280"
"0","12442","1476","22","0","2480","6","0","45","0","397","189","17","105001","0","0","78","23","1280"
"0","13917","1619","22","0","2480","6","0","45","0","397","206","17","105001","0","0","84","24","1280"
"0","15627","1728","22","0","2480","6","0","45","0","397","214","17","105001","0","0","90","25","1280"
"0","17467","1800","22","0","2940","6","0","45","0","397","223","17","105001","0","0","96","26","1280"
"0","19502","1845","22","0","2940","6","0","45","0","397","231","17","105001","0","0","102","27","1280"
"0","21700","1877","22","0","2940","6","0","45","0","397","236","17","105001","0","0","107","28","1280"
"0","24022","1910","22","0","3400","6","0","45","0","397","240","17","105001","0","0","111","29","1280"
"0","26543","1944","22","0","3400","6","0","45","0","397","244","17","105001","0","0","115","30","1280"
"0","29122","1978","22","0","3860","6","0","45","0","397","248","17","105001","0","0","119","31","1280"
"0","31864","2012","22","0","3860","6","0","45","0","397","252","17","105001","0","0","123","32","1280"
"0","34697","2045","22","0","4360","6","0","45","0","397","256","17","105001","0","0","127","33","1280"
"0","37679","2077","22","0","4860","6","0","45","0","397","260","17","105001","0","0","131","34","1280"
"0","40866","2109","22","0","4860","6","0","45","0","397","264","17","105001","0","0","135","35","1280"
"0","44165","2141","22","0","4860","6","0","45","0","397","268","17","105001","0","0","139","36","1280"
"0","47509","2173","22","0","5360","6","0","45","0","397","273","17","105001","0","0","144","37","1280"
"0","0","0","0","0","60","0","0","0","26","0","0","0","105101","0","0","3","2","50"
"0","0","0","0","0","330","0","0","0","77","0","1","0","105101","0","0","6","3","100"
"0","0","0","0","0","675","0","0","0","200","10","1","0","105101","0","0","9","4","160"
"3","0","0","0","0","1215","0","0","10","338","30","4","0","105101","0","0","16","5","160"
"3","0","0","0","0","2080","0","0","10","541","30","6","0","105101","0","0","30","6","340"
"3","0","0","0","0","3050","0","0","10","788","30","8","0","105101","0","0","42","7","810"
"3","0","0","0","0","4075","0","0","10","1059","45","15","0","105101","0","0","55","8","1045"
"3","10","0","9","0","5135","0","0","10","1306","60","25","0","105101","10","0","72","9","1445"
"3","10","0","18","0","5825","5","0","10","1637","85","36","0","105101","30","0","90","10","1445"
"3","10","0","18","3","6535","8","0","30","1942","85","58","0","105101","60","0","108","11","1445"
"3","10","0","18","9","7455","8","0","30","2280","85","76","0","105101","92","0","132","12","1545"
"3","10","0","21","22","7945","8","0","30","2725","118","86","0","105101","125","0","146","13","1545"
"3","10","0","21","22","8375","8","0","30","3205","151","100","1","105101","166","0","164","14","1545"
"3","10","0","21","22","8745","8","0","30","3732","151","115","1","105101","232","0","183","15","1545"
"3","10","0","21","25","8965","8","0","30","4280","163","135","1","105101","313","0","198","16","1545"
"3","10","0","21","28","9335","8","0","30","4803","163","167","1","105101","401","0","213","17","1545"
"3","10","0","21","28","9820","8","0","30","5376","163","202","1","105101","505","0","228","18","1545"
"3","10","0","21","28","10265","8","0","30","6054","163","231","1","105101","624","0","249","19","1545"
"3","10","0","21","28","10590","8","0","30","6827","163","261","1","105101","743","0","272","20","1545"
"3","10","0","21","28","10875","8","0","30","7751","163","285","1","105101","874","0","290","21","1545"
"3","10","0","21","28","11090","8","0","30","8934","163","298","1","105101","992","0","306","22","1545"
"3","10","0","21","28","11435","8","0","30","10224","163","317","1","105101","1063","0","330","23","1545"
"3","10","0","21","28","12115","8","0","30","11585","163","339","1","105101","1124","0","353","24","1545"
"3","10","0","21","28","12635","8","0","30","13183","163","358","1","105101","1187","0","367","25","1545"
"3","10","0","21","28","13460","8","0","30","14994","163","367","1","105101","1226","0","373","26","1545"
"3","10","0","21","28","14705","8","0","30","16890","163","374","1","105101","1250","0","378","27","1545"
"3","10","0","21","28","15950","8","0","30","18914","163","381","1","105101","1274","0","383","28","1545"
"3","10","0","21","28","17135","8","0","30","21019","163","396","1","105101","1299","0","398","29","1545"
"3","10","0","21","28","18055","8","0","30","23148","163","426","1","105101","1325","0","428","30","1545"
"3","10","0","21","28","18715","8","0","30","25460","163","451","1","105101","1360","0","453","31","1545"
"3","10","0","21","28","19215","8","0","30","27946","163","471","1","105101","1404","0","473","32","1545"
"3","10","0","21","28","20340","8","0","30","30561","163","481","1","105101","1438","0","483","33","1545"
"3","10","0","21","28","21825","8","0","30","33254","163","496","1","105101","1462","0","498","34","1545"
"3","10","0","21","28","22785","8","0","30","36071","163","522","1","105101","1494","0","524","35","1545"
"3","10","0","21","28","23385","8","0","30","39064","163","545","1","105101","1534","0","547","36","1545"
"3","10","0","21","28","23985","8","0","30","42157","163","569","1","105101","1574","0","571","37","1545"
"1","0","0","0","0","95","0","0","0","14","0","0","0","105201","0","0","3","2","50"
"1","0","0","0","0","355","0","0","0","55","0","1","0","105201","0","0","8","3","100"
"1","0","0","0","0","870","0","0","0","122","0","4","0","105201","0","0","18","4","150"
"4","0","0","0","0","1575","0","0","0","222","0","9","0","105201","0","0","31","5","150"
"4","0","0","0","0","2630","0","0","0","344","0","21","0","105201","0","0","49","6","150"
"4","0","0","0","0","3700","0","0","0","563","0","27","0","105201","0","0","64","7","385"
"4","0","0","0","0","4995","0","0","0","707","15","45","0","105201","0","0","90","8","385"
"4","10","0","9","0","5860","4","0","0","888","15","66","0","105201","10","0","113","9","785"
"4","20","0","14","0","6880","6","0","0","1103","15","87","0","105201","25","0","139","10","1185"
"4","20","0","17","3","7900","7","0","10","1288","15","120","0","105201","35","0","168","11","1185"
"4","20","0","17","6","8640","8","0","20","1501","15","153","0","105201","45","0","205","12","1285"
"6","20","0","17","6","9160","8","0","22","1713","23","189","0","105201","45","0","252","13","1485"
"6","20","0","17","6","9430","8","0","24","1947","23","229","3","105201","49","0","301","14","1585"
"6","20","0","17","6","9610","10","0","24","2205","23","272","6","105201","59","0","348","15","1685"
"6","20","0","17","6","9910","10","0","24","2499","23","319","6","105201","73","0","393","16","1835"
"9","20","0","17","6","10405","10","0","24","2793","23","361","6","105201","89","0","446","17","1885"
"12","20","0","17","6","11155","10","0","24","3123","23","403","6","105201","110","0","502","18","1885"
"12","20","0","17","6","11550","10","0","24","3522","38","455","6","105201","110","0","566","19","1980"
"12","20","0","17","6","11930","10","0","24","3937","73","512","6","105201","120","0","637","20","2075"
"12","20","0","17","6","12450","10","0","24","4373","113","581","6","105201","130","0","708","21","2075"
"12","20","0","17","6","13430","10","0","24","4823","153","660","6","105201","130","0","793","22","2075"
"12","20","0","17","6","14515","10","0","24","5299","173","749","6","105201","130","0","897","23","2075"
"12","20","0","17","6","15345","10","0","24","5866","173","842","6","105201","130","0","1010","24","2075"
"12","20","0","17","6","16655","10","0","24","6530","173","934","6","105201","130","0","1126","25","2075"
"12","20","0","17","6","18545","10","0","24","7519","173","1007","6","105201","130","0","1212","26","2075"
"12","20","0","17","6","21880","10","0","24","8560","173","1076","6","105201","130","0","1281","27","2075"
"12","20","0","17","6","26730","10","0","24","9380","173","1164","6","105201","130","0","1367","28","2075"
"12","20","0","17","6","32090","10","0","24","10247","173","1257","6","105201","130","0","1460","29","2075"
"12","20","0","17","6","37965","10","0","24","11151","173","1355","6","105201","130","0","1558","30","2075"
"12","20","0","17","6","44130","10","0","24","12092","173","1457","6","105201","130","0","1660","31","2075"
"12","20","0","17","6","50665","10","0","24","13071","173","1562","6","105201","130","0","1765","32","2075"
"12","20","0","17","6","57815","10","0","24","14106","173","1669","6","105201","130","0","1872","33","2075"
"12","20","0","17","6","65745","10","0","24","15197","173","1778","6","105201","130","0","1981","34","2075"
"12","20","0","17","6","74385","10","0","24","16326","173","1888","6","105201","130","0","2091","35","2075"
"12","20","0","17","6","83585","10","0","24","17492","173","1999","6","105201","130","0","2202","36","2075"
"12","20","0","17","6","93250","10","0","24","18695","173","2112","6","105201","130","0","2315","37","2075"
"0","0","0","0","0","95","0","0","0","22","0","0","0","105301","0","0","2","2","75"
"0","0","0","0","0","350","0","0","0","76","5","0","0","105301","0","0","4","3","125"
"0","0","0","0","0","805","0","0","0","157","20","3","0","105301","0","0","10","4","175"
"3","0","0","0","0","1525","0","0","0","293","20","7","0","105301","0","0","15","5","175"
"3","0","0","0","0","2525","3","0","0","470","20","12","0","105301","0","0","26","6","175"
"3","0","0","0","0","3300","6","0","0","706","20","18","0","105301","0","0","39","7","545"
"3","0","0","0","0","4025","6","0","0","1020","60","24","0","105301","0","0","50","8","545"
"4","0","0","9","0","4690","10","0","0","1309","60","36","0","105301","20","0","66","9","845"
"5","10","0","14","0","5340","12","0","10","1634","60","54","0","105301","40","0","79","10","995"
"7","10","0","14","18","6260","12","0","10","1952","60","61","0","105301","68","0","98","11","1395"
"7","10","0","14","41","7070","12","0","20","2295","60","69","0","105301","98","0","115","12","1795"
"7","10","0","16","51","7550","12","0","20","2648","93","87","0","105301","131","0","140","13","1995"
"9","10","0","16","51","8070","12","0","22","3046","93","110","0","105301","175","0","165","14","2115"
"9","10","0","16","51","8240","12","0","22","3532","111","130","2","105301","243","0","186","15","2115"
"9","10","0","16","54","8400","12","0","22","3995","111","160","2","105301","318","0","210","16","2215"
"9","10","0","16","54","8740","12","0","22","4428","111","201","2","105301","377","0","239","17","2215"
"12","10","0","16","58","9175","12","0","22","4882","111","247","2","105301","466","0","263","18","2215"
"12","10","0","16","58","9465","12","0","22","5457","111","289","2","105301","568","0","297","19","2215"
"12","10","0","16","58","9870","12","0","22","6089","111","334","2","105301","642","0","335","20","2310"
"17","10","0","16","58","10035","12","0","22","6853","111","374","2","105301","726","0","370","21","2310"
"17","10","0","16","58","10295","12","0","22","7848","111","405","2","105301","840","0","405","22","2310"
"17","10","0","16","58","10870","12","0","22","8901","111","444","2","105301","924","0","450","23","2310"
"17","10","0","16","58","11290","12","0","22","10046","111","490","2","105301","995","0","497","24","2310"
"17","10","0","16","58","11710","12","0","22","11402","111","534","2","105301","1052","0","537","25","2310"
"17","10","0","16","58","12730","12","0","22","12934","111","569","2","105301","1084","0","569","26","2310"
"17","10","0","16","58","14230","12","0","22","14543","111","602","2","105301","1101","0","600","27","2310"
"17","10","0","16","58","15820","12","0","22","16262","111","636","2","105301","1118","0","632","28","2310"
"17","10","0","16","58","17425","12","0","22","18044","111","679","2","105301","1136","0","675","29","2310"
"17","10","0","16","58","18920","12","0","22","19811","111","739","2","105301","1154","0","735","30","2310"
"17","10","0","16","58","20555","12","0","22","21763","111","790","2","105301","1172","0","786","31","2310"
"17","10","0","16","58","22635","12","0","22","23915","111","827","2","105301","1190","0","823","32","2310"
"17","10","0","16","58","24840","12","0","22","26177","111","866","2","105301","1207","0","862","33","2310"
"17","10","0","16","58","27050","12","0","22","28453","111","920","2","105301","1224","0","916","34","2310"
"17","10","0","16","58","29500","12","0","22","30821","111","975","2","105301","1241","0","971","35","2310"
"17","10","0","16","58","32120","12","0","22","33269","111","1031","2","105301","1258","0","1027","36","2310"
"17","10","0","16","58","34900","12","0","22","35709","111","1097","2","105301","1275","0","1093","37","2310"
"1","0","0","0","0","65","0","0","0","13","10","0","0","105401","0","0","2","2","75"
"1","0","0","0","0","245","0","0","0","65","25","0","0","105401","0","0","5","3","150"
"3","0","0","0","0","480","0","0","0","153","55","3","0","105401","0","0","9","4","315"
"6","0","0","0","0","870","0","0","5","281","95","7","0","105401","0","0","15","5","475"
"10","0","0","0","0","1400","3","0","5","467","110","11","0","105401","0","0","23","6","775"
"10","0","0","0","0","2130","6","0","5","681","135","14","0","105401","0","0","35","7","1590"
"10","0","0","9","0","2830","6","0","5","955","160","25","0","105401","10","0","51","8","1915"
"15","10","0","23","0","3940","6","0","20","1174","160","39","5","105401","30","0","68","9","1915"
"15","10","0","37","0","4440","6","0","20","1586","160","50","10","105401","80","0","82","10","1915"
"15","10","0","37","3","5040","6","0","30","2025","160","58","10","105401","128","0","92","11","2165"
"15","10","0","37","26","5610","6","0","30","2477","160","60","10","105401","172","0","103","12","2415"
"17","10","0","37","46","6000","6","0","32","2825","160","80","10","105401","212","0","128","13","2415"
"19","10","0","37","46","6240","6","0","32","3197","185","105","12","105401","255","0","158","14","2415"
"19","10","0","37","46","6240","6","0","32","3647","197","133","12","105401","335","0","183","15","2515"
"19","10","0","37","51","6290","6","0","32","4150","197","154","12","105401","435","0","208","16","2515"
"22","10","0","37","59","6350","6","0","32","4665","197","175","12","105401","522","0","234","17","2665"
"24","10","0","37","59","6400","6","0","32","5207","197","205","12","105401","621","0","266","18","2815"
"26","10","0","37","59","6400","6","0","32","5862","197","236","12","105401","701","0","300","19","2910"
"26","10","0","37","59","6530","6","0","32","6618","197","265","12","105401","741","0","340","20","2910"
"26","10","0","37","59","6860","6","0","32","7363","197","307","12","105401","782","0","384","21","2910"
"26","10","0","37","59","7385","6","0","32","8171","197","359","12","105401","844","0","435","22","2910"
"26","10","0","37","59","7385","6","0","32","9196","197","409","12","105401","892","0","491","23","2910"
"26","10","0","37","59","7795","6","0","32","10356","197","456","12","105401","903","0","540","24","2910"
"26","10","0","37","59","8410","6","0","32","11647","197","506","12","105401","938","0","585","25","2910"
"26","10","0","37","59","10210","6","0","32","12866","197","566","12","105401","970","0","637","26","2910"
"26","10","0","37","59","13910","6","0","32","13968","197","629","12","105401","979","0","691","27","2910"
"26","10","0","37","59","18215","6","0","32","15141","197","688","12","105401","995","0","746","28","2910"
"26","10","0","37","59","21125","6","0","32","16601","197","748","12","105401","1018","0","806","29","2910"
"26","10","0","37","59","22500","6","0","32","18370","197","809","12","105401","1042","0","867","30","2910"
"26","10","0","37","59","24015","6","0","32","20322","197","861","12","105401","1066","0","919","31","2910"
"26","10","0","37","59","25870","6","0","32","22486","197","899","12","105401","1089","0","957","32","2910"
"26","10","0","37","59","28100","6","0","32","24753","197","932","12","105401","1111","0","990","33","2910"
"26","10","0","37","59","30405","6","0","32","27015","197","981","12","105401","1132","0","1039","34","2910"
"26","10","0","37","59","32880","6","0","32","29437","197","1030","12","105401","1153","0","1088","35","2910"
"26","10","0","37","59","35525","6","0","32","31939","197","1080","12","105401","1174","0","1138","36","2910"
"26","10","0","37","59","38080","6","0","32","34391","197","1147","12","105401","1195","0","1205","37","2910"
"1","0","0","0","0","65","0","0","0","13","0","0","0","105501","0","0","4","2","75"
"1","0","0","0","0","245","0","0","0","57","0","0","0","105501","0","0","11","3","150"
"3","0","0","0","0","480","0","0","0","133","5","3","0","105501","0","0","21","4","315"
"6","0","0","0","0","870","0","0","5","249","15","7","0","105501","0","0","35","5","475"
"10","0","0","0","0","1400","0","0","5","444","15","11","0","105501","0","0","48","6","775"
"10","0","0","0","0","2130","0","0","5","665","15","14","0","105501","0","0","66","7","1590"
"10","0","0","0","0","2920","0","0","5","897","15","27","0","105501","0","0","93","8","1590"
"15","10","0","5","0","4030","0","0","20","1068","15","45","0","105501","5","0","118","9","1590"
"15","20","0","13","0","4860","0","0","20","1293","40","66","0","105501","20","0","146","10","1590"
"20","20","0","16","0","5510","0","0","40","1544","40","88","0","105501","40","0","173","11","1590"
"27","20","0","19","0","6010","0","0","60","1804","40","112","0","105501","50","0","203","12","1690"
"31","20","0","19","0","6350","0","0","62","2094","40","142","0","105501","50","0","244","13","1790"
"31","20","0","19","3","6470","2","0","64","2399","40","177","2","105501","60","0","286","14","1790"
"33","20","0","19","6","6470","4","0","64","2783","40","212","4","105501","60","0","318","15","1890"
"35","20","0","19","6","6750","4","0","64","3121","40","253","4","105501","60","0","360","16","1990"
"38","20","0","19","6","7440","4","0","64","3387","40","305","4","105501","60","0","406","17","1990"
"41","20","0","19","6","7970","4","0","64","3725","40","368","4","105501","60","0","446","18","1990"
"41","20","0","19","6","8090","4","0","64","4161","40","429","4","105501","60","0","502","19","2085"
"41","20","0","19","6","8125","4","0","64","4637","40","493","4","105501","70","0","567","20","2180"
"41","20","0","19","6","8270","4","0","64","5128","40","575","4","105501","80","0","629","21","2180"
"41","20","0","19","6","8695","4","0","64","5749","40","651","4","105501","98","0","700","22","2180"
"41","20","0","19","6","9010","4","0","64","6489","40","722","4","105501","116","0","788","23","2180"
"41","20","0","19","6","9330","4","0","64","7329","40","797","4","105501","116","0","876","24","2180"
"41","20","0","19","6","9945","4","0","64","8318","40","872","4","105501","133","0","958","25","2180"
"41","20","0","19","6","10695","4","0","64","9433","40","951","4","105501","159","0","1036","26","2180"
"41","20","0","19","6","11695","4","0","64","10683","40","1026","4","105501","177","0","1108","27","2180"
"41","20","0","19","6","14735","4","0","64","11762","40","1107","4","105501","186","0","1189","28","2180"
"41","20","0","19","6","20095","4","0","64","12629","40","1200","4","105501","186","0","1282","29","2180"
"41","20","0","19","6","25970","4","0","64","13533","40","1298","4","105501","186","0","1380","30","2180"
"41","20","0","19","6","32135","4","0","64","14474","40","1400","4","105501","186","0","1482","31","2180"
"41","20","0","19","6","38670","4","0","64","15453","40","1505","4","105501","186","0","1587","32","2180"
"41","20","0","19","6","43230","4","0","64","16855","40","1604","4","105501","194","0","1686","33","2180"
"41","20","0","19","6","45830","4","0","64","18697","40","1697","4","105501","210","0","1779","34","2180"
"41","20","0","19","6","48840","4","0","64","20611","40","1791","4","105501","226","0","1873","35","2180"
"41","20","0","19","6","52190","4","0","64","22587","40","1886","4","105501","242","0","1968","36","2180"
"41","20","0","19","6","55785","4","0","64","24625","40","1983","4","105501","258","0","2065","37","2180"
"1","0","0","0","0","95","0","0","0","14","0","0","0","105601","0","0","2","2","100"
"2","0","0","0","0","250","0","0","0","65","5","0","0","105601","0","0","5","3","200"
"4","0","0","0","0","575","0","0","0","145","20","4","0","105601","0","0","10","4","360"
"7","0","0","0","0","1150","0","0","0","258","35","10","0","105601","0","0","17","5","520"
"11","0","0","0","0","2000","0","0","0","423","35","17","0","105601","0","0","25","6","730"
"15","0","0","0","0","2475","2","0","0","657","35","27","0","105601","0","0","37","7","1100"
"15","0","0","8","0","3455","4","0","0","870","35","43","0","105601","0","0","54","8","1425"
"22","10","0","21","0","4200","4","0","0","1123","35","59","0","105601","15","0","73","9","1425"
"27","20","0","26","0","5050","4","0","15","1383","35","75","0","105601","50","0","93","10","1525"
"27","20","0","26","3","5750","7","0","25","1691","35","90","0","105601","72","0","119","11","1875"
"32","20","0","26","16","6250","7","0","51","2001","35","107","0","105601","96","0","139","12","1975"
"36","20","0","26","16","6670","9","0","59","2300","35","134","0","105601","122","0","172","13","2075"
"36","20","0","26","16","6950","11","0","61","2633","35","163","2","105601","162","0","209","14","2075"
"36","20","0","26","19","7130","11","0","61","3013","35","193","4","105601","200","0","243","15","2175"
"36","20","0","26","21","7360","11","0","61","3349","35","232","4","105601","247","0","285","16","2275"
"39","20","0","26","23","7650","11","0","61","3671","35","284","4","105601","292","0","323","17","2275"
"42","20","0","26","23","7930","11","0","61","4049","35","343","4","105601","338","0","360","18","2275"
"42","20","0","26","23","8050","11","0","61","4508","35","400","4","105601","401","0","409","19","2370"
"42","20","0","26","28","8085","11","0","61","5000","35","461","4","105601","477","0","464","20","2465"
"42","20","0","26","33","8230","11","0","61","5530","35","531","4","105601","558","0","520","21","2465"
"42","20","0","26","33","8655","11","0","61","6219","35","594","4","105601","649","0","583","22","2465"
"42","20","0","26","33","8970","11","0","61","7038","35","657","4","105601","729","0","657","23","2465"
"42","20","0","26","33","9330","11","0","61","7942","35","728","4","105601","783","0","730","24","2465"
"42","20","0","26","33","10025","11","0","61","8957","35","803","4","105601","839","0","801","25","2465"
"42","20","0","26","33","12210","11","0","61","9869","35","889","4","105601","876","0","879","26","2465"
"42","20","0","26","33","16465","11","0","61","10648","35","978","4","105601","884","0","959","27","2465"
"42","20","0","26","33","21415","11","0","61","11483","35","1064","4","105601","893","0","1041","28","2465"
"42","20","0","26","33","26875","11","0","61","12373","35","1153","4","105601","903","0","1130","29","2465"
"42","20","0","26","33","32850","11","0","61","13300","35","1247","4","105601","913","0","1224","30","2465"
"42","20","0","26","33","39115","11","0","61","14265","35","1345","4","105601","923","0","1322","31","2465"
"42","20","0","26","33","45760","11","0","61","15267","35","1446","4","105601","933","0","1423","32","2465"
"42","20","0","26","33","53030","11","0","61","16324","35","1549","4","105601","943","0","1526","33","2465"
"42","20","0","26","33","61080","11","0","61","17437","35","1654","4","105601","953","0","1631","34","2465"
"42","20","0","26","33","69840","11","0","61","18588","35","1760","4","105601","963","0","1737","35","2465"
"42","20","0","26","33","79160","11","0","61","19776","35","1867","4","105601","973","0","1844","36","2465"
"42","20","0","26","33","88945","11","0","61","21001","35","1976","4","105601","983","0","1953","37","2465"
"0","0","0","0","0","110","0","0","0","25","0","0","0","105701","0","0","2","2","25"
"0","0","0","0","0","380","0","0","0","76","0","1","0","105701","0","0","5","3","75"
"0","0","0","0","0","845","0","0","0","181","5","2","0","105701","0","0","9","4","105"
"3","0","0","0","0","1385","0","0","10","330","25","4","0","105701","0","0","14","5","105"
"3","0","0","0","0","2250","0","0","10","540","40","6","0","105701","0","0","25","6","195"
"3","0","0","0","0","3220","0","0","10","787","40","8","0","105701","0","0","37","7","665"
"3","0","0","0","0","4110","0","0","10","1119","55","10","0","105701","0","0","45","8","900"
"3","0","0","9","0","4665","0","0","10","1512","95","12","0","105701","20","0","54","9","900"
"3","0","0","18","0","4875","5","0","20","1968","110","18","0","105701","50","0","60","10","900"
"5","0","0","22","13","5295","7","0","30","2431","110","23","0","105701","98","0","64","11","900"
"5","0","0","25","29","6045","9","0","30","2916","110","27","0","105701","130","0","70","12","900"
"5","0","0","25","45","6575","9","0","30","3446","143","33","0","105701","163","0","76","13","900"
"5","0","0","25","48","6995","9","0","30","4064","176","37","0","105701","214","0","81","14","900"
"5","0","0","25","48","7355","9","0","30","4715","196","43","0","105701","280","0","87","15","900"
"5","0","0","25","51","7655","9","0","30","5417","196","45","0","105701","374","0","95","16","900"
"5","0","0","25","54","7905","9","0","30","6166","196","49","0","105701","472","0","101","17","900"
"5","0","0","25","54","8250","9","0","30","6984","196","54","0","105701","610","0","104","18","900"
"5","0","0","25","54","8635","9","0","30","7870","196","61","0","105701","745","0","113","19","900"
"5","0","0","25","54","9115","9","0","30","8852","196","66","0","105701","885","0","126","20","900"
"5","0","0","25","54","9475","9","0","30","9978","196","71","0","105701","1036","0","132","21","900"
"5","0","0","25","54","9745","9","0","30","11286","196","78","0","105701","1162","0","141","22","900"
"5","0","0","25","54","10130","9","0","30","12704","196","87","0","105701","1273","0","152","23","900"
"5","0","0","25","54","11100","9","0","30","14288","196","87","0","105701","1350","0","152","24","900"
"5","0","0","25","54","11470","9","0","30","16023","196","96","0","105701","1427","0","158","25","900"
"5","0","0","25","54","12190","9","0","30","17879","196","105","0","105701","1484","0","164","26","900"
"5","0","0","25","54","13010","9","0","30","19860","196","112","0","105701","1520","0","169","27","900"
"5","0","0","25","54","14135","9","0","30","22000","196","112","0","105701","1547","0","169","28","900"
"5","0","0","25","54","15055","9","0","30","24278","196","117","0","105701","1575","0","174","29","900"
"5","0","0","25","54","15655","9","0","30","26741","196","122","0","105701","1604","0","179","30","900"
"5","0","0","25","54","16780","9","0","30","29305","196","122","0","105701","1633","0","179","31","900"
"5","0","0","25","54","18005","9","0","30","31969","196","122","0","105701","1662","0","179","32","900"
