230fd6e4461e7a8e81343e434aaeee6b64c53ac8ffe090b889c79bfdf17b15ae,29442d3bdb6881d41cce6688a44f51f50b07adeee1a3ba9c220135fac7c1e6d7,70cb383a3bc6d6c1e7677cd3f3a99cd7176cb674463d80f45c7cb13d9adc09e9,ef06b4d51a58d04fa17a4b7602397c10b357f637bcce139b7eb577aefa1cfcaa,af176594d48f294f1073bfdaec0ed724efef240e693ff559e5a40b63e911842a,f0d2604f9d2f5981641a9671e8d6516e380625b2b25c80bda7abc60cfde55964,69cf4fa5090d8b0384474b62ee343b808eca90e4e677a320034d841562a176af,0a10ef6516603bf029febf5abd2e0ed7de89f7db6d31a687409d721d235cc6a9,ac378f72e124c6d2d2f77ace7118bc93ae6350c2f2c1d0ea3e6ae698e05f121f,282e70d2f22d313c4e6753f3137b8bcdac217b63e3b58dc4e61a02651edbe737,d3e5369fcda92bb74d5b595a0fb88a8d015f9429d01a4b08eca9ff3c55eb6912,80237e6c46ba6c6e59f8c0a19d9b04fe60450030fe992e815dd85b98d7ff0cd4,755df950a90b04709e4691090ce5057cef6305934a8b95278fd0fb01c33bf087,17d8fac9ab33e0a2edc1366cf7266549dccb9ef6870cd0eb287c10c781318571,63c732c42dca47f65e5e2f8c8e86969ac88bbab6c8763fef984d0e7f96e0f74b,2c3c4dbeabc506703d6138c1079f17c959495644eb2f407d34840921be8afa1f
"610012109","1","0","4","0","113611","0","60111","1","4","123583","0","4","0","0","2"
"610012110","1","0","4","0","113581","0","60111","1","4","123582","0","4","0","0","2"
"610012111","1","0","4","0","113431","0","60111","1","4","123583","0","4","0","0","2"
"610012112","1","0","4","0","113551","0","60111","1","4","113552","0","4","0","0","2"
"610012113","1","0","4","0","113611","0","60111","1","4","123582","0","4","0","0","2"
"610012114","1","0","4","0","113581","0","60111","1","4","124251","0","4","0","0","2"
"610012115","1","0","4","0","113372","0","60111","1","4","114011","0","4","0","0","2"
"610012116","8","0","4","4","114371","0","31043","1","2","60111","124131","3","0","1","2"
"610012117","8","0","4","4","114341","0","31008","1","2","60111","114191","3","0","1","2"
"610012118","8","0","4","4","124311","0","31043","1","2","60111","124071","3","0","1","2"
"610012119","8","0","4","4","124401","0","31008","1","2","60111","114461","3","0","1","2"
"610012120","8","0","4","4","124521","0","31043","1","2","60111","124491","3","0","1","2"
"610012121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610012122","2","0","0","0","0","0","91002","0","2","31043","0","30","0","0","8"
"610012123","2","0","0","0","0","0","91002","0","2","31008","0","30","0","0","8"
"610013011","10","0","2","0","23001","0","91002","3","2","60122","0","30","0","0","8"
"610013021","20","0","2","0","23001","0","91002","6","2","60122","0","60","0","0","8"
"610013031","40","0","2","0","23001","0","91002","12","2","60122","0","100","0","0","8"
"610013041","200","0","2","0","23001","0","91002","60","2","60122","0","150","0","0","8"
"610013101","1","0","4","0","113011","0","60122","1","4","113401","0","10","0","0","2"
"610013102","1","0","4","0","113071","0","60121","1","4","113222","0","4","0","0","2"
"610013103","1","0","4","0","123251","0","60121","1","4","113013","0","4","0","0","2"
"610013104","1","0","4","0","123161","0","60121","1","4","123371","0","4","0","0","2"
"610013105","1","0","4","0","113221","0","60121","1","4","113131","0","4","0","0","2"
"610013106","1","0","4","0","113191","0","60121","1","4","113012","0","4","0","0","2"
"610013107","1","0","4","0","113431","0","60121","1","4","113252","0","4","0","0","2"
"610013108","1","0","4","0","113551","0","60121","1","4","113401","0","4","0","0","2"
"610013109","1","0","4","0","113611","0","60121","1","4","123583","0","4","0","0","2"
"610013110","1","0","4","0","113581","0","60121","1","4","123582","0","4","0","0","2"
"610013111","1","0","4","0","113431","0","60121","1","4","123583","0","4","0","0","2"
"610013112","1","0","4","0","113551","0","60121","1","4","113552","0","4","0","0","2"
"610013113","1","0","4","0","113611","0","60121","1","4","123582","0","4","0","0","2"
"610013114","1","0","4","0","113581","0","60121","1","4","124251","0","4","0","0","2"
"610013115","1","0","4","0","113372","0","60121","1","4","114011","0","4","0","0","2"
"610013116","8","0","4","4","114371","0","31093","1","2","60121","124131","3","0","1","2"
"610013117","8","0","4","4","114341","0","31018","1","2","60121","114191","3","0","1","2"
"610013118","8","0","4","4","124311","0","31093","1","2","60121","124071","3","0","1","2"
"610013119","8","0","4","4","124401","0","31018","1","2","60121","114461","3","0","1","2"
"610013120","8","0","4","4","124521","0","31093","1","2","60121","124491","3","0","1","2"
"610013121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610013122","2","0","0","0","0","0","91002","0","2","31093","0","30","0","0","8"
"610013123","2","0","0","0","0","0","91002","0","2","31018","0","30","0","0","8"
"610014011","10","0","2","0","23001","0","91002","3","2","60132","0","30","0","0","8"
"610014021","20","0","2","0","23001","0","91002","6","2","60132","0","60","0","0","8"
"610014031","40","0","2","0","23001","0","91002","12","2","60132","0","100","0","0","8"
"610014101","1","0","4","0","113011","0","60132","1","4","113401","0","10","0","0","2"
"610014102","1","0","4","0","113071","0","60131","1","4","113222","0","4","0","0","2"
"610014103","1","0","4","0","123251","0","60131","1","4","113013","0","4","0","0","2"
"610014104","1","0","4","0","123161","0","60131","1","4","123371","0","4","0","0","2"
"610014105","1","0","4","0","113221","0","60131","1","4","113131","0","4","0","0","2"
"610014106","1","0","4","0","113191","0","60131","1","4","113012","0","4","0","0","2"
"610014107","1","0","4","0","113431","0","60131","1","4","113252","0","4","0","0","2"
"610014108","1","0","4","0","113551","0","60131","1","4","113401","0","4","0","0","2"
"610014109","1","0","4","0","113611","0","60131","1","4","123583","0","4","0","0","2"
"610014110","1","0","4","0","113581","0","60131","1","4","123582","0","4","0","0","2"
"610014111","1","0","4","0","113431","0","60131","1","4","123583","0","4","0","0","2"
"610014112","1","0","4","0","113551","0","60131","1","4","113552","0","4","0","0","2"
"610014113","1","0","4","0","113611","0","60131","1","4","123582","0","4","0","0","2"
"610014114","1","0","4","0","113581","0","60131","1","4","124251","0","4","0","0","2"
"610014115","1","0","4","0","113372","0","60131","1","4","114011","0","4","0","0","2"
"610014116","8","0","4","4","114371","0","31012","1","2","60131","124131","3","0","1","2"
"610014117","8","0","4","4","114341","0","31038","1","2","60131","114191","3","0","1","2"
"610014118","8","0","4","4","124311","0","31012","1","2","60131","124071","3","0","1","2"
"610014119","8","0","4","4","124401","0","31038","1","2","60131","114461","3","0","1","2"
"610014120","8","0","4","4","124521","0","31012","1","2","60131","124491","3","0","1","2"
"610014121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610014122","2","0","0","0","0","0","91002","0","2","31012","0","30","0","0","8"
"610014123","2","0","0","0","0","0","91002","0","2","31038","0","30","0","0","8"
"610015011","10","0","2","0","23001","0","91002","3","2","60142","0","30","0","0","8"
"610015021","20","0","2","0","23001","0","91002","6","2","60142","0","60","0","0","8"
"610015031","40","0","2","0","23001","0","91002","12","2","60142","0","100","0","0","8"
"610015041","200","0","2","0","23001","0","91002","60","2","60142","0","150","0","0","8"
"610015101","1","0","4","0","113011","0","60142","1","4","113401","0","10","0","0","2"
"610015102","1","0","4","0","113071","0","60141","1","4","113222","0","4","0","0","2"
"610015103","1","0","4","0","123251","0","60141","1","4","113013","0","4","0","0","2"
"610015104","1","0","4","0","123161","0","60141","1","4","123371","0","4","0","0","2"
"610015105","1","0","4","0","113221","0","60141","1","4","113131","0","4","0","0","2"
"610015106","1","0","4","0","113191","0","60141","1","4","113012","0","4","0","0","2"
"610015107","1","0","4","0","113431","0","60141","1","4","113252","0","4","0","0","2"
"610015108","1","0","4","0","113551","0","60141","1","4","113401","0","4","0","0","2"
"610015109","1","0","4","0","113611","0","60141","1","4","123583","0","4","0","0","2"
"610015110","1","0","4","0","113581","0","60141","1","4","123582","0","4","0","0","2"
"610015111","1","0","4","0","113431","0","60141","1","4","123583","0","4","0","0","2"
"610015112","1","0","4","0","113551","0","60141","1","4","113552","0","4","0","0","2"
"610015113","1","0","4","0","113611","0","60141","1","4","123582","0","4","0","0","2"
"610015114","1","0","4","0","113581","0","60141","1","4","124251","0","4","0","0","2"
"610015115","1","0","4","0","113372","0","60141","1","4","114011","0","4","0","0","2"
"610015116","8","0","4","4","114371","0","31053","1","2","60141","124131","3","0","1","2"
"610015117","8","0","4","4","114341","0","31045","1","2","60141","114191","3","0","1","2"
"610015118","8","0","4","4","124311","0","31053","1","2","60141","124071","3","0","1","2"
"610015119","8","0","4","4","124401","0","31045","1","2","60141","114461","3","0","1","2"
"610015120","8","0","4","4","124521","0","31053","1","2","60141","124491","3","0","1","2"
"610015121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610015122","2","0","0","0","0","0","91002","0","2","31053","0","30","0","0","8"
"610015123","2","0","0","0","0","0","91002","0","2","31045","0","30","0","0","8"
"610016011","10","0","2","0","23001","0","91002","3","2","60152","0","30","0","0","8"
"610016021","20","0","2","0","23001","0","91002","6","2","60152","0","60","0","0","8"
"610016031","40","0","2","0","23001","0","91002","12","2","60152","0","100","0","0","8"
"610016101","1","0","4","0","113011","0","60152","1","4","113401","0","10","0","0","2"
"610016102","1","0","4","0","113071","0","60151","1","4","113222","0","4","0","0","2"
"610016103","1","0","4","0","123251","0","60151","1","4","113013","0","4","0","0","2"
"610016104","1","0","4","0","123161","0","60151","1","4","123371","0","4","0","0","2"
"610016105","1","0","4","0","113221","0","60151","1","4","113131","0","4","0","0","2"
"610016106","1","0","4","0","113191","0","60151","1","4","113012","0","4","0","0","2"
"610016107","1","0","4","0","113431","0","60151","1","4","113252","0","4","0","0","2"
"610016108","1","0","4","0","113551","0","60151","1","4","113401","0","4","0","0","2"
"610016109","1","0","4","0","113611","0","60151","1","4","123583","0","4","0","0","2"
"610016110","1","0","4","0","113581","0","60151","1","4","123582","0","4","0","0","2"
"610016111","1","0","4","0","113431","0","60151","1","4","123583","0","4","0","0","2"
"610016112","1","0","4","0","113551","0","60151","1","4","113552","0","4","0","0","2"
"610016113","1","0","4","0","113611","0","60151","1","4","123582","0","4","0","0","2"
"610016114","1","0","4","0","113581","0","60151","1","4","124251","0","4","0","0","2"
"610016115","1","0","4","0","113372","0","60151","1","4","114011","0","4","0","0","2"
"610016116","8","0","4","4","114371","0","31020","1","2","60151","124131","3","0","1","2"
"610016117","8","0","4","4","114341","0","31004","1","2","60151","114191","3","0","1","2"
"610016118","8","0","4","4","124311","0","31020","1","2","60151","124071","3","0","1","2"
"610016119","8","0","4","4","124401","0","31004","1","2","60151","114461","3","0","1","2"
"610016120","8","0","4","4","124521","0","31020","1","2","60151","124491","3","0","1","2"
"610016121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610016122","2","0","0","0","0","0","91002","0","2","31020","0","30","0","0","8"
"610016123","2","0","0","0","0","0","91002","0","2","31004","0","30","0","0","8"
"610017011","10","0","2","0","23001","0","91002","3","2","60162","0","30","0","0","8"
"610017021","20","0","2","0","23001","0","91002","6","2","60162","0","60","0","0","8"
"610017031","40","0","2","0","23001","0","91002","12","2","60162","0","100","0","0","8"
"610017041","200","0","2","0","23001","0","91002","60","2","60162","0","150","0","0","8"
"610017101","1","0","4","0","113011","0","60162","1","4","113401","0","10","0","0","2"
"610017102","1","0","4","0","113071","0","60161","1","4","113222","0","4","0","0","2"
"610017103","1","0","4","0","123251","0","60161","1","4","113013","0","4","0","0","2"
"610017104","1","0","4","0","123161","0","60161","1","4","123371","0","4","0","0","2"
"610017105","1","0","4","0","113221","0","60161","1","4","113131","0","4","0","0","2"
"610017106","1","0","4","0","113191","0","60161","1","4","113012","0","4","0","0","2"
"610017107","1","0","4","0","113431","0","60161","1","4","113252","0","4","0","0","2"
"610017108","1","0","4","0","113551","0","60161","1","4","113401","0","4","0","0","2"
"610017109","1","0","4","0","113611","0","60161","1","4","123583","0","4","0","0","2"
"610017110","1","0","4","0","113581","0","60161","1","4","123582","0","4","0","0","2"
"610017111","1","0","4","0","113431","0","60161","1","4","123583","0","4","0","0","2"
"610017112","1","0","4","0","113551","0","60161","1","4","113552","0","4","0","0","2"
"610017113","1","0","4","0","113611","0","60161","1","4","123582","0","4","0","0","2"
"610017114","1","0","4","0","113581","0","60161","1","4","124251","0","4","0","0","2"
"610017115","1","0","4","0","113372","0","60161","1","4","114011","0","4","0","0","2"
"610017116","8","0","4","4","114371","0","31098","1","2","60161","124131","3","0","1","2"
"610017117","8","0","4","4","114341","0","31025","1","2","60161","114191","3","0","1","2"
"610017118","8","0","4","4","124311","0","31098","1","2","60161","124071","3","0","1","2"
"610017119","8","0","4","4","124401","0","31025","1","2","60161","114461","3","0","1","2"
"610017120","8","0","4","4","124521","0","31098","1","2","60161","124491","3","0","1","2"
"610017121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610017122","2","0","0","0","0","0","91002","0","2","31098","0","30","0","0","8"
"610017123","2","0","0","0","0","0","91002","0","2","31025","0","30","0","0","8"
"610018011","10","0","2","0","23001","0","91002","3","2","60172","0","30","0","0","8"
"610018021","20","0","2","0","23001","0","91002","6","2","60172","0","60","0","0","8"
"610018031","40","0","2","0","23001","0","91002","12","2","60172","0","100","0","0","8"
"610018101","1","0","4","0","113011","0","60172","1","4","113401","0","10","0","0","2"
"610018102","1","0","4","0","113071","0","60171","1","4","113222","0","4","0","0","2"
"610018103","1","0","4","0","123251","0","60171","1","4","113013","0","4","0","0","2"
"610018104","1","0","4","0","123161","0","60171","1","4","123371","0","4","0","0","2"
"610018105","1","0","4","0","113221","0","60171","1","4","113131","0","4","0","0","2"
"610018106","1","0","4","0","113191","0","60171","1","4","113012","0","4","0","0","2"
"610018107","1","0","4","0","113431","0","60171","1","4","113252","0","4","0","0","2"
"610018108","1","0","4","0","113551","0","60171","1","4","113401","0","4","0","0","2"
"610018109","1","0","4","0","113611","0","60171","1","4","123583","0","4","0","0","2"
"610018110","1","0","4","0","113581","0","60171","1","4","123582","0","4","0","0","2"
"610018111","1","0","4","0","113431","0","60171","1","4","123583","0","4","0","0","2"
"610018112","1","0","4","0","113551","0","60171","1","4","113552","0","4","0","0","2"
"610018113","1","0","4","0","113611","0","60171","1","4","123582","0","4","0","0","2"
"610018114","1","0","4","0","113581","0","60171","1","4","124251","0","4","0","0","2"
"610018115","1","0","4","0","113372","0","60171","1","4","114011","0","4","0","0","2"
"610018116","8","0","4","4","114371","0","31010","1","2","60171","124131","3","0","1","2"
"610018117","8","0","4","4","114341","0","31017","1","2","60171","114191","3","0","1","2"
"610018118","8","0","4","4","124311","0","31010","1","2","60171","124071","3","0","1","2"
"610018119","8","0","4","4","124401","0","31017","1","2","60171","114461","3","0","1","2"
"610018120","8","0","4","4","124521","0","31010","1","2","60171","124491","3","0","1","2"
"610018121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610018122","2","0","0","0","0","0","91002","0","2","31010","0","30","0","0","8"
"610018123","2","0","0","0","0","0","91002","0","2","31017","0","30","0","0","8"
"610019011","10","0","2","0","23001","0","91002","3","2","60182","0","30","0","0","8"
"610019021","20","0","2","0","23001","0","91002","6","2","60182","0","60","0","0","8"
"610019031","40","0","2","0","23001","0","91002","12","2","60182","0","100","0","0","8"
"610019041","200","0","2","0","23001","0","91002","60","2","60182","0","150","0","0","8"
"610019101","1","0","4","0","113011","0","60182","1","4","113401","0","10","0","0","2"
"610019102","1","0","4","0","113071","0","60181","1","4","113222","0","4","0","0","2"
"610019103","1","0","4","0","123251","0","60181","1","4","113013","0","4","0","0","2"
"610019104","1","0","4","0","123161","0","60181","1","4","123371","0","4","0","0","2"
"610019105","1","0","4","0","113221","0","60181","1","4","113131","0","4","0","0","2"
"610019106","1","0","4","0","113191","0","60181","1","4","113012","0","4","0","0","2"
"610019107","1","0","4","0","113431","0","60181","1","4","113252","0","4","0","0","2"
"610019108","1","0","4","0","113551","0","60181","1","4","113401","0","4","0","0","2"
"610019109","1","0","4","0","113611","0","60181","1","4","123583","0","4","0","0","2"
"610019110","1","0","4","0","113581","0","60181","1","4","123582","0","4","0","0","2"
"610019111","1","0","4","0","113431","0","60181","1","4","123583","0","4","0","0","2"
"610019112","1","0","4","0","113551","0","60181","1","4","113552","0","4","0","0","2"
"610019113","1","0","4","0","113611","0","60181","1","4","123582","0","4","0","0","2"
"610019114","1","0","4","0","113581","0","60181","1","4","124251","0","4","0","0","2"
"610019115","1","0","4","0","113372","0","60181","1","4","114011","0","4","0","0","2"
"610019116","8","0","4","4","114371","0","31101","1","2","60181","124131","3","0","1","2"
"610019117","8","0","4","4","114341","0","31050","1","2","60181","114191","3","0","1","2"
"610019118","8","0","4","4","124311","0","31101","1","2","60181","124071","3","0","1","2"
"610019119","8","0","4","4","124401","0","31050","1","2","60181","114461","3","0","1","2"
"610019120","8","0","4","4","124521","0","31101","1","2","60181","124491","3","0","1","2"
"610019121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610019122","2","0","0","0","0","0","91002","0","2","31020","0","30","0","0","8"
"610019123","2","0","0","0","0","0","91002","0","2","31004","0","30","0","0","8"
"610020011","10","0","2","0","23001","0","91002","3","2","60192","0","30","0","0","8"
"610020021","20","0","2","0","23001","0","91002","6","2","60192","0","60","0","0","8"
"610020031","40","0","2","0","23001","0","91002","12","2","60192","0","100","0","0","8"
"610020101","1","0","4","0","113011","0","60192","1","4","113401","0","10","0","0","2"
"610020102","1","0","4","0","113071","0","60191","1","4","113222","0","4","0","0","2"
"610020103","1","0","4","0","123251","0","60191","1","4","113013","0","4","0","0","2"
"610020104","1","0","4","0","123161","0","60191","1","4","123371","0","4","0","0","2"
"610020105","1","0","4","0","113221","0","60191","1","4","113131","0","4","0","0","2"
"610020106","1","0","4","0","113191","0","60191","1","4","113012","0","4","0","0","2"
"610020107","1","0","4","0","113431","0","60191","1","4","113252","0","4","0","0","2"
"610020108","1","0","4","0","113551","0","60191","1","4","113401","0","4","0","0","2"
"610020109","1","0","4","0","113611","0","60191","1","4","123583","0","4","0","0","2"
"610020110","1","0","4","0","113581","0","60191","1","4","123582","0","4","0","0","2"
"610020111","1","0","4","0","113431","0","60191","1","4","123583","0","4","0","0","2"
"610020112","1","0","4","0","113551","0","60191","1","4","113552","0","4","0","0","2"
"610020113","1","0","4","0","113611","0","60191","1","4","123582","0","4","0","0","2"
"610020114","1","0","4","0","113581","0","60191","1","4","124251","0","4","0","0","2"
"610020115","1","0","4","0","113372","0","60191","1","4","114011","0","4","0","0","2"
"610020116","8","0","4","4","114371","0","31076","1","2","60191","124131","3","0","1","2"
"610020117","8","0","4","4","114341","0","31028","1","2","60191","114191","3","0","1","2"
"610020118","8","0","4","4","124311","0","31076","1","2","60191","124071","3","0","1","2"
"610020119","8","0","4","4","124401","0","31028","1","2","60191","114461","3","0","1","2"
"610020120","8","0","4","4","124521","0","31076","1","2","60191","124491","3","0","1","2"
"610020121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610020122","2","0","0","0","0","0","91002","0","2","31076","0","30","0","0","8"
"610020123","2","0","0","0","0","0","91002","0","2","31028","0","30","0","0","8"
"610021011","10","0","2","0","23001","0","91002","3","2","60202","0","30","0","0","8"
"610021021","20","0","2","0","23001","0","91002","6","2","60202","0","60","0","0","8"
"610021031","40","0","2","0","23001","0","91002","12","2","60202","0","100","0","0","8"
"610021041","200","0","2","0","23001","0","91002","60","2","60202","0","150","0","0","8"
"610021101","1","0","4","0","113011","0","60202","1","4","113401","0","10","0","0","2"
"610021102","1","0","4","0","113071","0","60201","1","4","113222","0","4","0","0","2"
"610021103","1","0","4","0","123251","0","60201","1","4","113013","0","4","0","0","2"
"610021104","1","0","4","0","123161","0","60201","1","4","123371","0","4","0","0","2"
"610021105","1","0","4","0","113221","0","60201","1","4","113131","0","4","0","0","2"
"610021106","1","0","4","0","113191","0","60201","1","4","113012","0","4","0","0","2"
"610021107","1","0","4","0","113431","0","60201","1","4","113252","0","4","0","0","2"
"610021108","1","0","4","0","113551","0","60201","1","4","113401","0","4","0","0","2"
"610021109","1","0","4","0","113611","0","60201","1","4","123583","0","4","0","0","2"
"610021110","1","0","4","0","113581","0","60201","1","4","123582","0","4","0","0","2"
"610021111","1","0","4","0","113431","0","60201","1","4","123583","0","4","0","0","2"
"610021112","1","0","4","0","113551","0","60201","1","4","113552","0","4","0","0","2"
"610021113","1","0","4","0","113611","0","60201","1","4","123582","0","4","0","0","2"
"610021114","1","0","4","0","113581","0","60201","1","4","124251","0","4","0","0","2"
"610021115","1","0","4","0","113372","0","60201","1","4","114011","0","4","0","0","2"
"610021116","8","0","4","4","114371","0","31105","1","2","60201","124131","3","0","1","2"
"610021117","8","0","4","4","114341","0","31014","1","2","60201","114191","3","0","1","2"
"610021118","8","0","4","4","124311","0","31105","1","2","60201","124071","3","0","1","2"
"610021119","8","0","4","4","124401","0","31014","1","2","60201","114461","3","0","1","2"
"610021120","8","0","4","4","124521","0","31105","1","2","60201","124491","3","0","1","2"
"610021121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610021122","2","0","0","0","0","0","91002","0","2","31105","0","30","0","0","8"
"610021123","2","0","0","0","0","0","91002","0","2","31014","0","30","0","0","8"
"610022011","10","0","2","0","23001","0","91002","3","2","60212","0","30","0","0","8"
"610022021","20","0","2","0","23001","0","91002","6","2","60212","0","60","0","0","8"
"610022031","40","0","2","0","23001","0","91002","12","2","60212","0","100","0","0","8"
"610022101","1","0","4","0","113011","0","60212","1","4","113401","0","10","0","0","2"
"610022102","1","0","4","0","113071","0","60211","1","4","113222","0","4","0","0","2"
"610022103","1","0","4","0","123251","0","60211","1","4","113013","0","4","0","0","2"
"610022104","1","0","4","0","123161","0","60211","1","4","123371","0","4","0","0","2"
"610022105","1","0","4","0","113221","0","60211","1","4","113131","0","4","0","0","2"
"610022106","1","0","4","0","113191","0","60211","1","4","113012","0","4","0","0","2"
"610022107","1","0","4","0","113431","0","60211","1","4","113252","0","4","0","0","2"
"610022108","1","0","4","0","113551","0","60211","1","4","113401","0","4","0","0","2"
"610022109","1","0","4","0","113611","0","60211","1","4","123583","0","4","0","0","2"
"610022110","1","0","4","0","113581","0","60211","1","4","123582","0","4","0","0","2"
"610022111","1","0","4","0","113431","0","60211","1","4","123583","0","4","0","0","2"
"610022112","1","0","4","0","113551","0","60211","1","4","113552","0","4","0","0","2"
"610022113","1","0","4","0","113611","0","60211","1","4","123582","0","4","0","0","2"
"610022114","1","0","4","0","113581","0","60211","1","4","124251","0","4","0","0","2"
"610022115","1","0","4","0","113372","0","60211","1","4","114011","0","4","0","0","2"
"610022116","8","0","4","4","114371","0","31080","1","2","60211","124131","3","0","1","2"
"610022117","8","0","4","4","114341","0","31032","1","2","60211","114191","3","0","1","2"
"610022118","8","0","4","4","124311","0","31080","1","2","60211","124071","3","0","1","2"
"610022119","8","0","4","4","124401","0","31032","1","2","60211","114461","3","0","1","2"
"610022120","8","0","4","4","124521","0","31080","1","2","60211","124491","3","0","1","2"
"610022121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610022122","2","0","0","0","0","0","91002","0","2","31080","0","30","0","0","8"
"610022123","2","0","0","0","0","0","91002","0","2","31032","0","30","0","0","8"
"610023011","10","0","2","0","23001","0","91002","3","2","60222","0","30","0","0","8"
"610023021","20","0","2","0","23001","0","91002","6","2","60222","0","60","0","0","8"
"610023031","40","0","2","0","23001","0","91002","12","2","60222","0","100","0","0","8"
"610023041","200","0","2","0","23001","0","91002","60","2","60222","0","150","0","0","8"
"610023101","1","0","4","0","113011","0","60222","1","4","113401","0","10","0","0","2"
"610023102","1","0","4","0","113071","0","60221","1","4","113222","0","4","0","0","2"
"610023103","1","0","4","0","123251","0","60221","1","4","113013","0","4","0","0","2"
"610023104","1","0","4","0","123161","0","60221","1","4","123371","0","4","0","0","2"
"610023105","1","0","4","0","113221","0","60221","1","4","113131","0","4","0","0","2"
"610023106","1","0","4","0","113191","0","60221","1","4","113012","0","4","0","0","2"
"610023107","1","0","4","0","113431","0","60221","1","4","113252","0","4","0","0","2"
"610023108","1","0","4","0","113551","0","60221","1","4","113401","0","4","0","0","2"
"610023109","1","0","4","0","113611","0","60221","1","4","123583","0","4","0","0","2"
"610023110","1","0","4","0","113581","0","60221","1","4","123582","0","4","0","0","2"
"610023111","1","0","4","0","113431","0","60221","1","4","123583","0","4","0","0","2"
"610023112","1","0","4","0","113551","0","60221","1","4","113552","0","4","0","0","2"
"610023113","1","0","4","0","113611","0","60221","1","4","123582","0","4","0","0","2"
"610023114","1","0","4","0","113581","0","60221","1","4","124251","0","4","0","0","2"
"610023115","1","0","4","0","113372","0","60221","1","4","114011","0","4","0","0","2"
"610023116","8","0","4","4","114371","0","31056","1","2","60221","124131","3","0","1","2"
"610023117","8","0","4","4","114341","0","31040","1","2","60221","114191","3","0","1","2"
"610023118","8","0","4","4","124311","0","31056","1","2","60221","124071","3","0","1","2"
"610023119","8","0","4","4","124401","0","31040","1","2","60221","114461","3","0","1","2"
"610023120","8","0","4","4","124521","0","31056","1","2","60221","124491","3","0","1","2"
"610023121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610023122","2","0","0","0","0","0","91002","0","2","31020","0","30","0","0","8"
"610023123","2","0","0","0","0","0","91002","0","2","31004","0","30","0","0","8"
"610024011","10","0","2","0","23001","0","91002","3","2","60232","0","30","0","0","8"
"610024021","20","0","2","0","23001","0","91002","6","2","60232","0","60","0","0","8"
"610024031","40","0","2","0","23001","0","91002","12","2","60232","0","100","0","0","8"
"610024101","1","0","4","0","113011","0","60232","1","4","113401","0","10","0","0","2"
"610024102","1","0","4","0","113071","0","60231","1","4","113222","0","4","0","0","2"
"610024103","1","0","4","0","123251","0","60231","1","4","113013","0","4","0","0","2"
"610024104","1","0","4","0","123161","0","60231","1","4","123371","0","4","0","0","2"
"610024105","1","0","4","0","113221","0","60231","1","4","113131","0","4","0","0","2"
"610024106","1","0","4","0","113191","0","60231","1","4","113012","0","4","0","0","2"
"610024107","1","0","4","0","113431","0","60231","1","4","113252","0","4","0","0","2"
"610024108","1","0","4","0","113551","0","60231","1","4","113401","0","4","0","0","2"
"610024109","1","0","4","0","113611","0","60231","1","4","123583","0","4","0","0","2"
"610024110","1","0","4","0","113581","0","60231","1","4","123582","0","4","0","0","2"
"610024111","1","0","4","0","113431","0","60231","1","4","123583","0","4","0","0","2"
"610024112","1","0","4","0","113551","0","60231","1","4","113552","0","4","0","0","2"
"610024113","1","0","4","0","113611","0","60231","1","4","123582","0","4","0","0","2"
"610024114","1","0","4","0","113581","0","60231","1","4","124251","0","4","0","0","2"
"610024115","1","0","4","0","113372","0","60231","1","4","114011","0","4","0","0","2"
"610024116","8","0","4","4","114371","0","31047","1","2","60231","124131","3","0","1","2"
"610024117","8","0","4","4","114341","0","31034","1","2","60231","114191","3","0","1","2"
"610024118","8","0","4","4","124311","0","31047","1","2","60231","124071","3","0","1","2"
"610024119","8","0","4","4","124401","0","31034","1","2","60231","114461","3","0","1","2"
"610024120","8","0","4","4","124521","0","31047","1","2","60231","124491","3","0","1","2"
"610024121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610024122","2","0","0","0","0","0","91002","0","2","31047","0","30","0","0","8"
"610024123","2","0","0","0","0","0","91002","0","2","31034","0","30","0","0","8"
"610025011","10","0","2","0","23001","0","91002","3","2","60242","0","30","0","0","8"
"610025021","20","0","2","0","23001","0","91002","6","2","60242","0","60","0","0","8"
"610025031","40","0","2","0","23001","0","91002","12","2","60242","0","100","0","0","8"
"610025041","200","0","2","0","23001","0","91002","60","2","60242","0","150","0","0","8"
"610025101","1","0","4","0","113011","0","60242","1","4","113401","0","10","0","0","2"
"610025102","1","0","4","0","113071","0","60241","1","4","113222","0","4","0","0","2"
"610025103","1","0","4","0","123251","0","60241","1","4","113013","0","4","0","0","2"
