a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"3","0","10020520","0","0","2","35","0","3","10020521","0","0","10020519"
"0","0","10020521","0","0","2","34","10020522","4","10020524","0","0","10020520"
"10003","0","10020522","0","0","2","35","0","7","10020521","0","0","10020585"
"10001","0","10020524","0","0","2","33","0","7","10020525","0","0","10020521"
"0","0","10020525","0","0","2","32","0","6","10020526","0","0","10020524"
"0","0","10020526","0","0","2","31","0","12","10020527","0","0","10020525"
"10001","0","10020527","0","0","2","30","0","11","10020528","0","0","10020526"
"1","0","10020528","0","0","2","29","0","2","10020529","0","0","10020527"
"4","0","10020529","0","0","2","28","0","14","10020530","0","0","10020528"
"1","0","10020530","0","0","2","27","0","3","10020531","0","0","10020529"
"10001","0","10020531","0","0","2","26","0","7","10020532","0","0","10020530"
"0","0","10020532","0","0","2","25","0","4","10020533","0","0","10020531"
"3","0","10020533","0","0","2","24","0","2","10020534","0","0","10020532"
"10001","0","10020534","0","0","2","23","0","11","10020535","0","0","10020533"
"10001","0","10020535","0","0","2","22","0","7","10020536","0","0","10020534"
"1","0","10020536","0","0","2","21","0","2","10020537","0","0","10020535"
"10003","0","10020537","0","0","2","20","0","7","10020538","0","0","10020536"
"2","0","10020538","0","0","2","19","0","14","10020539","0","0","10020537"
"0","0","10020539","0","0","2","18","0","4","10020540","0","0","10020538"
"10002","0","10020540","0","0","2","17","0","7","10020542","0","0","10020539"
"10002","0","10020541","0","0","2","15","0","7","10020543","0","0","10020542"
"5","0","10020542","0","0","2","16","0","14","10020541","0","0","10020540"
"2","0","10020543","0","0","2","14","0","3","10020544","0","0","10020541"
"0","0","10020544","0","0","2","13","0","5","10020062","0","0","10020543"
"2","0","10020545","0","0","2","59","0","2","10020546","0","0","10020294"
"3","0","10020546","0","0","2","58","0","2","10020547","0","0","10020545"
"1","0","10020547","0","0","2","57","0","2","10020420","0","0","10020546"
"5","0","10020549","0","0","2","36","0","14","10020550","0","0","10020237"
"2","0","10020550","0","0","2","35","0","2","10020551","0","0","10020549"
"3","0","10020551","0","0","2","34","0","14","10020552","0","0","10020550"
"2","0","10020552","0","0","2","33","0","2","10020553","0","0","10020551"
"3","0","10020553","0","0","2","32","0","2","10020554","0","0","10020552"
"2","0","10020554","0","0","2","31","0","2","10020555","0","0","10020553"
"3","0","10020555","0","0","2","30","0","14","10020255","0","0","10020554"
"5","0","10020556","0","0","2","21","0","14","10020557","0","0","10020480"
"0","0","10020557","0","0","2","20","0","4","10020558","0","0","10020556"
"3","0","10020558","0","0","2","19","0","3","10020560","0","0","10020557"
"10001","0","10020559","0","0","2","19","0","7","10020560","0","0","10020480"
"0","0","10020560","0","0","2","18","10020559","6","10020167","0","0","10020558"
"2","0","10020561","0","0","2","38","0","14","10020562","0","0","10020128"
"3","0","10020562","0","0","2","37","0","3","10020563","0","0","10020561"
"0","0","10020563","0","0","2","36","0","4","10020565","0","0","10020562"
"1","0","10020564","0","0","2","35","0","2","10020146","0","0","10020573"
"4","0","10020565","0","0","2","35","0","14","10020566","0","0","10020563"
"4","0","10020566","0","0","2","34","0","14","10020143","0","0","10020565"
"10002","0","10020567","0","0","2","38","0","7","10020574","0","0","10020128"
"6","0","10020569","0","0","2","36","0","14","10020570","0","0","10020574"
"0","0","10020570","0","0","2","35","0","5","10020571","0","0","10020569"
"10003","0","10020571","0","0","2","34","0","7","10020143","0","0","10020570"
"1","0","10020573","0","0","2","36","0","2","10020564","0","0","10020128"
"10003","0","10020574","0","0","2","37","0","7","10020569","0","0","10020567"
"2","0","10020576","0","0","2","10","0","14","10020577","0","0","10020515"
"0","0","10020577","0","0","2","9","0","4","10020579","0","0","10020576"
"10003","0","10020579","0","0","2","8","0","7","10020582","0","0","10020577"
"5","0","10020580","0","0","2","8","0","14","10020581","0","0","10020584"
"10003","0","10020581","0","0","2","7","0","7","10020404","0","0","10020580"
"4","0","10020582","0","0","2","7","0","14","10020404","0","0","10020579"
"0","0","10020583","0","0","2","10","0","4","10020584","0","0","10020515"
"2","0","10020584","0","0","2","9","0","2","10020580","0","0","10020583"
"1","0","10020585","0","0","2","36","0","14","10020522","0","0","10020586"
"10002","0","10020586","0","0","2","37","0","7","10020585","0","0","10020031"
"2","0","10020587","0","0","2","50","0","3","10020018","0","0","10020020"
"3","0","10020588","0","0","2","54","0","3","10020012","0","0","10020009"
"3","0","10020589","0","0","2","54","0","2","10020013","0","0","10020009"
"2","0","10020590","0","0","2","50","0","2","10020018","0","0","10020016"
"0","0","10020592","0","0","2","56","0","4","10020009","0","0","10020007"
"0","0","10030001","0","0","3","63","0","1","10030002","0","0","0"
"10001","0","10030002","0","0","3","62","10030369","7","10030003","0","0","10030001"
"1","0","10030003","0","0","3","61","0","2","10030004","0","0","10030002"
"0","0","10030004","0","0","3","60","0","4","10030012","0","0","10030003"
"0","0","10030012","0","0","3","59","0","12","10030013","0","0","10030004"
"0","0","10030013","0","0","3","58","0","5","10030014","0","0","10030012"
"1","0","10030014","0","0","3","57","0","2","10030015","0","0","10030013"
"0","0","10030015","0","0","3","56","0","4","10030018","0","0","10030014"
"10001","0","10030018","0","0","3","55","0","11","10030019","0","0","10030015"
"0","0","10030019","0","10030023","3","54","0","6","10030020","0","0","10030018"
"2","0","10030020","0","0","3","53","0","2","10030022","0","0","10030019"
"2","0","10030021","0","0","3","51","0","2","10030380","0","0","10030022"
"0","0","10030022","0","0","3","52","0","12","10030021","0","0","10030020"
"1","0","10030023","0","0","3","53","0","3","10030025","0","0","10030019"
"2","0","10030024","0","0","3","51","0","3","10030380","0","0","10030025"
"0","0","10030025","0","0","3","52","0","4","10030024","0","0","10030023"
"10001","0","10030027","0","0","3","49","0","7","10030028","0","0","10030380"
"2","0","10030028","0","0","3","48","0","2","10030029","0","0","10030027"
"0","0","10030029","0","0","3","47","0","12","10030030","0","0","10030028"
"3","0","10030030","0","0","3","46","0","14","10030031","0","0","10030029"
"10001","0","10030031","0","0","3","45","0","11","10030032","0","0","10030030"
"0","0","10030032","0","0","3","44","0","4","10030033","0","0","10030031"
"1","0","10030033","0","10030035","3","43","0","2","10030034","0","0","10030032"
"0","0","10030034","0","0","3","42","0","12","10030037","0","0","10030033"
"10002","0","10030035","0","0","3","42","0","7","10030036","0","0","10030033"
"3","0","10030036","0","0","3","41","0","3","10030039","0","0","10030035"
"2","0","10030037","0","0","3","41","0","14","10030038","0","0","10030034"
"0","0","10030038","0","0","3","40","0","6","10030040","0","0","10030037"
"0","0","10030039","0","0","3","40","0","4","10030041","0","0","10030036"
"10002","0","10030040","0","0","3","39","0","7","10030043","0","0","10030038"
"3","0","10030041","0","0","3","39","0","2","10030042","0","0","10030039"
"10003","0","10030042","0","0","3","38","0","7","10030045","0","0","10030041"
"2","0","10030043","0","0","3","38","0","14","10030044","0","0","10030040"
"10001","0","10030044","0","0","3","37","0","11","10030047","0","0","10030043"
"2","0","10030045","0","0","3","37","0","3","10030046","0","0","10030042"
"3","0","10030046","0","0","3","36","0","2","10030048","0","0","10030045"
"10001","0","10030047","0","0","3","36","0","7","10030048","0","0","10030044"
"3","0","10030048","0","0","3","35","10030047","14","10030049","0","0","10030046"
"10001","0","10030049","0","0","3","34","0","7","10030050","0","0","10030048"
"0","0","10030050","0","0","3","33","0","12","10030051","0","0","10030049"
"0","0","10030051","0","0","3","32","0","4","10030052","0","0","10030050"
"0","0","10030052","0","0","3","31","0","6","10030053","0","0","10030051"
"2","0","10030053","0","0","3","30","0","14","10030054","0","0","10030052"
"1","0","10030054","0","0","3","29","0","2","10030055","0","0","10030053"
"10001","0","10030055","0","0","3","28","0","11","10030056","0","0","10030054"
"1","0","10030056","0","0","3","27","0","3","10030057","0","0","10030055"
"0","0","10030057","0","0","3","26","0","5","10030058","0","0","10030056"
"0","0","10030058","0","0","3","25","0","4","10030059","0","0","10030057"
"1","0","10030059","0","10030064","3","24","0","2","10030060","10030068","0","10030058"
"10001","0","10030060","0","0","3","23","0","7","10030061","0","0","10030059"
"1","0","10030061","0","0","3","22","0","3","10030062","0","0","10030060"
"1","10030069","10030062","0","0","3","21","10030067","2","10030063","0","0","10030061"
"0","0","10030063","0","0","3","20","0","6","10030072","0","0","10030062"
"4","0","10030064","0","0","3","25","0","14","10030065","0","0","10030059"
"3","0","10030065","0","0","3","24","0","2","10030066","0","0","10030064"
"3","0","10030066","0","0","3","23","0","3","10030067","0","0","10030065"
"4","0","10030067","0","0","3","22","0","14","10030062","0","0","10030066"
"10003","0","10030068","0","0","3","25","0","7","10030070","0","0","10030059"
"10003","0","10030069","0","0","3","22","0","7","10030062","0","0","10030071"
"0","0","10030070","0","0","3","24","0","6","10030071","0","0","10030068"
"6","0","10030071","0","0","3","23","0","14","10030069","0","0","10030070"
"10001","0","10030072","0","0","3","19","0","7","10030073","0","0","10030063"
"2","0","10030073","0","0","3","18","0","2","10030379","0","0","10030072"
"0","0","10030085","0","0","3","6","0","4","10030086","0","0","10030377"
"10001","0","10030086","0","0","3","5","0","7","10030087","0","0","10030085"
"3","0","10030087","0","0","3","4","0","14","10030088","0","0","10030086"
"1","0","10030088","0","0","3","3","0","2","10030089","0","0","10030087"
"10002","0","10030089","0","0","3","2","0","7","10030090","0","0","10030088"
"1","0","10030090","0","0","3","1","0","2","10030091","0","0","10030089"
"0","0","10030091","0","0","3","0","0","13","10030092","0","0","10030090"
"0","0","10030092","0","0","3","66","0","4","10030093","0","0","10030091"
"2","0","10030093","0","0","3","65","0","3","10030094","0","0","10030092"
"2","0","10030094","0","0","3","64","0","2","10030095","0","0","10030093"
"0","0","10030095","0","10030097","3","63","0","6","10030096","0","0","10030094"
"0","0","10030096","0","0","3","62","0","4","10030099","0","0","10030095"
"3","0","10030097","0","0","3","62","0","2","10030098","0","0","10030095"
"0","0","10030098","0","0","3","61","0","6","10030101","0","0","10030097"
"2","0","10030099","0","0","3","61","0","3","10030100","0","0","10030096"
"10003","0","10030100","0","0","3","60","0","7","10030102","0","0","10030099"
"0","0","10030101","0","0","3","60","0","5","10030102","0","0","10030098"
"10001","0","10030102","0","0","3","59","10030101","11","10030103","0","0","10030100"
"0","0","10030103","0","0","3","58","0","4","10030104","0","0","10030102"
"10001","0","10030104","0","0","3","57","0","7","10030105","0","0","10030103"
"3","0","10030105","0","0","3","56","0","14","10030106","0","0","10030104"
"1","0","10030106","0","0","3","55","0","3","10030107","0","0","10030105"
"10001","0","10030107","0","0","3","54","0","7","10030108","0","0","10030106"
"0","0","10030108","0","0","3","53","0","12","10030110","0","0","10030107"
"0","0","10030110","0","0","3","52","0","6","10030156","0","0","10030108"
"10001","0","10030112","0","0","3","50","0","7","10030113","0","0","10030156"
"1","0","10030113","0","0","3","49","0","2","10030114","0","0","10030112"
"10001","0","10030114","0","0","3","48","0","11","10030381","0","0","10030113"
"3","0","10030116","0","0","3","46","0","14","10030117","0","0","10030381"
"1","0","10030117","0","0","3","45","0","2","10030118","0","0","10030116"
"0","0","10030118","0","0","3","44","0","4","10030119","0","0","10030117"
"0","0","10030119","0","10030121","3","43","0","6","10030120","0","0","10030118"
"3","0","10030120","0","0","3","42","0","3","10030123","0","0","10030119"
"1","0","10030121","0","0","3","42","0","2","10030122","0","0","10030119"
"10003","0","10030122","0","0","3","41","0","7","10030125","0","0","10030121"
"3","0","10030123","0","0","3","41","0","2","10030124","0","0","10030120"
"2","0","10030124","0","0","3","40","0","2","10030126","0","0","10030123"
"5","0","10030125","0","0","3","40","0","14","10030127","0","0","10030122"
"3","0","10030126","0","0","3","39","0","3","10030129","0","0","10030124"
"0","0","10030127","0","0","3","39","0","6","10030128","0","0","10030125"
"10002","0","10030128","0","0","3","38","0","7","10030130","0","0","10030127"
"4","0","10030129","0","0","3","38","0","14","10030131","0","0","10030126"
"10003","0","10030130","0","0","3","37","0","7","10030133","0","0","10030128"
"10001","0","10030131","0","0","3","37","0","7","10030132","0","0","10030129"
"3","0","10030132","0","0","3","36","0","2","10030134","0","0","10030131"
"0","0","10030133","0","0","3","36","0","5","10030134","0","0","10030130"
"0","0","10030134","0","0","3","35","10030133","4","10030135","0","0","10030132"
"2","0","10030135","0","0","3","34","0","3","10030136","0","0","10030134"
"1","0","10030136","0","0","3","33","0","2","10030137","0","0","10030135"
"0","0","10030137","0","0","3","32","0","12","10030138","0","0","10030136"
"1","0","10030138","0","0","3","31","0","3","10030139","0","0","10030137"
"2","0","10030139","0","0","3","30","0","2","10030140","0","0","10030138"
"10001","0","10030140","0","0","3","29","0","7","10030141","0","0","10030139"
"0","0","10030141","0","0","3","28","0","12","10030142","0","0","10030140"
"1","0","10030142","0","0","3","27","0","2","10030143","0","0","10030141"
"0","0","10030143","0","0","3","26","0","6","10030144","0","0","10030142"
"0","0","10030144","0","0","3","25","0","4","10030145","0","0","10030143"
"1","0","10030145","0","0","3","24","0","2","10030146","0","0","10030144"
"3","0","10030146","0","0","3","23","0","14","10030147","0","0","10030145"
"10001","0","10030147","0","0","3","22","0","7","10030148","0","0","10030146"
"1","0","10030148","0","0","3","21","0","2","10030149","0","0","10030147"
"10001","0","10030149","0","0","3","20","0","11","10030150","0","0","10030148"
"10002","0","10030150","0","0","3","19","0","7","10030399","0","0","10030149"
"2","0","10030153","0","0","3","16","0","2","10030157","0","0","10030398"
"10001","0","10030155","0","0","3","14","0","7","10030158","0","0","10030157"
"0","0","10030156","0","0","3","51","0","4","10030112","0","0","10030110"
"1","0","10030157","0","0","3","15","0","3","10030155","0","0","10030153"
"0","0","10030158","0","0","3","13","0","4","10030159","0","0","10030155"
"5","0","10030159","0","0","3","12","0","14","10030160","0","0","10030158"
"10001","0","10030160","0","0","3","11","0","11","10030161","0","0","10030159"
"0","0","10030161","0","0","3","10","0","6","10030162","0","0","10030160"
"0","0","10030162","0","0","3","9","0","12","10030163","0","0","10030161"
"10002","0","10030163","0","0","3","8","0","7","10030164","0","0","10030162"
"2","0","10030164","0","0","3","7","0","2","10030165","0","0","10030163"
"0","0","10030165","0","10030166","3","6","0","4","10030167","0","0","10030164"
"10003","0","10030166","0","0","3","9","0","7","10030169","0","0","10030165"
"1","0","10030167","0","0","3","5","0","2","10030168","0","0","10030165"
"10001","0","10030168","0","0","3","4","10030172","11","10030173","0","0","10030167"
"3","0","10030169","0","0","3","8","0","2","10030170","0","0","10030166"
"6","0","10030170","0","0","3","7","0","14","10030171","0","0","10030169"
"0","0","10030171","0","0","3","6","0","6","10030172","0","0","10030170"
"3","0","10030172","0","0","3","5","0","3","10030168","0","0","10030171"
"2","0","10030173","0","0","3","3","0","3","10030174","0","0","10030168"
"10002","0","10030174","0","0","3","2","0","7","10030175","0","0","10030173"
"10003","0","10030175","0","0","3","1","0","7","10030176","0","0","10030174"
"0","0","10030176","0","0","3","0","0","13","10030177","0","0","10030175"
"0","0","10030177","0","0","3","68","0","6","10030178","0","0","10030176"
"0","0","10030178","0","0","3","67","0","12","10030179","0","0","10030177"
"1","0","10030179","0","0","3","66","0","2","10030180","0","0","10030178"
"10001","0","10030180","0","0","3","65","0","7","10030181","0","0","10030179"
"1","0","10030181","0","0","3","64","0","3","10030182","0","0","10030180"
"0","0","10030182","0","0","3","63","0","4","10030183","0","0","10030181"
"1","0","10030183","0","0","3","62","0","2","10030184","0","0","10030182"
"10001","0","10030184","0","0","3","61","0","11","10030185","0","0","10030183"
"0","0","10030185","0","0","3","60","0","6","10030186","0","0","10030184"
"1","0","10030186","0","0","3","59","0","2","10030188","0","0","10030185"
"1","0","10030187","0","0","3","57","0","2","10030189","0","0","10030188"
"2","0","10030188","0","0","3","58","0","3","10030187","0","0","10030186"
"10001","0","10030189","0","10030191","3","56","0","7","10030190","0","0","10030187"
"0","0","10030190","0","0","3","55","0","4","10030193","0","0","10030189"
"2","0","10030191","0","0","3","55","0","14","10030192","0","0","10030189"
"3","0","10030192","0","0","3","54","0","2","10030195","0","0","10030191"
"1","0","10030193","0","0","3","54","0","14","10030194","0","0","10030190"
"0","0","10030194","0","0","3","53","0","4","10030196","0","0","10030193"
"3","0","10030195","0","0","3","53","0","3","10030196","0","0","10030192"
"0","0","10030196","0","0","3","52","10030195","5","10030197","0","0","10030194"
"0","0","10030197","0","0","3","51","0","6","10030198","0","0","10030196"
"1","0","10030198","0","0","3","50","0","3","10030199","0","0","10030197"
"0","0","10030199","0","0","3","49","0","4","10030200","0","0","10030198"
"1","0","10030200","0","0","3","48","0","2","10030201","0","0","10030199"
"10001","0","10030201","0","0","3","47","0","11","10030202","0","0","10030200"
"10001","0","10030202","0","10030204","3","46","0","7","10030203","0","0","10030201"
"2","0","10030203","0","0","3","45","0","14","10030206","0","0","10030202"
"0","0","10030204","0","0","3","45","0","12","10030205","0","0","10030202"
"4","0","10030205","0","0","3","44","0","14","10030208","0","0","10030204"
"10003","0","10030206","0","0","3","44","0","7","10030207","0","0","10030203"
"0","0","10030207","0","0","3","43","0","4","10030209","0","0","10030206"
"1","0","10030208","0","0","3","43","0","2","10030209","0","0","10030205"
"0","0","10030209","0","0","3","42","10030208","6","10030210","0","0","10030207"
"0","0","10030210","0","0","3","41","0","12","10030211","0","0","10030209"
"2","0","10030211","0","0","3","40","0","3","10030212","0","0","10030210"
"0","0","10030212","0","0","3","39","0","4","10030213","0","0","10030211"
"2","0","10030213","0","0","3","38","0","2","10030214","0","0","10030212"
"1","0","10030214","0","10030215","3","37","0","2","10030216","0","0","10030213"
"5","0","10030215","0","0","3","40","0","14","10030217","0","0","10030214"
"0","0","10030216","0","0","3","36","0","12","10030225","0","0","10030214"
"3","0","10030217","0","0","3","39","0","2","10030218","0","0","10030215"
"2","0","10030218","0","0","3","38","0","2","10030219","0","0","10030217"
"2","0","10030219","0","0","3","37","0","2","10030220","0","0","10030218"
"3","0","10030220","0","0","3","36","0","14","10030221","0","0","10030219"
"2","0","10030221","0","0","3","35","0","2","10030222","0","0","10030220"
"2","0","10030222","0","0","3","34","0","2","10030223","0","0","10030221"
"3","0","10030223","0","0","3","33","0","2","10030224","0","0","10030222"
"3","0","10030224","0","0","3","32","0","14","10030229","0","0","10030223"
"10001","0","10030225","0","0","3","35","0","11","10030226","0","0","10030216"
"3","0","10030226","0","0","3","34","0","14","10030227","0","0","10030225"
"1","0","10030227","0","0","3","33","0","3","10030228","0","0","10030226"
"0","0","10030228","0","0","3","32","0","6","10030229","0","0","10030227"
"10001","0","10030229","0","0","3","31","10030228","7","10030230","0","0","10030224"
"0","0","10030230","0","0","3","30","0","5","10030231","0","0","10030229"
"1","0","10030231","0","0","3","29","0","2","10030232","0","0","10030230"
"1","0","10030232","0","0","3","28","0","3","10030382","0","0","10030231"
"1","0","10030234","0","0","3","26","0","2","10030235","0","0","10030382"
"5","0","10030235","0","0","3","25","0","14","10030236","0","0","10030234"
"10001","0","10030236","0","0","3","24","0","7","10030238","0","0","10030235"
"2","0","10030238","0","0","3","23","0","2","10030239","0","0","10030236"
"0","0","10030239","0","0","3","22","0","4","10030240","0","0","10030238"
"10002","0","10030240","0","0","3","21","0","7","10030241","0","0","10030239"
"1","0","10030241","0","0","3","20","0","2","10030242","0","0","10030240"
"3","0","10030242","0","0","3","19","0","3","10030387","0","0","10030241"
"3","0","10030244","0","0","3","17","0","14","10030245","0","0","10030387"
"1","0","10030245","0","0","3","16","0","2","10030246","0","0","10030244"
"10001","0","10030246","0","0","3","15","0","7","10030247","0","0","10030245"
"0","0","10030247","0","0","3","14","0","6","10030401","0","0","10030246"
"10001","0","10030251","0","0","3","10","0","11","10030253","0","0","10030252"
"10002","0","10030252","0","0","3","11","0","7","10030251","0","0","10030400"
"1","0","10030253","0","0","3","9","0","2","10030254","0","0","10030251"
"1","0","10030254","0","10030256","3","8","0","2","10030255","0","0","10030253"
"3","0","10030255","0","0","3","7","0","3","10030257","0","0","10030254"
"5","0","10030256","0","0","3","7","0","14","10030258","0","0","10030254"
"4","0","10030257","0","0","3","6","0","14","10030259","0","0","10030255"
"0","0","10030258","0","0","3","6","0","4","10030259","0","0","10030256"
"0","0","10030259","0","0","3","5","10030258","6","10030260","0","0","10030257"
"1","0","10030260","0","0","3","4","0","2","10030261","0","0","10030259"
"0","0","10030261","0","0","3","3","0","4","10030262","0","0","10030260"
"0","0","10030262","0","0","3","2","0","12","10030263","0","0","10030261"
"10003","0","10030263","0","0","3","1","0","7","10030264","0","0","10030262"
"0","0","10030264","0","0","3","0","0","13","10030265","0","0","10030263"
"10001","0","10030265","0","0","3","66","0","11","10030266","0","0","10030264"
"10001","0","10030266","0","0","3","65","0","7","10030267","0","0","10030265"
"1","0","10030267","0","0","3","64","0","3","10030268","0","0","10030266"
"0","0","10030268","0","0","3","63","0","4","10030269","0","0","10030267"
"1","0","10030269","0","0","3","62","0","2","10030270","0","0","10030268"
"10001","0","10030270","0","0","3","61","0","7","10030271","0","0","10030269"
"0","0","10030271","0","0","3","60","0","5","10030272","0","0","10030270"
"1","0","10030272","0","0","3","59","0","2","10030273","0","0","10030271"
"0","0","10030273","0","0","3","58","0","12","10030274","0","0","10030272"
"0","0","10030274","0","0","3","57","0","4","10030275","0","0","10030273"
"1","0","10030275","0","0","3","56","0","2","10030276","0","0","10030274"
"0","0","10030276","0","0","3","55","0","6","10030277","0","0","10030275"
"10001","0","10030277","0","10030284","3","54","0","11","10030278","0","0","10030276"
"10001","0","10030278","0","0","3","53","0","7","10030279","0","0","10030277"
"10002","0","10030279","0","0","3","52","0","7","10030280","0","0","10030278"
"10003","0","10030280","0","0","3","51","0","7","10030281","0","0","10030279"
"10002","0","10030281","0","0","3","50","0","7","10030282","0","0","10030280"
"10001","0","10030282","0","0","3","49","0","7","10030283","0","0","10030281"
"0","0","10030283","0","0","3","48","10030285","4","10030289","0","0","10030282"
"2","0","10030284","0","0","3","53","0","14","10030287","0","0","10030277"
"3","0","10030285","0","0","3","49","0","14","10030283","0","0","10030286"
"3","0","10030286","0","0","3","50","0","3","10030285","0","0","10030288"
"2","0","10030287","0","0","3","52","0","3","10030288","0","0","10030284"
"3","0","10030288","0","0","3","51","0","2","10030286","0","0","10030287"
"0","0","10030289","0","0","3","47","0","6","10030290","0","0","10030283"
"1","0","10030290","0","0","3","46","0","3","10030292","0","0","10030289"
"1","0","10030291","0","0","3","44","0","2","10030293","0","0","10030292"
"3","0","10030292","0","0","3","45","0","14","10030291","0","0","10030290"
"0","0","10030293","0","0","3","43","0","4","10030294","0","0","10030291"
"10001","0","10030294","0","0","3","42","0","7","10030295","0","0","10030293"
"2","0","10030295","0","0","3","41","0","2","10030296","0","0","10030294"
"10001","0","10030296","0","0","3","40","0","11","10030297","0","0","10030295"
"2","0","10030297","0","0","3","39","0","14","10030298","0","0","10030296"
"0","0","10030298","0","0","3","38","0","5","10030299","0","0","10030297"
"0","0","10030299","0","10030301","3","37","0","4","10030300","0","0","10030298"
"1","0","10030300","0","0","3","36","0","3","10030303","0","0","10030299"
"10001","0","10030301","0","0","3","36","0","7","10030302","0","0","10030299"
"2","0","10030302","0","0","3","35","0","14","10030305","0","0","10030301"
"0","0","10030303","0","0","3","35","0","6","10030304","0","0","10030300"
"3","0","10030304","0","0","3","34","0","2","10030306","0","0","10030303"
"0","0","10030305","0","0","3","34","0","4","10030308","0","0","10030302"
"2","0","10030306","0","0","3","33","0","14","10030307","0","0","10030304"
"3","0","10030307","0","0","3","32","0","2","10030310","0","0","10030306"
"10003","0","10030308","0","0","3","33","0","7","10030309","0","0","10030305"
"10002","0","10030309","0","0","3","32","0","7","10030310","0","0","10030308"
"0","0","10030310","0","0","3","31","10030309","6","10030311","0","0","10030307"
"10001","0","10030311","0","0","3","30","0","11","10030312","0","0","10030310"
"4","0","10030312","0","0","3","29","0","14","10030313","0","0","10030311"
"0","0","10030313","0","0","3","28","0","12","10030314","0","0","10030312"
"10001","0","10030314","0","0","3","27","0","7","10030315","0","0","10030313"
"2","0","10030315","0","0","3","26","0","2","10030385","0","0","10030314"
"1","0","10030317","0","0","3","24","0","6","10030391","0","0","10030385"
"1","0","10030320","0","10030321","3","21","0","2","10030324","0","0","10030390"
"3","0","10030321","0","0","3","22","0","3","10030322","0","0","10030320"
"4","0","10030322","0","0","3","21","0","14","10030323","0","0","10030321"
"10003","0","10030323","0","0","3","20","0","7","10030325","0","0","10030322"
"1","0","10030324","0","0","3","20","0","3","10030325","0","0","10030320"
"10001","0","10030325","0","0","3","19","10030324","7","10030326","0","0","10030323"
"0","0","10030326","0","0","3","18","0","4","10030327","0","0","10030325"
"2","0","10030327","0","0","3","17","0","2","10030334","0","0","10030326"
"0","0","10030334","0","0","3","16","0","6","10030335","0","0","10030327"
"0","0","10030335","0","0","3","15","0","4","10030336","0","0","10030334"
"2","0","10030336","0","0","3","14","0","3","10030337","0","0","10030335"
"1","0","10030337","0","0","3","13","0","2","10030338","0","0","10030336"
"10003","0","10030338","0","0","3","12","0","7","10030386","0","0","10030337"
"1","0","10030340","0","0","3","10","0","2","10030341","0","0","10030386"
"1","0","10030341","0","10030344","3","9","0","3","10030357","10030347","0","10030340"
"2","0","10030344","0","0","3","10","0","14","10030345","0","0","10030341"
"4","0","10030345","0","0","3","9","0","14","10030346","0","0","10030344"
"3","0","10030346","0","0","3","8","0","3","10030358","0","0","10030345"
"10003","0","10030347","0","0","3","10","0","7","10030348","0","0","10030341"
"0","0","10030348","0","0","3","9","0","4","10030349","0","0","10030347"
"4","0","10030349","0","0","3","8","0","14","10030358","0","0","10030348"
"0","0","10030357","0","0","3","8","0","6","10030358","0","0","10030341"
"1","10030357","10030358","0","0","3","7","10030349","2","10030359","0","0","10030346"
"2","0","10030359","0","0","3","6","0","3","10030360","0","0","10030358"
"10003","0","10030360","0","0","3","5","0","7","10030392","0","0","10030359"
"3","0","10030362","0","0","3","3","0","14","10030363","0","0","10030392"
"10002","0","10030363","0","0","3","2","0","7","10030364","0","0","10030362"
"1","0","10030364","0","0","3","1","0","2","10030365","0","0","10030363"
"0","0","10030365","0","0","3","0","0","13","10030366","0","0","10030364"
"0","0","10030366","0","0","3","66","0","4","10030367","0","0","10030365"
"0","0","10030367","0","0","3","65","0","6","10030368","0","0","10030366"
"2","0","10030368","0","0","3","64","0","3","10030369","0","0","10030367"
"2","0","10030369","0","0","3","63","0","2","10030002","0","0","10030368"
"0","0","10030370","0","0","3","14","0","6","10030371","0","0","10030393"
"1","0","10030371","0","0","3","13","0","3","10030372","0","0","10030370"
"10002","0","10030372","0","0","3","12","0","7","10030373","0","0","10030371"
"3","0","10030373","0","0","3","11","0","14","10030374","0","0","10030372"
"1","0","10030374","0","0","3","10","0","2","10030375","0","0","10030373"
"2","0","10030375","0","0","3","9","0","3","10030376","0","0","10030374"
"0","0","10030376","0","0","3","8","0","6","10030377","0","0","10030375"
