e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","38.29","2.96","0","344.6","0","0","0","0","6.27","0","107501","10000","56.39","20","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31075","0","2.05","0","0","0","0","0","0","0.33"
"0","57.44","3.55","0","413.5","0","0","0","0","9.41","0","107501","20000","67.67","20","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31075","0","2.46","0","0","0","0","0","0","0.5"
"0","76.58","4.14","0","482.4","0","0","0","0","12.54","0","107501","30000","78.95","20","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31075","0","2.87","0","0","0","0","0","0","0.66"
"0","95.73","4.74","0","551.4","0","0","0","0","15.68","0","107501","40000","90.22","20","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31075","0","3.28","0","0","0","0","0","0","0.83"
"0","114.9","5.33","0","620.3","0","0","0","0","18.81","0","107501","50000","101.5","20","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31075","0","3.69","0","0","0","0","0","0","0.99"
"10","183.8","7.46","0","723.7","0","0","0","0","30.1","0","107501","0","2452.1","170","1.1","0","0","0","0","0","0","6","0","0","0","0","0","0","31075","0","5.17","0","0","0","0","0","2","1.58"
"0","41.43","2.16","0","372.9","0","0","0","0","5.22","0","107601","10000","46.94","10","0.29","0","15","0","0","0","0","1","0","0","0","0","0","0","31076","0","2.62","0","0","0","0","0","0","0.24"
"0","62.15","2.59","0","447.5","0","0","0","0","7.83","0","107601","20000","56.33","10","0.44","0","30","0","0","0","0","2","0","0","0","0","0","0","31076","0","3.14","0","0","0","0","0","0","0.36"
"0","82.86","3.02","0","522.1","0","0","0","0","10.44","0","107601","30000","65.72","10","0.58","0","100","0","0","0","0","3","0","0","0","0","0","0","31076","0","3.67","0","0","0","0","0","0","0.48"
"0","103.6","3.46","0","596.6","0","0","0","0","13.05","0","107601","40000","75.1","10","0.73","0","120","0","0","0","0","4","0","0","0","0","0","0","31076","0","4.19","0","0","0","0","0","0","0.6"
"0","124.3","3.89","0","671.2","0","0","0","0","15.66","0","107601","50000","84.49","10","0.87","0","150","0","0","0","0","5","0","0","0","0","0","0","31076","0","4.72","0","0","0","0","0","0","0.72"
"10","198.9","35.44","0","783.1","0","0","0","0","25.06","0","107601","0","1168.3","10","1.39","0","0","0","0","0","0","6","0","0","0","0","0","0","31076","0","36.6","0","0","0","0","0","0","1.15"
"0","37.03","2.05","0","333.2","0","0","0","0","0","0","107701","10000","0","0","0.25","0","15","39.42","0","0","0","1","0","0","0","0","0","0","31077","0","2.28","0","4.38","0","0","0","0","0.23"
"0","55.55","2.46","0","399.8","0","0","0","0","0","0","107701","20000","0","0","0.38","0","30","47.3","0","0","0","2","0","0","0","0","0","0","31077","0","2.74","0","6.57","0","0","0","0","0.35"
"0","74.06","2.87","0","466.5","0","0","0","0","0","0","107701","30000","0","0","0.5","0","100","55.19","0","0","0","3","0","0","0","0","0","0","31077","0","3.19","0","8.76","0","0","0","0","0.46"
"0","92.58","3.28","0","533.1","0","0","0","0","0","0","107701","40000","0","0","0.63","0","120","63.07","0","0","0","4","0","0","0","0","0","0","31077","0","3.65","0","10.95","0","0","0","0","0.58"
"0","111.1","3.69","0","599.8","0","0","0","0","0","0","107701","50000","0","0","0.75","0","150","70.96","0","0","0","5","0","0","0","0","0","0","31077","0","4.1","0","13.14","0","0","0","0","0.69"
"0","31.33","2.05","0","282","0","0","0","0","0","0","107801","10000","0","0","0.2","0","15","47.62","0","0","0","1","0","0","0","0","0","0","31078","0","1.82","0","5.29","0","0","0","0","0.23"
"0","47","2.46","0","338.4","0","0","0","0","0","0","107801","20000","0","0","0.3","0","30","57.14","0","0","0","2","0","0","0","0","0","0","31078","0","2.18","0","7.94","0","0","0","0","0.35"
"0","62.66","2.87","0","394.8","0","0","0","0","0","0","107801","30000","0","0","0.4","0","100","66.67","0","0","0","3","0","0","0","0","0","0","31078","0","2.55","0","10.58","0","0","0","0","0.46"
"0","78.33","3.28","0","451.2","0","0","0","0","0","0","107801","40000","0","0","0.5","0","120","76.19","0","0","0","4","0","0","0","0","0","0","31078","0","2.91","0","13.23","0","0","0","0","0.58"
"0","93.99","3.69","0","507.6","0","0","0","0","0","0","107801","50000","0","0","0.6","0","150","85.72","0","0","0","5","0","0","0","0","0","0","31078","0","3.28","0","15.87","0","0","0","0","0.69"
"10","150.4","5.17","0","592.2","0","0","0","0","0","1","107801","0","0","0","0.96","0","0","2430","0","0","0","6","0","0","0","75","0","0","31078","0","4.59","0","25.39","0","0","0","0","1.1"
"0","40.04","2.16","0","360.3","0","0","0","0","5.95","0","107901","10000","53.54","15","0.34","0","15","0","0","0","0","1","0","0","0","0","0","0","31079","0","3.08","0","0","0","0","0","0","0.24"
"0","60.06","2.59","0","432.4","0","0","0","0","8.93","0","107901","20000","64.25","15","0.51","0","30","0","0","0","0","2","0","0","0","0","0","0","31079","0","3.7","0","0","0","0","0","0","0.36"
"0","80.08","3.02","0","504.4","0","0","0","0","11.9","0","107901","30000","74.96","15","0.68","0","100","0","0","0","0","3","0","0","0","0","0","0","31079","0","4.31","0","0","0","0","0","0","0.48"
"0","100.1","3.46","0","576.5","0","0","0","0","14.88","0","107901","40000","85.66","15","0.85","0","120","0","0","0","0","4","0","0","0","0","0","0","31079","0","4.93","0","0","0","0","0","0","0.6"
"0","120.2","3.89","0","648.5","0","0","0","0","17.85","0","107901","50000","96.37","15","1.02","0","150","0","0","0","0","5","0","0","0","0","0","0","31079","0","5.54","0","0","0","0","0","0","0.72"
"0","35.97","2.73","0","323.8","0","0","0","0","5.71","0","108001","10000","51.38","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31080","0","2.39","0","0","0","0","0","0","0.3"
"0","53.96","3.28","0","388.6","0","0","0","0","8.57","0","108001","20000","61.66","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31080","0","2.87","0","0","0","0","0","0","0.45"
"0","71.94","3.82","0","453.3","0","0","0","0","11.42","0","108001","30000","71.93","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31080","0","3.35","0","0","0","0","0","0","0.6"
"0","89.93","4.37","0","518.1","0","0","0","0","14.28","0","108001","40000","82.21","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31080","0","3.82","0","0","0","0","0","0","0.75"
"0","108","4.91","0","582.8","0","0","0","0","17.13","0","108001","50000","92.48","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31080","0","4.3","0","0","0","0","0","0","0.9"
"0","35.97","2.85","0","323.8","0","0","0","0","5.89","0","108101","10000","52.97","15","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31081","0","1.94","0","0","0","0","0","0","0.32"
"0","53.96","3.42","0","388.6","0","0","0","0","8.84","0","108101","20000","63.56","15","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31081","0","2.33","0","0","0","0","0","0","0.48"
"0","71.94","3.99","0","453.3","0","0","0","0","11.78","0","108101","30000","74.16","15","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31081","0","2.72","0","0","0","0","0","0","0.64"
"0","89.93","4.56","0","518.1","0","0","0","0","14.73","0","108101","40000","84.75","15","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31081","0","3.1","0","0","0","0","0","0","0.8"
"0","108","5.13","0","582.8","0","0","0","0","17.67","0","108101","50000","95.35","15","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31081","0","3.49","0","0","0","0","0","0","0.96"
"0","37.06","2.51","0","333.6","0","0","0","0","5.77","0","108201","10000","51.95","20","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31082","0","2.28","0","0","0","0","0","0","0.28"
"0","55.59","3.01","0","400.3","0","0","0","0","8.66","0","108201","20000","62.34","20","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31082","0","2.74","0","0","0","0","0","0","0.42"
"0","74.12","3.51","0","467","0","0","0","0","11.54","0","108201","30000","72.73","20","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31082","0","3.19","0","0","0","0","0","0","0.56"
"0","92.65","4.02","0","533.8","0","0","0","0","14.43","0","108201","40000","83.12","20","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31082","0","3.65","0","0","0","0","0","0","0.7"
"0","111.2","4.52","0","600.5","0","0","0","0","17.31","0","108201","50000","93.51","20","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31082","0","4.1","0","0","0","0","0","0","0.84"
"0","33.85","2.16","0","304.7","0","0","0","0","0","0","108301","10000","0","0","0.23","0","15","45.11","0","0","0","1","0","0","0","0","0","0","31083","0","2.05","0","5.01","0","0","0","0","0.24"
"0","50.77","2.59","0","365.6","0","0","0","0","0","0","108301","20000","0","0","0.34","0","30","54.13","0","0","0","2","0","0","0","0","0","0","31083","0","2.46","0","7.51","0","0","0","0","0.36"
"0","67.7","3.02","0","426.5","0","0","0","0","0","0","108301","30000","0","0","0.46","0","100","63.15","0","0","0","3","0","0","0","0","0","0","31083","0","2.87","0","10.02","0","0","0","0","0.48"
"0","84.62","3.45","0","487.4","0","0","0","0","0","0","108301","40000","0","0","0.57","0","120","72.17","0","0","0","4","0","0","0","0","0","0","31083","0","3.28","0","12.52","0","0","0","0","0.6"
"0","101.6","3.88","0","548.4","0","0","0","0","0","0","108301","50000","0","0","0.69","0","150","81.19","0","0","0","5","0","0","0","0","0","0","31083","0","3.69","0","15.03","0","0","0","0","0.72"
"0","34.18","2.51","0","307.6","0","0","0","0","0","0","108401","10000","0","0","0.25","0","15","40.44","0","0","0","1","0","0","0","0","0","0","31084","0","2.28","0","4.49","0","0","0","0","0.28"
"0","51.27","3.01","0","369.1","0","0","0","0","0","0","108401","20000","0","0","0.38","0","30","48.53","0","0","0","2","0","0","0","0","0","0","31084","0","2.74","0","6.74","0","0","0","0","0.42"
"0","68.36","3.51","0","430.6","0","0","0","0","0","0","108401","30000","0","0","0.5","0","100","56.62","0","0","0","3","0","0","0","0","0","0","31084","0","3.19","0","8.98","0","0","0","0","0.56"
"0","85.45","4.02","0","492.2","0","0","0","0","0","0","108401","40000","0","0","0.63","0","120","64.7","0","0","0","4","0","0","0","0","0","0","31084","0","3.65","0","11.23","0","0","0","0","0.7"
"0","102.6","4.52","0","553.7","0","0","0","0","0","0","108401","50000","0","0","0.75","0","150","72.79","0","0","0","5","0","0","0","0","0","0","31084","0","4.1","0","13.47","0","0","0","0","0.84"
"0","50.48","2.62","0","454.3","0","0","0","0","4.9","0","108501","10000","44.09","5","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31085","0","2.39","0","0","0","0","0","0","0.29"
"0","75.72","3.14","0","545.2","0","0","0","0","7.35","0","108501","20000","52.91","5","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31085","0","2.87","0","0","0","0","0","0","0.44"
"0","101","3.67","0","636","0","0","0","0","9.8","0","108501","30000","61.73","5","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31085","0","3.35","0","0","0","0","0","0","0.58"
"0","126.2","4.19","0","726.9","0","0","0","0","12.25","0","108501","40000","70.54","5","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31085","0","3.82","0","0","0","0","0","0","0.73"
"0","151.5","4.72","0","817.7","0","0","0","0","14.7","0","108501","50000","79.36","5","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31085","0","4.3","0","0","0","0","0","0","0.87"
"0","40.04","2.96","0","360.3","0","0","0","0","6.08","0","108601","10000","54.68","5","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31086","0","2.05","0","0","0","0","0","0","0.33"
"0","60.06","3.55","0","432.4","0","0","0","0","9.12","0","108601","20000","65.62","5","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31086","0","2.46","0","0","0","0","0","0","0.5"
"0","80.08","4.14","0","504.4","0","0","0","0","12.16","0","108601","30000","76.55","5","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31086","0","2.87","0","0","0","0","0","0","0.66"
"0","100.1","4.74","0","576.5","0","0","0","0","15.2","0","108601","40000","87.49","5","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31086","0","3.28","0","0","0","0","0","0","0.83"
"0","120.2","5.33","0","648.5","0","0","0","0","18.24","0","108601","50000","98.42","5","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31086","0","3.69","0","0","0","0","0","0","0.99"
"0","38.29","2.73","0","344.6","0","0","0","0","6.2","0","108701","10000","55.82","20","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31087","0","2.39","0","0","0","0","0","0","0.3"
"0","57.44","3.28","0","413.5","0","0","0","0","9.3","0","108701","20000","66.98","20","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31087","0","2.87","0","0","0","0","0","0","0.45"
"0","76.58","3.82","0","482.4","0","0","0","0","12.4","0","108701","30000","78.15","20","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31087","0","3.35","0","0","0","0","0","0","0.6"
"0","95.73","4.37","0","551.4","0","0","0","0","15.5","0","108701","40000","89.31","20","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31087","0","3.82","0","0","0","0","0","0","0.75"
"0","114.9","4.91","0","620.3","0","0","0","0","18.6","0","108701","50000","100.5","20","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31087","0","4.3","0","0","0","0","0","0","0.9"
"0","155.5","175.8","0","734.8","0","0","0","0","24.8","0","108701","0","1857.3","20","1","0","0","0","0","0","0","6","0","0","0","0","0","0","31087","0","64.79","0","0","0","0","0","0","1.2"
"0","37.03","2.28","0","333.2","0","0","0","0","0","0","108801","10000","0","0","0.23","0","15","39.42","0","0","0","1","0","0","0","0","0","0","31088","0","2.05","0","4.38","0","0","0","0","0.25"
"0","55.55","2.74","0","399.8","0","0","0","0","0","0","108801","20000","0","0","0.35","0","30","47.3","0","0","0","2","0","0","0","0","0","0","31088","0","2.46","0","6.57","0","0","0","0","0.38"
"0","74.06","3.19","0","466.5","0","0","0","0","0","0","108801","30000","0","0","0.46","0","100","55.19","0","0","0","3","0","0","0","0","0","0","31088","0","2.87","0","8.76","0","0","0","0","0.5"
"0","92.58","3.65","0","533.1","0","0","0","0","0","0","108801","40000","0","0","0.58","0","120","63.07","0","0","0","4","0","0","0","0","0","0","31088","0","3.28","0","10.95","0","0","0","0","0.63"
"0","111.1","4.1","0","599.8","0","0","0","0","0","0","108801","50000","0","0","0.69","0","150","70.96","0","0","0","5","0","0","0","0","0","0","31088","0","3.69","0","13.14","0","0","0","0","0.75"
"10","148.2","87.79","0","3199.7","0","0","0","0","0","0","108801","0","0","0","0.92","0","0","82.78","0","0","0","6","0","0","0","0","0","0","31087","0","87.31","0","17.52","0","0","0","0","1"
"0","53.38","2.96","0","480.4","0","0","0","0","3.47","0","108901","10000","31.22","10","0.47","0","15","0","0","0","0","1","0","0","0","0","0","0","31089","0","4.22","0","0","0","0","0","0","0.33"
"0","80.07","3.55","0","576.5","0","0","0","0","5.21","0","108901","20000","37.46","10","0.71","0","30","0","0","0","0","2","0","0","0","0","0","0","31089","0","5.06","0","0","0","0","0","0","0.5"
"0","106.8","4.14","0","672.6","0","0","0","0","6.94","0","108901","30000","43.71","10","0.94","0","100","0","0","0","0","3","0","0","0","0","0","0","31089","0","5.91","0","0","0","0","0","0","0.66"
"0","133.5","4.74","0","768.6","0","0","0","0","8.68","0","108901","40000","49.95","10","1.18","0","120","0","0","0","0","4","0","0","0","0","0","0","31089","0","6.75","0","0","0","0","0","0","0.83"
"0","160.2","5.33","0","864.7","0","0","0","0","10.41","0","108901","50000","56.2","10","1.41","0","150","0","0","0","0","5","0","0","0","0","0","0","31089","0","7.6","0","0","0","0","0","0","0.99"
"10","213.6","121.3","0","1008.8","0","0","0","0","13.88","0","108901","0","1565.6","10","1.88","0","0","0","0","0","0","6","0","0","0","0","0","0","31089","0","123.9","0","0","0","0","0","0","1.32"
"0","44.1","2.73","0","396.9","0","0","0","0","5.75","0","109001","10000","51.72","10","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31090","0","2.05","0","0","0","0","0","0","0.3"
"0","66.15","3.28","0","476.3","0","0","0","0","8.63","0","109001","20000","62.06","10","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31090","0","2.46","0","0","0","0","0","0","0.45"
"0","88.2","3.82","0","555.7","0","0","0","0","11.5","0","109001","30000","72.41","10","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31090","0","2.87","0","0","0","0","0","0","0.6"
"0","110.3","4.37","0","635","0","0","0","0","14.38","0","109001","40000","82.75","10","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31090","0","3.28","0","0","0","0","0","0","0.75"
"0","132.3","4.91","0","714.4","0","0","0","0","17.25","0","109001","50000","93.1","10","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31090","0","3.69","0","0","0","0","0","0","0.9"
"0","51.06","2.85","0","459.6","0","0","0","0","4.57","0","109101","10000","41.13","10","0.3","0","15","0","0","0","0","1","0","0","0","0","0","0","31091","0","2.73","0","0","0","0","0","0","0.32"
"0","76.59","3.42","0","551.5","0","0","0","0","6.86","0","109101","20000","49.36","10","0.45","0","30","0","0","0","0","2","0","0","0","0","0","0","31091","0","3.28","0","0","0","0","0","0","0.48"
"0","102.2","3.99","0","643.4","0","0","0","0","9.14","0","109101","30000","57.58","10","0.6","0","100","0","0","0","0","3","0","0","0","0","0","0","31091","0","3.82","0","0","0","0","0","0","0.64"
"0","127.7","4.56","0","735.4","0","0","0","0","11.43","0","109101","40000","65.81","10","0.75","0","120","0","0","0","0","4","0","0","0","0","0","0","31091","0","4.37","0","0","0","0","0","0","0.8"
"0","153.2","5.13","0","827.3","0","0","0","0","13.71","0","109101","50000","74.03","10","0.9","0","150","0","0","0","0","5","0","0","0","0","0","0","31091","0","4.91","0","0","0","0","0","0","0.96"
"0","37.06","2.51","0","333.6","0","0","0","0","0","0","109201","10000","0","0","0.25","0","15","51.95","0","0","0","1","0","0","0","0","0","0","31092","0","2.28","0","5.77","0","0","0","0","0.28"
"0","55.59","3.01","0","400.3","0","0","0","0","0","0","109201","20000","0","0","0.38","0","30","62.34","0","0","0","2","0","0","0","0","0","0","31092","0","2.74","0","8.66","0","0","0","0","0.42"
"0","74.12","3.51","0","467","0","0","0","0","0","0","109201","30000","0","0","0.5","0","100","72.73","0","0","0","3","0","0","0","0","0","0","31092","0","3.19","0","11.54","0","0","0","0","0.56"
"0","92.65","4.02","0","533.8","0","0","0","0","0","0","109201","40000","0","0","0.63","0","120","83.12","0","0","0","4","0","0","0","0","0","0","31092","0","3.65","0","14.43","0","0","0","0","0.7"
"0","111.2","4.52","0","600.5","0","0","0","0","0","0","109201","50000","0","0","0.75","0","150","93.51","0","0","0","5","0","0","0","0","0","0","31092","0","4.1","0","17.31","0","0","0","0","0.84"
"0","32.28","1.94","0","290.5","0","0","0","0","0","0","109301","10000","0","0","0.2","0","15","47.16","0","0","0","1","0","0","0","0","0","0","31093","0","1.82","0","5.24","0","0","0","0","0.22"
"0","48.42","2.33","0","348.6","0","0","0","0","0","0","109301","20000","0","0","0.3","0","30","56.59","0","0","0","2","0","0","0","0","0","0","31093","0","2.18","0","7.86","0","0","0","0","0.33"
"0","64.56","2.72","0","406.7","0","0","0","0","0","0","109301","30000","0","0","0.4","0","100","66.02","0","0","0","3","0","0","0","0","0","0","31093","0","2.55","0","10.48","0","0","0","0","0.44"
"0","80.7","3.1","0","464.8","0","0","0","0","0","0","109301","40000","0","0","0.5","0","120","75.46","0","0","0","4","0","0","0","0","0","0","31093","0","2.91","0","13.1","0","0","0","0","0.55"
"0","96.84","3.49","0","522.9","0","0","0","0","0","0","109301","50000","0","0","0.6","0","150","84.89","0","0","0","5","0","0","0","0","0","0","31093","0","3.28","0","15.72","0","0","0","0","0.66"
"0","35.43","2.51","0","318.9","0","0","0","0","0","0","109401","10000","0","0","0.24","0","15","54.11","0","0","0","1","0","0","0","0","0","0","31094","0","2.16","0","6.01","0","0","0","0","0.28"
"0","53.15","3.01","0","382.7","0","0","0","0","0","0","109401","20000","0","0","0.36","0","30","64.93","0","0","0","2","0","0","0","0","0","0","31094","0","2.59","0","9.02","0","0","0","0","0.42"
"0","70.86","3.51","0","446.5","0","0","0","0","0","0","109401","30000","0","0","0.48","0","100","75.75","0","0","0","3","0","0","0","0","0","0","31094","0","3.02","0","12.02","0","0","0","0","0.56"
"0","88.58","4.02","0","510.2","0","0","0","0","0","0","109401","40000","0","0","0.6","0","120","86.58","0","0","0","4","0","0","0","0","0","0","31094","0","3.46","0","15.03","0","0","0","0","0.7"
"0","106.3","4.52","0","574","0","0","0","0","0","0","109401","50000","0","0","0.72","0","150","97.4","0","0","0","5","0","0","0","0","0","0","31094","0","3.89","0","18.03","0","0","0","0","0.84"
"0","55.13","3.65","0","496.1","0","0","0","0","0","0","109501","10000","0","0","0.3","0","15","33.49","0","0","0","1","0","0","0","0","0","0","31095","0","2.73","0","3.72","0","0","0","0","0.41"
"0","82.7","4.38","0","595.3","0","0","0","0","0","0","109501","20000","0","0","0.45","0","30","40.19","0","0","0","2","0","0","0","0","0","0","31095","0","3.28","0","5.58","0","0","0","0","0.62"
"0","110.3","5.11","0","694.5","0","0","0","0","0","0","109501","30000","0","0","0.6","0","100","46.89","0","0","0","3","0","0","0","0","0","0","31095","0","3.82","0","7.44","0","0","0","0","0.82"
"0","137.9","5.84","0","793.8","0","0","0","0","0","0","109501","40000","0","0","0.75","0","120","53.58","0","0","0","4","0","0","0","0","0","0","31095","0","4.37","0","9.3","0","0","0","0","1.03"
"0","165.4","6.57","0","893","0","0","0","0","0","0","109501","50000","0","0","0.9","0","150","60.28","0","0","0","5","0","0","0","0","0","0","31095","0","4.91","0","11.16","0","0","0","0","1.23"
"0","40.62","2.51","0","365.6","0","0","0","0","6.14","0","109601","10000","55.25","15","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31096","0","2.28","0","0","0","0","0","0","0.28"
"0","60.93","3.01","0","438.7","0","0","0","0","9.21","0","109601","20000","66.3","15","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31096","0","2.74","0","0","0","0","0","0","0.42"
"0","81.24","3.51","0","511.8","0","0","0","0","12.28","0","109601","30000","77.35","15","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31096","0","3.19","0","0","0","0","0","0","0.56"
"0","101.6","4.02","0","585","0","0","0","0","15.35","0","109601","40000","88.4","15","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31096","0","3.65","0","0","0","0","0","0","0.7"
"0","121.9","4.52","0","658.1","0","0","0","0","18.42","0","109601","50000","99.45","15","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31096","0","4.1","0","0","0","0","0","0","0.84"
"0","35.97","2.51","0","323.8","0","0","0","0","5.89","0","109701","10000","52.97","10","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31097","0","2.28","0","0","0","0","0","0","0.28"
"0","53.96","3.01","0","388.6","0","0","0","0","8.84","0","109701","20000","63.56","10","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31097","0","2.74","0","0","0","0","0","0","0.42"
"0","71.94","3.51","0","453.3","0","0","0","0","11.78","0","109701","30000","74.16","10","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31097","0","3.19","0","0","0","0","0","0","0.56"
"0","89.93","4.02","0","518.1","0","0","0","0","14.73","0","109701","40000","84.75","10","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31097","0","3.65","0","0","0","0","0","0","0.7"
"0","108","4.52","0","582.8","0","0","0","0","17.67","0","109701","50000","95.35","10","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31097","0","4.1","0","0","0","0","0","0","0.84"
"0","143.9","175.3","0","680","0","0","0","0","23.56","0","109701","0","1851.3","10","1","0","0","0","0","0","0","6","0","0","0","0","0","0","31097","0","64.79","0","0","0","0","0","0","1.12"
"0","31.33","2.16","0","282","0","0","0","0","0","0","109801","10000","0","0","0.23","0","15","46.14","0","0","0","1","0","0","0","0","0","0","31098","0","2.05","0","5.13","0","0","0","0","0.24"
"0","47","2.59","0","338.4","0","0","0","0","0","0","109801","20000","0","0","0.35","0","30","55.37","0","0","0","2","0","0","0","0","0","0","31098","0","2.46","0","7.7","0","0","0","0","0.36"
"0","62.66","3.02","0","394.8","0","0","0","0","0","0","109801","30000","0","0","0.46","0","100","64.6","0","0","0","3","0","0","0","0","0","0","31098","0","2.87","0","10.26","0","0","0","0","0.48"
