ca153ad2b2f409b1f148dd6902ba91b9ebdc08bb0ce1677070582d2bbb9f577c,ad0092d652547a58a4e074f025dff2b878dda97d478027092cd51499b627d11a,bef511d442fa04f586c2045f426d35930bfd575e038ef6f95f2e895a4b0868be,472b27af1bfd8a140c644d649ef038548d1fccedce3b896803aecda0d1227844,bab0f0a6513b08be0fd10ceed0c4d5bc0a526fca76122b942b0dbcd6e01e4416,926acae62d5fd0148133c867f417dddde0666801168e984efa0436561e10094f,59dbe580fa517c7e3e90e6991a375d24a843b5f8aa7cc2acc77434a5f4dd0c50,4d44fb1d75be7d23ea117e1d71ea5ed0bd617512183434b8ad67bd08a02cefed,638208fffa8e1d69c03243d1b5136c6cd14ff4754a14a454d0a75c9bcd92fa9a,8fd6638e271344cf28b6794f53d5ad0a46128f40f87a7c3def3e6d9efbac631e,04baa586c9b95b311c46097ac81831a27526a1405b9f66ccffe349a24813c7eb,3e30509f8f04b7a6ea58ffda1307e95b9e00cbeebb64a270e4c7df913649e775,88bc423b0ad30f88b9ebddf29737126c665c4363b1db2a20bb9a84bfa95fd251,74d4949834eccdf1940cc8bdf34f6a33af465b7cb7d8e2276611ccb8d33ceacc,628fafa9e487b7bff91e76d73616087c2165c9cd0a5be464e18cc6a159fb8fc1,87700d4fadaa9e5e438110994f67ef70d9d66f2e56543972469b513fce8e1986
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1022113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1022114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1022115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1022116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1023101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1023102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1023103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1023104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1023105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1023106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1023107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1023108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1023109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1023110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1023111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1023112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1023113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1023114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1023115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1023116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1024101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1024102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1024103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1024104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1024105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1024106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1024107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1024108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1024109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1024110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1024111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1024112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1024113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1024114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1024115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1024116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1025101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1025102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1025103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1025104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1025105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1025106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1025107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1025108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1025109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1025110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1025111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1025112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1025113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1025114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1025115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1025116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1026101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1026102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1026103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1026104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1026105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1026106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1026107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1026108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1026109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1026110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1026111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1026112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1026113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1026114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1026115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1026116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1027101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1027102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1027103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1027104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1027105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1027106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1027107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1027108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1027109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1027110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1027111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1027112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1027113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1027114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1027115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1027116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1028101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1028102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1028103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1028104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1028105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1028106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1028107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1028108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1028109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1028110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1028111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1028112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1028113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1028114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1028115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1028116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1029101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1029102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1029103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1029104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1029105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1029106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1029107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1029108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1029109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1029110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1029111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1029112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1029113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1029114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1029115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1029116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1030101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1030102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1030103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1030104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1030105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1030106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1030107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1030108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1030109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1030110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1030111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1030112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1030113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1030114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1030115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1030116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1031101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1031102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1031103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1031104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1031105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1031106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1031107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1031108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1031109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1031110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1031111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1031112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1031113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1031114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1031115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1031116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1047101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1047102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1047103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1047104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1047105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1047106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1047107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1047108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1047109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1047110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1047111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1047112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1047113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1047114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1047115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1047116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1048101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1048102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1048103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1048104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1048105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1048106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1048107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1048108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1048109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1048110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1048111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1048112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1048113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1048114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1048115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1048116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1049101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1049102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1049103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1049104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1049105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1049106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1049107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1049108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1049109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1049110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1049111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1049112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1049113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1049114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1049115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1049116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1050101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1050102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1050103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1050104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1050105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1050106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1050107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1050108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1050109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1050110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1050111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1050112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1050113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1050114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1050115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1050116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1051101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1051102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1051103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1051104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1051105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1051106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1051107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1051108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1051109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1051110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1051111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1051112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1051113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1051114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1051115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1051116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1052101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1052102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1052103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1052104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1052105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1052106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1052107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1052108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1052109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1052110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1052111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1052112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1052113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1052114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1052115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1052116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1053101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1053102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1053103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1053104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1053105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1053106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1053107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1053108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1053109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1053110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1053111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1053112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1053113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1053114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1053115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1053116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1054101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1054102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1054103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1054104"
"100","2","0","0","2","31018","91002","0","0","150","8","2","0","0","90006","1054105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1054106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1054107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1054108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1054109"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1054110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1054111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1054112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1054113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1054114"
"100","2","0","0","2","31018","91002","0","0","80","8","1","0","0","90006","1054115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1054116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1055101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1055102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1055103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1055104"
"100","2","0","0","2","31145","91002","0","0","150","8","2","0","0","90006","1055105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1055106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1055107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1055108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1055109"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1055110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1055111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1055112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1055113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1055114"
"100","2","0","0","2","31145","91002","0","0","80","8","1","0","0","90006","1055115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1055116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1056101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1056102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1056103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1056104"
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1056105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1056106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1056107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1056108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1056109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1056110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1056111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1056112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1056113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1056114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1056115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1056116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1057101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1057102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1057103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1057104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1057105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1057106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1057107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1057108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1057109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1057110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1057111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1057112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1057113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1057114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1057115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1057116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1058101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1058102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1058103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1058104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1058105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1058106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1058107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1058108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1058109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1058110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1058111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1058112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1058113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1058114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1058115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1058116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1059101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1059102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1059103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1059104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1059105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1059106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1059107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1059108"
