3be39494c2939f9cc6aa4ad132d3f0bcb14c9787f0a4b398534557745a20b530,683c084a7d82be5334af3549eb4b124f8432fa5368627f73cf8fca0e41dc7330,2c91b8aff5910d090ece010ac254e2d715eff7a1b07fb8aa0e5aeccb4e213bdb,b51840d77b429f8bb72c2150a75055d352a4e3c4d460ae4990e2758747380bf8,f97f4c08088d65304039230cf637cdc03210cab42c0ad52c597edf72de9092f7,517380012855babaed73189a78c3d54987f806a6ff4bc4066722c3518725895d,7717797f16b06a5302d80dbe7f13f77c0ce1faabfd7053f104ce336388751aa1,056fbde23af32ac586d463ebcee680816e9bfb18232782e395b5fdf4c2cd7cc2,7be83e134dfaf6c850e83c369d5a10f11fc0354bb9d635caa14b123891d27879
"28002039","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","299","1"
"28002039","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","300","1"
"26003028","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","301","1"
"26003028","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","302","1"
"18001005","93001","250","-1","6","2030/12/31 23:59:59","2018/01/01 5:00:00","303","1"
"18001006","93001","250","-1","6","2030/12/31 23:59:59","2018/01/01 5:00:00","304","1"
"26002032","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","305","1"
"28002040","91002","1100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","306","1"
"28002040","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","307","1"
"28002040","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","308","1"
"26003029","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","309","1"
"26003029","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","310","1"
"26002033","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","311","1"
"26002034","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","312","1"
"21003002","91002","100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","313","1"
"21103002","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","314","1"
"26003030","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","315","1"
"26003030","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","316","1"
"28002041","91002","1100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","317","1"
"28002041","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","318","1"
"28002041","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","319","1"
"26003031","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","320","1"
"26003031","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","321","1"
"26003032","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","322","1"
"26003032","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","323","1"
"26003033","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","324","1"
"26003033","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","325","1"
"26003034","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","326","1"
"26003034","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","327","1"
"28002042","91002","1100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","328","1"
"28002042","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","329","1"
"28002042","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","330","1"
"26002035","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","331","1"
"26002036","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","332","1"
"26002037","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","333","1"
"26002038","91002","1000","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","334","1"
"21005040","91002","100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","336","1"
"28002043","91002","1100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","337","1"
"28002043","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","338","1"
"28002043","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","339","1"
"28002044","91002","1100","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","340","1"
"28002044","94002","15000000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","341","1"
"28002044","90007","1500","-1","2","2030/12/31 23:59:59","2018/01/01 5:00:00","342","1"
"27004003","4101404","1","-1","18","2030/12/31 23:59:59","2018/01/01 5:00:00","343","1"
"26003035","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","1001","1"
"26003035","94002","750000","-1","12","2030/12/31 23:59:59","2018/01/01 5:00:00","1002","1"
"11001001","0","30","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001003","1"
"11001001","94002","30000","39","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10001004","1"
"11001001","91002","10","39","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10001005","1"
"11003001","0","40","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001006","1"
"11003001","20002","2","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001007","1"
"11003001","91002","10","39","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10001008","1"
"13002001","0","20","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001009","1"
"18004001","0","20","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001010","1"
"16006001","0","25","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001011","1"
"16007001","0","25","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001012","1"
"16007001","22001","3","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001013","1"
"11004001","0","30","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001014","1"
"11004001","20002","2","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001015","1"
"11004001","90007","500","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001016","1"
"11005001","0","40","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001017","1"
"11005001","94002","30000","39","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10001018","1"
"11005001","90007","500","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001019","1"
"11001001","0","60","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001023","1"
"14001001","0","40","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001024","1"
"14001001","94002","80000","39","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10001025","1"
"14001001","20003","2","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001026","1"
"14003001","0","50","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001027","1"
"14003001","94002","140000","39","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10001028","1"
"14003001","22002","4","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001029","1"
"11001001","94002","30000","39","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10001030","1"
"11001001","91002","10","39","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10001031","1"
"11003001","0","80","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001032","1"
"11003001","20002","2","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001033","1"
"11003001","91002","10","39","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10001034","1"
"13002001","0","40","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001035","1"
"18004001","0","40","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001036","1"
"16006001","0","50","39","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10001037","1"
"16007001","0","50","39","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10001038","1"
"16007001","22001","3","39","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10001039","1"
"11004001","0","60","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001040","1"
"11004001","20002","2","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001041","1"
"11004001","90007","500","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001042","1"
"11005001","0","80","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001043","1"
"11005001","94002","30000","39","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10001044","1"
"11005001","90007","500","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001045","1"
"14001001","0","80","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001046","1"
"14001001","94002","80000","39","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10001047","1"
"14001001","20003","2","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001048","1"
"14003001","0","100","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001049","1"
"14003001","94002","140000","39","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10001050","1"
"14003001","22002","4","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001051","1"
"11101001","0","20","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001114","1"
"11101001","20003","2","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001115","1"
"11001002","0","30","39","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10001121","1"
"11001002","94002","30000","39","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10001122","1"
"11001002","23001","6","39","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10001123","1"
"11101001","0","40","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001152","1"
"11101001","20003","2","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001153","1"
"11001002","0","60","39","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10001154","1"
"11001002","94002","30000","39","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10001155","1"
"11001002","23001","6","39","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10001156","1"
"11001001","0","30","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040003","40"
"11001001","94002","40000","54","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10040004","40"
"11001001","91002","10","54","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10040005","40"
"11003001","0","45","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040006","40"
"11003001","20002","6","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040007","40"
"11003001","91002","10","54","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10040008","40"
"13002001","0","20","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040009","40"
"18004001","0","20","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040010","40"
"16006001","0","25","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040011","40"
"16007001","0","25","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040012","40"
"16007001","22001","3","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040013","40"
"11004001","0","30","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040014","40"
"11004001","20002","6","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040015","40"
"11004001","90007","500","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040016","40"
"11005001","0","45","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040017","40"
"11005001","94002","40000","54","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10040018","40"
"11005001","90007","500","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040019","40"
"11001001","0","60","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040023","40"
"14001001","0","45","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040024","40"
"14001001","94002","100000","54","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10040025","40"
"14001001","20003","3","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040026","40"
"14003001","0","55","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040027","40"
"14003001","94002","180000","54","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10040028","40"
"14003001","22002","4","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040029","40"
"11001001","94002","40000","54","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10040030","40"
"11001001","91002","10","54","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10040031","40"
"11003001","0","90","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040032","40"
"11003001","20002","6","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040033","40"
"11003001","91002","10","54","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10040034","40"
"13002001","0","40","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040035","40"
"18004001","0","40","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040036","40"
"16006001","0","50","54","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10040037","40"
"16007001","0","50","54","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10040038","40"
"16007001","22001","3","54","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10040039","40"
"11004001","0","60","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040040","40"
"11004001","20002","6","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040041","40"
"11004001","90007","500","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040042","40"
"11005001","0","90","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040043","40"
"11005001","94002","40000","54","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10040044","40"
"11005001","90007","500","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040045","40"
"14001001","0","90","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040046","40"
"14001001","94002","100000","54","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10040047","40"
"14001001","20003","3","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040048","40"
"14003001","0","110","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040049","40"
"14003001","94002","180000","54","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10040050","40"
"14003001","22002","4","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040051","40"
"11101001","0","20","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040114","40"
"11101001","20003","3","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040115","40"
"11001002","0","35","54","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10040121","40"
"11001002","94002","40000","54","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10040122","40"
"11001002","23001","6","54","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10040123","40"
"11101001","0","40","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040152","40"
"11101001","20003","3","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040153","40"
"11001002","0","70","54","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10040154","40"
"11001002","94002","40000","54","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10040155","40"
"11001002","23001","6","54","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10040156","40"
"11001001","0","35","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055003","55"
"11001001","94002","50000","74","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10055004","55"
"11001001","91002","10","74","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10055005","55"
"11003001","0","45","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055006","55"
"11003001","20002","10","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055007","55"
"11003001","91002","10","74","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10055008","55"
"13002001","0","20","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055009","55"
"18004001","0","20","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055010","55"
"16006001","0","30","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055011","55"
"16007001","0","30","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055012","55"
"16007001","22001","3","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055013","55"
"11004001","0","35","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055014","55"
"11004001","20002","10","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055015","55"
"11004001","90007","500","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055016","55"
"11005001","0","45","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055017","55"
"11005001","94002","50000","74","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10055018","55"
"11005001","90007","500","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055019","55"
"11001001","0","70","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055023","55"
"14001001","0","45","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055024","55"
"14001001","94002","120000","74","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10055025","55"
"14001001","20003","4","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055026","55"
"14003001","0","60","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055027","55"
"14003001","94002","220000","74","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10055028","55"
"14003001","22002","4","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055029","55"
"11001001","94002","50000","74","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10055030","55"
"11001001","91002","10","74","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10055031","55"
"11003001","0","90","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055032","55"
"11003001","20002","10","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055033","55"
"11003001","91002","10","74","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10055034","55"
"13002001","0","40","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055035","55"
"18004001","0","40","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055036","55"
"16006001","0","60","74","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10055037","55"
"16007001","0","60","74","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10055038","55"
"16007001","22001","3","74","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10055039","55"
"11004001","0","70","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055040","55"
"11004001","20002","10","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055041","55"
"11004001","90007","500","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055042","55"
"11005001","0","90","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055043","55"
"11005001","94002","50000","74","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10055044","55"
"11005001","90007","500","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055045","55"
"14001001","0","90","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055046","55"
"14001001","94002","120000","74","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10055047","55"
"14001001","20003","4","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055048","55"
"14003001","0","120","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055049","55"
"14003001","94002","220000","74","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10055050","55"
"14003001","22002","4","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055051","55"
"11101001","0","20","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055114","55"
"11101001","20003","4","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055115","55"
"11001002","0","35","74","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10055121","55"
"11001002","94002","50000","74","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10055122","55"
"11001002","23001","6","74","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10055123","55"
"11101001","0","40","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055152","55"
"11101001","20003","4","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055153","55"
"11001002","0","70","74","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10055154","55"
"11001002","94002","50000","74","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10055155","55"
"11001002","23001","6","74","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10055156","55"
"11001001","0","35","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075003","75"
"11001001","94002","60000","94","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10075004","75"
"11001001","91002","10","94","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10075005","75"
"11003001","0","50","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075006","75"
"11003001","20002","14","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075007","75"
"11003001","91002","10","94","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10075008","75"
"13002001","0","25","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075009","75"
"18004001","0","25","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075010","75"
"16006001","0","30","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075011","75"
"16007001","0","30","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075012","75"
"16007001","22001","3","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075013","75"
"11004001","0","35","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075014","75"
"11004001","20002","14","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075015","75"
"11004001","90007","500","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075016","75"
"11005001","0","50","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075017","75"
"11005001","94002","60000","94","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10075018","75"
"11005001","90007","500","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075019","75"
"11001001","0","70","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075023","75"
"14001001","0","45","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075024","75"
"14001001","94002","150000","94","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10075025","75"
"14001001","20003","5","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075026","75"
"14003001","0","60","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075027","75"
"14003001","94002","250000","94","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10075028","75"
"14003001","22002","4","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075029","75"
"11001001","94002","60000","94","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10075030","75"
"11001001","91002","10","94","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10075031","75"
"11003001","0","100","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075032","75"
"11003001","20002","14","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075033","75"
"11003001","91002","10","94","8","2030/12/31 23:59:59","2022/12/16 5:00:00","10075034","75"
"13002001","0","50","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075035","75"
"18004001","0","50","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075036","75"
"16006001","0","60","94","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10075037","75"
"16007001","0","60","94","5","2024/02/14 23:59:59","2022/12/16 5:00:00","10075038","75"
"16007001","22001","3","94","2","2024/02/14 23:59:59","2022/12/16 5:00:00","10075039","75"
"11004001","0","70","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075040","75"
"11004001","20002","14","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075041","75"
"11004001","90007","500","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075042","75"
"11005001","0","100","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075043","75"
"11005001","94002","60000","94","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10075044","75"
"11005001","90007","500","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075045","75"
"14001001","0","90","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075046","75"
"14001001","94002","150000","94","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10075047","75"
"14001001","20003","5","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075048","75"
"14003001","0","120","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075049","75"
"14003001","94002","250000","94","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10075050","75"
"14003001","22002","4","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075051","75"
"11101001","0","25","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075114","75"
"11101001","20003","5","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075115","75"
"11001002","0","35","94","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10075121","75"
"11001002","94002","60000","94","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10075122","75"
"11001002","23001","6","94","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10075123","75"
"11101001","0","50","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075152","75"
"11101001","20003","5","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075153","75"
"11001002","0","70","94","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10075154","75"
"11001002","94002","60000","94","12","2030/12/31 23:59:59","2022/12/16 5:00:00","10075155","75"
"11001002","23001","6","94","2","2030/12/31 23:59:59","2022/12/16 5:00:00","10075156","75"
"11001001","0","40","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095003","95"
"11001001","94002","70000","119","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10095004","95"
"11001001","91002","10","119","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10095005","95"
"11003001","0","50","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095006","95"
"11003001","20002","18","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095007","95"
"11003001","91002","10","119","8","2022/12/16 4:59:59","2020/11/16 5:00:00","10095008","95"
"13002001","0","25","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095009","95"
"18004001","0","25","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095010","95"
"16006001","0","30","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095011","95"
"16007001","0","30","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095012","95"
"16007001","22001","3","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095013","95"
"11004001","0","40","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095014","95"
"11004001","20002","18","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095015","95"
"11004001","90007","500","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095016","95"
"11005001","0","50","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095017","95"
"11005001","94002","60000","119","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10095018","95"
"11005001","90007","500","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095019","95"
"11001001","0","80","119","5","2030/12/31 23:59:59","2022/12/16 5:00:00","10095023","95"
"14001001","0","50","119","5","2022/12/16 4:59:59","2020/11/16 5:00:00","10095024","95"
"14001001","94002","170000","119","12","2022/12/16 4:59:59","2020/11/16 5:00:00","10095025","95"
"14001001","20003","6","119","2","2022/12/16 4:59:59","2020/11/16 5:00:00","10095026","95"
