feefa88b1c94284c914e2094d4f573f57b17f2114422992122caaab651f92ecd,289b2b8d3b2b97c7a2a6a890289c6368ba6da4c5df38ed3dbde14f8b513bedc8,b5ee19a8afee555b732db535753c7064c8d5eb682e48ca3dca43142319099a61,7d71018da3cab20986278f44df56c0b5fa5ea4fdccdd6d7dad711d31b3df14ba,8033b5f35cfb015a55c32bfd1e33acfe56242d452292bf341c50d2f0a81c2de3,2ed44a778dec1863421950b63f3a077a04caf4162920773b5148b08df2934637,3633d20e8eac4eadc5423cb2eade904a841da9c78c9203111c71797a47bd4f53,53ede10e613d90da43fed0cbc5782d2d5c4b1b107117878018ba9337ae79194e,9a405c117275a5e34dbe3d7c5a32b6224eecd1b7e8cb1d84ffb809488850eeb7,aefb932811c3cdc92a976e53308af137efb5a5f9ca403ac111efacdd711c75c6,551fd1ea12405a6d1ae63e84be7d23178799db5868524f525bfd8d0d8e7f1333,f6a6aa3b27579c870676f1eea6588564a32d3bbffc03f9f8d2b0b808ea914c84,13d402dfa4917ccda7878f379d2dc9e5c1595035c005ea3a45d7b2b3c67d73a2,936f77774b551559f34858d484aab5e18d5fb857432581c1a0099c7cae3a011c,2c680ac3357cb231650ac0e186fcc335380043df89dea41fed169e3472f238d1,9c65c3032a7731ef1cc73cb1b654bf7cc308c62c990faebb72ddec6d79ba03e2,701bbcb9f181fb4a0d8b5b97a609c78254f6e80cfc4566da634478f9a96a46c5,c0c0dbac4d004297b05b18dd52025c2b9fc3a050e929fa1860422ec0a8ece7ec,e7356d9e95d5fc34d7b9af1a420be9aa3842c8bcd1f93df7091b3d1cad144eff
"241716","35000000000","0","0","0","0","2","0","20","0","92417","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241717","40000000000","0","0","0","0","2","0","30","0","92417","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241718","50000000000","0","0","0","0","2","0","50","0","92417","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241719","60000000000","0","0","0","0","4","0","50","0","92417","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"241720","70000000000","0","0","0","0","4","0","50","0","92417","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"241801","1000000000","2","0","25015","1250","2","2","10","25021","92418","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241802","2000000000","2","0","25013","1250","2","2","500","25011","92418","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241803","3000000000","2","0","25015","1250","2","2","10","25021","92418","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241804","4000000000","2","0","25013","1250","2","2","500","25011","92418","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241805","5000000000","2","0","25015","1250","2","2","10","25021","92418","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241806","6000000000","2","0","25013","1250","2","2","1000","25011","92418","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241807","7000000000","2","0","25015","3000","2","2","10","25021","92418","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241808","8000000000","2","0","25013","3000","2","2","1000","25011","92418","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241809","9000000000","2","0","25015","3000","2","2","10","25021","92418","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241810","10000000000","2","0","25012","3000","2","2","10","25021","92418","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241811","12000000000","2","0","25015","3000","2","2","10","25021","92418","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241812","16000000000","2","0","25014","3000","2","2","1000","25011","92418","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241813","20000000000","2","0","25015","3000","2","2","1000","25013","92418","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241814","25000000000","2","0","25013","3000","2","2","1000","25011","92418","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241815","30000000000","0","0","0","0","2","0","10","0","92418","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241816","35000000000","0","0","0","0","2","0","20","0","92418","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241817","40000000000","0","0","0","0","2","0","30","0","92418","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241818","50000000000","0","0","0","0","2","0","50","0","92418","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241819","60000000000","0","0","0","0","4","0","50","0","92418","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"241820","70000000000","0","0","0","0","4","0","50","0","92418","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"241901","1000000000","2","0","25015","1250","2","2","10","25021","92419","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241902","2000000000","2","0","25013","1250","2","2","500","25011","92419","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241903","3000000000","2","0","25015","1250","2","2","10","25021","92419","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241904","4000000000","2","0","25013","1250","2","2","500","25011","92419","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241905","5000000000","2","0","25015","1250","2","2","10","25021","92419","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"241906","6000000000","2","0","25013","1250","2","2","1000","25011","92419","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"241907","7000000000","2","0","25015","3000","2","2","10","25021","92419","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241908","8000000000","2","0","25013","3000","2","2","1000","25011","92419","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241909","9000000000","2","0","25015","3000","2","2","10","25021","92419","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241910","10000000000","2","0","25012","3000","2","2","10","25021","92419","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241911","12000000000","2","0","25015","3000","2","2","10","25021","92419","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"241912","16000000000","2","0","25014","3000","2","2","1000","25011","92419","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241913","20000000000","2","0","25015","3000","2","2","1000","25013","92419","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241914","25000000000","2","0","25013","3000","2","2","1000","25011","92419","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"241915","30000000000","0","0","0","0","2","0","10","0","92419","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241916","35000000000","0","0","0","0","2","0","20","0","92419","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241917","40000000000","0","0","0","0","2","0","30","0","92419","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241918","50000000000","0","0","0","0","2","0","50","0","92419","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"241919","60000000000","0","0","0","0","4","0","50","0","92419","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"241920","70000000000","0","0","0","0","4","0","50","0","92419","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242001","1000000000","2","0","25015","1250","2","2","10","25021","92420","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242002","2000000000","2","0","25013","1250","2","2","500","25011","92420","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242003","3000000000","2","0","25015","1250","2","2","10","25021","92420","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242004","4000000000","2","0","25013","1250","2","2","500","25011","92420","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242005","5000000000","2","0","25015","1250","2","2","10","25021","92420","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242006","6000000000","2","0","25013","1250","2","2","1000","25011","92420","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242007","7000000000","2","0","25015","3000","2","2","10","25021","92420","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242008","8000000000","2","0","25013","3000","2","2","1000","25011","92420","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242009","9000000000","2","0","25015","3000","2","2","10","25021","92420","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242010","10000000000","2","0","25012","3000","2","2","10","25021","92420","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242011","12000000000","2","0","25015","3000","2","2","10","25021","92420","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242012","16000000000","2","0","25014","3000","2","2","1000","25011","92420","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242013","20000000000","2","0","25015","3000","2","2","1000","25013","92420","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242014","25000000000","2","0","25013","3000","2","2","1000","25011","92420","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242015","30000000000","0","0","0","0","2","0","10","0","92420","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242016","35000000000","0","0","0","0","2","0","20","0","92420","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242017","40000000000","0","0","0","0","2","0","30","0","92420","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242018","50000000000","0","0","0","0","2","0","50","0","92420","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242019","60000000000","0","0","0","0","4","0","50","0","92420","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242020","70000000000","0","0","0","0","4","0","50","0","92420","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242101","1000000000","2","0","25015","1250","2","2","10","25021","92421","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242102","2000000000","2","0","25013","1250","2","2","500","25011","92421","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242103","3000000000","2","0","25015","1250","2","2","10","25021","92421","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242104","4000000000","2","0","25013","1250","2","2","500","25011","92421","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242105","5000000000","2","0","25015","1250","2","2","10","25021","92421","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242106","6000000000","2","0","25013","1250","2","2","1000","25011","92421","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242107","7000000000","2","0","25015","3000","2","2","10","25021","92421","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242108","8000000000","2","0","25013","3000","2","2","1000","25011","92421","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242109","9000000000","2","0","25015","3000","2","2","10","25021","92421","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242110","10000000000","2","0","25012","3000","2","2","10","25021","92421","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242111","12000000000","2","0","25015","3000","2","2","10","25021","92421","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242112","16000000000","2","0","25014","3000","2","2","1000","25011","92421","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242113","20000000000","2","0","25015","3000","2","2","1000","25013","92421","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242114","25000000000","2","0","25013","3000","2","2","1000","25011","92421","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242115","30000000000","0","0","0","0","2","0","10","0","92421","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242116","35000000000","0","0","0","0","2","0","20","0","92421","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242117","40000000000","0","0","0","0","2","0","30","0","92421","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242118","50000000000","0","0","0","0","2","0","50","0","92421","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242119","60000000000","0","0","0","0","4","0","50","0","92421","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242120","70000000000","0","0","0","0","4","0","50","0","92421","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242201","1000000000","2","0","25015","1250","2","2","10","25021","92422","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242202","2000000000","2","0","25013","1250","2","2","500","25011","92422","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242203","3000000000","2","0","25015","1250","2","2","10","25021","92422","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242204","4000000000","2","0","25013","1250","2","2","500","25011","92422","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242205","5000000000","2","0","25015","1250","2","2","10","25021","92422","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242206","6000000000","2","0","25013","1250","2","2","1000","25011","92422","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242207","7000000000","2","0","25015","3000","2","2","10","25021","92422","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242208","8000000000","2","0","25013","3000","2","2","1000","25011","92422","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242209","9000000000","2","0","25015","3000","2","2","10","25021","92422","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242210","10000000000","2","0","25012","3000","2","2","10","25021","92422","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242211","12000000000","2","0","25015","3000","2","2","10","25021","92422","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242212","16000000000","2","0","25014","3000","2","2","1000","25011","92422","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242213","20000000000","2","0","25015","3000","2","2","1000","25013","92422","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242214","25000000000","2","0","25013","3000","2","2","1000","25011","92422","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242215","30000000000","0","0","0","0","2","0","10","0","92422","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242216","35000000000","0","0","0","0","2","0","20","0","92422","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242217","40000000000","0","0","0","0","2","0","30","0","92422","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242218","50000000000","0","0","0","0","2","0","50","0","92422","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242219","60000000000","0","0","0","0","4","0","50","0","92422","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242220","70000000000","0","0","0","0","4","0","50","0","92422","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242301","1000000000","2","0","25015","1250","2","2","10","25021","92423","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242302","2000000000","2","0","25013","1250","2","2","500","25011","92423","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242303","3000000000","2","0","25015","1250","2","2","10","25021","92423","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242304","4000000000","2","0","25013","1250","2","2","500","25011","92423","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242305","5000000000","2","0","25015","1250","2","2","10","25021","92423","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242306","6000000000","2","0","25013","1250","2","2","1000","25011","92423","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242307","7000000000","2","0","25015","3000","2","2","10","25021","92423","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242308","8000000000","2","0","25013","3000","2","2","1000","25011","92423","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242309","9000000000","2","0","25015","3000","2","2","10","25021","92423","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242310","10000000000","2","0","25012","3000","2","2","10","25021","92423","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242311","12000000000","2","0","25015","3000","2","2","10","25021","92423","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242312","16000000000","2","0","25014","3000","2","2","1000","25011","92423","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242313","20000000000","2","0","25015","3000","2","2","1000","25013","92423","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242314","25000000000","2","0","25013","3000","2","2","1000","25011","92423","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242315","30000000000","0","0","0","0","2","0","10","0","92423","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242316","35000000000","0","0","0","0","2","0","20","0","92423","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242317","40000000000","0","0","0","0","2","0","30","0","92423","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242318","50000000000","0","0","0","0","2","0","50","0","92423","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242319","60000000000","0","0","0","0","4","0","50","0","92423","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242320","70000000000","0","0","0","0","4","0","50","0","92423","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242401","1000000000","2","0","25015","1250","2","2","10","25021","92424","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242402","2000000000","2","0","25013","1250","2","2","500","25011","92424","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242403","3000000000","2","0","25015","1250","2","2","10","25021","92424","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242404","4000000000","2","0","25013","1250","2","2","500","25011","92424","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242405","5000000000","2","0","25015","1250","2","2","10","25021","92424","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242406","6000000000","2","0","25013","1250","2","2","1000","25011","92424","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242407","7000000000","2","0","25015","3000","2","2","10","25021","92424","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242408","8000000000","2","0","25013","3000","2","2","1000","25011","92424","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242409","9000000000","2","0","25015","3000","2","2","10","25021","92424","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242410","10000000000","2","0","25012","3000","2","2","10","25021","92424","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242411","12000000000","2","0","25015","3000","2","2","10","25021","92424","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242412","16000000000","2","0","25014","3000","2","2","1000","25011","92424","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242413","20000000000","2","0","25015","3000","2","2","1000","25013","92424","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242414","25000000000","2","0","25013","3000","2","2","1000","25011","92424","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242415","30000000000","0","0","0","0","2","0","10","0","92424","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242416","35000000000","0","0","0","0","2","0","20","0","92424","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242417","40000000000","0","0","0","0","2","0","30","0","92424","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242418","50000000000","0","0","0","0","2","0","50","0","92424","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242419","60000000000","0","0","0","0","4","0","50","0","92424","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242420","70000000000","0","0","0","0","4","0","50","0","92424","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242501","1000000000","2","0","25015","1250","2","2","10","25021","92425","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242502","2000000000","2","0","25013","1250","2","2","500","25011","92425","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242503","3000000000","2","0","25015","1250","2","2","10","25021","92425","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242504","4000000000","2","0","25013","1250","2","2","500","25011","92425","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242505","5000000000","2","0","25015","1250","2","2","10","25021","92425","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242506","6000000000","2","0","25013","1250","2","2","1000","25011","92425","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242507","7000000000","2","0","25015","3000","2","2","10","25021","92425","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242508","8000000000","2","0","25013","3000","2","2","1000","25011","92425","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242509","9000000000","2","0","25015","3000","2","2","10","25021","92425","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242510","10000000000","2","0","25012","3000","2","2","10","25021","92425","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242511","12000000000","2","0","25015","3000","2","2","10","25021","92425","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242512","16000000000","2","0","25014","3000","2","2","1000","25011","92425","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242513","20000000000","2","0","25015","3000","2","2","1000","25013","92425","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242514","25000000000","2","0","25013","3000","2","2","1000","25011","92425","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242515","30000000000","0","0","0","0","2","0","10","0","92425","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242516","35000000000","0","0","0","0","2","0","20","0","92425","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242517","40000000000","0","0","0","0","2","0","30","0","92425","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242518","50000000000","0","0","0","0","2","0","50","0","92425","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242519","60000000000","0","0","0","0","4","0","50","0","92425","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242520","70000000000","0","0","0","0","4","0","50","0","92425","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242601","1000000000","2","0","25015","1250","2","2","10","25021","92426","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242602","2000000000","2","0","25013","1250","2","2","500","25011","92426","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242603","3000000000","2","0","25015","1250","2","2","10","25021","92426","2","25014","500","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242604","4000000000","2","0","25013","1250","2","2","500","25011","92426","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242605","5000000000","2","0","25015","1250","2","2","10","25021","92426","2","25014","1000","0","1250","0","25102","abyss_reward_icon_masterpieces_piece"
"242606","6000000000","2","0","25013","1250","2","2","1000","25011","92426","2","25012","1250","0","1250","0","25021","abyss_reward_icon_astralshard"
"242607","7000000000","2","0","25015","3000","2","2","10","25021","92426","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242608","8000000000","2","0","25013","3000","2","2","1000","25011","92426","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242609","9000000000","2","0","25015","3000","2","2","10","25021","92426","2","25014","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242610","10000000000","2","0","25012","3000","2","2","10","25021","92426","2","25011","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242611","12000000000","2","0","25015","3000","2","2","10","25021","92426","2","25013","1000","0","3000","0","25102","abyss_reward_icon_masterpieces_piece"
"242612","16000000000","2","0","25014","3000","2","2","1000","25011","92426","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242613","20000000000","2","0","25015","3000","2","2","1000","25013","92426","2","25014","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242614","25000000000","2","0","25013","3000","2","2","1000","25011","92426","2","25012","3000","0","3000","0","25021","abyss_reward_icon_astralshard"
"242615","30000000000","0","0","0","0","2","0","10","0","92426","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242616","35000000000","0","0","0","0","2","0","20","0","92426","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242617","40000000000","0","0","0","0","2","0","30","0","92426","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242618","50000000000","0","0","0","0","2","0","50","0","92426","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242619","60000000000","0","0","0","0","4","0","50","0","92426","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242620","70000000000","0","0","0","0","4","0","50","0","92426","0","0","0","0","0","0","140001","abyss_reward_icon_piece_p_heart"
"242701","1000000000","2","25015","25014","500","2","2","10","25202","92427","2","25021","10","2","1250","1250","25102","abyss_reward_icon_masterpieces_piece"
"242702","2000000000","2","25013","25012","1250","2","2","5","25021","92427","2","25011","500","2","1250","1250","25204","abyss_reward_icon_connectpiece_2"
"242703","3000000000","2","25015","25014","500","2","2","10","25202","92427","2","25021","20","2","1250","1250","25102","abyss_reward_icon_masterpieces_piece"
"242704","4000000000","2","25013","25012","1250","2","2","5","25021","92427","2","25011","500","2","1250","1250","25204","abyss_reward_icon_connectpiece_2"
"242705","5000000000","2","25015","25014","1000","2","2","10","25206","92427","2","25021","5","2","1250","1250","25102","abyss_reward_icon_masterpieces_piece"
"242706","6000000000","2","25013","25012","1250","2","2","20","25021","92427","2","25011","1000","2","1250","1250","25202","abyss_reward_icon_connectpiece_1"
"242707","7000000000","2","25015","25014","1000","2","2","10","25204","92427","2","25021","10","2","3000","3000","25102","abyss_reward_icon_masterpieces_piece"
"242708","8000000000","2","25013","25012","3000","2","2","5","25021","92427","2","25011","1000","2","3000","3000","25206","abyss_reward_icon_connectpiece_3"
"242709","9000000000","2","25015","25014","1000","2","2","10","25202","92427","2","25021","30","2","3000","3000","25102","abyss_reward_icon_masterpieces_piece"
"242710","10000000000","2","25012","25011","1000","2","2","10","25204","92427","2","25021","20","2","3000","3000","25102","abyss_reward_icon_masterpieces_piece"
"242711","12000000000","2","25015","25013","1000","2","2","10","25206","92427","2","25021","5","2","3000","3000","25102","abyss_reward_icon_masterpieces_piece"
"242712","16000000000","2","25014","25012","3000","2","2","40","25021","92427","2","25011","1000","2","3000","3000","25202","abyss_reward_icon_connectpiece_1"
"242713","20000000000","2","25015","25014","3000","2","2","30","25021","92427","2","25013","1000","2","3000","3000","25204","abyss_reward_icon_connectpiece_2"
"242714","25000000000","2","25013","25012","3000","2","2","5","25021","92427","2","25011","1000","2","3000","3000","25206","abyss_reward_icon_connectpiece_3"
"242715","30000000000","0","0","0","0","2","0","10","0","92427","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242716","35000000000","0","0","0","0","2","0","20","0","92427","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
"242717","40000000000","0","0","0","0","2","0","30","0","92427","0","0","0","0","0","0","90005","abyss_reward_icon_hiseki"
