0499bc9616524c4a0abaf9fe29f712c48843eb4506bb6bc76b18f4569b758c47,8571d487813b7e01affe00ebdafddd9ffada353907151f763bdc1fe19ebc0a75,8cf21b2bc3146ba3394659fbc9f627ff765ab6099830b0c5910cb704851ab3e3,18cc49cbff80913d426b0d86c0075fd6b170c141d40bdb6a12bbe1cf50b26f88,1539fbff4ff51202431a10fcfe65f21f12581a1254f0cc990cdfe85a04b758b1,5acd6d4f60996ffe8796cca23dc32cd51e10079b54a9718f8d979fa0e1b6c561,9fc76a9caffea383668a7345e349edeb066c840b3b274fb372afac34fed1f20f,41af25aa315b6922060c3c129d1cf28d5a9baad9a7b362965de5a4e0b7ee7648,a71ea23f9f035eac0157ae5c7562e6ca9a515bbc79e2bf57f7af2bd1bb2158dc,b34a67451da6ec59bd4b8f443dd98d8bcdc7e69632a7dc98acabc1d528a34f7c,4b0e362f6fc767ae4b7ab51e93c8769567a4d2eaa83194e7f1c8ab6e965544f3,2efcf231a1c01c6b68f3ff08277081d51540031e4a7481ef0bfc8ec5eaad07b0,3b59d4ec639fc87539a75b05fed43a4916a4f3cec8a92dfdc002c777297383f6,9837070c484d80e2267ebc0dca3e9798d0774834c3bd5a2377b9c9801b6ad6b0,34d166dbd4e0edfa9710f8a078af5e7411f6f7e0fbf798dcd46520ecda270c15,4762d4e9049b8cba1094cd50362a55f2b9d155387aad80d605007e5cb39aa821,8773fa388728976a6ca66ce219234a11a276d549aeac1b0859a338843881a29b,e2e304e9c5ddc11206a8c0ce58910177cffc38dd657fcf77d81b0a8e87cbdfaa,4c98a0ea924b5c9c2b08f475844ad8951750889cfee2cbd5e9bd64ad23eaafbc,f2149c802e0f0f3a178768b07b714afa6efdb83cddfc4abe28441f2887be4a12,b957ed05efda24c1a6d9771dc6559be71b2b58da42339e4287e831215dbfce7f,92ae0ee3dcd3606a3baa428b3d54c123ef0a2fb73fc2b36ebe3efe608f3b1fd3,90d37035d662d6d9678c9db0ca74223721863d47c609d5064c547e879341355d,dc30780bb74862703e17c32579fdefb96f2854813452e68425621b4d4888fb53,7a2a7b981439932e1d37eca61cbaad5f767b61050dab6a9a50fbb3e2ebe4e5fd,5cbd21f7621ab93514bb666ff126d24a4a976f7fa6e90cfa69841bbb7f019822,632d1b01b5e65c5369ac6b133e539f9314a3884aa09f2ba8f33b31f0cb85663c,50272328d41afe2f8a6370c1f37e462c595679c187296a8d36009ed19c63eb3c,d978c1dc7bb0defe7225c2177b0b329d7af5f8ddc7934db9831e81c6f9ff7e61,250e39bedaf5ede5966144ff2933bbe4b0f668eb0013d692658a0f973033d6a1,c7377084c33c54fb21252f48f86def47174c8125ce5dcc4c8c239860aa5b8297,db99062af941636f5c0400e2bd55dabc1e1f2f1c438ce2be64635446395bbcfc,37a83f1e24d8cbba509c8ef4a30fbfc8fe6e776e7c5c80697e824ea9e8d6094f,42b2b6fa8e23b6d85d9fda951a7b279fa99250c76fac9508285afd5fda3da444,2eb808e5949f77864850052b2febcc57389f094cf6e537014d5c8366f75f2070,78c03ba6c9186b88257900755558c4a23554d3e61fb4dd0bcaf11bc99bc54ed1,a942798fbd3e1b79603b92d8d2b3159a59803d09c04cc067015b87cf792ace2b,a109eb860f241761182bf2f4f87fa1cfee65f38776a404c89d5234bc6fcbbed7
"650006062","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120013","0","10011001","670300015","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","313","0","670390015"
"650006063","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670330013","0","10011004","670290215","0","0","0","0","0","0","1","670130115","0","66","0","0","0","0","0","313","4","670250015"
"650006071","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090116","0","61001007","670300016","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110016"
"650006072","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050015","0","10011001","670300016","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670140016"
"650006073","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380015","0","10011004","670050015","0","0","0","0","0","0","1","670230016","0","66","0","0","0","0","0","321","4","670420016"
"650006081","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060017","0","61001007","670090017","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670130017"
"650006082","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090017","0","10011001","670300117","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670070017"
"650006083","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290117","0","10011004","670380116","0","0","0","0","0","0","1","670340017","0","66","0","0","0","0","0","321","4","670160017"
"650006091","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090118","0","61001007","670300018","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110018"
"650006092","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120016","0","10011001","670300018","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670390018"
"650006093","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040017","0","10011004","670030018","0","0","0","0","0","0","1","670210118","0","66","0","0","0","0","0","321","4","670100018"
"650006101","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370019","0","61001007","670060019","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670440019"
"650006102","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210119","0","10011001","670010019","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670280019"
"650006103","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270019","0","10011004","670380118","0","0","0","0","0","0","1","670160019","0","66","0","0","0","0","0","321","4","670420019"
"650006111","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670380019","0","61001007","670320020","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670340020"
"650006112","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050019","0","10011001","670300020","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670140020"
"650006113","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670330018","0","10011004","670290220","0","0","0","0","0","0","1","670130120","0","66","0","0","0","0","0","321","4","670250020"
"650006121","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030021","0","61001007","670280021","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670020021"
"650006122","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120019","0","10011001","670300021","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670390021"
"650006123","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290121","0","10011004","670380120","0","0","0","0","0","0","1","670340021","0","66","0","0","0","0","0","321","4","670160021"
"650006131","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030022","0","61001007","670280022","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","326","0","670020022"
"650006132","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090022","0","10011001","670300122","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","326","0","670070022"
"650006133","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040021","0","10011004","670030022","0","0","0","0","0","0","1","670210122","0","66","0","0","0","0","0","326","4","670100022"
"650006141","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370023","0","61001007","670060023","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","336","0","670440023"
"650006142","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050022","0","10011001","670300023","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","336","0","670140023"
"650006143","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380022","0","10011004","670050022","0","0","0","0","0","0","1","670230023","0","66","0","0","0","0","0","336","4","670420023"
"650006151","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090125","0","61001007","670300025","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","341","0","670110025"
"650006152","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670330023","0","10011001","670210125","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","341","0","670080025"
"650006153","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270025","0","10011004","670380124","0","0","0","0","0","0","1","670160025","0","66","0","0","0","0","0","341","4","670420025"
"650006161","0","10011003","0","1","0","0","1","86","0","0","1","1","10011004","86","4","670070035","0","10011002","670090135","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","356","0","670430035"
"650006162","0","61001004","0","1","0","0","2","36","0","0","1","1","62001005","60","0","670090035","0","62001007","670400035","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","356","0","670110035"
"650006163","0","10011006","0","1","101011","0","3","86","0","0","1","1","10011007","86","0","670130135","0","10011005","670040035","0","0","0","0","0","0","2","670020035","0","86","0","0","0","0","0","356","4","670050035"
"650006171","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670030038","0","62001007","670290138","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","356","0","670390038"
"650006172","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670070038","0","10011002","670090138","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","356","0","670430038"
"650006173","0","10011006","0","1","101011","0","3","86","0","0","1","1","10011007","86","0","670240038","0","10011005","670380138","0","0","0","0","0","0","2","670150038","0","86","0","0","0","0","0","356","4","670220038"
"650006181","0","10011003","0","1","0","0","1","86","0","0","1","1","10011004","86","4","670280039","0","10011002","670270040","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","371","0","670010038"
"650006182","0","61001004","0","1","0","0","2","36","0","0","1","1","62001005","60","0","670030040","0","62001007","670290140","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","371","0","670390040"
"650006183","0","10011006","0","1","101011","0","3","86","0","0","1","1","10011007","86","0","670120040","0","10011005","670380140","0","0","0","0","0","0","2","670140040","0","86","0","0","0","0","0","371","4","670420040"
"650006191","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670060043","0","62001007","670230041","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","381","0","670300143"
"650006192","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670280042","0","10011002","670270043","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","381","0","670010041"
"650006193","0","10011006","0","1","101011","0","3","86","0","0","1","1","10011007","86","0","670130143","0","10011005","670040043","0","0","0","0","0","0","2","670020043","0","86","0","0","0","0","0","381","4","670050043"
"650006201","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670050045","0","62001007","670190043","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","396","0","670380045"
"650006202","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670030045","0","10011002","670290145","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","396","0","670390045"
"650006203","0","10011006","0","1","101011","0","3","86","0","0","1","1","10011007","86","0","670120045","0","10011005","670380145","0","0","0","0","0","0","2","670140045","0","86","0","0","0","0","0","396","4","670420045"
"650007011","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370010","0","61001007","670060010","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","273","0","670440010"
"650007012","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090010","0","10011001","670300110","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","273","0","670070010"
"650007013","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270010","0","10011004","670380109","0","0","0","0","0","0","1","670160010","0","66","0","0","0","0","0","273","4","670420010"
"650007021","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090111","0","61001007","670300011","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","281","0","670110011"
"650007022","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210111","0","10011001","670010011","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","281","0","670280011"
"650007023","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380010","0","10011004","670050010","0","0","0","0","0","0","1","670230011","0","66","0","0","0","0","0","281","4","670420011"
"650007031","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670380011","0","61001007","670320012","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","288","0","670340012"
"650007032","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670330010","0","10011001","670210112","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","288","0","670080012"
"650007033","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290112","0","10011004","670380111","0","0","0","0","0","0","1","670340012","0","66","0","0","0","0","0","288","4","670160012"
"650007041","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060013","0","61001007","670090013","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","298","0","670130013"
"650007042","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090013","0","10011001","670300113","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","298","0","670070013"
"650007043","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040012","0","10011004","670030013","0","0","0","0","0","0","1","670210113","0","66","0","0","0","0","0","298","4","670100013"
"650007051","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030014","0","61001007","670280014","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","309","0","670020014"
"650007052","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210114","0","10011001","670010014","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","309","0","670280014"
"650007053","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270014","0","10011004","670380113","0","0","0","0","0","0","1","670160014","0","66","0","0","0","0","0","309","4","670420014"
"650007061","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060015","0","61001007","670090015","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","313","0","670130015"
"650007062","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120013","0","10011001","670300015","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","313","0","670390015"
"650007063","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670330013","0","10011004","670290215","0","0","0","0","0","0","1","670130115","0","66","0","0","0","0","0","313","4","670250015"
"650007071","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090116","0","61001007","670300016","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110016"
"650007072","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050015","0","10011001","670300016","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670140016"
"650007073","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380015","0","10011004","670050015","0","0","0","0","0","0","1","670230016","0","66","0","0","0","0","0","321","4","670420016"
"650007081","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060017","0","61001007","670090017","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670130017"
"650007082","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090017","0","10011001","670300117","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670070017"
"650007083","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290117","0","10011004","670380116","0","0","0","0","0","0","1","670340017","0","66","0","0","0","0","0","321","4","670160017"
"650007091","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090118","0","61001007","670300018","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110018"
"650007092","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120016","0","10011001","670300018","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670390018"
"650007093","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040017","0","10011004","670030018","0","0","0","0","0","0","1","670210118","0","66","0","0","0","0","0","321","4","670100018"
"650007101","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370019","0","61001007","670060019","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670440019"
"650007102","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210119","0","10011001","670010019","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670280019"
"650007103","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270019","0","10011004","670380118","0","0","0","0","0","0","1","670160019","0","66","0","0","0","0","0","321","4","670420019"
"650007111","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670380019","0","61001007","670320020","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670340020"
"650007112","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050019","0","10011001","670300020","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670140020"
"650007113","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670330018","0","10011004","670290220","0","0","0","0","0","0","1","670130120","0","66","0","0","0","0","0","321","4","670250020"
"650007121","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030021","0","61001007","670280021","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670020021"
"650007122","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120019","0","10011001","670300021","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670390021"
"650007123","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290121","0","10011004","670380120","0","0","0","0","0","0","1","670340021","0","66","0","0","0","0","0","321","4","670160021"
"650007131","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030022","0","61001007","670280022","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","326","0","670020022"
"650007132","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090022","0","10011001","670300122","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","326","0","670070022"
"650007133","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040021","0","10011004","670030022","0","0","0","0","0","0","1","670210122","0","66","0","0","0","0","0","326","4","670100022"
"650007141","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370023","0","61001007","670060023","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","336","0","670440023"
"650007142","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050022","0","10011001","670300023","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","336","0","670140023"
"650007143","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380022","0","10011004","670050022","0","0","0","0","0","0","1","670230023","0","66","0","0","0","0","0","336","4","670420023"
"650007151","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090125","0","61001007","670300025","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","341","0","670110025"
"650007152","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670330023","0","10011001","670210125","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","341","0","670080025"
"650007153","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270025","0","10011004","670380124","0","0","0","0","0","0","1","670160025","0","66","0","0","0","0","0","341","4","670420025"
"650007161","0","10011003","0","1","0","0","1","86","0","0","1","1","10011004","86","4","670030037","0","10011002","670290134","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","356","0","670020037"
"650007162","0","61001004","0","1","0","0","2","36","0","0","1","1","62001005","60","0","670330035","0","62001007","670210137","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","356","0","670130137"
"650007163","0","10011007","0","1","101011","0","3","86","0","0","1","1","10011008","86","0","670120037","0","10011006","670380137","0","0","0","0","0","0","2","670140037","0","86","0","0","0","0","0","356","4","670420037"
"650007171","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670060039","0","62001007","670230037","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","356","0","670300139"
"650007172","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670090039","0","10011002","670300139","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","356","0","670070039"
"650007173","0","10011007","0","1","101011","0","3","86","0","0","1","1","10011008","86","0","670130139","0","10011006","670040039","0","0","0","0","0","0","2","670020039","0","86","0","0","0","0","0","356","4","670050039"
"650007181","0","10011003","0","1","0","0","1","86","0","0","1","1","10011004","86","4","670280041","0","10011002","670270042","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","371","0","670010040"
"650007182","0","61001004","0","1","0","0","2","36","0","0","1","1","62001005","60","0","670210142","0","62001007","670010042","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","371","0","670280042"
"650007183","0","10011007","0","1","101011","0","3","86","0","0","1","1","10011008","86","0","670120042","0","10011006","670380142","0","0","0","0","0","0","2","670140042","0","86","0","0","0","0","0","371","4","670420042"
"650007191","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670050044","0","62001007","670190042","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","381","0","670380044"
"650007192","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670090044","0","10011002","670300144","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","381","0","670070044"
"650007193","0","10011007","0","1","101011","0","3","86","0","0","1","1","10011008","86","0","670240044","0","10011006","670380144","0","0","0","0","0","0","2","670150044","0","86","0","0","0","0","0","381","4","670220044"
"650007201","0","61001004","0","1","0","0","1","36","0","0","1","1","62001005","60","0","670060047","0","62001007","670230045","0","0","0","0","0","0","2","0","0","36","0","0","0","0","0","396","0","670300147"
"650007202","0","10011003","0","1","0","0","2","86","0","0","1","1","10011004","86","4","670120045","0","10011002","670300047","101011","4","0","0","0","0","2","0","0","86","101011","0","0","0","0","396","0","670390047"
"650007203","0","10011007","0","1","101011","0","3","86","0","0","1","1","10011008","86","0","670120047","0","10011006","670380147","0","0","0","0","0","0","2","670140047","0","86","0","0","0","0","0","396","4","670420047"
"650008011","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370010","0","61001007","670060010","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","273","0","670440010"
"650008012","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090010","0","10011001","670300110","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","273","0","670070010"
"650008013","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270010","0","10011004","670380109","0","0","0","0","0","0","1","670160010","0","66","0","0","0","0","0","273","4","670420010"
"650008021","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090111","0","61001007","670300011","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","281","0","670110011"
"650008022","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210111","0","10011001","670010011","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","281","0","670280011"
"650008023","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380010","0","10011004","670050010","0","0","0","0","0","0","1","670230011","0","66","0","0","0","0","0","281","4","670420011"
"650008031","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670380011","0","61001007","670320012","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","288","0","670340012"
"650008032","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670330010","0","10011001","670210112","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","288","0","670080012"
"650008033","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290112","0","10011004","670380111","0","0","0","0","0","0","1","670340012","0","66","0","0","0","0","0","288","4","670160012"
"650008041","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060013","0","61001007","670090013","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","298","0","670130013"
"650008042","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090013","0","10011001","670300113","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","298","0","670070013"
"650008043","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040012","0","10011004","670030013","0","0","0","0","0","0","1","670210113","0","66","0","0","0","0","0","298","4","670100013"
"650008051","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670030014","0","61001007","670280014","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","309","0","670020014"
"650008052","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670210114","0","10011001","670010014","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","309","0","670280014"
"650008053","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670270014","0","10011004","670380113","0","0","0","0","0","0","1","670160014","0","66","0","0","0","0","0","309","4","670420014"
"650008061","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060015","0","61001007","670090015","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","313","0","670130015"
"650008062","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120013","0","10011001","670300015","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","313","0","670390015"
"650008063","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670330013","0","10011004","670290215","0","0","0","0","0","0","1","670130115","0","66","0","0","0","0","0","313","4","670250015"
"650008071","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090116","0","61001007","670300016","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110016"
"650008072","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670050015","0","10011001","670300016","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670140016"
"650008073","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670380015","0","10011004","670050015","0","0","0","0","0","0","1","670230016","0","66","0","0","0","0","0","321","4","670420016"
"650008081","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670060017","0","61001007","670090017","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670130017"
"650008082","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670090017","0","10011001","670300117","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670070017"
"650008083","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670290117","0","10011004","670380116","0","0","0","0","0","0","1","670340017","0","66","0","0","0","0","0","321","4","670160017"
"650008091","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670090118","0","61001007","670300018","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670110018"
"650008092","0","10011002","0","1","0","0","2","66","0","0","1","1","10011003","66","4","670120016","0","10011001","670300018","0","0","0","0","0","0","1","0","0","66","101011","0","0","0","0","321","0","670390018"
"650008093","0","10011005","0","1","101011","0","3","66","0","0","1","1","10011006","66","0","670040017","0","10011004","670030018","0","0","0","0","0","0","1","670210118","0","66","0","0","0","0","0","321","4","670100018"
"650008101","0","61001004","0","1","0","0","1","36","0","0","1","1","61001005","30","0","670370019","0","61001007","670060019","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0","321","0","670440019"
