671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"679","351","8004","0","-1","1","2021/1/23 05:00:00","0","0","1","2021/1/29 04:59:59","80","1500","0"
"680","352","8005","0","-1","1","2021/1/23 05:00:00","0","0","1","2021/1/29 04:59:59","80","1500","0"
"681","34","103","0","-1","1","2021/1/26 05:00:00","0","0","1","2021/2/8 04:59:59","30","2000","0"
"682","44","103","0","-1","1","2021/1/26 05:00:00","0","0","1","2021/2/8 04:59:59","40","2000","0"
"683","251","7004","0","-1","1","2021/02/16 12:00:00","0","0","1","2021/02/23 20:59:59","80","1500","0"
"684","252","7005","0","-1","1","2021/02/16 12:00:00","0","0","1","2021/02/23 20:59:59","80","1500","0"
"685","251","7004","0","-1","1","2021/03/08 12:00:00","0","0","1","2021/03/24 20:59:59","80","1500","0"
"686","252","7005","0","-1","1","2021/03/08 12:00:00","0","0","1","2021/03/24 20:59:59","80","1500","0"
"687","39","111","0","-1","1","2021/2/8 05:00:00","0","0","1","2021/2/11 04:59:59","30","2000","0"
"688","49","111","0","-1","1","2021/2/8 05:00:00","0","0","1","2021/2/11 04:59:59","40","2000","0"
"689","31","101","0","-1","1","2021/2/11 05:00:00","0","0","1","2021/2/14 04:59:59","30","2000","0"
"690","41","101","0","-1","1","2021/2/11 05:00:00","0","0","1","2021/2/14 04:59:59","40","2000","0"
"691","45","104","0","-1","1","2021/2/14 05:00:00","0","0","1","2021/2/24 04:59:59","40","2000","0"
"692","34","103","0","-1","1","2021/2/24 05:00:00","0","0","1","2021/3/5 04:59:59","30","2000","0"
"693","44","103","0","-1","1","2021/2/24 05:00:00","0","0","1","2021/3/5 04:59:59","40","2000","0"
"696","34","103","0","-1","1","2021/2/15 05:00:00","0","0","1","2021/2/20 04:59:59","30","3000","0"
"697","44","103","0","-1","1","2021/2/15 05:00:00","0","0","1","2021/2/20 04:59:59","40","3000","0"
"698","31","101","0","-1","1","2021/2/15 05:00:00","0","0","1","2021/2/22 04:59:59","30","3000","0"
"699","41","101","0","-1","1","2021/2/15 05:00:00","0","0","1","2021/2/22 04:59:59","40","3000","0"
"700","37","109","0","-1","1","2021/2/20 05:00:00","0","0","1","2021/2/24 04:59:59","30","3000","0"
"701","38","112","0","-1","1","2021/2/20 05:00:00","0","0","1","2021/2/24 04:59:59","30","3000","0"
"702","91","101","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"703","92","102","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"704","93","111","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"705","94","109","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"706","95","112","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"707","100","8004","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"708","101","8005","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"709","98","7004","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/2/23 20:59:59","100","1500","0"
"710","99","7005","0","-1","1","2021/2/21 05:00:00","0","0","1","2021/2/23 20:59:59","100","1500","0"
"711","96","6004","0","-1","1","2021/2/28 12:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"712","97","6005","0","-1","1","2021/2/28 12:00:00","0","0","1","2021/3/7 04:59:59","100","1500","0"
"713","32","102","0","-1","1","2021/2/22 05:00:00","0","0","1","2021/2/26 04:59:59","30","3000","0"
"714","42","102","0","-1","1","2021/2/22 05:00:00","0","0","1","2021/2/26 04:59:59","40","3000","0"
"715","39","111","0","-1","1","2021/2/26 05:00:00","0","0","1","2021/3/1 04:59:59","30","3000","0"
"716","49","111","0","-1","1","2021/2/26 05:00:00","0","0","1","2021/3/1 04:59:59","40","3000","0"
"717","39","111","0","-1","1","2021/3/5 05:00:00","0","0","1","2021/3/9 04:59:59","30","2000","0"
"718","49","111","0","-1","1","2021/3/5 05:00:00","0","0","1","2021/3/9 04:59:59","40","2000","0"
"719","31","101","0","-1","1","2021/3/9 05:00:00","0","0","1","2021/3/13 04:59:59","30","2000","0"
"720","41","101","0","-1","1","2021/3/9 05:00:00","0","0","1","2021/3/13 04:59:59","40","2000","0"
"721","37","109","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","30","2000","0"
"722","38","112","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","30","2000","0"
"723","32","102","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","30","2000","0"
"724","42","102","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","40","2000","0"
"725","34","103","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","30","2000","0"
"726","44","103","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/16 04:59:59","40","2000","0"
"727","45","104","0","-1","1","2021/3/13 05:00:00","0","0","1","2021/3/24 04:59:59","40","2000","0"
"728","31","101","0","-1","1","2021/3/16 05:00:00","0","0","1","2021/3/22 04:59:59","30","2000","0"
"729","41","101","0","-1","1","2021/3/16 05:00:00","0","0","1","2021/3/22 04:59:59","40","2000","0"
"730","32","102","0","-1","1","2021/3/22 05:00:00","0","0","1","2021/3/26 04:59:59","30","2000","0"
"731","42","102","0","-1","1","2021/3/22 05:00:00","0","0","1","2021/3/26 04:59:59","40","2000","0"
"732","37","109","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/3/31 04:59:59","30","2000","0"
"733","38","112","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/3/31 04:59:59","30","2000","0"
"734","31","101","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/3/31 04:59:59","30","2000","0"
"735","41","101","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/3/31 04:59:59","40","2000","0"
"736","81","101","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"737","82","102","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"738","83","111","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"739","84","109","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"740","85","112","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"741","351","8004","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"742","352","8005","0","-1","1","2021/3/23 05:00:00","0","0","1","2021/3/29 04:59:59","80","1500","0"
"743","34","103","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/4/7 04:59:59","30","2000","0"
"744","44","103","0","-1","1","2021/3/26 05:00:00","0","0","1","2021/4/7 04:59:59","40","2000","0"
"745","151","6004","0","-1","1","2021/4/30 12:00:00","0","0","1","2021/5/14 20:59:59","80","1500","0"
"746","152","6005","0","-1","1","2021/4/30 12:00:00","0","0","1","2021/5/14 20:59:59","80","1500","0"
"747","151","6004","0","-1","1","2021/3/31 12:00:00","0","0","1","2021/4/14 20:59:59","80","1500","0"
"748","152","6005","0","-1","1","2021/3/31 12:00:00","0","0","1","2021/4/14 20:59:59","80","1500","0"
"749","151","6004","0","-1","1","2021/5/31 12:00:00","0","0","1","2021/6/14 20:59:59","80","1500","0"
"750","152","6005","0","-1","1","2021/5/31 12:00:00","0","0","1","2021/6/14 20:59:59","80","1500","0"
"751","251","7004","0","-1","1","2021/04/18 12:00:00","0","0","1","2021/04/25 20:59:59","80","1500","0"
"752","252","7005","0","-1","1","2021/04/18 12:00:00","0","0","1","2021/04/25 20:59:59","80","1500","0"
"753","251","7004","0","-1","1","2021/05/18 12:00:00","0","0","1","2021/05/25 20:59:59","80","1500","0"
"754","252","7005","0","-1","1","2021/05/18 12:00:00","0","0","1","2021/05/25 20:59:59","80","1500","0"
"755","39","111","0","-1","1","2021/4/7 05:00:00","0","0","1","2021/4/10 04:59:59","30","2000","0"
"756","49","111","0","-1","1","2021/4/7 05:00:00","0","0","1","2021/4/10 04:59:59","40","2000","0"
"757","31","101","0","-1","1","2021/4/10 05:00:00","0","0","1","2021/4/14 04:59:59","30","2000","0"
"758","41","101","0","-1","1","2021/4/10 05:00:00","0","0","1","2021/4/14 04:59:59","40","2000","0"
"759","37","109","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","30","2000","0"
"760","38","112","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","30","2000","0"
"761","32","102","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","30","2000","0"
"762","42","102","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","40","2000","0"
"763","34","103","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","30","2000","0"
"764","44","103","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/17 04:59:59","40","2000","0"
"765","45","104","0","-1","1","2021/4/14 05:00:00","0","0","1","2021/4/25 04:59:59","40","2000","0"
"766","31","101","0","-1","1","2021/4/17 05:00:00","0","0","1","2021/4/21 04:59:59","30","2000","0"
"767","41","101","0","-1","1","2021/4/17 05:00:00","0","0","1","2021/4/21 04:59:59","40","2000","0"
"768","32","102","0","-1","1","2021/4/21 05:00:00","0","0","1","2021/4/25 04:59:59","30","2000","0"
"769","42","102","0","-1","1","2021/4/21 05:00:00","0","0","1","2021/4/25 04:59:59","40","2000","0"
"770","37","109","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/4/30 04:59:59","30","2000","0"
"771","38","112","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/4/30 04:59:59","30","2000","0"
"772","31","101","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/4/30 04:59:59","30","2000","0"
"773","41","101","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/4/30 04:59:59","40","2000","0"
"774","81","101","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"775","82","102","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"776","83","111","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"777","84","109","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"778","85","112","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"779","351","8004","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"780","352","8005","0","-1","1","2021/4/22 05:00:00","0","0","1","2021/4/28 04:59:59","80","1500","0"
"781","34","103","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/5/7 04:59:59","30","2000","0"
"782","44","103","0","-1","1","2021/4/25 05:00:00","0","0","1","2021/5/7 04:59:59","40","2000","0"
"783","32","102","0","-1","1","2021/4/30 05:00:00","0","0","1","2021/5/3 04:59:59","30","3000","0"
"784","42","102","0","-1","1","2021/4/30 05:00:00","0","0","1","2021/5/3 04:59:59","40","3000","0"
"785","91","101","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"786","92","102","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"787","93","111","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"788","94","109","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"789","95","112","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"790","100","8004","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"791","101","8005","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"792","96","6004","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"793","97","6005","0","-1","1","2021/5/1 05:00:00","0","0","1","2021/5/10 04:59:59","100","1500","0"
"794","31","101","0","-1","1","2021/5/3 05:00:00","0","0","1","2021/5/7 04:59:59","30","3000","0"
"795","41","101","0","-1","1","2021/5/3 05:00:00","0","0","1","2021/5/7 04:59:59","40","3000","0"
"796","39","111","0","-1","1","2021/5/7 05:00:00","0","0","1","2021/5/10 04:59:59","30","3000","0"
"797","49","111","0","-1","1","2021/5/7 05:00:00","0","0","1","2021/5/10 04:59:59","40","3000","0"
"798","32","102","0","-1","1","2021/5/10 05:00:00","0","0","1","2021/5/13 04:59:59","30","2000","0"
"799","42","102","0","-1","1","2021/5/10 05:00:00","0","0","1","2021/5/13 04:59:59","40","2000","0"
"800","45","104","0","-1","1","2021/5/10 05:00:00","0","0","1","2021/5/23 04:59:59","40","2000","0"
"801","37","109","0","-1","1","2021/5/10 05:00:00","0","0","1","2021/5/15 04:59:59","30","2000","0"
"802","38","112","0","-1","1","2021/5/10 05:00:00","0","0","1","2021/5/15 04:59:59","30","2000","0"
"803","31","101","0","-1","1","2021/5/13 05:00:00","0","0","1","2021/5/18 04:59:59","30","2000","0"
"804","41","101","0","-1","1","2021/5/13 05:00:00","0","0","1","2021/5/18 04:59:59","40","2000","0"
"805","34","103","0","-1","1","2021/5/18 05:00:00","0","0","1","2021/5/23 04:59:59","30","2000","0"
"806","44","103","0","-1","1","2021/5/18 05:00:00","0","0","1","2021/5/23 04:59:59","40","2000","0"
"807","37","109","0","-1","1","2021/5/19 05:00:00","0","0","1","2021/5/22 04:59:59","30","2000","0"
"808","81","101","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"809","82","102","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"810","83","111","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"811","84","109","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"812","85","112","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"813","351","8004","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"814","352","8005","0","-1","1","2021/5/23 05:00:00","0","0","1","2021/5/29 04:59:59","80","1500","0"
"815","37","109","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/5/31 04:59:59","30","2000","0"
"816","38","112","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/5/31 04:59:59","30","2000","0"
"817","31","101","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/5/31 04:59:59","30","2000","0"
"818","41","101","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/5/31 04:59:59","40","2000","0"
"819","34","103","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/6/6 04:59:59","30","2000","0"
"820","44","103","0","-1","1","2021/5/26 05:00:00","0","0","1","2021/6/6 04:59:59","40","2000","0"
"821","151","6004","0","-1","1","2021/06/30 12:00:00","0","0","1","2021/07/14 20:59:59","80","1500","0"
"822","152","6005","0","-1","1","2021/06/30 12:00:00","0","0","1","2021/07/14 20:59:59","80","1500","0"
"823","39","111","0","-1","1","2021/6/6 05:00:00","0","0","1","2021/6/9 04:59:59","30","2000","0"
"824","49","111","0","-1","1","2021/6/6 05:00:00","0","0","1","2021/6/9 04:59:59","40","2000","0"
"825","31","101","0","-1","1","2021/6/9 05:00:00","0","0","1","2021/6/13 04:59:59","30","2000","0"
"826","41","101","0","-1","1","2021/6/9 05:00:00","0","0","1","2021/6/13 04:59:59","40","2000","0"
"827","37","109","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","30","2000","0"
"828","38","112","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","30","2000","0"
"829","32","102","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","30","2000","0"
"830","42","102","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","40","2000","0"
"831","34","103","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","30","2000","0"
"832","44","103","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/16 04:59:59","40","2000","0"
"833","45","104","0","-1","1","2021/6/13 05:00:00","0","0","1","2021/6/25 04:59:59","40","2000","0"
"834","31","101","0","-1","1","2021/6/16 05:00:00","0","0","1","2021/6/21 04:59:59","30","2000","0"
"835","41","101","0","-1","1","2021/6/16 05:00:00","0","0","1","2021/6/21 04:59:59","40","2000","0"
"836","32","102","0","-1","1","2021/6/21 05:00:00","0","0","1","2021/6/25 04:59:59","30","2000","0"
"837","42","102","0","-1","1","2021/6/21 05:00:00","0","0","1","2021/6/25 04:59:59","40","2000","0"
"838","81","101","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"839","82","102","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"840","83","111","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"841","84","109","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"842","85","112","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"843","351","8004","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"844","352","8005","0","-1","1","2021/6/23 05:00:00","0","0","1","2021/6/29 04:59:59","80","1500","0"
"845","37","109","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/6/30 04:59:59","30","2000","0"
"846","38","112","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/6/30 04:59:59","30","2000","0"
"847","31","101","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/6/30 04:59:59","30","2000","0"
"848","41","101","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/6/30 04:59:59","40","2000","0"
"849","34","103","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/7/6 04:59:59","30","2000","0"
"850","44","103","0","-1","1","2021/6/25 05:00:00","0","0","1","2021/7/6 04:59:59","40","2000","0"
"851","251","7004","0","-1","1","2021/06/18 12:00:00","0","0","1","2021/06/25 20:59:59","80","1500","0"
"852","252","7005","0","-1","1","2021/06/18 12:00:00","0","0","1","2021/06/25 20:59:59","80","1500","0"
"853","251","7004","0","-1","1","2021/07/18 12:00:00","0","0","1","2021/07/25 20:59:59","80","1500","0"
"854","252","7005","0","-1","1","2021/07/18 12:00:00","0","0","1","2021/07/25 20:59:59","80","1500","0"
"855","151","6004","0","-1","1","2021/07/31 12:00:00","0","0","1","2021/08/14 20:59:59","80","1500","0"
"856","152","6005","0","-1","1","2021/07/31 12:00:00","0","0","1","2021/08/14 20:59:59","80","1500","0"
"857","37","109","0","-1","1","2021/6/19 05:00:00","0","0","1","2021/6/22 04:59:59","30","2000","0"
"858","32","102","0","-1","1","2021/7/6 05:00:00","0","0","1","2021/7/9 04:59:59","30","2000","0"
"859","42","102","0","-1","1","2021/7/6 05:00:00","0","0","1","2021/7/9 04:59:59","40","2000","0"
"860","31","101","0","-1","1","2021/07/09 5:00:00","0","0","1","2021/07/17 4:59:59","30","3000","0"
"861","41","101","0","-1","1","2021/07/09 5:00:00","0","0","1","2021/07/17 4:59:59","40","3000","0"
"862","45","104","0","-1","1","2021/7/13 05:00:00","0","0","1","2021/7/25 04:59:59","40","2000","0"
"863","37","109","0","-1","1","2021/7/13 05:00:00","0","0","1","2021/7/16 04:59:59","30","2000","0"
"864","38","112","0","-1","1","2021/7/13 05:00:00","0","0","1","2021/7/16 04:59:59","30","2000","0"
"865","34","103","0","-1","1","2021/7/13 05:00:00","0","0","1","2021/7/16 04:59:59","30","2000","0"
"866","44","103","0","-1","1","2021/7/13 05:00:00","0","0","1","2021/7/16 04:59:59","40","2000","0"
"867","39","111","0","-1","1","2021/7/17 05:00:00","0","0","1","2021/7/21 04:59:59","30","2000","0"
"868","49","111","0","-1","1","2021/7/17 05:00:00","0","0","1","2021/7/21 04:59:59","40","2000","0"
"869","37","109","0","-1","1","2021/7/19 05:00:00","0","0","1","2021/7/22 04:59:59","30","2000","0"
"870","32","102","0","-1","1","2021/7/21 05:00:00","0","0","1","2021/7/25 04:59:59","30","2000","0"
"871","42","102","0","-1","1","2021/7/21 05:00:00","0","0","1","2021/7/25 04:59:59","40","2000","0"
"872","81","101","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"873","82","102","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"874","83","111","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"875","84","109","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"876","85","112","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"877","351","8004","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"878","352","8005","0","-1","1","2021/7/24 05:00:00","0","0","1","2021/7/30 04:59:59","80","1500","0"
"879","37","109","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/7/31 04:59:59","30","2000","0"
"880","38","112","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/7/31 04:59:59","30","2000","0"
"881","31","101","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/7/31 04:59:59","30","3000","0"
"882","41","101","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/7/31 04:59:59","40","3000","0"
"883","34","103","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/08/05 04:59:59","30","2000","0"
"884","44","103","0","-1","1","2021/7/25 05:00:00","0","0","1","2021/08/05 04:59:59","40","2000","0"
"885","39","111","0","-1","1","2021/8/5 05:00:00","0","0","1","2021/8/9 04:59:59","30","2000","0"
"886","49","111","0","-1","1","2021/8/5 05:00:00","0","0","1","2021/8/9 04:59:59","40","2000","0"
"887","45","104","0","-1","1","2021/8/09 05:00:00","0","0","1","2021/8/20 04:59:59","40","2000","0"
"888","31","101","0","-1","1","2021/8/9 05:00:00","0","0","1","2021/8/12 04:59:59","30","2000","0"
"889","41","101","0","-1","1","2021/8/9 05:00:00","0","0","1","2021/8/12 04:59:59","40","2000","0"
"890","32","102","0","-1","1","2021/8/12 05:00:00","0","0","1","2021/8/15 04:59:59","30","2000","0"
"891","42","102","0","-1","1","2021/8/12 05:00:00","0","0","1","2021/8/15 04:59:59","40","2000","0"
"892","31","101","0","-1","1","2021/8/15 05:00:00","0","0","1","2021/8/22 04:59:59","30","4000","0"
"893","41","101","0","-1","1","2021/8/15 05:00:00","0","0","1","2021/8/22 04:59:59","40","4000","0"
"894","34","103","0","-1","1","2021/8/15 05:00:00","0","0","1","2021/8/20 04:59:59","30","3000","0"
"895","44","103","0","-1","1","2021/8/15 05:00:00","0","0","1","2021/8/20 04:59:59","40","3000","0"
"896","91","101","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"897","92","102","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"898","93","111","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"899","94","109","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"900","95","112","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"901","100","8004","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"902","101","8005","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"903","96","6004","0","-1","1","2021/8/31 12:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"904","97","6005","0","-1","1","2021/8/31 12:00:00","0","0","1","2021/9/4 04:59:59","100","1500","0"
"905","98","7004","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/8/25 20:59:59","100","1500","0"
"906","99","7005","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/8/25 20:59:59","100","1500","0"
"907","37","109","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/8/25 04:59:59","30","3000","0"
"908","38","112","0","-1","1","2021/8/20 05:00:00","0","0","1","2021/8/25 04:59:59","30","3000","0"
"909","32","102","0","-1","1","2021/8/22 05:00:00","0","0","1","2021/8/28 04:59:59","30","3000","0"
"910","42","102","0","-1","1","2021/8/22 05:00:00","0","0","1","2021/8/28 04:59:59","40","3000","0"
"911","39","111","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/9/1 04:59:59","30","3000","0"
"912","49","111","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/9/1 04:59:59","40","3000","0"
"913","31","101","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/8/31 04:59:59","30","2000","0"
"914","41","101","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/8/31 04:59:59","40","2000","0"
"915","34","103","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/9/8 04:59:59","30","2000","0"
"916","44","103","0","-1","1","2021/8/28 05:00:00","0","0","1","2021/9/8 04:59:59","40","2000","0"
"917","151","6004","0","-1","1","2021/8/31 12:00:00","0","0","1","2021/9/14 20:59:59","80","1500","0"
"918","152","6005","0","-1","1","2021/8/31 12:00:00","0","0","1","2021/9/14 20:59:59","80","1500","0"
"919","251","7004","0","-1","1","2021/08/18 12:00:00","0","0","1","2021/08/25 20:59:59","80","1500","0"
"920","252","7005","0","-1","1","2021/08/18 12:00:00","0","0","1","2021/08/25 20:59:59","80","1500","0"
"921","251","7004","0","-1","1","2021/09/17 12:00:00","0","0","1","2021/09/24 20:59:59","80","1500","0"
"922","252","7005","0","-1","1","2021/09/17 12:00:00","0","0","1","2021/09/24 20:59:59","80","1500","0"
"923","251","7004","0","-1","1","2021/10/18 12:00:00","0","0","1","2021/10/25 20:59:59","80","1500","0"
"924","252","7005","0","-1","1","2021/10/18 12:00:00","0","0","1","2021/10/25 20:59:59","80","1500","0"
"925","151","6004","0","-1","1","2021/9/30 12:00:00","0","0","1","2021/10/14 20:59:59","80","1500","0"
"926","152","6005","0","-1","1","2021/9/30 12:00:00","0","0","1","2021/10/14 20:59:59","80","1500","0"
"927","31","101","0","-1","1","2021/09/04 05:00:00","0","0","1","2021/09/08 04:59:59","30","2000","0"
