8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9
"","311","101311","1","3","","nop_idle_joy_normal","","0.2","","311012"
"","311","105111","1","3","","nop_talk_thinking","","0.2","","311013"
"0","311","105111","8","11","0","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","0.5","0","0","311014"
"","311","311014","","91","","","","","","311015"
"","311","105111","1","3","","nop_idle_thinking","","0.2","","311016"
"0","312","101831","8","11","0","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","0.5","0","0","312001"
"","312","101831","1","3","","nop_talk_joy1","","0.2","","312002"
"","312","312001","","91","","","","","","312003"
"1","312","101831","1","3","","nop_idle_joy1","","0.2","","312004"
"0","312","101611","8","11","0","見て見てミサキっち！\nあそこの料理すっごく美味しそう！","0.5","0","0","312005"
"","312","101611","1","3","","nop_talk_surprise_kira","","0.2","","312006"
"","312","312005","","91","","","","","","312007"
"1","312","101611","1","3","","nop_idle_surprise_kira","","0.2","","312008"
"0","312","105011","8","11","0","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","0.5","0","0","312009"
"","312","105011","1","3","","nop_talk_sad","","0.2","","312010"
"","312","2.5","","93","","0","","","","312011"
"","312","105011","1","3","","nop_talk_tsun_pain","","0.2","","312012"
"","312","312009","","91","","","","","","312013"
"1","312","105011","1","3","","nop_idle_sad","","0.2","","312014"
"0","313","105331","8","11","0","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","0.5","0","0","313001"
"1","313","105331","0","3","0.2","nop_13_monica_talk_doya","","0.2","nop_13_monica_talk_doya_loop","313002"
"","313","313001","","91","","","","","","313003"
"1","313","105331","1","3","","nop_idle_doya","","0.2","","313004"
"0","313","103031","8","11","0","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","0.5","0","0","313005"
"","313","103031","1","3","","nop_talk_joy1","","0.2","","313006"
"","313","313005","","91","","","","","","313007"
"1","313","103031","1","3","","nop_idle_joy1","","0.2","","313008"
"0","313","100811","8","11","0","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","0.5","0","0","313009"
"","313","100811","1","3","","nop_talk_thinking","","0.2","","313010"
"","313","313009","","91","","","","","","313011"
"1","313","100811","1","3","","nop_idle_thinking","","0.2","","313012"
"0","313","104511","8","11","0","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","0.5","0","0","313013"
"","313","104511","1","3","","nop_13_kuka_talk_memory1","","0.2","","313014"
"","313","313013","","91","","","","","","313015"
"1","313","104511","1","3","","nop_13_kuka_idle_memory1","","0.2","","313016"
"0","313","105511","8","11","0","大きな会場……\n先輩はどこにいるのかな？","0.5","0","0","313017"
"","313","105511","1","3","","nop_talk_sad","","0.2","","313018"
"","313","313017","","91","","","","","","313019"
"1","313","105511","1","3","","nop_idle_sad","","0.2","","313020"
"0","314","104931","8","11","0","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","0.5","0","0","314001"
"","314","104931","1","3","","nop_14_shizuru_talk_thinking","","0.2","","314002"
"","314","2","","93","","0","","","","314003"
"1","314","104931","0","3","0","nop_talk_guts3","","0.2","nop_talk_guts3_loop","314004"
"","314","314001","","91","","","","","","314005"
"0","314","101131","8","11","0","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","0.5","0","0","314006"
"1","314","101131","0","3","","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","314007"
"","314","2","","93","","0","","","","314008"
"","314","101131","1","3","","nop_talk_joy1","","0.2","","314009"
"","314","314006","","91","","","","","","314010"
"1","314","101131","1","3","","nop_idle_joy_normal","","0.2","","314011"
"0","314","106831","8","11","0","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","0.5","0","0","314012"
"1","314","106831","0","3","0","nop_talk_arm_crossed_joy","","0.2","nop_talk_arm_crossed_loop_joy","314013"
"","314","314012","","91","","","","","","314014"
"1","314","106831","1","3","","nop_idle_normal","","0.2","","314015"
"","314","104931","1","3","","nop_idle_normal","","0.2","","314016"
"1","314","101131","1","3","","nop_idle_normal","","0.2","","314017"
"0","315","104211","8","11","0","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","0.5","0","0","315001"
"","315","104211","1","3","","nop_talk_wish","","0.2","","315002"
"","315","315001","","91","","","","","","315003"
"1","315","104211","1","3","","nop_idle_wish","","0.2","","315004"
"0","315","105411","8","11","0","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","0.5","0","0","315005"
"","315","105411","1","3","","nop_talk_normal","","0.2","","315006"
"","315","2.5","","93","","0","","","","315007"
"","315","105411","1","3","","nop_talk_thinking","","0.2","","315008"
"","315","315005","","91","","","","","","315009"
"","315","105411","1","3","","nop_idle_thinking","","0.2","","315010"
"0","315","102931","8","11","0","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","0.5","0","0","315011"
"","315","102931","1","3","","nop_talk_joy1","","0.2","","315012"
"","315","315011","","91","","","","","","315013"
"1","315","102931","1","3","","nop_idle_joy1","","0.2","","315014"
"1","316","106631","0","3","0","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","316001"
"0","316","106631","8","11","0","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","0.5","0","0","316002"
"","316","316002","","91","","","","","","316003"
"","316","106631","1","3","","nop_16_inori_idle_doya","","0.2","","316004"
"","316","106531","1","3","","nop_talk_joy1","","0.2","","316005"
"0","316","106531","8","11","0","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","0.5","0","0","316006"
"","316","3.5","","93","","1","","","","316007"
"1","316","106531","0","3","0","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","316008"
"","316","316006","","91","","","","","","316009"
"","316","106531","1","3","","nop_idle_arm_crossed","","0.2","","316010"
"","316","106731","1","3","","nop_talk_normal","","0.2","","316011"
"0","316","106731","8","11","0","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","0.5","0","0","316012"
"","316","316012","","91","","","","","","316013"
"","316","106731","1","3","","nop_idle_normal","","0.2","","316014"
"0","317","110931","8","11","0","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","0.5","0","0","317001"
"","317","110931","1","3","","nop_17_chieru_talk_memory","","0.2","","317002"
"","317","4.2","","93","","0","","","","317003"
"1","317","110931","0","3","0","nop_17_chieru_01","","0.2","nop_17_chieru_loop","317004"
"1","317","1","0","3","0","nop_17_chieru_01","","0.2","nop_17_chieru_loop","317005"
"","317","317001","","91","","","","","","317006"
"","317","110931","1","3","","nop_idle_joy1","","0.2","","317007"
"","317","1","1","3","","NoItem_idle","","0.2","","317008"
"0","317","111031","8","11","0","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","0.5","0","0","317009"
"","317","111031","1","3","","nop_talk_normal_sad","","0.2","","317010"
"","317","1.5","","93","","0","","","","317011"
"1","317","111031","0","3","0","nop_17_yuni_weppu","","0.2","nop_17_yuni_weppu_loop","317012"
"","317","317009","","91","","","","","","317013"
"0","317","110831","8","11","0","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","0.5","0","0","317014"
"1","317","110831","0","3","0","nop_17_chloe_talk_normal_anger","","0.2","nop_17_chloe_talk_normal_anger_loop","317015"
"","317","110931","1","3","","nop_idle_sad","","0.2","","317016"
"","317","317014","","91","","","","","","317017"
"","317","110831","1","3","","nop_17_chloe_idle_normal2","","0.2","","317018"
"1","317","111031","1","3","","nop_idle_normal","","0.2","","317019"
"","318","114711","1","3","","nop_talk_joy1","","0.2","","318001"
"0","318","114711","8","11","0","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","0.5","0","0","318002"
"","318","2.5","","93","","0","","","","318003"
"","318","114711","1","3","","nop_18_muimi_talk_thinking","","0.2","","318004"
"","318","318002","","91","","","","","","318005"
"1","318","114711","1","3","","nop_18_muimi_idle_thinking","","0.2","","318006"
"1","318","115031","0","3","0","nop_18_neneka_humu","","0.2","nop_idle_normal","318007"
"0","318","115031","8","11","0","正月くらいは少しゆっくり\nさせてもらいましょうか。","0.5","0","0","318008"
"","318","318008","","91","","","","","","318009"
"1","318","118031","0","3","0","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","318010"
"0","318","118031","8","11","0","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","0.5","0","0","318011"
"","318","2.5","","93","","0","","","","318012"
"1","318","118031","0","3","0","nop_talk_doya","","0.2","nop_talk_doya_loop","318013"
"","318","318011","","91","","","","","","318014"
"","318","118031","1","3","","nop_idle_doya","","0.2","","318015"
"","318","118511","1","3","","nop_18_karin_talk_normal","","0.2","","318016"
"0","318","118511","8","11","0","いえいえ。それほどでもー","0.5","0","0","318017"
"","318","318017","","91","","","","","","318018"
"1","318","118511","1","3","","nop_18_karin_idle_normal","","0.2","","318019"
"","401","111831","1","3","","nop_talk_joy2","","0.2","","401001"
"","401","2","","93","","0","","","","401002"
"","401","111831","1","3","","nop_idle_joy_normal","","0.2","","401003"
"1","401","112031","0","3","0","nop_18_neneka_humu","","0.2","nop_idle_normal","401004"
"","401","2","","93","","0","","","","401005"
"","401","120831","1","3","","nop_16_kaya_talk_normal2_loop","","0.2","","401006"
"","401","2","","93","","0","","","","401007"
"","401","120831","1","3","","nop_16_kaya_idle_normal2","","0.2","","401008"
"","401","120931","1","3","","nop_talk_surprise1","","0.2","","401009"
"","401","2","","93","","0","","","","401010"
"","401","120931","1","3","","nop_idle_normal_joy","","0.2","","401011"
"","401","111931","1","3","","nop_talk_normal","","0.2","","401012"
"","401","2","","93","","0","","","","401013"
"","401","111931","1","3","","nop_idle_normal","","0.2","","401014"
"","401","120731","1","3","","nop_talk_joy1","","0.2","","401015"
"","401","2","","93","","0","","","","401016"
"","401","120731","1","3","","nop_idle_normal_joy","","0.2","","401017"
"","402","108731","1","3","","nop_talk_joy2","","0.2","","402001"
"","402","2","","93","","0","","","","402002"
"","402","108731","1","3","","nop_idle_joy1","","0.2","","402003"
"","402","108831","1","3","","nop_talk_joy3_blink","","0.2","","402004"
"","402","2","","93","","0","","","","402005"
"","402","108831","1","3","","nop_idle_joy_normal","","0.2","","402006"
"","402","108931","1","3","","nop_talk_normal","","0.2","","402007"
"","402","2","","93","","0","","","","402008"
"","402","108931","1","3","","nop_idle_normal","","0.2","","402009"
"","403","102011","1","3","","nop_talk_surprise_kira","","0.2","","403001"
"","403","2","","93","","0","","","","403002"
"","403","102011","1","3","","nop_idle_joy1","","0.2","","403003"
"","403","100411","1","3","","nop_talk_joy2","","0.2","","403004"
"","403","2","","93","","0","","","","403005"
"","403","100411","1","3","","nop_idle_normal","","0.2","","403006"
"","403","103631","1","3","","nop_talk_wish","","0.2","","403007"
"","403","2","","93","","0","","","","403008"
"","403","103631","1","3","","nop_idle_wish","","0.2","","403009"
"","404","101511","1","3","","nop_talk_wish_joy","","0.2","","404001"
"","404","2","","93","","0","","","","404002"
"","404","101511","1","3","","nop_idle_normal","","0.2","","404003"
"","404","101231","1","3","","nop_talk_joy2","","0.2","","404004"
"","404","2","","93","","0","","","","404005"
"","404","101231","1","3","","nop_idle_normal","","0.2","","404006"
"","404","104011","1","3","","nop_talk_surprise_kira","","0.2","","404007"
"","404","2","","93","","0","","","","404008"
"","404","104011","1","3","","nop_idle_normal","","0.2","","404009"
"","405","103111","1","3","","nop_talk_normal","","0.2","","405001"
"","405","2","","93","","0","","","","405002"
"","405","103111","1","3","","nop_idle_normal","","0.2","","405003"
"","405","102211","1","3","","nop_talk_worry","","0.2","","405004"
"","405","2","","93","","0","","","","405005"
"","405","102211","1","3","","nop_idle_worry","","0.2","","405006"
"","405","100711","1","3","","nop_05_miyako_talk_joy1","","0.2","","405007"
"","405","2","","93","","0","","","","405008"
"","405","100711","1","3","","nop_05_miyako_idle_joy1","","0.2","","405009"
"","405","100611","1","3","","nop_talk_joy1","","0.2","","405010"
"","405","2","","93","","0","","","","405011"
"","405","100611","1","3","","nop_idle_joy1","","0.2","","405012"
"","406","107131","1","3","","nop_talk_thinking","","0.2","","406001"
"","406","2","","93","","0","","","","406002"
"","406","107131","1","3","","nop_idle_arm_crossed","","0.2","","406003"
"","406","103731","1","3","","nop_talk_sad","","0.2","","406004"
"","406","2","","93","","0","","","","406005"
"","406","103731","1","3","","nop_idle_sad","","0.2","","406006"
"","406","100511","1","3","","nop_talk_joy2","","0.2","","406007"
"","406","2","","93","","0","","","","406008"
"","406","100511","1","3","","nop_idle_normal","","0.2","","406009"
"","406","104731","1","3","","nop_talk_normal","","0.2","","406010"
"","406","2","","93","","0","","","","406011"
"","406","104731","1","3","","nop_idle_normal","","0.2","","406012"
"","407","102831","1","3","","nop_talk_joy3","","0.2","","407001"
"","407","2","","93","","0","","","","407002"
"","407","102831","1","3","","nop_idle_normal","","0.2","","407003"
"","407","102111","1","3","","nop_07_kurumi_idle_bitter","","0.2","","407004"
"","407","2","","93","","0","","","","407005"
"","407","102111","1","3","","nop_idle_normal","","0.2","","407006"
"","407","102511","1","3","","nop_talk_joy2","","0.2","","407007"
"","407","2","","93","","0","","","","407008"
"","407","102511","1","3","","nop_idle_normal","","0.2","","407009"
"","407","102311","1","3","","nop_talk_joy1","","0.2","","407010"
"","407","2","","93","","0","","","","407011"
"","407","102311","1","3","","nop_idle_normal","","0.2","","407012"
"","408","101011","1","3","","nop_talk_joy1","","0.2","","408001"
"","408","2","","93","","0","","","","408002"
"","408","101011","1","3","","nop_idle_joy_normal","","0.2","","408003"
"","408","104331","1","3","","nop_talk_arm_crossed_loop","","0.2","","408004"
"","408","2","","93","","0","","","","408005"
"","408","104331","1","3","","nop_idle_arm_crossed","","0.2","","408006"
"","408","101711","1","3","","nop_talk_joy2","","0.2","","408007"
"","408","2","","93","","0","","","","408008"
"","408","101711","1","3","","nop_idle_joy1","","0.2","","408009"
"","408","101431","1","3","","nop_talk_normal","","0.2","","408010"
"","408","2","","93","","0","","","","408011"
"","408","101431","1","3","","nop_idle_normal","","0.2","","408012"
"","409","103311","1","3","","nop_talk_joy1","","0.2","","409001"
"","409","2","","93","","0","","","","409002"
"","409","103311","1","3","","nop_idle_joy1","","0.2","","409003"
"","409","105211","1","3","","nop_talk_joy1","","0.2","","409004"
"","409","2","","93","","0","","","","409005"
"","409","105211","1","3","","nop_idle_joy_normal","","0.2","","409006"
"","409","102611","1","3","","nop_talk_sad2","","0.2","","409007"
"","409","2","","93","","0","","","","409008"
"","409","102611","1","3","","nop_idle_sad2","","0.2","","409009"
"","409","103811","1","3","","nop_talk_normal","","0.2","","409010"
"","409","2","","93","","0","","","","409011"
"","409","103811","1","3","","nop_idle_normal","","0.2","","409012"
"","410","103231","1","3","","nop_talk_joy1","","0.2","","410001"
"","410","2","","93","","0","","","","410002"
"","410","103231","1","3","","nop_idle_joy1","","0.2","","410003"
"","410","103411","1","3","","nop_10_yukari_01","","0.2","","410004"
"","410","11","1","3","","nop_10_yukari_01","","0.2","","410005"
"","410","2","","93","","0","","","","410006"
"","410","103411","1","3","","nop_10_yukari_02","","0.2","","410007"
"","410","11","1","3","","nop_10_yukari_02","","0.2","","410008"
"","410","104811","1","3","","nop_talk_doya_loop","","0.2","","410009"
"","410","104811","","4","","1","","","","410010"
"","410","2","","93","","0","","","","410011"
"","410","104811","1","3","","nop_idle_doya","","0.2","","410012"
"","410","104611","1","3","","nop_talk_joy2","","0.2","","410013"
"","410","2","","93","","0","","","","410014"
"","410","104611","1","3","","nop_idle_joy_normal","","0.2","","410015"
"","411","102711","1","3","","nop_talk_wish2","","0.2","","411001"
"","411","2","","93","","0","","","","411002"
"","411","102711","1","3","","nop_idle_memory","","0.2","","411003"
"","411","100911","1","3","","nop_talk_normal","","0.2","","411004"
"","411","2","","93","","0","","","","411005"
"","411","100911","1","3","","nop_idle_arm_crossed","","0.2","","411006"
"","411","101311","1","3","","nop_talk_joy2","","0.2","","411007"
"","411","2","","93","","0","","","","411008"
"","411","101311","1","3","","nop_idle_joy_normal","","0.2","","411009"
"","411","105111","1","3","","nop_talk_normal","","0.2","","411010"
"","411","2","","93","","0","","","","411011"
"","411","105111","1","3","","nop_idle_normal","","0.2","","411012"
"","412","101831","1","3","","nop_talk_joy1","","0.2","","412001"
"","412","2","","93","","0","","","","412002"
"","412","101831","1","3","","nop_idle_joy1","","0.2","","412003"
"","412","101611","1","3","","nop_talk_joy2","","0.2","","412004"
"","412","2","","93","","0","","","","412005"
"","412","101611","1","3","","nop_idle_joy_normal","","0.2","","412006"
"","412","105011","1","3","","nop_talk_joy1","","0.2","","412007"
"","412","2","","93","","0","","","","412008"
"","412","105011","1","3","","nop_idle_joy_normal","","0.2","","412009"
"","413","105331","1","3","","nop_talk_normal","","0.2","","413001"
"","413","2","","93","","0","","","","413002"
"","413","105331","1","3","","nop_idle_normal","","0.2","","413003"
"","413","104511","1","3","","nop_talk_memory","","0.2","","413004"
"","413","2","","93","","0","","","","413005"
"","413","104511","1","3","","nop_idle_memory","","0.2","","413006"
"","413","103031","1","3","","nop_talk_joy1","","0.2","","413007"
"","413","2","","93","","0","","","","413008"
"","413","103031","1","3","","nop_idle_joy1","","0.2","","413009"
"","413","100811","1","3","","nop_talk_wish","","0.2","","413010"
"","413","2","","93","","0","","","","413011"
"","413","100811","1","3","","nop_idle_wish","","0.2","","413012"
"","413","105511","1","3","","nop_talk_sad","","0.2","","413013"
"","413","2","","93","","0","","","","413014"
"","413","105511","1","3","","nop_idle_sad","","0.2","","413015"
"1","414","101131","0","3","0","nop_talk_guts2","","0.2","nop_talk_guts2_loop","414001"
"","414","2","","93","","0","","","","414002"
"","414","101131","1","3","","nop_idle_normal","","0.2","","414003"
"","414","104931","1","3","","nop_talk_wish","","0.2","","414004"
"","414","2","","93","","0","","","","414005"
"","414","104931","1","3","","nop_idle_normal","","0.2","","414006"
"","414","106831","1","3","","nop_talk_thinking","","0.2","","414007"
"","414","2","","93","","0","","","","414008"
"","414","106831","1","3","","nop_idle_normal","","0.2","","414009"
"","415","104211","1","3","","nop_talk_wish","","0.2","","415001"
"","415","2","","93","","0","","","","415002"
"","415","104211","1","3","","nop_idle_wish","","0.2","","415003"
"","415","102931","1","3","","nop_talk_joy1","","0.2","","415004"
"","415","2","","93","","0","","","","415005"
"","415","102931","1","3","","nop_idle_joy1","","0.2","","415006"
"","415","105411","1","3","","nop_talk_normal","","0.2","","415007"
"","415","2","","93","","0","","","","415008"
"","415","105411","1","3","","nop_idle_normal","","0.2","","415009"
"","416","106731","1","3","","nop_talk_normal","","0.2","","416001"
"","416","2","","93","","0","","","","416002"
"","416","106731","1","3","","nop_idle_normal","","0.2","","416003"
"","416","106631","1","3","","nop_talk_joy2","","0.2","","416004"
"","416","2","","93","","0","","","","416005"
"","416","106631","1","3","","nop_idle_joy1","","0.2","","416006"
"","416","106531","1","3","","nop_16_kaya_talk_normal2_loop","","0.2","","416007"
"","416","2","","93","","0","","","","416008"
"","416","106531","1","3","","nop_16_kaya_idle_normal2","","0.2","","416009"
"1","417","111031","0","3","0","nop_talk_arm_crossed2","","0.2","nop_talk_arm_crossed_loop2","417001"
"","417","2","","93","","0","","","","417002"
"","417","111031","1","3","","nop_idle_normal","","0.2","","417003"
"","417","110931","1","3","","nop_talk_joy2","","0.2","","417004"
"","417","2","","93","","0","","","","417005"
"","417","110931","1","3","","nop_idle_joy_normal","","0.2","","417006"
"","417","110831","1","3","","nop_17_chloe_talk_normal2_loop","","0.2","","417007"
"","417","2","","93","","0","","","","417008"
"","417","110831","1","3","","nop_17_chloe_idle_normal2","","0.2","","417009"
"1","418","115031","0","3","0.2","nop_18_neneka_humu","","0.2","nop_idle_normal","418001"
"","418","2","","93","","0","","","","418002"
"","418","114711","1","3","","nop_talk_joy1_normal","","0.2","","418003"
"","418","2","","93","","0","","","","418004"
"","418","114711","1","3","","nop_idle_joy1","","0.2","","418005"
"","418","118511","1","3","","nop_18_karin_talk_normal","","0.2","","418006"
"","418","2","","93","","0","","","","418007"
"","418","118511","1","3","","nop_18_karin_idle_normal","","0.2","","418008"
"1","418","118031","0","3","0","nop_talk_doya","","0.2","nop_talk_doya_loop","418009"
"","418","2","","93","","0","","","","418010"
"","418","118031","1","3","","nop_idle_doya","","0.2","","418011"
"-255","501","1","101","1","0","111831","nop_idle_joy2","1.95","-150","501001"
"-255","501","1","100","1","1","120731","nop_idle_normal","1.95","150","501002"
"-265","501","1","103","1","0","120831","nop_idle_arm_crossed","1.95","-320","501003"
"-265","501","1","102","1","1","111931","nop_idle_normal","1.95","320","501004"
"-300","501","1","105","1","0","120931","nop_idle_thinking","1.95","-450","501005"
"-300","501","1","104","1","1","112031","nop_idle_doya","1.95","450","501006"
"","501","0.5","","93","","0","","","","501007"
"1","501","111831","0","3","0.2","nop_01_peko_oissu","","0.2","nop_talk_joy1","501008"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_001","","","0","501009"
"0","501","111831","5","11","0","おいっすー！\n新年会、楽しんでますか？","0.5","0","1","501010"
"","501","501010","","91","","","","","","501011"
"","501","0.2","","93","","0","","","","501012"
"0","501","120731","1","12","0","6","0","0","0","501013"
"0","501","111931","1","12","0","8","0","0","0","501014"
"0","501","112031","1","12","0","10","0","0","0","501015"
"0","501","120931","1","12","0","7","0","0","0","501016"
"0","501","120831","1","12","0","13","0","0","0","501017"
"","501","120731","1","3","","nop_talk_joy1","","0.2","","501018"
"","501","111931","1","3","","nop_talk_wish3","","0.2","","501019"
"1","501","112031","0","3","0","nop_talk_doya","","0.2","nop_talk_doya_loop","501020"
"1","501","120931","0","3","0","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","501021"
"","501","120831","1","3","","nop_01_ruka_hello_long","","0.2","","501022"
"","501","2","","93","","0","","","","501023"
"","501","111831","1","3","","nop_idle_joy1","","0.2","","501024"
"","501","120731","1","3","","nop_idle_normal_joy","","0.3","","501025"
"","501","112031","1","3","","nop_idle_doya","","0.3","","501026"
"","501","120931","1","3","","nop_idle_arm_crossed","","0.3","","501027"
"","501","120831","1","3","","nop_idle_normal","","0.3","","501028"
"","501","111931","1","3","","nop_talk_normal","","0.2","","501029"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_002","","","0","501030"
"0","501","111931","6","11","0","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","0.5","0","1","501031"
"","501","3","","93","","1","","","","501032"
"","501","111931","1","3","","nop_talk_joy3_dere","","0.2","","501033"
"","501","501031","","91","","","","","","501034"
"","501","111931","1","3","","nop_idle_normal_joy","","0.2","","501035"
"","501","112031","1","3","","nop_talk_sad","","0.2","","501036"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_003","","","0","501037"
"0","501","112031","5","11","0","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","0.5","0","1","501038"
"","501","5","","93","","1","","","","501039"
"0","501","111831","1","12","0","8","0","0","0","501040"
"1","501","111831","0","3","0.2","nop_17_chieru_swing","","0.2","nop_idle_joy_normal","501041"
"","501","501038","","91","","","","","","501042"
"","501","112031","1","3","","nop_idle_sad","","0.2","","501043"
"","501","0.1","","93","","","","","","501044"
"","501","120731","","4","","0","","","","501045"
"","501","120731","1","3","","nop_talk_normal","","0.2","","501046"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_004","","","0","501047"
"0","501","120731","6","11","0","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","0.5","0","1","501048"
"","501","2.5","","93","","1","","","","501049"
"0","501","112031","1","12","0","4","0","0","0","501050"
"1","501","112031","0","3","0.3","nop_surprise","","0.2","nop_idle_surprise1","501051"
"","501","2","","93","","1","","","","501052"
"","501","120731","","4","","1","","","","501053"
"","501","120731","1","3","","nop_talk_joy1","","0.2","","501054"
"","501","112031","1","3","","nop_idle_arm_crossed","","0.2","","501055"
"","501","501048","","91","","","","","","501056"
"","501","120731","1","3","","nop_idle_joy1","","0.2","","501057"
"","501","111831","1","3","","nop_talk_joy1","","0.2","","501058"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_005","","","0","501059"
"0","501","111831","6","11","0","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","0.5","0","1","501060"
"","501","501060","","91","","","","","","501061"
"","501","111831","1","3","","nop_idle_joy_normal","","0.2","","501062"
"","501","120831","1","3","","nop_talk_normal","","0.2","","501063"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_006","","","0","501064"
"0","501","120831","6","11","0","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","0.5","0","1","501065"
"","501","3","","93","","1","","","","501066"
"1","501","120831","0","3","0.2","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","501067"
"","501","501065","","91","","","","","","501068"
"","501","120831","1","3","","nop_idle_arm_crossed","","0.2","","501069"
"1","501","120931","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","501070"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_007","","","0","501071"
"0","501","120931","5","11","0","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","0.5","0","1","501072"
"","501","5","","93","","1","","","","501073"
"","501","120931","1","3","","nop_talk_normal","","0.2","","501074"
"","501","501072","","91","","","","","","501075"
"","501","120931","1","3","","nop_idle_normal","","0.2","","501076"
"","501","120731","1","3","","nop_talk_normal","","0.2","","501077"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_008","","","0","501078"
"0","501","120731","4","11","0","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","0.5","0","1","501079"
"","501","6.5","","93","","1","","","","501080"
"1","501","120731","0","3","0.2","nop_bow","","0.2","nop_idle_normal_joy","501081"
"","501","501079","","91","","","","","","501082"
"","501","120731","1","3","","nop_idle_normal_joy","","0.2","","501083"
"","501","120831","1","3","","nop_talk_normal","","0.2","","501084"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_009","","","0","501085"
"0","501","120831","6","11","0","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","0.5","0","1","501086"
"","501","3","","93","","1","","","","501087"
"1","501","120831","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","501088"
"","501","501086","","91","","","","","","501089"
"","501","120831","1","3","","nop_idle_doya","","0.2","","501090"
"","501","120931","1","3","","nop_talk_thinking","","0.2","","501091"
"","501","vo_drama_10082001","0","21","","vo_drama_10082001_010","","","0","501092"
