6a6cc51f4f45cf3b7bb1a97cab1576d41e9d14eff6f7a671bb4dce1dc8b39109,63cba43dc17489b20524e1d720bb23909d9e082c5029bfd3bad19f8f4ba3ceee,b5b66221ac313581f8d45596c18d59fe0367e090af0fb788a1ff417d58759792,87f53d3d7afac80634ad6c72f911b8a7e2bfe8c6b3e71ed22b056affab047952,756b7b13384df0748d3cf5bf85de60ebdc2812ea531c0f32ff9444de9e98b6c8,257af8b9f571158776bbcac6703e69511eb490925c0ee9bd96cb91baef982eff,4beb60b26bd73879e398636dd23198a84d0097effb45798c5e13a881045de67e,a02b55a594b71fbcff725390d631e21724541ed7d59386f0396a0555c0e40d01,c8dac13022189e7f8d9a29ffa0fff7b611cb26ccc384285d5d4e2327987571f6,33d1d0efed44e06aa28c99dfdda80681c0bafc6677b117d5c9764514487711fb,f4a0587799afce8858559fec77d5d1d89d566bcf22384605e5ab6febdff0a62e,6ada04f7c730f38dc8f2c936c7a75523d1ee4a6961431a0106d66ff9e2a96f0e,e8451a35019083e49703baa87ab1bc4e49dfc11ee75114a160601b5b86521963,f1e0df1039e7e941c051be66e8a3efbb37c7cfb798b208df7a69cf7363565b1c,dd6634eb448f3d8ecc79751eb81610d94fe826bfc3bebeb6285fe28bcf5f871e,f1c16f03ec7419190cf52b412e6d6bd01b99f6e587d828aa29fc1408fb8df3eb,dd9bbfd95f179bd99cf2ccbaf0eb88e566d931353ae3b9ee4d59fbd072f6a6a7,935a29cf81b49987f80619c72c894114a040d9b85a02572618c0c7498a9a56d1,86f289f4090eb019187174bd1663f9ababa8cad5d1b911cabd87b38173e4e3b1,83e76ee3382ac2105a240d4063816a9423f9fe3ce4963603a480b0373cbd3cdc,bd55c1db4349f23ef1e9479ce57b3ed0bbf5cf206b2e0fb4df43fa99563fde57,840c3e099c9a73c7a5b55f273a54ca1a793b61b24d36adb48643a30e9f77122f,837afd86286c131404188ecaf938383d538b77a69c30d85aa29a781dd5ab21b6,3ea571f8f0d692f7334196c4c844e6fab6fab2381fe30ecdc8730bccba1cacee,000d62399308beaa0370197ab6cf3c261b4a054a116ff41f7205711e1dc00403,27566d23979fc8671712f3dbb8579994e8ece858c92ad9b5080c84c15e06b380,260fd2b7105e6c3508d5a6fe59714ab51fa0e1e6128eb054bfe7d7213a213264,e6e85d4821c36be5cbea466966bf42dc0389273d11d55c7559a91edc1459a9ea,b2eaa8e7d9a9bcd13e9fd8ceb0898727dcaf6bd0290c37e4b010ff57e9683b4e,9e8b0434cbf9a80e3e65a0295bf86ee6fbcfdda3fcee6bb5d3cbb592fd165bf1,7109d37e857bfb855954351272ad47647a5c718c8cece8e73ae948ad064149d7,5e6449b3c11a99911b755903889553e4e0c5751d721d8b2e0624ef7b1ba629eb,2cbb8d4d551f36b396a22ef3296433603175c4ba2ee3fb902cc2c341ca00f8c9,01fcf1bd13e577675e5742e542505ff1531d22f8cbe87e9c0b66f72e4a20f251,b4cfeeffea4a6333774079d2322671314ebd42adb3b38b2d284380e61d1957c3,ef97042461ac130182f0850f44a5f7228da5a51e5ca06976adf59028e914059b,86cb91154861546ec8c75e7898614788bd6ef73fcb4822cab5ee95538adce530,39c38200df2ef3f9752e5e67595bb3d1ffe2c3b7cb724232cd0e936e98d2a4dd,a9fe5bd002627811f7a88f14ed0cd4011830f8a1a9ef983a6b59fcca8cedb88d,f4a3c8447dfcbf638f90f4c75d05e093c627d1e3f5d5519f4e94af380a7dfc53,d0f4aea501e246621dd0f15ce9bda7466a5f3449cd5dd20d646c0c526dc8444d,b4cb62d84c74535aa2752f0f0d8a9407efb5fc6b77b98da99907edff15ade988,b56cf2945189a5ff354980f1ff74b0a7d4566e567e7504503467eaf341408ba9,1cdfe5bbaeee883424bc6fcbc33ebd2eff1bcf953bd754e658e07d999f39c633
"200000001","3100","0","0","0","0","0","0","1400","0","0","1","15770598","0","0","16543","0","0","0","3100","310","3100","0","0","0","0","0","1555","830103201","オーク","252800","0","44","0","0","3100","0","0","0","0","0","3100","0","3100"
"200000001","3100","0","0","0","0","0","0","1167","0","0","1","14451812","0","0","0","0","0","0","3100","310","3100","0","0","0","0","0","778","830103202","アイスチック","255100","29304","44","0","0","3100","0","0","0","0","0","3100","0","3100"
"200000001","310","21","579","2070","0","1","0","1718","0","0","33","11858622","0","0","0","0","0","0","310","310","310","39","6","0","3","0","1442","830103203","ミサトのシャドウ","601501","62465","44","0","0","310","0","0","0","0","0","310","0","310"
"200000001","3100","0","0","0","0","0","0","700","0","0","1","14995941","0","0","0","0","0","0","3100","310","3100","0","0","0","0","0","467","830103204","インプ","256300","48501","44","0","0","3100","0","0","0","0","0","3100","0","3100"
"200000001","310","17","2524","60","0","1","0","602","0","0","33","11289224","0","0","0","0","0","0","310","310","310","39","6","0","0","0","504","830103205","キョウカのシャドウ","603602","76003","44","0","0","310","0","0","0","0","0","310","0","310"
"200000001","3100","0","0","0","0","0","0","2333","0","0","1","18332679","0","0","19266","0","0","0","3100","310","3100","0","0","0","0","0","1555","830103301","タートルタイラント","251100","0","44","0","0","3100","0","0","0","0","0","3100","0","3100"
"200000001","3100","0","0","0","0","0","0","2333","0","0","1","19194411","0","0","23358","0","0","0","3100","310","3100","0","0","0","0","0","933","830103302","ジャングルガード","251300","0","44","0","0","3100","0","0","0","0","0","3100","0","3100"
"200000001","310","5","0","142","0","2","0","2526","0","0","33","16810086","0","0","49602","0","0","0","310","310","310","36","6","0","21","0","3063","830103303","ペコリーヌのシャドウ","605802","0","44","0","0","310","0","492","0","0","0","310","0","310"
"200000001","310","30","1449","146","0","1","0","792","0","0","33","12950779","0","0","0","0","0","0","310","310","310","28","5","0","0","0","575","830103304","カスミ（サマー）のシャドウ","615701","81939","44","0","0","310","0","0","0","0","0","310","0","310"
"200000001","310","17","2142","45","0","0","0","525","0","0","33","12563442","0","0","0","0","0","0","310","310","310","34","5","0","0","0","492","830103305","ライラエルのシャドウ","626501","89313","44","0","0","310","0","0","0","0","0","310","0","310"
"200000001","3110","0","0","0","0","0","0","936","0","0","1","16152662","0","0","16115","0","0","0","3110","311","3110","0","0","0","0","0","2496","830103401","ゴーレム","250700","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","3110","0","0","0","0","0","0","1872","0","0","1","15871752","0","0","17820","0","0","0","3110","311","3110","0","0","0","0","0","1248","830103402","リーフボア","253100","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","311","4","0","59","0","1","0","1972","0","0","33","13092904","0","0","36471","0","0","0","311","311","311","27","5","0","72","0","2924","830103403","ツムギ（ハロウィン）のシャドウ","613901","0","48","0","0","311","0","1037","0","0","0","311","0","311"
"200000001","311","5","0","51","0","0","0","1948","0","0","33","13074777","0","0","37254","0","0","0","311","311","311","38","5","0","23","0","2885","830103404","ルカ（サラサリア）のシャドウ","627601","0","44","0","0","311","0","962","0","0","0","311","0","311"
"200000001","3110","0","0","0","0","0","0","468","0","0","1","15175266","0","0","0","0","0","0","3110","311","3110","0","0","0","0","0","312","830103405","コドモオオトカゲ","258200","53027","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","3110","0","0","0","0","0","0","2340","0","0","1","16239174","0","0","16760","0","0","0","3110","311","3110","0","0","0","0","0","936","830103501","ハイオーク","252900","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","3110","0","0","0","0","0","0","1872","0","0","1","15952590","0","0","17184","0","0","0","3110","311","3110","0","0","0","0","0","1248","830103502","スノウゴート","251700","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","3110","0","0","0","0","0","0","2340","0","0","1","16166376","0","0","19101","0","0","0","3110","311","3110","0","0","0","0","0","936","830103503","ジャングルガード","251300","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","311","0","0","30","0","0","0","596","0","0","33","11998831","0","0","72947","0","0","0","311","311","311","37","5","0","3","0","506","830103504","アキノ（サマー）のシャドウ","626701","0","44","0","0","311","0","1723","0","0","0","311","0","311"
"200000001","311","4","0","79","0","1","0","2259","0","0","33","12937153","0","0","44910","0","0","0","311","311","311","41","6","0","41","0","3015","830103505","アユミのシャドウ","605501","0","44","0","0","311","0","220","0","0","0","311","0","311"
"200000001","3110","0","0","0","0","0","0","3744","0","0","1","25265529","0","0","16327","0","0","0","3110","311","3110","0","0","0","0","0","624","830103601","ブルーゴーレム","250800","0","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"200000001","311","20","136","86","0","1","0","2118","0","0","33","19756757","0","0","0","0","0","0","311","311","311","25","5","0","12","0","2678","830103602","クウカ（ノワール）のシャドウ","619101","41497","44","0","0","311","0","0","0","0","0","311","0","311"
"200000001","311","17","2521","45","0","1","0","556","0","0","33","16832750","0","0","0","0","0","0","311","311","311","34","5","0","0","0","406","830103603","ヴァンピィのシャドウ","622301","77546","44","0","0","311","0","0","0","0","0","311","0","311"
"200000001","311","17","2387","45","0","1","0","732","0","0","33","17550955","0","0","0","0","0","0","311","311","311","39","6","0","0","0","621","830103604","キャルのシャドウ","606001","85046","44","0","0","311","0","0","0","0","0","311","0","311"
"200000001","3110","0","0","0","0","0","0","468","0","0","1","21007824","0","0","0","0","0","0","3110","311","3110","0","0","0","0","0","312","830103605","ファイヤーメイジ","259300","22768","44","0","0","3110","0","0","0","0","0","3110","0","3110"
"300000008","1","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","450","0","0","1","0","0","0","0","830103606","バーストエネミー","217305","0","100","0","0","0","0","0","0","0","0","0","0","0"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","100","0","0","450","0","0","1","0","0","0","0","830103607","バーストエネミー","217301","0","100","0","0","0","0","0","0","0","0","0","0","0"
"200000001","3120","0","0","0","0","0","0","1878","0","0","1","16069996","0","0","18680","0","0","0","3120","312","3120","0","0","0","0","0","1252","830103701","スタンプ","251800","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","3120","0","0","0","0","0","0","1409","0","0","1","18639196","0","0","19316","0","0","0","3120","312","3120","0","0","0","200","0","313","830103702","ゴブリンリトル","250300","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","312","5","0","51","0","0","0","1949","0","0","33","13303309","0","0","37271","0","0","0","312","312","312","38","5","0","23","0","2888","830103703","ルカ（サラサリア）のシャドウ","627601","0","44","0","0","312","0","962","0","0","0","312","0","312"
"200000001","3120","0","0","0","0","0","0","1409","0","0","1","14989685","0","0","0","0","0","0","3120","312","3120","0","0","0","0","0","939","830103704","ロックソウル","254600","25517","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","312","17","2142","45","0","0","0","527","0","0","33","10813186","0","0","0","0","0","0","312","312","312","34","5","0","0","0","494","830103705","ライラエルのシャドウ","626501","74511","44","0","0","312","0","0","0","0","0","312","0","312"
"200000001","3120","0","0","0","0","0","0","3756","0","0","1","17004978","0","0","16330","0","0","0","3120","312","3120","0","0","0","0","0","626","830103801","ブルーゴーレム","250800","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","3120","0","0","0","0","0","0","2348","0","0","1","16459912","0","0","16763","0","0","0","3120","312","3120","0","0","0","0","0","939","830103802","ハイオーク","252900","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","3120","0","0","0","0","0","0","1878","0","0","1","16153743","0","0","17823","0","0","0","3120","312","3120","0","0","0","0","0","1252","830103803","リーフボア","253100","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","312","21","517","153","0","1","0","1624","0","0","33","11710134","0","0","0","0","0","0","312","312","312","29","5","0","3","0","2108","830103804","カスミ（マジカル）のシャドウ","612201","52543","44","0","0","312","0","0","0","0","0","312","0","312"
"200000001","312","18","2121","60","0","1","0","515","0","0","33","10941551","0","0","0","0","0","0","312","312","312","34","5","0","0","0","384","830103805","ルナのシャドウ","611401","76844","44","0","0","312","0","0","0","0","0","312","0","312"
"200000001","3120","0","0","0","0","0","0","1878","0","0","1","16235655","0","0","16975","0","0","0","3120","312","3120","0","0","0","0","0","1252","830103901","ワイルドホーン","251600","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","3120","0","0","0","0","0","0","1409","0","0","1","16209411","0","0","18892","0","0","0","3120","312","3120","0","0","0","0","0","1565","830103902","ゴブリンガード","251200","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"200000001","312","4","0","59","0","1","0","2268","0","0","33","13853212","0","0","43818","0","0","0","312","312","312","38","6","0","36","0","2285","830103903","クルミのシャドウ","602101","0","44","0","0","312","0","355","0","0","0","312","0","312"
"200000001","312","5","0","182","0","2","0","2353","0","0","33","13797822","0","0","39740","0","0","0","312","312","312","40","6","0","30","0","3703","830103904","シズルのシャドウ","604903","0","44","0","0","312","0","538","0","0","0","312","0","312"
"200000001","3120","0","0","0","0","0","0","705","0","0","1","15414484","0","0","54714","0","0","0","3120","312","3120","0","0","0","0","0","470","830103905","ポイズンポッド","257200","0","44","0","0","3120","0","0","0","0","0","3120","0","3120"
"300000008","600","0","0","0","0","0","0","1000","0","0","1","142000000","0","0","35000","0","0","0","0","322","0","100","1","0","0","0","1200","830104001","スカイワルキューレ","309202","0","60","0","0","800","0","0","0","0","0","1800","0","0"
"300000008","0","0","0","0","0","0","9000","0","0","0","1","1000000000","0","0","0","0","0","0","100","322","0","0","1","0","0","150","0","830104002","バーストエネミー","217300","0","100","0","0","0","0","0","0","0","0","500","0","500"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","322","0","0","1","0","0","0","0","830104003","バーストエネミー","217301","0","100","0","0","0","0","0","0","0","0","0","0","0"
"300000008","100","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","322","0","0","1","0","0","0","0","830104004","バーストエネミー","217304","0","100","0","0","0","0","0","0","0","0","0","0","0"
"200000001","3130","0","0","0","0","0","0","2826","0","0","1","15892449","0","0","20539","0","0","0","3130","313","3130","0","0","0","0","0","1256","830104101","動く剣士像","251000","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","3130","0","0","0","0","0","0","1413","0","0","1","14663051","0","0","59290","0","0","0","3130","313","3130","0","0","0","0","0","1570","830104102","マインリザード","250200","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","313","0","0","30","0","1","0","433","0","0","33","11744590","0","0","81498","0","0","0","313","313","313","34","5","0","4","0","474","830104103","リリ（フォールン）のシャドウ","625801","0","44","0","0","313","0","1851","0","0","0","313","0","313"
"200000001","313","1","0","870","0","1","0","786","0","0","33","12027874","0","0","75562","0","0","0","313","313","313","33","5","0","14","0","820","830104104","モニカ（マジカル）のシャドウ","614201","0","44","0","0","313","0","1765","0","0","0","313","0","313"
"200000001","3130","0","0","0","0","0","0","471","0","0","1","14735585","0","0","30065","0","0","0","3130","313","3130","0","0","0","0","0","314","830104105","ビッグル","258700","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","3130","0","0","0","0","0","0","1884","0","0","1","15759387","0","0","20310","0","0","0","3130","313","3130","0","0","0","0","0","1884","830104201","動く戦士像","250900","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","313","4","0","2810","0","1","0","2899","0","0","33","13338711","0","0","50247","0","0","0","313","313","313","38","6","0","43","0","2192","830104202","リンのシャドウ","602601","0","44","0","0","313","0","205","0","0","0","313","0","313"
"200000001","313","0","0","45","0","1","0","731","0","0","33","11263146","0","0","79522","0","0","0","313","313","313","43","5","0","5","0","579","830104203","アオイ（編入生）のシャドウ","610701","0","65","0","0","313","0","1956","0","0","0","313","0","313"
"200000001","3130","0","0","0","0","0","0","707","0","0","1","15568992","0","0","56691","0","0","0","3130","313","3130","0","0","0","0","0","471","830104204","ポイズンポッド","257200","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","3130","0","0","0","0","0","0","707","0","0","1","15520362","0","0","39472","0","0","0","3130","313","3130","0","0","0","0","0","471","830104205","ドリルモール","257000","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","3130","0","0","0","0","0","0","2355","0","0","1","20064762","0","0","21371","0","0","0","3130","313","3130","0","0","0","0","0","942","830104301","ハイオーク","252900","0","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","3130","0","0","0","0","0","0","942","0","0","1","21636835","0","0","0","0","0","0","3130","313","3130","0","0","0","0","0","628","830104302","ワッパダヌキ","250600","9595","44","0","0","3130","0","0","0","0","0","3130","0","3130"
"200000001","313","0","0","77","0","1","0","732","0","0","33","15344125","0","0","94224","0","0","0","313","313","313","53","6","0","19","0","883","830104303","シノブのシャドウ","603103","0","59","0","0","313","0","2066","0","0","0","313","0","313"
"200000001","313","3","0","62","0","1","0","1612","0","0","33","14997761","0","0","80580","0","0","0","313","313","313","38","6","0","32","0","1963","830104304","ミフユのシャドウ","604801","0","44","0","0","313","0","866","0","0","0","313","0","313"
"200000001","313","29","845","146","0","1","0","1606","0","0","33","13862052","0","0","0","0","0","0","313","313","313","28","5","0","0","0","655","830104305","マホ（シンデレラ）のシャドウ","616001","85276","44","0","0","313","0","0","0","0","0","313","0","313"
"200000001","3140","0","0","0","0","0","0","1890","0","0","1","16528721","0","0","17891","0","0","0","3140","314","3140","0","0","0","0","0","1260","830104401","スノウゴート","251700","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","3140","0","0","0","0","0","0","1418","0","0","1","16508995","0","0","19655","0","0","0","3140","314","3140","0","0","0","0","0","1575","830104402","ゴブリンガード","251200","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","314","5","0","51","0","0","0","1987","0","0","33","13684639","0","0","40654","0","0","0","314","314","314","38","5","0","23","0","2895","830104403","ルカ（サラサリア）のシャドウ","627601","0","44","0","0","314","0","962","0","0","0","314","0","314"
"200000001","314","0","0","50","0","1","0","1149","0","0","33","13107283","0","0","74586","0","0","0","314","314","314","38","6","0","18","0","1453","830104404","マヒルのシャドウ","603301","0","72","0","0","314","0","1660","0","0","0","314","0","314"
"200000001","3140","0","0","0","0","0","0","473","0","0","1","15975297","0","0","28082","0","0","0","3140","314","3140","0","0","0","0","0","315","830104405","ウキキー","257500","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","3140","0","0","0","0","0","0","2363","0","0","1","16073965","0","0","16346","0","0","0","3140","314","3140","0","0","0","0","0","1575","830104501","タートルタイラント","251100","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","3140","0","0","0","0","0","0","2363","0","0","1","16865478","0","0","17452","0","0","0","3140","314","3140","0","0","0","0","0","945","830104502","ハイオーク","252900","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","3140","0","0","0","0","0","0","1890","0","0","1","16578857","0","0","17891","0","0","0","3140","314","3140","0","0","0","0","0","1260","830104503","スノウゴート","251700","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","314","20","126","210","0","2","0","3291","0","0","33","14041743","0","0","0","0","0","0","314","314","314","29","5","0","12","0","2489","830104504","クウカ（オーエド）のシャドウ","609501","39645","44","0","0","314","0","0","0","0","0","314","0","314"
"200000001","314","17","2142","45","0","0","0","528","0","0","33","11315372","0","0","0","0","0","0","314","314","314","34","5","0","0","0","496","830104505","ライラエルのシャドウ","626501","81738","44","0","0","314","0","0","0","0","0","314","0","314"
"200000001","3140","0","0","0","0","0","0","1890","0","0","1","16608333","0","0","18549","0","0","0","3140","314","3140","0","0","0","0","0","1260","830104601","リーフボア","253100","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"200000001","314","0","0","45","0","1","0","979","0","0","33","13353360","0","0","76133","0","0","0","314","314","314","38","6","0","17","0","1254","830104602","アキノのシャドウ","603201","0","46","0","0","314","0","1475","0","0","0","314","0","314"
"200000001","314","4","0","1590","0","1","0","1851","0","0","33","12655190","0","0","61081","0","0","0","314","314","314","28","5","0","40","0","2034","830104603","コッコロ（プリンセス）のシャドウ","680501","0","44","0","0","314","0","219","0","0","0","314","0","314"
"200000001","314","18","199","2720","0","1","0","2154","0","0","33","12877607","0","0","0","0","0","0","314","314","314","32","6","0","6","0","1949","830104604","ユイのシャドウ","600201","61944","44","0","0","314","0","0","0","0","0","314","0","314"
"200000001","3140","0","0","0","0","0","0","473","0","0","1","15944594","0","0","5099","0","0","0","3140","314","3140","0","0","0","0","0","315","830104605","カクタスフラワー","257900","0","44","0","0","3140","0","0","0","0","0","3140","0","3140"
"300000008","1","0","0","0","0","0","500","0","0","0","1","1000000000","0","0","0","0","0","0","0","450","0","0","1","0","0","0","0","830104606","バーストエネミー","217305","0","100","0","0","0","0","0","0","0","0","0","0","0"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","50","0","0","450","0","0","1","0","0","0","0","830104607","バーストエネミー","217301","0","100","50","0","0","0","0","0","0","0","0","0","0"
"200000001","3150","0","0","0","0","0","0","948","0","0","1","16980327","0","0","16785","0","0","0","3150","315","3150","0","0","0","0","0","2528","830104701","ゴーレム","250700","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","3150","0","0","0","0","0","0","1896","0","0","1","16718845","0","0","17891","0","0","0","3150","315","3150","0","0","0","0","0","1264","830104702","スノウゴート","251700","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","315","4","0","59","0","1","0","2012","0","0","33","13902878","0","0","39854","0","0","0","315","315","315","27","5","0","72","0","2940","830104703","ツムギ（ハロウィン）のシャドウ","613901","0","48","0","0","315","0","1037","0","0","0","315","0","315"
"200000001","3150","0","0","0","0","0","0","1422","0","0","1","15764119","0","0","58634","0","0","0","3150","315","3150","0","0","0","0","0","948","830104704","ラットン","253700","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","315","0","0","35","0","1","0","592","0","0","33","11408424","0","0","81121","0","0","0","315","315","315","36","5","0","17","0","532","830104705","リノ（クリスマス）のシャドウ","619301","0","66","0","0","315","0","2744","0","0","0","315","0","315"
"200000001","3150","0","0","0","0","0","0","2370","0","0","1","17052964","0","0","17452","0","0","0","3150","315","3150","0","0","0","0","0","948","830104801","ハイオーク","252900","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","3150","0","0","0","0","0","0","1896","0","0","1","16719695","0","0","19435","0","0","0","3150","315","3150","0","0","0","0","0","1264","830104802","スタンプ","251800","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","3150","0","0","0","0","0","0","2370","0","0","1","16980135","0","0","19874","0","0","0","3150","315","3150","0","0","0","0","0","948","830104803","ジャングルガード","251300","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","315","5","0","40","0","1","0","666","0","0","33","12544926","0","0","74369","0","0","0","315","315","315","37","5","0","45","0","777","830104804","ムイミ（ニューイヤー）のシャドウ","614701","0","64","0","0","315","0","2270","0","0","0","315","0","315"
"200000001","315","20","126","210","0","2","0","3295","0","0","33","14233361","0","0","0","0","0","0","315","315","315","29","5","0","12","0","2490","830104805","クウカ（オーエド）のシャドウ","609501","39660","44","0","0","315","0","0","0","0","0","315","0","315"
"200000001","3150","0","0","0","0","0","0","1422","0","0","1","16866188","0","0","17223","0","0","0","3150","315","3150","0","0","0","0","0","1580","830104901","オーク","252800","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","3150","0","0","0","0","0","0","1896","0","0","1","16812550","0","0","17891","0","0","0","3150","315","3150","0","0","0","0","0","1264","830104902","スノウゴート","251700","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","3150","0","0","0","0","0","0","1422","0","0","1","19336998","0","0","20093","0","0","0","3150","315","3150","0","0","0","200","0","316","830104903","ゴブリンリトル","250300","0","44","0","0","3150","0","0","0","0","0","3150","0","3150"
"200000001","315","5","0","183","0","2","0","2357","0","0","33","14421606","0","0","44688","0","0","0","315","315","315","40","6","0","30","0","3716","830104904","シズルのシャドウ","604903","0","44","0","0","315","0","541","0","0","0","315","0","315"
"200000001","315","17","2277","60","0","1","0","680","0","0","33","12394436","0","0","0","0","0","0","315","315","315","34","6","0","0","0","500","830104905","イリヤのシャドウ","604401","45543","44","0","0","315","0","0","0","0","0","315","0","315"
"300000008","600","0","0","0","0","0","0","600","0","0","1","177000000","0","0","50000","0","0","0","0","325","0","130","1","0","0","0","600","830105001","ストーム・ジズ","307506","40000","60","0","0","800","0","0","0","0","0","600","0","800"
"300000008","0","0","0","0","0","0","9000","0","0","0","1","1000000000","0","0","0","0","0","0","100","325","0","0","1","0","0","150","0","830105002","バーストエネミー","217300","0","100","0","0","0","0","0","0","0","0","500","0","500"
"300000008","250","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","325","0","0","1","0","0","0","0","830105003","バーストエネミー","217301","0","100","0","0","0","0","0","0","0","0","0","0","0"
"300000008","0","0","0","0","0","0","0","0","0","0","1","1000000000","0","0","0","0","0","0","0","325","5000","0","1","0","0","0","0","830105004","バーストエネミー","217302","0","100","0","0","0","0","0","0","0","0","0","0","0"
"200000001","3170","0","0","0","0","0","0","1908","0","0","1","15932811","0","0","25308","0","0","0","3170","317","3170","0","0","0","0","0","1272","830105101","サンドボア","253200","0","41","0","0","3170","0","0","0","0","0","3170","0","3170"
"200000001","3170","0","0","0","0","0","0","1431","0","0","1","18789407","0","0","27140","0","0","0","3170","317","3170","0","0","0","200","0","318","830105102","ゴブリンリトル","250300","0","41","0","0","3170","0","0","0","0","0","3170","0","3170"
"200000001","317","20","143","86","0","1","0","2736","0","0","33","12638416","0","0","0","0","0","0","317","317","317","25","5","0","12","0","3350","830105103","クウカ（ノワール）のシャドウ","619101","62279","41","0","0","317","0","0","0","0","0","317","0","317"
"200000001","317","0","0","35","0","1","0","1124","0","0","33","10763737","0","0","100527","0","0","0","317","317","317","39","5","0","13","0","1460","830105104","ミフユ（作業服）のシャドウ","616901","0","41","0","0","317","0","1458","0","0","0","317","0","317"
"200000001","3170","0","0","0","0","0","0","716","0","0","1","14999497","0","0","54249","0","0","0","3170","317","3170","0","0","0","0","0","477","830105105","ドリルモール","257000","0","41","0","0","3170","0","0","0","0","0","3170","0","3170"
"200000001","3180","0","0","0","0","0","0","1914","0","0","1","16069420","0","0","25001","0","0","0","3180","318","3180","0","0","0","0","0","1276","830105201","リーフボア","253100","0","41","0","0","3180","0","0","0","0","0","3180","0","3180"
"200000001","3180","0","0","0","0","0","0","2393","0","0","1","16331756","0","0","26833","0","0","0","3180","318","3180","0","0","0","0","0","957","830105202","ジャングルガード","251300","0","41","0","0","3180","0","0","0","0","0","3180","0","3180"
"200000001","318","20","133","211","0","2","0","4047","0","0","33","13170041","0","0","0","0","0","0","318","318","318","29","5","0","12","0","3068","830105203","クウカ（オーエド）のシャドウ","609501","54273","41","0","0","318","0","0","0","0","0","318","0","318"
"200000001","318","29","925","146","0","1","0","1893","0","0","33","10289735","0","0","0","0","0","0","318","318","318","28","5","0","0","0","779","830105204","マホ（シンデレラ）のシャドウ","616001","96690","41","0","0","318","0","0","0","0","0","318","0","318"
"200000001","3180","0","0","0","0","0","0","718","0","0","1","15124176","0","0","54237","0","0","0","3180","318","3180","0","0","0","0","0","479","830105205","ドリルモール","257000","0","41","0","0","3180","0","0","0","0","0","3180","0","3180"
"200000001","3200","0","0","0","0","0","0","963","0","0","1","19805695","0","0","29327","0","0","0","3200","320","3200","0","0","0","0","0","2568","830105301","ゴーレム","250700","0","41","0","0","3200","0","0","0","0","0","3200","0","3200"
"200000001","320","1","0","30","0","1","0","1196","0","0","34","14626983","0","0","117525","0","0","0","320","320","320","41","5","0","3","0","1308","830105302","ジュン（サマー）のシャドウ","613601","0","41","0","0","320","0","1636","0","0","0","320","0","320"
