71c08a4afb198c5948ff359c1fd98cae32919f2730cdb9764d187a95bf525e1a,33adcff94c0d87555d715dd51c9e543988ce13cce54bbdb5e356b9f33ffadb7b,0ce3d28823cffe7f2a598cc2646f59e613f741198ce02d1e3aeb8c6f2653e9f1,4fcdb14f410b07ab64d0319fc11e5d044dbc747c41b31a7dac8fb5b927d117fe,3b42c705ef31a2651ef4cd8dd3ee57493512f935fabfc554ab6b593fb33b6969,ab0573ff752d451fc1a5c79e54a95ddbaec65de7de451c00a541e2c3198c579f,3578203ebae94f299628bbc99e5768e4c24665b4bf2b7279338f179b201bbb55,6964fa16efc4e910e16a27bbb8db3f1c9b9ce42be2eeb511e8f717f2edea6fcb,5e4b945b222d9967bda7d63b35fa3b7aaff722396360973ef428852019e5c0a2,2a100ea49ef10cd0911985edfd2f75727d77a0e1cdd869bad4fe8cd8f5ddc235,8cd82d26010399320062c51a363df95f735965b0486bae0f0a8740c471840920,6819b6918fbcb51ebd8ac9ecb33c38fc7aae595516744e62e4c90ce8b34b79e5,b094deced6e46602d27b3ab3998557fecf6065fce5a19b13f6b018b08ef844c7,1c9ba51549221ba616ebb2d71f1e46c4b4b67df417b9f0fe17ad95be6c1878ee,cdd752095729fe28bf4079db123c8c0e4b8fcda2cadb8510eba850baafebc9b8,b1f604ae0ebd2498aca3e673e3bbc00357fc3f0d1b8eb387d806b9ac7bec8f23,0eb1efb93f646ab14ac2b57125b1a355d5b3a06d301ba191610c8a2077f93de5,a32b1a104668938f4be38f1141987bdc589682cdfb2c522f05fcd213a09fc396,ff1fdd3dacae405aaa9a3392ad47a874e8936822862376cd2e43b44f82e2a9aa,e02f3620d5bb1485e56b8499a39b555de7b1eeb7cdf866f7c9efe9563b80c3dc,4ec6e00b4f36ecac317f185349cce54422c8fd33ca659f3617f6d0272fde4ad5,71b8602731485f3f9bc011bcc901c608dcf1344e8f013ef0470acf844bd17423,2e4195177d49dbe3837b54053d2f0cf347044384575bf060d71095507f0149b3,3db9467efb0cffaa0411afef8adbf942bc61a7922f70bca1139b33bab46037ea,a7c0393d09249957d36e82d1b8230822dac467ad7b47ec05a84050d2d1faa66e,ede6892870f06fd56c5ed8bcb066eb6a6643866656a908134ceedc9d9a5c2fae,e043668f5d35692179583872b042f02c00df80b40923e0b1d9dc23b2f8136e7f,9ae0c834d043ade9c0c7e8b5dca95e1b7be339d2a20e47ea0204a7f29eabed10,d6382ecb2c860e712e567c68c6f9356eeb115fdd59e11372ce5d7b3dd0d61241,2a50ff2307370b87df0317c9539a723bb1cb08e5156ba11d6ee480adf8838bdf,1db5523c0c14ee507ecc22db4b320c1213bf90538667ef367ff452bb9327476a,b1a85b5c05bb0d55973788d4bf45bc27d6eeda58440c983322a0d270c229eb00,dc4bd74f53f579a5b853a3e37d01f92da09163dbb9c9dc61260412e63b317c3e,ac4941380c41c1440c3a5128da7f618a2ee45af8dba5f9ae5eb9ac2929c11510
"650032031","480","20032","2","20032201","ボスバトル（VERY HARD）","0.8","81005602","1","5056308","0","0.75","0","-20","90","bgm_M438","1","516","150","0","0","81005602","660032003","0","-70","-15","3","bgm_M438","0.65","2003203","510333","0","0","0"
"650033011","450","20033","1.75","20033101","ボスバトル（NORMAL）","1.1","100023","1","5058301","0","0.8","0","5","90","bgm_M57","1","251","50","0","0","100023","660033001","-13","-40","26","1","bgm_M57","0.45","2003301","510331","0","0","0"
"650033021","450","20033","1.75","20033201","ボスバトル（HARD）","1.1","100693","1","5058302","0","0.8","0","5","90","bgm_M57","1","-4","50","0","0","100693","660033002","-13","-40","18","2","bgm_M57","0.45","2003302","510332","0","0","0"
"650033031","450","20033","1.75","20033201","ボスバトル（VERYHARD）","1.1","100693","1","5058308","0","0.8","0","5","90","bgm_M57","1","432","50","0","0","100693","660033003","-13","-40","-178","3","bgm_M57","0.45","2003303","510333","0","0","0"
"650034011","800","20034","1.5","20034101","ボスバトル（NORMAL）","0.8","101823","1","5059301","0","0.75","0","-20","90","bgm_M447","1","577","180","0","0","101823","660034001","0","-85","0","1","bgm_M447","0.75","2003401","510331","0","0","0"
"650034021","145","20034","1.5","20034201","ボスバトル（HARD）","0.8","101843","1","5059302","0","0.75","0","-20","90","bgm_M447","1","111","180","0","0","101843","660034002","0","-10","4","2","bgm_M447","0.75","2003402","510332","0","0","0"
"650034031","480","20034","1.5","20034201","ボスバトル（VERY HARD）","0.8","101843","1","5059308","0","0.75","0","-20","90","bgm_M447","1","528","180","0","0","101843","660034003","0","-70","-77","3","bgm_M447","0.75","2003403","510333","0","0","0"
"650035011","800","20035","0.83","20035102","ボスバトル（NORMAL）","0.5","81006101","1.15","5061301","0","1.5","0","-47","90","bgm_M455","1.15","395","140","0","0","81006101","660035001","0","-85","-51","1","bgm_M455","1.22","2003501","510341","0","0","0"
"650035021","145","20035","0.83","20035201","ボスバトル（HARD）","0.5","81006102","1.15","5061302","0","1.5","0","-47","90","bgm_M455","1.15","-17","140","0","0","81006102","660035002","0","-10","18","2","bgm_M455","1.22","2003502","510342","0","0","0"
"650035031","480","20035","0.83","20035201","ボスバトル（VERY HARD）","0.5","81006102","1.15","5061308","0","1.75","0","-47","90","bgm_M455","1.15","514","140","0","0","81006102","660035003","0","-70","-51","3","bgm_M455","1.22","2003503","510342","0","0","0"
"650036011","770","20036","1.25","20036101","ボスバトル（NORMAL）","0.67","81006401","1","5064301","0","0.85","0","-50","90","bgm_M461","1","875","250","0","0","81006401","660036001","0","-105","-70","1","bgm_M461","0.85","2003601","510331","0","0","0"
"650036021","145","20036","1.25","20036201","ボスバトル（HARD）","0.67","81006402","1","5064302","0","0.85","0","-50","90","bgm_M461","1","-229","250","0","0","81006402","660036002","0","-35","-140","2","bgm_M461","0.85","2003602","510332","0","0","0"
"650036031","480","20036","1.25","20036201","ボスバトル（VERY HARD）","0.67","81006402","1","5064308","0","0.85","0","-50","90","bgm_M461","1","512","250","0","0","81006402","660036003","0","-70","-60","3","bgm_M461","0.85","2003603","510333","0","0","0"
"650037011","770","20037","1","20037102","ボスバトル（NORMAL）","0.5","81006601","1","5066301","0","0.7","0","-54","90","bgm_M470","1","482","420","0","0","81006601","660037001","0","-85","-35","1","bgm_M470","1","2003701","510331","0","0","0"
"650037021","720","20037","1","20037201","ボスバトル（HARD）","0.5","81006602","1","5066302","0","0.7","0","-54","90","bgm_M470","1","-251","420","0","0","81006602","660037002","0","110","-152","2","bgm_M470","1","2003702","510332","0","0","0"
"650037031","490","20037","1","20037201","ボスバトル（VERY HARD）","0.5","81006602","1","5066308","0","0.7","0","-54","90","bgm_M470","1","502","420","0","0","81006602","660037003","0","-40","-51","3","bgm_M470","1","2003703","510333","0","0","0"
"650038011","800","20038","1.7","20038102","ボスバトル（NORMAL）","0.8","81006801","1","5068301","0","0.8","0","-47","90","bgm_M481","1","395","400","0","0","81006801","660038001","0","-85","-51","1","bgm_M481","0.65","2003801","510331","0","0","0"
"650038021","145","20038","1.7","20038201","ボスバトル（HARD）","0.8","81006802","1","5068302","0","0.8","0","-47","90","bgm_M481","1","-17","400","0","0","81006802","660038002","0","-10","18","2","bgm_M481","0.65","2003802","510332","0","0","0"
"650038031","480","20038","1.7","20038201","ボスバトル（VERY HARD）","0.8","81006802","1","5068308","0","0.8","0","-47","90","bgm_M481","1","496","400","0","0","81006802","660038003","0","-70","-51","3","bgm_M481","0.65","2003803","510333","0","0","0"
"650039011","185","20039","2","20039103","ボスバトル（NORMAL）","0.94","81007001","1","5070301","-13","0.65","1","-50","90","bgm_M489","1","316","140","0","0","81007001","660039001","0","-105","-25","1","bgm_M489","0.5","2003901","510351","10","1","0"
"650039021","145","20039","2","20039201","ボスバトル（HARD）","0.94","81007002","1","5070302","-13","0.65","1","-50","90","bgm_M489","1","-239","140","0","0","81007002","660039002","0","-35","-200","2","bgm_M489","0.5","2003902","510352","10","1","0"
"650039031","480","20039","2","20039201","ボスバトル（VERY HARD）","0.94","81007002","1","5070308","-13","0.65","1","-50","90","bgm_M489","1","468","140","0","0","81007002","660039003","0","-70","-75","3","bgm_M489","0.5","2003903","510353","10","1","0"
"650040011","800","20040","1.3","20040101","ボスバトル（NORMAL）","0.7","81007201","1","5072301","0","0.7","0","-120","90","bgm_M499","0.8","877","380","0","0","81007201","660040001","60","-85","-103","1","bgm_M499","0.8","2004001","510331","0","0","0"
"650040021","145","20040","1.3","20040201","ボスバトル（HARD）","0.7","81007202","1","5072302","0","0.7","0","-120","90","bgm_M499","0.8","189","380","0","0","81007202","660040002","60","-10","12","2","bgm_M499","0.8","2004002","510332","0","0","0"
"650040031","480","20040","1.3","20040201","ボスバトル（VERY HARD）","0.7","81007202","1","5072308","0","0.7","0","-120","90","bgm_M499","0.8","510","380","0","0","81007202","660040003","60","-70","-72","3","bgm_M499","0.8","2004003","510333","0","0","0"
"650041011","770","20041","1.55","20041102","ボスバトル（NORMAL）","0.95","81007401","1","5074301","0","0.83","0","-45","90","bgm_M511","1","578","205","0","0","81007401","660041001","0","-85","-35","1","bgm_M511","0.75","2004101","510331","0","1","0"
"650041021","720","20041","1.55","20041201","ボスバトル（HARD）","0.95","81007402","1","5074302","0","0.83","0","-45","90","bgm_M511","1","-237","205","0","0","81007402","660041002","0","110","-188","2","bgm_M511","0.75","2004102","510332","0","1","0"
"650041031","490","20041","1.55","20041201","ボスバトル（VERY HARD）","0.95","81007402","1","5074308","0","0.87","0","-45","90","bgm_M511","1","502","205","0","0","81007402","660041003","0","-40","-51","3","bgm_M511","0.75","2004103","510333","0","1","0"
"650042011","800","20042","2.4","20042102","ボスバトル（NORMAL）","1.05","81007601","1","5076301","0","0.6","0","-40","90","bgm_M523","1","395","300","0","0","81007601","660042001","0","-85","-41","1","bgm_M523","0.45","2004201","510331","0","1","0"
"650042021","145","20042","2.4","20042201","ボスバトル（HARD）","1.05","81007602","1","5076302","0","0.6","0","-40","90","bgm_M523","1","-76","300","0","0","81007602","660042002","0","-10","-195","2","bgm_M523","0.45","2004202","510332","0","1","0"
"650042031","480","20042","2.4","20042201","ボスバトル（VERY HARD）","1.05","81007602","1","5076308","0","0.6","0","-40","90","bgm_M523","1","478","300","0","0","81007602","660042003","0","-70","-81","3","bgm_M523","0.5","2004203","510333","0","1","0"
"650043011","770","20043","1.55","20043102","ボスバトル（NORMAL）","0.8","81007801","1","5078301","0","0.83","0","-45","90","bgm_M529","1","503","205","0","0","81007801","660043001","0","-85","-79","1","bgm_M529","0.75","2004301","510361","-40","1","0"
"650043021","720","20043","1.55","20043201","ボスバトル（HARD）","0.8","81007802","1","5078302","0","0.83","0","-45","90","bgm_M529","1","-295","205","0","0","81007802","660043002","0","110","58","2","bgm_M529","0.75","2004302","510362","-40","1","0"
"650043031","490","20043","1.55","20043201","ボスバトル（VERY HARD）","0.8","81007802","1","5078308","0","0.87","0","-45","90","bgm_M529","1","476","205","0","0","81007802","660043003","0","-40","-84","3","bgm_M529","0.75","2004303","510362","-40","1","0"
"650044011","800","20044","1.5","20044101","ボスバトル（NORMAL）","0.8","81000906","1","5080301","0","0.8","0","-70","90","bgm_M539","1","741","300","0","0","81000906","660044001","0","-85","-79","1","bgm_M539","0.75","2004401","510331","0","1","0"
"650044021","145","20044","1.5","20044201","ボスバトル（HARD）","0.8","81008002","1","5080302","0","0.8","0","-70","90","bgm_M539","1","-67","300","0","0","81008002","660044002","0","-10","11","2","bgm_M539","0.75","2004402","510332","0","1","0"
"650044031","480","20044","1.5","20044201","ボスバトル（VERY HARD）","0.8","81008002","1","5080308","0","0.8","0","-70","90","bgm_M539","1","411","300","0","0","81008002","660044003","0","-70","-56","3","bgm_M539","0.75","2004403","510333","0","1","0"
"650045011","800","20045","2","20045104","ボスバトル（NORMAL）","0.9","81008201","1","5082301","0","0.75","0","-20","90","bgm_M546","1","416","150","0","0","81001005","660045001","0","-85","-25","1","bgm_M546","0.55","2004501","510331","0","1","0"
"650045021","145","20045","2","20045201","ボスバトル（HARD）","0.9","81008202","1","5082302","0","0.75","0","-20","90","bgm_M546","1","-191","150","0","0","81001006","660045002","0","-10","-175","2","bgm_M546","0.55","2004502","510332","0","1","0"
"650045031","480","20045","2","20045201","ボスバトル（VERY HARD）","0.9","81008202","1","5082308","0","0.75","0","-20","90","bgm_M546","1","479","150","0","0","81001006","660045003","0","-70","-47","3","bgm_M546","0.55","2004503","510333","0","1","0"
"650046011","800","20046","1.35","20046104","ボスバトル（NORMAL）","0.9","100113","1","5084301","0","0.8","0","5","90","bgm_M57","1","455","50","0","0","100113","660046001","0","-85","-25","1","bgm_M57","0.75","2004601","510331","0","1","0"
"650046021","145","20046","1.35","20046201","ボスバトル（HARD）","0.9","100433","1","5084302","0","0.8","0","5","90","bgm_M57","1","-191","50","0","0","100433","660046002","0","-10","-175","2","bgm_M57","0.75","2004602","510332","0","1","0"
"650046031","480","20046","1.35","20046201","ボスバトル（VERYHARD）","0.9","100433","1","5084308","0","0.8","0","5","90","bgm_M57","1","479","50","0","0","100433","660046003","0","-70","-47","3","bgm_M57","0.75","2004603","510333","0","1","0"
"650047011","770","20047","1.2","20047102","ボスバトル（NORMAL）","0.65","81008507","1","5085301","0","0.65","0","-20","90","bgm_M559","1","515","20","0","0","81008507","660047001","0","-85","-83","1","bgm_M559","0.9","2004701","510331","0","1","0"
"650047021","720","20047","1.2","20047201","ボスバトル（HARD）","0.65","81008508","1","5085302","0","0.65","0","-20","90","bgm_M559","1","-277","20","0","0","81008508","660047002","0","110","47","2","bgm_M559","0.9","2004702","510332","0","1","0"
"650047031","490","20047","1.2","20047201","ボスバトル（VERY HARD）","0.65","81008508","1","5085308","0","0.65","0","-20","90","bgm_M559","1","484","20","0","0","81008508","660047003","0","-40","-85","3","bgm_M559","0.9","2004703","510333","0","1","0"
"650048011","800","20048","1.5","20048102","ボスバトル（NORMAL）","0.8","81008801","1","5088301","0","0.8","0","-70","90","bgm_M568","1","451","300","0","0","81008801","660048001","-30","-85","-28","1","bgm_M568","0.75","2004801","510331","0","1","0"
"650048021","145","20048","1.5","20048201","ボスバトル（HARD）","0.8","81008802","1","5088302","0","0.8","0","-70","90","bgm_M568","1","-230","300","0","0","81008802","660048002","-30","-10","31","2","bgm_M568","0.75","2004802","510332","0","1","0"
"650048031","480","20048","1.5","20048201","ボスバトル（VERY HARD）","0.8","81008802","1","5088308","0","0.8","0","-70","90","bgm_M568","1","444","300","0","0","81008802","660048003","-30","-70","-56","3","bgm_M568","0.75","2004803","510333","0","1","0"
"650049011","500","20049","1.18","20049102","ボスバトル（NORMAL）","0.57","81009001","1","5090301","0","1","0","-45","90","bgm_M577","1","510","240","0","0","81009001","660049001","13","-85","-85","1","bgm_M577","0.9","2004901","510331","0","1","0"
"650049021","145","20049","1.18","20049201","ボスバトル（HARD）","0.57","81009002","1","5090302","0","1","0","-45","90","bgm_M577","1","-20","240","0","0","81009002","660049002","13","-10","-10","2","bgm_M577","0.9","2004902","510332","0","1","0"
"650049031","480","20049","1.18","20049201","ボスバトル（VERY HARD）","0.57","81009002","1","5090308","0","0.8","0","-45","90","bgm_M577","1","514","240","0","0","81009002","660049003","13","-70","-50","3","bgm_M577","0.9","2004903","510333","0","1","0"
"650050011","0","20050","1.5","20050101","ボスバトル（NORMAL）","0.75","103021","1","5092301","0","0.75","0","-70","90","bgm_M585","1","410","150","0","0","103021","660050001","0","-125","-50","1","bgm_M585","0.75","2005001","510021","0","1","0"
"650050021","145","20050","1.5","20050201","ボスバトル（HARD）","0.75","103011","1","5092302","0","0.75","0","-70","90","bgm_M585","1","-20","150","0","0","103011","660050002","0","-10","10","2","bgm_M585","0.75","2005002","510022","0","1","0"
"650050031","480","20050","1.5","20050201","ボスバトル（VERY HARD）","0.75","103011","1","5092308","0","0.75","0","-70","90","bgm_M585","1","514","150","0","0","103011","660050003","0","-70","-50","3","bgm_M585","0.75","2005003","510022","0","1","0"
"650051011","800","20051","2.2","20051101","ボスバトル（NORMAL）","1.05","102093","1","5094301","0","0.6","0","-50","90","bgm_M598","1","898","250","0","0","102093","660051001","0","-85","-59","1","bgm_M598","0.45","2005101","510331","0","1","0"
"650051021","145","20051","2.2","20051201","ボスバトル（HARD）","1.05","102113","1","5094302","0","0.6","0","-50","90","bgm_M598","1","-76","250","0","0","102113","660051002","0","-10","-204","2","bgm_M598","0.45","2005102","510332","0","1","0"
"650051031","480","20051","2.2","20051201","ボスバトル（VERY HARD）","1.05","102113","1","5094308","0","0.6","0","-50","90","bgm_M598","1","478","250","0","0","102113","660051003","0","-70","-81","3","bgm_M598","0.44","2005103","510333","0","1","0"
"650052011","800","20052","1.3","20052102","ボスバトル（NORMAL）","0.6","102593","1","5096301","0","1.1","0","-120","90","bgm_M604","0.8","900","380","0","0","102593","660052001","0","-85","-51","1","bgm_M604","0.8","2005201","510331","0","1","0"
"650052021","145","20052","1.3","20052201","ボスバトル（HARD）","0.6","102603","1","5096302","0","1.1","0","-120","90","bgm_M604","0.8","172","380","0","0","102603","660052002","0","-10","-15","2","bgm_M604","0.8","2005202","510332","0","1","0"
"650052031","480","20052","1.3","20052201","ボスバトル（VERY HARD）","0.6","102603","1","5096308","0","1.1","0","-120","90","bgm_M604","0.8","514","380","0","0","102603","660052003","0","-70","-51","3","bgm_M604","0.8","2005203","510333","0","1","0"
"650053011","800","20053","1.35","20053103","ボスバトル（NORMAL）","0.8","81000405","1","5098301","-5","0.8","0","-85","90","bgm_M611","0.9","439","260","0","0","81000405","660053001","0","-85","-69","1","bgm_M611","0.8","2005301","510331","0","1","0"
"650053021","145","20053","1.35","20053201","ボスバトル（HARD）","0.8","81000406","1","5098302","-5","0.8","0","-85","90","bgm_M611","0.9","-184","260","0","0","81000406","660053002","0","-10","-4","2","bgm_M611","0.8","2005302","510332","0","1","0"
"650053031","480","20053","1.35","20053201","ボスバトル（VERY HARD）","0.8","81000406","1","5098308","-5","0.8","0","-85","90","bgm_M611","0.9","525","260","0","0","81000406","660053003","0","-70","-82","3","bgm_M611","0.8","2005303","510333","0","1","0"
"650054011","0","20054","1.5","20054102","ボスバトル（NORMAL）","0.67","81010001","1.1","5100301","0","1","0","-70","90","bgm_M621","1.1","555","150","0","0","81010001","660054001","25","-125","-74","1","bgm_M621","0.75","2005401","510401","0","1","0"
"650054021","145","20054","1.5","20054201","ボスバトル（HARD）","0.67","81010002","1.1","5100302","0","1","0","-70","90","bgm_M621","1.1","-242","150","0","0","81010002","660054002","25","-10","12","2","bgm_M621","0.75","2005402","510402","0","1","0"
"650054031","480","20054","1.5","20054201","ボスバトル（VERY HARD）","0.67","81010002","1.1","5100308","0","1","0","-70","90","bgm_M621","1.1","483","150","0","0","81010002","660054003","25","-70","-67","3","bgm_M621","0.75","2005403","510402","0","1","0"
"650055011","800","20055","1.25","20055101","ボスバトル（NORMAL）","0.7","81010201","1","5102301","-5","0.7","0","-85","90","bgm_M625","0.8","883","185","0","0","81010201","660055001","70","-85","-93","1","bgm_M625","0.8","2005501","510411","0","1","0"
"650055021","145","20055","1.25","20055201","ボスバトル（HARD）","0.7","81010202","1","5102302","-5","0.7","0","-85","90","bgm_M625","0.8","-64","185","0","0","81010202","660055002","70","-10","-197","2","bgm_M625","0.8","2005502","510412","0","1","0"
"650055031","480","20055","1.25","20055201","ボスバトル（VERY HARD）","0.7","81010202","1","5102308","-5","0.7","0","-85","90","bgm_M625","0.8","485","185","0","0","81010202","660055003","70","-70","-88","3","bgm_M625","0.8","2005503","510412","0","1","0"
"650056011","0","20056","1.5","20056102","ボスバトル（NORMAL）","0.9","100092","1","5104301","0","0.9","0","-40","90","bgm_M634","1","613","150","0","0","100092","660056001","25","-125","-74","1","bgm_M634","0.65","2005601","510331","0","1","0"
"650056021","145","20056","1.5","20056201","ボスバトル（HARD）","0.9","100382","1","5104302","0","0.9","0","-40","90","bgm_M634","1","-242","150","0","0","100382","660056002","25","-10","12","2","bgm_M634","0.65","2005602","510332","0","1","0"
"650056031","480","20056","1.5","20056201","ボスバトル（VERY HARD）","0.9","100382","1","5104308","0","0.9","0","-40","90","bgm_M634","1","498","150","0","0","100382","660056003","25","-70","-67","3","bgm_M634","0.65","2005603","510333","0","1","0"
"650057011","800","20057","1.2","20057101","ボスバトル（NORMAL）","0.7","81000906","1","5106301","-5","0.7","0","0","90","bgm_M641","0.8","936","180","0","0","81000906","660057001","70","-85","-69","1","bgm_M641","0.8","2005701","510331","0","1","0"
"650057021","145","20057","1.2","20057201","ボスバトル（HARD）","0.7","81008002","1","5106302","-5","0.7","0","0","90","bgm_M641","0.8","-234","180","0","0","81008002","660057002","70","-10","-2","2","bgm_M641","0.8","2005702","510332","0","1","0"
"650057031","480","20057","1.2","20057201","ボスバトル（VERY HARD）","0.7","81008002","1","5106308","-5","0.7","0","0","90","bgm_M641","0.8","476","180","0","0","81008002","660057003","70","-70","-81","3","bgm_M641","0.8","2005703","510333","0","1","0"
"650058011","800","20058","1.55","20058101","ボスバトル（NORMAL）","0.85","81001505","1","5108301","0","0.8","0","-35","90","bgm_M650","1","655","150","0","0","81001505","660058001","10","-85","-68","1","bgm_M650","0.6","2005801","510331","0","1","0"
"650058021","145","20058","1.55","20058201","ボスバトル（HARD）","0.85","81010802","1","5108302","0","0.8","0","-35","90","bgm_M650","1","-264","150","0","0","81010802","660058002","10","-10","-179","2","bgm_M650","0.62","2005802","510332","0","1","0"
"650058031","480","20058","1.55","20058201","ボスバトル（VERY HARD）","0.85","81010802","1","5108308","0","0.8","0","-35","90","bgm_M650","1","459","150","0","0","81010802","660058003","10","-70","-77","3","bgm_M650","0.62","2005803","510333","0","1","0"
"650059011","800","20059","1","20059101","ボスバトル（NORMAL）","0.5","103131","1","5110301","0","1.3","0","-54","90","bgm_M664","1","850","440","0","0","103131","660059001","30","-85","-75","1","bgm_M664","1","2005901","510331","0","1","0"
"650059021","145","20059","1","20059201","ボスバトル（HARD）","0.5","103141","1","5110302","0","1.3","0","-54","90","bgm_M664","1","-231","440","0","0","103141","660059002","30","-10","21","2","bgm_M664","1","2005902","510332","0","1","0"
"650059031","480","20059","1","20059201","ボスバトル（VERY HARD）","0.5","103141","1","5110308","0","1.3","0","-54","90","bgm_M664","1","479","440","0","0","103141","660059003","30","-70","-47","3","bgm_M664","1","2005903","510333","0","1","0"
"650060011","770","20060","1.35","20060102","ボスバトル（NORMAL）","0.65","103153","1","5111301","0","1","0","-78","90","bgm_M665","1","515","255","0","0","103151","660060001","0","-85","-83","1","bgm_M665","0.9","2006001","510431","0","1","0"
"650060021","720","20060","1.35","20060201","ボスバトル（HARD）","0.65","103163","1","5111302","0","1","0","-78","90","bgm_M665","1","-55","255","0","0","103161","660060002","0","110","6","2","bgm_M665","0.67","2006002","510432","0","1","0"
"650060031","490","20060","1.35","20060201","ボスバトル（VERY HARD）","0.65","103163","1","5111308","0","1","0","-78","90","bgm_M665","1","500","255","0","0","103161","660060003","0","-40","-85","3","bgm_M665","0.69","2006003","510432","0","1","0"
"650061011","800","20061","1.25","20061101","ボスバトル（NORMAL）","0.7","81011401","1","5114301","-5","0.7","0","20","90","bgm_M671","0.8","822","220","0","0","81011401","660061001","0","-85","-58","1","bgm_M671","0.7","2006101","510331","0","1","0"
"650061021","145","20061","1.25","20061201","ボスバトル（HARD）","0.7","81011402","1","5114302","-5","0.7","0","20","90","bgm_M671","0.8","-242","220","0","0","81011402","660061002","0","-10","10","2","bgm_M671","0.75","2006102","510332","0","1","0"
"650061031","480","20061","1.25","20061201","ボスバトル（VERY HARD）","0.7","81011402","1","5114308","-5","0.7","0","20","90","bgm_M671","0.8","479","220","0","0","81011402","660061003","0","-70","-47","3","bgm_M671","0.75","2006103","510333","0","1","0"
"650062011","800","20062","1.85","20062101","ボスバトル（NORMAL）","0.95","102093","1","5116301","0","0.7","0","-25","90","bgm_MC020","1","912","145","0","0","102093","660062001","10","-85","-64","1","bgm_MC020","0.55","2006201","510331","-10","1","0"
"650062021","145","20062","1.85","20062201","ボスバトル（HARD）","0.95","102113","1","5116302","0","0.7","0","-25","90","bgm_MC020","1","-267","145","0","0","102113","660062002","10","-10","28","2","bgm_MC020","0.55","2006202","510332","-10","1","0"
"650062031","480","20062","1.85","20062201","ボスバトル（VERY HARD）","0.95","102113","1","5116308","0","0.7","0","-25","90","bgm_MC020","1","478","145","0","0","102113","660062003","10","-70","-81","3","bgm_MC020","0.6","2006203","510333","-10","1","0"
"650063011","770","20063","1.25","20063102","ボスバトル（NORMAL）","0.65","81011801","1","5118301","0","1","0","-20","90","bgm_MC029","1","800","255","0","0","81011801","660063001","0","-85","-57","1","bgm_MC029","0.7","2006301","510441","0","1","0"
"650063021","720","20063","1.25","20063201","ボスバトル（HARD）","0.65","81011802","1","5118302","0","1","0","-20","90","bgm_MC029","1","-54","255","0","0","81011802","660063002","0","110","-11","2","bgm_MC029","0.75","2006302","510442","0","1","0"
"650063031","490","20063","1.25","20063201","ボスバトル（VERY HARD）","0.65","81011802","1","5118308","0","1","0","-20","90","bgm_MC029","1","483","255","0","0","81011802","660063003","0","-40","-85","3","bgm_MC029","0.75","2006303","510442","0","1","0"
"650064011","800","20064","1.55","20064101","ボスバトル（NORMAL）","0.85","81012007","1","5120301","0","0.8","0","-35","90","bgm_MC039","1","674","150","0","0","81012007","660064001","10","-85","0","1","bgm_MC039","0.6","2006401","510331","0","1","0"
"650064021","145","20064","1.55","20064201","ボスバトル（HARD）","0.85","81012008","1","5120302","0","0.8","0","-35","90","bgm_MC039","1","-105","150","0","0","81012008","660064002","10","-10","-207","2","bgm_MC039","0.62","2006402","510332","0","1","0"
"650064031","480","20064","1.55","20064201","ボスバトル（VERY HARD）","0.85","81012008","1","5120308","0","0.8","0","-35","90","bgm_MC039","1","464","150","0","0","81012008","660064003","10","-70","-29","3","bgm_MC039","0.62","2006403","510333","0","1","0"
"650065011","800","20065","1.7","20065102","ボスバトル（NORMAL）","0.5","81012207","1","5122301","0","0.7","0","40","90","bgm_MC048","0.8","300","100","0","0","81012207","660065001","-50","-85","55","1","bgm_MC048","0.7","2006501","510331","0","1","0"
"650065021","145","20065","1.7","20065201","ボスバトル（HARD）","0.5","81012208","1","5122302","0","0.7","0","40","90","bgm_MC048","0.8","-415","100","0","0","81012208","660065002","-50","-10","-75","2","bgm_MC048","0.75","2006502","510332","0","1","0"
"650065031","480","20065","1.7","20065201","ボスバトル（VERY HARD）","0.5","81012208","1","5122308","0","0.7","0","40","90","bgm_MC048","0.8","-240","100","0","0","81012208","660065003","-50","-70","55","3","bgm_MC048","0.75","2006503","510333","0","1","0"
"650066011","770","20066","0.83","20066102","ボスバトル（NORMAL）","0.5","81012401","1","5124301","0","1.1","0","-20","90","bgm_MC058","0.8","430","200","0","0","81012401","660066001","10","-85","-30","1","bgm_MC058","1","2006601","510331","-30","1","0"
"650066021","720","20066","0.83","20066201","ボスバトル（HARD）","0.5","81012402","1","5124302","0","1.1","0","-20","90","bgm_MC058","0.8","-217","200","0","0","81012402","660066002","10","110","-122","2","bgm_MC058","1","2006602","510332","-30","1","0"
"650066031","490","20066","0.83","20066201","ボスバトル（VERY HARD）","0.5","81012402","1","5124308","0","1.1","0","-20","90","bgm_MC058","0.8","475","200","0","0","81012402","660066003","10","-40","-86","3","bgm_MC058","1","2006603","510333","-30","1","0"
"650067011","800","20067","1.5","20067101","ボスバトル（NORMAL）","0.8","81013601","1","5136301","0","0.8","0","-50","90","bgm_MC114","1","800","100","0","0","81013601","660067001","0","-85","-52","1","bgm_MC114","0.8","2006701","510331","0","1","0"
"650067021","145","20067","1.5","20067201","ボスバトル（HARD）","0.8","81013602","1","5136302","0","0.8","0","-50","90","bgm_MC114","1","-127","100","0","0","81013602","660067002","0","-10","-215","2","bgm_MC114","0.8","2006702","510332","0","1","0"
