75151ca51111e384d406cb9f28a99b73717e1312e60ffc50b3025f82561d0556,ee4e7a92c5796200cca105a3b176c51ebc4cd2dc815f4a21f10be1b551ea757d,11fbc294800833b8ef6344b28050e4338e68f0130fb1cb02c9bea87293032776,5ab81b0028d673e75b0ee22a0c182e0cfad29f54becf632a491bd5068cbb009f,f134dd157dd6a756c099eafe818813d5c2b341389dac9c101aea3791e2471eb8,2fc02b9cb8f089d736a22621d946aa256872b7bad91114ee2fb49dc0743c9171,4f068135092c9cd2c946733a39fb8113c684c12f96669646950146eab2529365,c006342dfdfd6565ae933a16cf26efe2672af8835788c7c8d67a758bf606807a,62392e2e8108f0688b6f902fdbdbd85387b638d2864cb8b166cf2752c3be3331,a01a39a1beb80a1c47cc1cec1d7ebd00a205d42237eb2585e992f6c1eb56cc40,ead711024f74521d0f7d337eb986b1e8b1b380abbafc934223608861826f421c,02cb39f21b27c372e0992c784c8ba4ef04e9af13e4ae11bd040a2452cc320a61,c2f259642ee4d919f8e89d068c97e1bd212d6dbdeae8591dedddc6377ac49a31,c3ce629b3c647f84dc1107b8cc757cafa5c886484d49978e46a33bfa39db9f23,15e66f7da50c6e88135d2fd08b6830cf2db78da055d094122a5cb3bc0098017f,ed07f6bfdbcf0f588ba590807bc0d39b615c9e1e76c93325e14ff63d835ecf14
"0","O","43","12","9","12","うぅ…ごめんなさい～…\nまたキッチンを爆発させてしまいました～\nこれじゃあメイド失格です…","サレンディア救護院","154","ご奉仕","112101","15","悠木碧","お嬢さまのためにがんばるドジっ娘メイド","ヒューマン","スズメ（ニューイヤー）"
"0","AB","41","11","10","3","","自警団（カォン）","152","読書、推理","112201","15","水瀬いのり","頭脳明晰な美少女名探偵","獣人族","カスミ（マジカル）"
"0","A","40","11","11","3","ゴホッ、ゴホッ…か、身体は弱いけど、\nせめて気持ちだけでも前向きに…！\nあっ、でもダメ…立ちくらみが…","牧場（エリザベスパーク）","153","読書、お散歩","112301","14","小清水亜美","読書が趣味の病弱少女","獣人族","シオリ（マジカル）"
"0","O","45","4","100","24","","ニュージェネレーションズ","159","友達と長話","112401","17","大橋彩香","弾ける笑顔！　アイドルを夢見る女の子","ヒューマン","ウヅキ（デレマス）"
"0","B","44","8","100","10","","ニュージェネレーションズ","165","犬の散歩","112501","15","福原綾香","クールビューティーな「蒼の剣士」","ヒューマン","リン（デレマス）"
"0","B","46","12","100","1","","ニュージェネレーションズ","161","ショッピング","112601","15","原紗友里","スーパースターを目指す元気娘☆☆★","ヒューマン","ミオ（デレマス）"
"0","B","42","1","11","1","","牧場（エリザベスパーク）","144","あんパン","112701","17","小岩井ことり","遊びと睡眠が何より大事なぐうたら娘","獣人族","リン（レンジャー）"
"0","B","35","3","11","3","オラはどんな時でもみんなに笑顔を届ける\n最高の芸人目指してる！\n一緒に頑張るべ！","牧場（エリザベスパーク）","142","漫才","112801","20","新田恵海","みんなを笑顔にするお笑い牧場主","ヒューマン","マヒル（レンジャー）"
"0","A","44","8","3","25","覚えていないと思うんですけど…\n私は妹なんですよ！\nだからお兄ちゃんって呼んでいいですか？","ラビリンス","156","お裁縫","112901","15","阿澄佳奈","人懐っこくてマシンガントークな妹系少女","ヒューマン","リノ（ワンダー）"
"0","O","43","4","15","7","","ヴァイスフリューゲル　ランドソル支部","155","観察","113001","16","大関英里","どこまでも一途に慕う、純情乙女","エルフ","アユミ（ワンダー）"
"0","B","54","7","13","11","","トワイライトキャラバン","167","釣り","113101","25","佐藤利奈","人情味溢れる粋でいなせな「姉御」","ヒューマン","ルカ（サマー）"
"0","A","45","7","13","5","いいか、絶対に私を真名で呼ぶなよ？\n常に「機関」の眼や耳の存在を疑え\nそれが、生きのびるための術だ…！","トワイライトキャラバン","159","小説執筆","113201","17","髙野麻美","前世を信じる中二病患者、「疾風の冥姫」","魔族","アンナ（サマー）"
"0","O","55","8","13","21","","トワイライトキャラバン","166","読書、魔法","113301","18","佳村はるか","オタク全開な魔法少女","魔族","ナナカ（サマー）"
"0","A","46","12","6","24","私はハツネ！　困っている人の味方だよ！\n困った時は、いつでも言ってね♪\n私のちょ…ま、魔法で助けてあげるから！","フォレスティエ","156","妹と遊ぶこと、二度寝、昼寝、早寝","113401","17","大橋彩香","みんなのために超能力を使う眠り姫","エルフ","ハツネ（サマー）"
"0","O","54","9","6","5","","フォレスティエ","165","絵本作り","113501","21","國府田マリ子","母性溢れる優しいみんなの「ミサト先生」","エルフ","ミサト（サマー）"
"0","A","50","10","8","25","","王宮騎士団（NIGHTMARE）","171","格闘技、湯浴み","113601","25","川澄綾子","素顔を見せない冷静沈着な女性騎士","ヒューマン","ジュン（サマー）"
"0","O","42","11","7","22","アカリ、まだわからないことが多くて…\nだからこれから\nいろいろ教えてくださいね、お兄ちゃん！","悪魔偽王国軍（ディアボロス）","150","サックス","113701","13","浅倉杏美","甘え上手なみんなの人気者","魔族","アカリ（エンジェル）"
"0","O","40","11","7","22","え、えっと…こ、こういうときって、\nどういうことを言えばいいんだっけ…\nうう、どうしてちゃんと喋れないの…","悪魔偽王国軍（ディアボロス）","150","ゲーム全般","113801","13","原紗友里","人見知りであまのじゃくな女の子","魔族","ヨリ（エンジェル）"
"0","AB","45","9","4","7","","カルミナ","153","裁縫","113901","14","木戸衣吹","ファッション大好きなキュートガール","ヒューマン","ツムギ（ハロウィン）"
"0","B","46","1","2","12","キミと会ったのもきっと何かの縁だ\n一緒に塔の頂上を目指す仲間として\n頑張っていこう。よろしく頼む","トゥインクルウィッシュ","163","読書、乗馬、お茶","114001","18","早見沙織","クールで何事にも真っ直ぐな剣士","魔族","レイ（ハロウィン）"
"0","O","40","11","8","25","","王宮騎士団（NIGHTMARE）","146","ヒーローごっこ","114101","12","下田麻美","ヒーローに憧れる騎士見習いの少女","獣人族","マツリ（ハロウィン）"
"0","A","33","7","15","28","「白き翼」こと、ヴァイスフリューゲル…\nその名に恥じぬよう、天高く舞い、\n華麗に敵を倒してみせる！","ヴァイスフリューゲル　ランドソル支部","140","お菓子屋通い","114201","17","辻あゆみ","見た目も中身もお子ちゃまな異国の軍人","ヒューマン","モニカ（マジカル）"
"0","A","43","8","8","11","","王宮騎士団（NIGHTMARE）","149","剣術、年長者をからかう","114301","13","茅原実里","義理堅くてからかい好きな剣術少女","ヒューマン","トモ（マジカル）"
"0","AB","45","3","12","12","この私とともにいる限り、\nお金に不自由はさせませんわ！","メルクリウス財団","157","慈善事業","114401","18","松嵜麗","一人前の商人を目指すパワフルお嬢様","ヒューマン","アキノ（クリスマス）"
"0","A","43","10","9","4","貧乏性？　いいえ、\n「もったいない」の精神で\n日々を過ごしてるだけよ！","サレンディア救護院","156","経営、お茶会","114501","17","堀江由衣","救護院を経営する優しい庶民派お嬢様","エルフ","サレン（クリスマス）"
"0","A","55","3","12","16","キミには情けないところばかり\n見られているけど、こんなところ、\nキミ以外には見せないんだからね？","メルクリウス財団","164","ウインドーショッピング","114601","22","今井麻美","純情でほっとけない大人の女性","エルフ","ユカリ（クリスマス）"
"0","O","40","8","","11","いいんだ、アタシは……独りでも。大丈夫だから、もう慣れたからさぁ","？？？","148","冒険、思い出話","114701","16","潘めぐみ","さまよえる謎の少女","ヒューマン","ムイミ（ニューイヤー）"
"0","O","??","3","","24","","？？？","149","物真似、芸術鑑賞","115001","24","井口裕香","研究所に隠れ住む物静かなお姉さん","エルフ","ネネカ（ニューイヤー）"
"0","B","35","5","1","11","主さまのガイド役を仰せつかりました\nわたくし、主さまに満足していただけるよう\n誠心誠意尽くさせていただきます","美食殿","140","瞑想、動植物の飼育","115501","11","伊藤美来","主を慕う、小さなガイド役","エルフ","コッコロ（儀装束）"
"0","O","47","4","2","5","あんまり役に立てるかはわからないけど…\nわたしも頑張って、\nみんなをサポートするね！","トゥインクルウィッシュ","158","料理、人間観察","115601","17","種田梨沙","戦闘のサポートが得意な、心優しい少女","ヒューマン","ユイ（儀装束）"
"0","AB","41","11","10","3","","自警団（カォン）","152","読書、推理","115701","15","水瀬いのり","頭脳明晰な美少女名探偵","獣人族","カスミ（サマー）"
"0","A","100","3","11","14","私、ごく普通の、どこにでもいる女の子よ！\nみ、見た目以外はね…","牧場（エリザベスパーク）","150","毛繕い、お喋り","115801","17","徳井青空","乙女チックなもふもふアニマル","獣人族","リマ（シンデレラ）"
"0","O","54","8","10","9","腹へってたら言えよな\n簡単でよければ\nすっげー旨いもん食わせてやるよ！","自警団（カォン）","168","お菓子作り","115901","17","小松未可子","男勝りで情に厚いワイルド娘","獣人族","マコト（シンデレラ）"
"0","O","42","9","10","22","マホマホ王国のお姫はんの、マホ姫どす！\nけったいな顔してどないしはったん？\nマホマホ王国はずーっと遠くの国なんどす？","自警団（カォン）","155","空想、ぬいぐるみ集め","116001","16","内田真礼","マホマホ王国のプリンセス","獣人族","マホ（シンデレラ）"
"0","O","42","8","16","7","","聖テレサ女学院（なかよし部）","154","ダーツ","116201","17","種﨑敦美","ダウンタウン育ちのダウナー系エルフ","エルフ","クロエ（聖学祭）"
"0","O","46","9","16","15","","聖テレサ女学院（なかよし部）","156","ダンス、カラオケ","116301","16","佐倉綾音","自由奔放ナチュラル無礼な現代っ子","ヒューマン","チエル（聖学祭）"
"0","O","36","2","16","28","","聖テレサ女学院（なかよし部）","142","読書","116401","18","小原好美","書庫に眠れる小さな賢人","ヒューマン","ユニ（聖学祭）"
"0","AB","???","9","17","29","","ドラゴンズネスト","145","ゲーム","116501","13","藤田茜","口が達者なヘタレドラゴン","ドラゴン族","イノリ（タイムトラベル）"
"0","B","???","6","17","25","","ドラゴンズネスト","156","格闘技","116601","16","小市眞琴","拳で語る喧嘩屋ドラゴン少女","ドラゴン族","カヤ（タイムトラベル）"
"0","AB","44","6","6","6","","フォレスティエ","158","友達作りのイメトレ","116701","13","花澤香菜","「友達」に憧れる、エルフの森の女の子","エルフ","アオイ（作業服）"
"0","AB","48","3","12","1","お金もうけの話なら、ぜひともあたしに\n持ってくるにゃ！　稼げるなら１ルピだって\n見逃さないのが、あたしの信条にゃ～♪","メルクリウス財団","158","猫とたわむれること","116801","19","沼倉愛美","弱きを助け強きをくじく猫娘","獣人族","タマキ（作業服）"
"0","O","49","11","12","11","私がキミの師匠になってあげる！\nもちろんタダとはいかないわ\n時給はしっかりもらうから","メルクリウス財団","163","傭兵などのアルバイト","116901","20","田所あずさ","仕事も私事も効率優先な傭兵少女","ヒューマン","ミフユ（作業服）"
"0","B","43","7","13","30","『壊し屋』の二つ名を持つ私…\nですが、怖がる必要はありませんわ\nあなた様は大切な運命の人ですから…","トワイライトキャラバン","154","実験、裁縫、料理","117001","16","橋本ちなみ","運命の相手に一途すぎる乙女","魔族","エリコ（サマー）"
"0","O","54","10","3","24","身の回りのお世話はお姉ちゃんがやってあげるね！\nお料理も、お洗濯も、お掃除も\nお風呂で背中も流してあげちゃうぞっ！","ラビリンス","168","家事全般","117101","18","生天目仁美","お姉ちゃんがお世話してあげるからねっ！","ヒューマン","シズル（サマー）"
"0","B","40","1","4","24","","カルミナ","157","舞台鑑賞、ダンス","117201","17","日笠陽子","歌って踊れる大人気アイドル","ヒューマン","ノゾミ（サマー）"
"0","O","46","6","4","3","私は人々の平和を守るため、唱喚術を使って\n戦います。…最近は、ア、アイドルとしても\n活動してますが、そちらはまだ不慣れで…","カルミナ","163","各種楽器","117301","17","福原綾香","人々を守るために歌う、唱喚士の少女","ヒューマン","チカ（サマー）"
"0","AB","45","9","4","7","","カルミナ","153","裁縫","117401","14","木戸衣吹","ファッション大好きなキュートガール","ヒューマン","ツムギ（サマー）"
"0","A","53","3","13","7","私は科学者だけど、\n医者の真似事もしてるの\n病気になったら診てあげるわ","トワイライトキャラバン","166","研究、実験","117501","27","三石琴乃","実験が趣味の危険な科学者","ヒューマン","ミツキ（オーエド）"
"0","AB","40","10","15","10","ボクって本当に美しいなあ…\n可愛くて美しいなんて本当に罪だと思うけど\n生まれもったものだから仕方ないんだ♪","ヴァイスフリューゲル　ランドソル支部","150","鏡で自分を見ること","117601","14","大空直美","ボクは誰よりも美しい","エルフ","ユキ（オーエド）"
"0","A","53","7","10","7","ハイターイ！　歌って踊って、\n最高に盛り上がるさ～！\nやさやさ、キミも一緒に踊るさ～！","自警団（カォン）","158","踊り、空手","117701","17","高森奈津美","いつでも「なんくるないさ～」な天然娘","獣人族","カオリ（ハロウィン）"
"0","O","51","8","15","31","スシ、ゲイシャ、テンプラ…\nはふぅ～！\nトーゴクの文化はステキデスね～！","ヴァイスフリューゲル　ランドソル支部","163","忍法開発","117801","16","佐藤聡美","トーゴクの神秘、オシエテクダサイ！","ヒューマン","ニノン（ハロウィン）"
"0","O","48","4","14","10","ヒデサイ、ちょっす～！　うち、漢字と計算は\nちょっち…てか、おに苦手なんだ～\nでもでも、ファッションだったら任せて～！","ルーセント学院","167","ファッション","117901","17","上坂すみれ","天真爛漫で人気者のカリスマモデル","魔族","スズナ（ハロウィン）"
"0","A","57","9","18","19","","リッチモンド商工会","160","お金を数えること、悪だくみ","118001","26","Lynn","忠義に目覚めた女商人","ヒューマン","クレジッタ"
"0","O","53","12","19","28","","レイジ・レギオン","165","歌、読書、詩を書くこと","118101","20","原田彩楓","静寂を求め歌う陰気少女","魔族","ランファ"
"0","A","??","7","19","2","","レイジ・レギオン","159","特に無し","118201","16","鬼頭明里","明朗快活、なれど破滅に流るる溌溂少女","ヒューマン","ミソラ"
"0","A","43","9","","12","","？？？","152","書類仕事、散歩、ボードゲーム","118501","24","洲崎綾","【ギルド管理協会】職員の親切なお姉さん","ヒューマン","カリン"
"0","?","???","?","","?","","？？？","???","悪戯をすること","118601","??","相坂優歌","幻霧に戯れる悪戯好きなガイド妖精","？？？","ネビア"
"0","B","52","8","14","14","いつも助けてくれてありがとう\n私のほうが年上なのに\n頼ってばかりでごめんなさい～","ルーセント学院","162","恋愛小説、恋愛舞台、恋愛漫画の鑑賞","119001","23","伊藤静","多くの男性を魅了する無垢な女教師","魔族","イオ（ノワール）"
"0","AB","49","11","15","19","あなたのことを考えていました\n…逆らえないクウカをああして、こうして\nぐふ、ぐふふふ…","ヴァイスフリューゲル　ランドソル支部","157","小説を読むこと","119101","18","長妻樹里","妄想大好き！　ほんとは照れ屋な女の子","ヒューマン","クウカ（ノワール）"
"0","B","35","3","11","3","オラはどんな時でもみんなに笑顔を届ける\n最高の芸人目指してる！\n一緒に頑張るべ！","牧場（エリザベスパーク）","142","漫才","119201","20","新田恵海","みんなを笑顔にするお笑い牧場主","ヒューマン","マヒル（クリスマス）"
"0","A","44","8","3","25","覚えていないと思うんですけど…\n私は妹なんですよ！\nだからお兄ちゃんって呼んでいいですか？","ラビリンス","156","お裁縫","119301","15","阿澄佳奈","人懐っこくてマシンガントークな妹系少女","ヒューマン","リノ（クリスマス）"
"0","B","32","1","7","23","難しいことはわからないの～\nただ毎日プリンを食べられるなら、\n幽霊のままでいいの～","悪魔偽王国軍（ディアボロス）","130","プリンを食べること","119901","14","雨宮天","プリン大好きゴースト娘","魔族","ミヤコ（クリスマス）"
"0","O","54","10","3","24","身の回りのお世話はお姉ちゃんがやってあげるね！\nお料理も、お洗濯も、お掃除も\nお風呂で背中も流してあげちゃうぞっ！","ラビリンス","168","家事全般","120001","18","生天目仁美","お姉ちゃんがお世話してあげるからねっ！","ヒューマン","シズル（ノワール）"
"0","B","???","12","1","14","","美食殿","147","読書、ストレッチ","120701","14","近藤玲奈","記憶喪失のドラゴン娘","ドラゴン族","シェフィ（ニューイヤー）"
"0","B","54","7","13","11","","トワイライトキャラバン","167","釣り","120801","25","佐藤利奈","人情味溢れる粋でいなせな「姉御」","ヒューマン","ルカ（ニューイヤー）"
"0","A","50","5","7","5","","悪魔偽王国軍（ディアボロス）","172","世界征服","120901","??","丹下桜","かつては夜を支配した最強の吸血鬼","魔族","イリヤ（ニューイヤー）"
"0","O","46","3","1","31","","美食殿","156","食べ歩き、料理","121001","17","M・A・O","いつも元気な腹ペコ少女","ヒューマン","ぺコリーヌ（オーバーロード）"
"0","A","39","9","1","2","","美食殿","152","猫と遊ぶ","121101","14","立花理香","行き倒れの謎のネコミミ魔法使い","獣人族","キャル（オーバーロード）"
"0","AB","??","7","3","25","","ラビリンス","160","人間観察","121201","25","沢城みゆき","秘密結社ラビリンスの『迷宮女王』","ヒューマン","ラビリスタ（オーバーロード）"
"0","B","40","6","9","9","あの、えっと…私、く、クルミですぅ…\nふ、ふぇぇぇ…ど、どうしようぅ…\nは、恥かしくて…ご、ごめんなさいぃぃ！","サレンディア救護院","150","観劇、おままごと","121301","12","植田佳奈","泣き虫で臆病な守ってあげたい女の子","ヒューマン","クルミ（ステージ）"
"0","A","22","1","14","3","アタシのこと呼んだ？\nレディの魅力で夢中にさせてあげるわね！","ルーセント学院","120","ファッション誌鑑賞、コスメ集め","121401","11","久野美咲","ちょっとおませな恋に恋する女の子","魔族","ミサキ（ステージ）"
"0","O","43","4","15","7","","ヴァイスフリューゲル　ランドソル支部","155","観察","121501","16","大関英里","どこまでも一途に慕う、純情乙女","エルフ","アユミ（怪盗）"
"0","AB","???","9","17","29","","ドラゴンズネスト","145","ゲーム","121601","13","藤田茜","口が達者なヘタレドラゴン","ドラゴン族","イノリ（怪盗）"
"0","A","45","7","13","5","いいか、絶対に私を真名で呼ぶなよ？\n常に「機関」の眼や耳の存在を疑え\nそれが、生きのびるための術だ…！","トワイライトキャラバン","159","小説執筆","121901","17","髙野麻美","前世を信じる中二病患者、「疾風の冥姫」","魔族","アンナ（パイレーツ）"
"0","AB","42","12","7","22","私、小さい頃から人には見えないものが\n見えていたんです。今もあなたの後ろに\n一人、二人、三人…賑やかですね","悪魔偽王国軍（ディアボロス）","157","占い","122001","18","大坪由佳","占いが得意な霊能少女","魔族","シノブ（パイレーツ）"
"0","AB","44","6","6","6","","フォレスティエ","158","友達作りのイメトレ","122101","13","花澤香菜","「友達」に憧れる、エルフの森の女の子","エルフ","アオイ（キャンプ）"
"0","A","55","3","12","16","キミには情けないところばかり\n見られているけど、こんなところ、\nキミ以外には見せないんだからね？","メルクリウス財団","164","ウインドーショッピング","122201","22","今井麻美","純情でほっとけない大人の女性","エルフ","ユカリ（キャンプ）"
"0","AB","41","12","","6","","？？？","149","お散歩、お料理","122301","??","釘宮理恵","けんぞくのご主人様","魔族","ヴァンピィ"
"0","A","44","8","2","27","こんにちは！　ヒヨリでっす！\n困っている人がいたら助けにいくよ！\nよかったら一緒に来ない？","トゥインクルウィッシュ","155","人助け、応援","122401","16","東山奈央","人助けが大好き！　前向き格闘娘","獣人族","ヒヨリ（サマー）"
"0","B","46","1","2","12","キミと会ったのもきっと何かの縁だ\n一緒に塔の頂上を目指す仲間として\n頑張っていこう。よろしく頼む","トゥインクルウィッシュ","163","読書、乗馬、お茶","122501","18","早見沙織","クールで何事にも真っ直ぐな剣士","魔族","レイ（サマー）"
"0","O","47","4","2","5","あんまり役に立てるかはわからないけど…\nわたしも頑張って、\nみんなをサポートするね！","トゥインクルウィッシュ","158","料理、人間観察","122601","17","種田梨沙","戦闘のサポートが得意な、心優しい少女","ヒューマン","ユイ（サマー）"
"0","A","21","2","5","2","","リトルリリカル","118","お勉強","122701","8","小倉唯","礼儀正しくしっかり者のちびっ子優等生","エルフ","キョウカ（サマー）"
"0","O","27","8","5","10","イタズラなら任せて！\nにいちゃん、引っかからないように気を付けなよー♪","リトルリリカル","128","いたずら、探検","122801","9","諸星すみれ","探検好きのイタズラっ子","ヒューマン","ミソギ（サマー）"
"0","O","21","4","5","3","ぴょんぴょん、うさぎさんになりたいな～♪　\nミミ、うさぎさんになれたら、\n最初におにいちゃんに見せてあげるね！","リトルリリカル","117","かわいいもの集め","122901","10","日高里菜","お歌もにんじんも、ウサギさんも大好き♪","獣人族","ミミ（サマー）"
"0","?","???","?","","?","","？？？","150","？？？","123001","??","相坂優歌","新たな姿で騎士の冒険を支え続ける妖精","？？？","アメス"
"0","O","42","9","10","22","マホマホ王国のお姫はんの、マホ姫どす！\nけったいな顔してどないしはったん？\nマホマホ王国はずーっと遠くの国なんどす？","自警団（カォン）","155","空想、ぬいぐるみ集め","123101","16","内田真礼","マホマホ王国のプリンセス","獣人族","マホ（エクスプローラー）"
"0","B","38","5","9","10","この子はね、ぷうきちって言うんだ\n武器なんだけど、しゃべるんだよ♪\n大事な大事な、私の友達なんだぁ～！","サレンディア救護院","148","屋内でできる遊び","123201","14","芹澤優","ぷうきちといつも一緒！","ヒューマン","アヤネ（エクスプローラー）"
"0","B","55","6","19","13","","レイジ・レギオン","157","可愛いショタと遊ぶ、買い物","123301","19","和氣あず未","ショタ大好き♪　ギャル系スライム娘","魔族？","ネア"
"0","A","50","10","8","25","","王宮騎士団（NIGHTMARE）","171","格闘技、湯浴み","123401","25","川澄綾子","素顔を見せない冷静沈着な女性騎士","ヒューマン","ジュン（キャンプ）"
"0","B","42","1","11","1","","牧場（エリザベスパーク）","144","あんパン","123501","17","小岩井ことり","遊びと睡眠が何より大事なぐうたら娘","獣人族","リン（ハロウィン）"
"0","A","43","8","8","11","","王宮騎士団（NIGHTMARE）","149","剣術、年長者をからかう","123601","13","茅原実里","義理堅くてからかい好きな剣術少女","ヒューマン","トモ（ハロウィン）"
"0","O","55","8","13","21","","トワイライトキャラバン","166","読書、魔法","123701","18","佳村はるか","オタク全開な魔法少女","魔族","ナナカ（ハロウィン）"
"0","O","??","2","8","7","","王宮騎士団（NIGHTMARE）","165","強敵との闘争","123801","27","たかはし智秋","傍若無人な王宮騎士団副団長","ヒューマン","クリスティーナ（ワイルド）"
"0","O","40","11","8","25","","王宮騎士団（NIGHTMARE）","146","ヒーローごっこ","123901","12","下田麻美","ヒーローに憧れる騎士見習いの少女","獣人族","マツリ（ワイルド）"
"0","O","42","11","7","22","アカリ、まだわからないことが多くて…\nだからこれから\nいろいろ教えてくださいね、お兄ちゃん！","悪魔偽王国軍（ディアボロス）","150","サックス","124001","13","浅倉杏美","甘え上手なみんなの人気者","魔族","アカリ（クリスマス）"
"0","O","40","11","7","22","え、えっと…こ、こういうときって、\nどういうことを言えばいいんだっけ…\nうう、どうしてちゃんと喋れないの…","悪魔偽王国軍（ディアボロス）","150","ゲーム全般","124101","13","原紗友里","人見知りであまのじゃくな女の子","魔族","ヨリ（クリスマス）"
"0","A","50","10","8","25","","王宮騎士団（NIGHTMARE）","171","格闘技、湯浴み","124201","25","川澄綾子","素顔を見せない冷静沈着な女性騎士","ヒューマン","ジュン（クリスマス）"
"0","O","???","4","17","17","","ドラゴンズネスト","168","絵画、読書","124501","25","大西沙織","妖しい微笑で全てを見透かす臥竜の頭領","ドラゴン族","ホマレ（ニューイヤー）"
"0","O","54","9","6","5","","フォレスティエ","165","絵本作り","124601","21","國府田マリ子","母性溢れる優しいみんなの「ミサト先生」","エルフ","ミサト（ニューイヤー）"
"0","A","53","3","13","7","私は科学者だけど、\n医者の真似事もしてるの\n病気になったら診てあげるわ","トワイライトキャラバン","166","研究、実験","124701","27","三石琴乃","実験が趣味の危険な科学者","ヒューマン","ミツキ（ニューイヤー）"
"0","B","40","1","4","24","","カルミナ","157","舞台鑑賞、ダンス","124801","17","日笠陽子","歌って踊れる大人気アイドル","ヒューマン","ノゾミ（リベレイター）"
"0","B","???","6","17","25","","ドラゴンズネスト","156","格闘技","124901","16","小市眞琴","拳で語る喧嘩屋ドラゴン少女","ドラゴン族","カヤ（リベレイター）"
"0","O","40","8","","11","いいんだ、アタシは……独りでも。大丈夫だから、もう慣れたからさぁ","？？？","148","冒険、思い出話","125001","16","潘めぐみ","さまよえる謎の少女","ヒューマン","ムイミ（リベレイター）"
"0","AB","48","3","12","1","お金もうけの話なら、ぜひともあたしに\n持ってくるにゃ！　稼げるなら１ルピだって\n見逃さないのが、あたしの信条にゃ～♪","メルクリウス財団","158","猫とたわむれること","125101","19","沼倉愛美","弱きを助け強きをくじく猫娘","獣人族","タマキ（カフェ）"
"0","A","33","7","15","28","「白き翼」こと、ヴァイスフリューゲル…\nその名に恥じぬよう、天高く舞い、\n華麗に敵を倒してみせる！","ヴァイスフリューゲル　ランドソル支部","140","お菓子屋通い","125201","17","辻あゆみ","見た目も中身もお子ちゃまな異国の軍人","ヒューマン","モニカ（カフェ）"
"0","B","35","5","1","11","主さまのガイド役を仰せつかりました\nわたくし、主さまに満足していただけるよう\n誠心誠意尽くさせていただきます","美食殿","140","瞑想、動植物の飼育","125301","11","伊藤美来","主を慕う、小さなガイド役","エルフ","コッコロ（レンジャー）"
"0","A","40","11","11","3","ゴホッ、ゴホッ…か、身体は弱いけど、\nせめて気持ちだけでも前向きに…！\nあっ、でもダメ…立ちくらみが…","牧場（エリザベスパーク）","153","読書、お散歩","125401","14","小清水亜美","読書が趣味の病弱少女","獣人族","シオリ（レンジャー）"
"0","O","45","3","","10","","？？？","156","冒険、おしゃべり","125501","17","金元寿子","空への冒険を夢見る騎空士の少女","ヒューマン","ジータ（ウォーロック）"
"0","AB","39","12","","4","","？？？","145","ネズ耳作り","125601","14","種﨑敦美","陰陽合わせ持つ鼠神宮の巫女","ヒューマン","ビカラ"
"0","A","43","9","","12","","？？？","152","書類仕事、散歩、ボードゲーム","125701","24","洲崎綾","【ギルド管理協会】職員の親切なお姉さん","ヒューマン","カリン（アルケミスト）"
"0","A","44","4","20","29","","アルターメイデン","154","華道、読書（古典）、トーゴク画","125801","15","鈴木みのり","贖罪を胸に強さを求める妹系大和撫子","ヒューマン","リリ（フォールン）"
"0","O","42","11","20","1","","アルターメイデン","147","お菓子作り、花の世話、バイオリン演奏","126001","13","前田佳織里","忘れ難い罪過を抱える、黒き翼の聖女","ヒューマン","クリア（フォールン）"
"0","O","34","3","20","1","","アルターメイデン","135","ごはんをたべること","126101","10","高尾奏音","正義の魂を受け継ぐ、爆食系天然天才娘","獣人族","プレシア（フォールン）"
"0","A","50","5","7","5","","悪魔偽王国軍（ディアボロス）","172","世界征服","126201","??","丹下桜","かつては夜を支配した最強の吸血鬼","魔族","イリヤ（儀装束）"
"0","AB","40","10","15","10","ボクって本当に美しいなあ…\n可愛くて美しいなんて本当に罪だと思うけど\n生まれもったものだから仕方ないんだ♪","ヴァイスフリューゲル　ランドソル支部","150","鏡で自分を見ること","126301","14","大空直美","ボクは誰よりも美しい","エルフ","ユキ（儀装束）"
"0","?","全重量252","11","","11","","？？？","170","昼寝、誰かの役に立つこと","126401","??","長谷川育美","スマイル満タン！　パワフル機械少女","機械人族","クローチェ"
"0","?","??","1","","17","","？？？","162","昼寝、新作スイーツの試食","126501","??","河瀬茉希","優しさと傲慢さを併せ持つプリンセス","天使族","ライラエル"
"0","O","??","3","","24","","？？？","149","物真似、芸術鑑賞","126601","24","井口裕香","研究所に隠れ住む物静かなお姉さん","エルフ","ネネカ（サマー）"
"0","AB","45","3","12","12","この私とともにいる限り、\nお金に不自由はさせませんわ！","メルクリウス財団","157","慈善事業","126701","18","松嵜麗","一人前の商人を目指すパワフルお嬢様","ヒューマン","アキノ（サマー）"
"0","A","55","3","12","16","キミには情けないところばかり\n見られているけど、こんなところ、\nキミ以外には見せないんだからね？","メルクリウス財団","164","ウインドーショッピング","126801","22","今井麻美","純情でほっとけない大人の女性","エルフ","ユカリ（サマー）"
"0","O","53","12","19","28","","レイジ・レギオン","165","歌、読書、詩を書くこと","126901","20","原田彩楓","静寂を求め歌う陰気少女","魔族","ランファ（サマー）"
"0","AB","49","11","15","19","あなたのことを考えていました\n…逆らえないクウカをああして、こうして\nぐふ、ぐふふふ…","ヴァイスフリューゲル　ランドソル支部","157","小説を読むこと","127001","18","長妻樹里","妄想大好き！　ほんとは照れ屋な女の子","ヒューマン","クウカ（サマー）"
