7e31d3b606d3d19b03bf8968ec5ee6ba2ee59a9cf195105aec4dfc9242f7517c,ab266185349bf956c26248b811be70fef7ba9cdbeb7478e0436eb28a69b55e24,75328bbc22a0e34066dbd94ea1426f2635b387e164e19a713712ff3d87e7c4fb,2afb0e34746aff6494fc45ba2114bbdb5129e019e8cca345a1a2beb199b9bba7,0e5554eebba3029c8d6990dfa9772b194e259b4d92b4d4506d9497c09937ed35,b7b558ecd86e892eec58b999f54a83b4ab5a7e5a8e0661aa278ae5eb667412e6,2efaf07aaf5cb0509cb7b55e815e3117761b3a01ce448d5e5db2c316aca9f5d7,2be9c978e83ceaf0296889713a9da49baea18c2a5945408f16d1887967662afc,65584052ef2a1f4ff90b28cc9c00201095ab7f23e0b8db9f915e2196ffc9f160,adcc9a16e1a216f0607594c0344de9c5b5ff2d7c543c18d3904e4b69a1440666,01684300712fbd3d327eb50489815619a238755dd5e339776a2695ae12e1b26d,3be0b23b12e8a485a300faa7bd94c2d2adc95b23a2cf58fdcdc93b5fd4c09523,174561c1701f953ea7c3c53cc05dd70c2dc5fc9580be71e9d11d3802b297ad7a,a8ce0a16b1c2a8f0df437f31925f63d401850131667adda9847b45af6834b24c,2022c2e42f5b6e79e192589527bc7f0686a320eba46830133fc52f18cb7c06a5,72d0b41c7a6d14791030f6550ffdc06f764fac738099d94feb8fc4dee3d88315,832259f5202302c51e387936a4429db77bd5300e1c75f3059c5d5851f2159e49,b90a73ddd10637f8902528036a3152bfe5e0977ebf546d748530b0c6479e1f52,b999f34023e49c9f398a3e90593c9a877b1b02eb8b2a7420f94fe058cad01181,54471e3ce86199c68020d10e6d539c050b37fa86cf941dfde7a52066971f4e8e,1f2018d766b876cd7ca88d4b964028a44a64c3420e70910ffff743796e587501,a9d23e5518e755facc9e22b6c348b4d8cc714df9785abfcbaade61f19da4891f,b526ac34d5a76f5221abb3d5ff5d81db6520481a31cf1df9c07e73c5e9a2fc60,2de530502668db55a795e39d31b0f21d550763b8bcd921443f0150cde8ce5515,f071997f89eb09571b70401ca22f4a20c28a70a21f62ec97638c88ab26b8db6e,be3e70dc0201d0a52f89b8eeddaa4018fa550c76467ed327ef836d38ca42291d,fa43b44a9cb8c4f8e9ba994cb602cd545233013505610871d9269a30c37fbb1f,2995cd062d028577bb72e2ce681c66bfd8773f8a538a0f525e5a4b0710cf727a,986896734f5048834ff59ac1be34f242840f3a7c9a6ae8aac6c03b808d2bc84d,0592fabed7c3af49223bd633fa6a057981687ace2fc26b47dd8b27e69bcaba56,82051ce7c4fafddaa0eb531f6ad720e8772ee6763aa85a08dbb9374927309173,0f4c58e3dfcf748385284b71cfe69face5ff3bac90c463cfd4b71033ada45a90,dbecf55be38ce90a305586c07e58ebed57bf4cf4aeeeb190bad40a6afdc36bde,10b9fc1c0a24b24ba2d6dd8b345b7d0e8ac951a2b4cf6fa29a8e4ee2ae113d12,70c2eb9413ef95307f2d1f1cd721853997c655b3d1b1c1c2c7e61cd3964b98bf,924bbfc8269f9045e63071f792abb6b95c8becee007b81fa18cabc425618847b,efed8d3b1216fbb443ce53262a5ee29c635c48758b8c2b04e3fdf23f0e4cb00e,f443ee49345919d0eb968d8c1a95e9d2892d14fb94f4b8470cf3556bb155bc49,7e9aaa4f44fac12a9b0ca4fdaecee947a102410cf0d751c76c21ef6f0789718a,0c24be3514c6604ca4b3476aefd9b4295d1fef093129877309a810846dba0d6a,2eefaf698d1133352788f9eb8d965b45fcec97e48c54656f21cf5bea1977f69a
"1","1","1","2","2100322","140001","2","4","4","1","1","30","0","50001","124372","0","1","8","0","94002","50000","20001","0","4","3","1","2","0","4","2","3","114104","1","1","91002","0","12","0","8","114552","0"
"1","1","1","0","2100323","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","3","0","8","2","3","114582","1","0","124344","0","2","0","2","114102","0"
"1","1","1","2","2100324","140001","2","4","4","1","1","30","0","50001","114012","0","1","8","0","94002","50000","20001","0","4","3","1","2","0","4","2","3","114583","1","1","91002","0","12","0","8","114193","0"
"1","1","1","0","2100325","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","3","0","8","2","3","114073","1","0","124074","0","2","0","2","124342","0"
"1","1","1","2","2100326","140001","2","4","4","1","1","30","0","50001","124192","0","1","8","0","94002","50000","20001","0","4","3","1","2","0","4","2","3","114104","1","1","91002","0","12","0","8","114612","0"
"1","1","1","0","2100327","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","3","0","8","2","3","124103","1","0","124344","0","2","0","2","114162","0"
"1","1","1","2","2100328","140001","2","4","4","1","1","30","0","50001","124432","0","1","8","0","94002","50000","20001","0","4","3","1","2","0","4","2","3","114583","1","1","91002","0","12","0","8","124523","0"
"1","1","1","0","2100329","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","3","0","8","2","3","114552","1","0","124074","0","2","0","2","124282","0"
"6","1","1","0","2100330","140000","0","2","12","1","1","1","0","0","94002","0","1","4","0","20001","8","50001","0","8","100000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31013","0"
"1","1","1","0","2100331","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114583","1","0","115071","0","2","0","2","124103","0"
"1","1","1","2","2100332","140001","2","4","4","1","1","30","0","50001","114552","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","115041","1","1","91002","0","12","0","8","124074","0"
"1","1","1","0","2100333","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114104","1","0","115251","0","2","0","2","114193","0"
"1","1","1","2","2100334","140001","2","4","4","1","1","30","0","50001","124163","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","125101","1","1","91002","0","12","0","8","114613","0"
"1","1","1","0","2100335","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","124344","1","0","115161","0","2","0","2","114582","0"
"1","1","1","2","2100336","140001","2","4","4","1","1","30","0","50001","114552","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","115011","1","1","91002","0","12","0","8","114254","0"
"1","1","1","0","2100337","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114014","1","0","125371","0","2","0","2","114193","0"
"1","1","1","2","2100338","140001","2","4","4","1","1","30","0","50001","124103","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","125401","1","1","91002","0","12","0","8","114164","0"
"1","1","1","0","2100339","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","124044","1","0","125131","0","2","0","2","124163","0"
"6","1","1","0","2100340","140000","0","2","12","1","1","1","0","0","94002","0","1","4","0","20001","8","50001","0","8","100000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31008","0"
"1","1","1","0","2100341","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114613","1","0","115251","0","2","0","2","114582","0"
"1","1","1","2","2100342","140001","2","4","4","1","1","30","0","50001","114552","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","125101","1","1","91002","0","12","0","8","124074","0"
"1","1","1","0","2100343","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","124344","1","0","115071","0","2","0","2","124103","0"
"1","1","1","2","2100344","140001","2","4","4","1","1","30","0","50001","124163","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","115041","1","1","91002","0","12","0","8","114104","0"
"1","1","1","0","2100345","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114014","1","0","115011","0","2","0","2","114193","0"
"1","1","1","2","2100346","140001","2","4","4","1","1","30","0","50001","114582","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","115161","1","1","91002","0","12","0","8","114254","0"
"1","1","1","0","2100347","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","114583","1","0","125131","0","2","0","2","124103","0"
"1","1","1","2","2100348","140001","2","4","4","1","1","30","0","50001","114552","0","1","8","0","94002","50000","20001","0","4","5","1","2","0","4","2","2","125371","1","1","91002","0","12","0","8","114164","0"
"1","1","1","0","2100349","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","50000","1","2","0","8","2","5","124074","1","0","125401","0","2","0","2","114193","0"
"6","1","1","0","2100350","140000","0","2","12","1","1","1","0","0","94002","0","1","4","0","20001","8","50001","0","8","100000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31023","0"
"1","1","1","0","2100351","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","114254","1","0","115071","0","2","0","2","124103","0"
"1","1","1","2","2100352","140001","2","4","4","1","1","30","0","50001","114193","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115251","1","1","91002","0","12","0","8","114583","0"
"1","1","1","0","2100353","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","114613","1","0","115041","0","2","0","2","114552","0"
"1","1","1","2","2100354","140001","2","4","4","1","1","30","0","50001","124163","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125101","1","1","91002","0","12","0","8","124044","0"
"1","1","1","0","2100355","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","124284","1","0","115581","0","2","0","2","114582","0"
"1","1","1","2","2100356","140001","2","4","4","1","1","30","0","50001","114193","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115161","1","1","91002","0","12","0","8","114104","0"
"1","1","1","0","2100357","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","124344","1","0","125401","0","2","0","2","114552","0"
"1","1","1","2","2100358","140001","2","4","4","1","1","30","0","50001","124103","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125371","1","1","91002","0","12","0","8","124224","0"
"1","1","1","0","2100359","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","114164","1","0","125341","0","2","0","2","124163","0"
"6","1","1","0","2100360","140000","0","2","12","1","1","1","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31007","0"
"1","1","1","0","2100361","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","124044","1","0","115041","0","2","0","2","114582","0"
"1","1","1","2","2100362","140001","2","4","4","1","1","30","0","50001","114193","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125101","1","1","91002","0","12","0","8","114583","0"
"1","1","1","0","2100363","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","124284","1","0","115071","0","2","0","2","124103","0"
"1","1","1","2","2100364","140001","2","4","4","1","1","30","0","50001","124163","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115251","1","1","91002","0","12","0","8","114613","0"
"1","1","1","0","2100365","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","124344","1","0","115161","0","2","0","2","114552","0"
"1","1","1","2","2100366","140001","2","4","4","1","1","30","0","50001","114582","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115581","1","1","91002","0","12","0","8","114104","0"
"1","1","1","0","2100367","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","114254","1","0","125341","0","2","0","2","124103","0"
"1","1","1","2","2100368","140001","2","4","4","1","1","30","0","50001","114193","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125401","1","1","91002","0","12","0","8","124224","0"
"1","1","1","0","2100369","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","114583","1","0","125371","0","2","0","2","114552","0"
"6","1","1","0","2100370","140000","0","2","12","1","1","1","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31053","0"
"1","1","1","0","2100371","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115071","1","0","115222","0","2","0","2","114613","0"
"1","1","1","2","2100372","140001","2","4","4","1","2","30","0","50001","114254","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115552","1","1","91002","0","12","0","8","115251","0"
"1","1","1","0","2100373","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115581","1","0","115192","0","2","0","2","124284","0"
"1","1","1","2","2100374","140001","2","4","4","1","2","30","0","50001","124044","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125252","1","1","91002","0","12","0","8","115041","0"
"1","1","1","0","2100375","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","125101","1","0","125012","0","2","0","2","124224","0"
"1","1","1","2","2100376","140001","2","4","4","1","2","30","0","50001","114583","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125522","1","1","91002","0","12","0","8","115161","0"
"1","1","1","0","2100377","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115221","1","0","115582","0","2","0","2","114194","0"
"1","1","1","2","2100378","140001","2","4","4","1","2","30","0","50001","114554","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115612","1","1","91002","0","12","0","8","125401","0"
"1","1","1","0","2100379","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","125341","1","0","115102","0","2","0","2","114164","0"
"6","1","1","0","2100380","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31054","0"
"1","1","1","0","2100381","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115581","1","0","115192","0","2","0","2","124044","0"
"1","1","1","2","2100382","140001","2","4","4","1","2","30","0","50001","114254","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125252","1","1","91002","0","12","0","8","115041","0"
"1","1","1","0","2100383","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115071","1","0","115222","0","2","0","2","124224","0"
"1","1","1","2","2100384","140001","2","4","4","1","2","30","0","50001","124284","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115552","1","1","91002","0","12","0","8","115251","0"
"1","1","1","0","2100385","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","115161","1","0","125522","0","2","0","2","114194","0"
"1","1","1","2","2100386","140001","2","4","4","1","2","30","0","50001","114583","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","125012","1","1","91002","0","12","0","8","125101","0"
"1","1","1","0","2100387","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","125341","1","0","115102","0","2","0","2","114613","0"
"1","1","1","2","2100388","140001","2","4","4","1","2","30","0","50001","114554","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","2","115582","1","1","91002","0","12","0","8","115221","0"
"1","1","1","0","2100389","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","2","0","8","2","5","125401","1","0","115612","0","2","0","2","114254","0"
"6","1","1","0","2100390","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31044","0"
"1","1","1","0","2100391","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125223","1","0","125164","0","2","0","2","115222","0"
"1","1","1","2","2100392","140001","2","4","4","1","2","30","0","50001","115552","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125074","1","1","91002","0","12","0","8","125043","0"
"1","1","1","0","2100393","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115133","1","0","125134","0","2","0","2","125012","0"
"1","1","1","2","2100394","140001","2","4","4","1","2","30","0","50001","125252","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125044","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100395","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125013","1","0","125014","0","2","0","2","115132","0"
"1","1","1","2","2100396","140001","2","4","4","1","2","30","0","50001","125342","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125224","1","1","91002","0","12","0","8","125103","0"
"1","1","1","0","2100397","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115163","1","0","115104","0","2","0","2","115042","0"
"1","1","1","2","2100398","140001","2","4","4","1","2","30","0","50001","115102","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115194","1","1","91002","0","12","0","8","125373","0"
"1","1","1","0","2100399","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115073","1","0","115254","0","2","0","2","125522","0"
"6","1","1","0","2100400","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31013","0"
"1","1","1","0","2100401","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115133","1","0","125134","0","2","0","2","125252","0"
"1","1","1","2","2100402","140001","2","4","4","1","2","30","0","50001","115552","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125044","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100403","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125223","1","0","125164","0","2","0","2","115132","0"
"1","1","1","2","2100404","140001","2","4","4","1","2","30","0","50001","125012","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125074","1","1","91002","0","12","0","8","125043","0"
"1","1","1","0","2100405","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125103","1","0","125224","0","2","0","2","115042","0"
"1","1","1","2","2100406","140001","2","4","4","1","2","30","0","50001","125342","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125014","1","1","91002","0","12","0","8","125013","0"
"1","1","1","0","2100407","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115073","1","0","115254","0","2","0","2","115222","0"
"1","1","1","2","2100408","140001","2","4","4","1","2","30","0","50001","115102","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115104","1","1","91002","0","12","0","8","115163","0"
"1","1","1","0","2100409","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125373","1","0","115194","0","2","0","2","115552","0"
"6","1","1","0","2100410","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31014","0"
"1","1","1","0","2100411","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125043","1","0","125164","0","2","0","2","115222","0"
"1","1","1","2","2100412","140001","2","4","4","1","2","30","0","50001","125012","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125074","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100413","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125013","1","0","125134","0","2","0","2","125252","0"
"1","1","1","2","2100414","140001","2","4","4","1","2","30","0","50001","115552","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125044","1","1","91002","0","12","0","8","125223","0"
"1","1","1","0","2100415","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115163","1","0","125224","0","2","0","2","115042","0"
"1","1","1","2","2100416","140001","2","4","4","1","2","30","0","50001","115132","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125014","1","1","91002","0","12","0","8","115133","0"
"1","1","1","0","2100417","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125103","1","0","115614","0","2","0","2","125522","0"
"1","1","1","2","2100418","140001","2","4","4","1","2","30","0","50001","115102","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115554","1","1","91002","0","12","0","8","115073","0"
"1","1","1","0","2100419","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125283","1","0","115104","0","2","0","2","115582","0"
"6","1","1","0","2100420","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31055","0"
"1","1","1","0","2100421","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125013","1","0","125134","0","2","0","2","115552","0"
"1","1","1","2","2100422","140001","2","4","4","1","2","30","0","50001","125012","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125044","1","1","91002","0","12","0","8","125223","0"
"1","1","1","0","2100423","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125043","1","0","125164","0","2","0","2","115042","0"
"1","1","1","2","2100424","140001","2","4","4","1","2","30","0","50001","125252","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125074","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100425","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115133","1","0","125014","0","2","0","2","125522","0"
"1","1","1","2","2100426","140001","2","4","4","1","2","30","0","50001","115132","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125224","1","1","91002","0","12","0","8","115163","0"
"1","1","1","0","2100427","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125283","1","0","115104","0","2","0","2","115222","0"
"1","1","1","2","2100428","140001","2","4","4","1","2","30","0","50001","115102","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115614","1","1","91002","0","12","0","8","125103","0"
"1","1","1","0","2100429","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","115073","1","0","115554","0","2","0","2","125012","0"
"6","1","1","0","2100430","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31056","0"
"1","1","1","0","2100431","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125223","1","0","125314","0","2","0","2","115222","0"
"1","1","1","2","2100432","140001","2","4","4","1","2","30","0","50001","125252","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125523","1","1","91002","0","12","0","8","115073","0"
"1","1","1","0","2100433","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125043","1","0","115344","0","2","0","2","115042","0"
"1","1","1","2","2100434","140001","2","4","4","1","2","30","0","50001","125012","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115284","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100435","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125491","1","0","115432","0","2","0","2","115552","0"
"1","1","1","2","2100436","140001","2","4","4","1","2","30","0","50001","115132","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125374","1","1","91002","0","12","0","8","125013","0"
"1","1","1","0","2100437","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125103","1","0","125044","0","2","0","2","125522","0"
"1","1","1","2","2100438","140001","2","4","4","1","2","30","0","50001","125282","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125224","1","1","91002","0","12","0","8","125283","0"
"1","1","1","0","2100439","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125373","1","0","125164","0","2","0","2","125162","0"
"6","1","1","0","2100440","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31032","0"
"1","1","1","0","2100441","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125043","1","0","115344","0","2","0","2","125012","0"
"1","1","1","2","2100442","140001","2","4","4","1","2","30","0","50001","125252","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115284","1","1","91002","0","12","0","8","125253","0"
"1","1","1","0","2100443","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125223","1","0","125314","0","2","0","2","115552","0"
"1","1","1","2","2100444","140001","2","4","4","1","2","30","0","50001","115042","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125523","1","1","91002","0","12","0","8","115073","0"
"1","1","1","0","2100445","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125013","1","0","125374","0","2","0","2","125522","0"
"1","1","1","2","2100446","140001","2","4","4","1","2","30","0","50001","115132","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","115432","1","1","91002","0","12","0","8","125491","0"
"1","1","1","0","2100447","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125373","1","0","125164","0","2","0","2","115222","0"
"1","1","1","2","2100448","140001","2","4","4","1","2","30","0","50001","125282","0","1","8","0","94002","80000","20001","0","4","5","1","2","0","4","2","3","125044","1","1","91002","0","12","0","8","125103","0"
"1","1","1","0","2100449","91002","0","4","12","1","30","2","0","0","94002","0","1","4","0","20001","8","50001","0","4","80000","1","3","0","8","2","5","125283","1","0","125224","0","2","0","2","125252","0"
"6","1","1","0","2100450","140000","0","2","12","1","1","2","0","0","94002","0","1","4","0","20001","8","50001","0","8","150000","1","100","0","4","2","3","91002","1","0","140001","0","2","0","2","31011","0"
