e7be66d15014998b2cffbb77321d1a7242f595d38d308d336f33e35b6180b4ae,3d62f8670ec5fac6c596d74ae3a0a8c02a276420e4772737120e40cac10f3d49,1aa7eceee4864be8f56ee7db2fe827f3879cfd376ea2c4e4227f28d8718c92ac,7b6874facd904d09ee55baa976a052ce3efbe0ff6412a4d09e6137b0b5486d88,a20987bfbe5c817b7d1d3aa0b9bb6e8045c8ca85bbefe043150fa2fe30357e43,f5f1321452f2355024d260ef63b59a9cc118d4ea9e799a8d141eac058c3b3bbd,e5548c8253b1d0dfe7296b5e876f5d8d53ac87ccaaa1beed3646d1386c840e88,c5571fec81dce15288d62dd214d7223a83b9922fa10a67150b3730ce89696841,3cb0e6e90242a43bd8b3e75a0938daf83b2ed927b8078774b8f27f540bad8674,102e67c6ce8ea5c5618b16b36ab10922dc9139775ed6f4a1a1766491b76d6927,53343ba7a46b64137afb8cb3393e218865b312c2b59444df3803e60240db2710,34c7e7483422d3d7b1fb6ffdd5e015a8414ac90c74e6f29c44e8da5a61f0d91d
"0","3007","15840000000000","3","1","-1","物理攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300709","300709"
"0","3007","13320000000000","3","1","-1","魔法攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300710","300710"
"0","3007","11160000000000","3","1","-1","物理攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の物理攻撃力がアップ","300711","300711"
"0","3007","9720000000000","3","1","-1","魔法攻撃アップ90秒","54000","1","バトル開始から90秒間、味方の魔法攻撃力がアップ","300712","300712"
"0","3007","7560000000000","3","1","-1","物理防御ダウン90秒","54000","1","バトル開始から90秒間、敵の物理防御力がダウン","300713","300713"
"0","3007","5040000000000","3","1","-1","毎秒ＴＰアップ90秒","54000","1","バトル開始から90秒間、味方のＴＰが毎秒アップ","300714","300714"
"0","3007","3960000000000","3","1","-1","スタン15秒","54000","1","バトル開始から15秒間、敵がスタン状態になる","300715","300715"
"0","3007","2880000000000","3","1","-1","毎秒ＨＰ回復90秒","54000","1","バトル開始から90秒間、味方のＨＰが毎秒回復","300716","300716"
"0","3007","1440000000000","3","1","-1","物理攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の物理攻撃力がダウン","300717","300717"
"0","3007","360000000000","3","1","-1","魔法攻撃ダウン90秒","54000","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","300718","300718"
