bf0a1246397b8d9951609c775fcd61bf24211e2fd1ce3394cb8d66d25b3d30e4,52f043633ca2ffb0b175eb147c2ed01cb47bec0d530d2b23adfd528d091fec43,5878eb93071de29cb614139a38f8e140c468d8000a567164a8213dbaf5322c97,9e606cb53171cd7d7de04376f7180e43a9e0182f48e59a62419f20af13ade6d8,063e88eee110659de2a5bb2ecd0e32d40c7f03bde1aa6b23c4338eaa6e99937e,fa87895fac980c2647380421ce6d3c05d2dc33e3049fe0a9a1f1dd748142126b,c6687bbf27e6d0b96a49ecc303c1cfb4b4972531ddf73cbd916e8f7763e7bcce,031f60285c5ab9feddfae345347959b3a6935e80748a77f88e15fe6dc03a9efd,f3686e2d6d09610e919fd8ade84b12d54da92e24eadfefbafc8a366a77a188d4,b06f55bb79aa99a658cd4fc14d71773ae252a94a180c7d4c115f01f883e5c828,d8fc9d36edbcb8b73eea833af2f65170641d3e4df47b87f4baabd1b6ea23674b,e031b3afbfc26d003ec767a41a9898430e58489384d528969e4e3ec2b7e66081,95c57580a1b664039dcc84d3ecc3b7e7e3673db06618cf59fc274d69ccddfec1,71a9c3b436acbb77d41420769130ec6c24c7d537075cf7974d1fd8c79f93686d,3b209e01e2493dbfd32be6d63c3d8f414931cafd8d8ca171f6a9255db6459b6c,ad3b3d4da936bf0d58dcc06fb993903995861c981261312d465fc5346f216e9f,06474d1ef797dce08327af803fe5840c7e8e8163019922b109bdbc87f721ce41,ff70f7313ea5ae9d96b6efc0a090f01b5faa93cec8ca198437dfcc11d3825551,d4e411a2789103218ba378bcf72ede1ce2db496a4a237943c925c9459fd7217a,a9e5aeee2c3af596271154968a08c95c6a35af423f802b54c5e9a1015fb33467
"バトルマス（EXTREME）","770321201","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（NORMAL）","770410101","-1","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770410201","300","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","0"
"バトルマス（NORMAL）","770410301","300","0","-300","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770410401","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770410501","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770410601","150","-150","-450","103123","0.8","0","0","0.8","1.2","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770410701","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","1","-100","0","1","450"
"バトルマス（NORMAL）","770410801","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770410901","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770411001","150","-150","-450","103123","1.2","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770411101","150","-150","-450","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770411201","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770411301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770411401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770411501","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770411601","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770411701","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770411801","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","1","-100","0","0.8","225"
"バトルマス（NORMAL）","770411901","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412001","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412101","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412201","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412301","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412401","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412501","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412601","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412701","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412801","0","-225","-450","103123","0.8","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770412901","0","-225","-450","103123","1.2","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413001","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413101","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413201","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770413301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770413501","0","-225","-450","103123","0.8","0","0","1","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413601","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770413701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770413801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770413901","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414001","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414101","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414201","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414301","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414401","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414501","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414601","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770414801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420101","0","0","0","101201","1.2","0","0","0.8","0.8","0","0","101201","-10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420201","0","0","0","81003801","1.6","0","0","0.8","0.8","0","0","81003801","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420301","0","0","0","81000506","1.4","0","0","0.8","0.8","0","0","81000506","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420401","0","0","5","81003301","1.1","0","0","0.8","0.8","0","0","81003301","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420501","0","0","-140","81005602","1.8","0","0","0.8","0.8","0","0","81005602","140","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420601","0","0","5","100198","1.2","0","0","0.8","0.8","0","0","100198","10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770420701","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770420801","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770420901","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770421001","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770421101","0","-200","-400","103123","1","0","0","0.8","1","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770421201","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770421301","0","100","-100","101191","0.8","0","0","0.8","1","0","0","101191","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770421401","0","100","-100","102861","1.05","0","0","0.8","1","0","0","102861","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770510101","-1","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770510201","300","0","-300","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","0"
"バトルマス（NORMAL）","770510301","300","0","-300","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770510401","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770510501","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770510601","150","-150","-450","103123","0.8","0","0","0.8","1.2","0","0","103121","0","1","-100","0","0.8","450"
"バトルマス（NORMAL）","770510701","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","1","-100","0","1","450"
"バトルマス（NORMAL）","770510801","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770510901","150","-150","-450","103123","1","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770511001","150","-150","-450","103123","1.2","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770511101","150","-150","-450","103123","1","0","0","0.8","1","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770511201","150","-150","-450","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","450"
"バトルマス（NORMAL）","770511301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770511401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770511501","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770511601","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770511701","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","1.2","-100","0","0.8","225"
"バトルマス（NORMAL）","770511801","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","1","-100","0","0.8","225"
"バトルマス（NORMAL）","770511901","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512001","0","-225","-450","103123","0.8","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512101","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512201","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512301","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512401","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512501","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512601","0","-225","-450","103123","1","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512701","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512801","0","-225","-450","103123","0.8","0","0","0.8","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770512901","0","-225","-450","103123","1.2","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513001","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513101","0","-225","-450","103123","1","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513201","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770513301","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513401","0","-225","-450","103123","0.8","0","0","0.8","0.8","0","450","103121","0","0.8","-100","0","1","225"
"バトルマス（NORMAL）","770513501","0","-225","-450","103123","0.8","0","0","1","1.2","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513601","0","-225","-450","103123","1","0","0","0.8","1","0","450","103121","0","0.8","-100","0","0.8","225"
"バトルマス（NORMAL）","770513701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770513801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770513901","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514001","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514101","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514201","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514301","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514401","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514501","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514601","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514701","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（NORMAL）","770514801","-1","0","0","103123","0.8","0","0","0.8","0.8","0","0","103121","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520101","0","0","0","101201","1.2","0","0","0.8","0.8","0","0","101201","-10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520201","0","0","0","81003801","1.6","0","0","0.8","0.8","0","0","81003801","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520301","0","0","0","81000506","1.4","0","0","0.8","0.8","0","0","81000506","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520401","0","0","5","81003301","1.1","0","0","0.8","0.8","0","0","81003301","-20","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520501","0","0","-140","81005602","1.8","0","0","0.8","0.8","0","0","81005602","140","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520601","0","0","5","100198","1.2","0","0","0.8","0.8","0","0","100198","10","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770520701","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770520801","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770520901","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770521001","0","-200","-400","103123","0.8","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770521101","0","-200","-400","103123","1","0","0","0.8","1","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770521201","0","-200","-400","103123","1","0","0","0.8","0.8","0","400","103121","0","0.8","-100","0","0.8","200"
"バトルマス（EXTREME）","770521301","0","100","-100","101191","0.8","0","0","0.8","1","0","0","101191","0","0.8","-100","0","0.8","0"
"バトルマス（EXTREME）","770521401","0","100","-100","102861","1.05","0","0","0.8","1","0","0","102861","0","0.8","-100","0","0.8","0"
