a3688d6e9867f8bd2b39a380233c68e44cafb98ebf87e9b500d3ba098a5933f3,c52ffebb5860a972e66aea8a1dfd458e1a40023424456f9598b843a95390df08,794751bc0f43f7882d1d60858536b1f426db62635a05c3ba714e8f1d536e7d65,423f64a14608e7f75925cc1cec6916d547a91b702ea317fa5b50b49ac160720c,2c646dd59ee7767f8b0f258bdbf19939d1c73072e14707dcc7c8829c014ed909,7e48c3e37fadc9dfd7d04ce24ad91dec0708a673cf239d7dcb1f179517d2903f,efb2530e96917bc85447fb7f70af9f73d58dfb34cc20917e697fad0098b4ff5b,2930867c3dbf41cf26ddb39278591afb2ca8b3d0d3b92afb0c318028374a6260,d7c339b97cfede9a8d54af70f6afd6e3b534a9b009c42c81d984f59c6311fdf3,648e2a72a3a181dcd13aa03db72a68266260e6fd75ec0b375d3232c8b416ca35,bcda273a7b42b349881b999d4a845987569bd804418c31b97d30dd0fa86cd287,31448fde7928f0e07338f1dc80478b3c2c05a95f283acbc65e7d89b835d8f8d6,aecb065fd2f576d55f9399da5217c6a017ee6671d438aae023060d95ea33aa3c,208232a69279e8373ed07c39b6fc7b7784d501b0e26042dbd946fd62b4d7172e,b67dcc4cbdb9e6093565543c6cf635b64d9f66208588bbca0774baf353adea56
"0","0","2621","500","26211","2022/11/03 5:00:00","0","410","9103803","26212","103801","10","2816","263","26213"
"0","0","2622","500","26221","2022/11/03 5:00:00","0","310","9101403","26222","101401","10","2816","264","26223"
"0","0","2623","500","26231","2022/11/03 5:00:00","0","220","9109403","26232","109401","10","2816","265","26233"
"0","0","2631","500","26311","2022/11/04 5:00:00","0","564","0","26312","0","10","2816","266","26313"
"0","0","2641","500","26411","2022/11/05 5:00:00","0","499","0","26412","0","10","2816","267","26413"
"0","0","2651","500","26511","2022/11/06 5:00:00","0","435","0","26512","0","10","2816","268","26513"
"0","0","2661","500","26611","2022/11/07 5:00:00","0","372","0","26612","0","10","2816","269","26613"
"0","0","2671","500","26711","2022/11/08 5:00:00","0","309","0","26712","0","10","2816","270","26713"
"0","0","2681","500","26811","2022/11/09 5:00:00","0","246","0","26812","0","10","2816","271","26813"
"0","0","2691","500","26911","2022/11/10 5:00:00","0","183","0","26912","0","10","2816","272","26913"
"0","0","2701","500","27011","2022/11/11 5:00:00","0","85","9104803","27012","104801","10","2816","273","27013"
"0","0","2711","500","27111","2022/11/12 5:00:00","0","120","0","27112","0","10","2816","274","27113"
"0","0","2721","500","27211","2022/11/13 5:00:00","0","57","0","27212","0","10","2816","275","27213"
"0","0","2731","500","27311","2022/11/14 5:00:00","0","-6","0","27312","0","10","2816","276","27313"
"0","0","2741","500","27411","2022/11/15 5:00:00","0","-69","0","27412","0","10","2816","277","27413"
"0","0","2751","500","27511","2022/11/16 5:00:00","0","-132","0","27512","0","10","2816","278","27513"
"0","0","2761","500","27611","2022/11/17 5:00:00","0","-195","0","27612","0","10","2816","279","27613"
"0","0","2771","500","27711","2022/11/18 5:00:00","0","-258","0","27712","0","10","2816","280","27713"
"0","0","2781","500","27811","2022/11/19 5:00:00","0","-75","9104503","27812","104501","10","2816","281","27813"
"0","0","2791","500","27911","2022/11/20 5:00:00","0","-20","0","27912","0","10","2816","282","27913"
"0","0","2801","500","28011","2022/11/21 5:00:00","0","-60","0","28012","0","10","2816","283","28013"
"0","0","2811","500","28111","2022/11/22 5:00:00","100601","-235","9100603","28112","102201","10","2816","284","28113"
"0","0","2821","500","28211","2022/11/23 5:00:00","0","-210","0","28212","0","10","2816","285","28213"
"0","0","2831","500","28311","2022/11/24 5:00:00","0","-240","0","28312","0","10","2816","286","28313"
"0","0","2841","500","28411","2022/11/25 5:00:00","0","-445","9100503","28412","100501","10","2816","287","28413"
"0","0","2851","500","28511","2022/11/26 5:00:00","0","-321","0","28512","0","10","2816","288","28513"
"0","0","2861","500","28611","2022/11/27 5:00:00","0","-384","0","28612","0","10","2816","289","28613"
"0","0","2871","500","28711","2022/11/28 5:00:00","0","-448","0","28712","0","10","2816","290","28713"
"0","0","2881","500","28811","2022/11/29 5:00:00","0","-513","0","28812","0","10","2816","291","28813"
"1","0","2891","500","28911","2022/11/30 5:00:00","0","-579","0","28912","0","10","2816","292","28913"
"0","4","2901","600","29011","2022/12/01 5:00:00","0","330","9109203","29012","109201","11","2816","293","29013"
"0","4","2911","600","29111","2022/12/02 5:00:00","0","395","0","29112","0","11","2816","294","29113"
"0","4","2921","600","29211","2022/12/03 5:00:00","0","360","0","29212","0","11","2816","295","29213"
"0","4","2931","600","29311","2022/12/04 5:00:00","0","325","0","29312","0","11","2816","296","29313"
"0","4","2941","600","29411","2022/12/05 5:00:00","0","290","0","29412","0","11","2816","297","29413"
"0","4","2951","600","29511","2022/12/06 5:00:00","0","255","0","29512","0","11","2816","298","29513"
"0","4","2961","600","29611","2022/12/07 5:00:00","0","220","0","29612","0","11","2816","299","29613"
"0","4","2971","600","29711","2022/12/08 5:00:00","0","185","0","29712","0","11","2816","300","29713"
"0","4","2981","600","29811","2022/12/09 5:00:00","0","150","0","29812","0","11","2816","301","29813"
"0","4","2991","600","29911","2022/12/10 5:00:00","0","115","0","29912","0","11","2816","302","29913"
"0","4","3001","600","30011","2022/12/11 5:00:00","0","80","0","30012","0","11","2816","303","30013"
"0","4","3011","600","30111","2022/12/12 5:00:00","0","250","9102503","30112","102501","11","2816","304","30113"
"0","4","3021","600","30211","2022/12/13 5:00:00","0","45","0","30212","0","11","2816","305","30213"
"0","4","3031","600","30311","2022/12/14 5:00:00","0","95","9106403","30312","106401","11","2816","306","30313"
"0","4","3041","600","30411","2022/12/15 5:00:00","0","10","0","30412","0","11","2816","307","30413"
"0","4","3051","600","30511","2022/12/16 5:00:00","0","-25","0","30512","0","11","2816","308","30513"
"0","4","3061","600","30611","2022/12/17 5:00:00","0","-60","0","30612","0","11","2816","309","30613"
"0","4","3071","600","30711","2022/12/18 5:00:00","0","-95","0","30712","0","11","2816","310","30713"
"0","4","3081","600","30811","2022/12/19 5:00:00","0","-130","0","30812","0","11","2816","311","30813"
"0","4","3091","600","30911","2022/12/20 5:00:00","0","-165","0","30912","0","11","2816","312","30913"
"0","4","3101","600","31011","2022/12/21 5:00:00","0","-200","0","31012","0","11","2816","313","31013"
"0","4","3111","600","31111","2022/12/22 5:00:00","0","-30","9103103","31112","103101","11","2816","314","31113"
"0","4","3121","600","31211","2022/12/23 5:00:00","0","-235","0","31212","0","11","2816","315","31213"
"0","4","3131","600","31311","2022/12/24 5:00:00","0","-190","9101203","31312","101201","11","2816","316","31313"
"0","4","3141","600","31411","2022/12/25 5:00:00","0","-115","0","31412","0","11","2816","317","31413"
"0","4","3151","600","31511","2022/12/26 5:00:00","0","-160","0","31512","0","11","2816","318","31513"
"0","4","3161","600","31611","2022/12/27 5:00:00","0","-270","0","31612","0","11","2816","319","31613"
"0","4","3171","600","31711","2022/12/28 5:00:00","0","-260","9118103","31712","118101","11","2816","320","31713"
"0","4","3181","600","31811","2022/12/29 5:00:00","0","-305","0","31812","0","11","2816","321","31813"
"0","4","3191","600","31911","2022/12/30 5:00:00","0","-340","0","31912","0","11","2816","322","31913"
"1","4","3201","600","32011","2022/12/31 5:00:00","0","-378","0","32012","0","11","2816","323","32013"
"0","4","3211","600","32111","2023/01/01 5:00:00","0","204","9102603","32112","102601","12","2816","324","32113"
"0","4","3221","600","32211","2023/01/02 5:00:00","0","323","0","32212","0","12","2816","325","32213"
"0","4","3231","600","32311","2023/01/03 5:00:00","0","167","9105003","32312","105001","12","2816","326","32313"
"0","4","3241","600","32411","2023/01/04 5:00:00","0","387","0","32412","0","12","2816","327","32413"
"0","4","3251","600","32511","2023/01/05 5:00:00","0","343","0","32512","0","12","2816","328","32513"
"0","4","3261","600","32611","2023/01/06 5:00:00","0","301","0","32612","0","12","2816","329","32613"
"0","4","3271","600","32711","2023/01/07 5:00:00","0","258","0","32712","0","12","2816","330","32713"
"0","4","3281","600","32811","2023/01/08 5:00:00","0","216","0","32812","0","12","2816","331","32813"
"0","4","3291","600","32911","2023/01/09 5:00:00","0","174","0","32912","0","12","2816","332","32913"
"0","4","3301","600","33011","2023/01/10 5:00:00","0","133","0","33012","0","12","2816","333","33013"
"0","4","3311","600","33111","2023/01/11 5:00:00","0","91","0","33112","0","12","2816","334","33113"
"0","4","3321","600","33211","2023/01/12 5:00:00","0","0","9100303","33212","100301","12","2816","335","33213"
"0","4","3331","600","33311","2023/01/13 5:00:00","0","49","0","33312","0","12","2816","336","33313"
"0","4","3341","600","33411","2023/01/14 5:00:00","0","6","0","33412","0","12","2816","337","33413"
"0","4","3351","600","33511","2023/01/15 5:00:00","0","-36","0","33512","0","12","2816","338","33513"
"0","4","3361","600","33611","2023/01/16 5:00:00","0","-76","0","33612","0","12","2816","339","33613"
"0","4","3371","600","33711","2023/01/17 5:00:00","0","-119","0","33712","0","12","2816","340","33713"
"0","4","3381","600","33811","2023/01/18 5:00:00","0","-100","0","33812","0","12","2816","341","33813"
"0","4","3391","600","33911","2023/01/19 5:00:00","0","-81","0","33912","0","12","2816","342","33913"
"0","4","3401","600","34011","2023/01/20 5:00:00","0","-161","0","34012","0","12","2816","343","34013"
"0","4","3411","600","34111","2023/01/21 5:00:00","0","-203","0","34112","0","12","2816","344","34113"
"0","4","3421","600","34211","2023/01/22 5:00:00","0","-246","0","34212","0","12","2816","345","34213"
"0","4","3431","600","34311","2023/01/23 5:00:00","0","-78","9100703","34312","100701","12","2816","346","34313"
"0","4","3441","600","34411","2023/01/24 5:00:00","0","-209","9102903","34412","102901","12","2816","347","34413"
"0","4","3451","600","34511","2023/01/25 5:00:00","0","-288","0","34512","0","12","2816","348","34513"
"0","4","3461","600","34611","2023/01/26 5:00:00","0","-290","0","34612","0","12","2816","349","34613"
"0","4","3471","600","34711","2023/01/27 5:00:00","0","-308","0","34712","0","12","2816","350","34713"
"0","4","3481","600","34811","2023/01/28 5:00:00","0","-332","0","34812","0","12","2816","351","34813"
"0","4","3491","600","34911","2023/01/29 5:00:00","0","-330","0","34912","0","12","2816","352","34913"
"0","4","3501","600","35011","2023/01/30 5:00:00","0","-320","0","35012","0","12","2816","353","35013"
"1","4","3511","600","35111","2023/01/31 5:00:00","0","-378","0","35112","0","12","2816","354","35113"
"0","4","3521","600","35211","2023/02/01 5:00:00","0","382","0","35212","0","13","2816","355","35213"
"0","4","3531","600","35311","2023/02/02 5:00:00","0","323","9103603","35312","103601","13","2816","356","35313"
"0","4","3541","600","35411","2023/02/03 5:00:00","0","381","0","35412","0","13","2816","357","35413"
"0","4","3551","600","35511","2023/02/04 5:00:00","0","185","9109303","35512","109301","13","2816","358","35513"
"0","4","3561","600","35611","2023/02/05 5:00:00","0","191","0","35612","0","13","2816","359","35613"
"0","4","3571","600","35711","2023/02/06 5:00:00","0","72","0","35712","0","13","2816","360","35713"
"0","4","3581","600","35811","2023/02/07 5:00:00","0","7","9107103","35812","107101","13","2816","361","35813"
"0","4","3591","600","35911","2023/02/08 5:00:00","0","332","0","35912","0","13","2816","362","35913"
"0","4","3601","600","36011","2023/02/09 5:00:00","0","285","0","36012","0","13","2816","363","36013"
"0","4","3611","600","36111","2023/02/10 5:00:00","0","237","0","36112","0","13","2816","364","36113"
"0","4","3621","600","36211","2023/02/11 5:00:00","0","192","0","36212","0","13","2816","365","36213"
"0","4","3631","600","36311","2023/02/12 5:00:00","0","144","0","36312","0","13","2816","366","36313"
"0","4","3641","600","36411","2023/02/13 5:00:00","0","97","0","36412","0","13","2816","367","36413"
"0","4","3651","600","36511","2023/02/14 5:00:00","0","50","0","36512","0","13","2816","368","36513"
"0","4","3661","600","36611","2023/02/15 5:00:00","0","3","0","36612","0","13","2816","369","36613"
"0","4","3671","600","36711","2023/02/16 5:00:00","0","-43","0","36712","0","13","2816","370","36713"
"0","4","3681","600","36811","2023/02/17 5:00:00","0","-90","0","36812","0","13","2816","371","36813"
"0","4","3691","600","36911","2023/02/18 5:00:00","0","-153","9123003","36912","123001","13","2816","372","36913"
"0","4","3701","600","37011","2023/02/19 5:00:00","0","-93","0","37012","0","13","2816","373","37013"
"0","4","3711","600","37111","2023/02/20 5:00:00","0","-137","0","37112","0","13","2816","374","37113"
"0","4","3721","600","37211","2023/02/21 5:00:00","0","-185","0","37212","0","13","2816","375","37213"
"0","4","3731","600","37311","2023/02/22 5:00:00","0","-232","0","37312","0","13","2816","376","37313"
"0","4","3741","600","37411","2023/02/23 5:00:00","0","-225","0","37412","0","13","2816","377","37413"
"0","4","3751","600","37511","2023/02/24 5:00:00","0","-256","0","37512","0","13","2816","378","37513"
"0","4","3761","600","37611","2023/02/25 5:00:00","0","-280","0","37612","0","13","2816","379","37613"
"0","4","3771","600","37711","2023/02/26 5:00:00","0","-329","0","37712","0","13","2816","380","37713"
"0","4","3781","600","37811","2023/02/27 5:00:00","0","-379","0","37812","0","13","2816","381","37813"
"1","4","3791","600","37911","2023/02/28 5:00:00","0","-250","9111003","37912","111001","13","2816","382","37913"
"0","1","3801","100","38011","2023/03/01 5:00:00","0","480","9104603","38012","104601","14","2816","383","38013"
"0","1","3811","100","38111","2023/03/02 5:00:00","0","560","0","38112","0","14","2816","384","38113"
"0","1","3821","100","38211","2023/03/03 5:00:00","0","370","9103303","38212","103301","14","2816","385","38213"
"0","1","3831","100","38311","2023/03/04 5:00:00","0","553","0","38312","0","14","2816","386","38313"
"0","1","3841","100","38411","2023/03/05 5:00:00","0","476","0","38412","0","14","2816","387","38413"
"0","1","3851","100","38511","2023/03/06 5:00:00","0","400","0","38512","0","14","2816","388","38513"
"0","1","3861","100","38611","2023/03/07 5:00:00","0","330","9105103","38612","105101","14","2816","389","38613"
"0","1","3871","100","38711","2023/03/08 5:00:00","0","325","0","38712","0","14","2816","390","38713"
"0","1","3881","100","38811","2023/03/09 5:00:00","0","250","0","38812","0","14","2816","391","38813"
"0","1","3891","100","38911","2023/03/10 5:00:00","0","185","9105703","38912","105701","14","2816","392","38913"
"0","1","3901","100","39011","2023/03/11 5:00:00","0","175","0","39012","0","14","2816","393","39013"
"0","1","3911","100","39111","2023/03/12 5:00:00","0","205","9103203","39112","103201","14","2816","394","39113"
"0","1","3921","100","39211","2023/03/13 5:00:00","0","110","0","39212","0","14","2816","395","39213"
"0","1","3931","100","39311","2023/03/14 5:00:00","0","30","9105203","39312","105201","14","2816","396","39313"
"0","1","3941","100","39411","2023/03/15 5:00:00","0","-45","0","39412","0","14","2816","397","39413"
"0","1","3951","100","39511","2023/03/16 5:00:00","0","-250","9103403","39512","103401","14","2816","398","39513"
"0","1","3961","100","39611","2023/03/17 5:00:00","0","-50","0","39612","0","14","2816","399","39613"
"0","1","3971","100","39711","2023/03/18 5:00:00","0","-90","0","39712","0","14","2816","400","39713"
"0","1","3981","100","39811","2023/03/19 5:00:00","0","100","0","39812","0","14","2816","401","39813"
"0","1","3991","100","39911","2023/03/20 5:00:00","0","25","0","39912","0","14","2816","402","39913"
"0","1","4001","100","40011","2023/03/21 5:00:00","0","-50","0","40012","0","14","2816","403","40013"
"0","1","4011","100","40111","2023/03/22 5:00:00","0","-125","0","40112","0","14","2816","404","40113"
"0","1","4021","100","40211","2023/03/23 5:00:00","0","-370","0","40212","0","14","2816","405","40213"
"0","1","4031","100","40311","2023/03/24 5:00:00","0","-460","9107003","40312","107001","14","2816","406","40313"
"0","1","4041","100","40411","2023/03/25 5:00:00","0","-200","0","40412","0","14","2816","407","40413"
"0","1","4051","100","40511","2023/03/26 5:00:00","0","-275","0","40512","0","14","2816","408","40513"
"0","1","4061","100","40611","2023/03/27 5:00:00","0","-350","0","40612","0","14","2816","409","40613"
"0","1","4071","100","40711","2023/03/28 5:00:00","0","-425","0","40712","0","14","2816","410","40713"
"0","1","4081","100","40811","2023/03/29 5:00:00","0","-501","0","40812","0","14","2816","411","40813"
"1","1","4091","100","40911","2023/03/30 5:00:00","0","-579","0","40912","0","14","2816","412","40913"
"1","1","4092","100","40921","2023/03/30 5:00:00","0","0","0","40922","0","1","2816","413","40923"
