1797acdda97c96d572254851ba5c407e0b4cde9186275f1d95562ef3db43fbe0,93f64eaf5d3ac1bd8b14411ca1b6bf28b929f0689e11689dda53d3ca92d43596,ad97f81ec72460eaa4aa16a1c7a0e6ecc10d774a88a28b11e80cbeaf31f02959,22fee016e571f1c162ee134a058b369fb706aa4204899832ebafcaa0b7e42e6d,12126c464508df6f165b43ddef500da3750262d83aec05976246673e35e91d10,283e8b616de4886f610ab90ae0ad19f88816c2e71d55b88e9fb85c8442970cd1,96a24f1f080c863b606b48b0bcffacc7c56843c225211d9026fb7c4abd83f80b,f89ced7f075aa1085f18024f90785ff75e5ad9304e1ce19a09c0831d216901c7,127e8db22821924737daa6e7f26996aeda4671ea6f52989de6ae1c52c6404fda,09ed1a79d7ad6c7f3eb268d883f3f421dad1b2a7ff99177556cbae039ce41680
"2320009","1","0","0","でんせん","0","でんきん","でこぴん","0","でんぷん"
"2320010","1","0","0","960","0","360","340","0","720"
"2320011","1","0","0","2分の1","0","6分の1","4分の1","0","8分の1"
"2320013","1","0","0","コタンジェント","0","サイン","コサイン","0","タンジェント"
"2320014","1","0","0","引き算の答え","0","かけ算の答え","足し算の答え","0","割り算の答え"
"2320016","1","0","0","水素液","0","臭素液","炭素液","0","ヨウ素液"
"2320017","1","0","0","ドルトンの法則","0","ヘンリーの法則","ヘスの法則","0","キルヒホッフの法則"
"2320018","1","0","0","ばった座","0","とんぼ座","ちょう座","0","はえ座"
"2320020","1","0","0","月","0","地球","木星","0","太陽"
"2320021","1","0","0","秋","0","春","夏","0","冬"
"2320022","1","0","0","バリウム","0","カリウム","トリウム","0","ヘリウム"
"2320025","1","0","0","フオン","0","イオン","トオン","0","ネオン"
"2320026","1","0","0","自然対数","0","小数","総数","0","整数"
"2320029","1","0","0","フラダンス","0","リンボーダンス","ソシアルダンス","0","インピーダンス"
"2320030","1","0","0","水溶銀","0","純銀","水化銀","0","水銀"
"2320031","1","0","0","12回","0","1回","4回","0","2回"
"2320032","1","0","0","海流","0","魚群","地熱","0","月"
"2320033","1","0","0","Ne","0","N","Nt","0","Na"
"2320034","1","0","0","Ka","0","K","Cl","0","Ca"
"2320035","1","0","0","結膜","0","結氷","結節","0","結晶"
"2320036","1","0","0","4回","0","2回","3回","0","1回"
"2320037","1","0","0","分姉","0","分父","分兄","0","分母"
"2320040","1","0","0","炭素","0","水素","臭素","0","酸素"
"2320041","1","0","0","伏火山","0","休火山","弱火山","0","死火山"
"2320042","1","0","0","アスガスト","0","アスラスト","アスミスト","0","アスベスト"
"2320043","1","0","0","シグマ","0","ガンマ","ゼータ","0","デルタ"
"2320044","1","0","0","しし座","0","さそり座","かに座","0","みずがめ座"
"2320045","1","0","0","かに座","0","みずがめ座","さそり座","0","しし座"
"2320046","1","0","0","面","0","頂点","辺","0","母線"
"2320049","1","0","0","7","0","3","5","0","2"
"2320050","1","0","0","33キロ","0","15キロ","20キロ","0","25キロ"
"2320051","1","0","0","無線","0","点線","電線","0","前線"
"2320053","1","0","0","チタン","0","鉄","ニッケル","0","アルミニウム"
"2320054","1","0","0","超新星","0","恒星","衛星","0","惑星"
"2320056","1","0","0","日付","0","昼夜","時間","0","季節"
"2320057","1","0","0","シューズ","0","ミューズ","リューズ","0","ヒューズ"
"2320058","1","0","0","白","0","赤","青","0","緑"
"2320059","1","0","0","ジュール","0","パスカル","トル","0","ニュートン"
"2320060","1","0","0","インターセクション","0","ファクトリアル","コンビネーション","0","インテグラル"
"2320061","1","0","0","16本","0","1本","4本","0","2本"
"2321001","1","0","0","ペコリーヌ","0","リマ","キョウカ","0","全員同じ"
"2321002","1","0","0","ランドソル","0","オーエド","セントールス","0","オーマ"
"2321003","1","0","0","エルビス島","0","オーマ","オーエド","0","セントールス"
"2321004","1","0","0","サレンディア","0","オーマ","セントールス","0","オーエド"
"2321005","1","0","0","1500","0","2000","1000","0","2500"
"2330001","1","0","0","アルキン","0","アルヘナ","アルガン","0","アルベド"
"2330002","1","0","0","22","0","16","20","0","18"
"2330004","1","0","0","おひつじ座","0","しし座","みずがめ座","0","おうし座"
"2330005","1","0","0","ベテルギウス","0","シリウス","カノープス","0","アークトゥルス"
"2330007","1","0","0","土星","0","海王星","木星","0","天王星"
"2330008","1","0","0","カオリナイト","0","ベントナイト","マイカナイト","0","モアサナイト"
"2330010","1","0","0","いもり座","0","やもり座","かえる座","0","とかげ座"
"2330011","1","0","0","DC","0","BC","CC","0","AC"
"2330012","1","0","0","どちらも白くなる","0","赤色が青くなる","どちらも変化しない","0","青色が赤くなる"
"2330015","1","0","0","内心","0","外心","垂心","0","重心"
"2330016","1","0","0","青","0","橙","透明","0","緑"
"2330017","1","0","0","13本","0","5本","7本","0","9本"
"2330018","1","0","0","9戦目","0","16戦目","23戦目","0","31戦目"
"2330020","1","0","0","みなみのひしがた座","0","みなみのまる座","みなみのしかく座","0","みなみのさんかく座"
"2330021","1","0","0","アンタレス","0","アクルックス","ベクルックス","0","ポルックス"
"2330022","1","0","0","アイスキュロス座","0","アンドロギュノス座","アンドロイド座","0","アンドロメダ座"
"2330023","1","0","0","インターナショナリズム","0","オリエンタリズム","ポリリズム","0","サーカディアンリズム"
"2330024","1","0","0","自然化石","0","示準化石","歯石化石","0","示相化石"
"2330026","1","0","0","リヤー","0","ラスカー","ミュラー","0","スカラー"
"2330027","1","0","0","ダイヤモンド","0","アセチレン","銀","0","アンモニア"
"2330028","1","0","0","993","0","989","991","0","997"
"2330029","1","0","0","パフトキシン","0","イクシオトキシン","テトロドトキシン","0","アスタキサンチン"
"2330030","1","0","0","ヘンリー","0","インダクタンス","ジーメンス","0","コンダクタンス"
"2330031","1","0","0","デルタ","0","ラムダ","ガンマ","0","シグマ"
"2330032","1","0","0","おおいぬ座","0","おおぐま座","こいぬ座","0","こぐま座"
"2330033","1","0","0","マグネシウム","0","カリウム","ナトリウム","0","カルシウム"
"2330034","1","0","0","白亜紀","0","三畳紀","ジュラ紀","0","ペルム紀"
"2330035","1","0","0","ロジウム","0","モリブデン","テルル","0","テクネチウム"
"2330036","1","0","0","マグカップ","0","アルスマグナ","マグナカルタ","0","フォッサマグナ"
"2330037","1","0","0","タシロスコープ","0","ヤシロスコープ","ムシロスコープ","0","オシロスコープ"
"2330038","1","0","0","1銭","0","1里","1尺","0","1分"
"2330040","1","0","0","1013気圧","0","0気圧","10気圧","0","1気圧"
"2330041","1","0","0","SiO2","0","NaOH","MgO","0","NaCl"
"2330042","1","0","0","1個","0","3個","4個","0","2個"
"2330043","1","0","0","9","0","7","8","0","10"
"2330045","1","0","0","水素","0","窒素","二酸化炭素","0","酸素"
"2330047","1","0","0","木星","0","地球","月","0","金星"
"2330048","1","0","0","ヒートアイランド現象","0","スプロール現象","クリープ現象","0","ブロッケン現象"
"2330049","1","0","0","交点","0","支点","力点","0","作用点"
"2330051","1","0","0","ビューン現象","0","ジェーン現象","デューン現象","0","フェーン現象"
"2330053","1","0","0","月","0","水星","火星","0","太陽"
"2330056","1","0","0","対流圏","0","熱圏","中間圏","0","成層圏"
"2330057","1","0","0","土星","0","水星","火星","0","金星"
"2330058","1","0","0","偉分数","0","偽分数","倍分数","0","仮分数"
"2330061","1","0","0","7分の1","0","4分の1","5分の1","0","6分の1"
"2331001","1","0","0","オーエド海岸","0","ミステリオン海岸","ブリザ海岸","0","マルジェン海岸"
"2331002","1","0","0","3","0","4","5","0","4.5"
"2331003","1","0","0","モニカ","0","アキノ","コッコロ","0","マコト"
"2331004","1","0","0","ジュノー湿地","0","ナンセイ湿地","タリア湿地","0","ドロテア湿地"
"2331005","1","0","0","フテラ岬","0","カウダ岬","エスタ岬","0","プロピーナ岬"
"2410002","1","0","0","ワンマンバス","0","シャトルバス","路線バス","0","ユニットバス"
"2410003","1","0","0","潜水艦","0","自転車","救急車","0","新幹線"
"2410004","1","0","0","メタボットシンドローム","0","メタボライズシンドローム","メタボンスシンドローム","0","メタボリックシンドローム"
"2410005","1","0","0","ネットドライビング","0","ネットサイクリング","ネットランニング","0","ネットサーフィン"
"2410006","1","0","0","ハッキング","0","ショールーミング","サミング","0","ストリーミング"
"2410007","1","0","0","水ファイバー","0","闇ファイバー","炎ファイバー","0","光ファイバー"
"2410008","1","0","0","新人ドライバー","0","初心者ドライバー","若手ドライバー","0","ペーパードライバー"
"2410009","1","0","0","チューリップ","0","スイートピー","エーデルワイス","0","カーネーション"
"2410011","1","0","0","お察し","0","お直し","お達し","0","お通し"
"2410012","1","0","0","バスドーナッツ","0","バブルレス","アイガード","0","シャンプーハット"
"2410014","1","0","0","夜更し","0","夜なべ","夜逃げ","0","夜泣き"
"2410015","1","0","0","山","0","プール","海","0","花火"
"2410016","1","0","0","カルテット","0","フォルテ","タルト","0","カルテ"
"2410017","1","0","0","正距方位図法","0","遠遠法","近近法","0","遠近法"
"2410018","1","0","0","鎧","0","シートベルト","チャイルドシート","0","ヘルメット"
"2410019","1","0","0","緊急集会","0","株主集会","特別総会","0","株主総会"
"2410020","1","0","0","天下御免","0","上下無用","天地有情","0","天地無用"
"2410022","1","0","0","人間サッグ","0","人間タッグ","人間ピッグ","0","人間ドック"
"2410024","1","0","0","自動車教養所","0","自動車教育所","自動車教会所","0","自動車教習所"
"2410025","1","0","0","気球","0","飛行機","グライダー","0","ヘリコプター"
"2410026","1","0","0","クライミングウォール","0","グレートウォール","チャイニーズウォール","0","ファイアウォール"
"2410027","1","0","0","エコロジータイム","0","スプリングタイム","ホットタイム","0","サマータイム"
"2410028","1","0","0","ブルーシート","0","ゴールドシート","グリーンシート","0","シルバーシート"
"2410030","1","0","0","金太郎飴","0","べっこう飴","ニッキ飴","0","千歳飴"
"2410031","1","0","0","ぐん針","0","むら針","けん針","0","まち針"
"2410032","1","0","0","冬","0","秋","春","0","夏"
"2410033","1","0","0","牛乳瓶","0","花瓶","火炎瓶","0","魔法瓶"
"2410036","1","0","0","鏡下げ","0","鏡閉じ","鏡上げ","0","鏡開き"
"2410037","1","0","0","スパゲッティ交差点","0","ストロング交差点","スピーディー交差点","0","スクランブル交差点"
"2410038","1","0","0","俳句が趣味","0","イクラが大好き","いつも外出している","0","子育てに積極的"
"2410039","1","0","0","不幸の手紙","0","残暑見舞い","暑中見舞い","0","年賀状"
"2410040","1","0","0","おとうさん","0","おばあさん","おかあさん","0","おじいさん"
"2410041","1","0","0","ゴッドクッキー","0","ペーパークッキー","ラッキークッキー","0","フォーチュンクッキー"
"2410042","1","0","0","いぶりがっこ","0","まげわっぱ","しょっつる","0","きりたんぽ"
"2410048","1","0","0","輪切り","0","乱切り","せん切り","0","みじん切り"
"2410050","1","0","0","しお胡椒","0","しろ胡椒","くろ胡椒","0","ゆず胡椒"
"2410051","1","0","0","卵焼き","0","たこ焼き","いか焼き","0","たい焼き"
"2410052","1","0","0","味が無くなる","0","赤く変色する","ボロボロ崩れる","0","水分が出てくる"
"2410053","1","0","0","もみじ","0","さくら","すみれ","0","れんげ"
"2410054","1","0","0","タケノコ","0","グリンピース","ツナ","0","牛肉"
"2410055","1","0","0","ソーサー","0","ジョッキ","タンブラー","0","デミタス"
"2410056","1","0","0","水ようかん","0","ぜんざい","きんつば","0","くず餅"
"2410057","1","0","0","きしめん","0","うどん","ラーメン","0","そば"
"2410058","1","0","0","プレーンオムレツ","0","ポーチドエッグ","サニーサイドアップ","0","スクランブルエッグ"
"2410059","1","0","0","サラ","0","サビ","ガリ","0","ネタ"
"2411001","1","0","0","ムシエラルゴ商社","0","マリネリウス財閥","メイケオール結社","0","メルクリウス財団"
"2411002","1","0","0","レッツ！テオゴニア！","0","オニギリすごろく","アドベンチャー","0","キャラバン"
"2411003","1","0","0","ソル","0","ジュエル","マナ","0","ルピ"
"2411004","1","0","0","リノ","0","スズメ","タマキ","0","アユミ"
"2411005","1","0","0","デイリー帳","0","一括スキップ","予定表","0","予定帳"
"2420001","1","0","0","金髪","0","茶髪","黒髪","0","白髪"
"2420002","1","0","0","気象予言士","0","気象予想士","気象予告士","0","気象予報士"
"2420003","1","0","0","ジェネシス","0","ジェネレーション","ジェネラル","0","ジェネリック"
"2420004","1","0","0","9","0","1","3","0","7"
"2420005","1","0","0","はかま","0","ソーサー","茶托","0","コースター"
"2420006","1","0","0","作戦会議","0","お茶の間会議","世間話会議","0","井戸端会議"
"2420008","1","0","0","八部衆","0","四天王","十二神将","0","七福神"
"2420009","1","0","0","WT","0","TW","TO","0","WC"
"2420011","1","0","0","延長保険","0","終末保険","終期保険","0","終身保険"
"2420012","1","0","0","パタンナー","0","レシピエント","グレーダー","0","ドナー"
"2420013","1","0","0","司法書士","0","裁判官","弁護士","0","検察官"
"2420014","1","0","0","クリスマスイブ","0","元旦","春分の日","0","大晦日"
"2420016","1","0","0","イグアス式海岸","0","シワス式海岸","リアル式海岸","0","リアス式海岸"
"2420017","1","0","0","さら梅雨","0","たら梅雨","ばら梅雨","0","から梅雨"
"2420018","1","0","0","かんがい","0","水害","氷害","0","冷害"
"2420019","1","0","0","ボールボーイ","0","トムボーイ","カウボーイ","0","ベルボーイ"
"2420020","1","0","0","アイスクリーム","0","ケーキ","クレープ","0","ドーナツ"
"2420021","1","0","0","216回","0","27回","54回","0","108回"
"2420023","1","0","0","デノミネーション","0","デフレーション","スタグネーション","0","インフレーション"
"2420025","1","0","0","忍法試験","0","憲法試験","違法試験","0","司法試験"
"2420028","1","0","0","乾燥している地域","0","気温の高い地域","海に近い地域","0","雪の多い地域"
"2420029","1","0","0","地震が起こる状態","0","気温が低い状態","面積が狭い状態","0","人口が減った状態"
"2420030","1","0","0","クリーニングボウル","0","ウォッシュボウル","サラダボウル","0","フィンガーボウル"
"2420031","1","0","0","※","0","？","！？","0","！"
"2420032","1","0","0","どれも同じ","0","小さじ","茶さじ","0","大さじ"
"2420033","1","0","0","美容師専門","0","子供専門","役者専門","0","ペット専門"
"2420035","1","0","0","ハリメグラス","0","サングラス","オペラグラス","0","ステンドグラス"
"2420036","1","0","0","葛粉","0","小麦粉","白玉粉","0","片栗粉"
"2420039","1","0","0","みがきにしん","0","しょっつる","アンチョビ","0","くさや"
"2420040","1","0","0","羊","0","豚","鶏","0","牛"
"2420042","1","0","0","縁","0","煙","鉛","0","塩"
"2420046","1","0","0","蒸し餃子","0","揚げ餃子","焼き餃子","0","水餃子"
"2420048","1","0","0","ワイングラス","0","ビールグラス","ステンドグラス","0","レモングラス"
"2420049","1","0","0","大豆","0","ジャガイモ","小麦","0","米"
"2420051","1","0","0","羊肉","0","牛肉","豚肉","0","鶏肉"
"2420052","1","0","0","ねぎ","0","鶏肉","かきあげ","0","卵"
"2420053","1","0","0","秋","0","冬","春","0","夏"
"2420054","1","0","0","12cc","0","10cc","3cc","0","5cc"
"2420055","1","0","0","シロ","0","アガリ","ムラサキ","0","シャリ"
"2420056","1","0","0","カプサイシン","0","カプリチオ","カプレーゼ","0","カプチーノ"
"2420057","1","0","0","冷や奴","0","揚げ物","味噌汁","0","炒め物"
"2420058","1","0","0","気球巻き","0","客船巻き","馬車巻き","0","軍艦巻き"
"2420059","1","0","0","日本酒","0","麦茶","焼酎","0","緑茶"
"2420060","1","0","0","ミディアム","0","ウェルダン","ミディアムレア","0","レア"
"2420061","1","0","0","ストロベリージャム","0","マシュマロ","ソーセージ","0","ホイップクリーム"
"2421001","1","0","0","Connecting Happy！！","0","Precious Journey","Lost Princess","0","Mirage Game"
"2421002","1","0","0","つなぐもの","0","Precious Journey","Connecting Happy！！","0","茜色の寄り道"
"2421003","1","0","0","2人","0","3人","4人","0","5人"
"2421004","1","0","0","フィッシャーマン・ジーク","0","マサカズ","カズヒコ","0","カズマサ"
"2421005","1","0","0","魔物","0","鉄","木材","0","お菓子"
"2430001","1","0","0","DOS","0","GPS","SSD","0","CPU"
"2430002","1","0","0","抱き枕","0","膝枕","腕枕","0","北枕"
"2430003","1","0","0","6．6平方メートル","0","4．4平方メートル","5．5平方メートル","0","3．3平方メートル"
"2430004","1","0","0","10親等","0","3親等","9親等","0","6親等"
"2430005","1","0","0","B4","0","A3","A4","0","B5"
"2430006","1","0","0","パタンナー","0","ドナー","グレーダー","0","レシピエント"
"2430007","1","0","0","遺愛分","0","遺訓分","遺令分","0","遺留分"
"2430008","1","0","0","銀行","0","小学校","税務署","0","保健所"
"2430009","1","0","0","火災保険 ","0","個人年金保険","家族傷害保険","0","自賠責保険"
"2430010","1","0","0","固定電話","0","ガス","電気","0","水道"
"2430011","1","0","0","遠くの病院でもらう薬","0","すぐに効き目が出る薬","高くてなかなか手に入らない薬","0","周りを糖分でくるんだ薬"
"2430015","1","0","0","確定資産","0","固定資産","行動資産","0","流動資産"
"2430016","1","0","0","銀婚式","0","誕生日","敬老の日","0","成人式"
"2430017","1","0","0","カマキリ講","0","カラス講","クラゲ講","0","ネズミ講"
"2430018","1","0","0","B5","0","A4","B4","0","A3"
"2430019","1","0","0","指示標識","0","案内標識","警戒標識","0","規制標識"
"2430020","1","0","0","亜寒帯","0","眼帯","時間帯","0","岩田帯"
"2430021","1","0","0","20キロ","0","50キロ","40キロ","0","30キロ"
"2430022","1","0","0","割引チケットの色","0","車体の色","運転手の制服の色","0","ナンバープレートの色"
"2430023","1","0","0","夏至","0","立春","土用","0","節分"
"2430024","1","0","0","0人","0","1人","3人","0","2人"
"2430025","1","0","0","NUMBER","0","ROAD","COUNTRY","0","ROUTE"
"2430026","1","0","0","印鑑登録証明書","0","住民票","課税証明書","0","戸籍謄本"
"2430027","1","0","0","御内儀","0","御不浄","御洗浄","0","御手洗"
"2430028","1","0","0","藪入り","0","都入り","お蔵入り","0","お国入り"
"2430029","1","0","0","牢獄","0","脱獄","地獄","0","疑獄"
"2430030","1","0","0","東","0","北東","北","0","北西"
"2430031","1","0","0","いきさつ","0","ぼさつ","ひっさつ","0","おさつ"
"2430032","1","0","0","育児手帳","0","子宝手帳","臨月手帳","0","母子健康手帳"
"2430034","1","0","0","つつじ肉","0","もみじ肉","ぼたん肉","0","さくら肉"
"2430041","1","0","0","キャッチャー液","0","ピッチャー液","ライト液","0","バッター液"
"2430042","1","0","0","ジンギスカン","0","しゃぶしゃぶ","肉じゃが","0","すきやき"
"2430043","1","0","0","白菜","0","長ネギ","シイタケ","0","しらたき"
"2430044","1","0","0","コンニャクイモ","0","ジャガイモ","サトイモ","0","サツマイモ"
"2430046","1","0","0","サトイモ","0","サツマイモ","ジャガイモ","0","コンニャクイモ"
"2430047","1","0","0","イワシ","0","マグロ","シャケ","0","カツオ"
"2430048","1","0","0","イルカ","0","クジラ","マグロ","0","サメ"
"2430049","1","0","0","オクラ","0","ダイコン","ハクサイ","0","ネギ"
"2430052","1","0","0","泥水","0","真水","酢","0","塩水"
"2430053","1","0","0","ピーカン","0","ピーターパン","ピタパン","0","ピータン"
"2430054","1","0","0","パテ","0","グラッセ","スフレ","0","ピューレ"
"2430056","1","0","0","プラリネ","0","テリーヌ","エシャロット","0","クルトン"
"2430058","1","0","0","樫むき","0","杉むき","松むき","0","桂むき"
"2430060","1","0","0","きんつば","0","ようかん","わらび餅","0","ういろう"
"2430061","1","0","0","ブイヤベース","0","ラザニア","オムレツ","0","パエリア"
"2431001","1","0","0","裸の冒険者","0","駆けだしの冒険者","冒険の始まり","0","冒険への初立"
"2431002","1","0","0","美の伝道者","0","美の饗宴","ユキのビューティーチェック","0","ユキの審美会"
"2431003","1","0","0","断崖の遺跡","0","緑竜の骸嶺","蒼海の孤塔","0","毒瘴の闇稜"
"2431004","1","0","0","ノウェムの過ぎ去りし日々","0","ムイミの思い出","追憶のメモリー","0","追想のデフラグ"
"2431005","1","0","0","フェアリーテイルは夢の中","0","GREEDY LOVE","Seize The Day！","0","私色STORY"
"2510003","1","0","0","フォックス","0","ファイン","フィーネ","0","フォルテ"
"2510004","1","0","0","ビオラ","0","チェロ","バイオリン","0","コントラバス"
"2510005","1","0","0","i","0","g","d","0","f"
"2510006","1","0","0","第一バイオリン","0","作曲者","最年長","0","指揮者"
"2510007","1","0","0","このあいだはどうも","0","ごぶさた","ひさしぶり","0","しばらく"
"2510008","1","0","0","Create Voice","0","Cuter Voice","Commercial Voice","0","Character Voice"
"2510009","1","0","0","バンドルソフト","0","キラーソフト","スタートソフト","0","ローンチソフト"
"2510010","1","0","0","ちょこ毛","0","縦ロール","盛り髪","0","アホ毛"
"2510012","1","0","0","どれも同じ","0","将棋","チェス","0","オセロ"
"2510013","1","0","0","歩兵","0","飛車","角行","0","王将"
"2510014","1","0","0","爆風","0","そよ風","北風","0","木枯らし"
"2510015","1","0","0","モンスーン","0","ハリケーン","タイフーン","0","スコール"
"2510016","1","0","0","ふち","0","なぎ","とろ","0","しけ"
"2510018","1","0","0","ベビン","0","バビン","ブビン","0","ボビン"
"2510019","1","0","0","クリミア","0","ボヘミア","プレミア","0","カシミア"
"2510022","1","0","0","ボディーソープ","0","シャンプー","リンス","0","トリートメント"
"2510023","1","0","0","マラカス","0","チーク","ヒトカラ","0","マスカラ"
"2510025","1","0","0","スカッド","0","ステップ","スリット","0","ステッチ"
"2510027","1","0","0","バイト","0","バインダー","バイプレーヤー","0","バイヤー"
"2510028","1","0","0","井戸水","0","軟水","上水","0","硬水"
"2510029","1","0","0","リインカーネーション","0","テンプテーション","エクトプラズム","0","ポルターガイスト"
"2510030","1","0","0","将棋の駒","0","トランプ","麻雀牌","0","サイコロ"
"2510031","1","0","0","五目並べ","0","将棋","麻雀","0","囲碁"
"2510032","1","0","0","ライフハザード","0","バイオハザード","マネーハザード","0","モラルハザード"
"2510033","1","0","0","ハッパ","0","バリン","ラパン","0","バラン"
"2510035","1","0","0","包丁をさびつかせる","0","包丁をよく冷やす","包丁を油まみれにする","0","包丁を軽く温める"
"2510038","1","0","0","リュリュ","0","チュチュ","キュキュ","0","シュシュ"
"2510039","1","0","0","プリーツ","0","パニール","ストール","0","デニール"
"2510040","1","0","0","除算液","0","除湿液","除名液","0","除光液"
"2510041","1","0","0","ミラージュ","0","ベージュ","コサージュ","0","ルージュ"
"2510042","1","0","0","アンチドレッシング","0","アンチクルージング","アンチクレンジング","0","アンチエイジング"
"2510043","1","0","0","フルハウス","0","スリーカード","フラッシュ","0","ワンペア"
"2510044","1","0","0","チー","0","ロン","ポン","0","ツモ"
"2510046","1","0","0","5月5日","0","7月7日","6月6日","0","8月8日"
"2510047","1","0","0","D","0","A","B","0","C"
"2510048","1","0","0","頭打ち","0","耳打ち","舌打ち","0","峰打ち"
"2510050","1","0","0","タンカー","0","トラック","深夜バス","0","タクシー"
"2510051","1","0","0","キリ","0","タチバナ","キク","0","ヒマワリ"
"2510053","1","0","0","高価な食材の順番","0","味の強い順番","カロリーの高い順番","0","使っている量の多い順番"
"2510054","1","0","0","セットリスト","0","ドライヤー","プレイヤー","0","フライヤー"
"2510056","1","0","0","ドリームジャスティス","0","デジタルジョーカー","ダンスジョグ","0","ディスクジョッキー"
"2510057","1","0","0","バク転","0","側転","回転","0","暗転"
"2510058","1","0","0","ブロードバンド","0","ビッグバンド","ハズバンド","0","ブラスバンド"
"2510059","1","0","0","角","0","金","銀","0","歩"
"2510060","1","0","0","エンカ音","0","ジャズ音","ロック音","0","ラップ音"
"2511001","1","0","0","体育館","0","職員室","保健室","0","プール"
"2511002","1","0","0","3.5","0","4.5","6.5","0","5.5"
"2511003","1","0","0","サレン","0","レイ","シオリ","0","ヒヨリ"
"2511004","1","0","0","ちぇる～ん☆チエルちゃん","0","どこでもチエルちゃん","いつでもチエルちゃん","0","おしゃべりチエルちゃん"
"2511005","1","0","0","タワー・オブ・クレジッタ","0","リッチモンド・タワー","クレジッタ・ビルディング","0","クレジッタ・タワー"
"2520001","1","0","0","6月22日","0","6月27日","7月7日","0","7月2日"
"2520002","1","0","0","髪切り","0","皮切り","身切り","0","骨切り"
"2520004","1","0","0","はなし","0","さわり","まわし","0","にぎり"
"2520006","1","0","0","天狗鉤","0","自由鉤","自分鉤","0","自在鉤"
"2520007","1","0","0","チョチョ","0","チャチャ","チェチェ","0","チュチュ"
"2520009","1","0","0","ヘアーフィッシング","0","ライトフィッシング","ヘビーフィッシング","0","フライフィッシング"
"2520010","1","0","0","針","0","糸","浮き","0","重り"
"2520011","1","0","0","静語り","0","生語り","直語り","0","素語り"
"2520012","1","0","0","支点","0","露点","屋点","0","野点"
"2520013","1","0","0","ブリッジ","0","ステージ","グランジ","0","フリンジ"
"2520015","1","0","0","セレモニー","0","セパレート","セールスランキング","0","セレクトショップ"
"2520016","1","0","0","スコート","0","レギンス","オーバーニーソックス","0","プルオーバー"
"2520018","1","0","0","ポリッジ","0","コーンフレーク","オートミール","0","グラノーラ"
"2520020","1","0","0","プレイヤード","0","ワイアード","ブリザード","0","ティアード"
"2520022","1","0","0","テスティモニアル広告","0","ティーザー広告","シズル広告","0","サブリミナル広告"
"2520023","1","0","0","6本","0","5本","8本","0","4本"
"2520024","1","0","0","カルテット","0","トリオ","デュオ","0","クインテット"
"2520025","1","0","0","テノール","0","メゾアルト","バリトン","0","メゾソプラノ"
"2520026","1","0","0","ギンガム","0","マドラス","タータン","0","アーガイル"
"2520028","1","0","0","仏滅","0","先負","大安","0","先勝"
"2520029","1","0","0","U","0","S","T","0","R"
"2520033","1","0","0","将棋","0","麻雀","花札","0","囲碁"
"2520034","1","0","0","6月1日","0","7月1日","9月1日","0","8月1日"
"2520035","1","0","0","膝","0","まぶた","尻","0","足の裏"
"2520037","1","0","0","ぎゅうひ売り","0","ようかん売り","すあま売り","0","ういろう売り"
"2520038","1","0","0","サークル","0","クラウド","フレーム","0","バルーン"
"2520039","1","0","0","クラブのキング","0","ダイヤのキング","スペードのキング","0","ハートのキング"
"2520040","1","0","0","ラピスラズリ","0","ルビー","ターコイズ","0","アメシスト"
"2520042","1","0","0","御化暦","0","地球暦 ","太陰暦","0","太陽暦 "
"2520043","1","0","0","31年目","0","11年目","21年目","0","1年目"
"2520044","1","0","0","鎖編み","0","長編み","細編み","0","メリヤス編み"
"2520045","1","0","0","四暗刻","0","字一色","大三元","0","天和"
"2520047","1","0","0","ファイブカード","0","ストレート","フルハウス","0","フラッシュ"
"2520048","1","0","0","山","0","川","瀞","0","海"
"2520049","1","0","0","リシェ","0","ラシェ","カシェ","0","サシェ"
"2520050","1","0","0","南西","0","南東","北西","0","北東"
"2520051","1","0","0","クルクルネック","0","クルーザーネック","クルブシネック","0","クルーネック"
"2520052","1","0","0","ドールカラー","0","ピーチカラー","パールカラー","0","アースカラー"
"2520054","1","0","0","せっぱ","0","かっぱ","せっさ","0","かっさ"
"2520055","1","0","0","ピースオン","0","キープオン","ページオン","0","ロールオン"
"2520056","1","0","0","ストーカー","0","ウーファー","サイドカー","0","チョーカー"
"2520058","1","0","0","20組","0","24組","30組","0","26組"
"2520059","1","0","0","デュオ","0","クインテット","トリオ","0","カルテット"
"2520060","1","0","0","オシロスコープ","0","クロノグラフ","バロメーター","0","メトロノーム"
"2520061","1","0","0","きく","0","うつ","のむ","0","さす"
"2521001","1","0","0","至高のドラゴンテイルおでん","0","天露の金甘水","雲海の魔物肉","0","ゴールデン無限おにぎり"
"2521002","1","0","0","蜜","0","ご飯","肉","0","卵"
"2521003","1","0","0","弓","0","キャンプ道具","だいじょぶマイフレンドくん1号","0","土鍋"
"2521004","1","0","0","龍の翼","0","竜の卵","竜の翼","0","龍の卵"
"2521005","1","0","0","カヤと掃除をする","0","龍の卵をカジノ王から盗む","ホマレにいたずらをする","0","ホマレの部屋で写真を撮る"
"2530001","1","0","0","スーパータイピング","0","シャドータイピング","ノールックタイピング","0","タッチタイピング"
"2530002","1","0","0","スイートスポット","0","ソルトプール","ソルトスポット","0","タイドプール"
"2530003","1","0","0","シャークトゥース","0","キャットトゥース","キャメルトゥース","0","ハウンドトゥース"
"2530004","1","0","0","ニンジンカン","0","イモカン","カボチャカン","0","ナスカン"
