ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562
"","","37","","","break_2","","1021307","200","1021307079",""
"","","37","","","break_2","","1021307","300","1021307080",""
"","","24","","","0","","1021307","se_obtent_10213_drama_break_1","1021307081",""
"","","22","","","0","","1021307","0","1021307082",""
"","","21","0","","vo_obtent_1021307_06","","1021307","vo_obtent_1021307","1021307083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021307","se_10067600","1021307084",""
"","","93","","","0","","1021307","4","1021307085",""
"","","101","","","","","1021307","1021307087","1021307086",""
"","","37","","","break_3","","1021307","20","1021307087",""
"","","37","","","break_3","","1021307","200","1021307088",""
"","","37","","","break_3","","1021307","300","1021307089",""
"","","24","","","0","","1021307","se_obtent_10213_drama_break_2","1021307090",""
"","","22","","","0","","1021307","0","1021307091",""
"","","21","0","","vo_obtent_1021307_07","","1021307","vo_obtent_1021307","1021307092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021307","se_10067600","1021307093",""
"","","93","","","0","","1021307","5","1021307094",""
"","","101","","","","","1021307","1021307096","1021307095",""
"","","37","","","break_4","","1021307","300","1021307096",""
"","","32","","","1","","1021307","21","1021307097",""
"","","93","","","0","","1021307","0.2","1021307098",""
"","","141","","","","","1021307","0","1021307099",""
"","","93","","","0","","1021307","0.1","1021307100",""
"","","92","","","","","1021307","","1021307101",""
"","","101","","","","","1021307","1021307103","1021307102",""
"","","24","","","0","","1021307","se_obtent_10213_drama_break_3","1021307103",""
"","","22","","","0","","1021307","0","1021307104",""
"","","32","","","1","","1021307","22","1021307105",""
"","","93","","","0","","1021307","0.4","1021307106",""
"","","31","0","1","1","1","1021311","1","1021311001","0"
"","","31","0","1","3","1","1021311","3","1021311002","0"
"","","31","0","1","6","1","1021311","6","1021311003","0"
"","","31","0","0","10","1","1021311","10","1021311004","0"
"","","31","0","0","20","1","1021311","20","1021311005","0"
"","","31","0","0","21","1","1021311","21","1021311006","0"
"","","31","0","0","22","1","1021311","22","1021311007","0"
"","","31","0","0","100","1","1021311","111","1021311008","0"
"","","31","0","0","200","1","1021311","211","1021311009","0"
"","","31","0","0","300","1","1021311","311","1021311010","0"
"0","empty","5","27","1","1","-14","1021311","1","1021311011","0"
"0","empty","5","28","1","2","-14","1021311","3","1021311012","0"
"0","empty","5","26","1","3","-14","1021311","3","1021311013","0"
"0","empty","5","25","1","4","-14","1021311","11","1021311014","0"
"0","empty","5","24","1","5","-14","1021311","13","1021311015","0"
"0","empty","5","13","1","6","-24","1021311","11","1021311016","-10"
"0","empty","5","12","1","7","-24","1021311","13","1021311017","-10"
"0","empty","5","29","1","8","-14","1021311","0","1021311018","0"
"0","empty","5","10","1","9","-19","1021311","0","1021311019","-5"
"0","","6","0.54","0","0.87","1","1021311","6","1021311020","0.4"
"0","","6","0.54","0","0.87","1","1021311","7","1021311021","0.4"
"0","","6","0.54","0","0.87","1","1021311","9","1021311022","0.4"
"","","141","","","","","1021311","1","1021311023",""
"","","91","","","","","1021311","0","1021311024",""
"","","93","","","0","","1021311","0.033","1021311025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021311","se_10067600","1021311026",""
"0","","3","0","0","nefy_cook","","1021311","1","1021311027",""
"0","","3","0","0","nefy_cook","","1021311","2","1021311028",""
"0","","3","0","0","nefy_end","","1021311","3","1021311029",""
"0","","3","0","0","nefy_cook","","1021311","4","1021311030",""
"0","","3","0","0","nefy_white","","1021311","5","1021311031",""
"0","","3","0","0","nefy_cook","","1021311","6","1021311032",""
"0","","3","0","0","nefy_white","","1021311","7","1021311033",""
"0","","3","0","0","nefy_cook","","1021311","8","1021311034",""
"0","","3","0","0","nefy_cook_w","","1021311","9","1021311035",""
"","","93","","","0","","1021311","3","1021311036",""
"","","21","0","","vo_obtent_1021311_01","","1021311","vo_obtent_1021311","1021311037","0"
"","","93","","","0","","1021311","2.366","1021311038",""
"","","101","","","","","1021311","1021311040","1021311039",""
"","","24","","","0","","1021311","se_obtent_10213_drama_cook_nela","1021311040",""
"","","22","","","0","","1021311","0","1021311041",""
"0","","6","1","0","1","0","1021311","1","1021311042","1"
"0","","6","1","0","1","0","1021311","2","1021311043","1"
"0","","6","1","0","1","0","1021311","3","1021311044","1"
"0","","6","1","0","1","0","1021311","4","1021311045","1"
"0","","6","1","0","1","0","1021311","5","1021311046","1"
"0","","6","1","0","1","0","1021311","6","1021311047","1"
"0","","6","1","0","1","0","1021311","7","1021311048","1"
"0","","6","1","0","1","0","1021311","8","1021311049","1"
"0","","6","1","0","1","0","1021311","9","1021311050","1"
"","","37","","","eat","","1021311","1","1021311051",""
"","","32","","","0","","1021311","3","1021311052",""
"","","32","","","0","","1021311","6","1021311053",""
"","","32","","","1","","1021311","10","1021311054",""
"","","32","","","1","","1021311","100","1021311055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021311","se_10067600","1021311056",""
"","","93","","","0","","1021311","0","1021311057",""
"","","21","0","","vo_obtent_1021311_02","","1021311","vo_obtent_1021311","1021311058","0"
"","","93","","","0","","1021311","2.8","1021311059",""
"","","21","0","","vo_obtent_1021311_03","","1021311","vo_obtent_1021311","1021311060","0"
"","","93","","","0","","1021311","2.6","1021311061",""
"","","26","","","","","1021311","2","1021311062",""
"","","21","0","","vo_obtent_1021311_04","","1021311","vo_obtent_1021311","1021311063","0"
"","","93","","","0","","1021311","2.5","1021311064",""
"","","101","","","","","1021311","1021311066","1021311065",""
"","","32","","","0","","1021311","10","1021311066",""
"","","32","","","0","","1021311","100","1021311067",""
"","","32","","","1","","1021311","20","1021311068",""
"","","32","","","1","","1021311","200","1021311069",""
"","","32","","","1","","1021311","300","1021311070",""
"","","24","","","0","","1021311","se_obtent_10213_drama_eat","1021311071",""
"","","22","","","0","","1021311","0","1021311072",""
"","","21","0","","vo_obtent_1021311_05","","1021311","vo_obtent_1021311","1021311073","0"
"","","25","","","bgm_MC319A","","1021311","bgm_MC319A","1021311074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021311","se_10067600","1021311075",""
"","","93","","","0","","1021311","3.5","1021311076",""
"","","101","","","","","1021311","1021311078","1021311077",""
"","","37","","","break_2","","1021311","20","1021311078",""
"","","37","","","break_2","","1021311","200","1021311079",""
"","","37","","","break_2","","1021311","300","1021311080",""
"","","24","","","0","","1021311","se_obtent_10213_drama_break_1","1021311081",""
"","","22","","","0","","1021311","0","1021311082",""
"","","21","0","","vo_obtent_1021311_06","","1021311","vo_obtent_1021311","1021311083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021311","se_10067600","1021311084",""
"","","93","","","0","","1021311","4","1021311085",""
"","","101","","","","","1021311","1021311087","1021311086",""
"","","37","","","break_3","","1021311","20","1021311087",""
"","","37","","","break_3","","1021311","200","1021311088",""
"","","37","","","break_3","","1021311","300","1021311089",""
"","","24","","","0","","1021311","se_obtent_10213_drama_break_2","1021311090",""
"","","22","","","0","","1021311","0","1021311091",""
"","","21","0","","vo_obtent_1021311_07","","1021311","vo_obtent_1021311","1021311092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021311","se_10067600","1021311093",""
"","","93","","","0","","1021311","5","1021311094",""
"","","101","","","","","1021311","1021311096","1021311095",""
"","","37","","","break_4","","1021311","300","1021311096",""
"","","32","","","1","","1021311","21","1021311097",""
"","","93","","","0","","1021311","0.2","1021311098",""
"","","141","","","","","1021311","0","1021311099",""
"","","93","","","0","","1021311","0.1","1021311100",""
"","","92","","","","","1021311","","1021311101",""
"","","101","","","","","1021311","1021311103","1021311102",""
"","","24","","","0","","1021311","se_obtent_10213_drama_break_3","1021311103",""
"","","22","","","0","","1021311","0","1021311104",""
"","","32","","","1","","1021311","22","1021311105",""
"","","93","","","0","","1021311","0.4","1021311106",""
"","","31","0","1","1","1","1021312","1","1021312001","0"
"","","31","0","1","3","1","1021312","3","1021312002","0"
"","","31","0","1","6","1","1021312","6","1021312003","0"
"","","31","0","0","10","1","1021312","10","1021312004","0"
"","","31","0","0","20","1","1021312","20","1021312005","0"
"","","31","0","0","21","1","1021312","21","1021312006","0"
"","","31","0","0","22","1","1021312","22","1021312007","0"
"","","31","0","0","100","1","1021312","112","1021312008","0"
"","","31","0","0","200","1","1021312","212","1021312009","0"
"","","31","0","0","300","1","1021312","312","1021312010","0"
"0","empty","5","27","1","1","-14","1021312","1","1021312011","0"
"0","empty","5","28","1","2","-14","1021312","3","1021312012","0"
"0","empty","5","26","1","3","-14","1021312","3","1021312013","0"
"0","empty","5","25","1","4","-14","1021312","11","1021312014","0"
"0","empty","5","24","1","5","-14","1021312","13","1021312015","0"
"0","empty","5","13","1","6","-24","1021312","11","1021312016","-10"
"0","empty","5","12","1","7","-24","1021312","13","1021312017","-10"
"0","empty","5","29","1","8","-14","1021312","0","1021312018","0"
"0","empty","5","10","1","9","-19","1021312","0","1021312019","-5"
"0","","6","0.54","0","0.87","1","1021312","6","1021312020","0.4"
"0","","6","0.54","0","0.87","1","1021312","7","1021312021","0.4"
"0","","6","0.54","0","0.87","1","1021312","9","1021312022","0.4"
"","","141","","","","","1021312","1","1021312023",""
"","","91","","","","","1021312","0","1021312024",""
"","","93","","","0","","1021312","0.033","1021312025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021312","se_10067600","1021312026",""
"0","","3","0","0","nefy_cook","","1021312","1","1021312027",""
"0","","3","0","0","nefy_cook","","1021312","2","1021312028",""
"0","","3","0","0","nefy_end","","1021312","3","1021312029",""
"0","","3","0","0","nefy_cook","","1021312","4","1021312030",""
"0","","3","0","0","nefy_white","","1021312","5","1021312031",""
"0","","3","0","0","nefy_cook","","1021312","6","1021312032",""
"0","","3","0","0","nefy_white","","1021312","7","1021312033",""
"0","","3","0","0","nefy_cook","","1021312","8","1021312034",""
"0","","3","0","0","nefy_cook_w","","1021312","9","1021312035",""
"","","93","","","0","","1021312","3","1021312036",""
"","","21","0","","vo_obtent_1021312_01","","1021312","vo_obtent_1021312","1021312037","0"
"","","93","","","0","","1021312","2.366","1021312038",""
"","","101","","","","","1021312","1021312040","1021312039",""
"","","24","","","0","","1021312","se_obtent_10213_drama_cook_nela","1021312040",""
"","","22","","","0","","1021312","0","1021312041",""
"0","","6","1","0","1","0","1021312","1","1021312042","1"
"0","","6","1","0","1","0","1021312","2","1021312043","1"
"0","","6","1","0","1","0","1021312","3","1021312044","1"
"0","","6","1","0","1","0","1021312","4","1021312045","1"
"0","","6","1","0","1","0","1021312","5","1021312046","1"
"0","","6","1","0","1","0","1021312","6","1021312047","1"
"0","","6","1","0","1","0","1021312","7","1021312048","1"
"0","","6","1","0","1","0","1021312","8","1021312049","1"
"0","","6","1","0","1","0","1021312","9","1021312050","1"
"","","37","","","eat","","1021312","1","1021312051",""
"","","32","","","0","","1021312","3","1021312052",""
"","","32","","","0","","1021312","6","1021312053",""
"","","32","","","1","","1021312","10","1021312054",""
"","","32","","","1","","1021312","100","1021312055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021312","se_10067600","1021312056",""
"","","93","","","0","","1021312","0","1021312057",""
"","","21","0","","vo_obtent_1021312_02","","1021312","vo_obtent_1021312","1021312058","0"
"","","93","","","0","","1021312","2.8","1021312059",""
"","","21","0","","vo_obtent_1021312_03","","1021312","vo_obtent_1021312","1021312060","0"
"","","93","","","0","","1021312","2.6","1021312061",""
"","","26","","","","","1021312","2","1021312062",""
"","","21","0","","vo_obtent_1021312_04","","1021312","vo_obtent_1021312","1021312063","0"
"","","93","","","0","","1021312","2.5","1021312064",""
"","","101","","","","","1021312","1021312066","1021312065",""
"","","32","","","0","","1021312","10","1021312066",""
"","","32","","","0","","1021312","100","1021312067",""
"","","32","","","1","","1021312","20","1021312068",""
"","","32","","","1","","1021312","200","1021312069",""
"","","32","","","1","","1021312","300","1021312070",""
"","","24","","","0","","1021312","se_obtent_10213_drama_eat","1021312071",""
"","","22","","","0","","1021312","0","1021312072",""
"","","21","0","","vo_obtent_1021312_05","","1021312","vo_obtent_1021312","1021312073","0"
"","","25","","","bgm_MC319A","","1021312","bgm_MC319A","1021312074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021312","se_10067600","1021312075",""
"","","93","","","0","","1021312","3.5","1021312076",""
"","","101","","","","","1021312","1021312078","1021312077",""
"","","37","","","break_2","","1021312","20","1021312078",""
"","","37","","","break_2","","1021312","200","1021312079",""
"","","37","","","break_2","","1021312","300","1021312080",""
"","","24","","","0","","1021312","se_obtent_10213_drama_break_1","1021312081",""
"","","22","","","0","","1021312","0","1021312082",""
"","","21","0","","vo_obtent_1021312_06","","1021312","vo_obtent_1021312","1021312083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021312","se_10067600","1021312084",""
"","","93","","","0","","1021312","4","1021312085",""
"","","101","","","","","1021312","1021312087","1021312086",""
"","","37","","","break_3","","1021312","20","1021312087",""
"","","37","","","break_3","","1021312","200","1021312088",""
"","","37","","","break_3","","1021312","300","1021312089",""
"","","24","","","0","","1021312","se_obtent_10213_drama_break_2","1021312090",""
"","","22","","","0","","1021312","0","1021312091",""
"","","21","0","","vo_obtent_1021312_07","","1021312","vo_obtent_1021312","1021312092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021312","se_10067600","1021312093",""
"","","93","","","0","","1021312","5","1021312094",""
"","","101","","","","","1021312","1021312096","1021312095",""
"","","37","","","break_4","","1021312","300","1021312096",""
"","","32","","","1","","1021312","21","1021312097",""
"","","93","","","0","","1021312","0.2","1021312098",""
"","","141","","","","","1021312","0","1021312099",""
"","","93","","","0","","1021312","0.1","1021312100",""
"","","92","","","","","1021312","","1021312101",""
"","","101","","","","","1021312","1021312103","1021312102",""
"","","24","","","0","","1021312","se_obtent_10213_drama_break_3","1021312103",""
"","","22","","","0","","1021312","0","1021312104",""
"","","32","","","1","","1021312","22","1021312105",""
"","","93","","","0","","1021312","0.4","1021312106",""
"","","31","0","1","1","1","1021313","1","1021313001","0"
"","","31","0","1","3","1","1021313","3","1021313002","0"
"","","31","0","1","6","1","1021313","6","1021313003","0"
"","","31","0","0","10","1","1021313","10","1021313004","0"
"","","31","0","0","20","1","1021313","20","1021313005","0"
"","","31","0","0","21","1","1021313","21","1021313006","0"
"","","31","0","0","22","1","1021313","22","1021313007","0"
"","","31","0","0","100","1","1021313","113","1021313008","0"
"","","31","0","0","200","1","1021313","213","1021313009","0"
"","","31","0","0","300","1","1021313","313","1021313010","0"
"0","empty","5","27","1","1","-14","1021313","1","1021313011","0"
"0","empty","5","28","1","2","-14","1021313","3","1021313012","0"
"0","empty","5","26","1","3","-14","1021313","3","1021313013","0"
"0","empty","5","25","1","4","-14","1021313","11","1021313014","0"
"0","empty","5","24","1","5","-14","1021313","13","1021313015","0"
"0","empty","5","13","1","6","-24","1021313","11","1021313016","-10"
"0","empty","5","12","1","7","-24","1021313","13","1021313017","-10"
"0","empty","5","29","1","8","-14","1021313","0","1021313018","0"
"0","empty","5","10","1","9","-19","1021313","0","1021313019","-5"
"0","","6","0.54","0","0.87","1","1021313","6","1021313020","0.4"
"0","","6","0.54","0","0.87","1","1021313","7","1021313021","0.4"
"0","","6","0.54","0","0.87","1","1021313","9","1021313022","0.4"
"","","141","","","","","1021313","1","1021313023",""
"","","91","","","","","1021313","0","1021313024",""
"","","93","","","0","","1021313","0.033","1021313025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021313","se_10067600","1021313026",""
"0","","3","0","0","nefy_cook","","1021313","1","1021313027",""
"0","","3","0","0","nefy_cook","","1021313","2","1021313028",""
"0","","3","0","0","nefy_end","","1021313","3","1021313029",""
"0","","3","0","0","nefy_cook","","1021313","4","1021313030",""
"0","","3","0","0","nefy_white","","1021313","5","1021313031",""
"0","","3","0","0","nefy_cook","","1021313","6","1021313032",""
"0","","3","0","0","nefy_white","","1021313","7","1021313033",""
"0","","3","0","0","nefy_cook","","1021313","8","1021313034",""
"0","","3","0","0","nefy_cook_w","","1021313","9","1021313035",""
"","","93","","","0","","1021313","3","1021313036",""
"","","21","0","","vo_obtent_1021313_01","","1021313","vo_obtent_1021313","1021313037","0"
"","","93","","","0","","1021313","2.366","1021313038",""
"","","101","","","","","1021313","1021313040","1021313039",""
"","","24","","","0","","1021313","se_obtent_10213_drama_cook_nela","1021313040",""
"","","22","","","0","","1021313","0","1021313041",""
"0","","6","1","0","1","0","1021313","1","1021313042","1"
"0","","6","1","0","1","0","1021313","2","1021313043","1"
"0","","6","1","0","1","0","1021313","3","1021313044","1"
"0","","6","1","0","1","0","1021313","4","1021313045","1"
"0","","6","1","0","1","0","1021313","5","1021313046","1"
"0","","6","1","0","1","0","1021313","6","1021313047","1"
"0","","6","1","0","1","0","1021313","7","1021313048","1"
"0","","6","1","0","1","0","1021313","8","1021313049","1"
"0","","6","1","0","1","0","1021313","9","1021313050","1"
"","","37","","","eat","","1021313","1","1021313051",""
"","","32","","","0","","1021313","3","1021313052",""
"","","32","","","0","","1021313","6","1021313053",""
"","","32","","","1","","1021313","10","1021313054",""
"","","32","","","1","","1021313","100","1021313055",""
"","","23","0","","se_obtent_10213_drama_eat_jun","","1021313","se_10067600","1021313056",""
"","","93","","","0","","1021313","0","1021313057",""
"","","21","0","","vo_obtent_1021313_02","","1021313","vo_obtent_1021313","1021313058","0"
"","","93","","","0","","1021313","2.8","1021313059",""
"","","21","0","","vo_obtent_1021313_03","","1021313","vo_obtent_1021313","1021313060","0"
"","","93","","","0","","1021313","2.6","1021313061",""
"","","26","","","","","1021313","2","1021313062",""
"","","21","0","","vo_obtent_1021313_04","","1021313","vo_obtent_1021313","1021313063","0"
"","","93","","","0","","1021313","2.5","1021313064",""
"","","101","","","","","1021313","1021313066","1021313065",""
"","","32","","","0","","1021313","10","1021313066",""
"","","32","","","0","","1021313","100","1021313067",""
"","","32","","","1","","1021313","20","1021313068",""
"","","32","","","1","","1021313","200","1021313069",""
"","","32","","","1","","1021313","300","1021313070",""
"","","24","","","0","","1021313","se_obtent_10213_drama_eat_jun","1021313071",""
"","","22","","","0","","1021313","0","1021313072",""
"","","21","0","","vo_obtent_1021313_05","","1021313","vo_obtent_1021313","1021313073","0"
"","","25","","","bgm_MC319A","","1021313","bgm_MC319A","1021313074",""
"","","23","0","","se_obtent_10213_drama_break_1_jun","","1021313","se_10067600","1021313075",""
"","","93","","","0","","1021313","3.5","1021313076",""
"","","101","","","","","1021313","1021313078","1021313077",""
"","","37","","","break_2","","1021313","20","1021313078",""
"","","37","","","break_2","","1021313","200","1021313079",""
"","","37","","","break_2","","1021313","300","1021313080",""
"","","24","","","0","","1021313","se_obtent_10213_drama_break_1_jun","1021313081",""
"","","22","","","0","","1021313","0","1021313082",""
"","","21","0","","vo_obtent_1021313_06","","1021313","vo_obtent_1021313","1021313083","0"
"","","23","0","","se_obtent_10213_drama_break_2_jun","","1021313","se_10067600","1021313084",""
"","","93","","","0","","1021313","4","1021313085",""
"","","101","","","","","1021313","1021313087","1021313086",""
"","","37","","","break_3_13","","1021313","20","1021313087",""
"","","37","","","break_3","","1021313","200","1021313088",""
"","","37","","","break_3","","1021313","300","1021313089",""
"","","24","","","0","","1021313","se_obtent_10213_drama_break_2_jun","1021313090",""
"","","22","","","0","","1021313","0","1021313091",""
"","","21","0","","vo_obtent_1021313_07","","1021313","vo_obtent_1021313","1021313092","0"
"","","23","0","","se_obtent_10213_drama_break_3_jun","","1021313","se_10067600","1021313093",""
"","","93","","","0","","1021313","5","1021313094",""
"","","101","","","","","1021313","1021313096","1021313095",""
"","","37","","","break_4","","1021313","300","1021313096",""
"","","32","","","1","","1021313","21","1021313097",""
"","","93","","","0","","1021313","0.2","1021313098",""
"","","141","","","","","1021313","0","1021313099",""
"","","93","","","0","","1021313","0.1","1021313100",""
"","","92","","","","","1021313","","1021313101",""
"","","101","","","","","1021313","1021313103","1021313102",""
"","","24","","","0","","1021313","se_obtent_10213_drama_break_3_jun","1021313103",""
"","","22","","","0","","1021313","0","1021313104",""
"","","32","","","1","","1021313","22","1021313105",""
"","","93","","","0","","1021313","0.4","1021313106",""
"","","31","0","1","1","1","1021314","1","1021314001","0"
"","","31","0","1","3","1","1021314","3","1021314002","0"
"","","31","0","1","6","1","1021314","6","1021314003","0"
"","","31","0","0","10","1","1021314","10","1021314004","0"
"","","31","0","0","20","1","1021314","20","1021314005","0"
"","","31","0","0","21","1","1021314","21","1021314006","0"
"","","31","0","0","22","1","1021314","22","1021314007","0"
"","","31","0","0","100","1","1021314","114","1021314008","0"
"","","31","0","0","200","1","1021314","214","1021314009","0"
"","","31","0","0","300","1","1021314","314","1021314010","0"
"0","empty","5","27","1","1","-14","1021314","1","1021314011","0"
"0","empty","5","28","1","2","-14","1021314","3","1021314012","0"
"0","empty","5","26","1","3","-14","1021314","3","1021314013","0"
"0","empty","5","25","1","4","-14","1021314","11","1021314014","0"
"0","empty","5","24","1","5","-14","1021314","13","1021314015","0"
"0","empty","5","13","1","6","-24","1021314","11","1021314016","-10"
"0","empty","5","12","1","7","-24","1021314","13","1021314017","-10"
"0","empty","5","29","1","8","-14","1021314","0","1021314018","0"
"0","empty","5","10","1","9","-19","1021314","0","1021314019","-5"
"0","","6","0.54","0","0.87","1","1021314","6","1021314020","0.4"
"0","","6","0.54","0","0.87","1","1021314","7","1021314021","0.4"
"0","","6","0.54","0","0.87","1","1021314","9","1021314022","0.4"
"","","141","","","","","1021314","1","1021314023",""
"","","91","","","","","1021314","0","1021314024",""
"","","93","","","0","","1021314","0.033","1021314025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021314","se_10067600","1021314026",""
"0","","3","0","0","nefy_cook","","1021314","1","1021314027",""
"0","","3","0","0","nefy_cook","","1021314","2","1021314028",""
"0","","3","0","0","nefy_end","","1021314","3","1021314029",""
"0","","3","0","0","nefy_cook","","1021314","4","1021314030",""
"0","","3","0","0","nefy_white","","1021314","5","1021314031",""
"0","","3","0","0","nefy_cook","","1021314","6","1021314032",""
"0","","3","0","0","nefy_white","","1021314","7","1021314033",""
"0","","3","0","0","nefy_cook","","1021314","8","1021314034",""
"0","","3","0","0","nefy_cook_w","","1021314","9","1021314035",""
"","","93","","","0","","1021314","3","1021314036",""
"","","21","0","","vo_obtent_1021314_01","","1021314","vo_obtent_1021314","1021314037","0"
"","","93","","","0","","1021314","2.366","1021314038",""
"","","101","","","","","1021314","1021314040","1021314039",""
"","","24","","","0","","1021314","se_obtent_10213_drama_cook_nela","1021314040",""
"","","22","","","0","","1021314","0","1021314041",""
"0","","6","1","0","1","0","1021314","1","1021314042","1"
"0","","6","1","0","1","0","1021314","2","1021314043","1"
"0","","6","1","0","1","0","1021314","3","1021314044","1"
"0","","6","1","0","1","0","1021314","4","1021314045","1"
"0","","6","1","0","1","0","1021314","5","1021314046","1"
"0","","6","1","0","1","0","1021314","6","1021314047","1"
"0","","6","1","0","1","0","1021314","7","1021314048","1"
"0","","6","1","0","1","0","1021314","8","1021314049","1"
"0","","6","1","0","1","0","1021314","9","1021314050","1"
"","","37","","","eat","","1021314","1","1021314051",""
"","","32","","","0","","1021314","3","1021314052",""
"","","32","","","0","","1021314","6","1021314053",""
"","","32","","","1","","1021314","10","1021314054",""
"","","32","","","1","","1021314","100","1021314055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021314","se_10067600","1021314056",""
"","","93","","","0","","1021314","0","1021314057",""
"","","21","0","","vo_obtent_1021314_02","","1021314","vo_obtent_1021314","1021314058","0"
"","","93","","","0","","1021314","2.8","1021314059",""
"","","21","0","","vo_obtent_1021314_03","","1021314","vo_obtent_1021314","1021314060","0"
"","","93","","","0","","1021314","2.6","1021314061",""
"","","26","","","","","1021314","2","1021314062",""
"","","21","0","","vo_obtent_1021314_04","","1021314","vo_obtent_1021314","1021314063","0"
"","","93","","","0","","1021314","2.5","1021314064",""
"","","101","","","","","1021314","1021314066","1021314065",""
"","","32","","","0","","1021314","10","1021314066",""
"","","32","","","0","","1021314","100","1021314067",""
"","","32","","","1","","1021314","20","1021314068",""
"","","32","","","1","","1021314","200","1021314069",""
"","","32","","","1","","1021314","300","1021314070",""
"","","24","","","0","","1021314","se_obtent_10213_drama_eat","1021314071",""
"","","22","","","0","","1021314","0","1021314072",""
"","","21","0","","vo_obtent_1021314_05","","1021314","vo_obtent_1021314","1021314073","0"
"","","25","","","bgm_MC319A","","1021314","bgm_MC319A","1021314074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021314","se_10067600","1021314075",""
"","","93","","","0","","1021314","3.5","1021314076",""
"","","101","","","","","1021314","1021314078","1021314077",""
"","","37","","","break_2","","1021314","20","1021314078",""
"","","37","","","break_2","","1021314","200","1021314079",""
"","","37","","","break_2","","1021314","300","1021314080",""
"","","24","","","0","","1021314","se_obtent_10213_drama_break_1","1021314081",""
"","","22","","","0","","1021314","0","1021314082",""
"","","21","0","","vo_obtent_1021314_06","","1021314","vo_obtent_1021314","1021314083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021314","se_10067600","1021314084",""
"","","93","","","0","","1021314","4","1021314085",""
"","","101","","","","","1021314","1021314087","1021314086",""
"","","37","","","break_3","","1021314","20","1021314087",""
"","","37","","","break_3","","1021314","200","1021314088",""
"","","37","","","break_3","","1021314","300","1021314089",""
"","","24","","","0","","1021314","se_obtent_10213_drama_break_2","1021314090",""
"","","22","","","0","","1021314","0","1021314091",""
"","","21","0","","vo_obtent_1021314_07","","1021314","vo_obtent_1021314","1021314092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021314","se_10067600","1021314093",""
"","","93","","","0","","1021314","5","1021314094",""
"","","101","","","","","1021314","1021314096","1021314095",""
"","","37","","","break_4","","1021314","300","1021314096",""
"","","32","","","1","","1021314","21","1021314097",""
"","","93","","","0","","1021314","0.2","1021314098",""
"","","141","","","","","1021314","0","1021314099",""
"","","93","","","0","","1021314","0.1","1021314100",""
"","","92","","","","","1021314","","1021314101",""
"","","101","","","","","1021314","1021314103","1021314102",""
"","","24","","","0","","1021314","se_obtent_10213_drama_break_3","1021314103",""
"","","22","","","0","","1021314","0","1021314104",""
"","","32","","","1","","1021314","22","1021314105",""
"","","93","","","0","","1021314","0.4","1021314106",""
"","","31","0","1","1","1","1021315","1","1021315001","0"
"","","31","0","1","3","1","1021315","3","1021315002","0"
"","","31","0","1","6","1","1021315","6","1021315003","0"
"","","31","0","0","10","1","1021315","10","1021315004","0"
"","","31","0","0","20","1","1021315","20","1021315005","0"
"","","31","0","0","21","1","1021315","21","1021315006","0"
"","","31","0","0","22","1","1021315","22","1021315007","0"
"","","31","0","0","100","1","1021315","115","1021315008","0"
"","","31","0","0","200","1","1021315","215","1021315009","0"
"","","31","0","0","300","1","1021315","315","1021315010","0"
"0","empty","5","27","1","1","-14","1021315","1","1021315011","0"
"0","empty","5","28","1","2","-14","1021315","3","1021315012","0"
"0","empty","5","26","1","3","-14","1021315","3","1021315013","0"
"0","empty","5","25","1","4","-14","1021315","11","1021315014","0"
