8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1
"0","32","0","10030050","4","0","3","0","0","10030051","0","0","10030052"
"0","31","0","10030051","6","0","3","0","0","10030052","0","0","10030053"
"0","30","0","10030052","14","0","3","0","0","10030053","2","0","10030054"
"0","29","0","10030053","2","0","3","0","0","10030054","1","0","10030055"
"0","28","0","10030054","11","0","3","0","0","10030055","10001","0","10030056"
"0","27","0","10030055","3","0","3","0","0","10030056","1","0","10030057"
"0","26","0","10030056","5","0","3","0","0","10030057","0","0","10030058"
"0","25","0","10030057","4","0","3","0","0","10030058","0","0","10030059"
"0","24","10030064","10030058","2","0","3","0","10030068","10030059","1","0","10030060"
"0","23","0","10030059","7","0","3","0","0","10030060","10001","0","10030061"
"0","22","0","10030060","3","0","3","0","0","10030061","1","0","10030062"
"0","21","0","10030061","2","10030067","3","0","0","10030062","1","10030069","10030063"
"0","20","0","10030062","6","0","3","0","0","10030063","0","0","10030072"
"0","25","0","10030059","14","0","3","0","0","10030064","4","0","10030065"
"0","24","0","10030064","2","0","3","0","0","10030065","3","0","10030066"
"0","23","0","10030065","3","0","3","0","0","10030066","3","0","10030067"
"0","22","0","10030066","14","0","3","0","0","10030067","4","0","10030062"
"0","25","0","10030059","7","0","3","0","0","10030068","10003","0","10030070"
"0","22","0","10030071","7","0","3","0","0","10030069","10003","0","10030062"
"0","24","0","10030068","6","0","3","0","0","10030070","0","0","10030071"
"0","23","0","10030070","14","0","3","0","0","10030071","6","0","10030069"
"0","19","0","10030063","7","0","3","0","0","10030072","10001","0","10030073"
"0","18","0","10030072","2","0","3","0","0","10030073","2","0","10030379"
"0","6","0","10030377","4","0","3","0","0","10030085","0","0","10030086"
"0","5","0","10030085","7","0","3","0","0","10030086","10001","0","10030087"
"0","4","0","10030086","14","0","3","0","0","10030087","3","0","10030088"
"0","3","0","10030087","2","0","3","0","0","10030088","1","0","10030089"
"0","2","0","10030088","7","0","3","0","0","10030089","10002","0","10030090"
"0","1","0","10030089","2","0","3","0","0","10030090","1","0","10030091"
"0","0","0","10030090","13","0","3","0","0","10030091","0","0","10030092"
"0","66","0","10030091","4","0","3","0","0","10030092","0","0","10030093"
"0","65","0","10030092","3","0","3","0","0","10030093","2","0","10030094"
"0","64","0","10030093","2","0","3","0","0","10030094","2","0","10030095"
"0","63","10030097","10030094","6","0","3","0","0","10030095","0","0","10030096"
"0","62","0","10030095","4","0","3","0","0","10030096","0","0","10030099"
"0","62","0","10030095","2","0","3","0","0","10030097","3","0","10030098"
"0","61","0","10030097","6","0","3","0","0","10030098","0","0","10030101"
"0","61","0","10030096","3","0","3","0","0","10030099","2","0","10030100"
"0","60","0","10030099","7","0","3","0","0","10030100","10003","0","10030102"
"0","60","0","10030098","5","0","3","0","0","10030101","0","0","10030102"
"0","59","0","10030100","11","10030101","3","0","0","10030102","10001","0","10030103"
"0","58","0","10030102","4","0","3","0","0","10030103","0","0","10030104"
"0","57","0","10030103","7","0","3","0","0","10030104","10001","0","10030105"
"0","56","0","10030104","14","0","3","0","0","10030105","3","0","10030106"
"0","55","0","10030105","3","0","3","0","0","10030106","1","0","10030107"
"0","54","0","10030106","7","0","3","0","0","10030107","10001","0","10030108"
"0","53","0","10030107","12","0","3","0","0","10030108","0","0","10030110"
"0","52","0","10030108","6","0","3","0","0","10030110","0","0","10030156"
"0","50","0","10030156","7","0","3","0","0","10030112","10001","0","10030113"
"0","49","0","10030112","2","0","3","0","0","10030113","1","0","10030114"
"0","48","0","10030113","11","0","3","0","0","10030114","10001","0","10030381"
"0","46","0","10030381","14","0","3","0","0","10030116","3","0","10030117"
"0","45","0","10030116","2","0","3","0","0","10030117","1","0","10030118"
"0","44","0","10030117","4","0","3","0","0","10030118","0","0","10030119"
"0","43","10030121","10030118","6","0","3","0","0","10030119","0","0","10030120"
"0","42","0","10030119","3","0","3","0","0","10030120","3","0","10030123"
"0","42","0","10030119","2","0","3","0","0","10030121","1","0","10030122"
"0","41","0","10030121","7","0","3","0","0","10030122","10003","0","10030125"
"0","41","0","10030120","2","0","3","0","0","10030123","3","0","10030124"
"0","40","0","10030123","2","0","3","0","0","10030124","2","0","10030126"
"0","40","0","10030122","14","0","3","0","0","10030125","5","0","10030127"
"0","39","0","10030124","3","0","3","0","0","10030126","3","0","10030129"
"0","39","0","10030125","6","0","3","0","0","10030127","0","0","10030128"
"0","38","0","10030127","7","0","3","0","0","10030128","10002","0","10030130"
"0","38","0","10030126","14","0","3","0","0","10030129","4","0","10030131"
"0","37","0","10030128","7","0","3","0","0","10030130","10003","0","10030133"
"0","37","0","10030129","7","0","3","0","0","10030131","10001","0","10030132"
"0","36","0","10030131","2","0","3","0","0","10030132","3","0","10030134"
"0","36","0","10030130","5","0","3","0","0","10030133","0","0","10030134"
"0","35","0","10030132","4","10030133","3","0","0","10030134","0","0","10030135"
"0","34","0","10030134","3","0","3","0","0","10030135","2","0","10030136"
"0","33","0","10030135","2","0","3","0","0","10030136","1","0","10030137"
"0","32","0","10030136","12","0","3","0","0","10030137","0","0","10030138"
"0","31","0","10030137","3","0","3","0","0","10030138","1","0","10030139"
"0","30","0","10030138","2","0","3","0","0","10030139","2","0","10030140"
"0","29","0","10030139","7","0","3","0","0","10030140","10001","0","10030141"
"0","28","0","10030140","12","0","3","0","0","10030141","0","0","10030142"
"0","27","0","10030141","2","0","3","0","0","10030142","1","0","10030143"
"0","26","0","10030142","6","0","3","0","0","10030143","0","0","10030144"
"0","25","0","10030143","4","0","3","0","0","10030144","0","0","10030145"
"0","24","0","10030144","2","0","3","0","0","10030145","1","0","10030146"
"0","23","0","10030145","14","0","3","0","0","10030146","3","0","10030147"
"0","22","0","10030146","7","0","3","0","0","10030147","10001","0","10030148"
"0","21","0","10030147","2","0","3","0","0","10030148","1","0","10030149"
"0","20","0","10030148","11","0","3","0","0","10030149","10001","0","10030150"
"0","19","0","10030149","7","0","3","0","0","10030150","10002","0","10030399"
"0","16","0","10030398","2","0","3","0","0","10030153","2","0","10030157"
"0","14","0","10030157","7","0","3","0","0","10030155","10001","0","10030158"
"0","51","0","10030110","4","0","3","0","0","10030156","0","0","10030112"
"0","15","0","10030153","3","0","3","0","0","10030157","1","0","10030155"
"0","13","0","10030155","4","0","3","0","0","10030158","0","0","10030159"
"0","12","0","10030158","14","0","3","0","0","10030159","5","0","10030160"
"0","11","0","10030159","11","0","3","0","0","10030160","10001","0","10030161"
"0","10","0","10030160","6","0","3","0","0","10030161","0","0","10030162"
"0","9","0","10030161","12","0","3","0","0","10030162","0","0","10030163"
"0","8","0","10030162","7","0","3","0","0","10030163","10002","0","10030164"
"0","7","0","10030163","2","0","3","0","0","10030164","2","0","10030165"
"0","6","10030166","10030164","4","0","3","0","0","10030165","0","0","10030167"
"0","9","0","10030165","7","0","3","0","0","10030166","10003","0","10030169"
"0","5","0","10030165","2","0","3","0","0","10030167","1","0","10030168"
"0","4","0","10030167","11","10030172","3","0","0","10030168","10001","0","10030173"
"0","8","0","10030166","2","0","3","0","0","10030169","3","0","10030170"
"0","7","0","10030169","14","0","3","0","0","10030170","6","0","10030171"
"0","6","0","10030170","6","0","3","0","0","10030171","0","0","10030172"
"0","5","0","10030171","3","0","3","0","0","10030172","3","0","10030168"
"0","3","0","10030168","3","0","3","0","0","10030173","2","0","10030174"
"0","2","0","10030173","7","0","3","0","0","10030174","10002","0","10030175"
"0","1","0","10030174","7","0","3","0","0","10030175","10003","0","10030176"
"0","0","0","10030175","13","0","3","0","0","10030176","0","0","10030177"
"0","68","0","10030176","6","0","3","0","0","10030177","0","0","10030178"
"0","67","0","10030177","12","0","3","0","0","10030178","0","0","10030179"
"0","66","0","10030178","2","0","3","0","0","10030179","1","0","10030180"
"0","65","0","10030179","7","0","3","0","0","10030180","10001","0","10030181"
"0","64","0","10030180","3","0","3","0","0","10030181","1","0","10030182"
"0","63","0","10030181","4","0","3","0","0","10030182","0","0","10030183"
"0","62","0","10030182","2","0","3","0","0","10030183","1","0","10030184"
"0","61","0","10030183","11","0","3","0","0","10030184","10001","0","10030185"
"0","60","0","10030184","6","0","3","0","0","10030185","0","0","10030186"
"0","59","0","10030185","2","0","3","0","0","10030186","1","0","10030188"
"0","57","0","10030188","2","0","3","0","0","10030187","1","0","10030189"
"0","58","0","10030186","3","0","3","0","0","10030188","2","0","10030187"
"0","56","10030191","10030187","7","0","3","0","0","10030189","10001","0","10030190"
"0","55","0","10030189","4","0","3","0","0","10030190","0","0","10030193"
"0","55","0","10030189","14","0","3","0","0","10030191","2","0","10030192"
"0","54","0","10030191","2","0","3","0","0","10030192","3","0","10030195"
"0","54","0","10030190","14","0","3","0","0","10030193","1","0","10030194"
"0","53","0","10030193","4","0","3","0","0","10030194","0","0","10030196"
"0","53","0","10030192","3","0","3","0","0","10030195","3","0","10030196"
"0","52","0","10030194","5","10030195","3","0","0","10030196","0","0","10030197"
"0","51","0","10030196","6","0","3","0","0","10030197","0","0","10030198"
"0","50","0","10030197","3","0","3","0","0","10030198","1","0","10030199"
"0","49","0","10030198","4","0","3","0","0","10030199","0","0","10030200"
"0","48","0","10030199","2","0","3","0","0","10030200","1","0","10030201"
"0","47","0","10030200","11","0","3","0","0","10030201","10001","0","10030202"
"0","46","10030204","10030201","7","0","3","0","0","10030202","10001","0","10030203"
"0","45","0","10030202","14","0","3","0","0","10030203","2","0","10030206"
"0","45","0","10030202","12","0","3","0","0","10030204","0","0","10030205"
"0","44","0","10030204","14","0","3","0","0","10030205","4","0","10030208"
"0","44","0","10030203","7","0","3","0","0","10030206","10003","0","10030207"
"0","43","0","10030206","4","0","3","0","0","10030207","0","0","10030209"
"0","43","0","10030205","2","0","3","0","0","10030208","1","0","10030209"
"0","42","0","10030207","6","10030208","3","0","0","10030209","0","0","10030210"
"0","41","0","10030209","12","0","3","0","0","10030210","0","0","10030211"
"0","40","0","10030210","3","0","3","0","0","10030211","2","0","10030212"
"0","39","0","10030211","4","0","3","0","0","10030212","0","0","10030213"
"0","38","0","10030212","2","0","3","0","0","10030213","2","0","10030214"
"0","37","10030215","10030213","2","0","3","0","0","10030214","1","0","10030216"
"0","40","0","10030214","14","0","3","0","0","10030215","5","0","10030217"
"0","36","0","10030214","12","0","3","0","0","10030216","0","0","10030225"
"0","39","0","10030215","2","0","3","0","0","10030217","3","0","10030218"
"0","38","0","10030217","2","0","3","0","0","10030218","2","0","10030219"
"0","37","0","10030218","2","0","3","0","0","10030219","2","0","10030220"
"0","36","0","10030219","14","0","3","0","0","10030220","3","0","10030221"
"0","35","0","10030220","2","0","3","0","0","10030221","2","0","10030222"
"0","34","0","10030221","2","0","3","0","0","10030222","2","0","10030223"
"0","33","0","10030222","2","0","3","0","0","10030223","3","0","10030224"
"0","32","0","10030223","14","0","3","0","0","10030224","3","0","10030229"
"0","35","0","10030216","11","0","3","0","0","10030225","10001","0","10030226"
"0","34","0","10030225","14","0","3","0","0","10030226","3","0","10030227"
"0","33","0","10030226","3","0","3","0","0","10030227","1","0","10030228"
"0","32","0","10030227","6","0","3","0","0","10030228","0","0","10030229"
"0","31","0","10030224","7","10030228","3","0","0","10030229","10001","0","10030230"
"0","30","0","10030229","5","0","3","0","0","10030230","0","0","10030231"
"0","29","0","10030230","2","0","3","0","0","10030231","1","0","10030232"
"0","28","0","10030231","3","0","3","0","0","10030232","1","0","10030382"
"0","26","0","10030382","2","0","3","0","0","10030234","1","0","10030235"
"0","25","0","10030234","14","0","3","0","0","10030235","5","0","10030236"
"0","24","0","10030235","7","0","3","0","0","10030236","10001","0","10030238"
"0","23","0","10030236","2","0","3","0","0","10030238","2","0","10030239"
"0","22","0","10030238","4","0","3","0","0","10030239","0","0","10030240"
"0","21","0","10030239","7","0","3","0","0","10030240","10002","0","10030241"
"0","20","0","10030240","2","0","3","0","0","10030241","1","0","10030242"
"0","19","0","10030241","3","0","3","0","0","10030242","3","0","10030387"
"0","17","0","10030387","14","0","3","0","0","10030244","3","0","10030245"
"0","16","0","10030244","2","0","3","0","0","10030245","1","0","10030246"
"0","15","0","10030245","7","0","3","0","0","10030246","10001","0","10030247"
"0","14","0","10030246","6","0","3","0","0","10030247","0","0","10030401"
"0","10","0","10030252","11","0","3","0","0","10030251","10001","0","10030253"
"0","11","0","10030400","7","0","3","0","0","10030252","10002","0","10030251"
"0","9","0","10030251","2","0","3","0","0","10030253","1","0","10030254"
"0","8","10030256","10030253","2","0","3","0","0","10030254","1","0","10030255"
"0","7","0","10030254","3","0","3","0","0","10030255","3","0","10030257"
"0","7","0","10030254","14","0","3","0","0","10030256","5","0","10030258"
"0","6","0","10030255","14","0","3","0","0","10030257","4","0","10030259"
"0","6","0","10030256","4","0","3","0","0","10030258","0","0","10030259"
"0","5","0","10030257","6","10030258","3","0","0","10030259","0","0","10030260"
"0","4","0","10030259","2","0","3","0","0","10030260","1","0","10030261"
"0","3","0","10030260","4","0","3","0","0","10030261","0","0","10030262"
"0","2","0","10030261","12","0","3","0","0","10030262","0","0","10030263"
"0","1","0","10030262","7","0","3","0","0","10030263","10003","0","10030264"
"0","0","0","10030263","13","0","3","0","0","10030264","0","0","10030265"
"0","66","0","10030264","11","0","3","0","0","10030265","10001","0","10030266"
"0","65","0","10030265","7","0","3","0","0","10030266","10001","0","10030267"
"0","64","0","10030266","3","0","3","0","0","10030267","1","0","10030268"
"0","63","0","10030267","4","0","3","0","0","10030268","0","0","10030269"
"0","62","0","10030268","2","0","3","0","0","10030269","1","0","10030270"
"0","61","0","10030269","7","0","3","0","0","10030270","10001","0","10030271"
"0","60","0","10030270","5","0","3","0","0","10030271","0","0","10030272"
"0","59","0","10030271","2","0","3","0","0","10030272","1","0","10030273"
"0","58","0","10030272","12","0","3","0","0","10030273","0","0","10030274"
"0","57","0","10030273","4","0","3","0","0","10030274","0","0","10030275"
"0","56","0","10030274","2","0","3","0","0","10030275","1","0","10030276"
"0","55","0","10030275","6","0","3","0","0","10030276","0","0","10030277"
"0","54","10030284","10030276","11","0","3","0","0","10030277","10001","0","10030278"
"0","53","0","10030277","7","0","3","0","0","10030278","10001","0","10030279"
"0","52","0","10030278","7","0","3","0","0","10030279","10002","0","10030280"
"0","51","0","10030279","7","0","3","0","0","10030280","10003","0","10030281"
"0","50","0","10030280","7","0","3","0","0","10030281","10002","0","10030282"
"0","49","0","10030281","7","0","3","0","0","10030282","10001","0","10030283"
"0","48","0","10030282","4","10030285","3","0","0","10030283","0","0","10030289"
"0","53","0","10030277","14","0","3","0","0","10030284","2","0","10030287"
"0","49","0","10030286","14","0","3","0","0","10030285","3","0","10030283"
"0","50","0","10030288","3","0","3","0","0","10030286","3","0","10030285"
"0","52","0","10030284","3","0","3","0","0","10030287","2","0","10030288"
"0","51","0","10030287","2","0","3","0","0","10030288","3","0","10030286"
"0","47","0","10030283","6","0","3","0","0","10030289","0","0","10030290"
"0","46","0","10030289","3","0","3","0","0","10030290","1","0","10030292"
"0","44","0","10030292","2","0","3","0","0","10030291","1","0","10030293"
"0","45","0","10030290","14","0","3","0","0","10030292","3","0","10030291"
"0","43","0","10030291","4","0","3","0","0","10030293","0","0","10030294"
"0","42","0","10030293","7","0","3","0","0","10030294","10001","0","10030295"
"0","41","0","10030294","2","0","3","0","0","10030295","2","0","10030296"
"0","40","0","10030295","11","0","3","0","0","10030296","10001","0","10030297"
"0","39","0","10030296","14","0","3","0","0","10030297","2","0","10030298"
"0","38","0","10030297","5","0","3","0","0","10030298","0","0","10030299"
"0","37","10030301","10030298","4","0","3","0","0","10030299","0","0","10030300"
"0","36","0","10030299","3","0","3","0","0","10030300","1","0","10030303"
"0","36","0","10030299","7","0","3","0","0","10030301","10001","0","10030302"
"0","35","0","10030301","14","0","3","0","0","10030302","2","0","10030305"
"0","35","0","10030300","6","0","3","0","0","10030303","0","0","10030304"
"0","34","0","10030303","2","0","3","0","0","10030304","3","0","10030306"
"0","34","0","10030302","4","0","3","0","0","10030305","0","0","10030308"
"0","33","0","10030304","14","0","3","0","0","10030306","2","0","10030307"
"0","32","0","10030306","2","0","3","0","0","10030307","3","0","10030310"
"0","33","0","10030305","7","0","3","0","0","10030308","10003","0","10030309"
"0","32","0","10030308","7","0","3","0","0","10030309","10002","0","10030310"
"0","31","0","10030307","6","10030309","3","0","0","10030310","0","0","10030311"
"0","30","0","10030310","11","0","3","0","0","10030311","10001","0","10030312"
"0","29","0","10030311","14","0","3","0","0","10030312","4","0","10030313"
"0","28","0","10030312","12","0","3","0","0","10030313","0","0","10030314"
"0","27","0","10030313","7","0","3","0","0","10030314","10001","0","10030315"
"0","26","0","10030314","2","0","3","0","0","10030315","2","0","10030385"
"0","24","0","10030385","6","0","3","0","0","10030317","1","0","10030391"
"0","21","10030321","10030390","2","0","3","0","0","10030320","1","0","10030324"
"0","22","0","10030320","3","0","3","0","0","10030321","3","0","10030322"
"0","21","0","10030321","14","0","3","0","0","10030322","4","0","10030323"
"0","20","0","10030322","7","0","3","0","0","10030323","10003","0","10030325"
"0","20","0","10030320","3","0","3","0","0","10030324","1","0","10030325"
"0","19","0","10030323","7","10030324","3","0","0","10030325","10001","0","10030326"
"0","18","0","10030325","4","0","3","0","0","10030326","0","0","10030327"
"0","17","0","10030326","2","0","3","0","0","10030327","2","0","10030334"
"0","16","0","10030327","6","0","3","0","0","10030334","0","0","10030335"
"0","15","0","10030334","4","0","3","0","0","10030335","0","0","10030336"
"0","14","0","10030335","3","0","3","0","0","10030336","2","0","10030337"
"0","13","0","10030336","2","0","3","0","0","10030337","1","0","10030338"
"0","12","0","10030337","7","0","3","0","0","10030338","10003","0","10030386"
"0","10","0","10030386","2","0","3","0","0","10030340","1","0","10030341"
"0","9","10030344","10030340","3","0","3","0","10030347","10030341","1","0","10030357"
"0","10","0","10030341","14","0","3","0","0","10030344","2","0","10030345"
"0","9","0","10030344","14","0","3","0","0","10030345","4","0","10030346"
"0","8","0","10030345","3","0","3","0","0","10030346","3","0","10030358"
"0","10","0","10030341","7","0","3","0","0","10030347","10003","0","10030348"
"0","9","0","10030347","4","0","3","0","0","10030348","0","0","10030349"
"0","8","0","10030348","14","0","3","0","0","10030349","4","0","10030358"
"0","8","0","10030341","6","0","3","0","0","10030357","0","0","10030358"
"0","7","0","10030346","2","10030349","3","0","0","10030358","1","10030357","10030359"
"0","6","0","10030358","3","0","3","0","0","10030359","2","0","10030360"
"0","5","0","10030359","7","0","3","0","0","10030360","10003","0","10030392"
"0","3","0","10030392","14","0","3","0","0","10030362","3","0","10030363"
"0","2","0","10030362","7","0","3","0","0","10030363","10002","0","10030364"
"0","1","0","10030363","2","0","3","0","0","10030364","1","0","10030365"
"0","0","0","10030364","13","0","3","0","0","10030365","0","0","10030366"
"0","66","0","10030365","4","0","3","0","0","10030366","0","0","10030367"
"0","65","0","10030366","6","0","3","0","0","10030367","0","0","10030368"
"0","64","0","10030367","3","0","3","0","0","10030368","2","0","10030369"
"0","63","0","10030368","2","0","3","0","0","10030369","2","0","10030002"
"0","14","0","10030393","6","0","3","0","0","10030370","0","0","10030371"
"0","13","0","10030370","3","0","3","0","0","10030371","1","0","10030372"
"0","12","0","10030371","7","0","3","0","0","10030372","10002","0","10030373"
"0","11","0","10030372","14","0","3","0","0","10030373","3","0","10030374"
"0","10","0","10030373","2","0","3","0","0","10030374","1","0","10030375"
"0","9","0","10030374","3","0","3","0","0","10030375","2","0","10030376"
"0","8","0","10030375","6","0","3","0","0","10030376","0","0","10030377"
"0","7","0","10030376","2","0","3","0","0","10030377","1","0","10030085"
"0","17","0","10030073","7","0","3","0","0","10030379","10001","0","10030394"
"0","50","0","10030021","7","10030024","3","0","0","10030380","10001","0","10030027"
"0","47","0","10030114","7","0","3","0","0","10030381","10001","0","10030116"
"0","27","0","10030232","7","0","3","0","0","10030382","10001","0","10030234"
"0","25","0","10030315","7","0","3","0","0","10030385","10001","0","10030317"
"0","11","0","10030338","12","0","3","0","0","10030386","0","0","10030340"
"0","18","0","10030242","7","0","3","0","0","10030387","10001","0","10030244"
"0","22","0","10030391","11","0","3","0","0","10030390","10001","0","10030320"
"0","23","0","10030317","14","0","3","0","0","10030391","3","0","10030390"
"0","4","0","10030360","7","0","3","0","0","10030392","10002","0","10030362"
"0","15","0","10030394","4","0","3","0","0","10030393","0","0","10030370"
"0","16","0","10030379","14","0","3","0","0","10030394","3","0","10030393"
"0","17","0","10030399","4","0","3","0","0","10030398","0","0","10030153"
"0","18","0","10030150","14","0","3","0","0","10030399","4","0","10030398"
"0","12","0","10030401","14","0","3","0","0","10030400","3","0","10030252"
"0","13","0","10030247","3","0","3","0","0","10030401","1","0","10030400"
"0","56","10040096","10040443","2","0","4","0","0","10040084","1","0","10040085"
"0","55","0","10040084","4","0","4","0","0","10040085","0","0","10040086"
"0","54","0","10040085","2","0","4","0","0","10040086","2","0","10040087"
"0","53","0","10040086","14","0","4","0","0","10040087","3","0","10040088"
"0","52","0","10040087","2","0","4","0","0","10040088","2","0","10040089"
"0","51","0","10040088","2","0","4","0","0","10040089","3","0","10040090"
"0","50","0","10040089","2","0","4","0","0","10040090","1","0","10040091"
"0","49","0","10040090","14","0","4","0","0","10040091","3","0","10040092"
"0","48","0","10040091","4","0","4","0","0","10040092","0","0","10040093"
"0","47","0","10040092","6","0","4","0","0","10040093","0","0","10040094"
"0","46","0","10040093","3","0","4","0","0","10040094","3","0","10040095"
"0","45","0","10040094","14","10040105","4","0","0","10040095","3","0","10040106"
"0","55","0","10040084","11","0","4","0","0","10040096","10001","0","10040097"
"0","54","0","10040096","4","0","4","0","0","10040097","0","0","10040098"
"0","53","0","10040097","2","0","4","0","0","10040098","3","0","10040099"
"0","52","0","10040098","14","0","4","0","0","10040099","3","0","10040100"
"0","51","0","10040099","2","0","4","0","0","10040100","2","0","10040101"
"0","50","0","10040100","7","0","4","0","0","10040101","10001","0","10040102"
"0","49","0","10040101","7","0","4","0","0","10040102","10003","0","10040103"
"0","48","0","10040102","4","0","4","0","0","10040103","0","0","10040104"
"0","47","0","10040103","7","0","4","0","0","10040104","10001","0","10040105"
"0","46","0","10040104","2","0","4","0","0","10040105","2","0","10040095"
"0","44","0","10040095","7","0","4","0","0","10040106","10001","0","10040107"
"0","43","0","10040106","6","0","4","0","0","10040107","0","0","10040108"
"0","42","10040113","10040107","2","0","4","0","0","10040108","1","0","10040109"
"0","41","0","10040108","11","0","4","0","0","10040109","10001","0","10040110"
"0","40","0","10040109","12","0","4","0","0","10040110","0","0","10040111"
"0","39","0","10040110","6","10040116","4","0","0","10040111","0","0","10040112"
"0","38","0","10040111","4","0","4","0","0","10040112","0","0","10040117"
"0","43","0","10040108","2","0","4","0","0","10040113","3","0","10040114"
"0","42","0","10040113","14","0","4","0","0","10040114","3","0","10040115"
"0","41","0","10040114","6","0","4","0","0","10040115","0","0","10040116"
"0","40","0","10040115","7","0","4","0","0","10040116","10003","0","10040111"
"0","37","0","10040112","7","0","4","0","0","10040117","10001","0","10040118"
"0","36","0","10040117","3","0","4","0","0","10040118","2","0","10040119"
"0","35","0","10040118","14","0","4","0","0","10040119","5","0","10040120"
"0","34","0","10040119","4","0","4","0","0","10040120","0","0","10040121"
"0","33","0","10040120","2","0","4","0","0","10040121","2","0","10040122"
"0","32","0","10040121","3","0","4","0","0","10040122","1","0","10040123"
"0","31","0","10040122","14","0","4","0","0","10040123","3","0","10040124"
"0","30","0","10040123","11","0","4","0","0","10040124","10001","0","10040125"
"0","29","0","10040124","12","0","4","0","0","10040125","0","0","10040126"
"0","28","0","10040125","3","0","4","0","0","10040126","2","0","10040127"
"0","27","0","10040126","5","0","4","0","0","10040127","0","0","10040128"
"0","26","0","10040127","7","0","4","0","0","10040128","10002","0","10040130"
"0","25","0","10040128","4","0","4","0","0","10040130","0","0","10040131"
"0","24","0","10040130","3","0","4","0","0","10040131","2","0","10040132"
"0","23","0","10040131","7","0","4","0","0","10040132","10001","0","10040133"
"0","22","0","10040132","4","0","4","0","0","10040133","0","0","10040134"
"0","21","0","10040133","2","0","4","0","0","10040134","1","0","10040135"
"0","20","0","10040134","2","0","4","0","0","10040135","2","0","10040136"
"0","19","0","10040135","3","0","4","0","0","10040136","2","0","10040137"
"0","18","0","10040136","12","0","4","0","0","10040137","0","0","10040138"
"0","17","0","10040137","6","0","4","0","0","10040138","0","0","10040139"
"0","16","0","10040138","4","0","4","0","0","10040139","0","0","10040140"
"0","15","0","10040139","2","0","4","0","0","10040140","2","0","10040141"
"0","14","0","10040140","2","0","4","0","0","10040141","3","0","10040142"
"0","13","0","10040141","14","0","4","0","0","10040142","3","0","10040548"
"0","3","0","10040556","14","0","4","0","0","10040146","1","0","10040147"
"0","2","0","10040146","3","0","4","0","0","10040147","3","0","10040148"
"0","1","0","10040147","2","0","4","0","0","10040148","2","0","10040149"
"0","0","0","10040148","13","0","4","0","0","10040149","0","0","10040150"
"0","66","0","10040149","12","0","4","0","0","10040150","0","0","10040151"
"0","65","0","10040150","6","0","4","0","0","10040151","0","0","10040152"
"0","64","0","10040151","3","0","4","0","0","10040152","1","0","10040153"
"0","63","0","10040152","7","0","4","0","0","10040153","10002","0","10040154"
"0","62","0","10040153","5","0","4","0","0","10040154","0","0","10040155"
"0","61","0","10040154","2","0","4","0","0","10040155","1","0","10040156"
"0","60","0","10040155","11","0","4","0","0","10040156","10001","0","10040157"
"0","59","0","10040156","4","0","4","0","0","10040157","0","0","10040158"
"0","58","0","10040157","2","0","4","0","0","10040158","1","0","10040159"
"0","57","0","10040158","14","0","4","0","0","10040159","2","0","10040160"
"0","56","0","10040159","2","0","4","0","0","10040160","1","0","10040161"
"0","55","10040166","10040160","3","0","4","0","0","10040161","1","0","10040162"
"0","54","0","10040161","4","0","4","0","0","10040162","0","0","10040163"
"0","53","0","10040162","12","0","4","0","0","10040163","0","0","10040164"
"0","52","0","10040163","2","0","4","0","0","10040164","1","0","10040165"
"0","51","0","10040164","6","10040170","4","0","0","10040165","0","0","10040171"
"0","56","0","10040161","14","0","4","0","0","10040166","4","0","10040167"
"0","55","0","10040166","4","0","4","0","0","10040167","0","0","10040168"
"0","54","0","10040167","2","0","4","0","0","10040168","3","0","10040169"
"0","53","0","10040168","14","0","4","0","0","10040169","6","0","10040170"
"0","52","0","10040169","3","0","4","0","0","10040170","3","0","10040165"
"0","50","0","10040165","11","0","4","0","0","10040171","10001","0","10040557"
"0","40","0","10040565","2","0","4","0","0","10040175","1","0","10040176"
"0","39","0","10040175","2","0","4","0","0","10040176","2","0","10040177"
"0","38","0","10040176","4","0","4","0","0","10040177","0","0","10040178"
"0","37","0","10040177","7","0","4","0","0","10040178","10002","0","10040179"
"0","36","0","10040178","11","0","4","0","0","10040179","10001","0","10040183"
"0","33","0","10040184","2","0","4","0","0","10040182","1","0","10040185"
