80d779b5ab58189a2a7e80db595985a1250f3ae41f7c915b44ef50e3356db884,3357e330ca1a4bd78ebbdeb0152c9f189ba138e823875d8f0689c56d7c2be121,6617e3192a80d7963487a16d63c53dd3fe676d5e8ee935c6142f934aac4b5944,7d39f05da8fee3d1ea21c4d6139091ab747f0f56c635ff5cccfedefc60dc8db4,1339732714491285b57cae1c871112d8845e27d735fda0a9814364ad372c2519,a9ea75e270a23a12dc2f268f85e2d7d94b36be83c1102e20aa095e6e93cb5aaa,59ffd319a9df77c9714991c5c3b617d158fe564c06c6aef4d5c6a29503bff56b,fdc46b25031438c97d8ca9c35b332e5b2cd1a3bffb49aec13ee7df603b885813,827e8832701997921480e0d8132e42f772ba96bc132cea3ae2fa01c8b357cdc8,457452d0822f8a2f7c5e0b4d16b6688192a355e6e0fa7b130a8eb7bb53c5a384,937af5f0861a7ec3a30db8862687bb34e7292966c95661eda94f0f6ec84fcac6,9edcc75a921b1b9971dad0c403a20613bca4c00a8e6732f0bce57086cadfb8e6,4ae7ec1944b5f7d8901b999a8bd2da9677bc06ac0f3da50e1d64520d533c88dc,4d23f0b1bb67b3275e9eeb841a9623bba1c2455c1e3eda5419a16a5441c62dd9
"28024","2023/01/15 15:00:00","0","2","0","31051","0","0","0","2030/08/01 14:59:59","100","105101","0","98"
"28024","2023/01/15 15:00:00","0","2","0","31054","0","0","0","2030/08/01 14:59:59","100","105401","0","99"
"28024","2023/01/15 15:00:00","0","2","0","31001","0","0","0","2030/08/01 14:59:59","100","100101","0","100"
"28024","2023/01/15 15:00:00","0","2","0","31002","0","0","0","2030/08/01 14:59:59","100","100201","0","101"
"28024","2023/01/15 15:00:00","0","2","0","31003","0","0","0","2030/08/01 14:59:59","100","100301","0","102"
"28024","2023/01/15 15:00:00","0","2","0","31004","0","0","0","2030/08/01 14:59:59","100","100401","0","103"
"28024","2023/01/15 15:00:00","0","2","0","31021","0","0","0","2030/08/01 14:59:59","100","102101","0","104"
"28024","2023/01/15 15:00:00","0","2","0","31022","0","0","0","2030/08/01 14:59:59","100","102201","0","105"
"28024","2023/01/15 15:00:00","0","2","0","31025","0","0","0","2030/08/01 14:59:59","100","102501","0","106"
"28024","2023/01/15 15:00:00","0","2","0","31034","0","0","0","2030/08/01 14:59:59","100","103401","0","107"
"28024","2023/01/15 15:00:00","0","2","0","31040","0","0","0","2030/08/01 14:59:59","100","104001","0","108"
"28024","2023/01/15 15:00:00","0","2","0","31050","0","0","0","2030/08/01 14:59:59","100","105001","0","109"
"28024","2023/01/15 15:00:00","0","2","0","31052","0","0","0","2030/08/01 14:59:59","100","105201","0","110"
"28024","2023/01/15 15:00:00","0","2","0","31055","0","0","0","2030/08/01 14:59:59","100","105501","0","111"
"28024","2023/01/15 15:00:00","0","2","0","31058","0","0","0","2030/08/01 14:59:59","100","105801","0","112"
"28024","2023/01/15 15:00:00","0","2","0","31059","0","0","0","2030/08/01 14:59:59","100","105901","0","113"
"28024","2023/01/15 15:00:00","0","2","0","31060","0","0","0","2030/08/01 14:59:59","100","106001","0","114"
"28025","2024/04/30 12:00:00","0","2","0","31001","0","0","0","2030/08/01 14:59:59","50","100101","0","1"
"28025","2024/04/30 12:00:00","0","2","0","31002","0","0","0","2030/08/01 14:59:59","50","100201","0","2"
"28025","2024/04/30 12:00:00","0","2","0","31003","0","0","0","2030/08/01 14:59:59","50","100301","0","3"
"28025","2024/04/30 12:00:00","0","2","0","31004","0","0","0","2030/08/01 14:59:59","50","100401","0","4"
"28025","2024/04/30 12:00:00","0","2","0","31005","0","0","0","2030/08/01 14:59:59","50","100501","0","5"
"28025","2024/04/30 12:00:00","0","2","0","31006","0","0","0","2030/08/01 14:59:59","50","100601","0","6"
"28025","2024/04/30 12:00:00","0","2","0","31007","0","0","0","2030/08/01 14:59:59","50","100701","0","7"
"28025","2024/04/30 12:00:00","0","2","0","31008","0","0","0","2030/08/01 14:59:59","50","100801","0","8"
"28025","2024/04/30 12:00:00","0","2","0","31009","0","0","0","2030/08/01 14:59:59","50","100901","0","9"
"28025","2024/04/30 12:00:00","0","2","0","31010","0","0","0","2030/08/01 14:59:59","50","101001","0","10"
"28025","2024/04/30 12:00:00","0","2","0","31011","0","0","0","2030/08/01 14:59:59","50","101101","0","11"
"28025","2024/04/30 12:00:00","0","2","0","31012","0","0","0","2030/08/01 14:59:59","50","101201","0","12"
"28025","2024/04/30 12:00:00","0","2","0","31013","0","0","0","2030/08/01 14:59:59","50","101301","0","13"
"28025","2024/04/30 12:00:00","0","2","0","31014","0","0","0","2030/08/01 14:59:59","50","101401","0","14"
"28025","2024/04/30 12:00:00","0","2","0","31015","0","0","0","2030/08/01 14:59:59","50","101501","0","15"
"28025","2024/04/30 12:00:00","0","2","0","31016","0","0","0","2030/08/01 14:59:59","50","101601","0","16"
"28025","2024/04/30 12:00:00","0","2","0","31017","0","0","0","2030/08/01 14:59:59","50","101701","0","17"
"28025","2024/04/30 12:00:00","0","2","0","31018","0","0","0","2030/08/01 14:59:59","50","101801","0","18"
"28025","2024/04/30 12:00:00","0","2","0","31020","0","0","0","2030/08/01 14:59:59","50","102001","0","19"
"28025","2024/04/30 12:00:00","0","2","0","31021","0","0","0","2030/08/01 14:59:59","50","102101","0","20"
"28025","2024/04/30 12:00:00","0","2","0","31022","0","0","0","2030/08/01 14:59:59","50","102201","0","21"
"28025","2024/04/30 12:00:00","0","2","0","31023","0","0","0","2030/08/01 14:59:59","50","102301","0","22"
"28025","2024/04/30 12:00:00","0","2","0","31025","0","0","0","2030/08/01 14:59:59","50","102501","0","23"
"28025","2024/04/30 12:00:00","0","2","0","31026","0","0","0","2030/08/01 14:59:59","50","102601","0","24"
"28025","2024/04/30 12:00:00","0","2","0","31027","0","0","0","2030/08/01 14:59:59","50","102701","0","25"
"28025","2024/04/30 12:00:00","0","2","0","31028","0","0","0","2030/08/01 14:59:59","50","102801","0","26"
"28025","2024/04/30 12:00:00","0","2","0","31029","0","0","0","2030/08/01 14:59:59","50","102901","0","27"
"28025","2024/04/30 12:00:00","0","2","0","31030","0","0","0","2030/08/01 14:59:59","50","103001","0","28"
"28025","2024/04/30 12:00:00","0","2","0","31031","0","0","0","2030/08/01 14:59:59","50","103101","0","29"
"28025","2024/04/30 12:00:00","0","2","0","31032","0","0","0","2030/08/01 14:59:59","50","103201","0","30"
"28025","2024/04/30 12:00:00","0","2","0","31033","0","0","0","2030/08/01 14:59:59","50","103301","0","31"
"28025","2024/04/30 12:00:00","0","2","0","31034","0","0","0","2030/08/01 14:59:59","50","103401","0","32"
"28025","2024/04/30 12:00:00","0","2","0","31036","0","0","0","2030/08/01 14:59:59","50","103601","0","33"
"28025","2024/04/30 12:00:00","0","2","0","31037","0","0","0","2030/08/01 14:59:59","50","103701","0","34"
"28025","2024/04/30 12:00:00","0","2","0","31038","0","0","0","2030/08/01 14:59:59","50","103801","0","35"
"28025","2024/04/30 12:00:00","0","2","0","31040","0","0","0","2030/08/01 14:59:59","50","104001","0","36"
"28025","2024/04/30 12:00:00","0","2","0","31042","0","0","0","2030/08/01 14:59:59","50","104201","0","37"
"28025","2024/04/30 12:00:00","0","2","0","31043","0","0","0","2030/08/01 14:59:59","50","104301","0","38"
"28025","2024/04/30 12:00:00","0","2","0","31044","0","0","0","2030/08/01 14:59:59","50","104401","0","39"
"28025","2024/04/30 12:00:00","0","2","0","31045","0","0","0","2030/08/01 14:59:59","50","104501","0","40"
"28025","2024/04/30 12:00:00","0","2","0","31046","0","0","0","2030/08/01 14:59:59","50","104601","0","41"
"28025","2024/04/30 12:00:00","0","2","0","31047","0","0","0","2030/08/01 14:59:59","50","104701","0","42"
"28025","2024/04/30 12:00:00","0","2","0","31048","0","0","0","2030/08/01 14:59:59","50","104801","0","43"
"28025","2024/04/30 12:00:00","0","2","0","31049","0","0","0","2030/08/01 14:59:59","50","104901","0","44"
"28025","2024/04/30 12:00:00","0","2","0","31050","0","0","0","2030/08/01 14:59:59","50","105001","0","45"
"28025","2024/04/30 12:00:00","0","2","0","31051","0","0","0","2030/08/01 14:59:59","50","105101","0","46"
"28025","2024/04/30 12:00:00","0","2","0","31052","0","0","0","2030/08/01 14:59:59","50","105201","0","47"
"28025","2024/04/30 12:00:00","0","2","0","31053","0","0","0","2030/08/01 14:59:59","50","105301","0","48"
"28025","2024/04/30 12:00:00","0","2","0","31054","0","0","0","2030/08/01 14:59:59","50","105401","0","49"
"28025","2024/04/30 12:00:00","0","2","0","31055","0","0","0","2030/08/01 14:59:59","50","105501","0","50"
"28025","2024/04/30 12:00:00","0","2","0","31057","0","0","0","2030/08/01 14:59:59","50","105701","0","51"
"28025","2024/04/30 12:00:00","0","2","0","31058","0","0","0","2030/08/01 14:59:59","50","105801","0","52"
"28025","2024/04/30 12:00:00","0","2","0","31059","0","0","0","2030/08/01 14:59:59","50","105901","0","53"
"28025","2024/04/30 12:00:00","0","2","0","31060","0","0","0","2030/08/01 14:59:59","50","106001","0","54"
"28025","2024/04/30 12:00:00","0","2","0","31061","0","0","0","2030/08/01 14:59:59","50","106101","0","55"
"28025","2024/04/30 12:00:00","0","2","0","31063","0","0","0","2030/08/01 14:59:59","50","106301","0","56"
"28025","2024/04/30 12:00:00","0","2","0","31064","0","0","0","2030/08/01 14:59:59","50","106401","0","57"
"28025","2024/04/30 12:00:00","0","2","0","31065","0","0","0","2030/08/01 14:59:59","50","106501","0","58"
"28025","2024/04/30 12:00:00","0","2","0","31066","0","0","0","2030/08/01 14:59:59","50","106601","0","59"
"28025","2024/04/30 12:00:00","0","2","0","31071","0","0","0","2030/08/01 14:59:59","50","107101","0","60"
"28025","2024/04/30 12:00:00","0","2","0","31075","0","0","0","2030/08/01 14:59:59","50","107501","0","61"
"28025","2024/04/30 12:00:00","0","2","0","31076","0","0","0","2030/08/01 14:59:59","50","107601","0","62"
"28025","2024/04/30 12:00:00","0","2","0","31078","0","0","0","2030/08/01 14:59:59","50","107801","0","63"
"28025","2024/04/30 12:00:00","0","2","0","31087","0","0","0","2030/08/01 14:59:59","50","108701","0","64"
"28025","2024/04/30 12:00:00","0","2","0","31088","0","0","0","2030/08/01 14:59:59","50","108801","0","65"
"28025","2024/04/30 12:00:00","0","2","0","31089","0","0","0","2030/08/01 14:59:59","50","108901","0","66"
"28026","2024/04/30 12:00:00","0","2","0","32001","0","0","0","2030/08/01 14:59:59","50","100101","0","1"
"28026","2024/04/30 12:00:00","0","2","0","32002","0","0","0","2030/08/01 14:59:59","50","100201","0","2"
"28026","2024/04/30 12:00:00","0","2","0","32003","0","0","0","2030/08/01 14:59:59","50","100301","0","3"
"28026","2024/04/30 12:00:00","0","2","0","32004","0","0","0","2030/08/01 14:59:59","50","100401","0","4"
"28026","2024/04/30 12:00:00","0","2","0","32005","0","0","0","2030/08/01 14:59:59","50","100501","0","5"
"28026","2024/04/30 12:00:00","0","2","0","32006","0","0","0","2030/08/01 14:59:59","50","100601","0","6"
"28026","2024/04/30 12:00:00","0","2","0","32007","0","0","0","2030/08/01 14:59:59","50","100701","0","7"
"28026","2024/04/30 12:00:00","0","2","0","32008","0","0","0","2030/08/01 14:59:59","50","100801","0","8"
"28026","2024/04/30 12:00:00","0","2","0","32009","0","0","0","2030/08/01 14:59:59","50","100901","0","9"
"28026","2024/04/30 12:00:00","0","2","0","32010","0","0","0","2030/08/01 14:59:59","50","101001","0","10"
"28026","2024/04/30 12:00:00","0","2","0","32011","0","0","0","2030/08/01 14:59:59","50","101101","0","11"
"28026","2024/04/30 12:00:00","0","2","0","32012","0","0","0","2030/08/01 14:59:59","50","101201","0","12"
"28026","2024/04/30 12:00:00","0","2","0","32013","0","0","0","2030/08/01 14:59:59","50","101301","0","13"
"28026","2024/04/30 12:00:00","0","2","0","32014","0","0","0","2030/08/01 14:59:59","50","101401","0","14"
"28026","2024/04/30 12:00:00","0","2","0","32015","0","0","0","2030/08/01 14:59:59","50","101501","0","15"
"28026","2024/04/30 12:00:00","0","2","0","32016","0","0","0","2030/08/01 14:59:59","50","101601","0","16"
"28026","2024/04/30 12:00:00","0","2","0","32017","0","0","0","2030/08/01 14:59:59","50","101701","0","17"
"28026","2024/04/30 12:00:00","0","2","0","32018","0","0","0","2030/08/01 14:59:59","50","101801","0","18"
"28026","2024/04/30 12:00:00","0","2","0","32020","0","0","0","2030/08/01 14:59:59","50","102001","0","19"
"28026","2024/04/30 12:00:00","0","2","0","32021","0","0","0","2030/08/01 14:59:59","50","102101","0","20"
"28026","2024/04/30 12:00:00","0","2","0","32022","0","0","0","2030/08/01 14:59:59","50","102201","0","21"
"28026","2024/04/30 12:00:00","0","2","0","32023","0","0","0","2030/08/01 14:59:59","50","102301","0","22"
"28026","2024/04/30 12:00:00","0","2","0","32025","0","0","0","2030/08/01 14:59:59","50","102501","0","23"
"28026","2024/04/30 12:00:00","0","2","0","32026","0","0","0","2030/08/01 14:59:59","50","102601","0","24"
"28026","2024/04/30 12:00:00","0","2","0","32027","0","0","0","2030/08/01 14:59:59","50","102701","0","25"
"28026","2024/04/30 12:00:00","0","2","0","32028","0","0","0","2030/08/01 14:59:59","50","102801","0","26"
"28026","2024/04/30 12:00:00","0","2","0","32029","0","0","0","2030/08/01 14:59:59","50","102901","0","27"
"28026","2024/04/30 12:00:00","0","2","0","32030","0","0","0","2030/08/01 14:59:59","50","103001","0","28"
"28026","2024/04/30 12:00:00","0","2","0","32031","0","0","0","2030/08/01 14:59:59","50","103101","0","29"
"28026","2024/04/30 12:00:00","0","2","0","32032","0","0","0","2030/08/01 14:59:59","50","103201","0","30"
"28026","2024/04/30 12:00:00","0","2","0","32033","0","0","0","2030/08/01 14:59:59","50","103301","0","31"
"28026","2024/04/30 12:00:00","0","2","0","32034","0","0","0","2030/08/01 14:59:59","50","103401","0","32"
"28026","2024/04/30 12:00:00","0","2","0","32036","0","0","0","2030/08/01 14:59:59","50","103601","0","33"
"28026","2024/04/30 12:00:00","0","2","0","32037","0","0","0","2030/08/01 14:59:59","50","103701","0","34"
"28026","2024/04/30 12:00:00","0","2","0","32038","0","0","0","2030/08/01 14:59:59","50","103801","0","35"
"28026","2024/04/30 12:00:00","0","2","0","32040","0","0","0","2030/08/01 14:59:59","50","104001","0","36"
"28026","2024/04/30 12:00:00","0","2","0","32042","0","0","0","2030/08/01 14:59:59","50","104201","0","37"
"28026","2024/04/30 12:00:00","0","2","0","32043","0","0","0","2030/08/01 14:59:59","50","104301","0","38"
"28026","2024/04/30 12:00:00","0","2","0","32044","0","0","0","2030/08/01 14:59:59","50","104401","0","39"
"28026","2024/04/30 12:00:00","0","2","0","32045","0","0","0","2030/08/01 14:59:59","50","104501","0","40"
"28026","2024/04/30 12:00:00","0","2","0","32046","0","0","0","2030/08/01 14:59:59","50","104601","0","41"
"28026","2024/04/30 12:00:00","0","2","0","32047","0","0","0","2030/08/01 14:59:59","50","104701","0","42"
"28026","2024/04/30 12:00:00","0","2","0","32048","0","0","0","2030/08/01 14:59:59","50","104801","0","43"
"28026","2024/04/30 12:00:00","0","2","0","32049","0","0","0","2030/08/01 14:59:59","50","104901","0","44"
"28026","2024/04/30 12:00:00","0","2","0","32050","0","0","0","2030/08/01 14:59:59","50","105001","0","45"
"28026","2024/04/30 12:00:00","0","2","0","32051","0","0","0","2030/08/01 14:59:59","50","105101","0","46"
"28026","2024/04/30 12:00:00","0","2","0","32052","0","0","0","2030/08/01 14:59:59","50","105201","0","47"
"28026","2024/04/30 12:00:00","0","2","0","32053","0","0","0","2030/08/01 14:59:59","50","105301","0","48"
"28026","2024/04/30 12:00:00","0","2","0","32054","0","0","0","2030/08/01 14:59:59","50","105401","0","49"
"28026","2024/04/30 12:00:00","0","2","0","32055","0","0","0","2030/08/01 14:59:59","50","105501","0","50"
"28026","2024/04/30 12:00:00","0","2","0","32057","0","0","0","2030/08/01 14:59:59","50","105701","0","51"
"28026","2024/04/30 12:00:00","0","2","0","32058","0","0","0","2030/08/01 14:59:59","50","105801","0","52"
"28026","2024/04/30 12:00:00","0","2","0","32059","0","0","0","2030/08/01 14:59:59","50","105901","0","53"
"28026","2024/04/30 12:00:00","0","2","0","32060","0","0","0","2030/08/01 14:59:59","50","106001","0","54"
"28026","2024/04/30 12:00:00","0","2","0","32061","0","0","0","2030/08/01 14:59:59","50","106101","0","55"
"28026","2024/04/30 12:00:00","0","2","0","32063","0","0","0","2030/08/01 14:59:59","50","106301","0","56"
"28026","2024/04/30 12:00:00","0","2","0","32064","0","0","0","2030/08/01 14:59:59","50","106401","0","57"
"28026","2024/04/30 12:00:00","0","2","0","32065","0","0","0","2030/08/01 14:59:59","50","106501","0","58"
"28026","2024/04/30 12:00:00","0","2","0","32066","0","0","0","2030/08/01 14:59:59","50","106601","0","59"
"28026","2024/04/30 12:00:00","0","2","0","32071","0","0","0","2030/08/01 14:59:59","50","107101","0","60"
"28026","2024/04/30 12:00:00","0","2","0","32075","0","0","0","2030/08/01 14:59:59","50","107501","0","61"
"28026","2024/04/30 12:00:00","0","2","0","32076","0","0","0","2030/08/01 14:59:59","50","107601","0","62"
"28026","2024/04/30 12:00:00","0","2","0","32078","0","0","0","2030/08/01 14:59:59","50","107801","0","63"
"28026","2024/04/30 12:00:00","0","2","0","32087","0","0","0","2030/08/01 14:59:59","50","108701","0","64"
"28026","2024/04/30 12:00:00","0","2","0","32088","0","0","0","2030/08/01 14:59:59","50","108801","0","65"
"28026","2024/04/30 12:00:00","0","2","0","32089","0","0","0","2030/08/01 14:59:59","50","108901","0","66"
"28027","2024/08/15 15:00:00","0","2","0","31001","0","0","0","2030/08/01 14:59:59","50","100101","0","1"
"28027","2024/08/15 15:00:00","0","2","0","31002","0","0","0","2030/08/01 14:59:59","50","100201","0","2"
"28027","2024/08/15 15:00:00","0","2","0","31003","0","0","0","2030/08/01 14:59:59","50","100301","0","3"
"28027","2024/08/15 15:00:00","0","2","0","31004","0","0","0","2030/08/01 14:59:59","50","100401","0","4"
"28027","2024/08/15 15:00:00","0","2","0","31005","0","0","0","2030/08/01 14:59:59","50","100501","0","5"
"28027","2024/08/15 15:00:00","0","2","0","31006","0","0","0","2030/08/01 14:59:59","50","100601","0","6"
"28027","2024/08/15 15:00:00","0","2","0","31007","0","0","0","2030/08/01 14:59:59","50","100701","0","7"
"28027","2024/08/15 15:00:00","0","2","0","31008","0","0","0","2030/08/01 14:59:59","50","100801","0","8"
"28027","2024/08/15 15:00:00","0","2","0","31009","0","0","0","2030/08/01 14:59:59","50","100901","0","9"
"28027","2024/08/15 15:00:00","0","2","0","31010","0","0","0","2030/08/01 14:59:59","50","101001","0","10"
"28027","2024/08/15 15:00:00","0","2","0","31011","0","0","0","2030/08/01 14:59:59","50","101101","0","11"
"28027","2024/08/15 15:00:00","0","2","0","31012","0","0","0","2030/08/01 14:59:59","50","101201","0","12"
"28027","2024/08/15 15:00:00","0","2","0","31013","0","0","0","2030/08/01 14:59:59","50","101301","0","13"
"28027","2024/08/15 15:00:00","0","2","0","31014","0","0","0","2030/08/01 14:59:59","50","101401","0","14"
"28027","2024/08/15 15:00:00","0","2","0","31015","0","0","0","2030/08/01 14:59:59","50","101501","0","15"
"28027","2024/08/15 15:00:00","0","2","0","31016","0","0","0","2030/08/01 14:59:59","50","101601","0","16"
"28027","2024/08/15 15:00:00","0","2","0","31017","0","0","0","2030/08/01 14:59:59","50","101701","0","17"
"28027","2024/08/15 15:00:00","0","2","0","31018","0","0","0","2030/08/01 14:59:59","50","101801","0","18"
"28027","2024/08/15 15:00:00","0","2","0","31020","0","0","0","2030/08/01 14:59:59","50","102001","0","19"
"28027","2024/08/15 15:00:00","0","2","0","31021","0","0","0","2030/08/01 14:59:59","50","102101","0","20"
"28027","2024/08/15 15:00:00","0","2","0","31022","0","0","0","2030/08/01 14:59:59","50","102201","0","21"
"28027","2024/08/15 15:00:00","0","2","0","31023","0","0","0","2030/08/01 14:59:59","50","102301","0","22"
"28027","2024/08/15 15:00:00","0","2","0","31025","0","0","0","2030/08/01 14:59:59","50","102501","0","23"
"28027","2024/08/15 15:00:00","0","2","0","31026","0","0","0","2030/08/01 14:59:59","50","102601","0","24"
"28027","2024/08/15 15:00:00","0","2","0","31027","0","0","0","2030/08/01 14:59:59","50","102701","0","25"
"28027","2024/08/15 15:00:00","0","2","0","31028","0","0","0","2030/08/01 14:59:59","50","102801","0","26"
"28027","2024/08/15 15:00:00","0","2","0","31029","0","0","0","2030/08/01 14:59:59","50","102901","0","27"
"28027","2024/08/15 15:00:00","0","2","0","31030","0","0","0","2030/08/01 14:59:59","50","103001","0","28"
"28027","2024/08/15 15:00:00","0","2","0","31031","0","0","0","2030/08/01 14:59:59","50","103101","0","29"
"28027","2024/08/15 15:00:00","0","2","0","31032","0","0","0","2030/08/01 14:59:59","50","103201","0","30"
"28027","2024/08/15 15:00:00","0","2","0","31033","0","0","0","2030/08/01 14:59:59","50","103301","0","31"
"28027","2024/08/15 15:00:00","0","2","0","31034","0","0","0","2030/08/01 14:59:59","50","103401","0","32"
"28027","2024/08/15 15:00:00","0","2","0","31036","0","0","0","2030/08/01 14:59:59","50","103601","0","33"
"28027","2024/08/15 15:00:00","0","2","0","31037","0","0","0","2030/08/01 14:59:59","50","103701","0","34"
"28027","2024/08/15 15:00:00","0","2","0","31038","0","0","0","2030/08/01 14:59:59","50","103801","0","35"
"28027","2024/08/15 15:00:00","0","2","0","31040","0","0","0","2030/08/01 14:59:59","50","104001","0","36"
"28027","2024/08/15 15:00:00","0","2","0","31042","0","0","0","2030/08/01 14:59:59","50","104201","0","37"
"28027","2024/08/15 15:00:00","0","2","0","31043","0","0","0","2030/08/01 14:59:59","50","104301","0","38"
"28027","2024/08/15 15:00:00","0","2","0","31044","0","0","0","2030/08/01 14:59:59","50","104401","0","39"
"28027","2024/08/15 15:00:00","0","2","0","31045","0","0","0","2030/08/01 14:59:59","50","104501","0","40"
"28027","2024/08/15 15:00:00","0","2","0","31046","0","0","0","2030/08/01 14:59:59","50","104601","0","41"
"28027","2024/08/15 15:00:00","0","2","0","31047","0","0","0","2030/08/01 14:59:59","50","104701","0","42"
"28027","2024/08/15 15:00:00","0","2","0","31048","0","0","0","2030/08/01 14:59:59","50","104801","0","43"
"28027","2024/08/15 15:00:00","0","2","0","31049","0","0","0","2030/08/01 14:59:59","50","104901","0","44"
"28027","2024/08/15 15:00:00","0","2","0","31050","0","0","0","2030/08/01 14:59:59","50","105001","0","45"
"28027","2024/08/15 15:00:00","0","2","0","31051","0","0","0","2030/08/01 14:59:59","50","105101","0","46"
"28027","2024/08/15 15:00:00","0","2","0","31052","0","0","0","2030/08/01 14:59:59","50","105201","0","47"
"28027","2024/08/15 15:00:00","0","2","0","31053","0","0","0","2030/08/01 14:59:59","50","105301","0","48"
"28027","2024/08/15 15:00:00","0","2","0","31054","0","0","0","2030/08/01 14:59:59","50","105401","0","49"
"28027","2024/08/15 15:00:00","0","2","0","31055","0","0","0","2030/08/01 14:59:59","50","105501","0","50"
"28027","2024/08/15 15:00:00","0","2","0","31056","0","0","0","2030/08/01 14:59:59","50","105601","0","51"
"28027","2024/08/15 15:00:00","0","2","0","31057","0","0","0","2030/08/01 14:59:59","50","105701","0","52"
"28027","2024/08/15 15:00:00","0","2","0","31058","0","0","0","2030/08/01 14:59:59","50","105801","0","53"
"28027","2024/08/15 15:00:00","0","2","0","31059","0","0","0","2030/08/01 14:59:59","50","105901","0","54"
"28027","2024/08/15 15:00:00","0","2","0","31060","0","0","0","2030/08/01 14:59:59","50","106001","0","55"
"28027","2024/08/15 15:00:00","0","2","0","31061","0","0","0","2030/08/01 14:59:59","50","106101","0","56"
"28027","2024/08/15 15:00:00","0","2","0","31063","0","0","0","2030/08/01 14:59:59","50","106301","0","57"
"28027","2024/08/15 15:00:00","0","2","0","31064","0","0","0","2030/08/01 14:59:59","50","106401","0","58"
"28027","2024/08/15 15:00:00","0","2","0","31065","0","0","0","2030/08/01 14:59:59","50","106501","0","59"
"28027","2024/08/15 15:00:00","0","2","0","31066","0","0","0","2030/08/01 14:59:59","50","106601","0","60"
"28027","2024/08/15 15:00:00","0","2","0","31071","0","0","0","2030/08/01 14:59:59","50","107101","0","61"
"28027","2024/08/15 15:00:00","0","2","0","31075","0","0","0","2030/08/01 14:59:59","50","107501","0","62"
"28027","2024/08/15 15:00:00","0","2","0","31076","0","0","0","2030/08/01 14:59:59","50","107601","0","63"
"28027","2024/08/15 15:00:00","0","2","0","31078","0","0","0","2030/08/01 14:59:59","50","107801","0","64"
"28027","2024/08/15 15:00:00","0","2","0","31087","0","0","0","2030/08/01 14:59:59","50","108701","0","65"
"28027","2024/08/15 15:00:00","0","2","0","31088","0","0","0","2030/08/01 14:59:59","50","108801","0","66"
"28027","2024/08/15 15:00:00","0","2","0","31089","0","0","0","2030/08/01 14:59:59","50","108901","0","67"
"28028","2024/08/15 15:00:00","0","2","0","32001","0","0","0","2030/08/01 14:59:59","50","100101","0","1"
"28028","2024/08/15 15:00:00","0","2","0","32002","0","0","0","2030/08/01 14:59:59","50","100201","0","2"
"28028","2024/08/15 15:00:00","0","2","0","32003","0","0","0","2030/08/01 14:59:59","50","100301","0","3"
"28028","2024/08/15 15:00:00","0","2","0","32004","0","0","0","2030/08/01 14:59:59","50","100401","0","4"
"28028","2024/08/15 15:00:00","0","2","0","32005","0","0","0","2030/08/01 14:59:59","50","100501","0","5"
"28028","2024/08/15 15:00:00","0","2","0","32006","0","0","0","2030/08/01 14:59:59","50","100601","0","6"
"28028","2024/08/15 15:00:00","0","2","0","32007","0","0","0","2030/08/01 14:59:59","50","100701","0","7"
"28028","2024/08/15 15:00:00","0","2","0","32008","0","0","0","2030/08/01 14:59:59","50","100801","0","8"
"28028","2024/08/15 15:00:00","0","2","0","32009","0","0","0","2030/08/01 14:59:59","50","100901","0","9"
"28028","2024/08/15 15:00:00","0","2","0","32010","0","0","0","2030/08/01 14:59:59","50","101001","0","10"
"28028","2024/08/15 15:00:00","0","2","0","32011","0","0","0","2030/08/01 14:59:59","50","101101","0","11"
"28028","2024/08/15 15:00:00","0","2","0","32012","0","0","0","2030/08/01 14:59:59","50","101201","0","12"
"28028","2024/08/15 15:00:00","0","2","0","32013","0","0","0","2030/08/01 14:59:59","50","101301","0","13"
"28028","2024/08/15 15:00:00","0","2","0","32014","0","0","0","2030/08/01 14:59:59","50","101401","0","14"
"28028","2024/08/15 15:00:00","0","2","0","32015","0","0","0","2030/08/01 14:59:59","50","101501","0","15"
"28028","2024/08/15 15:00:00","0","2","0","32016","0","0","0","2030/08/01 14:59:59","50","101601","0","16"
"28028","2024/08/15 15:00:00","0","2","0","32017","0","0","0","2030/08/01 14:59:59","50","101701","0","17"
"28028","2024/08/15 15:00:00","0","2","0","32018","0","0","0","2030/08/01 14:59:59","50","101801","0","18"
"28028","2024/08/15 15:00:00","0","2","0","32020","0","0","0","2030/08/01 14:59:59","50","102001","0","19"
"28028","2024/08/15 15:00:00","0","2","0","32021","0","0","0","2030/08/01 14:59:59","50","102101","0","20"
"28028","2024/08/15 15:00:00","0","2","0","32022","0","0","0","2030/08/01 14:59:59","50","102201","0","21"
"28028","2024/08/15 15:00:00","0","2","0","32023","0","0","0","2030/08/01 14:59:59","50","102301","0","22"
"28028","2024/08/15 15:00:00","0","2","0","32025","0","0","0","2030/08/01 14:59:59","50","102501","0","23"
"28028","2024/08/15 15:00:00","0","2","0","32026","0","0","0","2030/08/01 14:59:59","50","102601","0","24"
"28028","2024/08/15 15:00:00","0","2","0","32027","0","0","0","2030/08/01 14:59:59","50","102701","0","25"
"28028","2024/08/15 15:00:00","0","2","0","32028","0","0","0","2030/08/01 14:59:59","50","102801","0","26"
"28028","2024/08/15 15:00:00","0","2","0","32029","0","0","0","2030/08/01 14:59:59","50","102901","0","27"
