a882e6bd300e57888eea60567b403c7da361bc1ab33255a8514c19b8ecac8d5a,7ff7f402d3005a72bc95a0c025cca08902c155b79efed4c042351c16362191de,71fa878ccf13b403adae189defc0e5fc7e08aaf5513c0601971f01e231cb071c,edab95698e07c53d5cffd48fcd9072fe08b2ba6012c13b2cd49865ce16e05be8,e0c16c886c3d004cd2c0b2cc398cf73252207a5e05f4eb84c967b96467b09e56,f5645a93347374c3ea495b5e522078c1570c96bda42b6bd50f344b2fb84a0b37,8e988231d4c5aa4fbedc1917c29a464efc95de5f82b7c80c82f437af7b952175,665455c050f377bdcfe60a6942218f8e0415262204acdc273c0b136d5df28b18
"187","1074","2022/03/15 15:00:00","3","324","2022/03/24 11:59:59","121401","0"
"188","0","2022/03/24 12:00:00","3","325","2022/03/28 11:59:59","117201","0"
"189","0","2022/03/28 12:00:00","3","326","2022/03/31 11:59:59","109101","0"
"190","1075","2022/03/31 12:00:00","3","327","2022/04/03 18:59:59","180401","0"
"190","1075","2022/03/31 12:00:00","3","328","2022/04/03 18:59:59","180201","0"
"190","0","2022/03/31 12:00:00","3","329","2022/04/03 18:59:59","118101","0"
"190","0","2022/03/31 12:00:00","3","330","2022/04/03 18:59:59","180801","0"
"190","0","2022/03/31 12:00:00","3","331","2022/04/03 18:59:59","106701","0"
"190","0","2022/03/31 12:00:00","3","332","2022/04/03 18:59:59","180701","0"
"190","0","2022/03/31 12:00:00","3","333","2022/04/03 18:59:59","180301","0"
"190","0","2022/03/31 12:00:00","3","334","2022/04/03 18:59:59","180601","0"
"190","0","2022/03/31 12:00:00","3","335","2022/04/03 18:59:59","180101","0"
"190","0","2022/03/31 12:00:00","3","336","2022/04/03 18:59:59","106801","0"
"190","0","2022/03/31 12:00:00","3","337","2022/04/03 18:59:59","180501","0"
"190","0","2022/03/31 12:00:00","3","338","2022/04/03 18:59:59","107001","0"
"190","0","2022/03/31 12:00:00","3","339","2022/04/03 18:59:59","106101","0"
"190","0","2022/03/31 12:00:00","3","340","2022/04/03 18:59:59","107101","0"
"191","1076","2022/04/03 19:00:00","3","341","2022/04/11 11:59:59","121501","0"
"192","0","2022/04/11 12:00:00","3","342","2022/04/15 14:59:59","116201","0"
"192","0","2022/04/11 12:00:00","3","343","2022/04/15 14:59:59","116301","0"
"193","1077","2022/04/15 15:00:00","3","344","2022/04/22 11:59:59","121601","0"
"194","0","2022/04/22 12:00:00","3","345","2022/04/30 11:59:59","118001","0"
"195","1078","2022/04/30 12:00:00","3","346","2022/05/03 18:59:59","180901","0"
"195","0","2022/04/30 12:00:00","3","347","2022/05/03 18:59:59","118101","0"
"195","0","2022/04/30 12:00:00","3","348","2022/05/03 18:59:59","180801","0"
"195","0","2022/04/30 12:00:00","3","349","2022/05/03 18:59:59","106701","0"
"195","0","2022/04/30 12:00:00","3","350","2022/05/03 18:59:59","180701","0"
"195","0","2022/04/30 12:00:00","3","351","2022/05/03 18:59:59","180301","0"
"195","0","2022/04/30 12:00:00","3","352","2022/05/03 18:59:59","180601","0"
"195","0","2022/04/30 12:00:00","3","353","2022/05/03 18:59:59","180101","0"
"195","0","2022/04/30 12:00:00","3","354","2022/05/03 18:59:59","106801","0"
"195","0","2022/04/30 12:00:00","3","355","2022/05/03 18:59:59","180201","0"
"195","0","2022/04/30 12:00:00","3","356","2022/05/03 18:59:59","180501","0"
"195","0","2022/04/30 12:00:00","3","357","2022/05/03 18:59:59","180401","0"
"195","0","2022/04/30 12:00:00","3","358","2022/05/03 18:59:59","107001","0"
"195","0","2022/04/30 12:00:00","3","359","2022/05/03 18:59:59","106101","0"
"195","0","2022/04/30 12:00:00","3","360","2022/05/03 18:59:59","107101","0"
"196","1079","2022/05/03 19:00:00","3","361","2022/05/11 11:59:59","122001","0"
"197","0","2022/05/11 12:00:00","3","362","2022/05/15 14:59:59","116501","0"
"197","0","2022/05/11 12:00:00","3","363","2022/05/15 14:59:59","116601","0"
"198","1080","2022/05/15 15:00:00","3","364","2022/05/24 11:59:59","121901","0"
"199","0","2022/05/24 12:00:00","3","365","2022/05/28 11:59:59","117701","0"
"200","1081","2022/05/28 12:00:00","3","366","2022/05/31 11:59:59","106101","0"
"200","1081","2022/05/28 12:00:00","3","367","2022/05/31 11:59:59","107001","0"
"200","0","2022/05/28 12:00:00","3","368","2022/05/31 11:59:59","180901","0"
"200","0","2022/05/28 12:00:00","3","369","2022/05/31 11:59:59","118101","0"
"200","0","2022/05/28 12:00:00","3","370","2022/05/31 11:59:59","180801","0"
"200","0","2022/05/28 12:00:00","3","371","2022/05/31 11:59:59","106701","0"
"200","0","2022/05/28 12:00:00","3","372","2022/05/31 11:59:59","180701","0"
"200","0","2022/05/28 12:00:00","3","373","2022/05/31 11:59:59","180301","0"
"200","0","2022/05/28 12:00:00","3","374","2022/05/31 11:59:59","180601","0"
"200","0","2022/05/28 12:00:00","3","375","2022/05/31 11:59:59","180101","0"
"200","0","2022/05/28 12:00:00","3","376","2022/05/31 11:59:59","106801","0"
"200","0","2022/05/28 12:00:00","3","377","2022/05/31 11:59:59","180201","0"
"200","0","2022/05/28 12:00:00","3","378","2022/05/31 11:59:59","180501","0"
"200","0","2022/05/28 12:00:00","3","379","2022/05/31 11:59:59","180401","0"
"200","0","2022/05/28 12:00:00","3","380","2022/05/31 11:59:59","107101","0"
"201","1082","2022/05/31 12:00:00","3","381","2022/06/09 11:59:59","122201","0"
"202","0","2022/06/09 12:00:00","3","382","2022/06/15 14:59:59","116701","0"
"202","0","2022/06/09 12:00:00","3","383","2022/06/15 14:59:59","116901","0"
"203","1083","2022/06/15 15:00:00","3","384","2022/06/24 11:59:59","122301","0"
"204","0","2022/06/24 12:00:00","3","385","2022/06/30 11:59:59","119901","0"
"205","1084","2022/06/30 12:00:00","3","386","2022/07/08 11:59:59","122501","0"
"206","0","2022/07/08 12:00:00","3","387","2022/07/11 11:59:59","117001","0"
"207","0","2022/07/11 12:00:00","3","388","2022/07/15 14:59:59","120701","0"
"207","0","2022/07/11 12:00:00","3","389","2022/07/15 14:59:59","120901","0"
"208","1085","2022/07/15 15:00:00","3","390","2022/07/25 11:59:59","122601","0"
"209","0","2022/07/25 12:00:00","3","391","2022/07/28 11:59:59","107901","0"
"209","0","2022/07/25 12:00:00","3","392","2022/07/28 11:59:59","107701","0"
"210","0","2022/07/28 12:00:00","3","393","2022/07/31 11:59:59","110301","0"
"210","0","2022/07/28 12:00:00","3","394","2022/07/31 11:59:59","110001","0"
"211","1086","2022/07/31 12:00:00","3","395","2022/08/09 11:59:59","122901","0"
"212","0","2022/08/09 12:00:00","3","396","2022/08/12 11:59:59","117201","0"
"213","0","2022/08/12 12:00:00","3","397","2022/08/15 14:59:59","121001","0"
"213","0","2022/08/12 12:00:00","3","398","2022/08/15 14:59:59","121101","0"
"214","1087","2022/08/15 15:00:00","3","399","2022/08/23 11:59:59","122701","0"
"215","0","2022/08/23 12:00:00","3","400","2022/08/26 11:59:59","113101","0"
"215","0","2022/08/23 12:00:00","3","401","2022/08/26 11:59:59","113401","0"
"216","0","2022/08/26 12:00:00","3","402","2022/08/31 11:59:59","110601","0"
"216","0","2022/08/26 12:00:00","3","403","2022/08/31 11:59:59","110401","0"
"217","1088","2022/08/31 12:00:00","3","404","2022/09/03 18:59:59","123001","0"
"217","0","2022/08/31 12:00:00","3","405","2022/09/03 18:59:59","180901","0"
"217","0","2022/08/31 12:00:00","3","406","2022/09/03 18:59:59","118101","0"
"217","0","2022/08/31 12:00:00","3","407","2022/09/03 18:59:59","180801","0"
"217","0","2022/08/31 12:00:00","3","408","2022/09/03 18:59:59","106701","0"
"217","0","2022/08/31 12:00:00","3","409","2022/09/03 18:59:59","180701","0"
"217","0","2022/08/31 12:00:00","3","410","2022/09/03 18:59:59","180301","0"
"217","0","2022/08/31 12:00:00","3","411","2022/09/03 18:59:59","180601","0"
"217","0","2022/08/31 12:00:00","3","412","2022/09/03 18:59:59","180101","0"
"217","0","2022/08/31 12:00:00","3","413","2022/09/03 18:59:59","106801","0"
"217","0","2022/08/31 12:00:00","3","414","2022/09/03 18:59:59","180201","0"
"217","0","2022/08/31 12:00:00","3","415","2022/09/03 18:59:59","180501","0"
"217","0","2022/08/31 12:00:00","3","416","2022/09/03 18:59:59","180401","0"
"217","0","2022/08/31 12:00:00","3","417","2022/09/03 18:59:59","107001","0"
"217","0","2022/08/31 12:00:00","3","418","2022/09/03 18:59:59","106101","0"
"217","0","2022/08/31 12:00:00","3","419","2022/09/03 18:59:59","107101","0"
"218","1089","2022/09/03 19:00:00","3","420","2022/09/12 11:59:59","123101","0"
"219","0","2022/09/12 12:00:00","3","421","2022/09/15 14:59:59","118001","0"
"220","1090","2022/09/15 15:00:00","3","422","2022/09/22 11:59:59","123201","0"
"221","1091","2022/09/22 12:00:00","3","423","2022/09/30 11:59:59","123301","0"
"222","1092","2022/09/30 12:00:00","3","424","2022/10/11 11:59:59","123601","0"
"223","0","2022/10/11 12:00:00","3","425","2022/10/15 14:59:59","117701","0"
"224","1093","2022/10/15 15:00:00","3","426","2022/10/25 11:59:59","123701","0"
"225","0","2022/10/25 12:00:00","3","427","2022/10/28 11:59:59","108101","0"
"225","0","2022/10/25 12:00:00","3","428","2022/10/28 11:59:59","108301","0"
"226","0","2022/10/28 12:00:00","3","429","2022/10/31 11:59:59","111101","0"
"226","0","2022/10/28 12:00:00","3","430","2022/10/31 11:59:59","113901","0"
"227","1094","2022/10/31 12:00:00","3","431","2022/11/08 11:59:59","123801","0"
"228","0","2022/11/08 12:00:00","3","432","2022/11/11 11:59:59","121501","0"
"229","0","2022/11/11 12:00:00","3","433","2022/11/15 14:59:59","107801","0"
"229","0","2022/11/11 12:00:00","3","434","2022/11/15 14:59:59","107501","0"
"230","1095","2022/11/15 15:00:00","3","435","2022/11/24 11:59:59","123901","0"
"231","1096","2022/11/24 12:00:00","3","436","2022/11/27 11:59:59","180601","0"
"231","1096","2022/11/24 12:00:00","3","437","2022/11/27 11:59:59","180101","0"
"231","0","2022/11/24 12:00:00","3","438","2022/11/27 11:59:59","123001","0"
"231","0","2022/11/24 12:00:00","3","439","2022/11/27 11:59:59","180901","0"
"231","0","2022/11/24 12:00:00","3","440","2022/11/27 11:59:59","118101","0"
"231","0","2022/11/24 12:00:00","3","441","2022/11/27 11:59:59","180801","0"
"231","0","2022/11/24 12:00:00","3","442","2022/11/27 11:59:59","106701","0"
"231","0","2022/11/24 12:00:00","3","443","2022/11/27 11:59:59","180701","0"
"231","0","2022/11/24 12:00:00","3","444","2022/11/27 11:59:59","180301","0"
"231","0","2022/11/24 12:00:00","3","445","2022/11/27 11:59:59","106801","0"
"231","0","2022/11/24 12:00:00","3","446","2022/11/27 11:59:59","180201","0"
"231","0","2022/11/24 12:00:00","3","447","2022/11/27 11:59:59","180501","0"
"231","0","2022/11/24 12:00:00","3","448","2022/11/27 11:59:59","180401","0"
"231","0","2022/11/24 12:00:00","3","449","2022/11/27 11:59:59","107001","0"
"231","0","2022/11/24 12:00:00","3","450","2022/11/27 11:59:59","106101","0"
"231","0","2022/11/24 12:00:00","3","451","2022/11/27 11:59:59","107101","0"
"232","0","2022/11/27 12:00:00","3","452","2022/11/30 11:59:59","108401","0"
"232","0","2022/11/27 12:00:00","3","453","2022/11/30 11:59:59","108601","0"
"233","1097","2022/11/30 12:00:00","3","454","2022/12/09 11:59:59","124001","0"
"234","0","2022/12/09 12:00:00","3","455","2022/12/16 11:59:59","119901","0"
"235","0","2022/12/16 12:00:00","3","456","2022/12/23 11:59:59","111501","0"
"235","0","2022/12/16 12:00:00","3","457","2022/12/23 11:59:59","114401","0"
"236","1098","2022/12/23 12:00:00","3","458","2022/12/31 11:59:59","124201","0"
"237","1099","2022/12/31 12:00:00","3","459","2023/01/03 18:59:59","181001","0"
"237","0","2022/12/31 12:00:00","3","460","2023/01/03 18:59:59","123001","0"
"237","0","2022/12/31 12:00:00","3","461","2023/01/03 18:59:59","180901","0"
"237","0","2022/12/31 12:00:00","3","462","2023/01/03 18:59:59","118101","0"
"237","0","2022/12/31 12:00:00","3","463","2023/01/03 18:59:59","180801","0"
"237","0","2022/12/31 12:00:00","3","464","2023/01/03 18:59:59","106701","0"
"237","0","2022/12/31 12:00:00","3","465","2023/01/03 18:59:59","180701","0"
"237","0","2022/12/31 12:00:00","3","466","2023/01/03 18:59:59","180301","0"
"237","0","2022/12/31 12:00:00","3","467","2023/01/03 18:59:59","180601","0"
"237","0","2022/12/31 12:00:00","3","468","2023/01/03 18:59:59","180101","0"
"237","0","2022/12/31 12:00:00","3","469","2023/01/03 18:59:59","106801","0"
"237","0","2022/12/31 12:00:00","3","470","2023/01/03 18:59:59","180201","0"
"237","0","2022/12/31 12:00:00","3","471","2023/01/03 18:59:59","180501","0"
"237","0","2022/12/31 12:00:00","3","472","2023/01/03 18:59:59","180401","0"
"237","0","2022/12/31 12:00:00","3","473","2023/01/03 18:59:59","107001","0"
"237","0","2022/12/31 12:00:00","3","474","2023/01/03 18:59:59","106101","0"
"237","0","2022/12/31 12:00:00","3","475","2023/01/03 18:59:59","107101","0"
"238","1100","2023/01/03 19:00:00","3","476","2023/01/10 11:59:59","124601","0"
"239","0","2023/01/10 12:00:00","3","477","2023/01/15 14:59:59","120701","0"
"239","0","2023/01/10 12:00:00","3","478","2023/01/15 14:59:59","120901","0"
"240","1101","2023/01/15 15:00:00","3","479","2023/01/24 11:59:59","124501","0"
"241","0","2023/01/24 12:00:00","3","480","2023/01/31 11:59:59","112001","0"
"241","0","2023/01/24 12:00:00","3","481","2023/01/31 11:59:59","111801","0"
"241","0","2023/01/24 12:00:00","3","482","2023/01/31 11:59:59","111901","0"
"241","0","2023/01/24 12:00:00","3","483","2023/01/31 11:59:59","115001","0"
"241","0","2023/01/24 12:00:00","3","484","2023/01/31 11:59:59","108801","0"
"241","0","2023/01/24 12:00:00","3","485","2023/01/31 11:59:59","108701","0"
"242","1102","2023/01/31 12:00:00","3","486","2023/02/09 11:59:59","124801","0"
"243","0","2023/02/09 12:00:00","3","487","2023/02/12 11:59:59","116401","0"
"243","0","2023/02/09 12:00:00","3","488","2023/02/12 11:59:59","121301","0"
"243","0","2023/02/09 12:00:00","3","489","2023/02/12 11:59:59","121401","0"
"243","0","2023/02/09 12:00:00","3","490","2023/02/12 11:59:59","121601","0"
"243","0","2023/02/09 12:00:00","3","491","2023/02/12 11:59:59","122001","0"
"243","0","2023/02/09 12:00:00","3","492","2023/02/12 11:59:59","121901","0"
"243","0","2023/02/09 12:00:00","3","493","2023/02/12 11:59:59","122201","0"
"243","0","2023/02/09 12:00:00","3","494","2023/02/12 11:59:59","122301","0"
"244","0","2023/02/12 12:00:00","3","495","2023/02/15 14:59:59","122601","0"
"244","0","2023/02/12 12:00:00","3","496","2023/02/15 14:59:59","122701","0"
"244","0","2023/02/12 12:00:00","3","497","2023/02/15 14:59:59","123101","0"
"244","0","2023/02/12 12:00:00","3","498","2023/02/15 14:59:59","123201","0"
"244","0","2023/02/12 12:00:00","3","499","2023/02/15 14:59:59","123701","0"
"244","0","2023/02/12 12:00:00","3","500","2023/02/15 14:59:59","123901","0"
"244","0","2023/02/12 12:00:00","3","501","2023/02/15 14:59:59","124201","0"
"245","1103","2023/02/15 15:00:00","3","502","2023/02/24 11:59:59","125001","0"
"246","0","2023/02/15 15:00:00","3","503","2023/02/22 14:59:59","121001","0"
"246","0","2023/02/15 15:00:00","3","504","2023/02/22 14:59:59","121101","0"
"246","0","2023/02/15 15:00:00","3","505","2023/02/22 14:59:59","115501","0"
"246","0","2023/02/15 15:00:00","3","506","2023/02/22 14:59:59","109101","0"
"247","0","2023/02/24 12:00:00","3","507","2023/02/28 11:59:59","122501","0"
"248","1104","2023/02/28 12:00:00","3","508","2023/03/03 18:59:59","118201","0"
"248","0","2023/02/28 12:00:00","3","509","2023/03/03 18:59:59","181001","0"
"248","0","2023/02/28 12:00:00","3","510","2023/03/03 18:59:59","123001","0"
"248","0","2023/02/28 12:00:00","3","511","2023/03/03 18:59:59","180901","0"
"248","0","2023/02/28 12:00:00","3","512","2023/03/03 18:59:59","118101","0"
"248","0","2023/02/28 12:00:00","3","513","2023/03/03 18:59:59","180801","0"
"248","0","2023/02/28 12:00:00","3","514","2023/03/03 18:59:59","106701","0"
"248","0","2023/02/28 12:00:00","3","515","2023/03/03 18:59:59","180701","0"
"248","0","2023/02/28 12:00:00","3","516","2023/03/03 18:59:59","180301","0"
"248","0","2023/02/28 12:00:00","3","517","2023/03/03 18:59:59","180601","0"
"248","0","2023/02/28 12:00:00","3","518","2023/03/03 18:59:59","180101","0"
"248","0","2023/02/28 12:00:00","3","519","2023/03/03 18:59:59","106801","0"
"248","0","2023/02/28 12:00:00","3","520","2023/03/03 18:59:59","180201","0"
"248","0","2023/02/28 12:00:00","3","521","2023/03/03 18:59:59","180501","0"
"248","0","2023/02/28 12:00:00","3","522","2023/03/03 18:59:59","180401","0"
"248","0","2023/02/28 12:00:00","3","523","2023/03/03 18:59:59","107001","0"
"248","0","2023/02/28 12:00:00","3","524","2023/03/03 18:59:59","106101","0"
"248","0","2023/02/28 12:00:00","3","525","2023/03/03 18:59:59","107101","0"
"249","1105","2023/03/03 19:00:00","3","526","2023/03/10 11:59:59","125101","0"
"250","1106","2023/03/10 12:00:00","3","527","2023/03/17 11:59:59","125201","0"
"251","1107","2023/03/17 12:00:00","3","528","2023/03/27 11:59:59","120001","0"
"252","0","2023/03/27 12:00:00","3","529","2023/03/31 11:59:59","122901","0"
"253","1108","2023/03/31 12:00:00","3","530","2023/04/07 11:59:59","125301","0"
"254","0","2023/04/07 12:00:00","3","531","2023/04/10 11:59:59","121501","0"
"255","1109","2023/04/10 12:00:00","3","532","2023/04/17 11:59:59","125401","0"
"256","1110","2023/04/17 12:00:00","3","533","2023/04/25 11:59:59","125801","0"
"257","0","2023/04/25 12:00:00","3","534","2023/04/30 11:59:59","123301","0"
"258","1111","2023/04/30 12:00:00","3","535","2023/05/10 11:59:59","125501","0"
"259","0","2023/05/10 12:00:00","3","536","2023/05/15 14:59:59","123601","0"
"260","1112","2023/05/15 15:00:00","3","537","2023/05/24 11:59:59","125601","0"
"261","1113","2023/05/24 12:00:00","3","538","2023/05/27 11:59:59","180301","0"
"261","0","2023/05/24 12:00:00","3","539","2023/05/27 11:59:59","118201","0"
"261","0","2023/05/24 12:00:00","3","540","2023/05/27 11:59:59","181001","0"
"261","0","2023/05/24 12:00:00","3","541","2023/05/27 11:59:59","123001","0"
"261","0","2023/05/24 12:00:00","3","542","2023/05/27 11:59:59","180901","0"
"261","0","2023/05/24 12:00:00","3","543","2023/05/27 11:59:59","118101","0"
"261","0","2023/05/24 12:00:00","3","544","2023/05/27 11:59:59","180801","0"
"261","0","2023/05/24 12:00:00","3","545","2023/05/27 11:59:59","106701","0"
"261","0","2023/05/24 12:00:00","3","546","2023/05/27 11:59:59","180701","0"
"261","0","2023/05/24 12:00:00","3","547","2023/05/27 11:59:59","180601","0"
"261","0","2023/05/24 12:00:00","3","548","2023/05/27 11:59:59","180101","0"
"261","0","2023/05/24 12:00:00","3","549","2023/05/27 11:59:59","106801","0"
"261","0","2023/05/24 12:00:00","3","550","2023/05/27 11:59:59","180201","0"
"261","0","2023/05/24 12:00:00","3","551","2023/05/27 11:59:59","180501","0"
"261","0","2023/05/24 12:00:00","3","552","2023/05/27 11:59:59","180401","0"
"261","0","2023/05/24 12:00:00","3","553","2023/05/27 11:59:59","107001","0"
"261","0","2023/05/24 12:00:00","3","554","2023/05/27 11:59:59","106101","0"
"261","0","2023/05/24 12:00:00","3","555","2023/05/27 11:59:59","107101","0"
"262","0","2023/05/27 12:00:00","3","556","2023/05/31 11:59:59","123801","0"
"263","1114","2023/05/31 12:00:00","3","557","2023/06/09 11:59:59","126201","0"
"264","0","2023/06/09 12:00:00","3","558","2023/06/15 14:59:59","124001","0"
"265","1115","2023/06/15 15:00:00","3","559","2023/06/23 11:59:59","126301","0"
"266","0","2023/06/23 12:00:00","3","560","2023/06/30 11:59:59","124601","0"
"266","0","2023/06/23 12:00:00","3","561","2023/06/30 11:59:59","124501","0"
"267","1116","2023/06/30 12:00:00","3","562","2023/07/03 18:59:59","126401","0"
"267","0","2023/06/30 12:00:00","3","563","2023/07/03 18:59:59","118201","0"
"267","0","2023/06/30 12:00:00","3","564","2023/07/03 18:59:59","181001","0"
"267","0","2023/06/30 12:00:00","3","565","2023/07/03 18:59:59","123001","0"
"267","0","2023/06/30 12:00:00","3","566","2023/07/03 18:59:59","180901","0"
"267","0","2023/06/30 12:00:00","3","567","2023/07/03 18:59:59","118101","0"
"267","0","2023/06/30 12:00:00","3","568","2023/07/03 18:59:59","180801","0"
"267","0","2023/06/30 12:00:00","3","569","2023/07/03 18:59:59","106701","0"
"267","0","2023/06/30 12:00:00","3","570","2023/07/03 18:59:59","180701","0"
"267","0","2023/06/30 12:00:00","3","571","2023/07/03 18:59:59","180301","0"
"267","0","2023/06/30 12:00:00","3","572","2023/07/03 18:59:59","180601","0"
"267","0","2023/06/30 12:00:00","3","573","2023/07/03 18:59:59","180101","0"
"267","0","2023/06/30 12:00:00","3","574","2023/07/03 18:59:59","106801","0"
"267","0","2023/06/30 12:00:00","3","575","2023/07/03 18:59:59","180201","0"
"267","0","2023/06/30 12:00:00","3","576","2023/07/03 18:59:59","180501","0"
"267","0","2023/06/30 12:00:00","3","577","2023/07/03 18:59:59","180401","0"
"267","0","2023/06/30 12:00:00","3","578","2023/07/03 18:59:59","107001","0"
"267","0","2023/06/30 12:00:00","3","579","2023/07/03 18:59:59","106101","0"
"267","0","2023/06/30 12:00:00","3","580","2023/07/03 18:59:59","107101","0"
"268","1117","2023/07/03 19:00:00","3","581","2023/07/12 11:59:59","126601","0"
"269","0","2023/07/12 12:00:00","3","582","2023/07/15 14:59:59","122501","0"
"270","1118","2023/07/15 15:00:00","3","583","2023/07/25 11:59:59","126801","0"
"271","0","2023/07/25 12:00:00","3","584","2023/07/31 11:59:59","107501","0"
"271","0","2023/07/25 12:00:00","3","585","2023/07/31 11:59:59","107801","0"
"271","0","2023/07/25 12:00:00","3","586","2023/07/31 11:59:59","110301","0"
"271","0","2023/07/25 12:00:00","3","587","2023/07/31 11:59:59","110001","0"
"272","1119","2023/07/31 12:00:00","3","588","2023/08/09 11:59:59","126901","0"
"273","0","2023/08/09 12:00:00","3","589","2023/08/12 11:59:59","122901","0"
"274","0","2023/08/12 12:00:00","3","590","2023/08/15 14:59:59","124801","0"
"274","0","2023/08/12 12:00:00","3","591","2023/08/15 14:59:59","125001","0"
"275","1120","2023/08/15 15:00:00","3","592","2023/08/22 11:59:59","127101","0"
"276","0","2023/08/22 12:00:00","3","593","2023/08/26 11:59:59","107701","0"
"276","0","2023/08/22 12:00:00","3","594","2023/08/26 11:59:59","107901","0"
"276","0","2023/08/22 12:00:00","3","595","2023/08/26 11:59:59","110601","0"
"276","0","2023/08/22 12:00:00","3","596","2023/08/26 11:59:59","110401","0"
"277","0","2023/08/26 12:00:00","3","597","2023/08/31 11:59:59","117201","0"
"277","0","2023/08/26 12:00:00","3","598","2023/08/31 11:59:59","117001","0"
"277","0","2023/08/26 12:00:00","3","599","2023/08/31 11:59:59","113101","0"
"277","0","2023/08/26 12:00:00","3","600","2023/08/31 11:59:59","113401","0"
"278","1121","2023/08/31 12:00:00","3","601","2023/09/03 18:59:59","126501","0"
"278","0","2023/08/31 12:00:00","3","602","2023/09/03 18:59:59","126401","0"
"278","0","2023/08/31 12:00:00","3","603","2023/09/03 18:59:59","118201","0"
"278","0","2023/08/31 12:00:00","3","604","2023/09/03 18:59:59","181001","0"
"278","0","2023/08/31 12:00:00","3","605","2023/09/03 18:59:59","123001","0"
"278","0","2023/08/31 12:00:00","3","606","2023/09/03 18:59:59","180901","0"
"278","0","2023/08/31 12:00:00","3","607","2023/09/03 18:59:59","118101","0"
"278","0","2023/08/31 12:00:00","3","608","2023/09/03 18:59:59","180801","0"
"278","0","2023/08/31 12:00:00","3","609","2023/09/03 18:59:59","106701","0"
"278","0","2023/08/31 12:00:00","3","610","2023/09/03 18:59:59","180701","0"
"278","0","2023/08/31 12:00:00","3","611","2023/09/03 18:59:59","180301","0"
"278","0","2023/08/31 12:00:00","3","612","2023/09/03 18:59:59","180601","0"
"278","0","2023/08/31 12:00:00","3","613","2023/09/03 18:59:59","180101","0"
"278","0","2023/08/31 12:00:00","3","614","2023/09/03 18:59:59","106801","0"
"278","0","2023/08/31 12:00:00","3","615","2023/09/03 18:59:59","180201","0"
"278","0","2023/08/31 12:00:00","3","616","2023/09/03 18:59:59","180501","0"
"278","0","2023/08/31 12:00:00","3","617","2023/09/03 18:59:59","180401","0"
"278","0","2023/08/31 12:00:00","3","618","2023/09/03 18:59:59","107001","0"
"278","0","2023/08/31 12:00:00","3","619","2023/09/03 18:59:59","106101","0"
"278","0","2023/08/31 12:00:00","3","620","2023/09/03 18:59:59","107101","0"
"279","1122","2023/09/03 19:00:00","3","621","2023/09/12 11:59:59","127201","0"
"280","0","2023/09/12 12:00:00","3","622","2023/09/15 14:59:59","118001","0"
"280","0","2023/09/12 12:00:00","3","623","2023/09/15 14:59:59","123301","0"
"281","1123","2023/09/15 15:00:00","3","624","2023/09/25 11:59:59","127301","0"
"282","0","2023/09/25 12:00:00","3","625","2023/09/30 11:59:59","120001","0"
"283","1124","2023/09/30 12:00:00","3","626","2023/10/10 11:59:59","127501","0"
"284","0","2023/10/10 12:00:00","3","627","2023/10/15 14:59:59","123601","0"
"285","1125","2023/10/15 15:00:00","3","628","2023/10/23 11:59:59","127601","0"
"286","0","2023/10/23 12:00:00","3","629","2023/10/26 11:59:59","108101","0"
"286","0","2023/10/23 12:00:00","3","630","2023/10/26 11:59:59","108301","0"
"286","0","2023/10/23 12:00:00","3","631","2023/10/26 11:59:59","111101","0"
"286","0","2023/10/23 12:00:00","3","632","2023/10/26 11:59:59","113901","0"
"286","0","2023/10/23 12:00:00","3","633","2023/10/26 11:59:59","117701","0"
"287","0","2023/10/26 12:00:00","3","634","2023/10/31 11:59:59","125301","0"
"288","1126","2023/10/31 12:00:00","3","635","2023/11/10 11:59:59","126001","0"
"289","0","2023/11/10 12:00:00","3","636","2023/11/15 14:59:59","123801","0"
"290","1127","2023/11/15 15:00:00","3","637","2023/11/24 11:59:59","126101","0"
"291","1128","2023/11/24 12:00:00","3","638","2023/11/27 11:59:59","180501","0"
"291","0","2023/11/24 12:00:00","3","639","2023/11/27 11:59:59","126501","0"
"291","0","2023/11/24 12:00:00","3","640","2023/11/27 11:59:59","126401","0"
"291","0","2023/11/24 12:00:00","3","641","2023/11/27 11:59:59","118201","0"
"291","0","2023/11/24 12:00:00","3","642","2023/11/27 11:59:59","181001","0"
"291","0","2023/11/24 12:00:00","3","643","2023/11/27 11:59:59","123001","0"
"291","0","2023/11/24 12:00:00","3","644","2023/11/27 11:59:59","180901","0"
"291","0","2023/11/24 12:00:00","3","645","2023/11/27 11:59:59","118101","0"
"291","0","2023/11/24 12:00:00","3","646","2023/11/27 11:59:59","180801","0"
"291","0","2023/11/24 12:00:00","3","647","2023/11/27 11:59:59","106701","0"
"291","0","2023/11/24 12:00:00","3","648","2023/11/27 11:59:59","180701","0"
"291","0","2023/11/24 12:00:00","3","649","2023/11/27 11:59:59","180301","0"
"291","0","2023/11/24 12:00:00","3","650","2023/11/27 11:59:59","180601","0"
"291","0","2023/11/24 12:00:00","3","651","2023/11/27 11:59:59","180101","0"
"291","0","2023/11/24 12:00:00","3","652","2023/11/27 11:59:59","106801","0"
"291","0","2023/11/24 12:00:00","3","653","2023/11/27 11:59:59","180201","0"
"291","0","2023/11/24 12:00:00","3","654","2023/11/27 11:59:59","180401","0"
