d4af9356dcf084f72be1db92bbf2675c9983b4a0dd31543f7d11c0c40d45d674,1db362300a48449ac8827eec4f733a9904fdc3c8796424c6ce4af9eb65c263c8,b4d381eb269523c0bc8fbee7f150ab35efdee5f85600546cb3b0702490ef04ae,4ec096c92fd117e40cb40f1587ba6074b07b5b87a05f022cd817884101b48524,de969211b8aa7406db6c7817e717abdf5e832b5c30bb278a8474bf21cbeef074,c0b8ab262b14e488146111c42371c1e4f979ea6c6a7ae8ce23d898d67db3dd69,fd2540f40564999ad4f8c9f8f42c9eda37164435df467102ca32a616b0bfa3e3,59b0127be76907ca2e047e62d2b03904f0cbf7e5bb273544fbf63129e748aa58
"187","121401","0","3","2022/03/24 11:59:59","2022/03/15 15:00:00","324","1074"
"188","117201","0","3","2022/03/28 11:59:59","2022/03/24 12:00:00","325","0"
"189","109101","0","3","2022/03/31 11:59:59","2022/03/28 12:00:00","326","0"
"190","180401","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","327","1075"
"190","180201","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","328","1075"
"190","118101","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","329","0"
"190","180801","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","330","0"
"190","106701","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","331","0"
"190","180701","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","332","0"
"190","180301","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","333","0"
"190","180601","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","334","0"
"190","180101","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","335","0"
"190","106801","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","336","0"
"190","180501","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","337","0"
"190","107001","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","338","0"
"190","106101","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","339","0"
"190","107101","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","340","0"
"191","121501","0","3","2022/04/11 11:59:59","2022/04/03 19:00:00","341","1076"
"192","116201","0","3","2022/04/15 14:59:59","2022/04/11 12:00:00","342","0"
"192","116301","0","3","2022/04/15 14:59:59","2022/04/11 12:00:00","343","0"
"193","121601","0","3","2022/04/22 11:59:59","2022/04/15 15:00:00","344","1077"
"194","118001","0","3","2022/04/30 11:59:59","2022/04/22 12:00:00","345","0"
"195","180901","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","346","1078"
"195","118101","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","347","0"
"195","180801","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","348","0"
"195","106701","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","349","0"
"195","180701","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","350","0"
"195","180301","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","351","0"
"195","180601","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","352","0"
"195","180101","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","353","0"
"195","106801","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","354","0"
"195","180201","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","355","0"
"195","180501","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","356","0"
"195","180401","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","357","0"
"195","107001","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","358","0"
"195","106101","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","359","0"
"195","107101","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","360","0"
"196","122001","0","3","2022/05/11 11:59:59","2022/05/03 19:00:00","361","1079"
"197","116501","0","3","2022/05/15 14:59:59","2022/05/11 12:00:00","362","0"
"197","116601","0","3","2022/05/15 14:59:59","2022/05/11 12:00:00","363","0"
"198","121901","0","3","2022/05/24 11:59:59","2022/05/15 15:00:00","364","1080"
"199","117701","0","3","2022/05/28 11:59:59","2022/05/24 12:00:00","365","0"
"200","106101","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","366","1081"
"200","107001","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","367","1081"
"200","180901","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","368","0"
"200","118101","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","369","0"
"200","180801","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","370","0"
"200","106701","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","371","0"
"200","180701","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","372","0"
"200","180301","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","373","0"
"200","180601","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","374","0"
"200","180101","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","375","0"
"200","106801","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","376","0"
"200","180201","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","377","0"
"200","180501","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","378","0"
"200","180401","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","379","0"
"200","107101","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","380","0"
"201","122201","0","3","2022/06/09 11:59:59","2022/05/31 12:00:00","381","1082"
"202","116701","0","3","2022/06/15 14:59:59","2022/06/09 12:00:00","382","0"
"202","116901","0","3","2022/06/15 14:59:59","2022/06/09 12:00:00","383","0"
"203","122301","0","3","2022/06/24 11:59:59","2022/06/15 15:00:00","384","1083"
"204","119901","0","3","2022/06/30 11:59:59","2022/06/24 12:00:00","385","0"
"205","122501","0","3","2022/07/08 11:59:59","2022/06/30 12:00:00","386","1084"
"206","117001","0","3","2022/07/11 11:59:59","2022/07/08 12:00:00","387","0"
"207","120701","0","3","2022/07/15 14:59:59","2022/07/11 12:00:00","388","0"
"207","120901","0","3","2022/07/15 14:59:59","2022/07/11 12:00:00","389","0"
"208","122601","0","3","2022/07/25 11:59:59","2022/07/15 15:00:00","390","1085"
"209","107901","0","3","2022/07/28 11:59:59","2022/07/25 12:00:00","391","0"
"209","107701","0","3","2022/07/28 11:59:59","2022/07/25 12:00:00","392","0"
"210","110301","0","3","2022/07/31 11:59:59","2022/07/28 12:00:00","393","0"
"210","110001","0","3","2022/07/31 11:59:59","2022/07/28 12:00:00","394","0"
"211","122901","0","3","2022/08/09 11:59:59","2022/07/31 12:00:00","395","1086"
"212","117201","0","3","2022/08/12 11:59:59","2022/08/09 12:00:00","396","0"
"213","121001","0","3","2022/08/15 14:59:59","2022/08/12 12:00:00","397","0"
"213","121101","0","3","2022/08/15 14:59:59","2022/08/12 12:00:00","398","0"
"214","122701","0","3","2022/08/23 11:59:59","2022/08/15 15:00:00","399","1087"
"215","113101","0","3","2022/08/26 11:59:59","2022/08/23 12:00:00","400","0"
"215","113401","0","3","2022/08/26 11:59:59","2022/08/23 12:00:00","401","0"
"216","110601","0","3","2022/08/31 11:59:59","2022/08/26 12:00:00","402","0"
"216","110401","0","3","2022/08/31 11:59:59","2022/08/26 12:00:00","403","0"
"217","123001","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","404","1088"
"217","180901","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","405","0"
"217","118101","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","406","0"
"217","180801","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","407","0"
"217","106701","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","408","0"
"217","180701","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","409","0"
"217","180301","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","410","0"
"217","180601","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","411","0"
"217","180101","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","412","0"
"217","106801","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","413","0"
"217","180201","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","414","0"
"217","180501","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","415","0"
"217","180401","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","416","0"
"217","107001","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","417","0"
"217","106101","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","418","0"
"217","107101","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","419","0"
"218","123101","0","3","2022/09/12 11:59:59","2022/09/03 19:00:00","420","1089"
"219","118001","0","3","2022/09/15 14:59:59","2022/09/12 12:00:00","421","0"
"220","123201","0","3","2022/09/22 11:59:59","2022/09/15 15:00:00","422","1090"
"221","123301","0","3","2022/09/30 11:59:59","2022/09/22 12:00:00","423","1091"
"222","123601","0","3","2022/10/11 11:59:59","2022/09/30 12:00:00","424","1092"
"223","117701","0","3","2022/10/15 14:59:59","2022/10/11 12:00:00","425","0"
"224","123701","0","3","2022/10/25 11:59:59","2022/10/15 15:00:00","426","1093"
"225","108101","0","3","2022/10/28 11:59:59","2022/10/25 12:00:00","427","0"
"225","108301","0","3","2022/10/28 11:59:59","2022/10/25 12:00:00","428","0"
"226","111101","0","3","2022/10/31 11:59:59","2022/10/28 12:00:00","429","0"
"226","113901","0","3","2022/10/31 11:59:59","2022/10/28 12:00:00","430","0"
"227","123801","0","3","2022/11/08 11:59:59","2022/10/31 12:00:00","431","1094"
"228","121501","0","3","2022/11/11 11:59:59","2022/11/08 12:00:00","432","0"
"229","107801","0","3","2022/11/15 14:59:59","2022/11/11 12:00:00","433","0"
"229","107501","0","3","2022/11/15 14:59:59","2022/11/11 12:00:00","434","0"
"230","123901","0","3","2022/11/24 11:59:59","2022/11/15 15:00:00","435","1095"
"231","180601","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","436","1096"
"231","180101","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","437","1096"
"231","123001","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","438","0"
"231","180901","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","439","0"
"231","118101","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","440","0"
"231","180801","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","441","0"
"231","106701","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","442","0"
"231","180701","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","443","0"
"231","180301","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","444","0"
"231","106801","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","445","0"
"231","180201","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","446","0"
"231","180501","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","447","0"
"231","180401","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","448","0"
"231","107001","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","449","0"
"231","106101","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","450","0"
"231","107101","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","451","0"
"232","108401","0","3","2022/11/30 11:59:59","2022/11/27 12:00:00","452","0"
"232","108601","0","3","2022/11/30 11:59:59","2022/11/27 12:00:00","453","0"
"233","124001","0","3","2022/12/09 11:59:59","2022/11/30 12:00:00","454","1097"
"234","119901","0","3","2022/12/16 11:59:59","2022/12/09 12:00:00","455","0"
"235","111501","0","3","2022/12/23 11:59:59","2022/12/16 12:00:00","456","0"
"235","114401","0","3","2022/12/23 11:59:59","2022/12/16 12:00:00","457","0"
"236","124201","0","3","2022/12/31 11:59:59","2022/12/23 12:00:00","458","1098"
"237","181001","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","459","1099"
"237","123001","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","460","0"
"237","180901","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","461","0"
"237","118101","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","462","0"
"237","180801","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","463","0"
"237","106701","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","464","0"
"237","180701","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","465","0"
"237","180301","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","466","0"
"237","180601","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","467","0"
"237","180101","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","468","0"
"237","106801","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","469","0"
"237","180201","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","470","0"
"237","180501","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","471","0"
"237","180401","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","472","0"
"237","107001","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","473","0"
"237","106101","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","474","0"
"237","107101","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","475","0"
"238","124601","0","3","2023/01/10 11:59:59","2023/01/03 19:00:00","476","1100"
"239","120701","0","3","2023/01/15 14:59:59","2023/01/10 12:00:00","477","0"
"239","120901","0","3","2023/01/15 14:59:59","2023/01/10 12:00:00","478","0"
"240","124501","0","3","2023/01/24 11:59:59","2023/01/15 15:00:00","479","1101"
"241","112001","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","480","0"
"241","111801","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","481","0"
"241","111901","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","482","0"
"241","115001","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","483","0"
"241","108801","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","484","0"
"241","108701","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","485","0"
"242","124801","0","3","2023/02/09 11:59:59","2023/01/31 12:00:00","486","1102"
"243","116401","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","487","0"
"243","121301","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","488","0"
"243","121401","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","489","0"
"243","121601","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","490","0"
"243","122001","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","491","0"
"243","121901","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","492","0"
"243","122201","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","493","0"
"243","122301","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","494","0"
"244","122601","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","495","0"
"244","122701","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","496","0"
"244","123101","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","497","0"
"244","123201","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","498","0"
"244","123701","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","499","0"
"244","123901","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","500","0"
"244","124201","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","501","0"
"245","125001","0","3","2023/02/24 11:59:59","2023/02/15 15:00:00","502","1103"
"246","121001","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","503","0"
"246","121101","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","504","0"
"246","115501","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","505","0"
"246","109101","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","506","0"
"247","122501","0","3","2023/02/28 11:59:59","2023/02/24 12:00:00","507","0"
"248","118201","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","508","1104"
"248","181001","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","509","0"
"248","123001","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","510","0"
"248","180901","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","511","0"
"248","118101","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","512","0"
"248","180801","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","513","0"
"248","106701","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","514","0"
"248","180701","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","515","0"
"248","180301","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","516","0"
"248","180601","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","517","0"
"248","180101","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","518","0"
"248","106801","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","519","0"
"248","180201","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","520","0"
"248","180501","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","521","0"
"248","180401","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","522","0"
"248","107001","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","523","0"
"248","106101","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","524","0"
"248","107101","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","525","0"
"249","125101","0","3","2023/03/10 11:59:59","2023/03/03 19:00:00","526","1105"
"250","125201","0","3","2023/03/17 11:59:59","2023/03/10 12:00:00","527","1106"
"251","120001","0","3","2023/03/27 11:59:59","2023/03/17 12:00:00","528","1107"
"252","122901","0","3","2023/03/31 11:59:59","2023/03/27 12:00:00","529","0"
"253","125301","0","3","2023/04/07 11:59:59","2023/03/31 12:00:00","530","1108"
"254","121501","0","3","2023/04/10 11:59:59","2023/04/07 12:00:00","531","0"
"255","125401","0","3","2023/04/17 11:59:59","2023/04/10 12:00:00","532","1109"
"256","125801","0","3","2023/04/25 11:59:59","2023/04/17 12:00:00","533","1110"
"257","123301","0","3","2023/04/30 11:59:59","2023/04/25 12:00:00","534","0"
"258","125501","0","3","2023/05/10 11:59:59","2023/04/30 12:00:00","535","1111"
"259","123601","0","3","2023/05/15 14:59:59","2023/05/10 12:00:00","536","0"
"260","125601","0","3","2023/05/24 11:59:59","2023/05/15 15:00:00","537","1112"
"261","180301","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","538","1113"
"261","118201","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","539","0"
"261","181001","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","540","0"
"261","123001","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","541","0"
"261","180901","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","542","0"
"261","118101","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","543","0"
"261","180801","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","544","0"
"261","106701","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","545","0"
"261","180701","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","546","0"
"261","180601","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","547","0"
"261","180101","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","548","0"
"261","106801","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","549","0"
"261","180201","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","550","0"
"261","180501","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","551","0"
"261","180401","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","552","0"
"261","107001","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","553","0"
"261","106101","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","554","0"
"261","107101","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","555","0"
"262","123801","0","3","2023/05/31 11:59:59","2023/05/27 12:00:00","556","0"
"263","126201","0","3","2023/06/09 11:59:59","2023/05/31 12:00:00","557","1114"
"264","124001","0","3","2023/06/15 14:59:59","2023/06/09 12:00:00","558","0"
"265","126301","0","3","2023/06/23 11:59:59","2023/06/15 15:00:00","559","1115"
"266","124601","0","3","2023/06/30 11:59:59","2023/06/23 12:00:00","560","0"
"266","124501","0","3","2023/06/30 11:59:59","2023/06/23 12:00:00","561","0"
"267","126401","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","562","1116"
"267","118201","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","563","0"
"267","181001","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","564","0"
"267","123001","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","565","0"
"267","180901","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","566","0"
"267","118101","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","567","0"
"267","180801","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","568","0"
"267","106701","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","569","0"
"267","180701","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","570","0"
"267","180301","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","571","0"
"267","180601","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","572","0"
"267","180101","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","573","0"
"267","106801","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","574","0"
"267","180201","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","575","0"
"267","180501","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","576","0"
"267","180401","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","577","0"
"267","107001","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","578","0"
"267","106101","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","579","0"
"267","107101","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","580","0"
"268","126601","0","3","2023/07/12 11:59:59","2023/07/03 19:00:00","581","1117"
"269","122501","0","3","2023/07/15 14:59:59","2023/07/12 12:00:00","582","0"
"270","126801","0","3","2023/07/25 11:59:59","2023/07/15 15:00:00","583","1118"
"271","107501","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","584","0"
"271","107801","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","585","0"
"271","110301","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","586","0"
"271","110001","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","587","0"
"272","126901","0","3","2023/08/09 11:59:59","2023/07/31 12:00:00","588","1119"
"273","122901","0","3","2023/08/12 11:59:59","2023/08/09 12:00:00","589","0"
"274","124801","0","3","2023/08/15 14:59:59","2023/08/12 12:00:00","590","0"
"274","125001","0","3","2023/08/15 14:59:59","2023/08/12 12:00:00","591","0"
"275","127101","0","3","2023/08/22 11:59:59","2023/08/15 15:00:00","592","1120"
"276","107701","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","593","0"
"276","107901","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","594","0"
"276","110601","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","595","0"
"276","110401","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","596","0"
"277","117201","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","597","0"
"277","117001","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","598","0"
"277","113101","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","599","0"
"277","113401","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","600","0"
"278","126501","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","601","1121"
"278","126401","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","602","0"
"278","118201","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","603","0"
"278","181001","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","604","0"
"278","123001","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","605","0"
"278","180901","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","606","0"
"278","118101","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","607","0"
"278","180801","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","608","0"
"278","106701","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","609","0"
"278","180701","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","610","0"
"278","180301","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","611","0"
"278","180601","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","612","0"
"278","180101","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","613","0"
"278","106801","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","614","0"
"278","180201","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","615","0"
"278","180501","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","616","0"
"278","180401","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","617","0"
"278","107001","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","618","0"
"278","106101","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","619","0"
"278","107101","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","620","0"
"279","127201","0","3","2023/09/12 11:59:59","2023/09/03 19:00:00","621","1122"
"280","118001","0","3","2023/09/15 14:59:59","2023/09/12 12:00:00","622","0"
"280","123301","0","3","2023/09/15 14:59:59","2023/09/12 12:00:00","623","0"
"281","127301","0","3","2023/09/25 11:59:59","2023/09/15 15:00:00","624","1123"
"282","120001","0","3","2023/09/30 11:59:59","2023/09/25 12:00:00","625","0"
"283","127501","0","3","2023/10/10 11:59:59","2023/09/30 12:00:00","626","1124"
"284","123601","0","3","2023/10/15 14:59:59","2023/10/10 12:00:00","627","0"
"285","127601","0","3","2023/10/23 11:59:59","2023/10/15 15:00:00","628","1125"
"286","108101","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","629","0"
"286","108301","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","630","0"
"286","111101","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","631","0"
"286","113901","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","632","0"
"286","117701","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","633","0"
"287","125301","0","3","2023/10/31 11:59:59","2023/10/26 12:00:00","634","0"
"288","126001","0","3","2023/11/10 11:59:59","2023/10/31 12:00:00","635","1126"
"289","123801","0","3","2023/11/15 14:59:59","2023/11/10 12:00:00","636","0"
"290","126101","0","3","2023/11/24 11:59:59","2023/11/15 15:00:00","637","1127"
"291","180501","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","638","1128"
"291","126501","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","639","0"
"291","126401","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","640","0"
"291","118201","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","641","0"
"291","181001","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","642","0"
"291","123001","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","643","0"
"291","180901","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","644","0"
"291","118101","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","645","0"
"291","180801","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","646","0"
"291","106701","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","647","0"
"291","180701","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","648","0"
"291","180301","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","649","0"
"291","180601","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","650","0"
"291","180101","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","651","0"
"291","106801","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","652","0"
"291","180201","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","653","0"
"291","180401","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","654","0"
