ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"104001","55","7645","0","0","34","6","2","130","813","3110","36","673","0","42","27","0","1235","39869"
"104001","55","7645","0","0","34","6","2","130","828","3110","37","688","0","42","27","0","1273","43182"
"104001","55","7645","0","0","34","6","2","130","843","3110","38","703","0","42","27","0","1311","46599"
"104201","0","55","0","0","0","0","0","0","3","50","2","0","26","0","0","0","0","0"
"104201","0","150","0","0","0","0","0","0","9","100","3","0","84","0","0","0","0","0"
"104201","10","270","0","0","0","0","0","5","18","125","4","2","186","0","0","0","0","0"
"104201","10","450","0","0","0","0","0","15","34","125","5","2","363","0","0","0","0","0"
"104201","25","800","0","0","0","0","0","40","50","125","6","7","566","0","0","0","0","0"
"104201","30","1160","0","0","0","0","0","110","64","125","7","9","834","0","0","0","0","0"
"104201","60","1760","0","0","0","0","0","145","88","125","8","16","1070","0","4","0","0","0"
"104201","95","2295","0","0","0","0","5","145","115","125","9","27","1334","0","9","0","0","0"
"104201","105","2985","11","0","0","0","10","160","137","225","10","41","1625","0","14","0","0","0"
"104201","119","3405","29","0","0","0","10","176","163","765","11","46","1996","0","14","0","0","0"
"104201","125","3765","46","0","0","0","14","202","188","985","12","63","2333","0","17","0","0","0"
"104201","127","3925","62","0","0","0","19","224","218","1105","13","89","2673","0","17","0","0","0"
"104201","131","4185","72","0","0","0","21","236","255","1225","14","117","3013","0","17","0","0","0"
"104201","140","4385","86","0","0","0","21","236","289","1445","15","144","3409","0","17","0","0","0"
"104201","146","4615","102","0","0","0","21","236","320","1445","16","174","3855","0","17","0","0","0"
"104201","147","4745","137","0","3","0","21","236","358","1445","17","199","4322","0","17","0","0","0"
"104201","147","5090","167","0","3","0","21","246","403","1445","18","232","4786","0","17","0","0","0"
"104201","147","5735","192","0","3","0","21","246","455","1540","19","273","5257","0","17","0","0","0"
"104201","147","6320","228","0","3","0","21","246","502","1540","20","315","5846","0","17","0","0","0"
"104201","147","6905","263","0","3","0","21","246","564","1540","21","364","6422","0","17","0","0","0"
"104201","147","8110","299","0","3","0","21","246","626","1640","22","416","7086","0","17","0","0","0"
"104201","147","9570","329","0","3","0","21","246","692","1640","23","475","7846","0","17","0","0","0"
"104201","147","11095","329","0","3","0","21","246","767","1640","24","536","8687","0","17","0","0","0"
"104201","147","12390","354","0","3","0","21","246","828","1640","25","590","9793","0","17","0","0","0"
"104201","147","13385","381","0","3","0","21","246","877","1640","26","633","11190","0","17","0","0","0"
"104201","147","14500","398","0","3","0","21","246","921","1640","27","674","12730","0","17","0","0","0"
"104201","147","15720","415","0","3","0","21","246","965","1640","28","717","14376","0","17","0","0","0"
"104201","147","17095","432","0","3","0","21","246","1013","1640","29","765","16124","0","17","0","0","0"
"104201","147","18550","450","0","3","0","21","246","1064","1640","30","816","17979","0","17","0","0","0"
"104201","147","20085","468","0","3","0","21","246","1116","1640","31","868","19924","0","17","0","0","0"
"104201","147","21695","486","0","3","0","21","246","1169","1640","32","921","21959","0","17","0","0","0"
"104201","147","23475","504","0","3","0","21","246","1223","1640","33","975","24110","0","17","0","0","0"
"104201","147","25495","521","0","3","0","21","246","1279","1640","34","1031","26377","0","17","0","0","0"
"104201","147","27685","538","0","3","0","21","246","1335","1640","35","1087","28755","0","17","0","0","0"
"104201","147","30045","555","0","3","0","21","246","1392","1640","36","1144","31215","0","17","0","0","0"
"104201","147","32480","572","0","3","0","21","246","1451","1640","37","1203","33756","0","17","0","0","0"
"104201","147","35080","589","0","3","0","21","246","1510","1640","38","1262","36386","0","17","0","0","0"
"104301","0","110","0","0","0","0","0","0","0","25","2","2","0","0","0","0","0","25"
"104301","0","370","0","0","0","0","0","0","1","50","3","4","0","0","0","0","0","82"
"104301","0","810","0","0","0","0","0","5","2","80","4","8","0","0","0","0","0","190"
"104301","5","1245","0","0","0","0","0","15","3","170","5","13","0","0","0","0","0","382"
"104301","5","2090","0","0","0","0","0","15","5","260","6","24","0","0","0","0","0","604"
"104301","5","2980","0","0","0","2","0","15","7","495","7","34","0","0","0","0","0","872"
"104301","5","3855","0","0","0","4","0","15","14","730","8","43","0","0","8","0","0","1181"
"104301","5","4255","0","0","0","6","0","40","16","730","9","52","0","0","21","0","25","1608"
"104301","15","4555","0","0","0","6","0","40","28","830","10","58","0","0","34","0","70","2063"
"104301","25","4755","0","0","2","6","0","40","30","1180","11","65","0","13","34","0","125","2550"
"104301","31","5125","0","0","2","6","0","40","34","1280","12","71","0","26","37","0","181","3068"
"104301","37","5275","0","0","2","8","0","65","40","1280","13","77","0","39","37","0","242","3621"
"104301","43","5435","0","0","2","10","0","90","45","1280","14","84","0","39","37","0","321","4230"
"104301","43","5615","0","0","2","12","0","102","51","1280","15","94","0","39","37","0","413","4863"
"104301","43","5795","0","0","2","12","0","102","53","1280","16","106","0","44","37","0","530","5539"
"104301","43","5945","0","0","2","12","0","102","57","1280","17","116","0","49","37","0","643","6265"
"104301","43","5995","0","0","2","12","0","102","62","1280","18","119","0","51","37","0","801","7100"
"104301","43","6090","0","0","2","12","0","102","69","1280","19","128","0","51","37","0","962","8006"
"104301","43","6285","0","0","2","12","0","102","74","1280","20","141","0","56","37","0","1145","8983"
"104301","43","6475","0","0","2","12","0","102","79","1280","21","147","0","61","37","0","1358","10081"
"104301","43","6565","0","0","2","12","0","102","85","1280","22","158","0","66","37","0","1544","11358"
"104301","43","6655","0","0","2","12","0","102","93","1280","23","168","0","66","37","0","1689","12802"
"104301","43","7310","0","0","2","12","0","102","93","1280","24","173","0","66","37","0","1803","14378"
"104301","43","7390","0","0","2","12","0","102","102","1280","25","179","0","66","37","0","1906","16132"
"104301","43","7840","0","0","2","12","0","102","111","1280","26","185","0","66","37","0","1973","18012"
"104301","43","8300","0","0","2","12","0","102","118","1280","27","190","0","66","37","0","2015","20030"
"104301","43","8450","0","0","2","12","0","102","123","1280","28","195","0","66","37","0","2046","22228"
"104301","43","8920","0","0","2","12","0","102","128","1280","29","200","0","66","37","0","2079","24554"
"104301","43","9070","0","0","2","12","0","102","133","1280","30","205","0","66","37","0","2114","27064"
"104301","43","9745","0","0","2","12","0","102","133","1280","31","205","0","66","37","0","2149","29675"
"104301","43","9905","0","0","2","12","0","102","139","1280","32","211","0","66","37","0","2184","32396"
"104301","43","10445","0","0","2","12","0","102","145","1280","33","217","0","66","37","0","2218","35221"
"104301","43","10625","0","0","2","12","0","102","151","1280","34","223","0","66","37","0","2251","38236"
"104301","43","11175","0","0","2","12","0","102","157","1280","35","229","0","66","37","0","2284","41357"
"104301","43","11355","0","0","2","12","0","102","164","1280","36","236","0","66","37","0","2317","44621"
"104301","43","11955","0","0","2","12","0","102","171","1280","37","243","0","66","37","0","2350","47949"
"104301","43","12555","0","0","2","12","0","102","178","1280","38","250","0","66","37","0","2383","51387"
"104401","0","55","0","0","0","0","0","0","3","50","2","0","26","0","0","0","0","0"
"104401","0","150","0","0","0","0","0","0","7","100","3","0","94","0","0","0","0","0"
"104401","10","270","0","0","0","0","0","0","14","100","4","2","214","0","0","0","0","0"
"104401","10","360","0","0","0","0","0","25","27","100","5","2","405","0","0","0","0","0"
"104401","10","710","0","0","0","0","0","75","40","100","6","4","634","0","0","0","0","0"
"104401","15","1305","0","0","0","0","0","110","54","100","7","8","894","0","0","0","0","0"
"104401","45","1470","0","0","0","1","0","145","64","100","8","10","1255","0","4","0","0","0"
"104401","60","1610","16","0","0","2","0","180","71","100","9","10","1679","0","9","0","0","0"
"104401","60","1880","40","0","0","4","0","195","83","520","10","11","2114","0","14","0","0","0"
"104401","60","2040","85","0","0","5","5","211","88","740","11","11","2626","0","14","0","0","0"
"104401","60","2140","138","0","0","6","11","247","93","840","12","14","3150","0","14","0","0","0"
"104401","60","2280","200","0","0","6","17","267","100","840","13","19","3683","0","16","0","0","0"
"104401","60","2420","276","0","0","6","17","297","107","960","14","23","4263","0","18","0","0","0"
"104401","60","2450","346","0","0","6","17","307","116","1080","15","31","4868","0","22","0","0","0"
"104401","60","2480","421","0","0","6","17","337","124","1080","16","36","5541","0","22","0","0","0"
"104401","60","2480","493","0","0","6","17","367","133","1080","17","40","6269","0","22","0","0","0"
"104401","60","2480","582","0","0","6","17","397","142","1080","18","46","7053","0","22","0","0","0"
"104401","60","2480","715","0","0","6","17","397","149","1080","19","51","7941","0","22","0","0","0"
"104401","60","2480","872","0","0","6","17","397","163","1080","20","61","8862","0","22","0","0","0"
"104401","60","2480","1074","0","0","6","17","397","171","1180","21","67","9881","0","22","0","0","0"
"104401","60","2480","1292","0","0","6","17","397","178","1280","22","72","11078","0","22","0","0","0"
"104401","60","2480","1476","0","0","6","17","397","194","1280","23","78","12401","0","22","0","0","0"
"104401","60","2480","1619","0","0","6","17","397","211","1280","24","84","13876","0","22","0","0","0"
"104401","60","2480","1728","0","0","6","17","397","219","1280","25","90","15586","0","22","0","0","0"
"104401","60","2940","1800","0","0","6","17","397","228","1280","26","96","17426","0","22","0","0","0"
"104401","60","2940","1845","0","0","6","17","397","236","1280","27","102","19461","0","22","0","0","0"
"104401","60","2940","1877","0","0","6","17","397","241","1280","28","107","21659","0","22","0","0","0"
"104401","60","3400","1910","0","0","6","17","397","245","1280","29","111","23981","0","22","0","0","0"
"104401","60","3400","1944","0","0","6","17","397","249","1280","30","115","26502","0","22","0","0","0"
"104401","60","3860","1978","0","0","6","17","397","253","1280","31","119","29081","0","22","0","0","0"
"104401","60","3860","2012","0","0","6","17","397","257","1280","32","123","31823","0","22","0","0","0"
"104401","60","4360","2045","0","0","6","17","397","261","1280","33","127","34656","0","22","0","0","0"
"104401","60","4860","2077","0","0","6","17","397","265","1280","34","131","37638","0","22","0","0","0"
"104401","60","4860","2109","0","0","6","17","397","269","1280","35","135","40825","0","22","0","0","0"
"104401","60","4860","2141","0","0","6","17","397","273","1280","36","139","44124","0","22","0","0","0"
"104401","60","5360","2173","0","0","6","17","397","278","1280","37","144","47468","0","22","0","0","0"
"104401","60","5860","2205","0","0","6","17","397","283","1280","38","149","50916","0","22","0","0","0"
"104501","0","65","0","0","1","0","0","0","1","125","2","2","3","0","0","0","0","8"
"104501","10","160","0","0","2","0","0","5","5","225","3","6","14","0","0","0","0","23"
"104501","20","450","0","0","4","0","0","20","13","275","4","12","28","0","0","0","0","66"
"104501","20","1050","0","0","4","0","0","35","28","275","5","19","68","0","0","0","0","119"
"104501","20","1875","0","0","4","3","0","35","48","275","6","30","127","0","0","0","0","180"
"104501","25","2740","0","0","4","3","0","60","69","275","7","47","174","0","0","0","0","279"
"104501","25","3660","0","0","4","3","0","60","93","575","8","68","248","0","4","0","0","380"
"104501","30","4515","0","0","4","3","0","60","119","1025","9","84","322","0","9","0","0","535"
"104501","35","5385","5","0","4","3","0","60","144","1325","10","103","414","5","14","0","0","699"
"104501","48","6405","5","0","4","3","0","60","173","1825","11","123","454","10","14","0","20","883"
"104501","58","7105","20","0","4","3","2","60","195","2075","12","142","552","10","16","0","60","1098"
"104501","60","7745","20","0","6","3","2","60","226","2295","13","175","572","10","21","0","96","1333"
"104501","62","7975","38","0","6","3","4","66","258","2415","14","206","663","10","21","0","132","1577"
"104501","62","8165","48","0","6","3","6","72","294","2515","15","236","754","10","21","0","172","1847"
"104501","62","8365","48","0","6","3","6","72","333","2615","16","273","823","10","21","0","206","2154"
"104501","62","8545","48","0","9","3","6","87","374","2615","17","310","885","14","21","0","250","2468"
"104501","62","8605","48","0","12","3","6","102","422","2615","18","348","949","18","21","0","322","2819"
"104501","62","8980","48","0","12","3","6","102","476","2710","19","393","1020","18","21","0","379","3216"
"104501","62","9390","60","0","17","3","6","102","522","2805","20","437","1185","18","21","0","406","3627"
"104501","62","9600","60","0","22","3","6","102","588","2805","21","492","1234","18","21","0","458","4124"
"104501","62","10435","60","0","22","3","6","102","656","2805","22","551","1314","18","21","0","539","4687"
"104501","62","11470","60","0","22","3","6","102","726","2805","23","619","1476","18","21","0","615","5260"
"104501","62","12305","60","0","22","3","6","102","804","2805","24","695","1641","18","21","0","680","5890"
"104501","62","13320","60","0","22","3","6","102","883","2805","25","773","1724","18","21","0","730","6734"
"104501","62","14330","60","0","22","3","6","102","961","2805","26","846","1724","18","21","0","764","7845"
"104501","62","15590","60","0","22","3","6","102","1040","2805","27","920","1724","18","21","0","783","9036"
"104501","62","17015","60","0","22","3","6","102","1117","2805","28","997","1724","18","21","0","802","10333"
"104501","62","20500","60","0","22","3","6","102","1200","2805","29","1080","1724","18","21","0","821","11501"
"104501","62","26375","60","0","22","3","6","102","1294","2805","30","1174","1724","18","21","0","831","12440"
"104501","62","32540","60","0","22","3","6","102","1392","2805","31","1272","1724","18","21","0","841","13416"
"104501","62","39075","60","0","22","3","6","102","1493","2805","32","1373","1724","18","21","0","851","14429"
"104501","62","46225","60","0","22","3","6","102","1596","2805","33","1476","1724","18","21","0","861","15499"
"104501","62","54155","60","0","22","3","6","102","1701","2805","34","1581","1724","18","21","0","871","16626"
"104501","62","62795","60","0","22","3","6","102","1807","2805","35","1687","1724","18","21","0","881","17791"
"104501","62","71995","60","0","22","3","6","102","1914","2805","36","1794","1724","18","21","0","891","18993"
"104501","62","81660","60","0","22","3","6","102","2023","2805","37","1903","1724","18","21","0","901","20232"
"104501","62","91815","60","0","22","3","6","102","2133","2805","38","2013","1724","18","21","0","911","21508"
"104601","0","65","0","0","1","0","0","0","0","100","2","2","0","0","0","0","0","20"
"104601","0","160","0","0","3","0","0","5","0","150","3","6","0","0","0","0","0","73"
"104601","0","375","0","0","5","0","0","30","2","320","4","9","0","0","0","0","0","175"
"104601","10","800","0","0","11","0","0","50","5","480","5","16","0","0","0","0","0","293"
"104601","10","1215","0","0","15","3","0","50","6","870","6","24","0","0","0","0","0","517"
"104601","10","1535","0","0","19","6","0","75","8","1710","7","30","0","0","0","0","0","780"
"104601","10","2015","0","0","19","9","0","100","10","2570","8","38","0","0","0","0","0","1097"
"104601","10","2480","0","0","26","9","0","100","20","3020","9","53","0","0","5","0","10","1416"
"104601","10","3260","0","0","27","9","0","100","35","3320","10","72","0","5","10","0","30","1726"
"104601","30","3880","0","0","32","9","0","100","42","3620","11","75","0","10","10","0","82","2137"
"104601","30","4310","0","0","36","9","0","100","45","4020","12","87","0","30","12","0","140","2554"
"104601","30","4660","0","0","36","9","0","125","53","4140","13","97","0","50","14","0","199","3013"
"104601","30","4990","0","0","38","9","0","156","67","4260","14","108","0","50","14","0","282","3508"
"104601","30","5100","0","0","38","9","0","162","75","4260","15","118","0","50","14","0","396","4115"
"104601","30","5100","0","0","38","9","0","162","81","4260","16","129","0","58","14","0","499","4758"
"104601","30","5150","0","0","38","9","0","162","88","4410","17","142","0","70","14","0","601","5405"
"104601","30","5200","0","0","40","9","0","162","98","4560","18","155","0","74","14","0","752","6101"
"104601","30","5545","0","0","42","9","0","162","107","4560","19","165","0","74","14","0","909","6913"
"104601","30","5990","0","0","47","9","0","162","117","4560","20","175","0","74","14","0","1027","7807"
"104601","30","6245","0","0","52","9","0","162","129","4560","21","188","0","74","14","0","1174","8779"
"104601","30","6400","0","0","52","9","0","162","142","4560","22","204","0","74","14","0","1339","9945"
"104601","30","6490","0","0","52","9","0","162","157","4560","23","218","0","74","14","0","1456","11311"
"104601","30","7105","0","0","52","9","0","162","165","4560","24","223","0","74","14","0","1550","12822"
"104601","30","7630","0","0","52","9","0","162","174","4560","25","229","0","74","14","0","1633","14498"
"104601","30","8155","0","0","52","9","0","162","183","4560","26","235","0","74","14","0","1682","16337"
"104601","30","9000","0","0","52","9","0","162","190","4560","27","240","0","74","14","0","1710","18276"
"104601","30","9845","0","0","52","9","0","162","197","4560","28","245","0","74","14","0","1738","20344"
"104601","30","10630","0","0","52","9","0","162","212","4560","29","260","0","74","14","0","1767","22492"
"104601","30","10890","0","0","52","9","0","162","232","4560","30","280","0","74","14","0","1797","24794"
"104601","30","11210","0","0","52","9","0","162","242","4560","31","290","0","74","14","0","1827","27298"
"104601","30","11530","0","0","52","9","0","162","253","4560","32","301","0","74","14","0","1857","29901"
"104601","30","11900","0","0","52","9","0","162","265","4560","33","313","0","74","14","0","1886","32634"
"104601","30","12270","0","0","52","9","0","162","277","4560","34","325","0","74","14","0","1914","35532"
"104601","30","12640","0","0","52","9","0","162","289","4560","35","337","0","74","14","0","1942","38559"
"104601","30","13010","0","0","52","9","0","162","302","4560","36","350","0","74","14","0","1970","41685"
"104601","30","13430","0","0","52","9","0","162","316","4560","37","364","0","74","14","0","1998","44905"
"104601","30","14270","0","0","52","9","0","162","330","4560","38","378","0","74","14","0","2026","48186"
"104701","0","95","0","0","0","0","0","0","0","75","2","4","0","0","0","0","0","15"
"104701","0","365","0","0","0","0","0","0","2","150","3","9","0","0","0","0","0","53"
"104701","0","930","0","0","0","0","0","0","4","175","4","18","0","0","0","0","0","126"
"104701","0","1590","0","0","6","0","0","0","10","175","5","30","0","0","0","0","0","209"
"104701","0","2810","0","0","6","0","0","0","15","265","6","50","0","0","0","0","0","334"
"104701","0","3915","0","0","6","0","0","0","26","500","7","70","0","0","0","0","0","502"
"104701","0","5140","0","0","6","4","0","15","48","500","8","94","0","0","0","0","0","626"
"104701","15","6320","0","0","11","4","0","30","62","500","9","111","10","0","9","0","10","819"
"104701","15","7490","0","0","11","6","0","30","87","900","10","133","20","0","18","0","20","1009"
"104701","15","8410","0","0","11","11","0","30","99","900","11","150","20","3","18","0","52","1377"
"104701","35","9170","0","0","16","11","0","30","123","1000","12","176","20","9","18","0","62","1635"
"104701","37","9750","0","0","18","11","0","38","146","1100","13","211","20","12","18","0","72","1954"
"104701","39","10220","0","0","18","11","3","46","178","1100","14","253","20","12","18","0","86","2236"
"104701","39","10440","0","0","18","11","5","58","210","1200","15","284","20","15","18","0","100","2621"
"104701","39","10730","0","0","20","11","5","58","247","1350","16","321","20","15","18","0","124","2989"
"104701","39","11155","0","0","23","11","5","58","289","1400","17","369","20","15","18","0","154","3309"
"104701","39","11715","0","0","26","11","5","58","331","1400","18","422","20","15","18","0","191","3667"
"104701","39","12340","0","0","26","11","5","73","379","1495","19","479","20","15","18","0","232","4074"
"104701","39","12850","0","0","26","11","5","108","433","1590","20","540","20","15","18","0","270","4525"
"104701","39","13465","0","0","26","11","5","148","490","1590","21","605","20","15","18","0","306","5028"
"104701","39","14570","0","0","26","11","5","188","556","1590","22","677","20","15","18","0","340","5577"
"104701","39","15910","0","0","26","11","5","208","637","1590","23","762","20","15","18","0","370","6144"
"104701","39","17010","0","0","26","11","5","208","726","1590","24","860","20","15","18","0","402","6760"
"104701","39","18520","0","0","26","11","5","208","818","1590","25","965","20","15","18","0","432","7442"
"104701","39","20185","0","0","26","11","5","208","904","1590","26","1052","20","15","18","0","456","8375"
"104701","39","21585","0","0","26","11","5","208","979","1590","27","1120","20","15","18","0","480","9597"
"104701","39","25025","0","0","26","11","5","208","1058","1590","28","1197","20","15","18","0","495","10658"
"104701","39","30785","0","0","26","11","5","208","1147","1590","29","1286","20","15","18","0","501","11517"
"104701","39","37060","0","0","26","11","5","208","1241","1590","30","1380","20","15","18","0","507","12413"
"104701","39","43625","0","0","26","11","5","208","1339","1590","31","1478","20","15","18","0","513","13346"
"104701","39","50660","0","0","26","11","5","208","1440","1590","32","1579","20","15","18","0","519","14306"
"104701","39","58410","0","0","26","11","5","208","1543","1590","33","1682","20","15","18","0","525","15311"
"104701","39","66940","0","0","26","11","5","208","1648","1590","34","1787","20","15","18","0","531","16372"
"104701","39","76180","0","0","26","11","5","208","1754","1590","35","1893","20","15","18","0","537","17471"
"104701","39","85980","0","0","26","11","5","208","1861","1590","36","2000","20","15","18","0","543","18607"
"104701","39","96245","0","0","26","11","5","208","1970","1590","37","2109","20","15","18","0","549","19780"
"104701","39","107000","0","0","26","11","5","208","2080","1590","38","2219","20","15","18","0","555","20991"
"104801","0","65","0","0","1","0","0","0","0","50","2","3","0","0","0","0","0","18"
"104801","0","250","0","0","1","0","0","0","1","100","3","10","0","0","0","0","0","58"
"104801","0","590","0","0","1","0","0","0","3","125","4","19","0","0","0","0","0","153"
"104801","0","1045","0","0","4","0","0","0","7","125","5","32","0","0","0","0","0","285"
"104801","0","1785","0","0","4","0","0","0","16","125","6","50","0","0","0","0","0","458"
"104801","0","2280","0","0","8","0","0","0","22","125","7","68","0","0","0","0","0","714"
"104801","0","3360","0","0","8","0","0","0","33","125","8","93","0","0","0","0","0","935"
"104801","15","4270","0","0","13","0","0","0","44","125","9","112","10","0","5","0","5","1189"
"104801","40","4490","0","0","18","3","0","0","55","125","10","124","10","0","13","0","25","1569"
"104801","50","4790","0","0","18","7","0","0","73","125","11","139","10","0","13","0","67","1981"
"104801","60","5180","0","0","25","9","0","0","88","125","12","153","10","11","13","0","89","2369"
"104801","62","5370","0","0","27","9","0","0","109","125","13","182","10","21","16","0","119","2739"
"104801","62","5540","0","0","27","11","3","25","136","125","14","215","10","21","16","0","154","3096"
"104801","62","5610","0","0","27","11","3","25","165","325","15","242","10","24","16","0","190","3539"
"104801","62","5910","0","0","29","11","3","25","191","375","16","274","10","24","16","0","218","3991"
"104801","62","6395","0","0","32","11","3","25","224","425","17","311","10","27","16","0","247","4398"
"104801","62","6930","0","0","32","11","3","25","259","425","18","355","10","27","16","0","296","4852"
"104801","62","7325","0","0","32","11","3","40","294","520","19","399","10","27","16","0","334","5416"
"104801","62","7800","0","0","32","11","3","75","336","520","20","448","10","27","16","0","384","5990"
"104801","62","8385","0","0","32","11","3","124","386","520","21","499","10","27","16","0","425","6591"
"104801","62","9345","0","0","32","11","3","164","439","520","22","564","10","27","16","0","469","7251"
"104801","62","10370","0","0","32","11","3","184","505","520","23","639","10","27","16","0","499","7978"
"104801","62","11530","0","0","32","11","3","184","570","520","24","719","10","27","16","0","535","8796"
"104801","62","12295","0","0","32","11","3","184","630","520","25","787","10","27","16","0","570","9905"
"104801","62","12820","0","0","32","11","3","184","683","520","26","834","10","27","16","0","611","11323"
"104801","62","13465","0","0","32","11","3","184","732","520","27","878","10","27","16","0","638","12879"
"104801","62","14185","0","0","32","11","3","184","780","520","28","924","10","27","16","0","665","14550"
"104801","62","15060","0","0","32","11","3","184","831","520","29","975","10","27","16","0","695","16326"
"104801","62","16015","0","0","32","11","3","184","884","520","30","1028","10","27","16","0","726","18219"
"104801","62","17050","0","0","32","11","3","184","938","520","31","1082","10","27","16","0","757","20202"
"104801","62","18160","0","0","32","11","3","184","993","520","32","1137","10","27","16","0","788","22275"
"104801","62","19540","0","0","32","11","3","184","1049","520","33","1193","10","27","16","0","818","24454"
"104801","62","21160","0","0","32","11","3","184","1107","520","34","1251","10","27","16","0","846","26750"
"104801","62","22950","0","0","32","11","3","184","1165","520","35","1309","10","27","16","0","874","29155"
"104801","62","24910","0","0","32","11","3","184","1224","520","36","1368","10","27","16","0","902","31641"
"104801","62","26945","0","0","32","11","3","184","1285","520","37","1429","10","27","16","0","930","34208"
"104801","62","29145","0","0","32","11","3","184","1346","520","38","1490","10","27","16","0","958","36861"
"104901","0","95","0","0","0","0","0","0","0","75","2","3","0","0","0","0","0","19"
"104901","0","305","0","0","0","0","0","0","2","125","3","7","0","0","0","0","0","70"
"104901","0","735","0","0","0","0","0","5","5","180","4","13","0","0","0","0","0","162"
"104901","10","1275","0","0","3","0","0","25","8","180","5","20","0","0","0","0","0","300"
"104901","10","2265","0","0","3","0","0","25","17","270","6","33","0","0","0","0","0","462"
"104901","10","3180","0","0","3","0","0","25","27","505","7","47","0","0","0","0","0","683"
"104901","10","4530","0","0","3","0","0","40","36","740","8","67","0","0","0","0","0","879"
"104901","25","5185","0","0","8","4","0","55","49","740","9","83","10","0","9","0","10","1126"
"104901","40","5995","0","0","13","6","0","55","61","740","10","102","10","0","18","0","40","1417"
"104901","60","6555","0","0","13","12","0","55","83","740","11","119","10","3","18","0","60","1737"
"104901","80","7315","0","0","18","12","0","55","107","840","12","145","10","9","18","0","70","1995"
"104901","82","7995","0","0","22","12","0","63","134","940","13","178","10","12","18","0","70","2284"
"104901","84","8465","0","0","22","12","3","71","166","940","14","220","10","12","18","0","84","2566"
"104901","84","8755","0","0","22","12","5","71","202","1040","15","257","10","15","18","0","98","2903"
"104901","84","9045","0","0","24","12","5","71","239","1190","16","294","10","15","18","0","122","3271"
"104901","84","9470","0","0","27","12","5","71","281","1240","17","342","10","15","18","0","152","3591"
"104901","84","10030","0","0","30","12","5","71","323","1240","18","395","10","15","18","0","189","3949"
"104901","84","10655","0","0","30","12","5","86","371","1335","19","452","10","15","18","0","230","4356"
"104901","84","11165","0","0","30","12","5","121","425","1430","20","513","10","15","18","0","268","4807"
"104901","84","11780","0","0","30","12","5","161","482","1430","21","578","10","15","18","0","304","5310"
"104901","84","12885","0","0","30","12","5","201","548","1430","22","650","10","15","18","0","338","5859"
"104901","84","14225","0","0","30","12","5","221","629","1430","23","735","10","15","18","0","368","6426"
"104901","84","15325","0","0","30","12","5","221","718","1430","24","833","10","15","18","0","400","7042"
"104901","84","16835","0","0","30","12","5","221","810","1430","25","938","10","15","18","0","430","7724"
"104901","84","18500","0","0","30","12","5","221","896","1430","26","1025","10","15","18","0","454","8657"
"104901","84","19900","0","0","30","12","5","221","971","1430","27","1093","10","15","18","0","478","9879"
"104901","84","23340","0","0","30","12","5","221","1050","1430","28","1170","10","15","18","0","493","10940"
"104901","84","29100","0","0","30","12","5","221","1139","1430","29","1259","10","15","18","0","499","11799"
"104901","84","35375","0","0","30","12","5","221","1233","1430","30","1353","10","15","18","0","505","12695"
"104901","84","41940","0","0","30","12","5","221","1331","1430","31","1451","10","15","18","0","511","13628"
"104901","84","48975","0","0","30","12","5","221","1432","1430","32","1552","10","15","18","0","517","14588"
"104901","84","56725","0","0","30","12","5","221","1535","1430","33","1655","10","15","18","0","523","15593"
"104901","84","65255","0","0","30","12","5","221","1640","1430","34","1760","10","15","18","0","529","16654"
"104901","84","74495","0","0","30","12","5","221","1746","1430","35","1866","10","15","18","0","535","17753"
"104901","84","84295","0","0","30","12","5","221","1853","1430","36","1973","10","15","18","0","541","18889"
"104901","84","94560","0","0","30","12","5","221","1962","1430","37","2082","10","15","18","0","547","20062"
"104901","84","105315","0","0","30","12","5","221","2072","1430","38","2192","10","15","18","0","553","21273"
"105001","0","55","0","0","0","0","0","0","3","50","2","0","26","0","0","0","0","0"
