2b15aed26420b01dff67d426ccbae6a1c240d15afef9fcd25908f5b7df29c46e,0e2db8f8450a48a39f4a9a9dee570069545a633571a923c7d0bf30de26eff0ba,54c7a67302605edc31a1fdc344a79ebb64dbd0a409b98c8768d0ffd35186de24,6f88a9cc76aeda0cdceddb3618d808b5d2ce8202ddefb519c005232445d10b12,07091230cf5cfa10f6c6a8cb1669aa699f443e64d7c221a95f6ca4b288740532,d2cd85be20f8e4f50d15494c46de3dac0d30455350560977d807be2b0de1ffed,b7676dc8a9d824edda05a1712fbb256a52362abc16b182c6e866bb03627518b1,c507292d5a5bb3b3f92475ecf3fd84b688252825857803713ec87236e312aaaa,7d345253bce26574a3c6e4e06eb8e41418796ac424691f61e61594a4a6d8a81e,08aff255121c6c6be30bf14e946bf0e2f6309e3ce041b5b8fb602fb28772c64e,09449bf32f1feacb43f48770e9a33c88f88cb11bb4133309790b8aec98d2f3ce,19cc10e2284abe6beb1352d42f1d6a783f66bea38bc5533f5ce3ec7980ae3c8b,71bc3c8c18c792e1e3a85ecf5758748f4964ff41690bd65ee3bbd7630572c91e,6bfb375bc8c56667ddc741179ef11f31703ee4230dbe5ee2e901290aff66bf0f,44e53e08ba0e77d8f0ee9036ceb934096a5342772d6f074fad5754e6d6a03e0d,c7c84688bb9b962472e7fa624bbc27c1a6b0b24dddc5a2d7bb5b1cf370709c08,35db199121ca0ebd139f8ff79e4eaee7ff89ccfbea651b7c4556cff922cc44e4,64ea7be6c06c40a9213efd6af2b27f65a42ac500b99b8ee68ec8b30c8c5c1020,c0e0df19ed286125dfe19ed27c63d1372cb4248e6a5c6f763fa842dc664554cd,441edf1fbedc46478b384e6206658dce0ac936b869df97dd28b5e98a18253db1,772701df2c3442148ac7dca88bb69a9af7067df8ed04ab5fd328867f5577bc2c,a73a8916a4f32b78361efd1b75f87602bbc5544cc8193a1cd62e46f4cd45c582,e15ed5dd3ef9acc33fd7ac9dfd0eed379cb92c6df987ead6874f216096e528cf,5ac378ea926b6dd3b140a012f3267f83a23ab01627308d6ab63f2effb786cfea,8e123ee2c64420ed55af845e102c05c9aa7f382691dc5ea7fcc40a8d1030ee4e,b4eb450357f9ddfb69129b2e77e1132adb857e13bedc591f0e6e3afe9efb3a27,90689302a1b07c1d8e6aef95ba0dc5fc39d506189e1223a7ed2c014abac70cdb,f162c6aea319b19449e4b449acc84baa641c3f523e969862c780a5a4f45840c1,c31981a6754ab1545121e2a6a267ad859ddd5dce204e395f4b080309a366f72e,0925f1d008bcabc0ca565b74976918850eb6b6c4977f949c2e4bdef26ead0cf4,8744970f15a456ec79517d9ff6ca8f56535fa2ad7349971cf5db74a556b1c906,b0118a39df73da3e097dad0dea6270107cf54acf72ff70262ee6faa65294f3c7,8c8cbd875b9dbeb8af2db02cc2004a77766e8238dcffe617d805b9f982cc4aff,631ca8dd96baa5ddfd1d34d4c831085ba883460844ae07082a6d513ad1fd28d4
"480","0","510333","0","0.75","0","1","-20","3","0","0.65","150","660032003","650032031","20032","1","516","0","81005602","ボスバトル（VERY HARD）","5056308","81005602","bgm_M438","90","0","0","2","-15","bgm_M438","0.8","0","2003203","-70","20032201"
"450","0","510331","0","0.8","0","1","5","1","0","0.45","50","660033001","650033011","20033","1","251","0","100023","ボスバトル（NORMAL）","5058301","100023","bgm_M57","90","0","0","1.75","26","bgm_M57","1.1","-13","2003301","-40","20033101"
"450","0","510332","0","0.8","0","1","5","2","0","0.45","50","660033002","650033021","20033","1","-4","0","100693","ボスバトル（HARD）","5058302","100693","bgm_M57","90","0","0","1.75","18","bgm_M57","1.1","-13","2003302","-40","20033201"
"450","0","510333","0","0.8","0","1","5","3","0","0.45","50","660033003","650033031","20033","1","432","0","100693","ボスバトル（VERYHARD）","5058308","100693","bgm_M57","90","0","0","1.75","-178","bgm_M57","1.1","-13","2003303","-40","20033201"
"800","0","510331","0","0.75","0","1","-20","1","0","0.75","180","660034001","650034011","20034","1","577","0","101823","ボスバトル（NORMAL）","5059301","101823","bgm_M447","90","0","0","1.5","0","bgm_M447","0.8","0","2003401","-85","20034101"
"145","0","510332","0","0.75","0","1","-20","2","0","0.75","180","660034002","650034021","20034","1","111","0","101843","ボスバトル（HARD）","5059302","101843","bgm_M447","90","0","0","1.5","4","bgm_M447","0.8","0","2003402","-10","20034201"
"480","0","510333","0","0.75","0","1","-20","3","0","0.75","180","660034003","650034031","20034","1","528","0","101843","ボスバトル（VERY HARD）","5059308","101843","bgm_M447","90","0","0","1.5","-77","bgm_M447","0.8","0","2003403","-70","20034201"
"800","0","510341","0","1.5","0","1.15","-47","1","0","1.22","140","660035001","650035011","20035","1.15","395","0","81006101","ボスバトル（NORMAL）","5061301","81006101","bgm_M455","90","0","0","0.83","-51","bgm_M455","0.5","0","2003501","-85","20035102"
"145","0","510342","0","1.5","0","1.15","-47","2","0","1.22","140","660035002","650035021","20035","1.15","-17","0","81006102","ボスバトル（HARD）","5061302","81006102","bgm_M455","90","0","0","0.83","18","bgm_M455","0.5","0","2003502","-10","20035201"
"480","0","510342","0","1.75","0","1.15","-47","3","0","1.22","140","660035003","650035031","20035","1.15","514","0","81006102","ボスバトル（VERY HARD）","5061308","81006102","bgm_M455","90","0","0","0.83","-51","bgm_M455","0.5","0","2003503","-70","20035201"
"770","0","510331","0","0.85","0","1","-50","1","0","0.85","250","660036001","650036011","20036","1","875","0","81006401","ボスバトル（NORMAL）","5064301","81006401","bgm_M461","90","0","0","1.25","-70","bgm_M461","0.67","0","2003601","-105","20036101"
"145","0","510332","0","0.85","0","1","-50","2","0","0.85","250","660036002","650036021","20036","1","-229","0","81006402","ボスバトル（HARD）","5064302","81006402","bgm_M461","90","0","0","1.25","-140","bgm_M461","0.67","0","2003602","-35","20036201"
"480","0","510333","0","0.85","0","1","-50","3","0","0.85","250","660036003","650036031","20036","1","512","0","81006402","ボスバトル（VERY HARD）","5064308","81006402","bgm_M461","90","0","0","1.25","-60","bgm_M461","0.67","0","2003603","-70","20036201"
"770","0","510331","0","0.7","0","1","-54","1","0","1","420","660037001","650037011","20037","1","482","0","81006601","ボスバトル（NORMAL）","5066301","81006601","bgm_M470","90","0","0","1","-35","bgm_M470","0.5","0","2003701","-85","20037102"
"720","0","510332","0","0.7","0","1","-54","2","0","1","420","660037002","650037021","20037","1","-251","0","81006602","ボスバトル（HARD）","5066302","81006602","bgm_M470","90","0","0","1","-152","bgm_M470","0.5","0","2003702","110","20037201"
"490","0","510333","0","0.7","0","1","-54","3","0","1","420","660037003","650037031","20037","1","502","0","81006602","ボスバトル（VERY HARD）","5066308","81006602","bgm_M470","90","0","0","1","-51","bgm_M470","0.5","0","2003703","-40","20037201"
"800","0","510331","0","0.8","0","1","-47","1","0","0.65","400","660038001","650038011","20038","1","395","0","81006801","ボスバトル（NORMAL）","5068301","81006801","bgm_M481","90","0","0","1.7","-51","bgm_M481","0.8","0","2003801","-85","20038102"
"145","0","510332","0","0.8","0","1","-47","2","0","0.65","400","660038002","650038021","20038","1","-17","0","81006802","ボスバトル（HARD）","5068302","81006802","bgm_M481","90","0","0","1.7","18","bgm_M481","0.8","0","2003802","-10","20038201"
"480","0","510333","0","0.8","0","1","-47","3","0","0.65","400","660038003","650038031","20038","1","496","0","81006802","ボスバトル（VERY HARD）","5068308","81006802","bgm_M481","90","0","0","1.7","-51","bgm_M481","0.8","0","2003803","-70","20038201"
"185","1","510351","0","0.65","-13","1","-50","1","0","0.5","140","660039001","650039011","20039","1","316","10","81007001","ボスバトル（NORMAL）","5070301","81007001","bgm_M489","90","1","0","2","-25","bgm_M489","0.94","0","2003901","-105","20039103"
"145","1","510352","0","0.65","-13","1","-50","2","0","0.5","140","660039002","650039021","20039","1","-239","10","81007002","ボスバトル（HARD）","5070302","81007002","bgm_M489","90","1","0","2","-200","bgm_M489","0.94","0","2003902","-35","20039201"
"480","1","510353","0","0.65","-13","1","-50","3","0","0.5","140","660039003","650039031","20039","1","468","10","81007002","ボスバトル（VERY HARD）","5070308","81007002","bgm_M489","90","1","0","2","-75","bgm_M489","0.94","0","2003903","-70","20039201"
"800","0","510331","0","0.7","0","0.8","-120","1","0","0.8","380","660040001","650040011","20040","1","877","0","81007201","ボスバトル（NORMAL）","5072301","81007201","bgm_M499","90","0","0","1.3","-103","bgm_M499","0.7","60","2004001","-85","20040101"
"145","0","510332","0","0.7","0","0.8","-120","2","0","0.8","380","660040002","650040021","20040","1","189","0","81007202","ボスバトル（HARD）","5072302","81007202","bgm_M499","90","0","0","1.3","12","bgm_M499","0.7","60","2004002","-10","20040201"
"480","0","510333","0","0.7","0","0.8","-120","3","0","0.8","380","660040003","650040031","20040","1","510","0","81007202","ボスバトル（VERY HARD）","5072308","81007202","bgm_M499","90","0","0","1.3","-72","bgm_M499","0.7","60","2004003","-70","20040201"
"770","0","510331","0","0.83","0","1","-45","1","0","0.75","205","660041001","650041011","20041","1","578","0","81007401","ボスバトル（NORMAL）","5074301","81007401","bgm_M511","90","1","0","1.55","-35","bgm_M511","0.95","0","2004101","-85","20041102"
"720","0","510332","0","0.83","0","1","-45","2","0","0.75","205","660041002","650041021","20041","1","-237","0","81007402","ボスバトル（HARD）","5074302","81007402","bgm_M511","90","1","0","1.55","-188","bgm_M511","0.95","0","2004102","110","20041201"
"490","0","510333","0","0.87","0","1","-45","3","0","0.75","205","660041003","650041031","20041","1","502","0","81007402","ボスバトル（VERY HARD）","5074308","81007402","bgm_M511","90","1","0","1.55","-51","bgm_M511","0.95","0","2004103","-40","20041201"
"800","0","510331","0","0.6","0","1","-40","1","0","0.45","300","660042001","650042011","20042","1","395","0","81007601","ボスバトル（NORMAL）","5076301","81007601","bgm_M523","90","1","0","2.4","-41","bgm_M523","1.05","0","2004201","-85","20042102"
"145","0","510332","0","0.6","0","1","-40","2","0","0.45","300","660042002","650042021","20042","1","-76","0","81007602","ボスバトル（HARD）","5076302","81007602","bgm_M523","90","1","0","2.4","-195","bgm_M523","1.05","0","2004202","-10","20042201"
"480","0","510333","0","0.6","0","1","-40","3","0","0.5","300","660042003","650042031","20042","1","478","0","81007602","ボスバトル（VERY HARD）","5076308","81007602","bgm_M523","90","1","0","2.4","-81","bgm_M523","1.05","0","2004203","-70","20042201"
"770","0","510361","0","0.83","0","1","-45","1","0","0.75","205","660043001","650043011","20043","1","503","-40","81007801","ボスバトル（NORMAL）","5078301","81007801","bgm_M529","90","1","0","1.55","-79","bgm_M529","0.8","0","2004301","-85","20043102"
"720","0","510362","0","0.83","0","1","-45","2","0","0.75","205","660043002","650043021","20043","1","-295","-40","81007802","ボスバトル（HARD）","5078302","81007802","bgm_M529","90","1","0","1.55","58","bgm_M529","0.8","0","2004302","110","20043201"
"490","0","510362","0","0.87","0","1","-45","3","0","0.75","205","660043003","650043031","20043","1","476","-40","81007802","ボスバトル（VERY HARD）","5078308","81007802","bgm_M529","90","1","0","1.55","-84","bgm_M529","0.8","0","2004303","-40","20043201"
"800","0","510331","0","0.8","0","1","-70","1","0","0.75","300","660044001","650044011","20044","1","741","0","81000906","ボスバトル（NORMAL）","5080301","81000906","bgm_M539","90","1","0","1.5","-79","bgm_M539","0.8","0","2004401","-85","20044101"
"145","0","510332","0","0.8","0","1","-70","2","0","0.75","300","660044002","650044021","20044","1","-67","0","81008002","ボスバトル（HARD）","5080302","81008002","bgm_M539","90","1","0","1.5","11","bgm_M539","0.8","0","2004402","-10","20044201"
"480","0","510333","0","0.8","0","1","-70","3","0","0.75","300","660044003","650044031","20044","1","411","0","81008002","ボスバトル（VERY HARD）","5080308","81008002","bgm_M539","90","1","0","1.5","-56","bgm_M539","0.8","0","2004403","-70","20044201"
"800","0","510331","0","0.75","0","1","-20","1","0","0.55","150","660045001","650045011","20045","1","416","0","81001005","ボスバトル（NORMAL）","5082301","81008201","bgm_M546","90","1","0","2","-25","bgm_M546","0.9","0","2004501","-85","20045104"
"145","0","510332","0","0.75","0","1","-20","2","0","0.55","150","660045002","650045021","20045","1","-191","0","81001006","ボスバトル（HARD）","5082302","81008202","bgm_M546","90","1","0","2","-175","bgm_M546","0.9","0","2004502","-10","20045201"
"480","0","510333","0","0.75","0","1","-20","3","0","0.55","150","660045003","650045031","20045","1","479","0","81001006","ボスバトル（VERY HARD）","5082308","81008202","bgm_M546","90","1","0","2","-47","bgm_M546","0.9","0","2004503","-70","20045201"
"800","0","510331","0","0.8","0","1","5","1","0","0.75","50","660046001","650046011","20046","1","455","0","100113","ボスバトル（NORMAL）","5084301","100113","bgm_M57","90","1","0","1.35","-25","bgm_M57","0.9","0","2004601","-85","20046104"
"145","0","510332","0","0.8","0","1","5","2","0","0.75","50","660046002","650046021","20046","1","-191","0","100433","ボスバトル（HARD）","5084302","100433","bgm_M57","90","1","0","1.35","-175","bgm_M57","0.9","0","2004602","-10","20046201"
"480","0","510333","0","0.8","0","1","5","3","0","0.75","50","660046003","650046031","20046","1","479","0","100433","ボスバトル（VERYHARD）","5084308","100433","bgm_M57","90","1","0","1.35","-47","bgm_M57","0.9","0","2004603","-70","20046201"
"770","0","510331","0","0.65","0","1","-20","1","0","0.9","20","660047001","650047011","20047","1","515","0","81008507","ボスバトル（NORMAL）","5085301","81008507","bgm_M559","90","1","0","1.2","-83","bgm_M559","0.65","0","2004701","-85","20047102"
"720","0","510332","0","0.65","0","1","-20","2","0","0.9","20","660047002","650047021","20047","1","-277","0","81008508","ボスバトル（HARD）","5085302","81008508","bgm_M559","90","1","0","1.2","47","bgm_M559","0.65","0","2004702","110","20047201"
"490","0","510333","0","0.65","0","1","-20","3","0","0.9","20","660047003","650047031","20047","1","484","0","81008508","ボスバトル（VERY HARD）","5085308","81008508","bgm_M559","90","1","0","1.2","-85","bgm_M559","0.65","0","2004703","-40","20047201"
"800","0","510331","0","0.8","0","1","-70","1","0","0.75","300","660048001","650048011","20048","1","451","0","81008801","ボスバトル（NORMAL）","5088301","81008801","bgm_M568","90","1","0","1.5","-28","bgm_M568","0.8","-30","2004801","-85","20048102"
"145","0","510332","0","0.8","0","1","-70","2","0","0.75","300","660048002","650048021","20048","1","-230","0","81008802","ボスバトル（HARD）","5088302","81008802","bgm_M568","90","1","0","1.5","31","bgm_M568","0.8","-30","2004802","-10","20048201"
"480","0","510333","0","0.8","0","1","-70","3","0","0.75","300","660048003","650048031","20048","1","444","0","81008802","ボスバトル（VERY HARD）","5088308","81008802","bgm_M568","90","1","0","1.5","-56","bgm_M568","0.8","-30","2004803","-70","20048201"
"500","0","510331","0","1","0","1","-45","1","0","0.9","240","660049001","650049011","20049","1","510","0","81009001","ボスバトル（NORMAL）","5090301","81009001","bgm_M577","90","1","0","1.18","-85","bgm_M577","0.57","13","2004901","-85","20049102"
"145","0","510332","0","1","0","1","-45","2","0","0.9","240","660049002","650049021","20049","1","-20","0","81009002","ボスバトル（HARD）","5090302","81009002","bgm_M577","90","1","0","1.18","-10","bgm_M577","0.57","13","2004902","-10","20049201"
"480","0","510333","0","0.8","0","1","-45","3","0","0.9","240","660049003","650049031","20049","1","514","0","81009002","ボスバトル（VERY HARD）","5090308","81009002","bgm_M577","90","1","0","1.18","-50","bgm_M577","0.57","13","2004903","-70","20049201"
"0","0","510021","0","0.75","0","1","-70","1","0","0.75","150","660050001","650050011","20050","1","410","0","103021","ボスバトル（NORMAL）","5092301","103021","bgm_M585","90","1","0","1.5","-50","bgm_M585","0.75","0","2005001","-125","20050101"
"145","0","510022","0","0.75","0","1","-70","2","0","0.75","150","660050002","650050021","20050","1","-20","0","103011","ボスバトル（HARD）","5092302","103011","bgm_M585","90","1","0","1.5","10","bgm_M585","0.75","0","2005002","-10","20050201"
"480","0","510022","0","0.75","0","1","-70","3","0","0.75","150","660050003","650050031","20050","1","514","0","103011","ボスバトル（VERY HARD）","5092308","103011","bgm_M585","90","1","0","1.5","-50","bgm_M585","0.75","0","2005003","-70","20050201"
"800","0","510331","0","0.6","0","1","-50","1","0","0.45","250","660051001","650051011","20051","1","898","0","102093","ボスバトル（NORMAL）","5094301","102093","bgm_M598","90","1","0","2.2","-59","bgm_M598","1.05","0","2005101","-85","20051101"
"145","0","510332","0","0.6","0","1","-50","2","0","0.45","250","660051002","650051021","20051","1","-76","0","102113","ボスバトル（HARD）","5094302","102113","bgm_M598","90","1","0","2.2","-204","bgm_M598","1.05","0","2005102","-10","20051201"
"480","0","510333","0","0.6","0","1","-50","3","0","0.44","250","660051003","650051031","20051","1","478","0","102113","ボスバトル（VERY HARD）","5094308","102113","bgm_M598","90","1","0","2.2","-81","bgm_M598","1.05","0","2005103","-70","20051201"
"800","0","510331","0","1.1","0","0.8","-120","1","0","0.8","380","660052001","650052011","20052","1","900","0","102593","ボスバトル（NORMAL）","5096301","102593","bgm_M604","90","1","0","1.3","-51","bgm_M604","0.6","0","2005201","-85","20052102"
"145","0","510332","0","1.1","0","0.8","-120","2","0","0.8","380","660052002","650052021","20052","1","172","0","102603","ボスバトル（HARD）","5096302","102603","bgm_M604","90","1","0","1.3","-15","bgm_M604","0.6","0","2005202","-10","20052201"
"480","0","510333","0","1.1","0","0.8","-120","3","0","0.8","380","660052003","650052031","20052","1","514","0","102603","ボスバトル（VERY HARD）","5096308","102603","bgm_M604","90","1","0","1.3","-51","bgm_M604","0.6","0","2005203","-70","20052201"
"800","0","510331","0","0.8","-5","0.9","-85","1","0","0.8","260","660053001","650053011","20053","1","439","0","81000405","ボスバトル（NORMAL）","5098301","81000405","bgm_M611","90","1","0","1.35","-69","bgm_M611","0.8","0","2005301","-85","20053103"
"145","0","510332","0","0.8","-5","0.9","-85","2","0","0.8","260","660053002","650053021","20053","1","-184","0","81000406","ボスバトル（HARD）","5098302","81000406","bgm_M611","90","1","0","1.35","-4","bgm_M611","0.8","0","2005302","-10","20053201"
"480","0","510333","0","0.8","-5","0.9","-85","3","0","0.8","260","660053003","650053031","20053","1","525","0","81000406","ボスバトル（VERY HARD）","5098308","81000406","bgm_M611","90","1","0","1.35","-82","bgm_M611","0.8","0","2005303","-70","20053201"
"0","0","510401","0","1","0","1.1","-70","1","0","0.75","150","660054001","650054011","20054","1.1","555","0","81010001","ボスバトル（NORMAL）","5100301","81010001","bgm_M621","90","1","0","1.5","-74","bgm_M621","0.67","25","2005401","-125","20054102"
"145","0","510402","0","1","0","1.1","-70","2","0","0.75","150","660054002","650054021","20054","1.1","-242","0","81010002","ボスバトル（HARD）","5100302","81010002","bgm_M621","90","1","0","1.5","12","bgm_M621","0.67","25","2005402","-10","20054201"
"480","0","510402","0","1","0","1.1","-70","3","0","0.75","150","660054003","650054031","20054","1.1","483","0","81010002","ボスバトル（VERY HARD）","5100308","81010002","bgm_M621","90","1","0","1.5","-67","bgm_M621","0.67","25","2005403","-70","20054201"
"800","0","510411","0","0.7","-5","0.8","-85","1","0","0.8","185","660055001","650055011","20055","1","883","0","81010201","ボスバトル（NORMAL）","5102301","81010201","bgm_M625","90","1","0","1.25","-93","bgm_M625","0.7","70","2005501","-85","20055101"
"145","0","510412","0","0.7","-5","0.8","-85","2","0","0.8","185","660055002","650055021","20055","1","-64","0","81010202","ボスバトル（HARD）","5102302","81010202","bgm_M625","90","1","0","1.25","-197","bgm_M625","0.7","70","2005502","-10","20055201"
"480","0","510412","0","0.7","-5","0.8","-85","3","0","0.8","185","660055003","650055031","20055","1","485","0","81010202","ボスバトル（VERY HARD）","5102308","81010202","bgm_M625","90","1","0","1.25","-88","bgm_M625","0.7","70","2005503","-70","20055201"
"0","0","510331","0","0.9","0","1","-40","1","0","0.65","150","660056001","650056011","20056","1","613","0","100092","ボスバトル（NORMAL）","5104301","100092","bgm_M634","90","1","0","1.5","-74","bgm_M634","0.9","25","2005601","-125","20056102"
"145","0","510332","0","0.9","0","1","-40","2","0","0.65","150","660056002","650056021","20056","1","-242","0","100382","ボスバトル（HARD）","5104302","100382","bgm_M634","90","1","0","1.5","12","bgm_M634","0.9","25","2005602","-10","20056201"
"480","0","510333","0","0.9","0","1","-40","3","0","0.65","150","660056003","650056031","20056","1","498","0","100382","ボスバトル（VERY HARD）","5104308","100382","bgm_M634","90","1","0","1.5","-67","bgm_M634","0.9","25","2005603","-70","20056201"
"800","0","510331","0","0.7","-5","0.8","0","1","0","0.8","180","660057001","650057011","20057","1","936","0","81000906","ボスバトル（NORMAL）","5106301","81000906","bgm_M641","90","1","0","1.2","-69","bgm_M641","0.7","70","2005701","-85","20057101"
"145","0","510332","0","0.7","-5","0.8","0","2","0","0.8","180","660057002","650057021","20057","1","-234","0","81008002","ボスバトル（HARD）","5106302","81008002","bgm_M641","90","1","0","1.2","-2","bgm_M641","0.7","70","2005702","-10","20057201"
"480","0","510333","0","0.7","-5","0.8","0","3","0","0.8","180","660057003","650057031","20057","1","476","0","81008002","ボスバトル（VERY HARD）","5106308","81008002","bgm_M641","90","1","0","1.2","-81","bgm_M641","0.7","70","2005703","-70","20057201"
"800","0","510331","0","0.8","0","1","-35","1","0","0.6","150","660058001","650058011","20058","1","655","0","81001505","ボスバトル（NORMAL）","5108301","81001505","bgm_M650","90","1","0","1.55","-68","bgm_M650","0.85","10","2005801","-85","20058101"
"145","0","510332","0","0.8","0","1","-35","2","0","0.62","150","660058002","650058021","20058","1","-264","0","81010802","ボスバトル（HARD）","5108302","81010802","bgm_M650","90","1","0","1.55","-179","bgm_M650","0.85","10","2005802","-10","20058201"
"480","0","510333","0","0.8","0","1","-35","3","0","0.62","150","660058003","650058031","20058","1","459","0","81010802","ボスバトル（VERY HARD）","5108308","81010802","bgm_M650","90","1","0","1.55","-77","bgm_M650","0.85","10","2005803","-70","20058201"
