40c36b0a3a9d9dcb941bbbbbc245ebb1322fe7731cabd0b613920bcc8517a29b,d728b692023cc5a1715b5e02c358a8f8daa801b3d3fae0b7ed015aa665f655ff,894a7b5bc8778597fa0c9f27c451074a44428457c2b284300b5a397b07132902,d358a36c0c8b1a34d4f38141ba554538c70729cd607eda22e9e6a3bed20ec89e,fabc0aac96cdca2822c6cb0cf2cec075b330f96e49c99aeddda2910d1686052c,59f48edd754f554d97028995381f5a42f165626329824727ab7983cbe3f8e9ab,b01b64a2ce6846adf66032a17133e7224c0e962899c6431ec102a13868473b09,3c5b9e045c66fcf7e4d3607bc81c55f910cac429964028a76ce99dc9cc9a9627,5962fc05a0529e3412c34104f77a86fc0eef2d910a00ff845be64bb0a9a1e097,569c0bae5a552bad6bf3fa60ca9e99c8c53ff8e69f44248d07f29acc45d1871e,2ab5345394debdc9d2cd0d2a764a0a642c49ca167b1a717b6ddcf4b37fe4de09,1494eaee9b54802538a16d5adb6a8381943aadfa157eabb5c8562f5187328e26
"0","0","100590153","53","vo_ske_0608","vo_ske","1005901","0","0","0","0","2"
"212","11","100590154","54","0","0","1005901","0","0","0","2","1"
"0","0","100590155","55","0","0","1005901","1","0","2.7","0","4"
"339","11","100590156","56","0","0","1005901","0","212","0","1","1"
"0","0","100590157","57","0","0","1005901","1","0","1","0","4"
"82","12","100590158","58","0","0","1005901","0","0","0","0.7","1"
"0","0","100590159","59","0","0","1005901","1","0","1.9","0","4"
"313","12","100590160","60","0","0","1005901","0","82","0","1.6","1"
"0","0","100590161","61","0","0","1005901","1","0","4","0","4"
"0","0","100590162","62","vo_ske_0609","vo_ske","1005901","0","0","0","0","2"
"238","13","100590163","63","0","0","1005901","0","0","0","2","1"
"0","0","100590164","64","0","0","1005901","1","0","3.8","0","4"
"0","0","100590165","65","vo_ske_0610","vo_ske","1005901","0","0","0","0","2"
"114","14","100590166","66","0","0","1005901","0","0","0","0.7","1"
"0","0","100590167","67","0","0","1005901","1","0","1.4","0","4"
"336","14","100590168","68","0","0","1005901","0","114","0","1.7","1"
"0","0","100590169","69","0","0","1005901","1","0","4.2","0","4"
"0","0","100590201","1","0","0","1005902","1","0","0.8","0","4"
"0","0","100590202","2","vo_ske_0701","vo_ske","1005902","0","0","0","0","2"
"310","1","100590203","3","0","0","1005902","0","0","0","2.3","1"
"0","0","100590204","4","0","0","1005902","1","0","3.6","0","4"
"0","0","100590205","5","vo_ske_0702","vo_ske","1005902","0","0","0","0","2"
"120","2","100590206","6","0","0","1005902","0","0","0","0.9","1"
"0","0","100590207","7","0","0","1005902","1","0","1.6","0","4"
"210","2","100590208","8","0","0","1005902","0","120","0","0.7","1"
"0","0","100590209","9","0","0","1005902","1","0","1.6","0","4"
"290","2","100590210","10","0","0","1005902","0","210","0","0.9","1"
"0","0","100590211","11","0","0","1005902","1","0","1.5","0","4"
"250","3","100590212","12","0","0","1005902","0","0","0","1.9","1"
"0","0","100590213","13","0","0","1005902","1","0","3.5","0","4"
"0","0","100590214","14","vo_ske_0703","vo_ske","1005902","0","0","0","0","2"
"135","4","100590215","15","0","0","1005902","0","0","0","1.2","1"
"0","0","100590216","16","0","0","1005902","1","0","2.1","0","4"
"328","4","100590217","17","0","0","1005902","0","135","0","1.6","1"
"0","0","100590218","18","0","0","1005902","1","0","1.6","0","4"
"114","5","100590219","19","0","0","1005902","0","0","0","0.6","1"
"0","0","100590220","20","0","0","1005902","1","0","2.5","0","4"
"0","0","100590221","21","vo_ske_0704","vo_ske","1005902","0","0","0","0","2"
"200","5","100590222","22","0","0","1005902","0","114","0","0.7","1"
"0","0","100590223","23","0","0","1005902","1","0","2.4","0","4"
"318","5","100590224","24","0","0","1005902","0","200","0","1.1","1"
"0","0","100590225","25","0","0","1005902","1","0","1.1","0","4"
"183","6","100590226","26","0","0","1005902","0","0","0","1.5","1"
"0","0","100590227","27","0","0","1005902","1","0","2","0","4"
"340","6","100590228","28","0","0","1005902","0","183","0","1.4","1"
"0","0","100590229","29","0","0","1005902","1","0","2.9","0","4"
"0","0","100590230","30","vo_ske_0705","vo_ske","1005902","0","0","0","0","2"
"85","7","100590231","31","0","0","1005902","0","0","0","0.6","1"
"0","0","100590232","32","0","0","1005902","1","0","1.4","0","4"
"340","7","100590233","33","0","0","1005902","0","85","0","2","1"
"0","0","100590234","34","0","0","1005902","1","0","5.2","0","4"
"0","0","100590235","35","vo_ske_0706","vo_ske","1005902","0","0","0","0","2"
"116","8","100590236","36","0","0","1005902","0","0","0","1.226","1"
"0","0","100590237","37","0","0","1005902","1","0","1.934","0","4"
"281","8","100590238","38","0","0","1005902","0","116","0","1.42","1"
"0","0","100590239","39","0","0","1005902","1","0","1.552","0","4"
"357","8","100590240","40","0","0","1005902","0","281","0","0.6","1"
"0","0","100590241","41","0","0","1005902","1","0","0.6","0","4"
"180","9","100590242","42","0","0","1005902","0","0","0","1.2","1"
"0","0","100590243","43","0","0","1005902","1","0","3","0","4"
"0","0","100590244","44","vo_ske_0707","vo_ske","1005902","0","0","0","0","2"
"284","9","100590245","45","0","0","1005902","0","180","0","1","1"
"0","0","100590246","46","0","0","1005902","1","0","2","0","4"
"402","9","100590247","47","0","0","1005902","0","284","0","0.9","1"
"0","0","100590248","48","0","0","1005902","1","0","3.1","0","4"
"0","0","100590249","49","vo_ske_0708","vo_ske","1005902","0","0","0","0","2"
"168","10","100590250","50","0","0","1005902","0","0","0","1.1","1"
"0","0","100590251","51","0","0","1005902","1","0","2.4","0","4"
"0","0","100590252","52","vo_ske_0709","vo_ske","1005902","0","0","0","0","2"
"340","11","100590253","53","0","0","1005902","0","0","0","2.5","1"
"0","0","100590254","54","0","0","1005902","1","0","3.4","0","4"
"0","0","100590255","55","vo_ske_0710","vo_ske","1005902","0","0","0","0","2"
"150","12","100590256","56","0","0","1005902","0","0","0","1.4","1"
"0","0","100590257","57","0","0","1005902","1","0","2.1","0","4"
"302","12","100590258","58","0","0","1005902","0","150","0","1.3","1"
"0","0","100590259","59","0","0","1005902","1","0","3.2","0","4"
"0","0","100590260","60","vo_ske_0711","vo_ske","1005902","0","0","0","0","2"
"63","13","100590261","61","0","0","1005902","0","0","0","0.8","1"
"0","0","100590262","62","0","0","1005902","1","0","1.9","0","4"
"305","13","100590263","63","0","0","1005902","0","63","0","1.7","1"
"0","0","100590264","64","0","0","1005902","1","0","3.5","0","4"
"0","0","100590265","65","vo_ske_0712","vo_ske","1005902","0","0","0","0","2"
"95","14","100590266","66","0","0","1005902","0","0","0","1","1"
"0","0","100590267","67","0","0","1005902","1","0","1.9","0","4"
"362","14","100590268","68","0","0","1005902","0","95","0","1.6","1"
"0","0","100590269","69","0","0","1005902","1","0","4.1","0","4"
"0","0","100590301","1","0","0","1005903","1","0","0.8","0","4"
"0","0","100590302","2","vo_ske_0801","vo_ske","1005903","0","0","0","0","2"
"231","1","100590303","3","0","0","1005903","0","0","0","2.2","1"
"0","0","100590304","4","0","0","1005903","1","0","3.4","0","4"
"0","0","100590305","5","vo_ske_0802","vo_ske","1005903","0","0","0","0","2"
"39","2","100590306","6","0","0","1005903","0","0","0","0.465","1"
"0","0","100590307","7","0","0","1005903","1","0","0.998","0","4"
"284","2","100590308","8","0","0","1005903","0","39","0","1.722","1"
"0","0","100590309","9","0","0","1005903","1","0","3.024","0","4"
"388","2","100590310","10","0","0","1005903","0","284","0","0.8","1"
"0","0","100590311","11","0","0","1005903","1","0","0.8","0","4"
"168","3","100590312","12","0","0","1005903","0","0","0","0.9","1"
"0","0","100590313","13","0","0","1005903","1","0","2.5","0","4"
"262","3","100590314","14","0","0","1005903","0","168","0","1","1"
"0","0","100590315","15","0","0","1005903","1","0","1.8","0","4"
"388","3","100590316","16","0","0","1005903","0","262","0","1.2","1"
"0","0","100590317","17","0","0","1005903","1","0","1.2","0","4"
"145","4","100590318","18","0","0","1005903","0","0","0","0.828","1"
"0","0","100590319","19","0","0","1005903","1","0","3.156","0","4"
"0","0","100590320","20","vo_ske_0803","vo_ske","1005903","0","0","0","0","2"
"134","5","100590321","21","0","0","1005903","0","0","0","1.2","1"
"0","0","100590322","22","0","0","1005903","1","0","2.3","0","4"
"347","5","100590323","23","0","0","1005903","0","134","0","1.8","1"
"0","0","100590324","24","0","0","1005903","1","0","3.4","0","4"
"257","6","100590325","25","0","0","1005903","0","0","0","1.9","1"
"0","0","100590326","26","0","0","1005903","1","0","4.3","0","4"
"0","0","100590327","27","vo_ske_0804","vo_ske","1005903","0","0","0","0","2"
"133","7","100590328","28","0","0","1005903","0","0","0","1.067","1"
"0","0","100590329","29","0","0","1005903","1","0","1.523","0","4"
"210","7","100590330","30","0","0","1005903","0","133","0","0.674","1"
"0","0","100590331","31","0","0","1005903","1","0","2.337","0","4"
"0","0","100590332","32","vo_ske_0805","vo_ske","1005903","0","0","0","0","2"
"330","7","100590333","33","0","0","1005903","0","210","0","1.1","1"
"0","0","100590334","34","0","0","1005903","1","0","1.1","0","4"
"110","8","100590335","35","0","0","1005903","0","0","0","0.675","1"
"0","0","100590336","36","0","0","1005903","1","0","1.662","0","4"
"350","8","100590337","37","0","0","1005903","0","110","0","2","1"
"0","0","100590338","38","0","0","1005903","1","0","4.3","0","4"
"0","0","100590339","39","vo_ske_0806","vo_ske","1005903","0","0","0","0","2"
"140","9","100590340","40","0","0","1005903","0","0","0","1.3","1"
"0","0","100590341","41","0","0","1005903","1","0","2.5","0","4"
"370","9","100590342","42","0","0","1005903","0","140","0","1.7","1"
"0","0","100590343","43","0","0","1005903","1","0","1.7","0","4"
"83","10","100590344","44","0","0","1005903","0","0","0","0.5","1"
"0","0","100590345","45","0","0","1005903","1","0","3.5","0","4"
"0","0","100590346","46","vo_ske_0807","vo_ske","1005903","0","0","0","0","2"
"222","11","100590347","47","0","0","1005903","0","0","0","2","1"
"0","0","100590348","48","0","0","1005903","1","0","3.2","0","4"
"385","11","100590349","49","0","0","1005903","0","222","0","1.1","1"
"0","0","100590350","50","0","0","1005903","1","0","1.1","0","4"
"102","12","100590351","51","0","0","1005903","0","0","0","0.8","1"
"0","0","100590352","52","0","0","1005903","1","0","2.4","0","4"
"328","12","100590353","53","0","0","1005903","0","102","0","1.7","1"
"0","0","100590354","54","0","0","1005903","1","0","4.6","0","4"
"0","0","100590355","55","vo_ske_0808","vo_ske","1005903","0","0","0","0","2"
"89","13","100590356","56","0","0","1005903","0","0","0","0.4","1"
"0","0","100590357","57","0","0","1005903","1","0","2","0","4"
"360","13","100590358","58","0","0","1005903","0","89","0","2.3","1"
"0","0","100590359","59","0","0","1005903","1","0","3.2","0","4"
"120","14","100590360","60","0","0","1005903","0","0","0","0.9","1"
"0","0","100590361","61","0","0","1005903","1","0","3.2","0","4"
"0","0","100590362","62","vo_ske_0809","vo_ske","1005903","0","0","0","0","2"
"318","14","100590363","63","0","0","1005903","0","120","0","0.8","1"
"0","0","100590364","64","0","0","1005903","1","0","3.3","0","4"
"0","0","100590401","1","0","0","1005904","1","0","0.8","0","4"
"0","0","100590402","2","vo_ske_0901","vo_ske","1005904","0","0","0","0","2"
"113","1","100590403","3","0","0","1005904","0","0","0","1.325","1"
"0","0","100590404","4","0","0","1005904","1","0","2.008","0","4"
"365","1","100590405","5","0","0","1005904","0","113","0","1.863","1"
"0","0","100590406","6","0","0","1005904","1","0","3.699","0","4"
"0","0","100590407","7","vo_ske_0902","vo_ske","1005904","0","0","0","0","2"
"151","2","100590408","8","0","0","1005904","0","0","0","1.3","1"
"0","0","100590409","9","0","0","1005904","1","0","2.1","0","4"
"375","2","100590410","10","0","0","1005904","0","151","0","1.8","1"
"0","0","100590411","11","0","0","1005904","1","0","1.8","0","4"
"71","3","100590412","12","0","0","1005904","0","0","0","0.7","1"
"0","0","100590413","13","0","0","1005904","1","0","1.6","0","4"
"351","3","100590414","14","0","0","1005904","0","71","0","2.2","1"
"0","0","100590415","15","0","0","1005904","1","0","4.8","0","4"
"0","0","100590416","16","vo_ske_0903","vo_ske","1005904","0","0","0","0","2"
"304","4","100590417","17","0","0","1005904","0","0","0","2.3","1"
"0","0","100590418","18","0","0","1005904","1","0","3","0","4"
"389","4","100590419","19","0","0","1005904","0","304","0","0.8","1"
"0","0","100590420","20","0","0","1005904","1","0","1.3","0","4"
"342","5","100590421","21","0","0","1005904","0","0","0","2.8","1"
"0","0","100590422","22","0","0","1005904","1","0","4.9","0","4"
"0","0","100590423","23","vo_ske_0904","vo_ske","1005904","0","0","0","0","2"
"125","6","100590424","24","0","0","1005904","0","0","0","0.9","1"
"0","0","100590425","25","0","0","1005904","1","0","1.9","0","4"
"215","6","100590426","26","0","0","1005904","0","125","0","0.8","1"
"0","0","100590427","27","0","0","1005904","1","0","1.4","0","4"
"395","6","100590428","28","0","0","1005904","0","215","0","1.7","1"
"0","0","100590429","29","0","0","1005904","1","0","1.7","0","4"
"47","7","100590430","30","0","0","1005904","0","0","0","0.3","1"
"0","0","100590431","31","0","0","1005904","1","0","1.2","0","4"
"317","7","100590432","32","0","0","1005904","0","47","0","2.1","1"
"0","0","100590433","33","0","0","1005904","1","0","4.1","0","4"
"0","0","100590434","34","vo_ske_0905","vo_ske","1005904","0","0","0","0","2"
"233","8","100590435","35","0","0","1005904","0","0","0","1.3","1"
"0","0","100590436","36","0","0","1005904","1","0","1.9","0","4"
"311","8","100590437","37","0","0","1005904","0","233","0","0.59","1"
"0","0","100590438","38","0","0","1005904","1","0","2.656","0","4"
"0","0","100590439","39","vo_ske_0906","vo_ske","1005904","0","0","0","0","2"
"97","9","100590440","40","0","0","1005904","0","0","0","0.8","1"
"0","0","100590441","41","0","0","1005904","1","0","1.7","0","4"
"350","9","100590442","42","0","0","1005904","0","97","0","2.1","1"
"0","0","100590443","43","0","0","1005904","1","0","2.1","0","4"
"170","10","100590444","44","0","0","1005904","0","0","0","1.4","1"
"0","0","100590445","45","0","0","1005904","1","0","3.3","0","4"
"300","10","100590446","46","0","0","1005904","0","170","0","1.1","1"
"0","0","100590447","47","0","0","1005904","1","0","2.2","0","4"
"395","10","100590448","48","0","0","1005904","0","300","0","0.6","1"
"0","0","100590449","49","0","0","1005904","1","0","0.6","0","4"
"253","11","100590450","50","0","0","1005904","0","0","0","2.1","1"
"0","0","100590451","51","0","0","1005904","1","0","4.7","0","4"
"0","0","100590452","52","vo_ske_0907","vo_ske","1005904","0","0","0","0","2"
"95","12","100590453","53","0","0","1005904","0","0","0","0.8","1"
"0","0","100590454","54","0","0","1005904","1","0","1.7","0","4"
"256","12","100590455","55","0","0","1005904","0","95","0","1.34","1"
"0","0","100590456","56","0","0","1005904","1","0","1.874","0","4"
"347","12","100590457","57","0","0","1005904","0","256","0","0.776","1"
"0","0","100590458","58","0","0","1005904","1","0","2.613","0","4"
"0","0","100590459","59","vo_ske_0908","vo_ske","1005904","0","0","0","0","2"
"161","14","100590460","60","0","0","1005904","0","0","0","1.5","1"
"0","0","100590461","61","0","0","1005904","1","0","2.6","0","4"
"399","14","100590462","62","0","0","1005904","0","161","0","2","1"
"0","0","100590463","63","0","0","1005904","1","0","4.5","0","4"
"0","0","100590501","1","0","0","1005905","1","0","0.8","0","4"
"0","0","100590502","2","vo_ske_1001","vo_ske","1005905","0","0","0","0","2"
"53","1","100590503","3","0","0","1005905","0","0","0","0.5","1"
"0","0","100590504","4","0","0","1005905","1","0","1.1","0","4"
"235","1","100590505","5","0","0","1005905","0","53","0","1.4","1"
"0","0","100590506","6","0","0","1005905","1","0","2.8","0","4"
"0","0","100590507","7","vo_ske_1002","vo_ske","1005905","0","0","0","0","2"
"230","2","100590508","8","0","0","1005905","0","0","0","1.8","1"
"0","0","100590509","9","0","0","1005905","1","0","2.4","0","4"
"400","2","100590510","10","0","0","1005905","0","230","0","1.4","1"
"0","0","100590511","11","0","0","1005905","1","0","3.3","0","4"
"0","0","100590512","12","vo_ske_1003","vo_ske","1005905","0","0","0","0","2"
"237","3","100590513","13","0","0","1005905","0","0","0","2.224","1"
"0","0","100590514","14","0","0","1005905","1","0","2.769","0","4"
"358","3","100590515","15","0","0","1005905","0","237","0","0.869","1"
"0","0","100590516","16","0","0","1005905","1","0","1.635","0","4"
"93","4","100590517","17","0","0","1005905","0","0","0","0.6","1"
"0","0","100590518","18","0","0","1005905","1","0","2.2","0","4"
"0","0","100590519","19","vo_ske_1004","vo_ske","1005905","0","0","0","0","2"
"237","4","100590520","20","0","0","1005905","0","93","0","1.3","1"
"0","0","100590521","21","0","0","1005905","1","0","1.8","0","4"
"342","4","100590522","22","0","0","1005905","0","237","0","0.9","1"
"0","0","100590523","23","0","0","1005905","1","0","0.9","0","4"
"166","5","100590524","24","0","0","1005905","0","0","0","0.9","1"
"0","0","100590525","25","0","0","1005905","1","0","2.7","0","4"
"327","5","100590526","26","0","0","1005905","0","166","0","1.059","1"
"0","0","100590527","27","0","0","1005905","1","0","3","0","4"
"0","0","100590528","28","vo_ske_1005","vo_ske","1005905","0","0","0","0","2"
"94","6","100590529","29","0","0","1005905","0","0","0","1.2","1"
"0","0","100590530","30","0","0","1005905","1","0","1.7","0","4"
"397","6","100590531","31","0","0","1005905","0","94","0","2.1","1"
"0","0","100590532","32","0","0","1005905","1","0","4.5","0","4"
"0","0","100590533","33","vo_ske_1006","vo_ske","1005905","0","0","0","0","2"
"47","7","100590534","34","0","0","1005905","0","0","0","0.566","1"
"0","0","100590535","35","0","0","1005905","1","0","1.552","0","4"
"362","7","100590536","36","0","0","1005905","0","47","0","2.318","1"
"0","0","100590537","37","0","0","1005905","1","0","3.724","0","4"
"260","8","100590538","38","0","0","1005905","0","0","0","2.077","1"
"0","0","100590539","39","0","0","1005905","1","0","2.729","0","4"
"327","8","100590540","40","0","0","1005905","0","260","0","0.66","1"
"0","0","100590541","41","0","0","1005905","1","0","2.832","0","4"
"0","0","100590542","42","vo_ske_1007","vo_ske","1005905","0","0","0","0","2"
"60","9","100590543","43","0","0","1005905","0","0","0","0.608","1"
"0","0","100590544","44","0","0","1005905","1","0","1.363","0","4"
"179","9","100590545","45","0","0","1005905","0","60","0","1.493","1"
"0","0","100590546","46","0","0","1005905","1","0","2.007","0","4"
"387","9","100590547","47","0","0","1005905","0","179","0","1.437","1"
"0","0","100590548","48","0","0","1005905","1","0","3.22","0","4"
"0","0","100590549","49","vo_ske_1008","vo_ske","1005905","0","0","0","0","2"
"133","10","100590550","50","0","0","1005905","0","0","0","1.2","1"
"0","0","100590551","51","0","0","1005905","1","0","2.4","0","4"
"347","10","100590552","52","0","0","1005905","0","133","0","1.5","1"
"0","0","100590553","53","0","0","1005905","1","0","1.5","0","4"
"104","11","100590554","54","0","0","1005905","0","0","0","0.4","1"
"0","0","100590555","55","0","0","1005905","1","0","2.7","0","4"
"331","11","100590556","56","0","0","1005905","0","104","0","1.6","1"
"0","0","100590557","57","0","0","1005905","1","0","3.7","0","4"
"0","0","100590558","58","vo_ske_1009","vo_ske","1005905","0","0","0","0","2"
"345","12","100590559","59","0","0","1005905","0","0","0","2.9","1"
"0","0","100590560","60","0","0","1005905","1","0","4","0","4"
"216","13","100590561","61","0","0","1005905","0","0","0","1.6","1"
"0","0","100590562","62","0","0","1005905","1","0","3.6","0","4"
"0","0","100590563","63","vo_ske_1010","vo_ske","1005905","0","0","0","0","2"
"121","14","100590564","64","0","0","1005905","0","0","0","0.7","1"
"0","0","100590565","65","0","0","1005905","1","0","2.1","0","4"
"360","14","100590566","66","0","0","1005905","0","121","0","1.9","1"
"0","0","100590567","67","0","0","1005905","1","0","4.4","0","4"
"0","0","100590601","1","0","0","1005906","1","0","0.8","0","4"
"0","0","100590602","2","vo_ske_1101","vo_ske","1005906","0","0","0","0","2"
"121","1","100590603","3","0","0","1005906","0","0","0","1","1"
"0","0","100590604","4","0","0","1005906","1","0","1.7","0","4"
"211","1","100590605","5","0","0","1005906","0","121","0","0.6","1"
"0","0","100590606","6","0","0","1005906","1","0","1.5","0","4"
"280","1","100590607","7","0","0","1005906","0","211","0","0.9","1"
"0","0","100590608","8","0","0","1005906","1","0","1.5","0","4"
"135","2","100590609","9","0","0","1005906","0","0","0","1.6","1"
"0","0","100590610","10","0","0","1005906","1","0","3.6","0","4"
"0","0","100590611","11","vo_ske_1102","vo_ske","1005906","0","0","0","0","2"
"260","2","100590612","12","0","0","1005906","0","135","0","0.9","1"
"0","0","100590613","13","0","0","1005906","1","0","1.8","0","4"
"320","2","100590614","14","0","0","1005906","0","260","0","0.7","1"
"0","0","100590615","15","0","0","1005906","1","0","1.9","0","4"
"346","2","100590616","16","0","0","1005906","0","320","0","0.2","1"
"0","0","100590617","17","0","0","1005906","1","0","1.5","0","4"
"190","3","100590618","18","0","0","1005906","0","0","0","2.1","1"
"0","0","100590619","19","0","0","1005906","1","0","4.1","0","4"
"0","0","100590620","20","vo_ske_1103","vo_ske","1005906","0","0","0","0","2"
"387","3","100590621","21","0","0","1005906","0","190","0","1.7","1"
"0","0","100590622","22","0","0","1005906","1","0","2.5","0","4"
"139","4","100590623","23","0","0","1005906","0","0","0","1.197","1"
"0","0","100590624","24","0","0","1005906","1","0","1.72","0","4"
"347","4","100590625","25","0","0","1005906","0","139","0","1.735","1"
"0","0","100590626","26","0","0","1005906","1","0","4.154","0","4"
"0","0","100590627","27","vo_ske_1104","vo_ske","1005906","0","0","0","0","2"
"292","5","100590628","28","0","0","1005906","0","0","0","2.4","1"
"0","0","100590629","29","0","0","1005906","1","0","3.1","0","4"
"355","5","100590630","30","0","0","1005906","0","292","0","0.7","1"
"0","0","100590631","31","0","0","1005906","1","0","0.7","0","4"
"153","6","100590632","32","0","0","1005906","0","0","0","1.2","1"
"0","0","100590633","33","0","0","1005906","1","0","1.8","0","4"
"289","6","100590634","34","0","0","1005906","0","153","0","1.2","1"
"0","0","100590635","35","0","0","1005906","1","0","3.8","0","4"
"0","0","100590636","36","vo_ske_1105","vo_ske","1005906","0","0","0","0","2"
"92","7","100590637","37","0","0","1005906","0","0","0","0.8","1"
"0","0","100590638","38","0","0","1005906","1","0","1.4","0","4"
"230","7","100590639","39","0","0","1005906","0","92","0","1.1","1"
"0","0","100590640","40","0","0","1005906","1","0","2.1","0","4"
"384","7","100590641","41","0","0","1005906","0","260","0","1.3","1"
"0","0","100590642","42","0","0","1005906","1","0","1.3","0","4"
"55","8","100590643","43","0","0","1005906","0","0","0","0.4","1"
"0","0","100590644","44","0","0","1005906","1","0","1.9","0","4"
"177","8","100590645","45","0","0","1005906","0","55","0","1.152","1"
"0","0","100590646","46","0","0","1005906","1","0","1.561","0","4"
"355","8","100590647","47","0","0","1005906","0","177","0","1.273","1"
"0","0","100590648","48","0","0","1005906","1","0","3.32","0","4"
"0","0","100590649","49","vo_ske_1106","vo_ske","1005906","0","0","0","0","2"
"300","9","100590650","50","0","0","1005906","0","0","0","2.7","1"
"0","0","100590651","51","0","0","1005906","1","0","3.8","0","4"
"79","10","100590652","52","0","0","1005906","0","0","0","0.894","1"
"0","0","100590653","53","0","0","1005906","1","0","1.455","0","4"
"263","10","100590654","54","0","0","1005906","0","79","0","1.334","1"
"0","0","100590655","55","0","0","1005906","1","0","3.699","0","4"
"0","0","100590656","56","vo_ske_1107","vo_ske","1005906","0","0","0","0","2"
"210","11","100590657","57","0","0","1005906","0","0","0","1.7","1"
"0","0","100590658","58","0","0","1005906","1","0","2.8","0","4"
"183","12","100590659","59","0","0","1005906","0","0","0","1.364","1"
"0","0","100590660","60","0","0","1005906","1","0","3.365","0","4"
"0","0","100590661","61","vo_ske_1108","vo_ske","1005906","0","0","0","0","2"
"85","13","100590662","62","0","0","1005906","0","0","0","0.6","1"
"0","0","100590663","63","0","0","1005906","1","0","2.4","0","4"
"0","0","100590664","64","vo_ske_1109","vo_ske","1005906","0","0","0","0","2"
"122","14","100590665","65","0","0","1005906","0","0","0","1","1"
"0","0","100590666","66","0","0","1005906","1","0","2","0","4"
"212","14","100590667","67","0","0","1005906","0","122","0","1","1"
"0","0","100590668","68","0","0","1005906","1","0","3.5","0","4"
