1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620050011","61001010","1","0","15001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011002","15001","0","0","1","0","100","0","0","0","36","620140012","0","0","620300012","341","60021","600110152","0","600000654"
"620050012","61001010","1","0","16001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011002","16001","0","0","1","0","100","0","0","0","36","620140013","0","0","620300013","351","60021","600110162","0","600000655"
"620050013","61001010","1","0","17001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011002","17001","0","0","1","0","100","0","0","0","36","620140014","0","0","620300014","356","60021","600110172","0","600000656"
"620050014","61001010","1","0","18001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","18001","0","0","1","0","100","0","0","0","36","620140015","0","0","620300015","366","60021","600110182","0","600000657"
"620050015","61001010","1","0","19001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","19001","0","0","1","0","100","0","0","0","36","620140016","0","0","620300016","371","60021","600110192","0","600000658"
"620050016","61001010","1","0","20001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","20001","0","0","1","0","100","0","0","0","36","620140017","0","0","620300017","375","60021","600110202","0","600000659"
"620050017","61001010","1","0","21001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","21001","0","0","1","0","100","0","0","0","36","620140018","0","0","620300018","381","60021","600110212","0","600000660"
"620050018","61001010","1","0","22001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","22001","0","0","1","0","100","0","0","0","36","620140019","0","0","620300019","386","60021","600110222","0","600000661"
"620050019","61001010","1","0","23001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","23001","0","0","1","0","100","0","0","0","36","620140020","0","0","620300020","390","60021","600110232","0","600000662"
"620050020","61001010","1","0","24001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","24001","0","0","1","0","100","0","0","0","36","620140021","0","0","620300021","396","60021","600110242","0","600000663"
"620050021","61001010","1","0","25001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","25001","0","0","1","0","100","0","0","0","36","620140022","0","0","620300022","401","60021","600110252","0","600000664"
"620050022","61001010","1","0","26001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011003","26001","0","0","1","0","100","0","0","0","36","620140023","0","0","620300023","405","60021","600110262","0","600000665"
"620050023","61001010","1","0","27001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","27001","0","0","1","0","100","0","0","0","36","620140024","0","0","620300024","411","60021","600110272","0","600000666"
"620050024","61001010","1","0","28001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","28001","0","0","1","0","100","0","0","0","36","620140025","0","0","620300025","417","60021","600110282","0","600000667"
"620050025","61001010","1","0","29001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","29001","0","0","1","0","100","0","0","0","36","620140026","0","0","620300026","422","60021","600110292","0","600000668"
"620050026","61001010","1","0","30001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","30001","0","0","1","0","100","0","0","0","36","620140027","0","0","620300027","427","60021","600110302","0","600000669"
"620050027","61001010","1","0","31001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","31001","0","0","1","0","100","0","0","0","36","620140028","0","0","620300028","433","60021","600110312","0","600000670"
"620050028","61001010","1","0","32001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","32001","0","0","1","0","100","0","0","0","36","620140029","0","0","620300029","442","60021","600110322","0","600000671"
"620050029","61001010","1","0","33001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","33001","0","0","1","0","100","0","0","0","36","620140030","0","0","620300030","455","60021","600110332","0","600000672"
"620050030","61001010","1","0","34001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011004","34001","0","0","1","0","100","0","0","0","36","620140031","0","0","620300031","460","60021","600110342","0","600000673"
"620050031","61001010","1","0","35001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","35001","0","0","1","0","100","0","0","0","36","620140032","0","0","620300032","464","60021","600110352","0","600000674"
"620050032","61001010","1","0","36001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","36001","0","0","1","0","100","0","0","0","36","620140033","0","0","620300033","476","60021","600110362","0","600000675"
"620050033","61001010","1","0","37001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","37001","0","0","1","0","100","0","0","0","36","620140034","0","0","620300034","482","60021","600110372","0","600000676"
"620050034","61001010","1","0","38001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","38001","0","0","1","0","100","0","0","0","36","620140035","0","0","620300035","492","60021","600110382","0","600000677"
"620050035","61001010","1","0","39001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","39001","0","0","1","0","100","0","0","0","36","620140036","0","0","620300036","500","60021","600110392","0","600000678"
"620050036","61001010","1","0","40001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","40001","0","0","1","0","100","0","0","0","36","620140037","0","0","620300037","514","60021","600110402","0","600000679"
"620050037","61001010","1","0","41001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011005","41001","0","0","1","0","100","0","0","0","36","620140038","0","0","620300038","518","60021","600110412","0","600000680"
"620050038","61001010","1","0","42001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","42001","0","0","1","0","100","0","0","0","36","620140039","0","0","620300039","523","60021","600110422","0","600000681"
"620050039","61001010","1","0","43001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","43001","0","0","1","0","100","0","0","0","36","620140040","0","0","620300040","538","60021","600110432","0","600000682"
"620050040","61001010","1","0","44001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","44001","0","0","1","0","100","0","0","0","36","620140041","0","0","620300041","551","60021","600110442","0","600000683"
"620050041","61001010","1","0","45001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","45001","0","0","1","0","100","0","0","0","36","620140042","0","0","620300042","565","60021","600110452","0","600000684"
"620050042","61001010","1","0","46001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","46001","0","0","1","0","100","0","0","0","36","620140043","0","0","620300043","574","60021","600110462","0","600000685"
"620050043","61001010","1","0","47001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","47001","0","0","1","0","100","0","0","0","36","620140044","0","0","620300044","577","60021","600110472","0","600000686"
"620050044","61001010","1","0","48001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011006","48001","0","0","1","0","100","0","0","0","36","620140045","0","0","620300045","587","60021","600110482","0","600000687"
"620050045","61001010","1","0","49001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","49001","0","0","1","0","100","0","0","0","36","620140046","0","0","620300046","598","60021","600110492","0","600000688"
"620050046","61001010","1","0","50001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","50001","0","0","1","0","100","0","0","0","36","620140047","0","0","620300047","614","60021","600110502","0","600000689"
"620050047","61001010","1","0","51001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","51001","0","0","1","0","100","0","0","0","36","620140048","0","0","620300048","621","60021","600110512","0","600000690"
"620050048","61001010","1","0","52001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","52001","0","0","1","0","100","0","0","0","36","620140049","0","0","620300049","629","60021","600110522","0","600000691"
"620050049","61001010","1","0","53001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","53001","0","0","1","0","100","0","0","0","36","620140050","0","0","620300050","640","60021","600110532","0","600000692"
"620050050","61001010","1","0","54001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","54001","0","0","1","0","100","0","0","0","36","620140051","0","0","620300051","647","60021","600110542","0","600000693"
"620050051","61001010","1","0","55001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","55001","0","0","1","0","100","0","0","0","36","620140052","0","0","620300052","652","60021","600110552","0","600000694"
"620050052","61001010","1","0","56001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","56001","0","0","1","0","100","0","0","0","36","620140053","0","0","620300053","659","60021","600110562","0","600000695"
"620050053","61001010","1","0","57001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","57001","0","0","1","0","100","0","0","0","36","620140054","0","0","620300054","662","60021","600110572","0","600000696"
"620050054","61001010","1","0","58001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","58001","0","0","1","0","100","0","0","0","36","620140055","0","0","620300055","667","60021","600110582","0","600000697"
"620050055","61001010","1","0","59001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","59001","0","0","1","0","100","0","0","0","36","620140056","0","0","620300056","679","60021","600110592","0","600000698"
"620050056","61001010","1","0","60001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","60001","0","0","1","0","100","0","0","0","36","620140057","0","0","620300057","683","60021","600110602","0","600000699"
"620050057","61001010","1","0","61001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011007","61001","0","0","1","0","100","0","0","0","36","620140058","0","0","620300058","692","60021","600110612","0","600000700"
"620050058","61001010","1","0","62001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","62001","0","0","1","0","100","0","0","0","10","620140059","0","0","620300059","698","60021","600110622","0","600000701"
"620050059","61001010","1","0","63001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","63001","0","0","1","0","100","0","0","0","10","620140060","0","0","620300060","703","60021","600110632","0","600000702"
"620050060","61001010","1","0","64001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","64001","0","0","1","0","100","0","0","0","10","620140061","0","0","620300061","713","60021","600110642","0","600000703"
"620050061","61001010","1","0","65001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","65001","0","0","1","0","100","0","0","0","10","620140062","0","0","620300062","722","60021","600110652","0","600000704"
"620050062","61001010","1","0","66001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","66001","0","0","1","0","100","0","0","0","10","620140063","0","0","620300063","733","60021","600110662","0","600000705"
"620050063","61001010","1","0","67001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","67001","0","0","1","0","100","0","0","0","10","620140064","0","0","620300064","741","60021","600110672","0","600000706"
"620050064","61001010","1","0","68001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","68001","0","0","1","0","100","0","0","0","10","620140065","0","0","620300065","750","60021","600110682","0","600000707"
"620050065","61001010","1","0","69001","0","2","101011","0","4","0","2","0","0","0","0","0","0","1","0","0","10011008","69001","0","0","1","0","100","0","0","0","10","620140066","0","0","620300066","762","60021","600110692","0","600000708"
"620330001","10011001","1","0","3001","0","4","0","60022","0","0","3","0","0","2","12","620130101","0","1","100","61001002","10011001","3001","1","0","1","10011001","36","1","0","0","24","620250001","0","0","620290201","258","101011","600110033","0","600000713"
"620330001","10011001","1","0","4001","0","4","0","60022","0","0","3","0","0","2","12","620130101","0","1","100","61001002","10011001","4001","1","0","1","10011001","36","1","0","0","24","620250001","0","0","620290201","258","101011","600110043","0","600000714"
"620330001","10011001","1","0","5001","0","4","0","60022","0","0","3","0","0","2","12","620130102","0","1","100","61001002","10011001","5001","1","0","1","10011001","36","1","0","0","24","620250002","0","0","620290202","268","101011","600110053","0","600000715"
"620330001","10011001","1","0","6001","0","4","0","60022","0","0","3","0","0","2","12","620130103","0","1","100","61001002","10011001","6001","1","0","1","10011001","36","1","0","0","24","620250003","0","0","620290203","273","101011","600110063","0","600000716"
"620330002","10011001","1","0","7001","0","4","0","60022","0","0","3","0","0","2","12","620130104","0","1","100","61001002","10011001","7001","1","0","1","10011001","36","1","0","0","24","620250004","0","0","620290204","281","101011","600110073","0","600000717"
"620330003","10011001","1","0","8001","0","4","0","60022","0","0","3","0","0","2","12","620130105","0","1","100","61001002","10011001","8001","1","0","1","10011001","36","1","0","0","24","620250005","0","0","620290205","288","101011","600110083","0","600000718"
"620330004","10011002","1","0","9001","0","4","0","60022","0","0","3","0","0","2","12","620130106","0","1","100","61001002","10011001","9001","1","0","1","10011001","36","1","0","0","24","620250006","0","0","620290206","298","101011","600110093","0","600000719"
"620330005","10011002","1","0","10001","0","4","0","60022","0","0","3","0","0","2","12","620130107","0","1","100","61001002","10011001","10001","1","0","1","10011001","36","1","0","0","24","620250007","0","0","620290207","309","101011","600110103","0","600000720"
"620330006","10011002","1","0","11001","0","4","0","60022","0","0","3","0","0","2","12","620130108","0","1","100","61001002","10011001","11001","1","0","1","10011001","36","1","0","0","24","620250008","0","0","620290208","313","101011","600110113","0","600000721"
"620330007","10011002","1","0","12001","0","4","0","60022","0","0","3","0","0","2","12","620130109","0","1","100","61001002","10011001","12001","1","0","1","10011001","36","1","0","0","24","620250009","0","0","620290209","321","101011","600110123","0","600000722"
"620330008","10011002","1","0","13001","0","4","0","60022","0","0","3","0","0","2","12","620130110","0","1","100","61001002","10011001","13001","1","0","1","10011001","36","1","0","0","24","620250010","0","0","620290210","326","101011","600110133","0","600000723"
"620330009","10011002","1","0","14001","0","4","0","60022","0","0","3","0","0","2","12","620130111","0","1","100","61001002","10011001","14001","1","0","1","10011001","36","1","0","0","24","620250011","0","0","620290211","336","101011","600110143","0","600000724"
"620330010","10011002","1","0","15001","0","4","0","60022","0","0","3","0","0","2","12","620130112","0","1","100","61001002","10011001","15001","1","0","1","10011001","36","1","0","0","24","620250012","0","0","620290212","341","101011","600110153","0","600000725"
"620330011","10011002","1","0","16001","0","4","0","60022","0","0","3","0","0","2","12","620130113","0","1","100","61001002","10011001","16001","1","0","1","10011001","36","1","0","0","24","620250013","0","0","620290213","351","101011","600110163","0","600000726"
"620330012","10011002","1","0","17001","0","4","0","60022","0","0","3","0","0","2","12","620130114","0","1","100","61001002","10011001","17001","1","0","1","10011001","36","1","0","0","24","620250014","0","0","620290214","356","101011","600110173","0","600000727"
"620330013","10011003","1","0","18001","0","4","0","60022","0","0","3","0","0","2","12","620130115","0","1","100","61001002","10011002","18001","1","0","1","10011001","36","1","0","0","24","620250015","0","0","620290215","366","101011","600110183","0","600000728"
"620330014","10011003","1","0","19001","0","4","0","60022","0","0","3","0","0","2","12","620130116","0","1","100","61001002","10011002","19001","1","0","1","10011001","36","1","0","0","24","620250016","0","0","620290216","371","101011","600110193","0","600000729"
"620330015","10011003","1","0","20001","0","4","0","60022","0","0","3","0","0","2","12","620130117","0","1","100","61001002","10011002","20001","1","0","1","10011001","36","1","0","0","24","620250017","0","0","620290217","375","101011","600110203","0","600000730"
"620330016","10011003","1","0","21001","0","4","0","60022","0","0","3","0","0","2","12","620130118","0","1","100","61001002","10011002","21001","1","0","1","10011001","36","1","0","0","24","620250018","0","0","620290218","381","101011","600110213","0","600000731"
"620330017","10011003","1","0","22001","0","4","0","60022","0","0","3","0","0","2","12","620130119","0","1","100","61001002","10011002","22001","1","0","1","10011001","36","1","0","0","24","620250019","0","0","620290219","386","101011","600110223","0","600000732"
"620330018","10011003","1","0","23001","0","4","0","60022","0","0","3","0","0","2","12","620130120","0","1","100","61001002","10011002","23001","1","0","1","10011001","36","1","0","0","24","620250020","0","0","620290220","390","101011","600110233","0","600000733"
"620330019","10011003","1","0","24001","0","4","0","60022","0","0","3","0","0","2","12","620130121","0","1","100","61001002","10011002","24001","1","0","1","10011001","36","1","0","0","24","620250021","0","0","620290221","396","101011","600110243","0","600000734"
"620330020","10011003","1","0","25001","0","4","0","60022","0","0","3","0","0","2","12","620130122","0","1","100","61001002","10011002","25001","1","0","1","10011001","36","1","0","0","24","620250022","0","0","620290222","401","101011","600110253","0","600000735"
"620330021","10011003","1","0","26001","0","4","0","60022","0","0","3","0","0","2","12","620130123","0","1","100","61001002","10011002","26001","1","0","1","10011001","36","1","0","0","24","620250023","0","0","620290223","405","101011","600110263","0","600000736"
"620330022","10011004","1","0","27001","0","4","0","60022","0","0","3","0","0","2","12","620130124","0","1","100","61001002","10011003","27001","1","0","1","10011001","36","1","0","0","24","620250024","0","0","620290224","411","101011","600110273","0","600000737"
"620330023","10011004","1","0","28001","0","4","0","60022","0","0","3","0","0","2","12","620130125","0","1","100","61001002","10011003","28001","1","0","1","10011001","36","1","0","0","24","620250025","0","0","620290225","417","101011","600110283","0","600000738"
"620330024","10011004","1","0","29001","0","4","0","60022","0","0","3","0","0","2","12","620130126","0","1","100","61001002","10011003","29001","1","0","1","10011001","36","1","0","0","24","620250026","0","0","620290226","422","101011","600110293","0","600000739"
"620330025","10011004","1","0","30001","0","4","0","60022","0","0","3","0","0","2","12","620130127","0","1","100","61001002","10011003","30001","1","0","1","10011001","36","1","0","0","24","620250027","0","0","620290227","427","101011","600110303","0","600000740"
"620330026","10011004","1","0","31001","0","4","0","60022","0","0","3","0","0","2","12","620130128","0","1","100","61001002","10011003","31001","1","0","1","10011001","36","1","0","0","24","620250028","0","0","620290228","433","101011","600110313","0","600000741"
"620330027","10011004","1","0","32001","0","4","0","60022","0","0","3","0","0","2","12","620130129","0","1","100","61001002","10011003","32001","1","0","1","10011001","36","1","0","0","24","620250029","0","0","620290229","442","101011","600110323","0","600000742"
"620330028","10011004","1","0","33001","0","4","0","60022","0","0","3","0","0","2","12","620130130","0","1","100","61001002","10011003","33001","1","0","1","10011001","36","1","0","0","24","620250030","0","0","620290230","455","101011","600110333","0","600000743"
"620330029","10011004","1","0","34001","0","4","0","60022","0","0","3","0","0","2","12","620130131","0","1","100","61001002","10011003","34001","1","0","1","10011001","36","1","0","0","24","620250031","0","0","620290231","460","101011","600110343","0","600000744"
"620330030","10011005","1","0","35001","0","4","0","60022","0","0","3","0","0","2","12","620130132","0","1","100","61001002","10011004","35001","1","0","1","10011002","36","1","0","0","24","620250032","0","0","620290232","464","101011","600110353","0","600000745"
"620330031","10011005","1","0","36001","0","4","0","60022","0","0","3","0","0","2","12","620130133","0","1","100","61001002","10011004","36001","1","0","1","10011002","36","1","0","0","24","620250033","0","0","620290233","476","101011","600110363","0","600000746"
"620330032","10011005","1","0","37001","0","4","0","60022","0","0","3","0","0","2","12","620130134","0","1","100","61001002","10011004","37001","1","0","1","10011002","36","1","0","0","24","620250034","0","0","620290234","482","101011","600110373","0","600000747"
"620330033","10011005","1","0","38001","0","4","0","60022","0","0","3","0","0","2","12","620130135","0","1","100","61001002","10011004","38001","1","0","1","10011002","36","1","0","0","24","620250035","0","0","620290235","492","101011","600110383","0","600000748"
"620330034","10011005","1","0","39001","0","4","0","60022","0","0","3","0","0","2","12","620130136","0","1","100","61001002","10011004","39001","1","0","1","10011002","36","1","0","0","24","620250036","0","0","620290236","500","101011","600110393","0","600000749"
"620330035","10011005","1","0","40001","0","4","0","60022","0","0","3","0","0","2","12","620130137","0","1","100","61001002","10011004","40001","1","0","1","10011002","36","1","0","0","24","620250037","0","0","620290237","514","101011","600110403","0","600000750"
"620330036","10011005","1","0","41001","0","4","0","60022","0","0","3","0","0","2","12","620130138","0","1","100","61001002","10011004","41001","1","0","1","10011002","36","1","0","0","24","620250038","0","0","620290238","518","101011","600110413","0","600000751"
"620330037","10011006","1","0","42001","0","4","0","60022","0","0","3","0","0","2","12","620130139","0","1","100","61001002","10011005","42001","1","0","1","10011003","36","1","0","0","24","620250039","0","0","620290239","523","101011","600110423","0","600000752"
"620330038","10011006","1","0","43001","0","4","0","60022","0","0","3","0","0","2","12","620130140","0","1","100","61001002","10011005","43001","1","0","1","10011003","36","1","0","0","24","620250040","0","0","620290240","538","101011","600110433","0","600000753"
"620330039","10011006","1","0","44001","0","4","0","60022","0","0","3","0","0","2","12","620130141","0","1","100","61001002","10011005","44001","1","0","1","10011003","36","1","0","0","24","620250041","0","0","620290241","551","101011","600110443","0","600000754"
"620330040","10011006","1","0","45001","0","4","0","60022","0","0","3","0","0","2","12","620130142","0","1","100","61001002","10011005","45001","1","0","1","10011003","36","1","0","0","24","620250042","0","0","620290242","565","101011","600110453","0","600000755"
"620330041","10011006","1","0","46001","0","4","0","60022","0","0","3","0","0","2","12","620130143","0","1","100","61001002","10011005","46001","1","0","1","10011003","36","1","0","0","24","620250043","0","0","620290243","574","101011","600110463","0","600000756"
"620330042","10011006","1","0","47001","0","4","0","60022","0","0","3","0","0","2","12","620130144","0","1","100","61001002","10011005","47001","1","0","1","10011003","36","1","0","0","24","620250044","0","0","620290244","577","101011","600110473","0","600000757"
"620330043","10011006","1","0","48001","0","4","0","60022","0","0","3","0","0","2","12","620130145","0","1","100","61001002","10011005","48001","1","0","1","10011003","36","1","0","0","24","620250045","0","0","620290245","587","101011","600110483","0","600000758"
"620330044","10011007","1","0","49001","0","4","0","60022","0","0","3","0","0","2","12","620130146","0","1","100","61001002","10011006","49001","1","0","1","10011004","36","1","0","0","24","620250046","0","0","620290246","598","101011","600110493","0","600000759"
"620330045","10011007","1","0","50001","0","4","0","60022","0","0","3","0","0","2","12","620130147","0","1","100","61001002","10011006","50001","1","0","1","10011004","36","1","0","0","24","620250047","0","0","620290247","614","101011","600110503","0","600000760"
"620330046","10011007","1","0","51001","0","4","0","60022","0","0","3","0","0","2","12","620130148","0","1","100","61001002","10011006","51001","1","0","1","10011004","36","1","0","0","24","620250048","0","0","620290248","621","101011","600110513","0","600000761"
"620330047","10011007","1","0","52001","0","4","0","60022","0","0","3","0","0","2","12","620130149","0","1","100","61001002","10011006","52001","1","0","1","10011004","36","1","0","0","24","620250049","0","0","620290249","629","101011","600110523","0","600000762"
"620330048","10011007","1","0","53001","0","4","0","60022","0","0","3","0","0","2","12","620130150","0","1","100","61001002","10011006","53001","1","0","1","10011004","36","1","0","0","24","620250050","0","0","620290250","640","101011","600110533","0","600000763"
"620330049","10011007","1","0","54001","0","4","0","60022","0","0","3","0","0","2","12","620130151","0","1","100","61001002","10011006","54001","1","0","1","10011004","36","1","0","0","24","620250051","0","0","620290251","647","101011","600110543","0","600000764"
"620330050","10011007","1","0","55001","0","4","0","60022","0","0","3","0","0","2","12","620130152","0","1","100","61001002","10011006","55001","1","0","1","10011004","36","1","0","0","24","620250052","0","0","620290252","652","101011","600110553","0","600000765"
"620330051","10011007","1","0","56001","0","4","0","60022","0","0","3","0","0","2","12","620130153","0","1","100","61001002","10011006","56001","1","0","1","10011004","36","1","0","0","24","620250053","0","0","620290253","659","101011","600110563","0","600000766"
"620330052","10011007","1","0","57001","0","4","0","60022","0","0","3","0","0","2","12","620130154","0","1","100","61001002","10011006","57001","1","0","1","10011004","36","1","0","0","24","620250054","0","0","620290254","662","101011","600110573","0","600000767"
"620330053","10011007","1","0","58001","0","4","0","60022","0","0","3","0","0","2","12","620130155","0","1","100","61001002","10011006","58001","1","0","1","10011004","36","1","0","0","24","620250055","0","0","620290255","667","101011","600110583","0","600000768"
"620330054","10011007","1","0","59001","0","4","0","60022","0","0","3","0","0","2","12","620130156","0","1","100","61001002","10011006","59001","1","0","1","10011004","36","1","0","0","24","620250056","0","0","620290256","679","101011","600110593","0","600000769"
"620330055","10011007","1","0","60001","0","4","0","60022","0","0","3","0","0","2","12","620130157","0","1","100","61001002","10011006","60001","1","0","1","10011004","36","1","0","0","24","620250057","0","0","620290257","683","101011","600110603","0","600000770"
"620330056","10011007","1","0","61001","0","4","0","60022","0","0","3","0","0","2","12","620130158","0","1","100","61001002","10011006","61001","1","0","1","10011004","36","1","0","0","24","620250058","0","0","620290258","692","101011","600110613","0","600000771"
"620330057","10011008","1","0","62001","0","4","0","60022","0","0","3","0","0","2","12","620130159","0","1","100","61001002","10011007","62001","1","0","1","10011006","5","1","0","0","70","620250059","0","0","620290259","698","101011","600110623","0","600000772"
"620330058","10011008","1","0","63001","0","4","0","60022","0","0","3","0","0","2","12","620130160","0","1","100","61001002","10011007","63001","1","0","1","10011006","5","1","0","0","70","620250060","0","0","620290260","703","101011","600110633","0","600000773"
