4a1541517450185b10e13f1aa508f31d4182ab1db3dcd4d831c204d161a44dc8,358b178e44fa8715d1e791b0510de01dfb154a3c0e5258f0232b3aad5f189ee5,18f629abebd43cc3452e6f423557988b745f47993f262f6b32f7e15e3ce89abc,9d0effe25a642a07d745eb100773b6d1b28b19dd039fdb737eef59bb8dc744b1,e2009fc65fa278be5307ee3a62d56d694fa6470f114f2ade7cbb1e45cbe7b3ec,af701c3447eb8ae74b44d4b5013740c9739d19c1c400da1a29f9da29da9f6d55,16f0648cde51784a6f28682c97088eb9317e22b322ee2507f9d1183412af7916,3fa1f090d94851e0d694610e52c2d2fb9a2678b127539e52ecffa76d5758381e,7d125e94a7e3ca1a9043276acb01c6f56e2c9adcf8d3829e85fb7b220ef71b33,466e71e603de2f670d8591c30b0f4e9c68db70618208a678627e5c2bba65cc86,bb47150bd5d612424e4c7fb411a6c79a967c791a2852004941b53b9fd0c91c44
"","1","5152063","131711","surprise_idle","","3","shock_to_surprise","0","0.2","63065"
"","","5152063","1","","","3","empty","1","0.2","63066"
"0","1","5152063","132011","doya_talk_sad","","3","doya_in_sad","0","0.2","63067"
"","","5152063","vo_rag","0","","21","vo_rag_5009","0","","63068"
"0","1","5152063","132011","1","0","11","これがアイドル…とても過酷だ\nところで…まだ他にも\n色々なタイソーがあるんだろう？","10","0","63069"
"","","5152063","0","0","","91","","0","","63070"
"","","5152063","132011","","","3","doya_talk","1","0.2","63071"
"","","5152063","vo_rag","0","","21","vo_rag_5010","0","","63072"
"0","1","5152063","132011","1","0","11","そちらもぜひご教授願いたいね\nああ、ボクは見ているだけで\n大丈夫だよ","10","0","63073"
"","","5152063","0","0","","91","","0","","63074"
"","","5152063","132011","","","3","doya_idle","1","0.2","63075"
"","","5152063","131711","","","3","sad_talk_anger","1","0.2","63076"
"","","5152063","vo_rag","0","","21","vo_rag_5011","0","","63077"
"0","1","5152063","131711","1","0","11","さすがは『強欲の魔女』\n体力は絶望的でも、\nその知的好奇心は無限なのね","10","0","63078"
"","","5152063","0","0","","91","","0","","63079"
"0","1","5152063","132011","doya_idle_normal2","","3","doya_to_doya","0","0.2","63080"
"0","1","5152063","131711","cool_talk_joy2","","3","cool_in_joy2","0","0.2","63081"
"","","5152063","se_10058300","","","23","se_10058300_emotion_isekai_1","0","","63082"
"","0","5152063","131711","0","","12","10","0.8","","63083"
"","","5152063","1.5","","","93","0","","","63084"
"","","5152063","132011","","","3","sad_idle_surprise1","1","0.2","63085"
"","","5152063","131711","","","3","ames_idol_dance","0","0.2","63086"
"","","5152063","1.8","","","93","0","","","63087"
"0","1","5152063","132011","echidna_interest_talk","","3","echidna_interest_in","0","0.2","63088"
"","","5152063","se_10058300","","","23","se_10058300_emotion_isekai_2","0","","63089"
"","0","5152063","132011","0","","12","7","2","","63090"
"","","5152063","1.1","","","93","0","","","63091"
"","","5152063","0.5","","","93","0","","","63092"
"","","5152063","63094","","","101","","","","63093"
"","","5152063","bgm_MC173B","","","25","bgm_MC173B","","","63094"
"","","5152063","0","","","22","0","","","63095"
"1","-295","5152064","1","410","idle_normal","1","102611","110","1.55","64001"
"0","-114","5152064","1","176","cool_idle","1","107811","105","1.45","64002"
"0","-179","5152064","1","12","joy_idle_normal","1","102311","106","1.5","64003"
"0","-116","5152064","1","-177","idle_normal","1","110311","105","1.45","64004"
"0","-258","5152064","1","-226","wish_idle","1","102111","107","1.55","64005"
"0","-260","5152064","1","115","idle_normal","1","131911","107","1.55","64006"
"0","-178","5152064","1","-350","doya_idle","1","122811","106","1.5","64007"
"0","-334","5152064","1","-391","idle_normal","1","122911","108","1.6","64008"
"0","-330","5152064","1","-60","idle_normal","1","122711","108","1.6","64009"
"","","5152064","102611","","","13","210","","","64010"
"","","5152064","131911","","","13","207","","","64011"
"","","5152064","110311","","","13","205","","","64012"
"","","5152064","122711","","","13","208","","","64013"
"","","5152064","122811","","","13","206","","","64014"
"","","5152064","122911","","","13","208","","","64015"
"","","5152064","102111","","","13","207","","","64016"
"","","5152064","102311","","","13","206","","","64017"
"","","5152064","107811","","","13","205","","","64018"
"1","-295","5152064","1","410","empty","5","11","115","1.55","64019"
"0","-260","5152064","1","115","empty","5","61","131","1.55","64020"
"0","-134","5152064","1","146","empty","5","62","131","1.55","64021"
"0","-295","5152064","1","410","empty","5","63","132","1.55","64022"
"0","-136","5152064","1","-177","empty","5","64","132","1.55","64023"
"","1.3","5152064","1","40","","31","1","0","1","64024"
"","1","5152064","13","-235","","31","13","385","0","64025"
"","1","5152064","2","0","","31","2","0","0","64026"
"","1","5152064","3","0","","31","3","0","1","64027"
"","","5152064","0","","","91","0","","","64028"
"","","5152064","3","","","37","telop_4","","","64029"
"","","5152064","0","","","102","0","0","","64030"
"","","5152064","1","","","93","0","","","64031"
"","","5152064","102611","","","3","sad_talk_dead","1","0.2","64032"
"","","5152064","vo_rag","0","","21","vo_rag_3001","0","","64033"
"0","1","5152064","102611","1","0","11","えぇ…うそ、めっちゃ来てるじゃん…\nこんな朝早くからご苦労さんだねぇ…","10","0","64034"
"","","5152064","0","0","","91","","0","","64035"
"","","5152064","102611","","","3","talk_normal_surprise","1","0.2","64036"
"","","5152064","vo_rag","0","","21","vo_rag_3002","0","","64037"
"0","1","5152064","102611","1","0","11","ほんとはやりたくないけど、\n体操はじめるよ～","10","0","64038"
"","","5152064","0","0","","91","","0","","64039"
"","","5152064","102611","","","3","idle_normal","1","0.2","64040"
"","","5152064","bgm_MC175B","","","25","bgm_MC175B","","","64041"
"","","5152064","2","","","32","1","","","64042"
"","","5152064","vo_rag","0","","21","vo_rag_3003","0","","64043"
"0","0","5152064","102611","1","2.2","11","まずはその場で跳躍～\nいち、に、さん…","10","0","64044"
"","","5152064","3.2","0","","93","","0","","64045"
"0.2","1","5152064","11","tired_idle","","3","gutara_jump3time","0","0.2","64046"
"0.2","1","5152064","102611","tired_idle","","3","gutara_jump3time","0","0.2","64047"
"","","5152064","0.1","0","","93","","0","","64048"
"0.2","1","5152064","131911","idle_normal","","3","jump3time","0","0.2","64049"
"0.2","1","5152064","122911","idle_normal","","3","jump3time","0","0.2","64050"
"0.2","1","5152064","102311","joy_idle_normal","","3","jump3time","0","0.2","64051"
"","","5152064","0.1","0","","93","","0","","64052"
"0.2","1","5152064","107811","idle_normal","","3","jump3time","0","0.2","64053"
"0.2","1","5152064","110311","idle_normal","","3","jump3time","0","0.2","64054"
"0.2","1","5152064","102111","wish_idle","","3","jump3time","0","0.2","64055"
"","","5152064","0.1","0","","93","","0","","64056"
"0.2","1","5152064","122811","doya_idle","","3","jump3time","0","0.2","64057"
"0.2","1","5152064","122711","idle_normal","","3","jump3time","0","0.2","64058"
"","","5152064","2.1","","","93","0","","","64059"
"","","5152064","se_10058300","","","23","se_10058300_isekai_breath","0","","64060"
"","","5152064","1.7","","","93","0","","","64061"
"","","5152064","64044","0","","91","","0","","64062"
"1","0","5152064","bgm_MC173B","0.5","","27","bgm_MC173B","0.5","0","64063"
"","","5152064","2","","","37","out","","","64064"
"","","5152064","vo_rag","0","","21","vo_rag_3004","0","","64065"
"","1","5152064","102611","1","0","11","…ふぅ、ちょっと休憩しよっか","10","0","64066"
"","","5152064","0","0","","91","","0","","64067"
"","","5152064","107811","","","3","talk_normal_shy","1","0.2","64068"
"","","5152064","vo_rag","0","","21","vo_rag_3005","0","","64069"
"","1","5152064","107811","1","0","11","いくら何でも早すぎるでしょ！？","10","0","64070"
"","","5152064","0","0","","91","","0","","64071"
"","","5152064","107811","","","3","idle_normal_shy","1","0.2","64072"
"","","5152064","se_10058300_isekai_breath","","","24","0.3","","","64073"
"","","5152064","11","","","3","empty","1","0.2","64074"
"","","5152064","102611","","","3","talk_normal_joy","1","0.2","64075"
"","","5152064","vo_rag","0","","21","vo_rag_3006","0","","64076"
"","1","5152064","102611","1","0","11","じゃあ次は横になって深呼吸～","10","0","64077"
"","","5152064","0","0","","91","","0","","64078"
"0","1","5152064","102611","gutara_sleepy_idle","","3","idle_to_layLongHair","0","0.2","64079"
"","","5152064","0.2","0","","93","","0","","64080"
"0","1","5152064","131911","gutara_breathLongHair_idle","","3","idle_to_layLongHair","0","0.2","64081"
"0","1","5152064","122911","gutara_breathShortHair_idle","","3","idle_to_layShortHair","0","0.2","64082"
"0","1","5152064","102311","gutara_breathShortHair_idle","","3","idle_to_layShortHair","0","0.2","64083"
"","","5152064","0.2","0","","93","","0","","64084"
"0","1","5152064","110311","gutara_breathLongHair_idle","","3","idle_to_layLongHair","0","0.2","64085"
"0","1","5152064","122711","gutara_breathShortHair_idle","","3","idle_to_layShortHair","0","0.2","64086"
"0","1","5152064","107811","gutara_breathLongHair_idle","","3","idle_to_layLongHair","0","0.2","64087"
"","","5152064","0.1","0","","93","","0","","64088"
"0","1","5152064","102111","gutara_breathShortHair_idle","","3","idle_to_layShortHair","0","0.2","64089"
"0","1","5152064","122811","gutara_breathShortHair_idle","","3","idle_to_layShortHair","0","0.2","64090"
"","2.8","5152064","0","1","","121","105","1","12","64091"
"","","5152064","2","0","","93","","0","","64092"
"-120","0","5152064","102611","0","","12","12","1.5","50","64093"
"","","5152064","1.5","0","","93","","0","","64094"
"0","1","5152064","102611","gutara_sleep2_idle","","3","gutara_sleep2_in","0","0.2","64095"
"","","5152064","1.5","0","","93","","0","","64096"
"","","5152064","13","","","32","1","","","64097"
"","","5152064","vo_rag","0","","21","vo_rag_3007","0","","64098"
"-100","1","5152064","102611","1","0","11","すぅ…むにゃむにゃ…","10","15","64099"
"","","5152064","0","0","","91","","0","","64100"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64101"
"","","5152064","11","","","4","0","","","64102"
"","0","5152064","11","0","","2","460","-310","","64103"
"","","5152064","11","","","3","gutara_sleep","0","","64104"
"0","1","5152064","107811","gutara_sleep1_idle","","3","gutara_surprise","0","0.2","64105"
"","","5152064","vo_rag","0","","21","vo_rag_3008","0","","64106"
"-40","0","5152064","107811","1","1.5","11","ウソでしょ？　寝てる！？\nやだ、あたしまで眠くなってきた…","10","-15","64107"
"","","5152064","6.8","","","93","0","","","64108"
"","","5152064","0.5","","","93","0","","","64109"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64110"
"","","5152064","62","","","3","gutara_sleep2","0","","64111"
"","","5152064","64107","0","","91","","0","","64112"
"0","1","5152064","122911","gutara_sleep1_idle","","3","gutara_sleep1ShortHair_in","0","0.2","64113"
"","","5152064","0.2","0","","93","","0","","64114"
"0","1","5152064","102311","gutara_sleep1_idle","","3","gutara_sleep1ShortHair_in","0","0.2","64115"
"","","5152064","0.2","0","","93","","0","","64116"
"0","1","5152064","122811","gutara_sleep1_idle","","3","gutara_sleep1ShortHair_in","0","0.2","64117"
"","","5152064","1.5","0","","93","","0","","64118"
"0","1","5152064","110311","gutara_sleep1_idle","","3","gutara_sleepy_in","0","0.2","64119"
"","","5152064","vo_rag","0","","21","vo_rag_3009","0","","64120"
"-110","0","5152064","110311","1","1.5","11","今日は朝が早かったから…\nあたしも…ふあ……","10","-40","64121"
"","","5152064","7.4","","","93","0","","","64122"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64123"
"","","5152064","64","","","3","gutara_sleep","0","","64124"
"","","5152064","64121","0","","91","","0","","64125"
"0","1","5152064","102111","gutara_sleep1_idle","","3","gutara_sleep1ShortHair_in","0","0.2","64126"
"","","5152064","0.2","0","","93","","0","","64127"
"0","1","5152064","122711","gutara_sleep1_idle","","3","gutara_sleep1ShortHair_in","0","0.2","64128"
"","","5152064","4","0","","93","","0","","64129"
"0","1","5152064","131911","gutara_notice_talk_shy","","3","gutara_notice_in","0","0.2","64130"
"","","5152064","vo_rag","0","","21","vo_rag_3010","0","","64131"
"-50","1","5152064","131911","1","0","11","え、みんな寝ちゃったの！？\nびっくり仰天だわ\nみんなを起こさないと…","10","-15","64132"
"","","5152064","0","0","","91","","0","","64133"
"0","1","5152064","131911","gutara_notice_talk_dead","","3","gutara_notice_to_notice","0","0.2","64134"
"","","5152064","vo_rag","0","","21","vo_rag_3011","0","","64135"
"-50","1","5152064","131911","1","0","11","ふわぁ……\nあれ、どうしてかしら、\n私まで急に眠く…すぅ","10","-15","64136"
"","","5152064","0","0","","91","","0","","64137"
"0","1","5152064","131911","gutara_sleep1_idle","","3","gutara_notice_out","0","0.2","64138"
"","","5152064","0.5","0","","93","","0","","64139"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64140"
"","","5152064","61","","","3","gutara_sleep","0","","64141"
"","","5152064","1.3","0","","93","","0","","64142"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64143"
"","0","5152064","64","0","","2","-205","-305","","64144"
"","","5152064","64","","","3","gutara_sleep2","0","","64145"
"","","5152064","1.3","0","","93","","0","","64146"
"","","5152064","se_10058300","","","23","se_10058300_gutara_sleep","0","","64147"
"","0","5152064","62","0","","2","-300","-190","","64148"
"","","5152064","62","","","3","gutara_sleep","0","","64149"
"","","5152064","2","0","","93","","0","","64150"
"","","5152064","0.5","","","93","0","","","64151"
"","","5152064","64153","","","101","","","","64152"
"","","5152064","bgm_MC173B","","","25","bgm_MC173B","","","64153"
"","","5152064","0","","","22","0","","","64154"
"1","-280","5152065","1","335","idle_normal","1","127111","109","1.55","65001"
"0","-179","5152065","1","-252","wish_idle_normal","1","132111","105","1.5","65002"
"0","-163","5152065","4","-74","doya_idle","5","4","104","1.5","65003"
"0","-264","5152065","1","29","idle_normal","1","131911","107","1.55","65004"
"0","-304","5152065","1","-346","wish_idle_normal","1","126911","109","1.55","65005"
"0","-285","5152065","1","-150","idle_normal","1","113111","108","1.55","65006"
"1","-280","5152065","6","1000","ghost_dokuro_idle","5","6","110","1.5","65007"
"0","0","5152065","6","1","","6","1","1","0","65008"
"0","-178","5152065","7","-507","idle_normal","5","7","106","1.5","65009"
"0","0","5152065","7","1","","6","1","1","0","65010"
"","","5152065","127111","","","13","209","","","65011"
"","","5152065","132111","","","13","205","","","65012"
"","","5152065","4","","","13","204","","","65013"
"","","5152065","131911","","","13","207","","","65014"
"","","5152065","126911","","","13","209","","","65015"
"","","5152065","113111","","","13","208","","","65016"
"","1.03","5152065","1","0","","31","1","0","1","65017"
"","1","5152065","14","-178","","31","14","-507","0","65018"
"","1.03","5152065","16","0","","31","16","0","0","65019"
"","1","5152065","2","0","","31","2","0","0","65020"
"","1","5152065","3","0","","31","3","0","1","65021"
"","1","5152065","15","-130","","31","15","1000","0","65022"
"","","5152065","0","","","91","0","","","65023"
"","","5152065","3","","","37","telop_5","","","65024"
"","","5152065","0","","","102","0","0","","65025"
"","","5152065","1","","","93","0","","","65026"
"","","5152065","127111","","","3","talk_normal","1","0.2","65027"
"","","5152065","vo_rag","0","","21","vo_rag_4001","0","","65028"
"0","1","5152065","127111","1","0","11","本日の体操のお手本を\n務めさせていただくシノブです","10","0","65029"
"","","5152065","0","0","","91","","0","","65030"
"","","5152065","127111","","","3","talk_normal","1","0.2","65031"
"","","5152065","vo_rag","0","","21","vo_rag_4002","0","","65032"
"0","1","5152065","127111","1","0","11","そちらのあなたも一緒にどうぞ\nそれでは始めましょう。いちに、いち…","10","0","65033"
"","","5152065","0","0","","91","","0","","65034"
"","","5152065","2","","","32","1","","","65035"
"","","5152065","bgm_MC175C","","","25","bgm_MC175C","","","65036"
"","","5152065","0.5","","","93","0","","","65037"
"","","5152065","127111","","","3","radio_stretch1_loop","1","0.3","65038"
"","","5152065","0.1","","","93","0","","","65039"
"","","5152065","132111","","","3","radio_stretch1_loop","1","0.2","65040"
"","","5152065","4","","","3","radio_stretch1_loop","1","0.2","65041"
"","","5152065","131911","","","3","radio_stretch1_loop","1","0.2","65042"
"","","5152065","126911","","","3","radio_stretch1_loop","1","0.2","65043"
"","","5152065","113111","","","3","radio_stretch1_loop","1","0.2","65044"
"","","5152065","7","","","3","radio_stretch1_loop","1","0.2","65045"
"","","5152065","1","","","93","0","","","65046"
"","","5152065","16","","","32","1","","","65047"
"","","5152065","14","","","32","1","","","65048"
"","","5152065","0.7","","","93","0","","","65049"
"","2.8","5152065","65","1","","121","0","1","12","65050"
"","","5152065","1","","","93","0","","","65051"
"0","1","5152065","7","1","","6","1","1","1","65052"
"","","5152065","2.2","","","93","0","","","65053"
"0","1","5152065","131911","sad_talkR","","3","ghost_stretch1_turn","0","0.2","65054"
"","","5152065","vo_rag","0","","21","vo_rag_4003","0","","65055"
"50","0","5152065","131911","1","0.5","11","ええと、そっちには誰も…\nきゃあっ！","10","0","65056"
"","","5152065","2.5","","","93","0","","","65057"
"0","1","5152065","131911","shock_loopR","","3","shock_inR","0","0.2","65058"
"","","5152065","2.1","","","93","0","","","65059"
"","","5152065","65056","0","","91","","0","","65060"
"","","5152065","131911","","","3","ghost_stretch2_turn","0","0.2","65061"
"","","5152065","0.4","","","93","0","","","65062"
"","","5152065","127111","","","3","radio_stretch2R_loop","1","0.2","65063"
"","","5152065","0.1","","","93","0","","","65064"
"","","5152065","132111","","","3","radio_stretch2_loop","1","0.2","65065"
"","","5152065","4","","","3","radio_stretch2_loop","1","0.2","65066"
"","","5152065","131911","","","3","radio_stretch2_loop_faceBlue","1","0.2","65067"
"","","5152065","126911","","","3","radio_stretch2_loop","1","0.2","65068"
"","","5152065","113111","","","3","radio_stretch2_loop_faceBlue","1","0.2","65069"
"","","5152065","7","","","3","radio_stretch2_loop","1","0.2","65070"
"","","5152065","vo_rag","0","","21","vo_rag_4004","0","","65071"
"50","0","5152065","113111","1","0.5","11","お、おいおい、勘弁しとくれよ…","10","0","65072"
"","","5152065","6.6","","","93","0","","","65073"
"","","5152065","vo_rag","0","","21","vo_rag_4005","0","","65074"
"0","0","5152065","127111","1","0.5","11","はい、その調子です","10","0","65075"
"","","5152065","3.4","","","93","0","","","65076"
"","","5152065","14","","","37","spread","","","65077"
"","","5152065","0.3","","","93","0","","","65078"
"","","5152065","127111","","","3","radio_stretch1_loop_surprise1","1","0.2","65079"
"","","5152065","0.1","","","93","0","","","65080"
"","","5152065","132111","","","3","radio_stretch1_loop_faceBlue","1","0.2","65081"
"","","5152065","4","","","3","radio_stretch1_loop","1","0.2","65082"
"","","5152065","131911","","","3","radio_stretch1_loop_faceBlue","1","0.2","65083"
"","","5152065","126911","","","3","radio_stretch1_loop","1","0.2","65084"
"","","5152065","113111","","","3","radio_stretch1_loop_faceBlue","1","0.2","65085"
"","","5152065","7","","","3","radio_stretch1_loop","1","0.2","65086"
"","","5152065","se_10058300","","","23","se_10058300_ghost_cold","0","","65087"
"","","5152065","1","","","93","0","","","65088"
"","","5152065","vo_rag","0","","21","vo_rag_4006","0","","65089"
"0","0","5152065","132111","1","0.5","11","ひゃっ！　ね、姉様…","10","0","65090"
"","","5152065","4.6","","","93","0","","","65091"
"","","5152065","vo_rag","0","","21","vo_rag_4007","0","","65092"
"0","0","5152065","127111","1","0.5","11","にーにっ、さんし…","10","0","65093"
"","","5152065","3.7","","","93","0","","","65094"
"","","5152065","1.1","","","93","0","","","65095"
"","","5152065","0","0","","91","","0","","65096"
"","","5152065","127111","","","3","radio_stretch2R_loop","1","0.2","65097"
"","","5152065","0.1","","","93","0","","","65098"
"","","5152065","132111","","","3","radio_stretch2_loop_faceBlue","1","0.2","65099"
"","","5152065","4","","","3","radio_stretch2_loop","1","0.2","65100"
"","","5152065","131911","","","3","radio_stretch2_loop_faceBlue","1","0.2","65101"
"","","5152065","126911","","","3","radio_stretch2_loop","1","0.2","65102"
"","","5152065","113111","","","3","radio_stretch2_loop_faceBlue","1","0.2","65103"
"","","5152065","7","","","3","radio_stretch2_loop","1","0.2","65104"
"","","5152065","vo_rag","0","","21","vo_rag_4008","0","","65105"
"0","0","5152065","4","1","0.5","11","風よ\n風の仕業に決まってるわ\nタイソーに集中なさい、レム","10","0","65106"
"","","5152065","5.1","","","93","0","","","65107"
"","","5152065","0","","","93","0","","","65108"
"","","5152065","15","","","32","1","","","65109"
"","11","5152065","15","0.8","","33","197","-130","","65110"
"","11","5152065","6","0.8","","2","197","-280","","65111"
"","","5152065","se_10058300","","","23","se_10058300_ghost_soul","0","","65112"
"","","5152065","0.5","","","93","0","","","65113"
"0","1","5152065","131911","escape","","3","shock_jump","0","0.2","65114"
"0","1","5152065","113111","escape","","3","shock_jump","0","0.2","65115"
"","","5152065","vo_rag","0","","21","vo_rag_4010","0","","65116"
"80","0","5152065","131911","0","0.8","11","きゃああぁー！","20","20","65117"
"","","5152065","vo_rag","0","","21","vo_rag_4011","1","","65118"
"80","0","5152065","113111","0","0","11","ひ、ひいいいぃー！？","20","-20","65119"
"","","5152065","0.3","","","93","0","","","65120"
"","","5152065","6","","","4","0","","","65121"
"","","5152065","0.7","","","93","0","","","65122"
"","0","5152065","131911","2","","2","-1050","-264","","65123"
"","0","5152065","113111","2","","2","-1229","-285","","65124"
"","","5152065","2","","","37","out","","","65125"
"","","5152065","16","","","37","out","","","65126"
"","","5152065","14","","","37","out","","","65127"
"1","0","5152065","bgm_MC173B","0.5","","27","bgm_MC173B","0.5","0","65128"
"","","5152065","7","","","3","idle_normal","1","0.2","65129"
"0","0","5152065","7","1","","6","1","1","1.2","65130"
"","","5152065","127111","","","3","sad_idle_normal","1","0.2","65131"
"","","5152065","0.1","","","93","0","","","65132"
"","","5152065","132111","","","3","idle_normal_surprise1","1","0.2","65133"
"","","5152065","4","","","3","idle_normal_surprise1","1","0.2","65134"
"","","5152065","126911","","","3","idle_normal","1","0.2","65135"
"","","5152065","0.1","","","93","0","","","65136"
"0","1","5152065","6","1","","6","1","1","1","65137"
"","","5152065","2","","","93","0","","","65138"
"","","5152065","vo_rag","0","","21","vo_rag_4009","0","","65139"
"20","1","5152065","6","1","0","11","おーい、シノブ…\n捜したんだぞ","10","0","65140"
"","","5152065","0","","","91","","","","65141"
"","","5152065","127111","","","3","sad_talk_talk2","1","0.2","65142"
"0","1","5152065","6","ghost_dokuro_idleR","","3","ghost_dokuro_turn","0","0.2","65143"
"","","5152065","vo_rag","0","","21","vo_rag_4012","0","","65144"
"0","1","5152065","127111","1","0","11","さあ、気を取り直して\n体操を続けましょう","10","0","65145"
"","","5152065","65145","0","","91","","0","","65146"
"","","5152065","127111","","","3","radio_stretch1_loop_surprise1","1","0.2","65147"
"","","5152065","0.1","","","93","0","","","65148"
"","","5152065","132111","","","3","radio_stretch1_loop","1","0.2","65149"
"","","5152065","4","","","3","radio_stretch1_loop","1","0.2","65150"
"","","5152065","126911","","","3","radio_stretch1_loop","1","0.2","65151"
"","","5152065","2.5","","","93","0","","","65152"
"","","5152065","0.5","","","93","0","","","65153"
"","","5152065","65155","","","101","","","","65154"
"","","5152065","bgm_MC173B","","","25","bgm_MC173B","","","65155"
"","","5152065","0","","","22","0","","","65156"
"","","5152065","1","","","22","0","","","65157"
"0","-259","5152066","1","-151","idle_normal","1","131911","108","1.55","66001"
"0","-295","5152066","1","-460","wish_idle_normal","1","132111","110","1.55","66002"
"0","-277","5152066","4","-305","doya_idle","5","4","109","1.55","66003"
"1","-258","5152066","1","89","idle_normal","1","107511","105","1.55","66004"
"1","-297","5152066","1","407","wish_idle_normal","1","107611","107","1.55","66005"
"1","-278","5152066","1","245","cool_idle","1","107811","106","1.55","66006"
"1","-142","5152066","1","329","wish_idle_normal","1","126911","103","1.45","66007"
"1","-158","5152066","1","479","idle_normal","1","110311","104","1.45","66008"
"1","-132","5152066","1","178","sad_idle_normal","1","113511","102","1.45","66009"
"0","-259","5152066","5","-151","empty","5","5","107","1.55","66010"
"0","120","5152066","2","15","empty","5","2","210","0.75","66011"
"","","5152066","131911","","","13","208","","","66012"
"","","5152066","132111","","","13","210","","","66013"
"","","5152066","4","","","13","209","","","66014"
"","","5152066","107511","","","13","205","","","66015"
"","","5152066","107611","","","13","207","","","66016"
"","","5152066","107811","","","13","206","","","66017"
"","","5152066","126911","","","13","203","","","66018"
"","","5152066","110311","","","13","204","","","66019"
"","","5152066","113511","","","13","202","","","66020"
"","1","5152066","1","0","","31","1","0","1","66021"
"","1","5152066","4","0","","31","4","0","0","66022"
"","1","5152066","2","0","","31","2","0","0","66023"
"","1","5152066","3","0","","31","3","0","1","66024"
"","1","5152066","17","0","","31","17","0","0","66025"
"","","5152066","0","","","91","0","","","66026"
"","","5152066","3","","","37","telop_6","","","66027"
"","","5152066","0","","","102","0","0","","66028"
"","","5152066","1","","","93","0","","","66029"
"","","5152066","131911","","","3","talk_normal_joy","1","0.2","66030"
"","","5152066","vo_rag","0","","21","vo_rag_1001","0","","66031"
"5","1","5152066","131911","1","0","11","それじゃあみんな、\nラジーオタイソーをはじめるわ！","10","-10","66032"
"","","5152066","66032","0","","91","","0","","66033"
"","","5152066","131911","","","3","idle_normal_joy","1","0.2","66034"
"0","1","5152066","132111","gutsB_idle","","3","gutsB_in","0","0.2","66035"
"0","1","5152066","4","cool_talk_talk2","","3","cool_in_talk2","0","0.2","66036"
"0","1","5152066","107511","handsup_loop","","3","handsup_in","0","0.2","66037"
"","","5152066","107611","","","3","wish_talk","1","0.2","66038"
"","","5152066","126911","","","3","wish2_idle","1","0.2","66039"
"","","5152066","110311","","","3","joy_idle","1","0.2","66040"
"0","1","5152066","107811","doya_idle_normal2","","3","doya_in","0","0.2","66041"
"","","5152066","113511","","","3","wish_talk_joy_shy","1","0.2","66042"
"","","5152066","2.5","0","","93","","0","","66043"
"","","5152066","bgm_MC175A","","","25","bgm_MC175A","","","66044"
"","","5152066","2","","","32","1","","","66045"
"","","5152066","132111","","","3","wish_idle_normal","1","0.2","66046"
"","","5152066","4","","","3","doya_idle","1","0.2","66047"
"","","5152066","107511","","","3","idle_normal","1","0.2","66048"
"","","5152066","107611","","","3","wish_idle_normal","1","0.2","66049"
"","","5152066","126911","","","3","cool_idle","1","0.2","66050"
"","","5152066","110311","","","3","wish_idle_normal","1","0.2","66051"
"","","5152066","107811","","","3","idle_normal","1","0.2","66052"
"","","5152066","113511","","","3","sad_idle_normal","1","0.2","66053"
"","","5152066","vo_rag","0","","21","vo_rag_1002","0","","66054"
"5","0","5152066","131911","1","0.5","11","まずはぴょんぴょん跳ねて\n全身をほぐしていきます","10","-10","66055"
"","","5152066","0.5","","","93","0","","","66056"
"","","5152066","131911","","","3","radio_jump_loop_normal2","1","0.2","66057"
"","","5152066","1.6","0","","93","","0","","66058"
"","","5152066","132111","","","3","radio_jump_loop","1","0.2","66059"
"","","5152066","4","","","3","radio_jump_loop_talk2","1","0.2","66060"
"","","5152066","0.1","0","","93","","0","","66061"
"","","5152066","107511","","","3","radio_jump_loop","1","0.2","66062"
"","","5152066","107611","","","3","radio_jump_loop","1","0.2","66063"
"","","5152066","126911","","","3","radio_jump_loop","1","0.2","66064"
"","","5152066","110311","","","3","radio_jump_loop","1","0.2","66065"
"","","5152066","107811","","","3","radio_jump_loop","1","0.2","66066"
"","","5152066","113511","","","3","radio_jump_loop","1","0.2","66067"
"","","5152066","3","","","93","0","","","66068"
"","","5152066","66055","0","","91","","0","","66069"
"","","5152066","vo_rag","0","","21","vo_rag_1003","0","","66070"
"5","0","5152066","4","1","0.5","11","ただ跳ねるだけでも\n案外疲れるものね","10","-10","66071"
"","","5152066","3.2","","","93","0","","","66072"
"","","5152066","66071","0","","91","","0","","66073"
"","","5152066","1.5","","","93","0","","","66074"
"","","5152066","131911","","","3","idle_normal","1","0.3","66075"
"","","5152066","132111","","","3","wish_talk","1","0.3","66076"
"","","5152066","4","","","3","cool_idle","1","0.3","66077"
"","","5152066","0.1","","","93","0","","","66078"
"","","5152066","107511","","","3","idle_normal","1","0.3","66079"
"","","5152066","107611","","","3","wish_idle","1","0.3","66080"
"","","5152066","126911","","","3","wish_idle_normal","1","0.3","66081"
"","","5152066","110311","","","3","idle_normal","1","0.3","66082"
