a7be0c743cea75cc594c54bdf415b3aadda2000e5f1785b3c39fab9700ce6dfb,07d8bc1740f6eba9d37f7fb46b029ca03d59b910d3e1ea6e435656a3b0a07b9d,74251083b2fd5683b2e3cf0636a1eab56d3371d20316cd899c5895030e4aa1d4,a5fa7e4e0ff71d24ce027e7a72b8507d99dddcdbd3240009e54ceec28c2f61e0,060c81e2bacf453a316e5f2d3852570fdb945200391f197b50474f81236ab928,82823fd6316caceb37abe43e73ca08f1d4365687ee33cb7c74b75d2a8d05b52e,6e0a9c6cf14d1f5a56a3b7d706c8c07606dc2c2e1bcb1cf11d64ea2dedfb149a,3f32dbe5b13b74d27c7bc045593f4d56bd0a2e3d64dd01e638d17c97e4a41e76,45ac9b2f4f67384d1d025d8385aeebbfed04b2ffb5b7a2ebe5fca452c7f442f7,5a35641db426688b070b09a5ebc8c8cc88856be6910e4a0e5eaa149bc4d26253,72f9a800da20cb75fc330309a55e6def1a4387ea6b395e9147b410dbaf7eb9bf,65f915f8342608ae5aa433aaf32a63c645afef28755ba4099e2f2e2e66e9a7ba,f6b61e29f8f63b4abb833ed3302bbf0f431a675392e6921f55160f50ee76672a,bdd68a3732b0bb35acb7b3a703f9431117fa5cf1d31a9fd786a3084743599e31,c86c10ad54bf1bea09592598bdcdaa382fa36646923a005f63c67f73ff47a5f9,05ba76f70720d2888d13c360128d6df570f23f629d32d03db89117138ffb7e4c,9b497a04f69fc926143943a457ba978beffece5917dbfacc2aba26e8c02b9d0d,e63cec657c88f69841b8a541cf59b613b23b5b424ce7035afe0e4e58b3c438f6,f31ac652e70c9f5982f014433445e5c0894cb6cf3456f19972530bbe8eb7d5ce,9a2737334e5bef00dd6ca72c5f4ffb6391f81d907e0c533615e5d2a9252e0418,c92ece0f13b351bbc9ab9a303403b83dc3f28f105abe9a72f24b10d127e0f375,b9f7adce0c974dc587479ab83b28cb50f636176907f0f280ed136c0421fef0bf,8966d52907564f4ef18b481edde548d028d9162f6aada21580adad64e43e3074,bc00f71ac21e2f6a9a27a51b21b05caf4695eb41c408a6c9cdb63fa185efc66c,e624c4ea8a279e9ee0635424949d2c675aaa2b1613c4400b854f7389160148db,74b95038a422ec64353f760523383755d585066934ec3c86f46e908ec247e819,4e4965868171012c933c72f346e26cca19f1d7b23807601ef5377a0abab38f88,894879fdb8f732d99caceac6b7e6d9743fa6a599e286b44b13fea4c8ac55259b,e9dec211dfe558309f55a31e71f9bd83a4deb2206b99b0c8fda607d6731fa58c,75313c47f092302bb0682337fbaef5a2ae799c75a3e825f26e8c5964c5eb8979,5328b04ade24283bf6976ca1603a8f2188aac116e9269daa7bad3fd0781900b7,b6e667e08c70dd667f8ea8949c94ee561886321ebaa696ab677a3fd56d1a9242,a6b6c02d3e7b098984d387e7411e8d5d026474e2c3a48d65793f117a2097e5e0,cde2a23a93e522e7405e7551e68676eab02f8314340c080a44c08cfe0e4682e8,e9b211731a4c032d88de8f3a6d27cfb5ff1465a0b947fe88fbaa2498a6fe5a71,0d9c528095cfd3b0c5d68f0ec660b863d47b3acde1f67f9b589a2b973ba615e9,510a8f5d7bb4ca4243fd460944d23232dd6c72033755a24f778afa2fe60c08c2,b5f4940413b6954cea38d0edf8d66b674a8ec86d30583fb35fbe03f604f35bd7,e751fb08744f4089e68941485d2afa15e4bd3c77a98cf30e61b70897449d30d8,0b06cf70afe9fba6ce48291a1e900bb84fb1081ef4c32308278ee47770db85b1,a1750d969e817c381b35d77d567033a8cea0aa6fe18b54ea94c3fa50eb22dafc
"600000651","600110122","620050008","0","2","0","0","0","0","620140009","12001","0","0","4","0","0","0","1","0","12001","321","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300009","0","0","2","10011002"
"600000652","600110132","620050009","0","2","0","0","0","0","620140010","13001","0","0","4","0","0","0","1","0","13001","326","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300010","0","0","2","10011002"
"600000653","600110142","620050010","0","2","0","0","0","0","620140011","14001","0","0","4","0","0","0","1","0","14001","336","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300011","0","0","2","10011002"
"600000654","600110152","620050011","0","2","0","0","0","0","620140012","15001","0","0","4","0","0","0","1","0","15001","341","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300012","0","0","2","10011002"
"600000655","600110162","620050012","0","2","0","0","0","0","620140013","16001","0","0","4","0","0","0","1","0","16001","351","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300013","0","0","2","10011002"
"600000656","600110172","620050013","0","2","0","0","0","0","620140014","17001","0","0","4","0","0","0","1","0","17001","356","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300014","0","0","2","10011002"
"600000657","600110182","620050014","0","2","0","0","0","0","620140015","18001","0","0","4","0","0","0","1","0","18001","366","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300015","0","0","2","10011003"
"600000658","600110192","620050015","0","2","0","0","0","0","620140016","19001","0","0","4","0","0","0","1","0","19001","371","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300016","0","0","2","10011003"
"600000659","600110202","620050016","0","2","0","0","0","0","620140017","20001","0","0","4","0","0","0","1","0","20001","375","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300017","0","0","2","10011003"
"600000660","600110212","620050017","0","2","0","0","0","0","620140018","21001","0","0","4","0","0","0","1","0","21001","381","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300018","0","0","2","10011003"
"600000661","600110222","620050018","0","2","0","0","0","0","620140019","22001","0","0","4","0","0","0","1","0","22001","386","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300019","0","0","2","10011003"
"600000662","600110232","620050019","0","2","0","0","0","0","620140020","23001","0","0","4","0","0","0","1","0","23001","390","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300020","0","0","2","10011003"
"600000663","600110242","620050020","0","2","0","0","0","0","620140021","24001","0","0","4","0","0","0","1","0","24001","396","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300021","0","0","2","10011003"
"600000664","600110252","620050021","0","2","0","0","0","0","620140022","25001","0","0","4","0","0","0","1","0","25001","401","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300022","0","0","2","10011003"
"600000665","600110262","620050022","0","2","0","0","0","0","620140023","26001","0","0","4","0","0","0","1","0","26001","405","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300023","0","0","2","10011003"
"600000666","600110272","620050023","0","2","0","0","0","0","620140024","27001","0","0","4","0","0","0","1","0","27001","411","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300024","0","0","2","10011004"
"600000667","600110282","620050024","0","2","0","0","0","0","620140025","28001","0","0","4","0","0","0","1","0","28001","417","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300025","0","0","2","10011004"
"600000668","600110292","620050025","0","2","0","0","0","0","620140026","29001","0","0","4","0","0","0","1","0","29001","422","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300026","0","0","2","10011004"
"600000669","600110302","620050026","0","2","0","0","0","0","620140027","30001","0","0","4","0","0","0","1","0","30001","427","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300027","0","0","2","10011004"
"600000670","600110312","620050027","0","2","0","0","0","0","620140028","31001","0","0","4","0","0","0","1","0","31001","433","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300028","0","0","2","10011004"
"600000671","600110322","620050028","0","2","0","0","0","0","620140029","32001","0","0","4","0","0","0","1","0","32001","442","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300029","0","0","2","10011004"
"600000672","600110332","620050029","0","2","0","0","0","0","620140030","33001","0","0","4","0","0","0","1","0","33001","455","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300030","0","0","2","10011004"
"600000673","600110342","620050030","0","2","0","0","0","0","620140031","34001","0","0","4","0","0","0","1","0","34001","460","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300031","0","0","2","10011004"
"600000674","600110352","620050031","0","2","0","0","0","0","620140032","35001","0","0","4","0","0","0","1","0","35001","464","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300032","0","0","2","10011005"
"600000675","600110362","620050032","0","2","0","0","0","0","620140033","36001","0","0","4","0","0","0","1","0","36001","476","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300033","0","0","2","10011005"
"600000676","600110372","620050033","0","2","0","0","0","0","620140034","37001","0","0","4","0","0","0","1","0","37001","482","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300034","0","0","2","10011005"
"600000677","600110382","620050034","0","2","0","0","0","0","620140035","38001","0","0","4","0","0","0","1","0","38001","492","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300035","0","0","2","10011005"
"600000678","600110392","620050035","0","2","0","0","0","0","620140036","39001","0","0","4","0","0","0","1","0","39001","500","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300036","0","0","2","10011005"
"600000679","600110402","620050036","0","2","0","0","0","0","620140037","40001","0","0","4","0","0","0","1","0","40001","514","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300037","0","0","2","10011005"
"600000680","600110412","620050037","0","2","0","0","0","0","620140038","41001","0","0","4","0","0","0","1","0","41001","518","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300038","0","0","2","10011005"
"600000681","600110422","620050038","0","2","0","0","0","0","620140039","42001","0","0","4","0","0","0","1","0","42001","523","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300039","0","0","2","10011006"
"600000682","600110432","620050039","0","2","0","0","0","0","620140040","43001","0","0","4","0","0","0","1","0","43001","538","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300040","0","0","2","10011006"
"600000683","600110442","620050040","0","2","0","0","0","0","620140041","44001","0","0","4","0","0","0","1","0","44001","551","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300041","0","0","2","10011006"
"600000684","600110452","620050041","0","2","0","0","0","0","620140042","45001","0","0","4","0","0","0","1","0","45001","565","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300042","0","0","2","10011006"
"600000685","600110462","620050042","0","2","0","0","0","0","620140043","46001","0","0","4","0","0","0","1","0","46001","574","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300043","0","0","2","10011006"
"600000686","600110472","620050043","0","2","0","0","0","0","620140044","47001","0","0","4","0","0","0","1","0","47001","577","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300044","0","0","2","10011006"
"600000687","600110482","620050044","0","2","0","0","0","0","620140045","48001","0","0","4","0","0","0","1","0","48001","587","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300045","0","0","2","10011006"
"600000688","600110492","620050045","0","2","0","0","0","0","620140046","49001","0","0","4","0","0","0","1","0","49001","598","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300046","0","0","2","10011007"
"600000689","600110502","620050046","0","2","0","0","0","0","620140047","50001","0","0","4","0","0","0","1","0","50001","614","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300047","0","0","2","10011007"
"600000690","600110512","620050047","0","2","0","0","0","0","620140048","51001","0","0","4","0","0","0","1","0","51001","621","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300048","0","0","2","10011007"
"600000691","600110522","620050048","0","2","0","0","0","0","620140049","52001","0","0","4","0","0","0","1","0","52001","629","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300049","0","0","2","10011007"
"600000692","600110532","620050049","0","2","0","0","0","0","620140050","53001","0","0","4","0","0","0","1","0","53001","640","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300050","0","0","2","10011007"
"600000693","600110542","620050050","0","2","0","0","0","0","620140051","54001","0","0","4","0","0","0","1","0","54001","647","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300051","0","0","2","10011007"
"600000694","600110552","620050051","0","2","0","0","0","0","620140052","55001","0","0","4","0","0","0","1","0","55001","652","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300052","0","0","2","10011007"
"600000695","600110562","620050052","0","2","0","0","0","0","620140053","56001","0","0","4","0","0","0","1","0","56001","659","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300053","0","0","2","10011007"
"600000696","600110572","620050053","0","2","0","0","0","0","620140054","57001","0","0","4","0","0","0","1","0","57001","662","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300054","0","0","2","10011007"
"600000697","600110582","620050054","0","2","0","0","0","0","620140055","58001","0","0","4","0","0","0","1","0","58001","667","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300055","0","0","2","10011007"
"600000698","600110592","620050055","0","2","0","0","0","0","620140056","59001","0","0","4","0","0","0","1","0","59001","679","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300056","0","0","2","10011007"
"600000699","600110602","620050056","0","2","0","0","0","0","620140057","60001","0","0","4","0","0","0","1","0","60001","683","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300057","0","0","2","10011007"
"600000700","600110612","620050057","0","2","0","0","0","0","620140058","61001","0","0","4","0","0","0","1","0","61001","692","0","1","0","101011","100","0","0","0","63001010","1","0","0","36","61361","0","620300058","0","0","2","10011007"
"600000701","600110622","620050058","0","2","0","0","0","0","620140059","62001","0","0","4","0","0","0","1","0","62001","698","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300059","0","0","2","10011008"
"600000702","600110632","620050059","0","2","0","0","0","0","620140060","63001","0","0","4","0","0","0","1","0","63001","703","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300060","0","0","2","10011008"
"600000703","600110642","620050060","0","2","0","0","0","0","620140061","64001","0","0","4","0","0","0","1","0","64001","713","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300061","0","0","2","10011008"
"600000704","600110652","620050061","0","2","0","0","0","0","620140062","65001","0","0","4","0","0","0","1","0","65001","722","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300062","0","0","2","10011008"
"600000705","600110662","620050062","0","2","0","0","0","0","620140063","66001","0","0","4","0","0","0","1","0","66001","733","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300063","0","0","2","10011008"
"600000706","600110672","620050063","0","2","0","0","0","0","620140064","67001","0","0","4","0","0","0","1","0","67001","741","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300064","0","0","2","10011008"
"600000707","600110682","620050064","0","2","0","0","0","0","620140065","68001","0","0","4","0","0","0","1","0","68001","750","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300065","0","0","2","10011008"
"600000708","600110692","620050065","0","2","0","0","0","0","620140066","69001","0","0","4","0","0","0","1","0","69001","762","0","1","0","101011","100","0","0","0","63001010","1","0","0","10","61361","0","620300066","0","0","2","10011008"
"600000713","600110033","620330001","63001002","4","10011001","100","0","0","620250001","3001","1","0","0","61362","0","0","1","0","3001","258","0","1","0","0","36","620130101","1","2","10011001","1","0","0","24","101011","0","620290201","0","12","3","10011001"
"600000714","600110043","620330001","63001002","4","10011001","100","0","0","620250001","4001","1","0","0","61362","0","0","1","0","4001","258","0","1","0","0","36","620130101","1","2","10011001","1","0","0","24","101011","0","620290201","0","12","3","10011001"
"600000715","600110053","620330001","63001002","4","10011001","100","0","0","620250002","5001","1","0","0","61362","0","0","1","0","5001","268","0","1","0","0","36","620130102","1","2","10011001","1","0","0","24","101011","0","620290202","0","12","3","10011001"
"600000716","600110063","620330001","63001002","4","10011001","100","0","0","620250003","6001","1","0","0","61362","0","0","1","0","6001","273","0","1","0","0","36","620130103","1","2","10011001","1","0","0","24","101011","0","620290203","0","12","3","10011001"
"600000717","600110073","620330002","63001002","4","10011001","100","0","0","620250004","7001","1","0","0","61362","0","0","1","0","7001","281","0","1","0","0","36","620130104","1","2","10011001","1","0","0","24","101011","0","620290204","0","12","3","10011001"
"600000718","600110083","620330003","63001002","4","10011001","100","0","0","620250005","8001","1","0","0","61362","0","0","1","0","8001","288","0","1","0","0","36","620130105","1","2","10011001","1","0","0","24","101011","0","620290205","0","12","3","10011001"
"600000719","600110093","620330004","63001002","4","10011001","100","0","0","620250006","9001","1","0","0","61362","0","0","1","0","9001","298","0","1","0","0","36","620130106","1","2","10011002","1","0","0","24","101011","0","620290206","0","12","3","10011001"
"600000720","600110103","620330005","63001002","4","10011001","100","0","0","620250007","10001","1","0","0","61362","0","0","1","0","10001","309","0","1","0","0","36","620130107","1","2","10011002","1","0","0","24","101011","0","620290207","0","12","3","10011001"
"600000721","600110113","620330006","63001002","4","10011001","100","0","0","620250008","11001","1","0","0","61362","0","0","1","0","11001","313","0","1","0","0","36","620130108","1","2","10011002","1","0","0","24","101011","0","620290208","0","12","3","10011001"
"600000722","600110123","620330007","63001002","4","10011001","100","0","0","620250009","12001","1","0","0","61362","0","0","1","0","12001","321","0","1","0","0","36","620130109","1","2","10011002","1","0","0","24","101011","0","620290209","0","12","3","10011001"
"600000723","600110133","620330008","63001002","4","10011001","100","0","0","620250010","13001","1","0","0","61362","0","0","1","0","13001","326","0","1","0","0","36","620130110","1","2","10011002","1","0","0","24","101011","0","620290210","0","12","3","10011001"
"600000724","600110143","620330009","63001002","4","10011001","100","0","0","620250011","14001","1","0","0","61362","0","0","1","0","14001","336","0","1","0","0","36","620130111","1","2","10011002","1","0","0","24","101011","0","620290211","0","12","3","10011001"
"600000725","600110153","620330010","63001002","4","10011001","100","0","0","620250012","15001","1","0","0","61362","0","0","1","0","15001","341","0","1","0","0","36","620130112","1","2","10011002","1","0","0","24","101011","0","620290212","0","12","3","10011001"
"600000726","600110163","620330011","63001002","4","10011001","100","0","0","620250013","16001","1","0","0","61362","0","0","1","0","16001","351","0","1","0","0","36","620130113","1","2","10011002","1","0","0","24","101011","0","620290213","0","12","3","10011001"
"600000727","600110173","620330012","63001002","4","10011001","100","0","0","620250014","17001","1","0","0","61362","0","0","1","0","17001","356","0","1","0","0","36","620130114","1","2","10011002","1","0","0","24","101011","0","620290214","0","12","3","10011001"
"600000728","600110183","620330013","63001002","4","10011001","100","0","0","620250015","18001","1","0","0","61362","0","0","1","0","18001","366","0","1","0","0","36","620130115","1","2","10011003","1","0","0","24","101011","0","620290215","0","12","3","10011002"
"600000729","600110193","620330014","63001002","4","10011001","100","0","0","620250016","19001","1","0","0","61362","0","0","1","0","19001","371","0","1","0","0","36","620130116","1","2","10011003","1","0","0","24","101011","0","620290216","0","12","3","10011002"
"600000730","600110203","620330015","63001002","4","10011001","100","0","0","620250017","20001","1","0","0","61362","0","0","1","0","20001","375","0","1","0","0","36","620130117","1","2","10011003","1","0","0","24","101011","0","620290217","0","12","3","10011002"
"600000731","600110213","620330016","63001002","4","10011001","100","0","0","620250018","21001","1","0","0","61362","0","0","1","0","21001","381","0","1","0","0","36","620130118","1","2","10011003","1","0","0","24","101011","0","620290218","0","12","3","10011002"
"600000732","600110223","620330017","63001002","4","10011001","100","0","0","620250019","22001","1","0","0","61362","0","0","1","0","22001","386","0","1","0","0","36","620130119","1","2","10011003","1","0","0","24","101011","0","620290219","0","12","3","10011002"
"600000733","600110233","620330018","63001002","4","10011001","100","0","0","620250020","23001","1","0","0","61362","0","0","1","0","23001","390","0","1","0","0","36","620130120","1","2","10011003","1","0","0","24","101011","0","620290220","0","12","3","10011002"
"600000734","600110243","620330019","63001002","4","10011001","100","0","0","620250021","24001","1","0","0","61362","0","0","1","0","24001","396","0","1","0","0","36","620130121","1","2","10011003","1","0","0","24","101011","0","620290221","0","12","3","10011002"
"600000735","600110253","620330020","63001002","4","10011001","100","0","0","620250022","25001","1","0","0","61362","0","0","1","0","25001","401","0","1","0","0","36","620130122","1","2","10011003","1","0","0","24","101011","0","620290222","0","12","3","10011002"
"600000736","600110263","620330021","63001002","4","10011001","100","0","0","620250023","26001","1","0","0","61362","0","0","1","0","26001","405","0","1","0","0","36","620130123","1","2","10011003","1","0","0","24","101011","0","620290223","0","12","3","10011002"
"600000737","600110273","620330022","63001002","4","10011001","100","0","0","620250024","27001","1","0","0","61362","0","0","1","0","27001","411","0","1","0","0","36","620130124","1","2","10011004","1","0","0","24","101011","0","620290224","0","12","3","10011003"
"600000738","600110283","620330023","63001002","4","10011001","100","0","0","620250025","28001","1","0","0","61362","0","0","1","0","28001","417","0","1","0","0","36","620130125","1","2","10011004","1","0","0","24","101011","0","620290225","0","12","3","10011003"
"600000739","600110293","620330024","63001002","4","10011001","100","0","0","620250026","29001","1","0","0","61362","0","0","1","0","29001","422","0","1","0","0","36","620130126","1","2","10011004","1","0","0","24","101011","0","620290226","0","12","3","10011003"
"600000740","600110303","620330025","63001002","4","10011001","100","0","0","620250027","30001","1","0","0","61362","0","0","1","0","30001","427","0","1","0","0","36","620130127","1","2","10011004","1","0","0","24","101011","0","620290227","0","12","3","10011003"
"600000741","600110313","620330026","63001002","4","10011001","100","0","0","620250028","31001","1","0","0","61362","0","0","1","0","31001","433","0","1","0","0","36","620130128","1","2","10011004","1","0","0","24","101011","0","620290228","0","12","3","10011003"
"600000742","600110323","620330027","63001002","4","10011001","100","0","0","620250029","32001","1","0","0","61362","0","0","1","0","32001","442","0","1","0","0","36","620130129","1","2","10011004","1","0","0","24","101011","0","620290229","0","12","3","10011003"
"600000743","600110333","620330028","63001002","4","10011001","100","0","0","620250030","33001","1","0","0","61362","0","0","1","0","33001","455","0","1","0","0","36","620130130","1","2","10011004","1","0","0","24","101011","0","620290230","0","12","3","10011003"
"600000744","600110343","620330029","63001002","4","10011001","100","0","0","620250031","34001","1","0","0","61362","0","0","1","0","34001","460","0","1","0","0","36","620130131","1","2","10011004","1","0","0","24","101011","0","620290231","0","12","3","10011003"
"600000745","600110353","620330030","63001002","4","10011002","100","0","0","620250032","35001","1","0","0","61362","0","0","1","0","35001","464","0","1","0","0","36","620130132","1","2","10011005","1","0","0","24","101011","0","620290232","0","12","3","10011004"
"600000746","600110363","620330031","63001002","4","10011002","100","0","0","620250033","36001","1","0","0","61362","0","0","1","0","36001","476","0","1","0","0","36","620130133","1","2","10011005","1","0","0","24","101011","0","620290233","0","12","3","10011004"
"600000747","600110373","620330032","63001002","4","10011002","100","0","0","620250034","37001","1","0","0","61362","0","0","1","0","37001","482","0","1","0","0","36","620130134","1","2","10011005","1","0","0","24","101011","0","620290234","0","12","3","10011004"
"600000748","600110383","620330033","63001002","4","10011002","100","0","0","620250035","38001","1","0","0","61362","0","0","1","0","38001","492","0","1","0","0","36","620130135","1","2","10011005","1","0","0","24","101011","0","620290235","0","12","3","10011004"
"600000749","600110393","620330034","63001002","4","10011002","100","0","0","620250036","39001","1","0","0","61362","0","0","1","0","39001","500","0","1","0","0","36","620130136","1","2","10011005","1","0","0","24","101011","0","620290236","0","12","3","10011004"
"600000750","600110403","620330035","63001002","4","10011002","100","0","0","620250037","40001","1","0","0","61362","0","0","1","0","40001","514","0","1","0","0","36","620130137","1","2","10011005","1","0","0","24","101011","0","620290237","0","12","3","10011004"
"600000751","600110413","620330036","63001002","4","10011002","100","0","0","620250038","41001","1","0","0","61362","0","0","1","0","41001","518","0","1","0","0","36","620130138","1","2","10011005","1","0","0","24","101011","0","620290238","0","12","3","10011004"
"600000752","600110423","620330037","63001002","4","10011003","100","0","0","620250039","42001","1","0","0","61362","0","0","1","0","42001","523","0","1","0","0","36","620130139","1","2","10011006","1","0","0","24","101011","0","620290239","0","12","3","10011005"
"600000753","600110433","620330038","63001002","4","10011003","100","0","0","620250040","43001","1","0","0","61362","0","0","1","0","43001","538","0","1","0","0","36","620130140","1","2","10011006","1","0","0","24","101011","0","620290240","0","12","3","10011005"
"600000754","600110443","620330039","63001002","4","10011003","100","0","0","620250041","44001","1","0","0","61362","0","0","1","0","44001","551","0","1","0","0","36","620130141","1","2","10011006","1","0","0","24","101011","0","620290241","0","12","3","10011005"
"600000755","600110453","620330040","63001002","4","10011003","100","0","0","620250042","45001","1","0","0","61362","0","0","1","0","45001","565","0","1","0","0","36","620130142","1","2","10011006","1","0","0","24","101011","0","620290242","0","12","3","10011005"
"600000756","600110463","620330041","63001002","4","10011003","100","0","0","620250043","46001","1","0","0","61362","0","0","1","0","46001","574","0","1","0","0","36","620130143","1","2","10011006","1","0","0","24","101011","0","620290243","0","12","3","10011005"
"600000757","600110473","620330042","63001002","4","10011003","100","0","0","620250044","47001","1","0","0","61362","0","0","1","0","47001","577","0","1","0","0","36","620130144","1","2","10011006","1","0","0","24","101011","0","620290244","0","12","3","10011005"
"600000758","600110483","620330043","63001002","4","10011003","100","0","0","620250045","48001","1","0","0","61362","0","0","1","0","48001","587","0","1","0","0","36","620130145","1","2","10011006","1","0","0","24","101011","0","620290245","0","12","3","10011005"
"600000759","600110493","620330044","63001002","4","10011004","100","0","0","620250046","49001","1","0","0","61362","0","0","1","0","49001","598","0","1","0","0","36","620130146","1","2","10011007","1","0","0","24","101011","0","620290246","0","12","3","10011006"
"600000760","600110503","620330045","63001002","4","10011004","100","0","0","620250047","50001","1","0","0","61362","0","0","1","0","50001","614","0","1","0","0","36","620130147","1","2","10011007","1","0","0","24","101011","0","620290247","0","12","3","10011006"
"600000761","600110513","620330046","63001002","4","10011004","100","0","0","620250048","51001","1","0","0","61362","0","0","1","0","51001","621","0","1","0","0","36","620130148","1","2","10011007","1","0","0","24","101011","0","620290248","0","12","3","10011006"
"600000762","600110523","620330047","63001002","4","10011004","100","0","0","620250049","52001","1","0","0","61362","0","0","1","0","52001","629","0","1","0","0","36","620130149","1","2","10011007","1","0","0","24","101011","0","620290249","0","12","3","10011006"
"600000763","600110533","620330048","63001002","4","10011004","100","0","0","620250050","53001","1","0","0","61362","0","0","1","0","53001","640","0","1","0","0","36","620130150","1","2","10011007","1","0","0","24","101011","0","620290250","0","12","3","10011006"
"600000764","600110543","620330049","63001002","4","10011004","100","0","0","620250051","54001","1","0","0","61362","0","0","1","0","54001","647","0","1","0","0","36","620130151","1","2","10011007","1","0","0","24","101011","0","620290251","0","12","3","10011006"
"600000765","600110553","620330050","63001002","4","10011004","100","0","0","620250052","55001","1","0","0","61362","0","0","1","0","55001","652","0","1","0","0","36","620130152","1","2","10011007","1","0","0","24","101011","0","620290252","0","12","3","10011006"
"600000766","600110563","620330051","63001002","4","10011004","100","0","0","620250053","56001","1","0","0","61362","0","0","1","0","56001","659","0","1","0","0","36","620130153","1","2","10011007","1","0","0","24","101011","0","620290253","0","12","3","10011006"
"600000767","600110573","620330052","63001002","4","10011004","100","0","0","620250054","57001","1","0","0","61362","0","0","1","0","57001","662","0","1","0","0","36","620130154","1","2","10011007","1","0","0","24","101011","0","620290254","0","12","3","10011006"
"600000768","600110583","620330053","63001002","4","10011004","100","0","0","620250055","58001","1","0","0","61362","0","0","1","0","58001","667","0","1","0","0","36","620130155","1","2","10011007","1","0","0","24","101011","0","620290255","0","12","3","10011006"
"600000769","600110593","620330054","63001002","4","10011004","100","0","0","620250056","59001","1","0","0","61362","0","0","1","0","59001","679","0","1","0","0","36","620130156","1","2","10011007","1","0","0","24","101011","0","620290256","0","12","3","10011006"
"600000770","600110603","620330055","63001002","4","10011004","100","0","0","620250057","60001","1","0","0","61362","0","0","1","0","60001","683","0","1","0","0","36","620130157","1","2","10011007","1","0","0","24","101011","0","620290257","0","12","3","10011006"
