846dd0d4447a719b017adf6fa90076d5c21ed4c477f1c9b70b428b448895ff4d,4f9c62da426c69207a8d6e9693f451aa8153aed3f04e1b3c6df76e94d383005e,30a29d0cb8688582d26349b871bede115c60dcbc3c43654600fe874b50e4b7b9,f671abaf07a95d198bc3cd448483df2c5edee4c075a27c7c97cbda8fd9a60893,20b5584d9c9d09be35fb5f80562cf46a1586514a0ccf530edec92f9ab9f90f2c,1fb77ead2bcb27263bea759904d1e4fc1dfc397395b216a9ee16cb25828c28e8,340c75823669b0787d72139d8994b494dc03bad63fed475852be9ec2b35e011e,1658a1d673b9bcf21b8a0ca268870d8c78e7104a641793f0a3fa852e8dc399e3,015aa9a2471d781736e30b2c5c602bd70a55546faa2a86690524fe9b1ae2dbf5,ef27cc15e86b332e119842bf1d50bb63aa59093abced0c97d78fd4cfe2b7825b,94708ebc2387d4ea509eef1673ba875721aef24a4c728792b8e9ac366579e512,21069e13926c284505beb8555268cebfe5341578d020987efbf536b8210f4e94,0b24bad6655ced6581462c8e554f492f449963c6b41573dbcff02b6ef96b66b1,902a09b7d461d5111a60ad1bf67c13e4051b1e806cef4c32cf3d410290a6bb74,6c89630bd87c6137db8f1e6250031ec169c4dea247ba32708b000b2b66772b78,c64b69fc54123612ad87e3b374b1048e851948bd24b796f4594e333e6b4590fd,c978943436d9ebab6a81cd67026b43ff7fa4ab00e6eb7854a05a09d91c061f55,dd40d12c7030b94a5d32fd78bc2beddd137c44a84226ebe87738cac55b7e6257,43e581e5d71a8eb5b61ff1f39857b7bf13f8f43fc156567361e8085f870cf927
"1","610104004","3","10104","0","5","238","5104321","2","5104322","0","5.5","0","610104401","","1.3","600","1","0"
"2","610104005","0","10104","-40","5","238","0","1","5104323","0","1.5","0","0","","1.5","600","1","40"
"3","610104006","0","10104","-40","5","238","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610105004","0","10105","-45","5","181","5078321","1","5078322","0","1.5","0","0","","1.55","0","1","62"
"2","610105005","0","10105","-45","5","181","0","4","5078323","0","1.5","490","0","","1.55","0","1","0"
"3","610105006","0","10105","-45","5","181","0","1","0","0","1.5","0","0","","1.55","0","1","0"
"1","610106004","3","10106","0","5","240","5106321","3","5106322","0","5.5","12","610106401","","1.2","600","1","0"
"2","610106005","0","10106","0","5","240","0","1","5106323","0","1.5","0","610106402","","1.2","600","1","60"
"3","610106006","0","10106","0","5","240","0","1","0","0","1.5","0","0","","1.2","0","1","0"
"1","610107004","3","10107","-70","5","184","5080321","2","5080322","0","5.5","0","610107401","","1.4","600","1","0"
"2","610107005","0","10107","-70","5","184","0","1","5080323","0","1.5","0","610107402","","1.5","0","1","60"
"3","610107006","0","10107","-70","5","184","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610108004","3","10108","-35","5","243","5108321","1","5108322","0","5.5","0","610108401","","1.55","600","1","80"
"2","610108005","0","10108","-35","5","243","0","1","5108323","0","1.5","0","610108402","","1.55","600","1","60"
"3","610108006","0","10108","-35","5","243","0","1","0","0","1.5","0","0","","1.55","0","1","0"
"1","610109004","3","10109","-20","5","187","5082321","3","5082322","0","5.5","20","610109401","","2","600","1","0"
"2","610109005","0","10109","-20","5","187","0","1","5082323","0","1.5","0","0","","2","0","1","69"
"3","610109006","0","10109","-20","5","187","0","1","0","0","1.5","0","0","","2","0","1","0"
"1","610110004","3","10110","-50","5","246","5110321","5","5110322","0","5.5","10000000","610110401","","1","600","1","69"
"2","610110005","0","10110","-50","5","246","0","2","5110323","0","1.5","0","610110402","","0.85","600","1","0"
"3","610110006","0","10110","-50","5","246","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610111004","3","10111","-78","5","246","5111321","1","5111322","0","5.5","0","610111401","","1.35","600","1","60"
"2","610111005","0","10111","-55","5","246","0","2","5111323","0","1.5","0","610111402","","1.2","600","1","0"
"3","610111006","0","10111","-78","5","246","0","1","0","0","1.5","0","0","","1.35","0","1","0"
"1","610112004","3","10112","5","5","190","5084321","2","5084322","0","5.5","0","610112401","","1.35","600","1","0"
"2","610112005","0","10112","5","5","190","0","3","5084323","0","1.5","10","0","","1.35","600","1","0"
"3","610112006","0","10112","5","5","190","0","1","0","0","1.5","0","0","","1.35","0","1","0"
"1","610113004","3","10113","-20","5","190","5085321","2","5085322","0","5.5","0","610113401","","0.95","600","1","0"
"2","610113005","0","10113","-20","5","190","0","1","5085323","0","1.5","0","0","","1.2","600","1","68"
"3","610113006","0","10113","-20","5","190","0","1","0","0","1.5","0","0","","1.2","0","1","0"
"1","610114004","3","10114","20","5","249","5114321","3","5114322","0","5.5","16","610114401","","1.25","600","1","0"
"2","610114005","0","10114","20","5","249","0","1","5114323","0","1.5","0","610114402","","1.25","600","1","58"
"3","610114006","0","10114","20","5","249","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610115004","3","10115","-70","5","193","5088321","3","5088322","0","5.5","15","610115401","","1.4","600","1","0"
"2","610115005","0","10115","-70","5","193","0","1","5088323","0","1.5","0","610115402","","1.5","0","1","72"
"3","610115006","0","10115","-70","5","193","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610116004","3","10116","-25","5","252","5116321","1","5116322","0","5.5","0","610116401","","1.85","600","1","74"
"2","610116005","0","10116","-25","5","252","0","1","5116323","0","1.5","0","610116402","","1.85","0","1","53"
"3","610116006","0","10116","-25","5","252","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610117004","3","10117","-45","5","196","5090321","1","5090322","0","5.5","0","0","","1.18","600","1","86"
"2","610117005","0","10117","-45","5","196","0","4","5090323","0","1.5","300","0","","1.18","0","1","0"
"3","610117006","0","10117","-45","5","196","0","1","0","0","1.5","0","0","","1.18","0","1","0"
"1","610118004","3","10118","-20","5","255","5118321","1","5118322","0","5.5","0","610118401","","1.25","600","1","69"
"2","610118005","0","10118","-20","5","255","0","1","5118323","0","1.5","0","610118402","","1.25","600","1","42"
"3","610118006","0","10118","-20","5","255","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610119004","3","10119","-50","5","199","5092321","1","5092322","0","5.5","0","0","","1.4","600","1","70"
"2","610119005","0","10119","-20","5","199","0","2","5092323","0","1.5","0","610119402","","1.15","600","1","0"
"3","610119006","0","10119","-50","5","199","0","1","0","0","1.5","0","0","","1.4","0","1","0"
"1","610120004","3","10120","-35","5","255","5120321","1","5120322","0","5.5","0","610120401","","1.55","600","1","71"
"2","610120005","0","10120","-35","5","255","0","2","5120323","0","1.5","0","610120402","","1.2","600","1","0"
"3","610120006","0","10120","-35","5","255","0","1","0","0","1.5","0","0","","1.55","0","1","0"
"1","610121004","3","10121","-50","5","200","5094321","3","5094322","0","5.5","10","610121401","","2.2","600","1","0"
"2","610121005","0","10121","-50","5","200","0","1","5094323","0","1.5","0","0","","2.2","0","1","68"
"3","610121006","0","10121","-50","5","200","0","1","0","0","1.5","0","0","","2.2","0","1","0"
"1","610122004","3","10122","40","5","255","5122321","1","5122322","0","5.5","0","610122401","","1.7","600","1","68"
"2","610122005","4.5","10122","20","5","255","0","2","5122323","0","1.5","0","610122402","","1","600","1","0"
"3","610122006","0","10122","40","5","255","0","1","0","0","1.5","0","0","","1.7","0","1","0"
"1","610123004","3","10123","-120","5","200","5096321","1","5096322","0","5.5","0","0","","1.3","600","1","80"
"2","610123005","0","10123","-80","5","200","0","2","5096323","0","1.5","0","610123402","","1","600","1","0"
"3","610123006","0","10123","-120","5","200","0","1","0","0","1.5","0","0","","1.3","0","1","0"
"1","610124004","3","10124","-20","5","255","5124321","2","5124322","0","5.5","0","610124401","","0.83","600","1","0"
"2","610124005","0","10124","-20","5","255","0","1","5124323","0","1.5","0","0","","0.83","600","1","66"
"3","610124006","0","10124","-20","5","255","0","1","0","0","1.5","0","0","","0.83","0","1","0"
"1","610125004","3","10125","-120","5","200","5098321","2","5098322","0","5.5","0","610125401","","1.3","600","1","0"
"2","610125005","0","10125","-80","5","200","0","2","5098323","0","1.5","0","610125402","","1.1","600","1","0"
"3","610125006","0","10125","-85","5","200","0","1","0","0","1.5","0","0","","1.3","0","1","0"
"1","610126004","3","10126","-25","5","255","5126321","1","5126322","0","5.5","0","610126401","","1.5","600","1","83"
"2","610126005","3","10126","-25","5","255","0","2","5126323","0","1.5","0","610126402","","1.3","600","1","0"
"3","610126006","0","10126","-25","5","255","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610127004","3","10127","-50","5","200","5100321","2","5100322","0","5.5","0","610127401","","1.1","600","1","0"
"2","610127005","0","10127","-70","5","200","0","1","5100323","0","1.5","0","0","","1.5","600","1","64"
"3","610127006","0","10127","-70","5","200","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610128004","3","10128","-25","5","255","5128321","3","5128322","0","5.5","15","610128401","","1.85","600","1","0"
"2","610128005","0","10128","-25","5","255","0","1","5128323","0","1.5","0","610128402","","1.85","0","1","62"
"3","610128006","0","10128","-25","5","255","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610129004","3","10129","-85","5","200","5102321","1","5102322","0","5.5","0","0","","1.25","600","1","66"
"2","610129005","0","10129","-80","5","200","0","2","5102323","0","1.5","0","610129402","","1.1","600","1","0"
"3","610129006","0","10129","-85","5","200","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610130004","3","10130","0","5","255","5130321","1","5130322","0","5.5","0","0","","1.2","600","1","78"
"2","610130005","0","10130","0","5","255","0","2","5130323","0","1.5","0","610130402","","1","600","1","0"
"3","610130006","0","10130","0","5","255","0","1","0","0","1.5","0","0","","1.2","0","1","0"
"1","610131004","3","10131","0","5","200","5104321","2","5104322","0","5.5","0","610131401","","1.3","600","1","0"
"2","610131005","0","10131","-40","5","200","0","1","5104323","0","1.5","0","0","","1.5","600","1","40"
"3","610131006","0","10131","-40","5","200","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610132004","3","10132","-60","5","255","5132321","3","5132322","0","5.5","15","610132401","","1","600","1","0"
"2","610132005","0","10132","-60","5","255","0","1","5132323","0","1.5","0","610132402","","1","0","1","70"
"3","610132006","0","10132","-60","5","255","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610133004","3","10133","0","5","200","5106321","3","5106322","0","5.5","12","610133401","","1.2","600","1","0"
"2","610133005","0","10133","0","5","200","0","1","5106323","0","1.5","0","610133402","","1.2","600","1","60"
"3","610133006","0","10133","0","5","200","0","1","0","0","1.5","0","0","","1.2","0","1","0"
"1","610134004","3","10134","-50","5","255","5134321","1","5134322","0","5.5","0","0","","1.85","600","1","55"
"2","610134005","3","10134","-50","5","255","0","3","5134323","0","1.5","30","610134402","","1.85","600","1","0"
"3","610134006","0","10134","-50","5","255","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610135004","3","10135","-35","5","200","5108321","1","5108322","0","5.5","0","610135401","","1.55","600","1","85"
"2","610135005","0","10135","-35","5","200","0","1","5108323","0","1.5","0","610135402","","1.55","600","1","70"
"3","610135006","0","10135","-35","5","200","0","1","0","0","1.5","0","0","","1.55","0","1","0"
"1","610136004","3","10136","0","5","255","5136321","2","5136322","0","5.5","0","610136401","","1.1","600","1","0"
"2","610136005","0","10136","-50","5","255","0","1","5136323","0","1.5","0","0","","1.5","600","1","84"
"3","610136006","0","10136","-50","5","255","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610137004","0","10137","0","5","255","5137321","1","5137322","0","5.5","0","0","","0.85","0","1","75"
"2","610137005","0","10137","0","5","255","0","1","5137323","0","1.5","0","0","","0.85","0","1","50"
"3","610137006","0","10137","0","5","255","0","1","0","0","1.5","0","0","","0.85","0","1","0"
"1","610138004","3","10138","-50","5","200","5110321","5","5110322","0","5.5","2000000","610138401","","1","600","1","69"
"2","610138005","0","10138","-50","5","200","0","2","5110323","0","1.5","0","610138402","","0.85","600","1","0"
"3","610138006","0","10138","-50","5","200","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610139004","3","10139","-78","5","200","5111321","1","5111322","0","5.5","0","610139401","","1.35","600","1","62"
"2","610139005","0","10139","-55","5","200","0","2","5111323","0","1.5","0","610139402","","1.2","600","1","0"
"3","610139006","0","10139","-78","5","200","0","1","0","0","1.5","0","0","","1.35","0","1","0"
"1","610140004","3","10140","0","5","255","5140321","1","5140322","0","5.5","0","0","","1.4","600","1","86"
"2","610140005","0","10140","0","5","255","0","1","5140323","0","1.5","0","0","","1.4","0","1","52"
"3","610140006","0","10140","0","5","255","0","1","0","0","1.5","0","0","","1.4","0","1","0"
"1","610141004","3","10141","20","5","200","5114321","3","5114322","0","5.5","16","610141401","","1.25","600","1","0"
"2","610141005","0","10141","20","5","200","0","1","5114323","0","1.5","0","610141402","","1.25","600","1","58"
"3","610141006","0","10141","20","5","200","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610142004","3","10142","-33","5","255","5142321","1","5142322","0","5.5","0","0","","1.45","600","1","76"
"2","610142005","3","10142","-40","5","255","0","2","5142323","0","1.5","0","610142402","","1.23","600","1","0"
"3","610142006","0","10142","-33","5","255","0","1","0","0","1.5","0","0","","1.45","0","1","0"
"1","610143004","3","10143","-25","5","200","5116321","1","5116322","0","5.5","0","610143401","","1.85","600","1","72"
"2","610143005","0","10143","-25","5","200","0","1","5116323","0","1.5","0","610143402","","1.85","0","1","52"
"3","610143006","0","10143","-25","5","200","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610144004","3","10144","-33","5","255","5144321","1","5144322","0","5.5","0","0","","1","600","1","65"
"2","610144005","3","10144","-40","5","255","0","2","5144323","0","1.5","0","610144402","","1","600","1","0"
"3","610144006","0","10144","-33","5","255","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610145004","3","10145","-20","5","200","5118321","1","5118322","0","5.5","0","610145401","","1.25","600","1","74"
"2","610145005","0","10145","-20","5","200","0","1","5118323","0","1.5","0","610145402","","1.25","600","1","52"
"3","610145006","0","10145","-20","5","200","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610146004","3","10146","-45","5","255","5146321","2","5146322","0","5.5","0","610146401","","0.87","600","1","0"
"2","610146005","0","10146","-45","5","255","0","1","5146323","0","1.5","0","0","","1.18","0","1","58"
"3","610146006","0","10146","-45","5","255","0","1","0","0","1.5","0","0","","1.18","0","1","0"
"1","610147004","0","10147","-35","5","200","5120321","1","5120322","0","5.5","0","610147401","","1.55","600","1","76"
"2","610147005","4","10147","-35","5","200","0","2","5120323","0","1.5","0","610147402","","1.2","600","1","0"
"3","610147006","0","10147","-35","5","200","0","1","0","0","1.5","0","0","","1.55","0","1","0"
"1","610148004","3","10148","-50","5","255","5148321","2","5148322","0","5.5","0","610148401","","1.4","600","1","0"
"2","610148005","0","10148","-50","5","255","0","1","5148323","0","1.5","0","0","","1.7","0","1","72"
"3","610148006","0","10148","-50","5","255","0","1","0","0","1.5","0","0","","1.7","0","1","0"
"1","610149004","3","10149","40","5","200","5122321","1","5122322","0","5.5","0","610149401","","1.7","600","1","68"
"2","610149005","4.5","10149","20","5","200","0","2","5122323","0","1.5","0","610149402","","1","600","1","0"
"3","610149006","0","10149","40","5","200","0","1","0","0","1.5","0","0","","1.7","0","1","0"
"1","610150004","0","10150","-33","5","255","5150321","1","5150322","0","5.5","0","0","","1.35","0","1","71"
"2","610150005","0","10150","-33","5","255","0","1","5150323","0","1.5","0","0","","1.35","0","1","50"
"3","610150006","0","10150","-33","5","255","0","1","0","0","1.5","0","0","","1.35","0","1","0"
"1","610151004","3","10151","-20","5","200","5124321","2","5124322","0","5.5","0","610151401","","0.83","600","1","0"
"2","610151005","0","10151","-20","5","200","0","1","5124323","0","1.5","0","0","","0.83","600","1","66"
"3","610151006","0","10151","-20","5","200","0","1","0","0","1.5","0","0","","0.83","0","1","0"
"1","610152004","4.8","10152","20","5","255","5152321","2","5152322","0","5.5","0","610152401","","0.7","600","1","0"
"2","610152005","0","10152","30","5","255","0","1","5152323","0","1.5","0","0","","0.96","0","1","81"
"3","610152006","0","10152","30","5","255","0","1","0","0","1.5","0","0","","0.96","0","1","0"
"1","610153004","3","10153","50","5","200","0","2","5017321","0","1.5","0","610153401","","0.9","600","1","0"
"2","610153005","0","10153","84","5","200","0","1","5017322","0","1.5","0","0","","1","0","1","69"
"3","610153006","0","10153","84","5","200","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610154004","3","10154","-33","5","255","5154321","1","5154322","0","5.5","0","0","","1.25","600","1","68"
"2","610154005","3","10154","-10","5","255","0","2","5154323","0","1.5","0","610154402","","1","600","1","0"
"3","610154006","0","10154","-33","5","255","0","1","0","0","1.5","0","0","","1.25","0","1","0"
"1","610126004","3","10155","-25","5","255","5126321","1","5126322","0","5.5","0","610126401","","1.5","600","1","83"
"2","610126005","3","10155","-25","5","255","0","2","5126323","0","1.5","0","610126402","","1.3","600","1","0"
"3","610126006","0","10155","-25","5","255","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610156004","3","10156","5","5","255","5156321","2","5156322","0","5.5","0","610156401","","0.85","600","1","0"
"2","610156005","3","10156","-10","5","255","0","1","5156323","0","1.5","0","0","","1.11","600","1","75"
"3","610156006","0","10156","-10","5","255","0","1","0","0","1.5","0","0","","1.11","0","1","0"
"1","610128004","3","10157","-25","5","255","5128321","3","5128322","0","5.5","15","610128401","","1.85","600","1","0"
"2","610128005","0","10157","-25","5","255","0","1","5128323","0","1.5","0","610128402","","1.85","0","1","62"
"3","610128006","0","10157","-25","5","255","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610158004","3","10158","-40","5","255","5158321","2","5158322","0","5.5","0","610158401","","1.5","600","1","0"
"2","610158005","0","10158","-33","5","255","0","1","5158323","0","1.5","0","0","","1.75","0","1","65"
"3","610158006","0","10158","-33","5","255","0","1","0","0","1.5","0","0","","1.75","0","1","0"
"1","610130004","3","10159","0","5","255","5130321","1","5130322","0","5.5","0","0","","1.2","600","1","78"
"2","610130005","4.5","10159","0","5","255","0","2","5130323","0","1.5","0","610130402","","1","600","1","0"
"3","610130006","0","10159","0","5","255","0","1","0","0","1.5","0","0","","1.2","0","1","0"
"1","610160004","4.8","10160","-35","5","255","5160321","3","5160322","0","5.5","20","610160401","","1.4","600","1","0"
"2","610160005","0","10160","-35","5","255","0","1","5160323","0","1.5","0","0","","1.4","0","1","70"
"3","610160006","0","10160","-35","5","255","0","1","0","0","1.5","0","0","","1.4","0","1","0"
"1","610132004","3","10161","-60","5","255","5132321","3","5132322","0","5.5","15","610132401","","1","600","1","0"
"2","610132005","0","10161","-60","5","255","0","1","5132323","0","1.5","0","610132402","","1","0","1","70"
"3","610132006","0","10161","-60","5","255","0","1","0","0","1.5","0","0","","1","0","1","0"
"1","610134004","3","10163","-50","5","255","5134321","1","5134322","0","5.5","0","0","","1.85","600","1","55"
"2","610134005","3","10163","-50","5","255","0","3","5134323","0","1.5","30","610134402","","1.85","600","1","0"
"3","610134006","0","10163","-50","5","255","0","1","0","0","1.5","0","0","","1.85","0","1","0"
"1","610136004","3","10164","0","5","255","5136321","2","5136322","0","5.5","0","610136401","","1.1","600","1","0"
"2","610136005","0","10164","-50","5","255","0","1","5136323","0","1.5","0","0","","1.5","600","1","84"
"3","610136006","0","10164","-50","5","255","0","1","0","0","1.5","0","0","","1.5","0","1","0"
"1","610137004","0","10165","0","5","255","5137321","1","5137322","0","5.5","0","0","","0.85","0","1","75"
"2","610137005","0","10165","0","5","255","0","1","5137323","0","1.5","0","0","","0.85","0","1","50"
"3","610137006","0","10165","0","5","255","0","1","0","0","1.5","0","0","","0.85","0","1","0"
