d8654ccdfd1328115ab1c2ca40a9a56a53762e1ea33c5759ba274bfa5e98c9c5,57b3e850c6d306c7d1a2ed9f2e5a0b9500f125bca9d8b8358e6282e3e567e29e,b800ee8daf3c5e1ce0ca3250a314fe45e56f6af5077f1f38aca7cc5e44553d83,63bdbdf81dd7f70dabefb065839c8c47cd51e3074d43f7217418ba573688ab3e,1b4985041723f7a532b44fdc6bd31132e04655fae98d00e78fb9c5a23d2090d5,128c291d0e1298acb2995624a5d3377258054fc27d4975a6d8d49d507efd9833,6cf292c5590d4f976a8fd83430004f3e03853ea80f707dcd3a6aca1a9bd45969,13bc3c900e92594f635e215519fc90b189c91d47be537aa836992bb0e6d12e6f,8e4349e9239afc294dc0d2efc8b816b5b9311bdff49bc80502567c6d2b9d0cb2,c25d304f177aed95b7aab37cc418cc180dbe1ad60c28fda4c28b1644fd655571,4f33d84b70db3a10b0487c5380b46d12a6d2d35d008c244f4a8bfa2800ab6e0f,6155d1d3a8c701bb8265349731d5d4002a794f6ed4a8def1a8ef042b3afed9f7,8e80d4a5ffcddaf2accc929bc1cea8cb123b3e26a0b1e0017c41a7bd406c4063,07cfb107fbeb69094c2fe0ee7ccb86431851e05e89a13100c1a797ee22f36031,0d931bd31cea14c7f5a681fdbd902953c9c6e4cea0969f05a45520f65f64bd94,121342da9e76a2b8cba09c6ec482dfca77fce617470555e379f8176e132f9779,da169c3ada8757ad52811907406f98d6b958cfbb5a17577115078df950509c6b,f5aa019fa3dbd6579c4e6eb7818749a305bb3419dca30d9632dd87546649618a,d4c601f134b63c3d05384789e0f7ae42ac4e7e5f745db7b0b14c367726c5f11b,e1eaa080ebacab368035b491fe5d6befec5c476f7da6fefd4c23bdf3c36e10d7,1f0d105e27b24375866d1e415df6c9dca30b2a75335b529aec0c3cef17aa335d,ff3fc6911437edd2b6bd37288a4e9ea14c91cd085416d23eeb8b96bfc3800da2,d7133fd10376280e9717feb68e37d9cd6b05ca8f91a1ccd33c2c0667ced0bc4a,e8c1c5c289370109cca5127261170c0d166d8685e33f46b9dce7393bf4c0c57c
"207201","1001","0","0","1","0","0","0","0","0","0","1","20720101","0","0","2","0","2","0","0","0","0","1001","0"
"207300","1001","0","0","1","0","0","0","0","0","0","1","20730001","0","0","2","0","1","0","0","0","0","1001","0"
"207301","1001","0","0","1","0","0","0","0","0","0","1","20730101","0","0","2","0","1","0","0","0","0","1001","0"
"207500","1001","0","0","0","0","0","0","0","0","0","1001","20750001","0","0","3","0","2","0","0","0","0","1002","0"
"207501","1002","0","0","0","0","0","0","0","0","0","1001","20750101","0","0","3","0","2","0","0","0","0","1002","0"
"207502","1001","0","0","0","0","0","0","0","0","0","1002","20750201","0","0","3","0","2","0","0","0","0","1002","0"
"207600","1001","0","0","0","0","0","0","0","0","0","0","20760001","0","0","2","0","2","0","0","0","0","1001","0"
"207700","1","0","0","1","1","1","0","0","0","1","1","20770001","0","1","10","1","2","1","0","0","0","1","0"
"207701","1","0","0","1","1","1","0","0","0","1","1","20770101","0","1","10","1","2","1","0","0","0","1","0"
"207702","1","0","0","1","1","1","0","0","0","1","1","20770201","0","1","10","1","2","1","0","0","0","1","0"
"207703","1","0","0","1","1","1","0","0","0","1","1","20770301","0","1","10","1","2","1","0","0","0","1","0"
"207704","1","0","0","1","1","1","0","0","0","1","1","20770401","0","1","10","1","2","1","0","0","0","1","0"
"207705","1","0","0","1","1","1","0","0","0","1","1","20770501","0","1","10","1","2","1","0","0","0","1","0"
"207706","1","0","0","1","1","1","0","0","0","1","1","20770601","0","1","10","1","2","1","0","0","0","1","0"
"207707","1","0","0","1","1","1","0","0","0","1","1","20770701","0","1","10","1","2","1","0","0","0","1","0"
"207800","1001","0","0","1","1","1","0","0","0","1","1","20780001","0","1","10","1","2","1","0","0","0","1","0"
"207900","1001","0","0","0","0","0","0","0","0","0","0","20790001","0","0","2","0","2","0","0","0","0","1001","0"
"207901","1001","0","0","0","0","0","0","0","0","0","0","20790101","0","0","2","0","2","0","0","0","0","1001","0"
"208000","1001","0","0","0","0","0","0","0","0","0","0","20800001","0","0","2","0","2","0","0","0","0","1001","0"
"208001","1001","0","0","0","0","0","0","0","0","0","0","20800101","0","0","2","0","2","0","0","0","0","1001","0"
"208002","1003","0","0","0","0","0","0","0","0","0","0","20800201","0","0","2","0","2","0","0","0","0","1003","0"
"208003","1004","0","0","0","0","0","0","0","0","0","0","20800301","0","0","2","0","2","0","0","0","0","1004","0"
"208004","1001","0","0","0","0","0","0","0","0","0","0","20800401","0","0","2","0","2","0","0","0","0","1001","0"
"208005","1003","0","0","0","0","0","0","0","0","0","0","20800501","0","0","2","0","2","0","0","0","0","1003","0"
"208006","1004","0","0","0","0","0","0","0","0","0","0","20800601","0","0","2","0","2","0","0","0","0","1004","0"
"208007","1001","0","0","0","0","0","0","0","0","0","0","20800701","0","0","2","0","2","0","0","0","0","1001","0"
"208008","1001","0","0","0","0","0","0","0","0","0","0","20800801","0","0","2","0","2","0","0","0","0","1001","0"
"208009","1003","0","0","0","0","0","0","0","0","0","0","20800901","0","0","2","0","2","0","0","0","0","1003","0"
"208010","1004","0","0","0","0","0","0","0","0","0","0","20801001","0","0","2","0","2","0","0","0","0","1004","0"
"208011","1001","0","0","0","0","0","0","0","0","0","0","20801101","0","0","2","0","2","0","0","0","0","1001","0"
"208012","1003","0","0","0","0","0","0","0","0","0","0","20801201","0","0","2","0","2","0","0","0","0","1003","0"
"208013","1004","0","0","0","0","0","0","0","0","0","0","20801301","0","0","2","0","2","0","0","0","0","1004","0"
"208014","1001","0","0","0","0","0","0","0","0","0","0","20801401","0","0","2","0","2","0","0","0","0","1001","0"
"208015","1003","0","0","0","0","0","0","0","0","0","0","20801501","0","0","2","0","2","0","0","0","0","1003","0"
"208016","1004","0","0","0","0","0","0","0","0","0","0","20801601","0","0","2","0","2","0","0","0","0","1004","0"
"208100","1","0","0","1","0","0","0","0","0","0","1","20810001","0","0","1","0","1","0","0","0","0","1","0"
"208101","1","0","0","1","0","0","0","0","0","0","1","20810101","0","0","1","0","1","0","0","0","0","1","0"
"208102","1","0","0","1","0","0","0","0","0","0","1","20810201","0","0","1","0","1","0","0","0","0","1","0"
"208103","1","0","0","1","0","0","0","0","0","0","1","20810301","0","0","1","0","1","0","0","0","0","1","0"
"208104","1","0","0","1","0","0","0","0","0","0","1","20810401","0","0","1","0","1","0","0","0","0","1","0"
"208105","1","0","0","1","0","0","0","0","0","0","1","20810501","0","0","1","0","1","0","0","0","0","1","0"
"208106","1001","0","0","1001","0","0","0","0","0","0","1001","20810601","0","0","4","0","1","0","0","0","0","1001","0"
"208107","1001","0","0","1001","0","0","0","0","0","0","1001","20810701","0","0","4","0","1","0","0","0","0","1001","0"
"208108","1001","0","0","1001","0","0","0","0","0","0","1001","20810801","0","0","4","0","1","0","0","0","0","1001","0"
"208109","1001","0","0","1001","0","0","0","0","0","0","1001","20810901","0","0","4","0","1","0","0","0","0","1001","0"
"208110","1001","0","0","1001","0","0","0","0","0","0","1001","20811001","0","0","4","0","1","0","0","0","0","1001","0"
"208200","1","0","0","1","0","0","0","0","0","0","1","20820001","0","0","1","0","1","0","0","0","0","1","0"
"208201","1","0","0","1","0","0","0","0","0","0","1","20820101","0","0","1","0","1","0","0","0","0","1","0"
"208202","1","0","0","1","0","0","0","0","0","0","1","20820201","0","0","1","0","1","0","0","0","0","1","0"
"208203","1001","0","0","1001","0","0","0","0","0","0","1001","20820301","0","0","4","0","1","0","0","0","0","1001","0"
"208204","1001","0","0","1001","0","0","0","0","0","0","1001","20820401","0","0","4","0","1","0","0","0","0","1001","0"
"208205","1001","0","0","1001","0","0","0","0","0","0","1001","20820501","0","0","4","0","1","0","0","0","0","1001","0"
"208206","1001","0","0","1001","0","0","0","0","0","0","1001","20820601","0","0","4","0","1","0","0","0","0","1001","0"
"208300","1001","0","0","1002","0","0","0","0","0","0","1002","20830001","0","0","4","0","1","0","0","0","0","1002","0"
"208301","1001","0","0","1002","0","0","0","0","0","0","1002","20830101","0","0","4","0","1","0","0","0","0","1002","0"
"208302","1001","0","0","1002","0","0","0","0","0","0","1002","20830201","0","0","4","0","1","0","0","0","0","1002","0"
"208303","1001","0","0","1002","0","0","0","0","0","0","1002","20830301","0","0","4","0","1","0","0","0","0","1002","0"
"208303","1001","0","0","1002","0","0","0","0","0","0","1002","20830401","0","0","4","0","1","0","0","0","0","1002","0"
"208305","1001","0","0","1002","0","0","0","0","0","0","1002","20830501","0","0","4","0","1","0","0","0","0","1002","0"
"208306","1001","0","0","1002","0","0","0","0","0","0","1002","20830601","0","0","4","0","1","0","0","0","0","1002","0"
"208307","1001","0","0","1001","0","0","0","0","0","0","1001","20830701","0","0","4","0","1","0","0","0","0","1001","0"
"208308","1001","0","0","1001","0","0","0","0","0","0","1001","20830801","0","0","4","0","1","0","0","0","0","1001","0"
"208309","1001","0","0","1001","0","0","0","0","0","0","1001","20830901","0","0","4","0","1","0","0","0","0","1001","0"
"208310","1001","0","0","1001","0","0","0","0","0","0","1001","20831001","0","0","4","0","1","0","0","0","0","1001","0"
"208400","1001","0","0","0","0","0","0","0","0","0","0","20840001","0","0","2","0","2","0","0","0","0","1001","0"
"208401","1001","0","0","0","0","0","0","0","0","0","0","20840101","0","0","2","0","2","0","0","0","0","1001","0"
"208500","1001","0","0","0","0","0","0","0","0","0","0","20850001","0","0","2","0","2","0","0","0","0","1001","0"
"208501","1001","0","0","0","0","0","0","0","0","0","0","20850101","0","0","2","0","2","0","0","0","0","1001","0"
"208502","1001","0","0","0","0","0","0","0","0","0","0","20850201","0","0","2","0","2","0","0","0","0","1001","0"
"208600","1003","0","0","1003","0","0","0","0","0","0","1003","20860001","0","0","2","0","2","0","0","0","0","1003","0"
"208601","1003","0","0","1003","0","0","0","0","0","0","1003","20860101","0","0","2","0","2","0","0","0","0","1003","0"
"208602","1003","0","0","1002","0","0","0","0","0","0","1002","20860201","0","0","2","0","2","0","0","0","0","1002","0"
"208606","1004","0","0","1005","0","0","0","0","0","1004","1004","20860601","0","0","5","0","2","0","0","0","0","1005","0"
"208607","1004","0","0","1005","0","0","0","0","0","1004","1004","20860701","0","0","5","0","2","0","0","0","0","1005","0"
"208608","1003","0","0","1002","0","0","0","0","0","0","1002","20860801","0","0","4","0","2","0","0","0","0","1002","0"
"208700","1","0","0","1","0","0","0","0","0","0","1","20870001","0","0","2","0","2","0","0","0","0","1","0"
"208800","1001","0","0","0","0","0","0","0","0","0","0","20880001","0","0","2","0","2","0","0","0","0","1001","0"
"208900","1001","0","0","1","0","0","0","0","0","0","1001","20890001","0","0","2","0","2","0","0","0","0","1002","0"
"208901","1001","0","0","1","0","0","0","0","0","0","1001","20890101","0","0","2","0","2","0","0","0","0","1001","0"
"208902","1001","0","0","1","0","0","0","0","0","0","1001","20890201","0","0","2","0","2","0","0","0","0","1002","0"
"209000","1003","0","0","0","0","0","0","0","0","0","0","20900001","0","0","2","0","2","0","0","0","0","1003","0"
"209001","1001","0","0","0","0","0","0","0","0","0","0","20900101","0","0","2","0","2","0","0","0","0","1002","0"
"209003","1001","0","0","0","0","0","0","0","0","0","0","20900301","0","0","2","0","2","0","0","0","0","1002","0"
"209100","1001","0","0","0","0","0","0","0","0","0","0","20910001","0","0","2","0","2","0","0","0","0","1001","0"
"209200","1002","0","0","0","0","0","0","0","0","0","1002","20920001","0","0","3","0","2","0","0","0","0","1002","0"
"209201","1002","0","0","0","0","0","0","0","0","0","1002","20920101","0","0","3","0","2","0","0","0","0","1002","0"
"209202","1002","0","0","0","0","0","0","0","0","0","1002","20920201","0","0","3","0","2","0","0","0","0","1002","0"
"209300","1001","0","0","0","0","0","0","0","0","0","0","20930001","0","0","2","0","2","0","0","0","0","1001","0"
"209301","1001","0","0","0","0","0","0","0","0","0","0","20930101","0","0","2","0","2","0","0","0","0","1001","0"
"209302","1001","0","0","0","0","0","0","0","0","0","0","20930201","0","0","2","0","2","0","0","0","0","1001","0"
"209303","1001","0","0","0","0","0","0","0","0","0","0","20930301","0","0","2","0","2","0","0","0","0","1001","0"
"209304","1001","0","0","0","0","0","0","0","0","0","0","20930401","0","0","2","0","2","0","0","0","0","1001","0"
"209601","1001","0","0","1","1","0","0","0","0","1002","1001","20960101","0","0","6","0","3","0","0","0","0","1002","0"
"209700","1002","0","0","0","0","0","0","0","0","0","0","20970001","0","0","2","0","2","0","0","0","0","1002","0"
"209701","1002","0","0","0","0","0","0","0","0","0","0","20970101","0","0","2","0","2","0","0","0","0","1002","0"
"209702","1002","0","0","0","0","0","0","0","0","0","0","20970201","0","0","2","0","2","0","0","0","0","1002","0"
"209703","1002","0","0","0","0","0","0","0","0","0","0","20970301","0","0","2","0","2","0","0","0","0","1002","0"
"209800","1002","0","0","1","1","0","0","0","0","1002","1","20980001","0","0","7","0","3","1001","0","0","0","1001","0"
"209900","1","0","0","0","0","0","0","0","0","0","0","20990001","0","0","2","0","1","0","0","0","0","1001","0"
"210000","1","0","0","0","0","0","0","0","0","0","1","21000001","0","0","3","0","1","0","0","0","0","1002","0"
"210001","1002","0","0","1","0","0","0","0","0","0","1","21000101","0","0","4","0","1","0","0","0","0","1","0"
"210002","1002","0","0","1","0","0","0","0","0","0","1","21000201","0","0","4","0","1","0","0","0","0","1","0"
"210003","1","0","0","1002","0","0","0","0","0","1","1","21000301","0","0","5","0","2","0","0","0","0","1002","0"
"210004","1002","0","0","1002","0","0","0","0","0","1","1","21000401","0","0","5","0","2","0","0","0","0","1002","0"
"210005","1002","0","0","0","0","0","0","0","0","0","1","21000501","0","0","3","0","1","0","0","0","0","1","0"
"210100","1","0","0","1","0","0","0","0","0","0","1","21010001","0","0","2","0","2","0","0","0","0","1","0"
"210200","1003","0","0","1","1001","1","0","0","0","1","1001","21020001","0","0","8","0","3","1","0","0","0","1004","0"
"210300","1001","0","0","0","0","0","0","0","0","0","1001","21030001","0","0","3","0","2","0","0","0","0","1001","0"
"210301","1001","0","0","0","0","0","0","0","0","0","1001","21030101","0","0","3","0","2","0","0","0","0","1001","0"
"210400","1001","0","0","0","0","0","0","0","0","0","0","21040001","0","0","2","0","2","0","0","0","0","1001","0"
"210401","1001","0","0","0","0","0","0","0","0","0","0","21040101","0","0","2","0","2","0","0","0","0","1001","0"
"210402","1001","0","0","0","0","0","0","0","0","0","0","21040201","0","0","2","0","2","0","0","0","0","1001","0"
"210500","1001","0","0","1001","0","0","0","0","0","0","1001","21050001","0","0","4","0","1","0","0","0","0","1001","0"
"210501","1001","0","0","1001","0","0","0","0","0","0","1001","21050101","0","0","4","0","1","0","0","0","0","1001","0"
"210502","1001","0","0","1001","0","0","0","0","0","0","1001","21050201","0","0","4","0","1","0","0","0","0","1001","0"
"210510","1001","0","0","1001","0","0","0","0","0","0","1001","21051001","0","0","4","0","1","0","0","0","0","1001","0"
"210511","1001","0","0","1001","0","0","0","0","0","0","1001","21051101","0","0","4","0","1","0","0","0","0","1001","0"
"210512","1001","0","0","1001","0","0","0","0","0","0","1001","21051201","0","0","4","0","1","0","0","0","0","1001","0"
"210513","1001","0","0","1001","0","0","0","0","0","0","1001","21051301","0","0","4","0","1","0","0","0","0","1001","0"
"210514","1001","0","0","1001","0","0","0","0","0","0","1001","21051401","0","0","4","0","1","0","0","0","0","1001","0"
"210600","1001","0","0","0","0","0","0","0","0","0","0","21060001","0","0","2","0","2","0","0","0","0","1002","0"
"210700","1001","0","0","0","0","0","0","0","0","0","1001","21070001","0","0","3","0","2","0","0","0","0","1001","0"
"210800","1001","0","0","0","0","0","0","0","0","0","1001","21080001","0","0","3","0","2","0","0","0","0","1001","0"
"210801","1001","0","0","0","0","0","0","0","0","0","1001","21080101","0","0","3","0","2","0","0","0","0","1001","0"
"210802","1001","0","0","0","0","0","0","0","0","0","1001","21080201","0","0","3","0","2","0","0","0","0","1001","0"
"210900","1004","0","0","1004","0","0","0","0","0","0","1004","21090001","0","0","4","0","3","0","0","0","0","1001","0"
"210901","1004","0","0","1004","0","0","0","0","0","0","1004","21090101","0","0","4","0","3","0","0","0","0","1001","0"
"211001","1001","0","0","1002","1002","1001","0","0","0","1","1","21100101","0","0","8","0","3","1","0","0","0","1002","0"
"211101","1002","0","0","1","1","0","0","0","0","1002","1","21110101","0","0","7","0","3","1001","0","0","0","1001","0"
"211200","1001","0","0","0","0","0","0","0","0","0","1001","21120001","0","0","3","0","2","0","0","0","0","1001","0"
"211201","1001","0","0","0","0","0","0","0","0","0","1001","21120101","0","0","3","0","2","0","0","0","0","1001","0"
"211202","1001","0","0","0","0","0","0","0","0","0","1001","21120201","0","0","3","0","2","0","0","0","0","1001","0"
"211300","1","0","0","0","0","0","0","0","0","0","1","21130001","0","0","3","0","2","0","0","0","0","1","0"
"211301","1","0","0","0","0","0","0","0","0","0","1","21130101","0","0","3","0","2","0","0","0","0","1","0"
"211302","1","0","0","0","0","0","0","0","0","0","1","21130201","0","0","3","0","2","0","0","0","0","1","0"
"211303","1","0","0","0","0","0","0","0","0","0","1","21130301","0","0","3","0","2","0","0","0","0","1","0"
"211304","1","0","0","0","0","0","0","0","0","0","1","21130401","0","0","3","0","2","0","0","0","0","1","0"
"211305","1","0","0","0","0","0","0","0","0","0","1","21130501","0","0","3","0","2","0","0","0","0","1","0"
"211306","1","0","0","0","0","0","0","0","0","0","1","21130601","0","0","3","0","2","0","0","0","0","1","0"
"211307","1","0","0","0","0","0","0","0","0","0","1","21130701","0","0","3","0","2","0","0","0","0","1","0"
"211308","1","0","0","0","0","0","0","0","0","0","1","21130801","0","0","3","0","2","0","0","0","0","1","0"
"211309","1","0","0","0","0","0","0","0","0","0","1","21130901","0","0","3","0","2","0","0","0","0","1","0"
"211400","1","0","0","0","0","0","0","0","0","0","1","21140001","0","0","3","0","2","0","0","0","0","1","0"
"211500","1","0","0","0","0","0","0","0","0","0","1","21150001","0","0","3","0","2","0","0","0","0","1","0"
"211501","1","0","0","0","0","0","0","0","0","0","1","21150101","0","0","3","0","2","0","0","0","0","1","0"
"211600","1004","0","0","1004","0","0","0","0","0","0","1004","21160001","0","0","4","0","3","0","0","0","0","1001","0"
"211700","1001","0","0","1001","0","0","0","0","0","0","1001","21170001","0","0","4","0","3","0","0","0","0","1","0"
"211800","1002","0","0","0","0","0","0","0","0","0","1002","21180001","0","0","3","0","2","0","0","0","0","1002","0"
"211801","1002","0","0","0","0","0","0","0","0","0","1002","21180101","0","0","3","0","2","0","0","0","0","1002","0"
"211802","1002","0","0","0","0","0","0","0","0","0","1002","21180201","0","0","3","0","2","0","0","0","0","1002","0"
"211901","1","0","0","0","0","0","0","0","0","0","0","21190101","0","0","2","0","2","0","0","0","0","1","0"
"211902","1","0","0","0","0","0","0","0","0","0","0","21190201","0","0","2","0","2","0","0","0","0","1","0"
"211903","1","0","0","0","0","0","0","0","0","0","0","21190301","0","0","2","0","2","0","0","0","0","1","0"
"211904","1","0","0","0","0","0","0","0","0","0","0","21190401","0","0","2","0","2","0","0","0","0","1","0"
"212001","1","0","0","1","1001","1002","0","0","0","1","1002","21200101","0","0","8","0","4","1","0","0","0","1001","0"
"212101","1002","0","0","1","1","0","0","0","0","1002","1","21210101","0","0","7","0","3","1001","0","0","0","1001","0"
"212201","1001","0","0","1","1","0","0","0","0","1001","1","21220101","0","0","7","0","3","1002","0","0","0","1002","0"
"212301","1002","0","0","1","1","0","0","0","0","1002","1","21230101","0","0","7","0","3","1001","0","0","0","1001","0"
"212401","1001","0","0","1","1","0","0","0","0","1001","1","21240101","0","0","7","0","3","1001","0","0","0","1","0"
"212501","1001","0","0","1","1","0","0","0","0","1001","1","21250101","0","0","7","0","3","1002","0","0","0","1002","0"
"212601","1002","0","0","1","1","0","0","0","0","1002","1","21260101","0","0","7","0","3","1001","0","0","0","1001","0"
"212701","1002","0","0","1","1","0","0","0","0","1002","1","21270101","0","0","7","0","3","1001","0","0","0","1001","0"
"212801","1002","0","0","1","1","1","0","0","0","1002","1","21280101","0","1","10","1001","3","1001","0","0","0","1001","0"
"212901","1001","0","0","1002","1002","1001","0","0","0","1","1","21290101","0","0","8","0","3","1","0","0","0","1002","0"
"213000","1","0","0","0","0","0","0","0","0","0","0","21300001","0","0","2","0","2","0","0","0","0","1","0"
"213001","1","0","0","0","0","0","0","0","0","0","0","21300101","0","0","2","0","2","0","0","0","0","1","0"
"213002","1","0","0","0","0","0","0","0","0","0","0","21300201","0","0","2","0","2","0","0","0","0","1","0"
"213100","1001","0","0","0","0","0","0","0","0","0","0","21310001","0","0","2","0","2","0","0","0","0","1001","0"
"213200","1001","0","0","0","0","0","0","0","0","0","1001","21320001","0","0","3","0","2","0","0","0","0","1001","0"
"213201","1001","0","0","0","0","0","0","0","0","0","1001","21320101","0","0","3","0","2","0","0","0","0","1001","0"
"213202","1001","0","0","0","0","0","0","0","0","0","1001","21320201","0","0","3","0","2","0","0","0","0","1001","0"
"213203","1001","0","0","0","0","0","0","0","0","0","1001","21320301","0","0","3","0","2","0","0","0","0","1001","0"
"213204","1001","0","0","0","0","0","0","0","0","0","1001","21320401","0","0","3","0","2","0","0","0","0","1001","0"
"213300","1001","0","0","0","0","0","0","0","0","0","1001","21330001","0","0","3","0","2","0","0","0","0","1001","0"
"213400","1001","0","0","0","0","0","0","0","0","0","1001","21340001","0","0","3","0","2","0","0","0","0","1001","0"
"213401","1001","0","0","0","0","0","0","0","0","0","1001","21340101","0","0","3","0","2","0","0","0","0","1001","0"
"213402","1001","0","0","0","0","0","0","0","0","0","1001","21340201","0","0","3","0","2","0","0","0","0","1001","0"
"213500","1001","0","0","0","0","0","0","0","0","0","1001","21350001","0","0","3","0","2","0","0","0","0","1001","0"
"213501","1001","0","0","0","0","0","0","0","0","0","1001","21350101","0","0","3","0","2","0","0","0","0","1001","0"
"213502","1001","0","0","0","0","0","0","0","0","0","1001","21350201","0","0","3","0","2","0","0","0","0","1001","0"
"213503","1001","0","0","0","0","0","0","0","0","0","1001","21350301","0","0","3","0","2","0","0","0","0","1001","0"
"213600","1001","0","0","0","0","0","0","0","0","0","1002","21360001","0","0","3","0","2","0","0","0","0","1002","0"
"213601","1001","0","0","0","0","0","0","0","0","0","1002","21360101","0","0","3","0","2","0","0","0","0","1002","0"
"213700","1001","0","0","0","0","0","0","0","0","0","1001","21370001","0","0","3","0","2","0","0","0","0","1001","0"
"213800","1001","0","0","0","0","0","0","0","0","0","1001","21380001","0","0","3","0","2","0","0","0","0","1001","0"
"213900","1001","0","0","0","0","0","0","0","0","0","1001","21390001","0","0","3","0","2","0","0","0","0","1001","0"
"214000","1001","0","0","0","0","0","0","0","0","0","1001","21400001","0","0","3","0","2","0","0","0","0","1001","0"
"214100","1001","0","0","0","0","0","0","0","0","0","0","21410001","0","0","2","0","2","0","0","0","0","1001","0"
"214200","1001","0","0","0","0","0","0","0","0","0","0","21420001","0","0","2","0","2","0","0","0","0","1001","0"
"214300","1001","0","0","0","0","0","0","0","0","0","0","21430001","0","0","2","0","2","0","0","0","0","1001","0"
"214400","1001","0","0","0","0","0","0","0","0","0","0","21440001","0","0","2","0","2","0","0","0","0","1001","0"
"214501","1","0","0","0","0","0","0","0","0","0","1","21450101","0","0","3","0","2","0","0","0","0","1","0"
"214502","1","0","0","0","0","0","0","0","0","0","1","21450201","0","0","3","0","2","0","0","0","0","1","0"
"214503","1","0","0","0","0","0","0","0","0","0","1","21450301","0","0","3","0","2","0","0","0","0","1","0"
"214504","1","0","0","0","0","0","0","0","0","0","1","21450401","0","0","3","0","2","0","0","0","0","1","0"
"214505","1","0","0","0","0","0","0","0","0","0","1","21450501","0","0","3","0","2","0","0","0","0","1","0"
"214506","1","0","0","0","0","0","0","0","0","0","1","21450601","0","0","3","0","2","0","0","0","0","1","0"
"214507","1","0","0","0","0","0","0","0","0","0","1","21450701","0","0","3","0","2","0","0","0","0","1","0"
"214508","1","0","0","0","0","0","0","0","0","0","1","21450801","0","0","3","0","2","0","0","0","0","1","0"
"214509","1","0","0","0","0","0","0","0","0","0","1","21450901","0","0","3","0","2","0","0","0","0","1","0"
"214601","1","0","0","0","0","0","0","0","0","0","1","21460101","0","0","3","0","2","0","0","0","0","1","0"
"214602","1","0","0","0","0","0","0","0","0","0","1","21460201","0","0","3","0","2","0","0","0","0","1","0"
"214603","1","0","0","0","0","0","0","0","0","0","1","21460301","0","0","3","0","2","0","0","0","0","1","0"
"214604","1","0","0","0","0","0","0","0","0","0","1","21460401","0","0","3","0","2","0","0","0","0","1","0"
"214605","1","0","0","0","0","0","0","0","0","0","1","21460501","0","0","3","0","2","0","0","0","0","1","0"
"214606","1","0","0","0","0","0","0","0","0","0","1","21460601","0","0","3","0","2","0","0","0","0","1","0"
"214607","1","0","0","0","0","0","0","0","0","0","1","21460701","0","0","3","0","2","0","0","0","0","1","0"
"214608","1","0","0","0","0","0","0","0","0","0","1","21460801","0","0","3","0","2","0","0","0","0","1","0"
"214609","1","0","0","0","0","0","0","0","0","0","1","21460901","0","0","3","0","2","0","0","0","0","1","0"
"214701","1","0","0","0","0","0","0","0","0","0","1","21470101","0","0","3","0","2","0","0","0","0","1","0"
"214702","1","0","0","0","0","0","0","0","0","0","1","21470201","0","0","3","0","2","0","0","0","0","1","0"
"214703","1","0","0","0","0","0","0","0","0","0","1","21470301","0","0","3","0","2","0","0","0","0","1","0"
"214704","1","0","0","0","0","0","0","0","0","0","1","21470401","0","0","3","0","2","0","0","0","0","1","0"
"214705","1","0","0","0","0","0","0","0","0","0","1","21470501","0","0","3","0","2","0","0","0","0","1","0"
"214706","1","0","0","0","0","0","0","0","0","0","1","21470601","0","0","3","0","2","0","0","0","0","1","0"
"214707","1","0","0","0","0","0","0","0","0","0","1","21470701","0","0","3","0","2","0","0","0","0","1","0"
"214708","1","0","0","0","0","0","0","0","0","0","1","21470801","0","0","3","0","2","0","0","0","0","1","0"
"214801","1002","0","0","1","1","1","0","0","0","1002","1","21480101","0","1001","9","0","3","1001","0","0","0","1001","0"
"214901","1002","0","0","1002","1001","1002","0","0","0","1","1","21490101","0","1001","9","0","3","1","0","0","0","1001","0"
"214901","2001","0","0","0","0","0","0","0","0","0","2001","21490102","0","0","3","0","2","0","0","0","0","2002","0"
"215001","1002","1","1","1002","1001","1001","0","1002","1001","1","1001","21500101","0","1","16","1002","8","1002","0","1","0","1001","1"
"215100","1001","0","0","0","0","0","0","0","0","0","0","21510001","0","0","2","0","2","0","0","0","0","1001","0"
"215101","1001","0","0","0","0","0","0","0","0","0","0","21510101","0","0","2","0","2","0","0","0","0","1001","0"
"215200","1001","0","0","0","0","0","0","0","0","0","0","21520001","0","0","2","0","2","0","0","0","0","1001","0"
"215201","1001","0","0","0","0","0","0","0","0","0","0","21520101","0","0","2","0","2","0","0","0","0","1001","0"
"215400","1001","0","0","0","0","0","0","0","0","0","1001","21540001","0","0","3","0","2","0","0","0","0","1001","0"
"215401","1001","0","0","0","0","0","0","0","0","0","1001","21540101","0","0","3","0","2","0","0","0","0","1001","0"
"215402","1001","0","0","0","0","0","0","0","0","0","1001","21540201","0","0","3","0","2","0","0","0","0","1001","0"
"215500","1003","0","0","1003","0","0","0","0","0","0","1003","21550001","0","0","4","0","3","0","0","0","0","1001","0"
"215501","1003","0","0","1003","0","0","0","0","0","0","1003","21550101","0","0","4","0","3","0","0","0","0","1001","0"
"215502","1003","0","0","1003","0","0","0","0","0","0","1003","21550201","0","0","4","0","3","0","0","0","0","1001","0"
"215600","1004","0","0","1004","0","0","0","0","0","0","1004","21560001","0","0","4","0","3","0","0","0","0","1001","0"
"215700","1001","0","0","1003","1003","1003","0","0","0","1002","1002","21570001","0","1001","9","0","2","1002","0","0","0","1003","0"
"215701","1001","0","0","1003","1003","1003","0","0","0","1002","1002","21570101","0","1001","9","0","2","1002","0","0","0","1003","0"
