45feccbc328f8a3a18ac189d3883112e0b66d666728bdf237bf97b011b108840,4bd850962913ed818ddd580734cfb9b135b62b3666c59c06a545a04cacabf75b,5e0492810abde68e3d9837a059ba21f58dd6cf2711b6a1d2cedddd43518d6bad,7ba66e6cc4aee46593abb79fe1105b874b6a3e7d4678df7ab2201d04d9344a27,4222c2886f71df98f1d69c96bbe31eb43e10b2b3b849bbc396e469b59625fb05,c15992933f33658ec522e35baf467b3f8eb82d164d1b3e4a9714ebae30ea0faa,38355666026cefb4962edebfefffb45aacb49d189884c5a20e4c91d6ff565ae3,d55afb4983759a6a004b3efacba3d1d2bdae1881629c80263efc01a57cb13419
"508000201","1","1","5080","","1","bgm_M173_emt5080_002","5080002"
"508000601","1","1","5080","","1","","5080006"
"508000701","1","1","5080","","1","","5080007"
"508200001","1","1","5082","","1","","5082000"
"508200601","1","1","5082","","1","","5082006"
"508200701","1","1","5082","","1","","5082007"
"508250101","0","1","5082","","1","","5082501"
"508400001","1","1","5084","","1","","5084000"
"508500501","1","1","5085","","1","","5085005"
"508500601","1","1","5085","","1","bgm_M557_emt5085_010","5085006"
"508500602","1","1","5085","","1","","5085006"
"508800301","1","1","5088","","1","","5088003"
"508800601","1","1","5088","","1","","5088006"
"508800701","1","1","5088","","1","","5088007"
"509000201","1","1","5090","","1","","5090002"
"509000601","1","1","5090","","1","","5090006"
"509000701","1","1","5090","","1","","5090007"
"509200101","1","1","5092","","1","","5092001"
"509200601","1","1","5092","","1","","5092006"
"509200701","1","1","5092","","1","","5092007"
"509400501","1","1","5094","","1","","5094005"
"509400701","1","1","5094","","1","","5094007"
"509400702","1","1","5094","","1","","5094007"
"509600201","1","1","5096","","1","","5096002"
"509600701","1","1","5096","","1","","5096007"
"509600702","1","1","5096","","1","","5096007"
"509800001","1","1","5098","","1","","5098000"
"509800601","1","1","5098","","1","","5098006"
"509800701","1","1","5098","","1","","5098007"
"510000101","1","1","5100","","1","","5100001"
"510000601","1","1","5100","","1","bgm_M108_emt5100_006","5100006"
"510000701","1","1","5100","","1","","5100007"
"510200201","1","1","5102","","1","","5102002"
"510200601","1","1","5102","","1","","5102006"
"510200701","1","1","5102","","1","","5102007"
"510400001","1","1","5104","","1","","5104000"
"510400601","1","1","5104","","1","","5104006"
"510400701","1","1","5104","","1","","5104007"
"510600201","1","1","5106","","1","","5106002"
"510600701","1","1","5106","","1","","5106007"
"510600702","1","1","5106","","1","","5106007"
"510800001","1","1","5108","","1","","5108000"
"510800701","1","1","5108","","1","","5108007"
"510800702","1","1","5108","","1","","5108007"
"510850101","0","1","5108","","1","","5108501"
"511000501","1","1","5110","","1","","5110005"
"511100401","1","1","5111","","1","","5111004"
"511100402","1","1","5111","","1","","5111004"
"511100501","1","1","5111","","1","","5111005"
"511400301","1","1","5114","","1","","5114003"
"511400701","1","1","5114","","1","","5114007"
"511400702","1","1","5114","","1","","5114007"
"511600101","1","1","5116","","1","","5116001"
"511600601","1","1","5116","","1","bgm_MC019_emt5116_006","5116006"
"511600701","1","1","5116","","1","","5116007"
"511800001","1","1","5118","","1","bgm_MC027_emt5118_000","5118000"
"511800501","1","1","5118","","1","","5118005"
"511800701","1","1","5118","","1","","5118007"
"512000501","1","1","5120","","1","","5120005"
"512000601","1","1","5120","","1","","5120006"
"512000701","1","1","5120","","1","","5120007"
"512200201","1","1","5122","","1","","5122002"
"512200601","1","1","5122","","1","","5122006"
"512200701","1","1","5122","","1","","5122007"
"512400301","1","1","5124","","1","","5124003"
"512400701","1","1","5124","","1","","5124007"
"512400702","1","1","5124","","1","","5124007"
"512600001","1","1","5126","","1","","5126000"
"512600601","1","1","5126","","1","","5126006"
"512600701","1","1","5126","","1","","5126007"
"512800101","1","1","5128","","1","","5128001"
"512800601","1","1","5128","","1","","5128006"
"512800701","1","1","5128","","1","","5128007"
"513000601","1","1","5130","","1","","5130006"
"513000701","1","1","5130","","1","","5130007"
"513200501","1","1","5132","","1","","5132005"
"513200601","1","1","5132","","1","","5132006"
"513200701","1","1","5132","","1","","5132007"
"513400101","1","1","5134","","1","","5134001"
"513400601","1","1","5134","","1","","5134006"
"513400701","1","1","5134","","1","","5134007"
"513450101","0","1","5134","","1","","5134501"
"513600101","1","1","5136","","1","","5136001"
"513700201","1","1","5137","","1","","5137002"
"513700401","1","1","5137","","1","","5137004"
"513700501","1","1","5137","","1","","5137005"
"514000201","1","1","5140","","1","","5140002"
"514000701","1","1","5140","","1","","5140007"
"514000702","1","1","5140","","1","","5140007"
"514200301","1","1","5142","","1","","5142003"
"514200701","1","1","5142","","1","","5142007"
"514200702","1","1","5142","","1","","5142007"
"514400601","1","1","5144","","1","","5144006"
"514400701","1","1","5144","","1","","5144007"
"514600701","1","1","5146","","1","","5146007"
"514600702","1","1","5146","","1","","5146007"
"514800101","1","1","5148","","1","","5148001"
"514800301","1","1","5148","","1","","5148003"
"514800601","1","1","5148","","1","","5148006"
"514800701","1","1","5148","","1","","5148007"
"515000101","1","1","5150","","1","","5150001"
"515000601","1","1","5150","","1","","5150006"
"515000701","1","1","5150","","1","","5150007"
"515200001","1","1","5152","","1","bgm_RZ01_emt5152_00","5152000"
"515200002","1","1","5152","","1","bgm_MC173B_emt5152_00","5152000"
"515200601","1","1","5152","","1","","5152006"
"515200701","1","1","5152","","1","","5152007"
"515400001","1","1","5154","","1","","5154000"
"515400701","1","1","5154","","1","","5154007"
"515600001","1","1","5156","","1","bgm_M417","5156000"
"515600501","1","1","5156","","1","","5156005"
"515600701","1","1","5156","","1","","5156007"
"515800601","1","1","5158","","1","","5158006"
"515800701","1","1","5158","","1","","5158007"
"516000601","1","1","5160","","1","bgm_M423_emt5160_006","5160006"
"516000701","1","1","5160","","1","","5160007"
"516050101","0","1","5160","","1","","5160501"
"520100000","0","1","5201","","1","bgm_title2501","5201053"
"520100401","1","1","5201","","1","bgm_MC223_emt5201_004","5201004"
"520100901","1","1","5201","","1","","5201009"
"520101001","1","1","5201","","1","","5201010"
"520200000","0","1","5202","","1","bgm_MC226","5202053"
"520200601","1","1","5202","","1","","5202006"
"520200701","1","1","5202","","1","","5202007"
"520300000","0","1","5203","","1","bgm_MC234B","5203052"
"520300601","1","1","5203","","1","","5203006"
"520300701","1","1","5203","","1","","5203007"
"520400000","0","1","5204","","1","bgm_MC250","5204052"
"520400601","1","1","5204","","1","","5204006"
"520400701","1","1","5204","","1","","5204007"
"520500000","0","1","5205","","1","bgm_MC255","5205052"
"520500701","1","1","5205","","1","","5205007"
"520500702","1","1","5205","","1","","5205007"
"520600000","0","1","5206","","1","bgm_MC262","5206052"
"520600101","1","1","5206","","1","","5206001"
"520600401","1","1","5206","","1","bgm_M134","5206004"
"520600601","1","1","5206","","1","bgm_M665_Short","5206006"
"520600701","1","1","5206","","1","","5206007"
"520700000","0","1","5207","","1","bgm_MC267A","5207052"
"520700601","1","1","5207","","1","","5207006"
"520700701","1","1","5207","","1","","5207007"
"520800000","0","1","5208","","1","bgm_MC279_02","5208052"
"520800701","1","1","5208","","1","","5208007"
"520800702","1","1","5208","","1","","5208007"
"520900000","0","1","5209","","1","bgm_MC284","5209052"
"520900601","1","1","5209","","1","","5209006"
"520900701","1","1","5209","","1","","5209007"
"521000000","0","1","5210","","1","bgm_MC298B","5210052"
"521000501","1","1","5210","","1","bgm_MC298A_emt5210_005","5210005"
"521000701","1","1","5210","","1","","5210007"
"521100000","0","1","5211","","1","bgm_MC305","5211052"
"521100701","1","1","5211","","1","bgm_MC307A_emt5211_008A","5211007"
"521100702","1","1","5211","","1","bgm_MC307B_emt5211_008B","5211007"
"521100703","1","1","5211","","1","bgm_MC307B_emt5211_008C","5211007"
"521100704","1","1","5211","","1","","5211007"
"521200000","0","1","5212","","1","bgm_MC308A","5212052"
"521200701","1","1","5212","","1","bgm_MC308A_emt5212_008","5212007"
"521200702","1","1","5212","","1","","5212007"
"521250101","0","1","5212","","1","","5212501"
"521300000","0","1","5213","","1","bgm_title2601_emt5213_053","5213053"
"521300301","1","1","5213","","1","bgm_MC317B_emt5213_003","5213003"
"521300302","1","1","5213","","1","bgm_MC319B_emt5213_003","5213003"
"521301101","1","1","5213","","1","","5213011"
"521301201","1","1","5213","","1","bgm_MC312B_emt5312_012","5213012"
"521301301","1","1","5213","","1","","5213013"
"521400000","0","1","5214","","1","bgm_MC337","5214053"
"521400601","1","1","5214","","1","","5214006"
"521400701","1","1","5214","","1","","5214007"
"521500000","0","1","5215","","1","bgm_MC342A","5215052"
"521500401","1","1","5215","","1","bgm_M209","5215004"
"521500601","1","1","5215","","1","","5215006"
"521500701","1","1","5215","","1","","5215007"
"521600000","0","1","5216","","1","bgm_MC344","5216052"
"521600601","1","1","5216","","1","bgm_GP01_emt5216_005","5216006"
"521600602","1","1","5216","","1","","5216006"
"521600801","1","1","5216","","1","","5216008"
"521700000","0","1","5217","","1","bgm_MC354","5217052"
"521700401","1","1","5217","","1","","5217004"
"521700701","1","1","5217","","1","","5217007"
"521700702","1","1","5217","","1","","5217007"
"521800000","0","1","5218","","1","bgm_MC369","5218052"
"521800101","1","1","5218","","1","","5218001"
"521800601","1","1","5218","","1","","5218006"
"521800701","1","1","5218","","1","","5218007"
"521900000","0","1","5219","","1","bgm_MC371","5219052"
"521900001","1","1","5219","","1","","5219000"
"521900101","1","1","5219","","1","bgm_MC377_emt5219_002","5219001"
"521900701","1","1","5219","","1","","5219007"
"700100001","0","1","7001","","1","","7001000"
