2f15851a71373034e5c98e98b4d26acd1f724f7feecffe6c1a6eef671b1fa7d2,2fb767386e0d36118c8955c0a20fa080b0e270ad98e6a031c78d58e40792c098,c513703e3e8525fe2ee6bd8f904f9a89bd9b96edda844095078e689f0856dd11,e6b903aa68e76669bf0ad1a343c2eb0ecec2b1841cfd853747d5675e2c055d82,e34ef4bcf8a093e3baa52f47aa2b739d14697e2ada33fc17d936e117a3fdc0c6,51d771182d44584898d3c6e7f5fcf4ea3b0a21bb7df8888a33f0cc42a71bc369,5c984b43cbe9e27efa331848e8bca519ab3dd7eda886bac311686bcfd84696ba,70ebb60787a70f11fa4fffd56c72cf38a9f5c8e2eee19ebc0a45a46db63e8cf9,26eb6c7fa59d4b1d13f3b5f9408dfd0c5f773204f8ba54276f12df194403e7ac,79308221e8779240b2736cf6b13144c8fbcea720fd321a476ec92c7b8f4fddb3,31f5a62328e0a2da41e519cc021be43ec2b9cea31102c6e4ac02bc63b00cbc40
"0","380000","2023/08/12 11:59:59","0","0","1","266","380000","2023/08/09 12:00:00","0","30273"
"0","380000","2023/08/15 14:59:59","0","0","1","267","380000","2023/08/12 12:00:00","0","30274"
"0","380000","2023/08/22 11:59:59","0","0","1","268","380000","2023/08/15 15:00:00","0","40010"
"0","380000","2023/08/26 11:59:59","0","0","1","269","380000","2023/08/22 12:00:00","0","30276"
"0","380000","2023/08/31 11:59:59","0","0","1","270","380000","2023/08/26 12:00:00","0","30277"
"380000","0","2023/09/03 18:59:59","0","380000","2","271","380000","2023/08/31 12:00:00","0","50278"
"0","380000","2023/09/12 11:59:59","0","0","1","272","380000","2023/09/03 19:00:00","0","30279"
"0","380000","2023/09/15 14:59:59","0","0","1","273","380000","2023/09/12 12:00:00","0","30280"
"0","380000","2023/09/25 11:59:59","0","0","1","274","380000","2023/09/15 15:00:00","0","30281"
"0","380000","2023/09/30 11:59:59","0","0","1","275","380000","2023/09/25 12:00:00","0","30282"
"0","380000","2023/10/10 11:59:59","0","0","1","276","380000","2023/09/30 12:00:00","0","30283"
"0","380000","2023/10/15 14:59:59","0","0","1","277","380000","2023/10/10 12:00:00","0","30284"
"0","380000","2023/10/23 11:59:59","0","0","1","278","380000","2023/10/15 15:00:00","0","30285"
"0","380000","2023/10/26 11:59:59","0","0","1","279","380000","2023/10/23 12:00:00","0","30286"
"0","380000","2023/10/31 11:59:59","0","0","1","280","380000","2023/10/26 12:00:00","0","30287"
"0","380000","2023/11/10 11:59:59","0","0","1","281","380000","2023/10/31 12:00:00","0","30288"
"0","380000","2023/11/15 14:59:59","0","0","1","282","380000","2023/11/10 12:00:00","0","30289"
"0","380000","2023/11/24 11:59:59","0","0","1","283","380000","2023/11/15 15:00:00","0","30290"
"380000","0","2023/11/27 11:59:59","0","380000","2","284","380000","2023/11/24 12:00:00","0","50291"
"0","380000","2023/11/30 11:59:59","0","0","1","285","380000","2023/11/27 12:00:00","0","30292"
"0","380000","2023/12/11 11:59:59","0","0","1","286","380000","2023/11/30 12:00:00","0","30293"
"0","380000","2023/12/15 14:59:59","0","0","1","287","380000","2023/12/11 12:00:00","0","30294"
"0","380000","2023/12/22 11:59:59","0","0","1","288","380000","2023/12/15 15:00:00","0","30295"
"0","380000","2023/12/27 11:59:59","0","0","1","289","380000","2023/12/22 12:00:00","0","30296"
"0","380000","2023/12/31 11:59:59","0","0","1","290","380000","2023/12/27 12:00:00","0","30297"
"380000","0","2024/01/03 18:59:59","0","380000","2","291","380000","2023/12/31 12:00:00","0","50298"
"0","380000","2024/01/12 11:59:59","0","0","1","292","380000","2024/01/03 19:00:00","0","30299"
"0","380000","2024/01/15 14:59:59","0","0","1","293","380000","2024/01/12 12:00:00","0","30300"
"0","380000","2024/01/22 11:59:59","0","0","1","294","380000","2024/01/15 15:00:00","0","30301"
"0","380000","2024/01/26 11:59:59","0","0","1","295","380000","2024/01/22 12:00:00","0","30302"
"0","380000","2024/01/31 11:59:59","0","0","1","296","380000","2024/01/26 12:00:00","0","30303"
"0","380000","2024/02/12 11:59:59","0","0","1","297","380000","2024/01/31 12:00:00","0","30304"
"0","380000","2024/02/14 23:59:59","0","0","1","298","380000","2024/02/12 12:00:00","0","30306"
"0","380000","2024/02/14 23:59:59","0","0","1","299","380000","2024/02/12 12:00:00","0","30305"
"0","380000","2024/02/22 11:59:59","0","0","1","300","380000","2024/02/15 00:00:00","0","40011"
"0","380000","2024/02/29 11:59:59","0","0","1","301","380000","2024/02/22 12:00:00","0","30308"
"380000","0","2024/03/03 18:59:59","0","380000","2","302","380000","2024/02/29 12:00:00","0","50309"
"0","380000","2024/03/11 11:59:59","0","0","1","303","380000","2024/03/03 19:00:00","0","30310"
"0","380000","2024/03/18 11:59:59","0","0","1","304","380000","2024/03/11 12:00:00","0","30311"
"0","380000","2024/03/28 11:59:59","0","0","1","305","380000","2024/03/18 12:00:00","0","30313"
"0","380000","2024/03/22 11:59:59","0","0","1","306","380000","2024/03/18 12:00:00","0","30312"
"0","380000","2024/03/28 11:59:59","0","0","1","307","380000","2024/03/22 12:00:00","0","30314"
"0","380000","2024/03/31 11:59:59","0","0","1","308","380000","2024/03/28 12:00:00","0","30315"
"0","380000","2024/04/12 11:59:59","0","0","1","309","380000","2024/03/31 12:00:00","0","30316"
"0","380000","2024/04/15 14:59:59","0","0","1","310","380000","2024/04/12 12:00:00","0","30318"
"0","380000","2024/04/15 14:59:59","0","0","1","311","380000","2024/04/12 12:00:00","0","30317"
"0","380000","2024/04/26 11:59:59","0","0","1","312","380000","2024/04/15 15:00:00","0","30319"
"0","380000","2024/04/30 11:59:59","0","0","1","313","380000","2024/04/26 12:00:00","0","30320"
"380000","0","2024/05/03 18:59:59","0","380000","2","314","380000","2024/04/30 12:00:00","0","50321"
"0","380000","2024/05/15 14:59:59","0","0","1","315","380000","2024/05/03 19:00:00","0","30322"
"0","380000","2024/05/15 14:59:59","0","0","1","316","380000","2024/05/10 12:00:00","0","30323"
"0","380000","2024/05/27 11:59:59","0","0","1","317","380000","2024/05/15 15:00:00","0","30324"
"0","380000","2024/05/31 11:59:59","0","0","1","318","380000","2024/05/27 12:00:00","0","30325"
"0","380000","2024/06/10 11:59:59","0","0","1","319","380000","2024/05/31 12:00:00","0","30326"
"0","380000","2024/06/15 14:59:59","0","0","1","320","380000","2024/06/10 12:00:00","0","30327"
"0","380000","2024/06/26 11:59:59","0","0","1","321","380000","2024/06/15 15:00:00","0","30328"
"0","380000","2024/06/26 11:59:59","0","0","1","322","380000","2024/06/21 12:00:00","0","30329"
"0","380000","2024/06/30 11:59:59","0","0","1","323","380000","2024/06/26 12:00:00","0","30330"
"380000","0","2024/07/03 18:59:59","0","380000","2","324","380000","2024/06/30 12:00:00","0","50331"
"0","380000","2024/07/15 14:59:59","0","0","1","325","380000","2024/07/03 19:00:00","0","30332"
"0","380000","2024/07/15 14:59:59","0","0","1","326","380000","2024/07/11 12:00:00","0","30333"
"0","380000","2024/07/26 11:59:59","0","0","1","327","380000","2024/07/15 15:00:00","0","30334"
"0","380000","2024/07/31 11:59:59","0","0","1","328","380000","2024/07/23 12:00:00","0","30335"
"0","380000","2024/08/12 11:59:59","0","0","1","329","380000","2024/07/31 12:00:00","0","30337"
"0","380000","2024/08/12 11:59:59","0","0","1","330","380000","2024/08/09 12:00:00","0","30338"
"0","380000","2024/08/15 14:59:59","0","0","1","331","380000","2024/08/12 12:00:00","0","30339"
"0","380000","2024/08/23 11:59:59","0","0","1","332","380000","2024/08/15 15:00:00","0","40012"
"380000","0","2024/08/26 18:59:59","0","380000","2","333","380000","2024/08/23 12:00:00","0","50341"
"0","380000","2024/08/31 11:59:59","0","0","1","334","380000","2024/08/26 19:00:00","0","30342"
"0","380000","2024/09/13 11:59:59","0","0","1","335","380000","2024/08/31 12:00:00","0","30343"
"0","380000","2024/09/25 11:59:59","0","0","1","336","380000","2024/09/13 12:00:00","0","30344"
"0","380000","2024/09/25 11:59:59","0","0","1","337","380000","2024/09/15 15:00:00","0","30345"
"0","380000","2024/09/30 11:59:59","0","0","1","338","380000","2024/09/25 12:00:00","0","30347"
"0","380000","2024/09/30 11:59:59","0","0","1","339","380000","2024/09/25 12:00:00","0","30346"
"0","380000","2024/10/10 11:59:59","0","0","1","340","380000","2024/09/30 12:00:00","0","30348"
"0","380000","2024/10/18 11:59:59","0","0","1","341","380000","2024/10/10 12:00:00","0","30350"
"0","380000","2024/10/13 11:59:59","0","0","1","342","380000","2024/10/10 12:00:00","0","30349"
"0","380000","2024/10/18 11:59:59","0","0","1","343","380000","2024/10/13 12:00:00","0","30351"
"0","380000","2024/10/28 11:59:59","0","0","1","344","380000","2024/10/18 12:00:00","0","30352"
"0","380000","2024/10/28 11:59:59","0","0","1","345","380000","2024/10/24 12:00:00","0","30353"
"380000","0","2024/10/31 11:59:59","0","380000","2","346","380000","2024/10/28 12:00:00","0","50354"
"0","380000","2024/11/11 11:59:59","0","0","1","347","380000","2024/10/31 12:00:00","0","30355"
"0","380000","2024/11/18 11:59:59","0","0","1","348","380000","2024/11/11 12:00:00","0","30357"
"0","380000","2024/11/18 11:59:59","0","0","1","349","380000","2024/11/11 12:00:00","0","30356"
"0","380000","2024/11/26 11:59:59","0","0","1","350","380000","2024/11/18 12:00:00","0","30358"
"0","380000","2024/11/30 11:59:59","0","0","1","351","380000","2024/11/26 12:00:00","0","30359"
"0","380000","2024/12/09 11:59:59","0","0","1","352","380000","2024/11/30 12:00:00","0","30360"
"0","380000","2024/12/15 14:59:59","0","0","1","353","380000","2024/12/09 12:00:00","0","30362"
"0","380000","2024/12/15 14:59:59","0","0","1","354","380000","2024/12/09 12:00:00","0","30361"
"0","380000","2024/12/22 11:59:59","0","0","1","355","380000","2024/12/15 15:00:00","0","30363"
"0","380000","2024/12/31 11:59:59","0","0","1","356","380000","2024/12/22 12:00:00","0","30364"
"380000","0","2025/01/03 18:59:59","0","380000","2","357","380000","2024/12/31 12:00:00","0","50365"
"0","380000","2025/01/15 14:59:59","0","0","1","358","380000","2025/01/03 19:00:00","0","30366"
"0","380000","2025/01/15 14:59:59","0","0","1","359","380000","2025/01/09 12:00:00","0","30367"
"0","380000","2025/01/20 11:59:59","0","0","1","360","380000","2025/01/15 15:00:00","0","30368"
"0","380000","2025/01/31 11:59:59","0","0","1","361","380000","2025/01/20 12:00:00","0","30369"
"0","380000","2025/02/10 11:59:59","0","0","1","362","380000","2025/01/31 12:00:00","0","30370"
"0","380000","2025/02/20 11:59:59","0","0","1","363","380000","2025/02/10 12:00:00","0","40013"
"0","380000","2025/02/15 14:59:59","0","0","1","364","380000","2025/02/10 12:00:00","0","30371"
"0","380000","2025/02/28 11:59:59","0","0","1","365","380000","2025/02/20 12:00:00","0","30374"
"0","380000","2025/02/24 11:59:59","0","0","1","366","380000","2025/02/20 12:00:00","0","30373"
"380000","0","2025/03/03 18:59:59","0","380000","2","367","380000","2025/02/28 12:00:00","0","50375"
"0","380000","2025/03/15 14:59:59","0","0","1","368","380000","2025/03/03 19:00:00","0","30376"
"0","380000","2025/03/15 14:59:59","0","0","1","369","380000","2025/03/10 12:00:00","0","30377"
"0","380000","2025/03/31 11:59:59","0","0","1","370","380000","2025/03/15 15:00:00","0","30378"
"0","380000","2025/04/08 11:59:59","0","0","1","371","380000","2025/03/31 12:00:00","0","30379"
"0","380000","2025/04/15 14:59:59","0","0","1","372","380000","2025/04/08 12:00:00","0","30380"
"0","380000","2025/04/26 11:59:59","0","0","1","373","380000","2025/04/15 15:00:00","0","30381"
"0","380000","2025/04/30 11:59:59","0","0","1","374","380000","2025/04/26 12:00:00","0","30382"
"380000","0","2025/05/03 18:59:59","0","380000","2","375","380000","2025/04/30 12:00:00","0","50383"
"0","380000","2025/05/15 14:59:59","0","0","1","376","380000","2025/05/03 19:00:00","0","30385"
"0","380000","2025/05/15 14:59:59","0","0","1","377","380000","2025/05/03 19:00:00","0","30384"
"0","380000","2025/05/31 11:59:59","0","0","1","378","380000","2025/05/15 15:00:00","0","30387"
"0","380000","2025/05/31 11:59:59","0","0","1","379","380000","2025/05/15 15:00:00","0","30386"
"0","380000","2025/06/10 11:59:59","0","0","1","380","380000","2025/05/31 12:00:00","0","30388"
"0","380000","2025/06/20 11:59:59","0","0","1","381","380000","2025/06/10 12:00:00","0","30390"
"0","380000","2025/06/20 11:59:59","0","0","1","382","380000","2025/06/10 12:00:00","0","30389"
"0","380000","2025/06/27 11:59:59","0","0","1","383","380000","2025/06/20 12:00:00","0","30392"
"0","380000","2025/06/27 11:59:59","0","0","1","384","380000","2025/06/20 12:00:00","0","30391"
"380000","0","2025/06/30 11:59:59","0","380000","2","385","380000","2025/06/27 12:00:00","0","50393"
"0","380000","2025/07/10 11:59:59","0","0","1","386","380000","2025/06/30 12:00:00","0","30394"
"0","380000","2025/07/23 11:59:59","0","0","1","387","380000","2025/07/10 12:00:00","0","30396"
"0","380000","2025/07/23 11:59:59","0","0","1","388","380000","2025/07/10 12:00:00","0","30395"
"0","380000","2025/07/31 11:59:59","0","0","1","389","380000","2025/07/23 12:00:00","0","30398"
"0","380000","2025/07/31 11:59:59","0","0","1","390","380000","2025/07/23 12:00:00","0","30397"
"0","380000","2025/08/10 11:59:59","0","0","1","391","380000","2025/07/31 12:00:00","0","30399"
"0","380000","2025/08/15 14:59:59","0","0","1","392","380000","2025/08/10 12:00:00","0","30401"
"0","380000","2025/08/15 14:59:59","0","0","1","393","380000","2025/08/10 12:00:00","0","30400"
"0","380000","2025/08/22 11:59:59","0","0","1","394","380000","2025/08/15 15:00:00","0","40014"
"0","380000","2025/08/22 11:59:59","0","0","1","395","380000","2025/08/15 15:00:00","0","30402"
"0","380000","2025/08/31 11:59:59","0","0","1","396","380000","2025/08/22 12:00:00","0","30404"
"380000","0","2025/09/08 11:59:59","0","380000","2","397","380000","2025/08/31 12:00:00","0","50405"
"380000","0","2025/09/16 14:59:59","0","380000","2","398","380000","2025/09/08 12:00:00","0","50406"
"0","380000","2025/09/30 11:59:59","0","0","1","399","380000","2025/09/16 15:00:00","0","30408"
"0","380000","2025/09/30 11:59:59","0","0","1","400","380000","2025/09/16 15:00:00","0","30407"
"0","380000","2025/10/10 11:59:59","0","0","1","401","380000","2025/09/30 12:00:00","0","30409"
"0","380000","2025/10/24 11:59:59","0","0","1","402","380000","2025/10/10 12:00:00","0","30411"
"0","380000","2025/10/24 11:59:59","0","0","1","403","380000","2025/10/10 12:00:00","0","30410"
"0","380000","2025/11/03 11:59:59","0","0","1","404","380000","2025/10/24 12:00:00","0","30413"
"0","380000","2025/10/31 11:59:59","0","0","1","405","380000","2025/10/24 12:00:00","0","30412"
"380000","0","2025/11/03 11:59:59","0","380000","2","406","380000","2025/10/31 12:00:00","0","50414"
"0","380000","2025/11/14 14:59:59","0","0","1","407","380000","2025/11/03 12:00:00","0","30416"
"0","380000","2025/11/14 14:59:59","0","0","1","408","380000","2025/11/03 12:00:00","0","30415"
"0","380000","2025/11/30 11:59:59","0","0","1","409","380000","2025/11/14 15:00:00","0","30418"
"0","380000","2025/11/30 11:59:59","0","0","1","410","380000","2025/11/14 15:00:00","0","30417"
"0","380000","2025/12/15 14:59:59","0","0","1","411","380000","2025/11/30 12:00:00","0","30420"
"0","380000","2025/12/15 14:59:59","0","0","1","412","380000","2025/11/30 12:00:00","0","30419"
"0","380000","2025/12/21 11:59:59","0","0","1","413","380000","2025/12/10 12:00:00","0","30421"
"0","380000","2025/12/21 11:59:59","0","0","1","414","380000","2025/12/15 15:00:00","0","30422"
"0","380000","2025/12/31 11:59:59","0","0","1","415","380000","2025/12/21 12:00:00","0","30423"
"380000","0","2026/01/03 11:59:59","0","380000","2","416","380000","2025/12/31 12:00:00","0","50424"
"0","380000","2026/01/15 11:59:59","0","0","1","417","380000","2026/01/03 12:00:00","0","30426"
"0","380000","2026/01/15 11:59:59","0","0","1","418","380000","2026/01/03 12:00:00","0","30425"
"0","380000","2026/01/31 11:59:59","0","0","1","419","380000","2026/01/15 12:00:00","0","30428"
"0","380000","2026/01/31 11:59:59","0","0","1","420","380000","2026/01/15 12:00:00","0","30427"
"0","380000","2026/02/09 11:59:59","0","0","1","421","380000","2026/01/31 12:00:00","0","30430"
"0","380000","2026/02/09 11:59:59","0","0","1","422","380000","2026/01/31 12:00:00","0","30429"
"0","380000","2026/02/15 11:59:59","0","0","1","423","380000","2026/02/09 12:00:00","0","30432"
"0","380000","2026/02/15 11:59:59","0","0","1","424","380000","2026/02/09 12:00:00","0","30431"
"0","380000","2026/02/28 11:59:59","0","0","1","425","380000","2026/02/15 12:00:00","0","40015"
"0","380000","2026/02/28 11:59:59","0","0","1","426","380000","2026/02/15 12:00:00","0","30433"
"380000","0","2026/03/03 11:59:59","0","380000","2","427","380000","2026/02/28 12:00:00","0","50435"
"0","380000","2026/03/16 9:59:59","0","0","1","428","380000","2026/03/03 12:00:00","0","30437"
"0","380000","2026/03/16 9:59:59","0","0","1","429","380000","2026/03/03 12:00:00","0","30436"
"0","380000","2026/03/31 11:59:59","0","0","1","430","380000","2026/03/16 10:00:00","0","30439"
"0","380000","2026/03/31 11:59:59","0","0","1","431","380000","2026/03/16 10:00:00","0","30438"
"0","380000","2026/04/10 11:59:59","0","0","1","432","380000","2026/03/31 12:00:00","0","30441"
"0","380000","2026/04/15 11:59:59","0","0","1","433","380000","2026/03/31 12:00:00","0","30440"
"0","380000","2026/04/22 11:59:59","0","0","1","434","380000","2026/04/10 12:00:00","0","30442"
"0","380000","2026/04/30 11:59:59","0","0","1","435","380000","2026/04/15 12:00:00","0","30443"
"380000","0","2026/04/30 11:59:59","0","380000","2","436","380000","2026/04/22 12:00:00","0","50444"
"0","380000","2026/05/22 11:59:59","0","0","1","437","380000","2026/04/30 12:00:00","0","30445"
"0","380000","2026/05/22 11:59:59","0","0","1","438","380000","2026/05/11 12:00:00","0","30447"
"0","380000","2026/05/22 11:59:59","0","0","1","439","380000","2026/05/11 12:00:00","0","30446"
"0","380000","2026/05/31 11:59:59","0","0","1","440","380000","2026/05/22 12:00:00","0","30449"
"0","380000","2026/05/31 11:59:59","0","0","1","441","380000","2026/05/22 12:00:00","0","30448"
"0","380000","2026/06/10 11:59:59","0","0","1","442","380000","2026/05/31 12:00:00","0","30450"
"0","380000","2026/06/22 11:59:59","0","0","1","443","380000","2026/06/10 12:00:00","0","30452"
"0","380000","2026/06/22 11:59:59","0","0","1","444","380000","2026/06/10 12:00:00","0","30451"
"0","380000","2026/06/30 11:59:59","0","0","1","445","380000","2026/06/22 12:00:00","0","30454"
"0","380000","2026/06/30 11:59:59","0","0","1","446","380000","2026/06/22 12:00:00","0","30453"
"380000","0","2026/07/03 11:59:59","0","380000","2","447","380000","2026/06/30 12:00:00","0","50455"
