8fcfa6ce2943981bfa154c3bef62ea2da03cc4d942544f83677b3dcc7a997fae,1cbea8227bee6606416a58511120de141bbff79e0e619f11880af7c2a4943c6b,da293edeab712d94864e536c4c5cb9157cc4f28566ef5cd5ae1d7f1b4b71a2e6,ed57912a4b52e0cb0a818e8142d34c1041ad4a70d0cf738d4f1bdb40fb3e66ec,ff75677982f29685dcee033455d1eed0e2f5356680e18e2d4acf0d01b7303eb2,aca3ccccca46ba805e1243bacf75afc8273257e46a1b2b1d1c291e8a893a15bf,1c13330c0cda10c7f26bf5373d79dc551851b5e793e9e35c5b393b40f2a2c588,6952cbbf8afca70df0464ed8f6f688cef2776c3bdf7acb213801dcbadd0cd55d,caca8a232b1e2d01f085c221f6c8ccb6684d333df98b2fccf665ad74c5b3c7f1,0150f8616aa354e362a4ae745a2a2dd037cfdbc54537f6892e21bd28f87fa1a5,d8a55e7d137e067cb556d2368095650b15f8eb7688f17e7431f0bd8a4fd77860,8b221d385796ecd0f63b5c7d5681756d26969a7c1f9c35f53d8fbb7fdf916b00,0f83aea96992d93b236714a13e699a7167ff1d60b24e7d596cb44972a80c7184,e97ba4785b09a6331ff04269b7e8e7d4c24f4f79c9efe223d0c7350fad029ddc,1e376b1b21efa159e3c4048e6c1cb5717d588434c05d74987c1d5e7e8da94d5c,3ee3d349ec907b4908e170a09966f8144106f986fccd4692afc1889af7dcd717,65695f7640b8779e82d64f7677f23dbfc458021a9497c43d92ea4a4c8ad36b1b,aef1b6d9172db8e93a892700e2b0d6fa5cfad3e705371071fc72e8438c9e2679,6db57738e4aa454156db0216c54635041e1bb128901193839695352d1c430fda,3693362cf4406cf4db2930d5920d68e4138577fbf9f80dd33d56c3925a894b4a,5f0db578476765baa330979bf135349bbe5c483efbacc6d0ea1a9939f76abf4e,78e443e9c442ae5082c522894f563c43707cb3bdd624d7ef1b3ef6a4c02deaeb,0e7e7ffc4ecaff5dfe200a3a8985a08f684d267703373b329196cfe61c10b706,c0eaa65025995082c6ec0e8ec2024d06d14400fad57c5f4a91a568911d124ab3,2b80f990612f990bae23ea1cf456dac435e32dee40544fe8572aac991f4c2f97,c8b3d33c156c23fd2645d667f672b5acae3b43da25618d473c312ce0dbb7f7ec,ca2d7cffb40a7585e5b12a7da09cdcf98c65ddd9773661d7468490f3cf8c5739,db3ae22c7c5badbdcfaae9e6b2f502f53d5890aab694507fc257c2f71b546dfc,f6ca30344318f160263cce97dd249d2c54ee4add76fa099ec6588687ee981fab,baff29bdade157ec78f8067cd47227969523015a503b8873bd75278465159bb4,c4ced5a22848bfa39205124be9d85c9b7843f20b36deb167b0054d991e099132,e53daeaa582949f21cb5d06f6e27283629bea1ed387ae8ec9801e3032cd78544
"31176","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131761"
"31177","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131771"
"31178","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131781"
"31179","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131791"
"31180","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131801"
"31181","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131811"
"31182","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131821"
"31185","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131851"
"31190","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131901"
"31191","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131911"
"31192","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131921"
"31193","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131931"
"31199","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","131991"
"31200","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132001"
"31207","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132071"
"31208","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132081"
"31209","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132091"
"31210","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132101"
"31211","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132111"
"31212","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132121"
"31213","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132131"
"31214","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132141"
"31215","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132151"
"31216","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132161"
"31219","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132191"
"31220","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132201"
"31221","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132211"
"31222","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132221"
"31223","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132231"
"31224","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132241"
"31225","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132251"
"31226","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132261"
"31227","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132271"
"31228","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132281"
"31229","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132291"
"31231","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132311"
"31232","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132321"
"31233","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132331"
"31235","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132351"
"31236","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132361"
"31237","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132371"
"31238","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132381"
"31239","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132391"
"31240","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132401"
"31241","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132411"
"31242","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132421"
"31245","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132451"
"31246","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132461"
"31247","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132471"
"31248","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132481"
"31249","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132491"
"31250","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132501"
"31251","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132511"
"31252","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132521"
"31253","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132531"
"31254","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132541"
"31255","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132551"
"31256","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132561"
"31257","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132571"
"31258","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132581"
"31260","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132601"
"31261","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132611"
"31262","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132621"
"31263","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132631"
"31264","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132641"
"31266","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132661"
"31267","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132671"
"31268","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132681"
"31269","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132691"
"31270","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132701"
"31271","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132711"
"31272","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132721"
"31273","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132731"
"31275","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132751"
"31276","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132761"
"31277","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132771"
"31278","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132781"
"31279","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132791"
"31280","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132801"
"31283","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132831"
"31284","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132841"
"31285","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132851"
"31287","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132871"
"31288","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132881"
"31289","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132891"
"31293","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132931"
"31294","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132941"
"31295","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132951"
"31298","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132981"
"31299","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","132991"
"31300","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133001"
"31301","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133011"
"31302","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133021"
"31307","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133071"
"31308","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133081"
"31309","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133091"
"31310","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133101"
"31311","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133111"
"31312","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133121"
"31316","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133161"
"31317","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133171"
"31318","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133181"
"31319","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133191"
"31320","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133201"
"31321","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133211"
"31322","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133221"
"31323","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133231"
"31324","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133241"
"31325","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133251"
"31328","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133281"
"31329","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133291"
"31332","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133321"
"31335","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133351"
"31336","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133361"
"31337","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133371"
"31338","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133381"
"31339","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133391"
"31343","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133431"
"31344","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133441"
"31345","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133451"
"31346","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133461"
"31347","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133471"
"31348","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133481"
"31349","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133491"
"31350","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133501"
"31351","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133511"
"31352","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133521"
"31353","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133531"
"31354","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133541"
"31357","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133571"
"31371","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","133711"
"31801","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138011"
"31802","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138021"
"31803","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138031"
"31804","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138041"
"31805","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138051"
"31806","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138061"
"31807","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138071"
"31808","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138081"
"31809","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138091"
"31810","0","0","0","140000","0","0","50","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1000000","0","0","138101"
