bf21a3cf252ec60d010663357980d6cb8cf0e84afe21169208117c0b7e64423c,5429cd2afd5552800443b759c9c268652e3b423e042f7094d471446712fdccd3,0c48cbe1d5a31c67b0e66ba9b45f48b5393e6f7868f439734fa9057d3c40645c,2fb6880dee91562766a233642f756b532781d5abc8b334a7a54e90e2c05f85c7,ab23c670f2f759c9d6e210a7fea682e239abd1f504093326abaeb2b3f8aa2875,bb433e71648a33c4668d8f1ca354adb997405e201da5ce9cdd617453eb81162d,9c26158de802886ff6097f2817011c1d03028dc76a7edf9db0c635f8efec47d3,69feda3d610506d52bd62e13dbdb5d47ad7a7d01b4b20a6e4b8914676fbacc4c,6cf2df139b659d420dbb2c42cc4768b41511910668890a9a807e2d2b6c9af5de,25838e03675eb69b6ba77988b8d2595ddf7811c55a52d7abef38843efa539ddf,05e79e1221207b3f4f17ee81f0dc7f9ead216e4d1efb0540ca5f0c89a0130fd7,74af091731dc6317db9002284319e32ed3b38b6a0d58e5aa4ab6281720f0fead,042b5bc9afa84ee3811132c70ba52e2b36792e27ca07ba182fe623d776341c5e
"7","21","10020157","0","10001","0","0","2","0","10020480","0","0","10020158"
"3","17","10020560","0","1","0","0","2","0","10020168","0","0","10020167"
"12","16","10020167","0","0","0","0","2","0","10020169","0","0","10020168"
"7","15","10020168","0","10002","0","0","2","0","10020175","10020477","0","10020169"
"2","14","10020169","0","2","0","0","2","0","10020176","0","0","10020175"
"6","13","10020175","0","0","0","0","2","0","10020178","0","0","10020176"
"14","11","10020178","0","2","0","10020479","2","0","10020179","0","0","10020177"
"14","12","10020176","0","4","0","0","2","0","10020177","0","0","10020178"
"4","10","10020177","0","0","0","0","2","0","10020180","0","0","10020179"
"7","9","10020179","0","10003","0","0","2","0","10020182","0","0","10020180"
"3","8","10020180","0","3","0","0","2","0","10020183","0","0","10020182"
"11","7","10020182","0","10001","0","0","2","0","10020184","0","0","10020183"
"2","6","10020183","0","1","0","0","2","0","10020185","0","0","10020184"
"12","5","10020184","0","0","0","0","2","0","10020186","0","0","10020185"
"6","4","10020185","0","0","0","0","2","0","10020187","0","0","10020186"
"14","3","10020186","0","3","0","0","2","0","10020188","0","0","10020187"
"7","2","10020187","0","10003","0","0","2","0","10020189","0","0","10020188"
"2","1","10020188","0","1","0","0","2","0","10020190","0","0","10020189"
"13","0","10020189","0","0","0","0","2","0","10020191","0","0","10020190"
"6","66","10020190","0","0","0","0","2","0","10020192","0","0","10020191"
"7","65","10020191","0","10001","0","0","2","0","10020193","0","0","10020192"
"3","64","10020192","0","1","0","0","2","0","10020194","0","0","10020193"
"4","63","10020193","0","0","0","0","2","0","10020202","0","0","10020194"
"2","62","10020194","0","1","0","0","2","0","10020203","0","0","10020202"
"7","61","10020202","0","10001","0","0","2","0","10020450","0","0","10020203"
"2","36","10020476","0","2","0","0","2","0","10020235","0","0","10020234"
"7","35","10020234","0","10002","0","0","2","0","10020236","0","0","10020235"
"2","34","10020235","0","1","0","0","2","0","10020237","0","0","10020236"
"4","33","10020236","0","0","0","0","2","0","10020239","10020549","0","10020237"
"7","32","10020237","0","10001","0","0","2","0","10020253","0","0","10020239"
"6","31","10020239","0","0","0","0","2","0","10020254","0","0","10020253"
"12","30","10020253","0","0","0","0","2","0","10020255","0","0","10020254"
"3","29","10020254","0","2","0","10020555","2","0","10020256","0","0","10020255"
"7","28","10020255","0","10001","0","0","2","0","10020257","0","0","10020256"
"5","27","10020256","0","0","0","0","2","0","10020258","0","0","10020257"
"6","26","10020257","0","0","0","0","2","0","10020410","0","0","10020258"
"12","24","10020410","0","0","0","0","2","0","10020261","0","0","10020260"
"2","23","10020260","0","1","0","0","2","0","10020262","0","0","10020261"
"4","22","10020261","0","0","0","0","2","0","10020263","0","0","10020262"
"7","21","10020262","0","10002","0","0","2","0","10020264","0","0","10020263"
"14","20","10020263","0","4","0","0","2","0","10020265","0","0","10020264"
"12","19","10020264","0","0","0","0","2","0","10020266","0","0","10020265"
"11","18","10020265","0","10001","0","0","2","0","10020267","0","0","10020266"
"3","17","10020266","0","2","0","0","2","0","10020268","0","0","10020267"
"2","16","10020267","0","3","0","0","2","0","10020269","0","0","10020268"
"4","15","10020268","0","0","0","0","2","0","10020270","10020273","0","10020269"
"2","14","10020269","0","1","0","0","2","0","10020271","0","0","10020270"
"2","13","10020270","0","3","0","0","2","0","10020275","0","0","10020271"
"6","13","10020273","0","0","0","0","2","0","10020274","0","0","10020272"
"7","14","10020269","0","10001","0","0","2","0","10020272","0","0","10020273"
"14","12","10020272","0","5","0","0","2","0","10020276","0","0","10020274"
"3","12","10020271","0","2","0","0","2","0","10020276","0","0","10020275"
"7","11","10020274","0","10003","0","10020275","2","0","10020277","0","0","10020276"
"2","10","10020276","0","1","0","0","2","0","10020278","0","0","10020277"
"14","9","10020277","0","3","0","0","2","0","10020279","0","0","10020278"
"7","8","10020278","0","10001","0","0","2","0","10020280","0","0","10020279"
"6","7","10020279","0","0","0","0","2","0","10020281","0","0","10020280"
"2","6","10020280","0","2","0","0","2","0","10020282","0","0","10020281"
"11","5","10020281","0","10001","0","0","2","0","10020283","0","0","10020282"
"4","4","10020282","0","0","0","0","2","0","10020284","0","0","10020283"
"5","3","10020283","0","0","0","0","2","0","10020285","0","0","10020284"
"2","2","10020284","0","1","0","0","2","0","10020286","0","0","10020285"
"7","1","10020285","0","10003","0","0","2","0","10020287","0","0","10020286"
"13","0","10020286","0","0","0","0","2","0","10020288","0","0","10020287"
"7","66","10020287","0","10001","0","0","2","0","10020289","0","0","10020288"
"5","65","10020288","0","0","0","0","2","0","10020290","0","0","10020289"
"2","64","10020289","0","1","0","0","2","0","10020291","0","0","10020290"
"6","63","10020290","0","0","0","0","2","0","10020292","0","0","10020291"
"12","62","10020291","0","0","0","0","2","0","10020293","0","0","10020292"
"2","61","10020292","0","1","0","0","2","0","10020294","0","0","10020293"
"4","60","10020293","0","0","0","0","2","0","10020295","10020545","0","10020294"
"3","59","10020294","0","1","0","0","2","0","10020296","0","0","10020295"
"7","58","10020295","0","10001","0","0","2","0","10020419","0","0","10020296"
"12","45","10020431","0","0","0","0","2","0","10020336","0","0","10020331"
"14","44","10020331","0","3","0","0","2","0","10020337","0","0","10020336"
"2","43","10020336","0","2","0","0","2","0","10020338","0","0","10020337"
"7","42","10020337","0","10002","0","0","2","0","10020339","0","0","10020338"
"11","41","10020338","0","10001","0","0","2","0","10020412","0","0","10020339"
"2","39","10020412","0","2","0","0","2","0","10020342","0","0","10020341"
"4","38","10020341","0","0","0","0","2","0","10020343","0","0","10020342"
"3","37","10020342","0","1","0","0","2","0","10020344","0","0","10020343"
"2","36","10020343","0","1","0","0","2","0","10020345","0","0","10020344"
"12","35","10020344","0","0","0","0","2","0","10020346","0","0","10020345"
"6","34","10020345","0","0","0","0","2","0","10020347","0","0","10020346"
"2","33","10020346","0","1","0","0","2","0","10020348","0","0","10020347"
"14","32","10020347","0","3","0","0","2","0","10020349","0","0","10020348"
"4","31","10020348","0","0","0","0","2","0","10020351","10020350","0","10020349"
"3","32","10020349","0","3","0","0","2","0","10020352","0","0","10020350"
"7","30","10020349","0","10002","0","0","2","0","10020353","0","0","10020351"
"2","31","10020350","0","3","0","0","2","0","10020355","0","0","10020352"
"3","29","10020351","0","2","0","0","2","0","10020354","0","0","10020353"
"2","28","10020353","0","2","0","0","2","0","10020358","0","0","10020354"
"14","30","10020352","0","5","0","0","2","0","10020356","0","0","10020355"
"7","29","10020355","0","10003","0","0","2","0","10020357","0","0","10020356"
"3","28","10020356","0","3","0","0","2","0","10020358","0","0","10020357"
"6","27","10020354","0","0","0","10020357","2","0","10020359","0","0","10020358"
"5","26","10020358","0","0","0","0","2","0","10020360","0","0","10020359"
"4","25","10020359","0","0","0","0","2","0","10020361","0","0","10020360"
"2","24","10020360","0","3","0","0","2","0","10020362","0","0","10020361"
"7","23","10020361","0","10001","0","0","2","0","10020363","0","0","10020362"
"2","22","10020362","0","1","0","0","2","0","10020364","0","0","10020363"
"14","21","10020363","0","4","0","0","2","0","10020365","0","0","10020364"
"4","20","10020364","0","0","0","0","2","0","10020366","0","0","10020365"
"5","19","10020365","0","0","0","0","2","0","10020367","0","0","10020366"
"3","18","10020366","0","1","0","0","2","0","10020368","0","0","10020367"
"11","17","10020367","0","10001","0","0","2","0","10020369","0","0","10020368"
"2","16","10020368","0","1","0","0","2","0","10020370","0","0","10020369"
"4","15","10020369","0","0","0","0","2","0","10020440","10020437","0","10020370"
"3","4","10020449","0","3","0","0","2","0","10020383","0","0","10020382"
"6","3","10020382","0","0","0","0","2","0","10020384","0","0","10020383"
"2","2","10020383","0","2","0","0","2","0","10020385","0","0","10020384"
"2","1","10020384","0","1","0","0","2","0","10020386","0","0","10020385"
"13","0","10020385","0","0","0","0","2","0","10020387","0","0","10020386"
"6","66","10020386","0","0","0","0","2","0","10020388","0","0","10020387"
"4","65","10020387","0","0","0","0","2","0","10020389","0","0","10020388"
"3","64","10020388","0","2","0","0","2","0","10020390","0","0","10020389"
"12","63","10020389","0","0","0","0","2","0","10020002","0","0","10020390"
"2","6","10020079","0","1","10020582","10020581","2","0","10020405","0","0","10020404"
"3","5","10020404","0","3","0","0","2","0","10020406","0","0","10020405"
"11","4","10020405","0","10001","0","0","2","0","10020083","0","0","10020406"
"7","60","10020092","0","10001","0","0","2","0","10020094","0","0","10020407"
"3","30","10020148","0","2","0","0","2","0","10020150","0","0","10020408"
"3","25","10020258","0","2","0","0","2","0","10020260","0","0","10020410"
"3","40","10020339","0","2","0","0","2","0","10020341","0","0","10020412"
"6","57","10020296","0","0","0","0","2","0","10020420","0","0","10020419"
"11","56","10020419","0","10001","0","10020547","2","0","10020421","0","0","10020420"
"4","55","10020420","0","0","0","0","2","0","10020422","0","0","10020421"
"14","54","10020421","0","3","0","0","2","0","10020423","0","0","10020422"
"7","53","10020422","0","10001","0","0","2","0","10020424","10020426","0","10020423"
"7","52","10020423","0","10002","0","0","2","0","10020436","0","0","10020424"
"7","51","10020426","0","10003","0","0","2","0","10020427","0","0","10020425"
"3","52","10020423","0","2","0","0","2","0","10020425","0","0","10020426"
"3","50","10020425","0","3","0","0","2","0","10020428","0","0","10020427"
"4","49","10020427","0","0","0","0","2","0","10020429","0","0","10020428"
"7","48","10020428","0","10001","0","0","2","0","10020430","0","0","10020429"
"11","47","10020429","0","10001","0","0","2","0","10020431","0","0","10020430"
"6","46","10020430","0","0","0","10020432","2","0","10020331","0","0","10020431"
"4","47","10020433","0","0","0","0","2","0","10020431","0","0","10020432"
"2","48","10020434","0","1","0","0","2","0","10020432","0","0","10020433"
"12","49","10020435","0","0","0","0","2","0","10020433","0","0","10020434"
"2","50","10020436","0","3","0","0","2","0","10020434","0","0","10020435"
"3","51","10020424","0","3","0","0","2","0","10020435","0","0","10020436"
"2","16","10020370","0","3","0","0","2","0","10020438","0","0","10020437"
"14","15","10020437","0","6","0","0","2","0","10020439","0","0","10020438"
"7","14","10020438","0","10003","0","0","2","0","10020441","0","0","10020439"
"7","14","10020370","0","10002","0","0","2","0","10020441","0","0","10020440"
"3","13","10020439","0","1","0","10020440","2","0","10020442","0","0","10020441"
"14","12","10020441","0","3","0","0","2","0","10020443","0","0","10020442"
"6","11","10020442","0","0","0","0","2","0","10020444","0","0","10020443"
"7","10","10020443","0","10001","0","0","2","0","10020445","0","0","10020444"
"11","9","10020444","0","10001","0","0","2","0","10020446","0","0","10020445"
"2","8","10020445","0","1","0","0","2","0","10020447","0","0","10020446"
"14","7","10020446","0","5","0","0","2","0","10020448","0","0","10020447"
"5","6","10020447","0","0","0","0","2","0","10020449","0","0","10020448"
"7","5","10020448","0","10003","0","0","2","0","10020382","0","0","10020449"
"2","60","10020203","0","2","0","0","2","0","10020451","0","0","10020450"
"11","59","10020450","0","10001","0","0","2","0","10020452","0","0","10020451"
"14","58","10020451","0","3","0","0","2","0","10020453","0","0","10020452"
"5","57","10020452","0","0","0","0","2","0","10020454","0","0","10020453"
"3","56","10020453","0","1","0","0","2","0","10020455","0","0","10020454"
"7","55","10020454","0","10002","0","0","2","0","10020456","0","0","10020455"
"11","54","10020455","0","10001","0","0","2","0","10020457","10020458","0","10020456"
"3","53","10020456","0","1","0","0","2","0","10020460","0","0","10020457"
"4","53","10020456","0","0","0","0","2","0","10020459","0","0","10020458"
"2","52","10020458","0","2","0","0","2","0","10020463","0","0","10020459"
"12","52","10020457","0","0","0","0","2","0","10020461","0","0","10020460"
"14","51","10020460","0","4","0","0","2","0","10020462","0","0","10020461"
"5","50","10020461","0","0","0","10020463","2","0","10020464","0","0","10020462"
"3","51","10020459","0","3","0","0","2","0","10020462","0","0","10020463"
"14","49","10020462","0","3","0","0","2","0","10020465","0","0","10020464"
"7","48","10020464","0","10001","0","0","2","0","10020466","0","0","10020465"
"4","47","10020465","0","0","0","0","2","0","10020467","0","0","10020466"
"2","46","10020466","0","1","0","0","2","0","10020468","0","0","10020467"
"6","45","10020467","0","0","0","0","2","0","10020469","0","0","10020468"
"2","44","10020468","0","1","0","0","2","0","10020470","0","0","10020469"
"3","43","10020469","0","3","0","0","2","0","10020471","0","0","10020470"
"14","42","10020470","0","3","0","0","2","0","10020472","0","0","10020471"
"2","41","10020471","0","1","0","0","2","0","10020473","0","0","10020472"
"11","40","10020472","0","10001","0","0","2","0","10020474","0","0","10020473"
"4","39","10020473","0","0","0","0","2","0","10020475","0","0","10020474"
"7","38","10020474","0","10001","0","0","2","0","10020476","0","0","10020475"
"6","37","10020475","0","0","0","0","2","0","10020234","0","0","10020476"
"7","14","10020169","0","10003","0","0","2","0","10020478","0","0","10020477"
"2","13","10020477","0","1","0","0","2","0","10020479","0","0","10020478"
"3","12","10020478","0","2","0","0","2","0","10020177","0","0","10020479"
"2","20","10020158","0","1","0","0","2","0","10020559","10020556","0","10020480"
"6","57","10020101","0","0","0","0","2","0","10020492","0","0","10020491"
"7","56","10020491","0","10001","0","0","2","0","10020493","0","0","10020492"
"11","55","10020492","0","10001","0","0","2","0","10020494","0","0","10020493"
"14","54","10020493","0","3","0","0","2","0","10020495","0","0","10020494"
"5","53","10020494","0","0","0","0","2","0","10020496","0","0","10020495"
"3","52","10020495","0","1","0","0","2","0","10020497","0","0","10020496"
"2","51","10020496","0","2","0","0","2","0","10020498","0","0","10020497"
"14","50","10020497","0","4","0","0","2","0","10020499","0","0","10020498"
"6","49","10020498","0","0","0","0","2","0","10020500","0","0","10020499"
"4","48","10020499","0","0","0","0","2","0","10020501","0","0","10020500"
"7","47","10020500","0","10002","0","0","2","0","10020502","0","0","10020501"
"12","46","10020501","0","0","0","0","2","0","10020503","0","0","10020502"
"2","45","10020502","0","1","0","0","2","0","10020504","10020505","0","10020503"
"2","44","10020503","0","1","0","0","2","0","10020507","0","0","10020504"
"2","44","10020503","0","2","0","0","2","0","10020506","0","0","10020505"
"11","43","10020505","0","10001","0","0","2","0","10020508","0","0","10020506"
"7","43","10020504","0","10001","0","0","2","0","10020510","0","0","10020507"
"3","42","10020506","0","2","0","0","2","0","10020509","0","0","10020508"
"4","41","10020508","0","0","0","10020510","2","0","10020511","0","0","10020509"
"2","42","10020507","0","1","0","0","2","0","10020509","0","0","10020510"
"14","40","10020509","0","3","0","0","2","0","10020512","0","0","10020511"
"5","39","10020511","0","0","0","0","2","0","10020127","0","0","10020512"
"2","9","10020064","10020583","1","0","0","2","0","10020516","10020576","0","10020515"
"6","8","10020515","0","0","0","0","2","0","10020079","0","0","10020516"
"14","37","10020031","0","2","0","0","2","0","10020519","0","0","10020518"
"3","36","10020518","0","1","0","0","2","0","10020520","0","0","10020519"
"3","35","10020519","0","3","0","0","2","0","10020521","0","0","10020520"
"4","34","10020520","0","0","0","10020522","2","0","10020524","0","0","10020521"
"7","35","10020585","0","10003","0","0","2","0","10020521","0","0","10020522"
"7","33","10020521","0","10001","0","0","2","0","10020525","0","0","10020524"
"6","32","10020524","0","0","0","0","2","0","10020526","0","0","10020525"
"12","31","10020525","0","0","0","0","2","0","10020527","0","0","10020526"
"11","30","10020526","0","10001","0","0","2","0","10020528","0","0","10020527"
"2","29","10020527","0","1","0","0","2","0","10020529","0","0","10020528"
"14","28","10020528","0","4","0","0","2","0","10020530","0","0","10020529"
"3","27","10020529","0","1","0","0","2","0","10020531","0","0","10020530"
"7","26","10020530","0","10001","0","0","2","0","10020532","0","0","10020531"
"4","25","10020531","0","0","0","0","2","0","10020533","0","0","10020532"
"2","24","10020532","0","3","0","0","2","0","10020534","0","0","10020533"
"11","23","10020533","0","10001","0","0","2","0","10020535","0","0","10020534"
"7","22","10020534","0","10001","0","0","2","0","10020536","0","0","10020535"
"2","21","10020535","0","1","0","0","2","0","10020537","0","0","10020536"
"7","20","10020536","0","10003","0","0","2","0","10020538","0","0","10020537"
"14","19","10020537","0","2","0","0","2","0","10020539","0","0","10020538"
"4","18","10020538","0","0","0","0","2","0","10020540","0","0","10020539"
"7","17","10020539","0","10002","0","0","2","0","10020542","0","0","10020540"
"7","15","10020542","0","10002","0","0","2","0","10020543","0","0","10020541"
"14","16","10020540","0","5","0","0","2","0","10020541","0","0","10020542"
"3","14","10020541","0","2","0","0","2","0","10020544","0","0","10020543"
"5","13","10020543","0","0","0","0","2","0","10020062","0","0","10020544"
"2","59","10020294","0","2","0","0","2","0","10020546","0","0","10020545"
"2","58","10020545","0","3","0","0","2","0","10020547","0","0","10020546"
"2","57","10020546","0","1","0","0","2","0","10020420","0","0","10020547"
"14","36","10020237","0","5","0","0","2","0","10020550","0","0","10020549"
"2","35","10020549","0","2","0","0","2","0","10020551","0","0","10020550"
"14","34","10020550","0","3","0","0","2","0","10020552","0","0","10020551"
"2","33","10020551","0","2","0","0","2","0","10020553","0","0","10020552"
"2","32","10020552","0","3","0","0","2","0","10020554","0","0","10020553"
"2","31","10020553","0","2","0","0","2","0","10020555","0","0","10020554"
"14","30","10020554","0","3","0","0","2","0","10020255","0","0","10020555"
"14","21","10020480","0","5","0","0","2","0","10020557","0","0","10020556"
"4","20","10020556","0","0","0","0","2","0","10020558","0","0","10020557"
"3","19","10020557","0","3","0","0","2","0","10020560","0","0","10020558"
"7","19","10020480","0","10001","0","0","2","0","10020560","0","0","10020559"
"6","18","10020558","0","0","0","10020559","2","0","10020167","0","0","10020560"
"14","38","10020128","0","2","0","0","2","0","10020562","0","0","10020561"
"3","37","10020561","0","3","0","0","2","0","10020563","0","0","10020562"
"4","36","10020562","0","0","0","0","2","0","10020565","0","0","10020563"
"2","35","10020573","0","1","0","0","2","0","10020146","0","0","10020564"
"14","35","10020563","0","4","0","0","2","0","10020566","0","0","10020565"
"14","34","10020565","0","4","0","0","2","0","10020143","0","0","10020566"
"7","38","10020128","0","10002","0","0","2","0","10020574","0","0","10020567"
"14","36","10020574","0","6","0","0","2","0","10020570","0","0","10020569"
"5","35","10020569","0","0","0","0","2","0","10020571","0","0","10020570"
"7","34","10020570","0","10003","0","0","2","0","10020143","0","0","10020571"
"2","36","10020128","0","1","0","0","2","0","10020564","0","0","10020573"
"7","37","10020567","0","10003","0","0","2","0","10020569","0","0","10020574"
"14","10","10020515","0","2","0","0","2","0","10020577","0","0","10020576"
"4","9","10020576","0","0","0","0","2","0","10020579","0","0","10020577"
"7","8","10020577","0","10003","0","0","2","0","10020582","0","0","10020579"
"14","8","10020584","0","5","0","0","2","0","10020581","0","0","10020580"
"7","7","10020580","0","10003","0","0","2","0","10020404","0","0","10020581"
"14","7","10020579","0","4","0","0","2","0","10020404","0","0","10020582"
"4","10","10020515","0","0","0","0","2","0","10020584","0","0","10020583"
"2","9","10020583","0","2","0","0","2","0","10020580","0","0","10020584"
"14","36","10020586","0","1","0","0","2","0","10020522","0","0","10020585"
"7","37","10020031","0","10002","0","0","2","0","10020585","0","0","10020586"
"3","50","10020020","0","2","0","0","2","0","10020018","0","0","10020587"
"3","54","10020009","0","3","0","0","2","0","10020012","0","0","10020588"
"2","54","10020009","0","3","0","0","2","0","10020013","0","0","10020589"
"2","50","10020016","0","2","0","0","2","0","10020018","0","0","10020590"
"4","56","10020007","0","0","0","0","2","0","10020009","0","0","10020592"
"1","63","0","0","0","0","0","3","0","10030002","0","0","10030001"
"7","62","10030001","0","10001","0","10030369","3","0","10030003","0","0","10030002"
"2","61","10030002","0","1","0","0","3","0","10030004","0","0","10030003"
"4","60","10030003","0","0","0","0","3","0","10030012","0","0","10030004"
"12","59","10030004","0","0","0","0","3","0","10030013","0","0","10030012"
"5","58","10030012","0","0","0","0","3","0","10030014","0","0","10030013"
"2","57","10030013","0","1","0","0","3","0","10030015","0","0","10030014"
"4","56","10030014","0","0","0","0","3","0","10030018","0","0","10030015"
"11","55","10030015","0","10001","0","0","3","0","10030019","0","0","10030018"
"6","54","10030018","0","0","0","0","3","0","10030020","10030023","0","10030019"
"2","53","10030019","0","2","0","0","3","0","10030022","0","0","10030020"
"2","51","10030022","0","2","0","0","3","0","10030380","0","0","10030021"
"12","52","10030020","0","0","0","0","3","0","10030021","0","0","10030022"
"3","53","10030019","0","1","0","0","3","0","10030025","0","0","10030023"
"3","51","10030025","0","2","0","0","3","0","10030380","0","0","10030024"
"4","52","10030023","0","0","0","0","3","0","10030024","0","0","10030025"
"7","49","10030380","0","10001","0","0","3","0","10030028","0","0","10030027"
"2","48","10030027","0","2","0","0","3","0","10030029","0","0","10030028"
"12","47","10030028","0","0","0","0","3","0","10030030","0","0","10030029"
"14","46","10030029","0","3","0","0","3","0","10030031","0","0","10030030"
"11","45","10030030","0","10001","0","0","3","0","10030032","0","0","10030031"
"4","44","10030031","0","0","0","0","3","0","10030033","0","0","10030032"
"2","43","10030032","0","1","0","0","3","0","10030034","10030035","0","10030033"
"12","42","10030033","0","0","0","0","3","0","10030037","0","0","10030034"
"7","42","10030033","0","10002","0","0","3","0","10030036","0","0","10030035"
"3","41","10030035","0","3","0","0","3","0","10030039","0","0","10030036"
"14","41","10030034","0","2","0","0","3","0","10030038","0","0","10030037"
"6","40","10030037","0","0","0","0","3","0","10030040","0","0","10030038"
"4","40","10030036","0","0","0","0","3","0","10030041","0","0","10030039"
"7","39","10030038","0","10002","0","0","3","0","10030043","0","0","10030040"
"2","39","10030039","0","3","0","0","3","0","10030042","0","0","10030041"
"7","38","10030041","0","10003","0","0","3","0","10030045","0","0","10030042"
"14","38","10030040","0","2","0","0","3","0","10030044","0","0","10030043"
"11","37","10030043","0","10001","0","0","3","0","10030047","0","0","10030044"
"3","37","10030042","0","2","0","0","3","0","10030046","0","0","10030045"
"2","36","10030045","0","3","0","0","3","0","10030048","0","0","10030046"
"7","36","10030044","0","10001","0","0","3","0","10030048","0","0","10030047"
"14","35","10030046","0","3","0","10030047","3","0","10030049","0","0","10030048"
"7","34","10030048","0","10001","0","0","3","0","10030050","0","0","10030049"
"12","33","10030049","0","0","0","0","3","0","10030051","0","0","10030050"
"4","32","10030050","0","0","0","0","3","0","10030052","0","0","10030051"
"6","31","10030051","0","0","0","0","3","0","10030053","0","0","10030052"
"14","30","10030052","0","2","0","0","3","0","10030054","0","0","10030053"
"2","29","10030053","0","1","0","0","3","0","10030055","0","0","10030054"
"11","28","10030054","0","10001","0","0","3","0","10030056","0","0","10030055"
"3","27","10030055","0","1","0","0","3","0","10030057","0","0","10030056"
"5","26","10030056","0","0","0","0","3","0","10030058","0","0","10030057"
"4","25","10030057","0","0","0","0","3","0","10030059","0","0","10030058"
"2","24","10030058","10030068","1","0","0","3","0","10030060","10030064","0","10030059"
"7","23","10030059","0","10001","0","0","3","0","10030061","0","0","10030060"
"3","22","10030060","0","1","0","0","3","0","10030062","0","0","10030061"
"2","21","10030061","0","1","10030069","10030067","3","0","10030063","0","0","10030062"
"6","20","10030062","0","0","0","0","3","0","10030072","0","0","10030063"
"14","25","10030059","0","4","0","0","3","0","10030065","0","0","10030064"
"2","24","10030064","0","3","0","0","3","0","10030066","0","0","10030065"
"3","23","10030065","0","3","0","0","3","0","10030067","0","0","10030066"
"14","22","10030066","0","4","0","0","3","0","10030062","0","0","10030067"
"7","25","10030059","0","10003","0","0","3","0","10030070","0","0","10030068"
"7","22","10030071","0","10003","0","0","3","0","10030062","0","0","10030069"
"6","24","10030068","0","0","0","0","3","0","10030071","0","0","10030070"
"14","23","10030070","0","6","0","0","3","0","10030069","0","0","10030071"
"7","19","10030063","0","10001","0","0","3","0","10030073","0","0","10030072"
"2","18","10030072","0","2","0","0","3","0","10030379","0","0","10030073"
"4","6","10030377","0","0","0","0","3","0","10030086","0","0","10030085"
"7","5","10030085","0","10001","0","0","3","0","10030087","0","0","10030086"
"14","4","10030086","0","3","0","0","3","0","10030088","0","0","10030087"
"2","3","10030087","0","1","0","0","3","0","10030089","0","0","10030088"
"7","2","10030088","0","10002","0","0","3","0","10030090","0","0","10030089"
"2","1","10030089","0","1","0","0","3","0","10030091","0","0","10030090"
"13","0","10030090","0","0","0","0","3","0","10030092","0","0","10030091"
"4","66","10030091","0","0","0","0","3","0","10030093","0","0","10030092"
"3","65","10030092","0","2","0","0","3","0","10030094","0","0","10030093"
"2","64","10030093","0","2","0","0","3","0","10030095","0","0","10030094"
"6","63","10030094","0","0","0","0","3","0","10030096","10030097","0","10030095"
"4","62","10030095","0","0","0","0","3","0","10030099","0","0","10030096"
"2","62","10030095","0","3","0","0","3","0","10030098","0","0","10030097"
"6","61","10030097","0","0","0","0","3","0","10030101","0","0","10030098"
"3","61","10030096","0","2","0","0","3","0","10030100","0","0","10030099"
"7","60","10030099","0","10003","0","0","3","0","10030102","0","0","10030100"
"5","60","10030098","0","0","0","0","3","0","10030102","0","0","10030101"
"11","59","10030100","0","10001","0","10030101","3","0","10030103","0","0","10030102"
"4","58","10030102","0","0","0","0","3","0","10030104","0","0","10030103"
"7","57","10030103","0","10001","0","0","3","0","10030105","0","0","10030104"
"14","56","10030104","0","3","0","0","3","0","10030106","0","0","10030105"
"3","55","10030105","0","1","0","0","3","0","10030107","0","0","10030106"
"7","54","10030106","0","10001","0","0","3","0","10030108","0","0","10030107"
"12","53","10030107","0","0","0","0","3","0","10030110","0","0","10030108"
"6","52","10030108","0","0","0","0","3","0","10030156","0","0","10030110"
"7","50","10030156","0","10001","0","0","3","0","10030113","0","0","10030112"
"2","49","10030112","0","1","0","0","3","0","10030114","0","0","10030113"
"11","48","10030113","0","10001","0","0","3","0","10030381","0","0","10030114"
"14","46","10030381","0","3","0","0","3","0","10030117","0","0","10030116"
"2","45","10030116","0","1","0","0","3","0","10030118","0","0","10030117"
"4","44","10030117","0","0","0","0","3","0","10030119","0","0","10030118"
"6","43","10030118","0","0","0","0","3","0","10030120","10030121","0","10030119"
"3","42","10030119","0","3","0","0","3","0","10030123","0","0","10030120"
"2","42","10030119","0","1","0","0","3","0","10030122","0","0","10030121"
"7","41","10030121","0","10003","0","0","3","0","10030125","0","0","10030122"
"2","41","10030120","0","3","0","0","3","0","10030124","0","0","10030123"
"2","40","10030123","0","2","0","0","3","0","10030126","0","0","10030124"
"14","40","10030122","0","5","0","0","3","0","10030127","0","0","10030125"
"3","39","10030124","0","3","0","0","3","0","10030129","0","0","10030126"
"6","39","10030125","0","0","0","0","3","0","10030128","0","0","10030127"
"7","38","10030127","0","10002","0","0","3","0","10030130","0","0","10030128"
"14","38","10030126","0","4","0","0","3","0","10030131","0","0","10030129"
"7","37","10030128","0","10003","0","0","3","0","10030133","0","0","10030130"
"7","37","10030129","0","10001","0","0","3","0","10030132","0","0","10030131"
"2","36","10030131","0","3","0","0","3","0","10030134","0","0","10030132"
"5","36","10030130","0","0","0","0","3","0","10030134","0","0","10030133"
"4","35","10030132","0","0","0","10030133","3","0","10030135","0","0","10030134"
"3","34","10030134","0","2","0","0","3","0","10030136","0","0","10030135"
"2","33","10030135","0","1","0","0","3","0","10030137","0","0","10030136"
