efeca8eb21904b0d9c5b1877a052add465d9a002db721fc454f273af7508b75a,0c93ff931f6443435993678eec4f419f1c175d764cd3232b3bd6f72658e955be,dc265e3c4661fe7f08f877baa84f746e97879ffb84d3b47b444defbc488a8805,9103ccc50321fcc579ad0b79f55a759cc568a65c331c87074f131181c64dff4a,4ae5f8ca5a461d9f71633e6ee89217388391dad80ed3f77a30484390826c29c5,7b9056948ba365d37aafa776ef2d82c9bbe10aea43fa0dbc72fffa8bf0df6df2,8261a2a058b48efa7f655d97bc13f881db22e1c962d4891baafaed59d4d94df7,cfee814bcc41b15f51fdb01d3b4953c65af5fd557dbe5d9d22d934f4553b6674,e87fb754c712678edaadeddd5b6637b84b871b52667ede9cf0e7b1afce40aae9,b5e8c0ab6209ada6ce52964bc013e3867527da648511fe395bfe4eac20327ce6,10b5658ceb7856f565344987cdcbd204014f72552153b75bf3be2828365215f5,685314a96918606c8617c5d10aa350c81e049bcc0c9fcda789925029b3067c37,02885388f6501a3b87389bdb9a766e91e50a08c9cde706b70cba437c3d9f777e,34748cbc0d89d5b0a24cfaf2015f58ef0bd42b35354d48031eb547ca0634478f,ca5cca6700fb950a0d8fde3ae570f818e48206eecb5c6f715a015fe18e2b545e,902b60ade8bcebd58ac2bf2ab3ea1409986cc5a4808014c6aa3d641dcc6cd8b5
"31089","2","4","1","124071","2","124311","610032118","1","4","0","8","3","0","0","60311"
"31002","2","4","1","114461","2","124401","610032119","1","4","0","8","3","0","0","60311"
"31089","2","4","1","124491","2","124521","610032120","1","4","0","8","3","0","0","60311"
"91002","8","0","0","0","0","0","610032121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610032122","0","0","0","2","30","0","0","31089"
"91002","8","0","0","0","2","0","610032123","0","0","0","2","30","0","0","31002"
"91002","8","0","3","0","2","23001","610033011","0","2","0","10","30","0","0","60322"
"91002","8","0","6","0","2","23001","610033021","0","2","0","20","60","0","0","60322"
"91002","8","0","12","0","2","23001","610033031","0","2","0","40","100","0","0","60322"
"91002","8","0","60","0","2","23001","610033041","0","2","0","200","150","0","0","60322"
"60322","2","0","1","0","4","113011","610033101","0","4","0","1","10","0","0","113401"
"60321","2","0","1","0","4","113071","610033102","0","4","0","1","4","0","0","113222"
"60321","2","0","1","0","4","123251","610033103","0","4","0","1","4","0","0","113013"
"60321","2","0","1","0","4","123161","610033104","0","4","0","1","4","0","0","123371"
"60321","2","0","1","0","4","113221","610033105","0","4","0","1","4","0","0","113131"
"60321","2","0","1","0","4","113191","610033106","0","4","0","1","4","0","0","113012"
"60321","2","0","1","0","4","113431","610033107","0","4","0","1","4","0","0","113252"
"60321","2","0","1","0","4","113551","610033108","0","4","0","1","4","0","0","113401"
"60321","2","0","1","0","4","113611","610033109","0","4","0","1","4","0","0","123583"
"60321","2","0","1","0","4","113581","610033110","0","4","0","1","4","0","0","123582"
"60321","2","0","1","0","4","113431","610033111","0","4","0","1","4","0","0","123583"
"60321","2","0","1","0","4","113551","610033112","0","4","0","1","4","0","0","113552"
"60321","2","0","1","0","4","113611","610033113","0","4","0","1","4","0","0","123582"
"60321","2","0","1","0","4","113581","610033114","0","4","0","1","4","0","0","124251"
"60321","2","0","1","0","4","113372","610033115","0","4","0","1","4","0","0","114011"
"31123","2","4","1","124131","2","114371","610033116","1","4","0","8","3","0","0","60321"
"31049","2","4","1","114191","2","114341","610033117","1","4","0","8","3","0","0","60321"
"31123","2","4","1","124071","2","124311","610033118","1","4","0","8","3","0","0","60321"
"31049","2","4","1","114461","2","124401","610033119","1","4","0","8","3","0","0","60321"
"31123","2","4","1","124491","2","124521","610033120","1","4","0","8","3","0","0","60321"
"91002","8","0","0","0","0","0","610033121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610033122","0","0","0","2","30","0","0","31123"
"91002","8","0","0","0","2","0","610033123","0","0","0","2","30","0","0","31049"
"91002","8","0","3","0","2","23001","610034011","0","2","0","10","30","0","0","60332"
"91002","8","0","6","0","2","23001","610034021","0","2","0","20","60","0","0","60332"
"91002","8","0","12","0","2","23001","610034031","0","2","0","40","100","0","0","60332"
"91002","8","0","60","0","2","23001","610034041","0","2","0","200","150","0","0","60332"
"60332","2","0","1","0","4","113011","610034101","0","4","0","1","10","0","0","113401"
"60331","2","0","1","0","4","113071","610034102","0","4","0","1","4","0","0","113222"
"60331","2","0","1","0","4","123251","610034103","0","4","0","1","4","0","0","113013"
"60331","2","0","1","0","4","123161","610034104","0","4","0","1","4","0","0","123371"
"60331","2","0","1","0","4","113221","610034105","0","4","0","1","4","0","0","113131"
"60331","2","0","1","0","4","113191","610034106","0","4","0","1","4","0","0","113012"
"60331","2","0","1","0","4","113431","610034107","0","4","0","1","4","0","0","113252"
"60331","2","0","1","0","4","113551","610034108","0","4","0","1","4","0","0","113401"
"60331","2","0","1","0","4","113611","610034109","0","4","0","1","4","0","0","123583"
"60331","2","0","1","0","4","113581","610034110","0","4","0","1","4","0","0","123582"
"60331","2","0","1","0","4","113431","610034111","0","4","0","1","4","0","0","123583"
"60331","2","0","1","0","4","113551","610034112","0","4","0","1","4","0","0","113552"
"60331","2","0","1","0","4","113611","610034113","0","4","0","1","4","0","0","123582"
"60331","2","0","1","0","4","113581","610034114","0","4","0","1","4","0","0","124251"
"60331","2","0","1","0","4","113372","610034115","0","4","0","1","4","0","0","114011"
"31090","2","4","1","124131","2","114371","610034116","1","4","0","8","3","0","0","60331"
"31011","2","4","1","114191","2","114341","610034117","1","4","0","8","3","0","0","60331"
"31090","2","4","1","124071","2","124311","610034118","1","4","0","8","3","0","0","60331"
"31011","2","4","1","114461","2","124401","610034119","1","4","0","8","3","0","0","60331"
"31090","2","4","1","124491","2","124521","610034120","1","4","0","8","3","0","0","60331"
"91002","8","0","0","0","0","0","610034121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610034122","0","0","0","2","30","0","0","31090"
"91002","8","0","0","0","2","0","610034123","0","0","0","2","30","0","0","31011"
"91002","8","0","3","0","2","23001","610035011","0","2","0","10","30","0","0","60342"
"91002","8","0","6","0","2","23001","610035021","0","2","0","20","60","0","0","60342"
"91002","8","0","12","0","2","23001","610035031","0","2","0","40","100","0","0","60342"
"91002","8","0","60","0","2","23001","610035041","0","2","0","200","150","0","0","60342"
"60342","2","0","1","0","4","113011","610035101","0","4","0","1","10","0","0","113401"
"60341","2","0","1","0","4","113071","610035102","0","4","0","1","4","0","0","113222"
"60341","2","0","1","0","4","123251","610035103","0","4","0","1","4","0","0","113013"
"60341","2","0","1","0","4","123161","610035104","0","4","0","1","4","0","0","123371"
"60341","2","0","1","0","4","113221","610035105","0","4","0","1","4","0","0","113131"
"60341","2","0","1","0","4","113191","610035106","0","4","0","1","4","0","0","113012"
"60341","2","0","1","0","4","113431","610035107","0","4","0","1","4","0","0","113252"
"60341","2","0","1","0","4","113551","610035108","0","4","0","1","4","0","0","113401"
"60341","2","0","1","0","4","113611","610035109","0","4","0","1","4","0","0","123583"
"60341","2","0","1","0","4","113581","610035110","0","4","0","1","4","0","0","123582"
"60341","2","0","1","0","4","113431","610035111","0","4","0","1","4","0","0","123583"
"60341","2","0","1","0","4","113551","610035112","0","4","0","1","4","0","0","113552"
"60341","2","0","1","0","4","113611","610035113","0","4","0","1","4","0","0","123582"
"60341","2","0","1","0","4","113581","610035114","0","4","0","1","4","0","0","124251"
"60341","2","0","1","0","4","113372","610035115","0","4","0","1","4","0","0","114011"
"31126","2","4","1","124131","2","114371","610035116","1","4","0","8","3","0","0","60341"
"31042","2","4","1","114191","2","114341","610035117","1","4","0","8","3","0","0","60341"
"31126","2","4","1","124071","2","124311","610035118","1","4","0","8","3","0","0","60341"
"31042","2","4","1","114461","2","124401","610035119","1","4","0","8","3","0","0","60341"
"31126","2","4","1","124491","2","124521","610035120","1","4","0","8","3","0","0","60341"
"91002","8","0","0","0","0","0","610035121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610035122","0","0","0","2","30","0","0","31126"
"91002","8","0","0","0","2","0","610035123","0","0","0","2","30","0","0","31042"
"91002","8","0","3","0","2","23001","610036011","0","2","0","10","30","0","0","60342"
"91002","8","0","6","0","2","23001","610036021","0","2","0","20","60","0","0","60342"
"91002","8","0","12","0","2","23001","610036031","0","2","0","40","100","0","0","60342"
"91002","8","0","60","0","2","23001","610036041","0","2","0","200","150","0","0","60342"
"60342","2","0","1","0","4","113011","610036101","0","4","0","1","10","0","0","113401"
"60341","2","0","1","0","4","113071","610036102","0","4","0","1","4","0","0","113222"
"60341","2","0","1","0","4","123251","610036103","0","4","0","1","4","0","0","113013"
"60341","2","0","1","0","4","123161","610036104","0","4","0","1","4","0","0","123371"
"60341","2","0","1","0","4","113221","610036105","0","4","0","1","4","0","0","113131"
"60341","2","0","1","0","4","113191","610036106","0","4","0","1","4","0","0","113012"
"60341","2","0","1","0","4","113431","610036107","0","4","0","1","4","0","0","113252"
"60341","2","0","1","0","4","113551","610036108","0","4","0","1","4","0","0","113401"
"60341","2","0","1","0","4","113611","610036109","0","4","0","1","4","0","0","123583"
"60341","2","0","1","0","4","113581","610036110","0","4","0","1","4","0","0","123582"
"60341","2","0","1","0","4","113431","610036111","0","4","0","1","4","0","0","123583"
"60341","2","0","1","0","4","113551","610036112","0","4","0","1","4","0","0","113552"
"60341","2","0","1","0","4","113611","610036113","0","4","0","1","4","0","0","123582"
"60341","2","0","1","0","4","113581","610036114","0","4","0","1","4","0","0","124251"
"60341","2","0","1","0","4","113372","610036115","0","4","0","1","4","0","0","114011"
"31126","2","4","1","124131","2","114371","610036116","1","4","0","8","3","0","0","60341"
"31042","2","4","1","114191","2","114341","610036117","1","4","0","8","3","0","0","60341"
"31126","2","4","1","124071","2","124311","610036118","1","4","0","8","3","0","0","60341"
"31042","2","4","1","114461","2","124401","610036119","1","4","0","8","3","0","0","60341"
"31126","2","4","1","124491","2","124521","610036120","1","4","0","8","3","0","0","60341"
"91002","8","0","0","0","0","0","610036121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610036122","0","0","0","2","30","0","0","31126"
"91002","8","0","0","0","2","0","610036123","0","0","0","2","30","0","0","31042"
"91002","8","0","3","0","2","23001","610037011","0","2","0","10","30","0","0","60362"
"91002","8","0","6","0","2","23001","610037021","0","2","0","20","60","0","0","60362"
"91002","8","0","12","0","2","23001","610037031","0","2","0","40","100","0","0","60362"
"91002","8","0","60","0","2","23001","610037041","0","2","0","200","150","0","0","60362"
"60362","2","0","1","0","4","113011","610037101","0","4","0","1","10","0","0","113401"
"60361","2","0","1","0","4","113071","610037102","0","4","0","1","4","0","0","113222"
"60361","2","0","1","0","4","123251","610037103","0","4","0","1","4","0","0","113013"
"60361","2","0","1","0","4","123161","610037104","0","4","0","1","4","0","0","123371"
"60361","2","0","1","0","4","113221","610037105","0","4","0","1","4","0","0","113131"
"60361","2","0","1","0","4","113191","610037106","0","4","0","1","4","0","0","113012"
"60361","2","0","1","0","4","113431","610037107","0","4","0","1","4","0","0","113252"
"60361","2","0","1","0","4","113551","610037108","0","4","0","1","4","0","0","113401"
"60361","2","0","1","0","4","113611","610037109","0","4","0","1","4","0","0","123583"
"60361","2","0","1","0","4","113581","610037110","0","4","0","1","4","0","0","123582"
"60361","2","0","1","0","4","113431","610037111","0","4","0","1","4","0","0","123583"
"60361","2","0","1","0","4","113551","610037112","0","4","0","1","4","0","0","113552"
"60361","2","0","1","0","4","113611","610037113","0","4","0","1","4","0","0","123582"
"60361","2","0","1","0","4","113581","610037114","0","4","0","1","4","0","0","124251"
"60361","2","0","1","0","4","113372","610037115","0","4","0","1","4","0","0","114011"
"31043","2","4","1","124131","2","114371","610037116","1","4","0","8","3","0","0","60361"
"31008","2","4","1","114191","2","114341","610037117","1","4","0","8","3","0","0","60361"
"31043","2","4","1","124071","2","124311","610037118","1","4","0","8","3","0","0","60361"
"31008","2","4","1","114461","2","124401","610037119","1","4","0","8","3","0","0","60361"
"31043","2","4","1","124491","2","124521","610037120","1","4","0","8","3","0","0","60361"
"91002","8","0","0","0","0","0","610037121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610037122","0","0","0","2","30","0","0","31043"
"91002","8","0","0","0","2","0","610037123","0","0","0","2","30","0","0","31008"
"91002","8","0","3","0","2","23001","610038011","0","2","0","10","30","0","0","60372"
"91002","8","0","6","0","2","23001","610038021","0","2","0","20","60","0","0","60372"
"91002","8","0","12","0","2","23001","610038031","0","2","0","40","100","0","0","60372"
"91002","8","0","60","0","2","23001","610038041","0","2","0","200","150","0","0","60372"
"60372","2","0","1","0","4","113011","610038101","0","4","0","1","10","0","0","113401"
"60371","2","0","1","0","4","113071","610038102","0","4","0","1","4","0","0","113222"
"60371","2","0","1","0","4","123251","610038103","0","4","0","1","4","0","0","113013"
"60371","2","0","1","0","4","123161","610038104","0","4","0","1","4","0","0","123371"
"60371","2","0","1","0","4","113221","610038105","0","4","0","1","4","0","0","113131"
"60371","2","0","1","0","4","113191","610038106","0","4","0","1","4","0","0","113012"
"60371","2","0","1","0","4","113431","610038107","0","4","0","1","4","0","0","113252"
"60371","2","0","1","0","4","113551","610038108","0","4","0","1","4","0","0","113401"
"60371","2","0","1","0","4","113611","610038109","0","4","0","1","4","0","0","123583"
"60371","2","0","1","0","4","113581","610038110","0","4","0","1","4","0","0","123582"
"60371","2","0","1","0","4","113431","610038111","0","4","0","1","4","0","0","123583"
"60371","2","0","1","0","4","113551","610038112","0","4","0","1","4","0","0","113552"
"60371","2","0","1","0","4","113611","610038113","0","4","0","1","4","0","0","123582"
"60371","2","0","1","0","4","113581","610038114","0","4","0","1","4","0","0","124251"
"60371","2","0","1","0","4","113372","610038115","0","4","0","1","4","0","0","114011"
"31107","2","4","1","124131","2","114371","610038116","1","4","0","8","3","0","0","60371"
"31046","2","4","1","114191","2","114341","610038117","1","4","0","8","3","0","0","60371"
"31107","2","4","1","124071","2","124311","610038118","1","4","0","8","3","0","0","60371"
"31046","2","4","1","114461","2","124401","610038119","1","4","0","8","3","0","0","60371"
"31107","2","4","1","124491","2","124521","610038120","1","4","0","8","3","0","0","60371"
"91002","8","0","0","0","0","0","610038121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610038122","0","0","0","2","30","0","0","31107"
"91002","8","0","0","0","2","0","610038123","0","0","0","2","30","0","0","31046"
"91002","8","0","3","0","2","23001","610039011","0","2","0","10","30","0","0","60382"
"91002","8","0","6","0","2","23001","610039021","0","2","0","20","60","0","0","60382"
"91002","8","0","12","0","2","23001","610039031","0","2","0","40","100","0","0","60382"
"91002","8","0","60","0","2","23001","610039041","0","2","0","200","150","0","0","60382"
"60382","2","0","1","0","4","113011","610039101","0","4","0","1","10","0","0","113401"
"60381","2","0","1","0","4","113071","610039102","0","4","0","1","4","0","0","113222"
"60381","2","0","1","0","4","123251","610039103","0","4","0","1","4","0","0","113013"
"60381","2","0","1","0","4","123161","610039104","0","4","0","1","4","0","0","123371"
"60381","2","0","1","0","4","113221","610039105","0","4","0","1","4","0","0","113131"
"60381","2","0","1","0","4","113191","610039106","0","4","0","1","4","0","0","113012"
"60381","2","0","1","0","4","113431","610039107","0","4","0","1","4","0","0","113252"
"60381","2","0","1","0","4","113551","610039108","0","4","0","1","4","0","0","113401"
"60381","2","0","1","0","4","113611","610039109","0","4","0","1","4","0","0","123583"
"60381","2","0","1","0","4","113581","610039110","0","4","0","1","4","0","0","123582"
"60381","2","0","1","0","4","113431","610039111","0","4","0","1","4","0","0","123583"
"60381","2","0","1","0","4","113551","610039112","0","4","0","1","4","0","0","113552"
"60381","2","0","1","0","4","113611","610039113","0","4","0","1","4","0","0","123582"
"60381","2","0","1","0","4","113581","610039114","0","4","0","1","4","0","0","124251"
"60381","2","0","1","0","4","113372","610039115","0","4","0","1","4","0","0","114011"
"31093","2","4","1","124131","2","114371","610039116","1","4","0","8","3","0","0","60381"
"31018","2","4","1","114191","2","114341","610039117","1","4","0","8","3","0","0","60381"
"31093","2","4","1","124071","2","124311","610039118","1","4","0","8","3","0","0","60381"
"31018","2","4","1","114461","2","124401","610039119","1","4","0","8","3","0","0","60381"
"31093","2","4","1","124491","2","124521","610039120","1","4","0","8","3","0","0","60381"
"91002","8","0","0","0","0","0","610039121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610039122","0","0","0","2","30","0","0","31093"
"91002","8","0","0","0","2","0","610039123","0","0","0","2","30","0","0","31018"
"91002","8","0","3","0","2","23001","610040011","0","2","0","10","30","0","0","60392"
"91002","8","0","6","0","2","23001","610040021","0","2","0","20","60","0","0","60392"
"91002","8","0","12","0","2","23001","610040031","0","2","0","40","100","0","0","60392"
"91002","8","0","60","0","2","23001","610040041","0","2","0","200","150","0","0","60392"
"60392","2","0","1","0","4","113011","610040101","0","4","0","1","10","0","0","113401"
"60391","2","0","1","0","4","113071","610040102","0","4","0","1","4","0","0","113222"
"60391","2","0","1","0","4","123251","610040103","0","4","0","1","4","0","0","113013"
"60391","2","0","1","0","4","123161","610040104","0","4","0","1","4","0","0","123371"
"60391","2","0","1","0","4","113221","610040105","0","4","0","1","4","0","0","113131"
"60391","2","0","1","0","4","113191","610040106","0","4","0","1","4","0","0","113012"
"60391","2","0","1","0","4","113431","610040107","0","4","0","1","4","0","0","113252"
"60391","2","0","1","0","4","113551","610040108","0","4","0","1","4","0","0","113401"
"60391","2","0","1","0","4","113611","610040109","0","4","0","1","4","0","0","123583"
"60391","2","0","1","0","4","113581","610040110","0","4","0","1","4","0","0","123582"
"60391","2","0","1","0","4","113431","610040111","0","4","0","1","4","0","0","123583"
"60391","2","0","1","0","4","113551","610040112","0","4","0","1","4","0","0","113552"
"60391","2","0","1","0","4","113611","610040113","0","4","0","1","4","0","0","123582"
"60391","2","0","1","0","4","113581","610040114","0","4","0","1","4","0","0","124251"
"60391","2","0","1","0","4","113372","610040115","0","4","0","1","4","0","0","114011"
"31028","2","4","1","124131","2","114371","610040116","1","4","0","8","3","0","0","60391"
"31033","2","4","1","114191","2","114341","610040117","1","4","0","8","3","0","0","60391"
"31028","2","4","1","124071","2","124311","610040118","1","4","0","8","3","0","0","60391"
"31033","2","4","1","114461","2","124401","610040119","1","4","0","8","3","0","0","60391"
"31028","2","4","1","124491","2","124521","610040120","1","4","0","8","3","0","0","60391"
"91002","8","0","0","0","0","0","610040121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610040122","0","0","0","2","30","0","0","31028"
"91002","8","0","0","0","2","0","610040123","0","0","0","2","30","0","0","31033"
"91002","8","0","3","0","2","23001","610041011","0","2","0","10","30","0","0","60402"
"91002","8","0","6","0","2","23001","610041021","0","2","0","20","60","0","0","60402"
"91002","8","0","12","0","2","23001","610041031","0","2","0","40","100","0","0","60402"
"91002","8","0","60","0","2","23001","610041041","0","2","0","200","150","0","0","60402"
"60402","2","0","1","0","4","113011","610041101","0","4","0","1","10","0","0","113401"
"60401","2","0","1","0","4","113071","610041102","0","4","0","1","4","0","0","113222"
"60401","2","0","1","0","4","123251","610041103","0","4","0","1","4","0","0","113013"
"60401","2","0","1","0","4","123161","610041104","0","4","0","1","4","0","0","123371"
"60401","2","0","1","0","4","113221","610041105","0","4","0","1","4","0","0","113131"
"60401","2","0","1","0","4","113191","610041106","0","4","0","1","4","0","0","113012"
"60401","2","0","1","0","4","113431","610041107","0","4","0","1","4","0","0","113252"
"60401","2","0","1","0","4","113551","610041108","0","4","0","1","4","0","0","113401"
"60401","2","0","1","0","4","113611","610041109","0","4","0","1","4","0","0","123583"
"60401","2","0","1","0","4","113581","610041110","0","4","0","1","4","0","0","123582"
"60401","2","0","1","0","4","113431","610041111","0","4","0","1","4","0","0","123583"
"60401","2","0","1","0","4","113551","610041112","0","4","0","1","4","0","0","113552"
"60401","2","0","1","0","4","113611","610041113","0","4","0","1","4","0","0","123582"
"60401","2","0","1","0","4","113581","610041114","0","4","0","1","4","0","0","124251"
"60401","2","0","1","0","4","113372","610041115","0","4","0","1","4","0","0","114011"
"31053","2","4","1","124131","2","114371","610041116","1","4","0","8","3","0","0","60401"
"31045","2","4","1","114191","2","114341","610041117","1","4","0","8","3","0","0","60401"
"31053","2","4","1","124071","2","124311","610041118","1","4","0","8","3","0","0","60401"
"31045","2","4","1","114461","2","124401","610041119","1","4","0","8","3","0","0","60401"
"31053","2","4","1","124491","2","124521","610041120","1","4","0","8","3","0","0","60401"
"91002","8","0","0","0","0","0","610041121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610041122","0","0","0","2","30","0","0","31053"
"91002","8","0","0","0","2","0","610041123","0","0","0","2","30","0","0","31045"
"91002","8","0","3","0","2","23001","610042011","0","2","0","10","30","0","0","60412"
"91002","8","0","6","0","2","23001","610042021","0","2","0","20","60","0","0","60412"
"91002","8","0","12","0","2","23001","610042031","0","2","0","40","100","0","0","60412"
"91002","8","0","60","0","2","23001","610042041","0","2","0","200","150","0","0","60412"
"60412","2","0","1","0","4","113011","610042101","0","4","0","1","10","0","0","113401"
"60411","2","0","1","0","4","113071","610042102","0","4","0","1","4","0","0","113222"
"60411","2","0","1","0","4","123251","610042103","0","4","0","1","4","0","0","113013"
"60411","2","0","1","0","4","123161","610042104","0","4","0","1","4","0","0","123371"
"60411","2","0","1","0","4","113221","610042105","0","4","0","1","4","0","0","113131"
"60411","2","0","1","0","4","113191","610042106","0","4","0","1","4","0","0","113012"
"60411","2","0","1","0","4","113431","610042107","0","4","0","1","4","0","0","113252"
"60411","2","0","1","0","4","113551","610042108","0","4","0","1","4","0","0","113401"
"60411","2","0","1","0","4","113611","610042109","0","4","0","1","4","0","0","123583"
"60411","2","0","1","0","4","113581","610042110","0","4","0","1","4","0","0","123582"
"60411","2","0","1","0","4","113431","610042111","0","4","0","1","4","0","0","123583"
"60411","2","0","1","0","4","113551","610042112","0","4","0","1","4","0","0","113552"
"60411","2","0","1","0","4","113611","610042113","0","4","0","1","4","0","0","123582"
"60411","2","0","1","0","4","113581","610042114","0","4","0","1","4","0","0","124251"
"60411","2","0","1","0","4","113372","610042115","0","4","0","1","4","0","0","114011"
"31130","2","4","1","124131","2","114371","610042116","1","4","0","8","3","0","0","60411"
"31065","2","4","1","114191","2","114341","610042117","1","4","0","8","3","0","0","60411"
"31130","2","4","1","124071","2","124311","610042118","1","4","0","8","3","0","0","60411"
"31065","2","4","1","114461","2","124401","610042119","1","4","0","8","3","0","0","60411"
"31130","2","4","1","124491","2","124521","610042120","1","4","0","8","3","0","0","60411"
"91002","8","0","0","0","0","0","610042121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610042122","0","0","0","2","30","0","0","31130"
"91002","8","0","0","0","2","0","610042123","0","0","0","2","30","0","0","31065"
"91002","8","0","3","0","2","23001","610043011","0","2","0","10","30","0","0","60422"
"91002","8","0","6","0","2","23001","610043021","0","2","0","20","60","0","0","60422"
"91002","8","0","12","0","2","23001","610043031","0","2","0","40","100","0","0","60422"
"91002","8","0","60","0","2","23001","610043041","0","2","0","200","150","0","0","60422"
"60422","2","0","1","0","4","113011","610043101","0","4","0","1","10","0","0","113401"
"60421","2","0","1","0","4","113071","610043102","0","4","0","1","4","0","0","113222"
"60421","2","0","1","0","4","123251","610043103","0","4","0","1","4","0","0","113013"
"60421","2","0","1","0","4","123161","610043104","0","4","0","1","4","0","0","123371"
"60421","2","0","1","0","4","113221","610043105","0","4","0","1","4","0","0","113131"
"60421","2","0","1","0","4","113191","610043106","0","4","0","1","4","0","0","113012"
"60421","2","0","1","0","4","113431","610043107","0","4","0","1","4","0","0","113252"
"60421","2","0","1","0","4","113551","610043108","0","4","0","1","4","0","0","113401"
"60421","2","0","1","0","4","113611","610043109","0","4","0","1","4","0","0","123583"
"60421","2","0","1","0","4","113581","610043110","0","4","0","1","4","0","0","123582"
"60421","2","0","1","0","4","113431","610043111","0","4","0","1","4","0","0","123583"
"60421","2","0","1","0","4","113551","610043112","0","4","0","1","4","0","0","113552"
"60421","2","0","1","0","4","113611","610043113","0","4","0","1","4","0","0","123582"
"60421","2","0","1","0","4","113581","610043114","0","4","0","1","4","0","0","124251"
"60421","2","0","1","0","4","113372","610043115","0","4","0","1","4","0","0","114011"
"31101","2","4","1","124131","2","114371","610043116","1","4","0","8","3","0","0","60421"
"31050","2","4","1","114191","2","114341","610043117","1","4","0","8","3","0","0","60421"
"31101","2","4","1","124071","2","124311","610043118","1","4","0","8","3","0","0","60421"
"31050","2","4","1","114461","2","124401","610043119","1","4","0","8","3","0","0","60421"
"31101","2","4","1","124491","2","124521","610043120","1","4","0","8","3","0","0","60421"
"91002","8","0","0","0","0","0","610043121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610043122","0","0","0","2","30","0","0","31101"
"91002","8","0","0","0","2","0","610043123","0","0","0","2","30","0","0","31050"
"91002","8","0","3","0","2","23001","610044011","0","2","0","10","30","0","0","60432"
"91002","8","0","6","0","2","23001","610044021","0","2","0","20","60","0","0","60432"
"91002","8","0","12","0","2","23001","610044031","0","2","0","40","100","0","0","60432"
"91002","8","0","60","0","2","23001","610044041","0","2","0","200","150","0","0","60432"
"60432","2","0","1","0","4","113011","610044101","0","4","0","1","10","0","0","113401"
"60431","2","0","1","0","4","113071","610044102","0","4","0","1","4","0","0","113222"
"60431","2","0","1","0","4","123251","610044103","0","4","0","1","4","0","0","113013"
"60431","2","0","1","0","4","123161","610044104","0","4","0","1","4","0","0","123371"
"60431","2","0","1","0","4","113221","610044105","0","4","0","1","4","0","0","113131"
"60431","2","0","1","0","4","113191","610044106","0","4","0","1","4","0","0","113012"
"60431","2","0","1","0","4","113431","610044107","0","4","0","1","4","0","0","113252"
"60431","2","0","1","0","4","113551","610044108","0","4","0","1","4","0","0","113401"
"60431","2","0","1","0","4","113611","610044109","0","4","0","1","4","0","0","123583"
"60431","2","0","1","0","4","113581","610044110","0","4","0","1","4","0","0","123582"
"60431","2","0","1","0","4","113431","610044111","0","4","0","1","4","0","0","123583"
"60431","2","0","1","0","4","113551","610044112","0","4","0","1","4","0","0","113552"
"60431","2","0","1","0","4","113611","610044113","0","4","0","1","4","0","0","123582"
"60431","2","0","1","0","4","113581","610044114","0","4","0","1","4","0","0","124251"
"60431","2","0","1","0","4","113372","610044115","0","4","0","1","4","0","0","114011"
"31132","2","4","1","124131","2","114371","610044116","1","4","0","8","3","0","0","60431"
"31027","2","4","1","114191","2","114341","610044117","1","4","0","8","3","0","0","60431"
"31132","2","4","1","124071","2","124311","610044118","1","4","0","8","3","0","0","60431"
"31027","2","4","1","114461","2","124401","610044119","1","4","0","8","3","0","0","60431"
"31132","2","4","1","124491","2","124521","610044120","1","4","0","8","3","0","0","60431"
"91002","8","0","0","0","0","0","610044121","0","0","0","0","30","0","0","0"
"91002","8","0","0","0","2","0","610044122","0","0","0","2","30","0","0","31132"
"91002","8","0","0","0","2","0","610044123","0","0","0","2","30","0","0","31027"
"91002","8","0","3","0","2","23001","610045011","0","2","0","10","30","0","0","60442"
"91002","8","0","6","0","2","23001","610045021","0","2","0","20","60","0","0","60442"
"91002","8","0","12","0","2","23001","610045031","0","2","0","40","100","0","0","60442"
"91002","8","0","60","0","2","23001","610045041","0","2","0","200","150","0","0","60442"
"60442","2","0","1","0","4","113011","610045101","0","4","0","1","10","0","0","113401"
"60441","2","0","1","0","4","113071","610045102","0","4","0","1","4","0","0","113222"
"60441","2","0","1","0","4","123251","610045103","0","4","0","1","4","0","0","113013"
"60441","2","0","1","0","4","123161","610045104","0","4","0","1","4","0","0","123371"
"60441","2","0","1","0","4","113221","610045105","0","4","0","1","4","0","0","113131"
"60441","2","0","1","0","4","113191","610045106","0","4","0","1","4","0","0","113012"
"60441","2","0","1","0","4","113431","610045107","0","4","0","1","4","0","0","113252"
