0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"1181004","118100403","0","1","0","0","0","0","0","0","0","0","0","1181004","0","0","0","118131","1181","1"
"1181004","118100404","0","1","0","0","0","0","0","0","0","0","0","1181004","0","0","0","118131","1181","1"
"1181004","118100405","0","1","0","0","0","0","0","0","0","0","0","1181004","0","0","0","118131","1181","1"
"1182001","118200101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1182","1"
"1182001","118200102","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1182","1"
"1182001","118200103","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1182","1"
"1182001","118200104","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1182","1"
"1182001","118200105","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1182","1"
"1182003","118200301","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182003","118200302","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182003","118200303","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182003","118200304","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182003","118200305","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182003","118200306","0","1","0","0","0","0","0","0","0","0","0","1182003","0","0","0","192011","1182","1"
"1182004","118200401","0","1","0","0","0","0","0","0","0","0","0","1182004","0","0","0","118231","1182","1"
"1182004","118200402","0","1","0","0","0","0","0","0","0","0","0","1182004","0","0","0","118231","1182","1"
"1185003","118500301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","118511","1185","1"
"1185004","118500401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","118531","1185","1"
"1186001","118600101","0","1","106012","105913","0","0","0","0","0","0","0","1186001","0","190911","0","105812","1186","1"
"1186001","118600102","0","1","106012","105913","0","0","0","0","0","0","0","1186001","0","190911","0","105812","1186","1"
"1186004","118600401","0","1","0","190911","0","0","0","0","0","0","0","1186004","0","0","0","100011","1186","1"
"1186004","118600402","0","1","0","190911","0","0","0","0","0","0","0","1186004","0","0","0","100011","1186","1"
"1190003","119000301","0","1","0","119011","0","0","0","0","0","0","0","1190003","0","0","0","211","1190","1"
"1190003","119000302","0","1","0","119011","0","0","0","0","0","0","0","1190003","0","0","0","211","1190","1"
"1190004","119000401","0","1","0","0","0","0","0","0","0","0","0","1190004","0","0","0","101831","1190","1"
"1190004","119000402","0","1","0","0","0","0","0","0","0","0","0","1190004","0","0","0","101831","1190","1"
"1191003","119100301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","119111","1191","1"
"1191004","119100401","0","1","0","119111","0","0","0","0","0","0","0","0","0","0","0","104532","1191","1"
"1192003","119200301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","119211","1192","1"
"1192004","119200401","0","1","0","0","0","0","0","0","0","0","0","1192004","0","0","0","103333","1192","1"
"1192004","119200402","0","1","0","0","0","0","0","0","0","0","0","1192004","0","0","0","103333","1192","1"
"1193003","119300301","0","1","119311","416","0","0","0","0","0","0","0","0","0","0","0","415","1193","1"
"1193004","119300401","0","1","0","0","0","0","0","0","0","0","0","1193004","0","0","0","101131","1193","1"
"1193004","119300402","0","1","0","0","0","0","0","0","0","0","0","1193004","0","0","0","101131","1193","1"
"1199003","119900301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","119911","1199","1"
"1199004","119900401","0","1","0","0","0","0","0","0","0","0","0","1199004","0","0","0","100731","1199","1"
"1199004","119900402","0","1","0","0","0","0","0","0","0","0","0","1199004","0","0","0","100731","1199","1"
"1200003","120000301","120015","1","120013","120012","0","0","0","0","0","0","0","0","120016","120014","0","120011","1200","1"
"1200004","120000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104932","1200","1"
"1207002","120700201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","120711","1207","1"
"1207004","120700401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106432","1207","1"
"1208002","120800201","0","1","6311","1411","0","0","0","0","0","0","0","0","0","120811","0","911","1208","1"
"1208004","120800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105632","1208","1"
"1209002","120900201","0","1","0","0","0","0","0","0","0","0","0","1209002","0","0","0","120911","1209","1"
"1209002","120900202","0","1","0","0","0","0","0","0","0","0","0","1209002","0","0","0","120911","1209","1"
"1209004","120900401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104431","1209","1"
"1210002","121000201","0","1","105831","105532","0","0","0","0","0","0","0","0","0","0","0","101831","1210","1"
"1210004","121000401","0","1","0","106031","0","0","0","0","0","0","0","0","0","0","0","105812","1210","1"
"1211003","121100301","0","1","106411","106011","0","0","0","0","0","0","0","0","0","0","0","105911","1211","1"
"1211004","121100401","0","1","0","0","0","0","0","0","0","0","0","1211004","0","0","0","106031","1211","1"
"1211004","121100402","0","1","0","0","0","0","0","0","0","0","0","1211004","0","0","0","106031","1211","1"
"1212001","121200101","0","1","106812","104914","0","0","0","0","0","0","0","1212001","0","0","0","101112","1212","1"
"1212001","121200102","0","1","106812","104914","0","0","0","0","0","0","0","1212001","0","0","0","101112","1212","1"
"1212004","121200401","0","1","0","0","0","0","0","0","0","0","0","1212004","0","0","0","106831","1212","1"
"1212004","121200402","0","1","0","0","0","0","0","0","0","0","0","1212004","0","0","0","106831","1212","1"
"1212004","121200403","0","1","0","0","0","0","0","0","0","0","0","1212004","0","0","0","106831","1212","1"
"1213002","121300201","0","1","0","0","0","0","0","0","0","0","0","1213002","0","0","0","121311","1213","1"
"1213002","121300202","0","1","0","0","0","0","0","0","0","0","0","1213002","0","0","0","121311","1213","1"
"1213004","121300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102131","1213","1"
"1214002","121400201","0","1","0","0","0","0","0","0","0","0","0","1214002","0","0","0","121411","1214","1"
"1214002","121400202","0","1","0","0","0","0","0","0","0","0","0","1214002","0","0","0","121411","1214","1"
"1214004","121400401","0","1","0","0","0","0","0","0","0","0","0","1214004","0","0","0","105032","1214","1"
"1214004","121400402","0","1","0","0","0","0","0","0","0","0","0","1214004","0","0","0","105032","1214","1"
"1215003","121500301","0","1","0","0","0","0","0","0","0","0","0","1215003","0","0","0","121511","1215","1"
"1215003","121500302","0","1","0","0","0","0","0","0","0","0","0","1215003","0","0","0","121511","1215","1"
"1215004","121500401","0","1","0","0","0","0","0","0","0","0","0","1215004","0","0","0","105532","1215","1"
"1215004","121500402","0","1","0","0","0","0","0","0","0","0","0","1215004","0","0","0","105532","1215","1"
"1216003","121600301","0","1","121611","1111","0","0","0","0","0","0","0","1216003","0","0","0","911","1216","1"
"1216003","121600302","0","1","121611","1111","0","0","0","0","0","0","0","1216003","0","0","0","911","1216","1"
"1216004","121600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106631","1216","1"
"1219001","121900101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","121912","1219","1"
"1219004","121900401","0","1","0","0","0","0","0","0","0","0","0","1219004","0","0","0","100931","1219","1"
"1219004","121900402","0","1","0","0","0","0","0","0","0","0","0","1219004","0","0","0","100931","1219","1"
"1220003","122000301","0","1","0","122012","0","0","0","0","0","0","0","0","0","0","0","1011","1220","1"
"1220004","122000401","0","1","0","0","0","0","0","0","0","0","0","1220004","0","0","0","103131","1220","1"
"1220004","122000402","0","1","0","0","0","0","0","0","0","0","0","1220004","0","0","0","103131","1220","1"
"1221003","122100301","0","1","122111","911","0","0","0","0","0","0","0","1221003","0","0","0","811","1221","1"
"1221003","122100302","0","1","0","0","0","0","0","0","0","0","0","1221003","0","0","0","122111","1221","1"
"1221004","122100401","0","1","0","0","0","0","0","0","0","0","0","1221004","0","0","0","104032","1221","1"
"1221004","122100402","0","1","0","0","0","0","0","0","0","0","0","1221004","0","0","0","104032","1221","1"
"1222002","122200201","0","1","0","0","0","0","0","0","0","0","0","1222002","0","0","0","122211","1222","1"
"1222002","122200202","0","1","0","0","0","0","0","0","0","0","0","1222002","0","0","0","122211","1222","1"
"1222004","122200401","0","1","0","0","0","0","0","0","0","0","0","1222004","0","0","0","103433","1222","1"
"1222004","122200402","0","1","0","0","0","0","0","0","0","0","0","1222004","0","0","0","103433","1222","1"
"1223001","122300101","0","1","122311","911","0","0","0","0","0","0","0","1223001","0","0","0","811","1223","1"
"1223001","122300102","0","1","122311","911","0","0","0","0","0","0","0","1223001","0","0","0","811","1223","1"
"1223008","122300801","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","122332","1223","1"
"1223011","122301101","0","1","0","0","0","0","0","0","0","0","0","1223011","0","0","0","122332","1223","1"
"1223011","122301102","0","1","0","0","0","0","0","0","0","0","0","1223011","0","0","0","122332","1223","1"
"1224003","122400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","122411","1224","1"
"1224004","122400401","0","1","0","0","0","0","0","0","0","0","0","1224004","0","0","0","122431","1224","1"
"1224004","122400402","0","1","0","0","0","0","0","0","0","0","0","1224004","0","0","0","122431","1224","1"
"1225002","122500201","0","1","0","122511","0","0","0","0","0","0","0","1225002","0","0","0","1212","1225","1"
"1225002","122500202","0","1","0","122511","0","0","0","0","0","0","0","1225002","0","0","0","1212","1225","1"
"1225004","122500401","0","1","0","0","0","0","0","0","0","0","0","1225004","0","0","0","122531","1225","1"
"1225004","122500402","0","1","0","0","0","0","0","0","0","0","0","1225004","0","0","0","122531","1225","1"
"1226001","122600101","0","1","0","122611","0","0","0","0","0","0","0","1226001","0","0","0","1411","1226","1"
"1226001","122600102","0","1","0","122611","0","0","0","0","0","0","0","1226001","0","0","0","1411","1226","1"
"1226004","122600401","0","1","0","0","0","0","0","0","0","0","0","1226004","0","0","0","122631","1226","1"
"1226004","122600402","0","1","0","0","0","0","0","0","0","0","0","1226004","0","0","0","122631","1226","1"
"1227003","122700301","0","1","0","122711","0","0","0","0","0","0","0","0","0","0","0","5412","1227","1"
"1227004","122700401","0","1","0","0","0","0","0","0","0","0","0","1227004","0","0","0","122731","1227","1"
"1227004","122700402","0","1","0","0","0","0","0","0","0","0","0","1227004","0","0","0","122731","1227","1"
"1228001","122800101","0","1","1111","1011","0","0","0","0","0","0","0","0","0","122811","0","811","1228","1"
"1228004","122800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","122831","1228","1"
"1229003","122900301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102012","1229","1"
"1229004","122900401","0","1","0","0","0","0","0","0","0","0","0","1229004","0","0","0","102031","1229","1"
"1229004","122900402","0","1","0","0","0","0","0","0","0","0","0","1229004","0","0","0","102031","1229","1"
"1230003","123000301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","190011","1230","1"
"1230004","123000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","190011","1230","1"
"1231001","123100101","0","1","123111","100011","0","0","0","0","0","0","0","0","0","0","0","411","1231","1"
"1231004","123100401","0","1","0","101031","0","0","0","0","0","0","0","1231004","0","0","0","1231","1231","1"
"1231004","123100402","0","1","0","101031","0","0","0","0","0","0","0","1231004","0","0","0","1231","1231","1"
"1232002","123200201","0","1","0","123211","0","0","0","0","0","0","0","1232002","0","0","0","100011","1232","1"
"1232002","123200202","0","1","0","123211","0","0","0","0","0","0","0","1232002","0","0","0","100011","1232","1"
"1232004","123200401","0","1","0","0","0","0","0","0","0","0","0","1232004","0","0","0","102331","1232","1"
"1232004","123200402","0","1","0","0","0","0","0","0","0","0","0","1232004","0","0","0","102331","1232","1"
"1233005","123300501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","123311","1233","1"
"1233008","123300801","0","1","0","123331","0","0","0","0","0","0","0","1233008","0","0","0","3731","1233","1"
"1233008","123300802","0","1","0","123331","0","0","0","0","0","0","0","1233008","0","0","0","3731","1233","1"
"1233011","123301101","0","1","123331","100011","0","0","0","0","0","0","0","1233011","0","0","0","3731","1233","1"
"1233011","123301102","0","1","0","0","0","0","0","0","0","0","0","1233011","0","0","0","0","1233","1"
"1235003","123500301","0","1","0","123511","0","0","0","0","0","0","0","0","0","0","0","100011","1235","1"
"1235004","123500401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102631","1235","1"
"1236002","123600201","2511","1","1211","1011","0","0","0","0","0","0","0","0","123611","1511","0","211","1236","1"
"1236004","123600401","0","1","3831","3731","0","0","0","0","0","0","0","0","0","103731","0","1231","1236","1"
"1237003","123700301","0","1","0","0","0","0","0","0","0","0","0","1237003","0","0","0","123711","1237","1"
"1237003","123700302","0","1","0","0","0","0","0","0","0","0","0","1237003","0","0","0","123711","1237","1"
"1237004","123700401","0","1","0","0","0","0","0","0","0","0","0","1237004","0","0","0","101331","1237","1"
"1237004","123700402","0","1","0","0","0","0","0","0","0","0","0","1237004","0","0","0","101331","1237","1"
"1238002","123800201","0","1","123811","3311","0","0","0","0","0","0","0","0","0","0","0","311","1238","1"
"1238004","123800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107131","1238","1"
"1239002","123900201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","123911","1239","1"
"1239004","123900401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100531","1239","1"
"1240003","124000301","0","1","0","0","0","0","0","0","0","0","0","1240003","0","0","0","124012","1240","1"
"1240003","124000302","0","1","0","0","0","0","0","0","0","0","0","1240003","0","0","0","124012","1240","1"
"1240004","124000401","0","1","0","0","0","0","0","0","0","0","0","1240004","0","0","0","100632","1240","1"
"1240004","124000402","0","1","0","0","0","0","0","0","0","0","0","1240004","0","0","0","100632","1240","1"
"1241002","124100201","0","1","0","0","0","0","0","0","0","0","0","1241002","0","0","0","124112","1241","1"
"1241002","124100202","0","1","0","0","0","0","0","0","0","0","0","1241002","0","0","0","124112","1241","1"
"1241004","124100401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102232","1241","1"
"1242002","124200201","0","1","6511","3311","0","0","0","0","0","0","0","0","0","124212","0","412","1242","1"
"1242004","124200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104733","1242","1"
"1245002","124500201","0","1","0","0","0","0","0","0","0","0","0","1245002","0","0","0","124511","1245","1"
"1245002","124500202","0","1","0","0","0","0","0","0","0","0","0","1245002","0","0","0","124511","1245","1"
"1245004","124500401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106731","1245","1"
"1246003","124600301","0","1","124611","5411","0","0","0","0","0","0","0","0","0","0","0","5311","1246","1"
"1246004","124600401","0","1","0","0","0","0","0","0","0","0","0","1246004","0","0","0","101532","1246","1"
"1246004","124600402","0","1","0","0","0","0","0","0","0","0","0","1246004","0","0","0","101532","1246","1"
"1247001","124700101","5411","1","311","211","0","0","0","0","0","0","0","0","124711","1511","0","111","1247","1"
"1247004","124700401","0","1","105131","100011","0","0","0","0","0","0","0","1247004","0","0","0","1231","1247","1"
"1247004","124700402","0","1","105131","100011","0","0","0","0","0","0","0","1247004","0","0","0","1231","1247","1"
"1248003","124800301","0","1","0","124812","0","0","0","0","0","0","0","1248003","0","0","0","211","1248","1"
"1248003","124800302","0","1","0","124812","0","0","0","0","0","0","0","1248003","0","0","0","211","1248","1"
"1248004","124800401","0","1","0","0","0","0","0","0","0","0","0","1248004","0","0","0","102931","1248","1"
"1248004","124800402","0","1","0","0","0","0","0","0","0","0","0","1248004","0","0","0","102931","1248","1"
"1249001","124900101","0","1","0","124911","0","0","0","0","0","0","0","0","0","0","0","100011","1249","1"
"1249004","124900401","0","1","0","0","0","0","0","0","0","0","0","1249004","0","0","0","106531","1249","1"
"1249004","124900402","0","1","0","0","0","0","0","0","0","0","0","1249004","0","0","0","106531","1249","1"
"1250003","125000301","125012","1","124812","1411","0","0","0","0","0","0","0","0","0","124911","0","311","1250","1"
"1250004","125000401","0","1","0","106231","0","0","0","0","0","0","0","0","0","0","0","106131","1250","1"
"1251002","125100201","0","1","0","125111","0","0","0","0","0","0","0","1251002","0","0","0","1211","1251","1"
"1251002","125100202","0","1","0","125111","0","0","0","0","0","0","0","1251002","0","0","0","1211","1251","1"
"1251004","125100401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104631","1251","1"
"1252002","125200201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","125212","1252","1"
"1252004","125200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105331","1252","1"
"1253002","125300201","125311","1","3311","1812","0","0","0","0","0","0","0","1253002","0","6511","0","1411","1253","1"
"1253002","125300202","125311","1","3311","1812","0","0","0","0","0","0","0","1253002","0","6511","0","1411","1253","1"
"1253004","125300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105932","1253","1"
"1254003","125400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","125414","1254","1"
"1254004","125400401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","103831","1254","1"
"1255003","125500301","0","1","0","125511","0","0","0","0","0","0","0","1255003","0","0","0","511","1255","1"
"1255003","125500302","0","1","0","125511","0","0","0","0","0","0","0","1255003","0","0","0","511","1255","1"
"1255004","125500401","0","1","105731","6732","0","0","0","0","0","0","0","1255004","0","0","0","6632","1255","1"
"1255004","125500402","0","1","105731","6732","0","0","0","0","0","0","0","1255004","0","0","0","6632","1255","1"
"1256002","125600201","0","1","0","125611","0","0","0","0","0","0","0","0","0","0","0","811","1256","1"
"1256004","125600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","125631","1256","1"
"1256004","125600402","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125631","1256","1"
"1256004","125600403","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125631","1256","1"
"1257003","125700301","0","1","0","0","0","0","0","0","0","0","0","1257003","0","0","0","125711","1257","1"
"1257003","125700302","0","1","0","0","0","0","0","0","0","0","0","1257003","0","0","0","125711","1257","1"
"1257004","125700401","0","1","0","0","0","0","0","0","0","0","0","1257004","0","0","0","118531","1257","1"
"1257004","125700402","0","1","0","0","0","0","0","0","0","0","0","1257004","0","0","0","118531","1257","1"
"1258003","125800301","0","1","0","0","0","0","0","0","0","0","0","1258003","0","0","0","125812","1258","1"
"1258003","125800302","0","1","0","0","0","0","0","0","0","0","0","1258003","0","0","0","125812","1258","1"
"1258004","125800401","0","1","0","0","0","0","0","0","0","0","0","1258004","0","0","0","125831","1258","1"
"1258004","125800402","0","1","0","0","0","0","0","0","0","0","0","1258004","0","0","0","125831","1258","1"
"1258004","125800403","0","1","0","0","0","0","0","0","0","0","0","1258004","0","0","0","125831","1258","1"
"1258004","125800404","0","1","0","0","0","0","0","0","0","0","0","1258004","0","0","0","125831","1258","1"
"1258004","125800405","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","125812","1258","1"
"1260002","126000201","0","1","0","0","0","0","0","0","0","0","0","1260002","0","0","0","126012","1260","1"
"1260002","126000202","0","1","0","0","0","0","0","0","0","0","0","1260002","0","0","0","126012","1260","1"
"1260004","126000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","126031","1260","1"
"1261001","126100101","0","1","0","126112","0","0","0","0","0","0","0","0","0","0","0","126012","1261","1"
"1261004","126100401","0","1","0","0","0","0","0","0","0","0","0","1261004","0","0","0","126131","1261","1"
"1261004","126100402","0","1","0","0","0","0","0","0","0","0","0","1261004","0","0","0","126131","1261","1"
"1261004","126100403","0","1","0","0","0","0","0","0","0","0","0","1261004","0","0","0","126131","1261","1"
"1262001","126200101","0","1","0","0","0","0","0","0","0","0","0","1262001","0","0","0","126212","1262","1"
"1262001","126200102","0","1","0","0","0","0","0","0","0","0","0","1262001","0","0","0","126212","1262","1"
"1262001","126200103","0","1","0","0","0","0","0","0","0","0","0","1262001","0","0","0","126212","1262","1"
"1262004","126200401","0","1","0","104431","0","0","0","0","0","0","0","1262004","0","0","0","100011","1262","1"
"1262004","126200402","0","1","0","104431","0","0","0","0","0","0","0","1262004","0","0","0","100011","1262","1"
"1262004","126200403","0","1","0","104431","0","0","0","0","0","0","0","1262004","0","0","0","100011","1262","1"
"1263003","126300301","0","1","0","0","0","0","0","0","0","0","0","1263003","0","0","0","126311","1263","1"
"1263003","126300302","0","1","0","0","0","0","0","0","0","0","0","1263003","0","0","0","126311","1263","1"
"1263004","126300401","0","1","0","0","0","0","0","0","0","0","0","1263004","0","0","0","100831","1263","1"
"1263004","126300402","0","1","0","0","0","0","0","0","0","0","0","1263004","0","0","0","100831","1263","1"
"1263004","126300403","0","1","0","0","0","0","0","0","0","0","0","1263004","0","0","0","100831","1263","1"
"1264003","126400301","0","1","0","126411","0","0","0","0","0","0","0","1264003","0","0","0","100011","1264","1"
"1264003","126400302","0","1","0","126411","0","0","0","0","0","0","0","1264003","0","0","0","100011","1264","1"
"1264003","126400303","0","1","0","126412","0","0","0","0","0","0","0","1264003","0","0","0","100011","1264","1"
"1264004","126400401","0","1","0","0","0","0","0","0","0","0","0","1264004","0","0","0","126431","1264","1"
"1264004","126400402","0","1","0","0","0","0","0","0","0","0","0","1264004","0","0","0","126431","1264","1"
"1264004","126400403","0","1","0","0","0","0","0","0","0","0","0","1264004","0","0","0","126431","1264","1"
"1265003","126500301","0","1","0","0","0","0","0","0","0","0","0","1265003","0","0","0","126511","1265","1"
"1265003","126500302","0","1","0","0","0","0","0","0","0","0","0","1265003","0","0","0","126511","1265","1"
"1265004","126500401","0","1","0","0","0","0","0","0","0","0","0","1265004","0","0","0","126531","1265","1"
"1265004","126500402","0","1","0","0","0","0","0","0","0","0","0","1265004","0","0","0","126531","1265","1"
"1266003","126600301","0","1","0","126611","0","0","0","0","0","0","0","0","0","0","0","100011","1266","1"
"1266004","126600401","0","1","0","107031","0","0","0","0","0","0","0","1266004","0","0","0","311","1266","1"
"1266004","126600402","0","1","0","107031","0","0","0","0","0","0","0","1266004","0","0","0","311","1266","1"
"1267003","126700301","0","1","0","0","0","0","0","0","0","0","0","1267003","0","0","0","126711","1267","1"
"1267003","126700302","0","1","0","0","0","0","0","0","0","0","0","1267003","0","0","0","126711","1267","1"
"1267004","126700401","0","1","0","0","0","0","0","0","0","0","0","1267004","0","0","0","103231","1267","1"
"1267004","126700402","0","1","0","0","0","0","0","0","0","0","0","1267004","0","0","0","103231","1267","1"
"1268002","126800201","0","1","0","0","0","0","0","0","0","0","0","1268002","0","0","0","126811","1268","1"
"1268002","126800202","0","1","0","0","0","0","0","0","0","0","0","1268002","0","0","0","126811","1268","1"
"1268003","126800301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1268","1"
"1268004","126800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","103433","1268","1"
"1269001","126900101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1269","1"
"1269002","126900201","0","1","0","0","0","0","0","0","0","0","0","1269002","0","0","0","126911","1269","1"
"1269002","126900202","0","1","0","0","0","0","0","0","0","0","0","1269002","0","0","0","126911","1269","1"
"1269004","126900401","0","1","0","0","0","0","0","0","0","0","0","1269004","0","0","0","118131","1269","1"
"1269004","126900402","0","1","0","0","0","0","0","0","0","0","0","1269004","0","0","0","118131","1269","1"
"1270002","127000201","6311","1","1211","413","0","0","0","0","0","0","0","1270002","127011","2511","0","312","1270","1"
"1270002","127000202","6311","1","1211","413","0","0","0","0","0","0","0","1270002","127011","2511","0","312","1270","1"
"1270004","127000401","0","1","0","104532","0","0","0","0","0","0","0","1270004","0","0","0","1031","1270","1"
"1270004","127000402","0","1","0","104532","0","0","0","0","0","0","0","1270004","0","0","0","1031","1270","1"
"1271001","127100101","0","1","127111","2512","0","0","0","0","0","0","0","0","0","0","0","2511","1271","1"
"1271004","127100401","0","1","0","0","0","0","0","0","0","0","0","1271004","0","0","0","103131","1271","1"
"1271004","127100402","0","1","0","0","0","0","0","0","0","0","0","1271004","0","0","0","103131","1271","1"
"1272001","127200101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","127212","1272","1"
"1272004","127200401","0","1","0","106031","0","0","0","0","0","0","0","1272004","0","0","0","6632","1272","1"
"1272004","127200402","0","1","0","106031","0","0","0","0","0","0","0","1272004","0","0","0","6632","1272","1"
"1273003","127300301","0","1","915","814","0","0","0","0","0","0","0","1273003","0","127311","0","411","1273","1"
"1273003","127300302","0","1","915","814","0","0","0","0","0","0","0","1273003","0","127311","0","411","1273","1"
"1273004","127300401","0","1","0","0","0","0","0","0","0","0","0","1273004","0","0","0","101632","1273","1"
"1273004","127300402","0","1","0","0","0","0","0","0","0","0","0","1273004","0","0","0","101632","1273","1"
"1275003","127500301","0","1","0","127511","0","0","0","0","0","0","0","1275003","0","0","0","911","1275","1"
"1275003","127500302","0","1","0","127511","0","0","0","0","0","0","0","1275003","0","0","0","911","1275","1"
"1275003","127500303","0","1","0","127511","0","0","0","0","0","0","0","1275003","0","0","0","911","1275","1"
"1275004","127500401","0","1","0","0","0","0","0","0","0","0","0","1275004","0","0","0","102831","1275","1"
"1275004","127500402","0","1","0","0","0","0","0","0","0","0","0","1275004","0","0","0","102831","1275","1"
"1275004","127500403","0","1","0","0","0","0","0","0","0","0","0","1275004","0","0","0","102831","1275","1"
"1276002","127600201","0","1","0","127612","0","0","0","0","0","0","0","0","0","0","0","100011","1276","1"
"1276004","127600401","0","1","0","0","0","0","0","0","0","0","0","1276004","0","0","0","105631","1276","1"
"1276004","127600402","0","1","0","0","0","0","0","0","0","0","0","1276004","0","0","0","105631","1276","1"
"1276004","127600403","0","1","0","0","0","0","0","0","0","0","0","1276004","0","0","0","105631","1276","1"
"1277003","127700301","0","1","0","193511","0","0","0","0","0","0","0","1277003","0","0","0","127712","1277","1"
"1277003","127700302","0","1","0","193511","0","0","0","0","0","0","0","1277003","0","0","0","127712","1277","1"
"1277004","127700401","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
"1277004","127700402","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
"1277004","127700403","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
