4ac236b85212f322c183031af9cc849f64a15d14c2a37f4ef0bb82bb97e56ee0,b0dd43c41febdb78ab5ddb0288fa0d6991b193d01598597faef25c909a656807,4bc3c095b08b3431a431e3f58bd288b58bca0e1baecf284202ad4043e3cabbd6,55f3f98f6989633bd0e05299db819928d47c8085e79c650e44657315cae934aa,96fcacaea0a23a6251e1254174e00d55a2f912afa274548d70828ecc8a47c877,b127387ba62044c807b8a87bb6878f0361ed2de80bb7ed190a900a21f263f1b6,282801dee2b3cd7cfa2324783aa044cc3a8654ccea7033c6fb12ea87658d1996,805ac5e24d1245b928694a8b4d0c998d76b0c0ee163545950e35d509bf9b720c,8f9079d903da04e9df69c2f20f94bb496cc97036159f6630010f296e0ee82161,4463f5470dbf361b85cd6a134ec726d698948ae62cc9a4047bd6aff7108e5bc4,d37750cff7aedc4669cab5d79da6ac0735eb527f0496be0fb632901a53f48f9e
"1","380000","30274","0","0","2023/08/15 14:59:59","0","2023/08/12 12:00:00","380000","0","267"
"1","380000","40010","0","0","2023/08/22 11:59:59","0","2023/08/15 15:00:00","380000","0","268"
"1","380000","30276","0","0","2023/08/26 11:59:59","0","2023/08/22 12:00:00","380000","0","269"
"1","380000","30277","0","0","2023/08/31 11:59:59","0","2023/08/26 12:00:00","380000","0","270"
"2","380000","50278","380000","380000","2023/09/03 18:59:59","0","2023/08/31 12:00:00","0","0","271"
"1","380000","30279","0","0","2023/09/12 11:59:59","0","2023/09/03 19:00:00","380000","0","272"
"1","380000","30280","0","0","2023/09/15 14:59:59","0","2023/09/12 12:00:00","380000","0","273"
"1","380000","30281","0","0","2023/09/25 11:59:59","0","2023/09/15 15:00:00","380000","0","274"
"1","380000","30282","0","0","2023/09/30 11:59:59","0","2023/09/25 12:00:00","380000","0","275"
"1","380000","30283","0","0","2023/10/10 11:59:59","0","2023/09/30 12:00:00","380000","0","276"
"1","380000","30284","0","0","2023/10/15 14:59:59","0","2023/10/10 12:00:00","380000","0","277"
"1","380000","30285","0","0","2023/10/23 11:59:59","0","2023/10/15 15:00:00","380000","0","278"
"1","380000","30286","0","0","2023/10/26 11:59:59","0","2023/10/23 12:00:00","380000","0","279"
"1","380000","30287","0","0","2023/10/31 11:59:59","0","2023/10/26 12:00:00","380000","0","280"
"1","380000","30288","0","0","2023/11/10 11:59:59","0","2023/10/31 12:00:00","380000","0","281"
"1","380000","30289","0","0","2023/11/15 14:59:59","0","2023/11/10 12:00:00","380000","0","282"
"1","380000","30290","0","0","2023/11/24 11:59:59","0","2023/11/15 15:00:00","380000","0","283"
"2","380000","50291","380000","380000","2023/11/27 11:59:59","0","2023/11/24 12:00:00","0","0","284"
"1","380000","30292","0","0","2023/11/30 11:59:59","0","2023/11/27 12:00:00","380000","0","285"
"1","380000","30293","0","0","2023/12/11 11:59:59","0","2023/11/30 12:00:00","380000","0","286"
"1","380000","30294","0","0","2023/12/15 14:59:59","0","2023/12/11 12:00:00","380000","0","287"
"1","380000","30295","0","0","2023/12/22 11:59:59","0","2023/12/15 15:00:00","380000","0","288"
"1","380000","30296","0","0","2023/12/27 11:59:59","0","2023/12/22 12:00:00","380000","0","289"
"1","380000","30297","0","0","2023/12/31 11:59:59","0","2023/12/27 12:00:00","380000","0","290"
"2","380000","50298","380000","380000","2024/01/03 18:59:59","0","2023/12/31 12:00:00","0","0","291"
"1","380000","30299","0","0","2024/01/12 11:59:59","0","2024/01/03 19:00:00","380000","0","292"
"1","380000","30300","0","0","2024/01/15 14:59:59","0","2024/01/12 12:00:00","380000","0","293"
"1","380000","30301","0","0","2024/01/22 11:59:59","0","2024/01/15 15:00:00","380000","0","294"
"1","380000","30302","0","0","2024/01/26 11:59:59","0","2024/01/22 12:00:00","380000","0","295"
"1","380000","30303","0","0","2024/01/31 11:59:59","0","2024/01/26 12:00:00","380000","0","296"
"1","380000","30304","0","0","2024/02/12 11:59:59","0","2024/01/31 12:00:00","380000","0","297"
"1","380000","30306","0","0","2024/02/14 23:59:59","0","2024/02/12 12:00:00","380000","0","298"
"1","380000","30305","0","0","2024/02/14 23:59:59","0","2024/02/12 12:00:00","380000","0","299"
"1","380000","40011","0","0","2024/02/22 11:59:59","0","2024/02/15 00:00:00","380000","0","300"
"1","380000","30308","0","0","2024/02/29 11:59:59","0","2024/02/22 12:00:00","380000","0","301"
"2","380000","50309","380000","380000","2024/03/03 18:59:59","0","2024/02/29 12:00:00","0","0","302"
"1","380000","30310","0","0","2024/03/11 11:59:59","0","2024/03/03 19:00:00","380000","0","303"
"1","380000","30311","0","0","2024/03/18 11:59:59","0","2024/03/11 12:00:00","380000","0","304"
"1","380000","30313","0","0","2024/03/28 11:59:59","0","2024/03/18 12:00:00","380000","0","305"
"1","380000","30312","0","0","2024/03/22 11:59:59","0","2024/03/18 12:00:00","380000","0","306"
"1","380000","30314","0","0","2024/03/28 11:59:59","0","2024/03/22 12:00:00","380000","0","307"
"1","380000","30315","0","0","2024/03/31 11:59:59","0","2024/03/28 12:00:00","380000","0","308"
"1","380000","30316","0","0","2024/04/12 11:59:59","0","2024/03/31 12:00:00","380000","0","309"
"1","380000","30318","0","0","2024/04/15 14:59:59","0","2024/04/12 12:00:00","380000","0","310"
"1","380000","30317","0","0","2024/04/15 14:59:59","0","2024/04/12 12:00:00","380000","0","311"
"1","380000","30319","0","0","2024/04/26 11:59:59","0","2024/04/15 15:00:00","380000","0","312"
"1","380000","30320","0","0","2024/04/30 11:59:59","0","2024/04/26 12:00:00","380000","0","313"
"2","380000","50321","380000","380000","2024/05/03 18:59:59","0","2024/04/30 12:00:00","0","0","314"
"1","380000","30322","0","0","2024/05/15 14:59:59","0","2024/05/03 19:00:00","380000","0","315"
"1","380000","30323","0","0","2024/05/15 14:59:59","0","2024/05/10 12:00:00","380000","0","316"
"1","380000","30324","0","0","2024/05/27 11:59:59","0","2024/05/15 15:00:00","380000","0","317"
"1","380000","30325","0","0","2024/05/31 11:59:59","0","2024/05/27 12:00:00","380000","0","318"
"1","380000","30326","0","0","2024/06/10 11:59:59","0","2024/05/31 12:00:00","380000","0","319"
"1","380000","30327","0","0","2024/06/15 14:59:59","0","2024/06/10 12:00:00","380000","0","320"
"1","380000","30328","0","0","2024/06/26 11:59:59","0","2024/06/15 15:00:00","380000","0","321"
"1","380000","30329","0","0","2024/06/26 11:59:59","0","2024/06/21 12:00:00","380000","0","322"
"1","380000","30330","0","0","2024/06/30 11:59:59","0","2024/06/26 12:00:00","380000","0","323"
"2","380000","50331","380000","380000","2024/07/03 18:59:59","0","2024/06/30 12:00:00","0","0","324"
"1","380000","30332","0","0","2024/07/15 14:59:59","0","2024/07/03 19:00:00","380000","0","325"
"1","380000","30333","0","0","2024/07/15 14:59:59","0","2024/07/11 12:00:00","380000","0","326"
"1","380000","30334","0","0","2024/07/26 11:59:59","0","2024/07/15 15:00:00","380000","0","327"
"1","380000","30335","0","0","2024/07/31 11:59:59","0","2024/07/23 12:00:00","380000","0","328"
"1","380000","30337","0","0","2024/08/12 11:59:59","0","2024/07/31 12:00:00","380000","0","329"
"1","380000","30338","0","0","2024/08/12 11:59:59","0","2024/08/09 12:00:00","380000","0","330"
"1","380000","30339","0","0","2024/08/15 14:59:59","0","2024/08/12 12:00:00","380000","0","331"
"1","380000","40012","0","0","2024/08/23 11:59:59","0","2024/08/15 15:00:00","380000","0","332"
"2","380000","50341","380000","380000","2024/08/26 18:59:59","0","2024/08/23 12:00:00","0","0","333"
"1","380000","30342","0","0","2024/08/31 11:59:59","0","2024/08/26 19:00:00","380000","0","334"
"1","380000","30343","0","0","2024/09/13 11:59:59","0","2024/08/31 12:00:00","380000","0","335"
"1","380000","30344","0","0","2024/09/25 11:59:59","0","2024/09/13 12:00:00","380000","0","336"
"1","380000","30345","0","0","2024/09/25 11:59:59","0","2024/09/15 15:00:00","380000","0","337"
"1","380000","30347","0","0","2024/09/30 11:59:59","0","2024/09/25 12:00:00","380000","0","338"
"1","380000","30346","0","0","2024/09/30 11:59:59","0","2024/09/25 12:00:00","380000","0","339"
"1","380000","30348","0","0","2024/10/10 11:59:59","0","2024/09/30 12:00:00","380000","0","340"
"1","380000","30350","0","0","2024/10/18 11:59:59","0","2024/10/10 12:00:00","380000","0","341"
"1","380000","30349","0","0","2024/10/13 11:59:59","0","2024/10/10 12:00:00","380000","0","342"
"1","380000","30351","0","0","2024/10/18 11:59:59","0","2024/10/13 12:00:00","380000","0","343"
"1","380000","30352","0","0","2024/10/28 11:59:59","0","2024/10/18 12:00:00","380000","0","344"
"1","380000","30353","0","0","2024/10/28 11:59:59","0","2024/10/24 12:00:00","380000","0","345"
"2","380000","50354","380000","380000","2024/10/31 11:59:59","0","2024/10/28 12:00:00","0","0","346"
"1","380000","30355","0","0","2024/11/11 11:59:59","0","2024/10/31 12:00:00","380000","0","347"
"1","380000","30357","0","0","2024/11/18 11:59:59","0","2024/11/11 12:00:00","380000","0","348"
"1","380000","30356","0","0","2024/11/18 11:59:59","0","2024/11/11 12:00:00","380000","0","349"
"1","380000","30358","0","0","2024/11/26 11:59:59","0","2024/11/18 12:00:00","380000","0","350"
"1","380000","30359","0","0","2024/11/30 11:59:59","0","2024/11/26 12:00:00","380000","0","351"
"1","380000","30360","0","0","2024/12/09 11:59:59","0","2024/11/30 12:00:00","380000","0","352"
"1","380000","30362","0","0","2024/12/15 14:59:59","0","2024/12/09 12:00:00","380000","0","353"
"1","380000","30361","0","0","2024/12/15 14:59:59","0","2024/12/09 12:00:00","380000","0","354"
"1","380000","30363","0","0","2024/12/22 11:59:59","0","2024/12/15 15:00:00","380000","0","355"
"1","380000","30364","0","0","2024/12/31 11:59:59","0","2024/12/22 12:00:00","380000","0","356"
"2","380000","50365","380000","380000","2025/01/03 18:59:59","0","2024/12/31 12:00:00","0","0","357"
"1","380000","30366","0","0","2025/01/15 14:59:59","0","2025/01/03 19:00:00","380000","0","358"
"1","380000","30367","0","0","2025/01/15 14:59:59","0","2025/01/09 12:00:00","380000","0","359"
"1","380000","30368","0","0","2025/01/20 11:59:59","0","2025/01/15 15:00:00","380000","0","360"
"1","380000","30369","0","0","2025/01/31 11:59:59","0","2025/01/20 12:00:00","380000","0","361"
"1","380000","30370","0","0","2025/02/10 11:59:59","0","2025/01/31 12:00:00","380000","0","362"
"1","380000","40013","0","0","2025/02/20 11:59:59","0","2025/02/10 12:00:00","380000","0","363"
"1","380000","30371","0","0","2025/02/15 14:59:59","0","2025/02/10 12:00:00","380000","0","364"
"1","380000","30374","0","0","2025/02/28 11:59:59","0","2025/02/20 12:00:00","380000","0","365"
"1","380000","30373","0","0","2025/02/24 11:59:59","0","2025/02/20 12:00:00","380000","0","366"
