d50f4680892397fc3c982d54de259aeb264dfcfea2286642e2146fbaaa2d9b0e,9683a08b6f99b34b0a075a02de9664ceb5c685124996e80b62f21746e804b510,a77ba77e6f85d7af490ffe03cd06a9745fa026e991a4eccb012bab1a7da65549,fc14b5bf7fecc0f61773edf24512b774fb8a20975d709a771fc100a35b800eb4,1073cca90d519684a7a555f7428544418fe55f206f4b8cda7ccc6a1c4a67820e,e3564a0cc4063074555e0a4fd9c35d0b161917e77c4e4c43c7c5b855a742a965,e3cf4e38b98c2099023dd744fdbf7c238e8cf2867a91778dad16f13c93734b5a,6c3bd3a8f26f94509481b1b82fd79e3d7ae80c04e9d88bd08a4eef9ba0063050,34825452279e59deb9239bbe41a8b30603356e45d3f71c92bd22f8dc59b7dc23,70b393a29622fd44ecb02d6c41677f653da1c2b942f0ef245593d91fd53ccbfc,b447a2dd585bde2689615004beb8563ca62bb50adac1d95ab15246a5626f27b7,c5a587517ed379395e0917d80a9dd90b2b557cae6c58c9980391c837e1ced2d5,9250ce0e55a95e649364fba40d532ae73809427075445115c6f9d2336a5177af,ef9b5c277ecc1e9af485f4f717be457a23952b8a32c6739b92e1b3cd555106b2,494fe99453d381c23ce7f89da3b118cea89bde40c103f8b67ae91854631caa9e,893c8db00dbd7585ffde485528981fdba61fbc86fa05ac565a2bc2ce0d60e718,e46e3c18270d7c92aa92bfd39981cdd487aded22861399e7ffa01eabe3ebc5e1,8556ffbad268035bf4223b2baac0232dd677b586d5f02e41c9627b0523140255,7af007a9270a8fe0fd1eea8a05fb7c8c7b6d043c773d1b28a4510f9bc46478cc,eeca58e84c4357cf3f9843c4ff5367c2102dfa5c38c9bb733fb0cc969573ed5f,28e42c99a420a16b15e37cb8b0a922966bd1e8cec73acc3541ae81b08f7afd67,a2dd5694fab1f5be82f888e5e4bf005721bb69f56fb2296422b5a78b48001f65,a540df35a47de2ed7644d359d07c159943f48b687ffa4ccaee08db6d55d91917,66149436c462d70873ff78de1a424201acbabfc54d5ce105c4d1911592fc14a3,2c858eda0bdd9870580e9ca13ae0a8fac2d3aae5f29b4f2976f73ab86316a4ac,6ef5cc2dab192c677d75889d9eb6d8427d64e8d91f2ab3dda2727e1effe74006,724d803361e1e51fc9d3846f20027adf82c81211cb972133d8ad5067857aeb03,31967f9134016546ebe1ff4b4c9d5b1216d9050e9b1c7989b5218ae811b32cd2,208cc89c2707a8b239e07411268ac8fa35b554e978b981611ea501af2332319e,4661fedabe4c44616775e5e93961888fc96218bc86e324531f0ffe3394e8d9da,7278c166aabae5a224e78fbd562d29d15b0f26c180158830b784bc5b37a59c7b,41ee4f27fd2ecf9185340e187096520c2b9c6429eb8113991387cea4df3d8fe0,7c6a237e21d562c6bf77c59a6d8ffbadc4c028d4a3d761a06d4ba3b261eaf894,893fc8df27bdf1360797aa8f3bff1d9475c2ef1987db66d1b267cd5ae038b56e,cb59da21ec802ab5c173e4f72726ba0032d7c3cc546446756e6efb7e8aa63d46,8a917a6579ef107cd4cb0738fca9503cb96c2b41d2b687f84642b9cc83a070a3,e41ab7700b054222d2eae5f8b5c57b4c43adfacdab1e74165b302ceee078ffb9,29ee2c4014dd4d48ab962921c7049d08c307d77a1f5539fb0c1832e0436cace3,43714ede0c434245b73666b74fae6839822a5c57205bacd50c59c72ccdcf0d09,090fe2551bbe152bd25b7ee2704a218f1702304796f94aef76a3cfbfb227ff0a,9c22d889ac449d1e476b2d45fc235eb841049983cc6d6924684db5f2e9c64083,6b5c27ab738a12f45e2bb71bd4269e26cf25426306d81b1d8cff7624601e9853,3f1df5456ceda5a72ec83fa6716c01f529a9ba323d0748dfb888d35f5f726602,814544b5b4713c36bbc2851f2af2f9aa172708b8e987c19ef5bcf1252ff699aa
"0","0","0","0","0","0","0","924102102","0","0","100","0","0","0","0","3000","0","30000","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＡ","0","1000","300000008","0","0","0","0","0","0","0","0","600000","60","312004","1","0"
"0","0","0","0","0","0","0","924102103","0","0","100","0","0","0","0","600","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＢ","0","500","300000008","0","0","0","0","0","0","0","0","1800000","60","312004","1","0"
"0","0","0","0","0","0","0","924102104","0","0","100","0","0","0","0","300","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＣ","0","200","300000008","0","0","0","0","0","0","0","0","1200000","60","312004","1","0"
"0","250","0","0","5000","0","0","924102105","100","0","500","100","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","300","0","0","924102201","50000","0","200","50000","0","0","0","0","0","0","0","1","0","0","5000","50000","300","0","0","オブシダンワイバーン","0","0","300000008","0","0","0","0","130","300","0","0","150000000","60","312004","1","0"
"0","0","0","0","0","0","0","924102202","0","0","200","0","0","0","0","4000","0","40000","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＡ","0","1000","300000008","0","0","0","0","0","0","0","0","800000","60","312004","1","0"
"0","0","0","0","0","0","0","924102203","0","0","200","0","0","0","0","600","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＢ","0","500","300000008","0","0","0","0","0","0","0","0","2400000","60","312004","1","0"
"0","0","0","0","0","0","0","924102204","0","0","200","0","0","0","0","300","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＣ","0","200","300000008","0","0","0","0","0","0","0","0","1800000","60","312004","1","0"
"0","250","0","0","5000","0","0","924102205","200","0","500","200","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","300","0","0","924102301","50000","0","450","50000","0","0","0","0","0","0","0","1","0","0","5000","50000","300","0","0","オブシダンワイバーン","0","0","300000008","0","0","0","0","130","300","0","0","300000000","60","312004","1","0"
"0","0","0","0","0","0","0","924102302","0","0","450","0","0","0","0","10000","0","60000","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＡ","0","10000","300000008","0","0","0","0","0","0","0","0","1200000","60","312004","1","0"
"0","0","0","0","0","0","0","924102303","0","0","450","0","0","0","0","1200","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＢ","0","1200","300000008","0","0","0","0","0","0","0","0","3600000","60","312004","1","0"
"0","0","0","0","0","0","0","924102304","0","0","450","0","0","0","0","500","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＣ","0","500","300000008","0","0","0","0","0","0","0","0","2400000","60","312004","1","0"
"0","250","0","0","5000","0","0","924102305","400","0","500","400","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","300","0","0","924102401","50000","0","450","50000","0","0","0","0","0","0","0","1","0","0","5000","50000","300","0","0","オブシダンワイバーン","0","0","300000008","0","0","0","0","130","300","0","0","1000000000","60","312004","1","0"
"0","0","0","0","0","0","0","924102402","0","0","450","0","0","0","0","10000","0","60000","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＡ","0","10000","300000008","0","0","0","0","0","0","0","0","1200000","60","312004","1","0"
"0","0","0","0","0","0","0","924102403","0","0","450","0","0","0","0","1200","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＢ","0","1200","300000008","0","0","0","0","0","0","0","0","3600000","60","312004","1","0"
"0","0","0","0","0","0","0","924102404","0","0","450","0","0","0","0","500","0","0","0","1","0","0","0","0","0","0","0","オブシダンワイバーンＣ","0","500","300000008","0","0","0","0","0","0","0","0","2400000","60","312004","1","0"
"0","250","0","0","5000","0","0","924102405","400","0","500","400","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924103101","2200","0","100","0","0","0","0","1000","0","17000","0","1","0","0","500","2000","0","0","0","バーンサウルス","0","500","300000008","0","0","0","0","70","0","0","0","80000000","60","303608","1","0"
"0","250","0","0","5000","0","0","924103102","200","0","500","200","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924103201","2200","0","200","0","0","0","0","1000","0","22000","0","1","0","0","500","2000","0","0","0","バーンサウルス","0","700","300000008","0","0","0","0","70","0","0","0","150000000","60","303608","1","0"
"0","250","0","0","5000","0","0","924103202","300","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924103301","2200","0","450","0","0","0","0","3000","0","34000","0","1","0","0","500","2000","0","0","0","バーンサウルス","0","1000","300000008","0","0","0","0","70","0","0","0","300000000","60","303608","1","0"
"0","250","0","0","5000","0","0","924103302","600","0","500","400","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924103401","2200","0","450","0","0","0","0","3000","0","34000","0","1","0","0","500","2000","0","0","0","バーンサウルス","0","1000","300000008","0","0","0","0","70","0","0","0","1000000000","60","303608","1","0"
"0","250","0","0","5000","0","0","924103402","600","0","500","400","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924110101","3220","0","322","3220","0","0","0","1812","0","448","0","0","0","0","3220","3220","3220","0","0","タートルタイラント","0","2718","200000001","0","0","0","0","0","0","0","3220","4980501","42","251100","1","0"
"0","0","0","0","0","0","0","924110102","3220","0","322","3220","0","0","0","725","0","584","0","0","0","0","3220","3220","3220","0","0","ブルーゴーレム","0","4349","200000001","0","0","0","0","0","0","0","3220","7192161","42","250800","1","0"
"0","0","0","0","0","0","0","924110103","3220","0","322","3220","0","0","0","1450","0","1320","0","0","0","0","3220","3220","3220","0","0","動く剣士","0","3262","200000001","0","0","0","0","0","0","0","3220","5081079","42","251000","1","0"
"0","0","0","0","0","536","0","924110104","322","26","322","322","0","0","0","3065","0","9512","0","6","0","0","322","322","322","0","0","ジュンのシャドウ","5","3515","200000001","1","0","0","0","30","0","0","322","3571344","42","604701","32","69"
"0","0","0","0","0","1165","0","924110105","322","34","322","322","0","0","0","1469","0","19788","0","6","0","0","322","322","322","0","0","アオイのシャドウ","2","1486","200000001","1","0","0","0","29","0","0","322","1696632","67","604001","32","55"
"0","0","0","0","0","0","0","924110201","3220","0","322","3220","0","0","0","1550","0","14881","0","0","0","0","3220","3220","3220","0","0","オーク","0","1395","200000001","0","0","0","0","0","0","0","3220","22556397","42","252800","1","0"
"0","0","0","0","0","0","0","924110202","322","6","322","322","0","0","0","1887","0","0","0","5","0","0","322","322","322","203","0","ヨリ（エンジェル）のシャドウ","18","2796","200000001","1","0","0","49844","23","0","0","322","17387799","42","613801","32","1580"
"0","0","0","0","0","0","0","924110203","3220","0","322","3220","0","0","0","775","0","0","0","0","0","0","3220","3220","3220","0","0","バットケイブ","0","1163","200000001","0","0","0","43401","0","0","0","3220","20658288","42","254900","1","0"
"0","0","0","0","0","0","0","924110204","322","0","322","322","0","0","0","458","0","0","0","5","0","0","322","322","322","2297","0","キャル（オーバーロード）のシャドウ","17","585","200000001","1","0","0","86650","24","0","0","322","15818933","42","621101","32","45"
"0","0","0","0","0","0","0","924110205","3220","0","322","3220","0","0","0","465","0","0","0","0","0","0","3220","3220","3220","0","0","インプ","0","698","200000001","0","0","0","48307","0","0","0","3220","21396062","42","256300","1","0"
"0","0","0","0","0","0","0","924110301","3220","0","322","3220","0","0","0","933","0","20133","0","0","0","0","3220","3220","3220","0","0","ジャングルガード","0","2333","200000001","0","0","0","0","0","0","0","3220","36888016","44","251300","1","0"
"0","0","0","0","0","2271","0","924110302","322","20","322","322","0","0","0","932","0","96909","0","6","0","0","322","322","322","0","0","ヒヨリのシャドウ","15","753","200000001","1","0","0","0","59","0","0","322","27415505","62","600101","33","20"
"0","0","0","0","0","2424","0","924110303","322","24","322","322","0","0","0","794","0","87491","0","5","0","0","322","322","322","0","0","チエルのシャドウ","15","589","200000001","1","0","0","0","50","0","0","322","25630808","62","610901","33","20"
"0","0","0","0","0","0","0","924110304","3220","0","322","3220","0","0","0","933","0","59372","0","0","0","0","3220","3220","3220","0","0","ベニタケ","0","1400","200000001","0","0","0","0","0","0","0","3220","34253046","44","252100","1","0"
"0","0","0","0","0","0","0","924110305","322","3","322","322","0","0","0","1326","0","0","0","5","0","0","322","322","322","510","0","ユイ（儀装束）のシャドウ","21","2261","200000001","1","0","0","63137","29","0","0","322","24350797","44","615601","33","2850"
"0","0","0","0","0","0","0","924111101","0","0","100","600","0","0","0","2000","0","16000","0","1","0","0","1200","1800","0","0","0","ゴブリングレート","0","800","300000008","0","0","0","0","70","0","0","0","80000000","60","305705","1","0"
"0","250","0","0","5000","0","0","924111102","250","0","500","250","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924111201","0","0","200","600","0","0","0","2600","0","40000","0","1","0","0","1200","1800","0","0","0","ゴブリングレート","0","1300","300000008","0","0","0","0","70","0","0","0","150000000","60","305705","1","0"
"0","250","0","0","5000","0","0","924111202","400","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924111301","0","0","450","600","0","0","0","3200","0","80000","0","1","0","0","1200","1800","0","0","0","ゴブリングレート","0","1400","300000008","0","0","0","0","70","0","0","0","300000000","60","305705","1","0"
"0","250","0","0","5000","0","0","924111302","600","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924111401","0","0","450","600","0","0","0","3200","0","80000","0","1","0","0","1200","1800","0","0","0","ゴブリングレート","0","1400","300000008","0","0","0","0","70","0","0","0","1000000000","60","305705","1","0"
"0","250","0","0","5000","0","0","924111402","600","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","200","0","0","924112101","1600","0","100","1","0","0","0","0","0","0","0","1","0","0","1500","2000","200","0","0","ライデン","0","0","300000008","0","0","0","0","70","0","0","200","80000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112102","0","0","100","0","0","0","0","8000","0","24000","0","1","0","0","0","0","0","0","0","ライデンＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","1000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112103","0","0","100","0","0","0","0","1350","0","0","0","1","0","0","0","0","0","0","0","ライデンＢ","0","1100","300000008","0","0","0","0","0","0","0","0","1600000","60","304503","1","0"
"0","0","0","0","0","0","0","924112104","0","0","100","0","0","0","0","650","0","0","0","1","0","0","0","0","0","0","0","ライデンＣ","0","400","300000008","0","0","0","0","0","0","0","0","700000","60","304503","1","0"
"0","250","0","0","5000","0","0","924112105","200","0","500","200","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","200","0","0","924112201","1600","0","200","1","0","0","0","0","0","0","0","1","0","0","1500","2000","200","0","0","ライデン","0","0","300000008","0","0","0","0","70","0","0","200","150000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112202","0","0","200","0","0","0","0","8000","0","40000","0","1","0","0","0","0","0","0","0","ライデンＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","1200000","60","304503","1","0"
"0","0","0","0","0","0","0","924112203","0","0","200","0","0","0","0","1600","0","0","0","1","0","0","0","0","0","0","0","ライデンＢ","0","1200","300000008","0","0","0","0","0","0","0","0","1800000","60","304503","1","0"
"0","0","0","0","0","0","0","924112204","0","0","200","0","0","0","0","800","0","0","0","1","0","0","0","0","0","0","0","ライデンＣ","0","500","300000008","0","0","0","0","0","0","0","0","900000","60","304503","1","0"
"0","250","0","0","5000","0","0","924112205","250","0","500","225","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","200","0","0","924112301","1600","0","450","1","0","0","0","0","0","0","0","1","0","0","1500","2000","200","0","0","ライデン","0","0","300000008","0","0","0","0","70","0","0","200","300000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112302","0","0","450","0","0","0","0","8000","0","64000","0","1","0","0","0","0","0","0","0","ライデンＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","2000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112303","0","0","450","0","0","0","0","1800","0","0","0","1","0","0","0","0","0","0","0","ライデンＢ","0","1400","300000008","0","0","0","0","0","0","0","0","2400000","60","304503","1","0"
"0","0","0","0","0","0","0","924112304","0","0","450","0","0","0","0","1000","0","0","0","1","0","0","0","0","0","0","0","ライデンＣ","0","600","300000008","0","0","0","0","0","0","0","0","1600000","60","304503","1","0"
"0","250","0","0","5000","0","0","924112305","300","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","200","0","0","924112401","1600","0","450","1","0","0","0","0","0","0","0","1","0","0","1500","2000","200","0","0","ライデン","0","0","300000008","0","0","0","0","70","0","0","200","1000000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112402","0","0","450","0","0","0","0","8000","0","64000","0","1","0","0","0","0","0","0","0","ライデンＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","2000000","60","304503","1","0"
"0","0","0","0","0","0","0","924112403","0","0","450","0","0","0","0","1800","0","0","0","1","0","0","0","0","0","0","0","ライデンＢ","0","1400","300000008","0","0","0","0","0","0","0","0","2400000","60","304503","1","0"
"0","0","0","0","0","0","0","924112404","0","0","450","0","0","0","0","1000","0","0","0","1","0","0","0","0","0","0","0","ライデンＣ","0","600","300000008","0","0","0","0","0","0","0","0","1600000","60","304503","1","0"
"0","250","0","0","5000","0","0","924112405","300","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924113101","25000","0","100","0","0","0","0","500","0","0","0","1","0","0","25000","25000","0","0","0","フラワーマドンナ","0","500","300000008","0","0","0","12000","130","0","0","0","80000000","60","319203","1","0"
"0","250","0","0","5000","0","0","924113102","300","0","500","250","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924113201","25000","0","200","0","0","0","0","550","0","0","0","1","0","0","25000","25000","0","0","0","フラワーマドンナ","0","550","300000008","0","0","0","20000","130","0","0","0","150000000","60","319203","1","0"
"0","250","0","0","5000","0","0","924113202","350","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924113301","25000","0","450","0","0","0","0","600","0","0","0","1","0","0","25000","25000","0","0","0","フラワーマドンナ","0","600","300000008","0","0","0","30000","130","0","0","0","300000000","60","319203","1","0"
"0","250","0","0","5000","0","0","924113302","350","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924113401","25000","0","450","0","0","0","0","600","0","0","0","1","0","0","25000","25000","0","0","0","フラワーマドンナ","0","600","300000008","0","0","0","30000","130","0","0","0","1000000000","60","319203","1","0"
"0","250","0","0","5000","0","0","924113402","350","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924120101","3250","0","325","3250","0","0","0","906","0","856","0","0","0","0","3250","3250","3250","0","0","ハイオーク","0","2265","200000001","0","0","0","0","0","0","0","3250","6227142","42","252900","1","0"
"0","0","0","0","0","0","0","924120102","3250","0","325","3250","0","0","0","1208","0","887","0","0","0","0","3250","3250","3250","0","0","ワイルドホーン","0","1812","200000001","0","0","0","0","0","0","0","3250","5764596","42","251600","1","0"
"0","0","0","0","0","0","0","924120103","3250","0","325","3250","0","0","0","1208","0","1011","0","0","0","0","3250","3250","3250","0","0","リーフボア","0","1812","200000001","0","0","0","0","0","0","0","3250","5722491","42","253100","1","0"
"0","0","0","0","0","0","0","924120104","325","12","325","325","0","0","0","2191","0","0","0","5","0","0","325","325","325","120","0","クウカ（オーエド）のシャドウ","20","3031","200000001","1","0","0","4634","19","0","0","325","2952429","42","609501","32","207"
"0","0","0","0","0","1893","0","924120105","325","5","325","325","0","0","0","545","0","10426","0","5","0","0","325","325","325","0","0","アオイ（編入生）のシャドウ","0","702","200000001","1","0","0","0","33","0","0","325","1307451","65","610701","32","30"
"0","0","0","0","0","0","0","924120201","3250","0","325","3250","0","0","0","758","0","10873","0","0","0","0","3250","3250","3250","0","0","トドドン","0","1137","200000001","0","0","0","0","0","0","0","3250","23528358","42","250400","1","0"
"0","0","0","0","0","0","0","924120202","3250","0","325","3250","0","0","0","606","0","11387","0","0","0","0","3250","3250","3250","0","0","トレント","0","909","200000001","0","0","0","0","0","0","0","3250","24667394","42","252000","1","0"
"0","0","0","0","0","0","0","924120203","3250","0","325","3250","0","0","0","909","0","12021","0","0","0","0","3250","3250","3250","0","0","動く戦士像","0","909","200000001","0","0","0","0","0","0","0","3250","23400621","42","250900","1","0"
"0","0","0","0","0","281","0","924120204","325","113","325","325","0","0","0","1619","0","25995","0","6","0","0","325","325","325","0","0","ミヤコのシャドウ","4","998","200000001","1","0","0","0","18","0","0","325","20901298","42","600701","32","44"
"0","0","0","0","0","1717","0","924120205","325","3","325","325","0","0","0","450","0","52985","0","6","0","0","325","325","325","0","0","ミツキのシャドウ","2","435","200000001","1","0","0","0","35","0","0","325","18509966","42","605101","32","30"
"0","0","0","0","0","0","0","924120301","3250","0","325","3250","0","0","0","1212","0","9199","0","0","0","0","3250","3250","3250","0","0","ゴーレム","0","455","200000001","0","0","0","0","0","0","0","3250","23212921","42","250700","1","0"
"0","0","0","0","0","0","0","924120302","3250","0","325","3250","0","0","0","758","0","10750","0","0","0","0","3250","3250","3250","0","0","ゴブリンガード","0","682","200000001","0","0","0","0","0","0","0","3250","22682983","42","251200","1","0"
"0","0","0","0","0","1287","0","924120303","325","13","325","325","0","0","0","556","0","36638","0","5","0","0","325","325","325","0","0","ミフユ（作業服）のシャドウ","0","458","200000001","1","0","0","0","29","0","0","325","15965801","42","616901","32","35"
"0","0","0","0","0","190","0","924120304","325","43","325","325","0","0","0","1080","0","22348","0","6","0","0","325","325","325","0","0","リンのシャドウ","4","1426","200000001","1","0","0","0","28","0","0","325","18519180","42","602601","32","2600"
"0","0","0","0","0","0","0","924120305","325","6","325","325","0","0","0","954","0","0","0","6","0","0","325","325","325","198","0","ユイのシャドウ","18","1090","200000001","1","0","0","29780","22","0","0","325","17096065","42","600201","32","2690"
"0","0","0","0","0","0","0","924121101","900","0","100","5000","0","0","0","1000","0","16000","0","1","0","0","0","700","0","0","0","ワイバーン","0","500","300000008","0","0","0","0","50","0","0","0","80000000","60","302106","1","0"
"0","250","0","0","5000","0","0","924121102","250","0","500","200","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924121201","900","0","200","5000","0","0","0","1400","0","25000","0","1","0","0","0","700","0","0","0","ワイバーン","0","700","300000008","0","0","0","0","50","0","0","0","150000000","60","302106","1","0"
"0","250","0","0","5000","0","0","924121202","300","0","500","250","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924121301","900","0","450","5000","0","0","0","1500","0","40000","0","1","0","0","0","700","0","0","0","ワイバーン","0","800","300000008","0","0","0","0","50","0","0","0","300000000","60","302106","1","0"
"0","250","0","0","5000","0","0","924121302","550","0","500","320","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","0","0","0","0","0","0","924121401","900","0","450","5000","0","0","0","1500","0","40000","0","1","0","0","0","700","0","0","0","ワイバーン","0","800","300000008","0","0","0","0","50","0","0","0","1000000000","60","302106","1","0"
"0","250","0","0","5000","0","0","924121402","550","0","500","320","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","1600","0","0","5000","0","0","924122101","1600","0","100","1","50","0","0","0","0","0","0","1","0","0","2400","600","50","0","0","ティタノタートル","0","0","300000008","0","0","0","0","70","5000","0","50","80000000","60","304103","1","0"
"0","0","0","0","0","0","0","924122102","0","0","100","0","0","0","0","8000","0","20000","0","1","0","0","0","0","0","0","0","ティタノタートルＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","500000","60","304103","1","0"
"0","0","0","0","0","0","0","924122103","0","0","100","0","0","0","0","500","0","0","0","1","0","0","0","0","0","0","0","ティタノタートルＢ","0","500","300000008","0","0","0","0","0","0","0","0","2000000","60","304103","1","0"
"0","0","0","0","0","0","0","924122104","0","0","100","0","0","0","0","150","0","0","0","1","0","0","0","0","0","0","0","ティタノタートルＣ","0","150","300000008","0","0","0","0","0","0","0","0","1800000","60","304103","1","0"
"0","250","0","0","5000","0","0","924122105","250","0","500","250","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","1600","0","0","5000","0","0","924122201","1600","0","200","1","50","0","0","0","0","0","0","1","0","0","2400","600","50","0","0","ティタノタートル","0","0","300000008","0","0","0","0","70","5000","0","50","150000000","60","304103","1","0"
"0","0","0","0","0","0","0","924122202","0","0","200","0","0","0","0","8000","0","30000","0","1","0","0","0","0","0","0","0","ティタノタートルＡ","0","8000","300000008","0","0","0","1000","0","0","0","0","1000000","60","304103","1","0"
"0","0","0","0","0","0","0","924122203","0","0","200","0","0","0","0","750","0","0","0","1","0","0","0","0","0","0","0","ティタノタートルＢ","0","600","300000008","0","0","0","0","0","0","0","0","2800000","60","304103","1","0"
"0","0","0","0","0","0","0","924122204","0","0","200","0","0","0","0","300","0","0","0","1","0","0","0","0","0","0","0","ティタノタートルＣ","0","200","300000008","0","0","0","0","0","0","0","0","2400000","60","304103","1","0"
"0","250","0","0","5000","0","0","924122205","300","0","500","300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","バーストエネミー","0","0","300000009","0","0","0","0","0","150","0","100","1000000000","100","217300","1","0"
"0","1600","0","0","5000","0","0","924122301","1600","0","450","1","50","0","0","0","0","0","0","1","0","0","2400","600","50","0","0","ティタノタートル","0","0","300000008","0","0","0","0","70","5000","0","50","300000000","60","304103","1","0"
