56540cf1f4da61c4ce3620095c21e7117445ccfb04a4104857d02dbfa1ba2397,56f1669a412d6ffcb68f7ec80e842335d589b2e4becf1bc7a8ef83eacae67b9a,da526d66af776adcb3df078badff7734a6d665704f78851feb04c390a427b51e,da601902dac44dc9191e5fac965af301d1a2bbf4c1aea7a245fa80bdd07893ff,f5c5698413c0488ec3e5984141159889f1e49a209cd58d3413c9a45afd46bc56,942d1fb8eade61c540a7d718fbf0c689e4f6994874f19eb4efbeb47f4f3c4cdc,f9a15633d696c369cfe080bb5bc7d34b01885f495cbb86b52c756c772047f394,6d82e36f90d916fdc439d3512346750e9437b65981fe01a7f95d8937fbf53a0c,c9e44b0d2147f217aa71d9916c68fbf17fa428452e5ebf83428223b6dc678d22,0d666f33368817f667f20554168d8590b1c08aa3a34da5fe72ca9d8c32be2282,026783f2fca8327a6ff228adaec075c48d6fff34bc75599ed14b33ac874cb3df,fd000595f4cc77b1e02aa371df919aa78f967115c97b1503a0232b603e1d5439
"105801","あと９日！　もうすぐですよ♪\nえへへ、楽しみで楽しみで\nごはんが進みますね☆","","0","0","ペコリーヌ","6","0","17","0","80003","179"
"106001","ごはんが進みますね☆\nじゃなーい！\nいくらなんでも食べ過ぎよ！\n記念日、迎えられなくなるわよ！？","","0","0","キャル","6","2","24","0","80003","180"
"105901","大丈夫ですよキャルさま\n食事はわたくしたちの\n歩んできた道そのもの\nなのですから","","0","0","コッコロ","6","1","17","0","80003","181"
"105801","さっすがコッコロちゃん\nいいことを言いますね！\nそう、わたしたち\n【美食殿】の活動目的は─","","0","0","ペコリーヌ","6","0","18","0","80003","182"
"106001","─みんなで楽しく食事をすること\nでしょ？\nあれだけ食べ歩いてきたんだから\n分かってるわよ","","0","0","キャル","6","2","25","0","80003","183"
"105901","はい…そうでございますね♪\nそれにしてもわたくしたち\n本当にいろいろなものを\n食べ歩いてきましたね…","","0","0","コッコロ","6","1","18","0","80003","184"
"106001","そうね…ほんっとうにね…\n毒まみれのニセドラゴンとか\n恐竜…は逃げられちゃったっけ\nあとワニゴ…ワニの魔物とかね","","0","0","キャル","6","2","26","0","80003","185"
"106001","そして、とうとう本物の\nドラゴンまで相手に\nしちゃったのよね、あたしたちって","","0","0","キャル","6","2","27","0","80003","186"
"106001","信じられない強さだったわね\nあのドラゴン…やっぱり\n作戦はしっかり立てていかないと\nダメよね","","0","0","キャル","6","2","28","0","80003","187"
"105801","えへへ…☆\nキャルちゃんが色んなことを\n覚えていてくれて\nうれしいです♪","","0","0","ペコリーヌ","6","0","19","0","80003","188"
"105901","わたくしも鮮明に覚えておりますよ\n主さまもきっと…♪","","0","0","コッコロ","6","1","19","0","80003","189"
"106001","あったり前でしょ！\n忘れないわよ、あんな滅茶苦茶な\nものばかり食べさせられて！\n…忘れられるわけ、ないじゃない","","0","0","キャル","6","2","29","0","80003","190"
"106001","ねえちょっと、ちょっと待って！？\nカリンから、2.5周年記念の\n生放送に出演してほしいって\n言われたんだけど！","","0","0","キャル","7","0","30","0","80003","191"
"106001","なんでそういう大事なことを\n急に言うわけ！？\nそんなの聞いてないわよ～！？","","0","0","キャル","7","0","31","0","80003","192"
"106001","いっぱい人に見られちゃうのよね？\nなんであたしがそんなこと…","","0","0","キャル","7","0","32","0","80003","193"
"106001","あー\nあー\n…声、これで大丈夫かしら？","","0","0","キャル","7","0","33","0","80003","194"
"106001","聞き取りにくいかもしれないわね…\nもうちょっと明るい方がいいかも\nえっと…こんな感じ？","","0","0","キャル","7","0","34","0","80003","195"
"106001","オイッスー☆","","0","0","キャル","7","0","35","0","80003","196"
"106001","……\nいや、ないわ\nいつもどおりが一番ね、うん","","0","0","キャル","7","0","36","0","80003","197"
"106001","もう、記念の生放送なんて\n超責任重大なやつじゃない…\nもしなにか失敗とかしたら…","","0","0","キャル","7","0","37","0","80003","198"
"106001","ど、どど、どうしよう！？\n緊張してきちゃった…！！","","0","0","キャル","7","0","38","0","80003","199"
"105901","主さま、わたくし\nペコリーヌさまとキャルさまと共に\n2.5周年を祝う生放送に\n出演する大役を仰せつかりました","","0","0","コッコロ","8","0","20","0","80003","200"
"105901","多くの方々に\n『プリンセスコネクト！\nRe:Dive』の魅力をお伝えする\n重要な役割でございます","","0","0","コッコロ","8","0","21","0","80003","201"
"105901","わたくし、全身全霊をもって\n生放送に取り組みたいと\n思っております","","0","0","コッコロ","8","0","22","0","80003","202"
"105901","ですが、もしかしたら\nセリフを噛んでしまったり\n段取りを間違えてしまったり\nするかもしれません…","","0","0","コッコロ","8","0","23","0","80003","203"
"105901","そのようなことがないよう\n練習はしっかりしておかなくては\nまずはこちらから…","","0","0","コッコロ","8","0","24","0","80003","204"
"105901","オイッスー☆","","0","0","コッコロ","8","0","25","0","80003","205"
"105901","先ほどキャルさまが練習されて\nいるのをお見かけしたので\nわたくしもと思いまして…\nいかがでしょうか？","","0","0","コッコロ","8","0","26","0","80003","206"
"105901","良い感じ、ですか？\n…ふふ、ありがとうございます\n主さまのあたたかいお言葉があれば\nわたくしは百人力でございます","","0","0","コッコロ","8","0","27","0","80003","207"
"105901","この大役を無事に成し遂げ\n主さまに素敵な2.5周年を\n迎えていただけるよう…\nわたくし、尽力いたしますね","","0","0","コッコロ","8","0","28","0","80003","208"
"105801","オイッスー☆","","0","0","ペコリーヌ","9","0","20","0","80003","209"
"105801","…う～ん、今のはちょっと\n違う感じがしますね\n堅苦しかったかもしれません","","0","0","ペコリーヌ","9","0","21","0","80003","210"
"105801","あと６日で2.5周年ですか…","","0","0","ペコリーヌ","9","0","22","0","80003","211"
"105801","この年月がオイッスーの\n歴史なんだと思うと\nじ～んとしちゃいます！\nやばいですね☆","","0","0","ペコリーヌ","9","0","23","0","80003","212"
"105801","生放送で最高のオイッスー☆　を\nみなさんにお届けするために\n頑張らないと！\nそれじゃあもう一度…","","0","0","ペコリーヌ","9","0","24","0","80003","213"
"105801","オイッスー☆","","0","0","ペコリーヌ","9","0","25","0","80003","214"
"105801","…うう～ん、どうしてでしょう\nまだ何かが違う気がします…\nもしかしたら\nおなかが空きすぎてるとか？","","0","0","ペコリーヌ","9","0","26","0","80003","215"
"105801","今さっき食べたばっかりですけど\nおなかが減っては\n良いオイッスー☆　は\n出せませんよね！","","0","0","ペコリーヌ","9","0","27","0","80003","216"
"105801","そうと決まれば、コッコロちゃんと\nキャルちゃんを誘って\nごはんにしましょう！\n善は急げです！","","0","0","ペコリーヌ","9","0","28","0","80003","217"
"105801","あ、二人が丁度いいところに！\nオイッス～☆　…ああ！！\n今の、今のですよ～♪","","0","0","ペコリーヌ","9","0","29","0","80003","218"
"105801","なるほど、どんな時も\n自然体が一番ってことですね！\nこの調子で、生放送も\n頑張っちゃいます♪","","0","0","ペコリーヌ","9","0","30","0","80003","219"
"105801","2.5周年まで残り５日ですが\nその前にもうすぐ生放送ですよ！\nコッコロちゃん\n準備の方はどうですか？","","0","0","ペコリーヌ","10","0","31","0","80003","220"
"105901","はい。わたくし、しっかりと\n備えてまいりました\n万事抜かりはございません","","0","0","コッコロ","10","1","29","0","80003","221"
"105801","おお～すごい自信を感じます…！\nいい生放送になりそうですね☆\n……あれ？　なんだかこの辺り\n揺れていませんか？","","0","0","ペコリーヌ","10","0","32","0","80003","222"
"106001","…………","","0","0","キャル","10","2","39","0","80003","223"
"105901","キャルさま？\nお風邪をひかれたんでしょうか\nひどい震えですが…","","0","0","コッコロ","10","1","30","0","80003","224"
"106001","かかかか風邪じゃないわよ！\nここここれはただ\nななな生放送が楽しみ過ぎて\nワワワワクワクが止まらないだけ！","","0","0","キャル","10","2","40","0","80003","225"
"105801","大丈夫ですかキャルちゃん！？\nそうだ、これを飲んでください！","","0","0","ペコリーヌ","10","0","33","0","80003","226"
"106001","きき気がきくじゃない、ありがとっ\nごくっ、んく…ぶはぁっ！？\nちょっと何飲ませたの！？\n辛っ！　苦ぁ！？　甘ぁっ！？","","0","0","キャル","10","2","41","0","80003","227"
"105801","これは魔物のエキスに薬草に\nその他色んなものを混ぜた\n特製の栄養ドリンクです！","","0","0","ペコリーヌ","10","0","34","0","80003","228"
"105801","これを飲めば体ぽかぽかで\n元気いっぱいですよ♪","","0","0","ペコリーヌ","10","0","35","0","80003","229"
"106001","このアホリーヌ！\n風邪じゃないって言ったでしょ！？\nどさくさに紛れて\nそんな恐ろしいもん飲ませんな～！","","0","0","キャル","10","2","42","0","80003","230"
"105901","キャルさま\n震えが収まっておりますね\nよかったです…\nわたくし、心配いたしました","","0","0","コッコロ","10","1","31","0","80003","231"
"106001","え？　ああ、ホントね…って\nだから風邪じゃないって\n言ってるのに…\nまあいいわこの際なんでも","","0","0","キャル","10","2","43","0","80003","232"
"105801","えっへへ～♪　いつも通りの\nキャルちゃんに戻りましたし\n素敵な生放送が出来そうですね！\n今から楽しみです☆","","0","0","ペコリーヌ","10","0","36","0","80003","233"
"190801","ランドソルのみなさま、こんにちは\n生放送の会場設営を担当しています\n【ギルド管理協会】のカリンです","","0","0","カリン","11","0","6","0","80003","234"
"190801","【美食殿】のみなさんは\nまもなく始まる生放送に向けて\n最後の調整のため\n席を外しています","","0","0","カリン","11","0","7","0","80003","235"
"190801","頑張っている３人の\n邪魔をするわけには\nいきませんので、ご容赦ください","","0","0","カリン","11","0","8","0","80003","236"
"190801","ですので、本日は私から\n【美食殿】のみなさんの様子を\nお伝えさせていただこうと思います","","0","0","カリン","11","0","9","0","80003","237"
"190801","まずはペコリーヌさんですが…\n何やら大量のおにぎりを\n食べているようです\nえっと…栄養は大事ですよね","","0","0","カリン","11","0","10","0","80003","238"
"190801","次にコッコロさんですが\nこちらは発声練習をしています","","0","0","カリン","11","0","11","0","80003","239"
"190801","一生懸命、小さなお口を開けて\n声を出す姿が応援したくなりますね","","0","0","カリン","11","0","12","0","80003","240"
"190801","そしてキャルさんは…\nこれは…堂々としたものですね\n何もせず、ただ立ち尽くして…","","0","0","カリン","11","0","13","0","80003","241"
"190801","あれ？\nもしかして緊張で気を失って…？","","0","0","カリン","11","0","14","0","80003","242"
"190801","…ええと\n【美食殿】のみなさんは\nやる気十分なようですね！","","0","0","カリン","11","0","15","0","80003","243"
"190801","３人とも生放送を\nいいものにしようと\n全力で頑張ってくれていますので\nどうかご期待ください","","0","0","カリン","11","0","16","0","80003","244"
"190801","それでは\nまた明日お会いしましょう♪","","0","0","カリン","11","0","17","0","80003","245"
"106001","2.5周年まであと３日！\nそして生放送は明日！\nなんかいよいよって感じね…","","0","0","キャル","12","0","44","0","80003","246"
"105801","３人でい～っぱい練習しましたし\nきっと大丈夫ですよ☆","","0","0","ペコリーヌ","12","2","37","0","80003","247"
"105901","ペコリーヌさまに\n大丈夫と言ってもらえると\nとても心強いですね","","0","0","コッコロ","12","1","32","0","80003","248"
"106001","信じすぎちゃだめよコロ助\nこいつはなーんにも\n考えてないだけなんだから","","0","0","キャル","12","0","45","0","80003","249"
"105801","ひどいですよぉキャルちゃ～ん！","","0","0","ペコリーヌ","12","2","38","0","80003","250"
"105901","ふふ。お二人とも\n普段通りの様子で\n安心いたしました","","0","0","コッコロ","12","1","33","0","80003","251"
"105801","はいっ☆\n生放送でもなんでも\n全力全開、わたしらしく\nぶつかっていくだけです！","","0","0","ペコリーヌ","12","2","39","0","80003","252"
"106001","そうね。おめでたいことなんだし\nここまで来たんなら\n楽しめるだけ\n楽しむしかないわよね！","","0","0","キャル","12","0","46","0","80003","253"
"105901","わたくしも、普段よりも心が\n熱くなっております\nこの胸の気持ちをお伝えできるよう\n精一杯努力いたします…！","","0","0","コッコロ","12","1","34","0","80003","254"
"105801","それでは、いきましょう！\n明日の生放送、絶対に\n成功させましょうね☆","","0","0","ペコリーヌ","12","2","40","0","80003","255"
"105801","えっと、最初のひと言は…あれ？\nキャルちゃん、わたし\n何て言うんでしたっけ？","","0","0","ペコリーヌ","13","0","41","0","80003","256"
"106001","は！？\nなにいきなりど忘れしてるの！？\nっていうかあんた、台本は！？","","0","0","キャル","13","2","47","0","80003","257"
"105801","忘れてきちゃいました☆","","0","0","ペコリーヌ","13","0","42","0","80003","258"
"106001","忘れてきちゃいました☆\nで済ませられると思ってんの！？\nほら、あたし二冊持ってきたから\nこれ使いなさい！","","0","0","キャル","13","2","48","0","80003","259"
"105901","マイクとは、こんな高い位置に\nあるものなのですね…！\n背伸びをすれば、何とか…\nう～ん、うぅ～ん…！","","0","0","コッコロ","13","1","35","0","80003","260"
"106001","あぁもう\n少し下げればいいでしょ！？\nこれくらいでいい？\nまったく、世話が焼けるわね…","","0","0","キャル","13","2","49","0","80003","261"
"105801","あれ？\nキャルちゃん、後ろ髪が\nはねちゃってますよ？","","0","0","ペコリーヌ","13","0","43","0","80003","262"
"106001","え？　うそっ！？\nちゃんと確かめてきたのに！\nどこどこ！？","","0","0","キャル","13","2","50","0","80003","263"
"105901","キャルさま、動かないで\nくださいまし。今くしで…\nはい、直りましたよ","","0","0","コッコロ","13","1","36","0","80003","264"
"106001","あ、ありがと…はぁ。生放送\n本番までもうすぐなのに\nこんなことしてる場合じゃ\nないわよね","","0","0","キャル","13","2","51","0","80003","265"
"105901","はい、時間は残りわずかです\nですが、慌ただしく\n動き回るこの時間も\nなんだか楽しくて…♪","","0","0","コッコロ","13","1","37","0","80003","266"
"106001","コロ助、あんた…って\nそうじゃなくて！\n胸にジンワリきてる\n暇なんかないでしょ…！？","","0","0","キャル","13","2","52","0","80003","267"
"105801","あはは♪\nキャルちゃんの動きが\nとっても面白いです♪\nやばいですね☆","","0","0","ペコリーヌ","13","0","44","0","80003","268"
"105901","ふふ\nきっと面白い生放送になると\nわたくし、確信しております","","0","0","コッコロ","13","1","38","0","80003","269"
"105801","絶対絶対、間違いありません！\n見てくれるみなさんが\n笑顔になれる時間を\nお届けしましょう！","","0","0","ペコリーヌ","13","0","45","0","80003","270"
"106001","そんなの当然でしょ！\n誰が見たって面白いって\n言ってもらえるように\nあれだけ準備したんだから！","","0","0","キャル","13","2","53","0","80003","271"
"105801","それでは\n記念日直前生放送！\n楽しみにしててくださいね☆","","0","0","ペコリーヌ","13","0","46","0","80003","272"
"190801","こんにちは\n【ギルド管理協会】のカリンです","","0","0","カリン","14","0","18","0","80003","273"
"190801","昨日の生放送は\nいかがだったでしょうか？","","0","0","カリン","14","0","19","0","80003","274"
"190801","たくさんの笑顔と喜びと\nそして驚きを受け取って\nいただけたのではないかと思います","","0","0","カリン","14","0","20","0","80003","275"
"190801","そしていよいよ\n明日は2.5周年の当日\n待ちに待った記念日を\n迎えることとなります","","0","0","カリン","14","0","21","0","80003","276"
"190801","【美食殿】のみなさんも\n張り切って様々な準備を\nされていますよ","","0","0","カリン","14","0","22","0","80003","277"
"190801","【ギルド管理協会】も\n万全のサポート体制で\n協力してまいりたいと思います","","0","0","カリン","14","0","23","0","80003","278"
"190801","…ふふ、本当に楽しみですね\n【ギルド管理協会】の職員として\nだけではなく、私個人としても…","","0","0","カリン","14","0","24","0","80003","279"
"190801","この記念日を迎えられることが\n心から楽しみですし\n幸せを感じています","","0","0","カリン","14","0","25","0","80003","280"
"190801","きっと【美食殿】のみなさんは\nそれ以上に心を弾ませて\nいることでしょう","","0","0","カリン","14","0","26","0","80003","281"
"190801","それでは\n明日からの2.5周年を\nどうぞ、お楽しみに…♪","","0","0","カリン","14","0","27","0","80003","282"
"105801","準備はいいですかっ？\n…いっきますよー！","","0","0","ペコリーヌ","15","0","47","0","80003","283"
"106001","祝！","","0","0","キャル","15","2","54","0","80003","284"
"105901","2.5周年！","","0","0","コッコロ","15","1","39","0","80003","285"
"105801","おめでとうございま～す☆","","0","0","ペコリーヌ","15","0","48","0","80003","286"
"106001","少し前まではまだまだ先じゃない\nとか言ってたけど\n本当にあっという間だったわね","","0","0","キャル","15","2","55","0","80003","287"
"105901","光陰矢の如し…\nとはこのことでございますね\nでも、今日という日を無事に\n迎えることができて良かったです","","0","0","コッコロ","15","1","40","0","80003","288"
"105801","コッコロちゃん！　キャルちゃん！\n落ち着くには\nまだ早いですよ！\n盛り上がるのはこれからです☆","","0","0","ペコリーヌ","15","0","49","0","80003","289"
"106001","ほんとあんたはいつも\n全力全開ねー\nでもそうね、記念日なんだし\nパーっといきましょ！","","0","0","キャル","15","2","56","0","80003","290"
"105901","ええ、わたくしも全力全開で\nまいります…！\n主さま、さあ\nどうぞ手を取ってくださいまし…♪","","0","0","コッコロ","15","1","41","0","80003","291"
"106001","あんたもコロ助も、浮かれて\n転ぶんじゃないわよ？\n…仕方ないから、あたしも\n手を繋いであげるわよ","","0","0","キャル","15","2","57","0","80003","292"
"105801","あー！　二人ともずるいです！\nわたしもっ、ギュー♪","","0","0","ペコリーヌ","15","0","50","0","80003","293"
"106001","ちょっ、ペコリーヌ！\nくっつき過ぎよ！","","0","0","キャル","15","2","58","0","80003","294"
"105801","記念日だから\n平気平気♪\nやばいですね☆","","0","0","ペコリーヌ","15","0","51","0","80003","295"
"106001","意味分かんないわよ！","","0","0","キャル","15","2","59","0","80003","296"
"105901","ふふ。このめでたき日に\n喜びがあふれておりますね\n主さまは…いかがでしょうか？","","0","0","コッコロ","15","1","42","0","80003","297"
"105901","喜んでいただけているならば\nわたくしはとてもとても\n幸せでございます","","0","0","コッコロ","15","1","43","0","80003","298"
"105801","さぁ、2.5周年を\n楽しみ尽くしますよ☆\nまだまだ食べたいものもありますし\nやりたいこともたくさんです！","","0","0","ペコリーヌ","15","0","52","0","80003","299"
"106001","分かった、分かったから\n引っ張るんじゃないわよ！\n…そんな掴まなくても\nちゃんとついていくから","","0","0","キャル","15","2","60","0","80003","300"
"105901","ペコリーヌさま…キャルさま…\n主さま…共にまいりましょう\nどこまでも…！","","0","0","コッコロ","15","1","44","0","80003","301"
"105801","はい！　それでは2.5周年\n食べつくしツアーへ！\nそして、その先の未来へ\n向かって出発しましょう！","","0","0","ペコリーヌ","15","0","53","0","80003","302"
"105801","2.5周年\nありがとうございます！","105901,45,106001,61","1","0","ペコリーヌ・コッコロ・キャル","15","0","54","0","80003","303"
"190804","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","","0","1","カリン","0","1","1","0","60002","304"
"0","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","","0","1","","0","2","0","1","60002","305"
"0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","","0","1","","0","2","0","1","60002","306"
"0","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！","","0","1","","0","2","0","1","60002","307"
"0","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！","","0","1","","0","2","0","1","60002","308"
"0","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","","0","2","","0","2","0","1","60002","309"
"0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","","0","1","","0","2","0","2","60002","310"
"0","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","","0","1","","0","2","0","2","60002","311"
"0","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！","","0","1","","0","2","0","2","60002","312"
"0","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！","","0","1","","0","2","0","2","60002","313"
"0","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","","0","2","","0","2","0","2","60002","314"
"0","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","","0","1","","0","2","0","3","60002","315"
"0","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","","0","1","","0","2","0","3","60002","316"
"0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","","0","1","","0","2","0","3","60002","317"
"0","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","","0","1","","0","2","0","3","60002","318"
"0","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたい焼き！　和菓子パワーで売上アップです！","","0","1","","0","2","0","3","60002","319"
"0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","","0","1","","0","2","0","3","60002","320"
"0","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかのごとく、色々な事がうまくいきますよ♪","","0","2","","0","2","0","3","60002","321"
"0","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","","0","1","","0","2","0","4","60002","322"
"0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","","0","1","","0","2","0","4","60002","323"
"0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","","0","1","","0","2","0","4","60002","324"
"0","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","","0","1","","0","2","0","4","60002","325"
"0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","","0","1","","0","2","0","4","60002","326"
"0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","","0","1","","0","2","0","4","60002","327"
"0","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","","0","2","","0","2","0","4","60002","328"
"190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","","0","0","カリン","0","3","2","0","60002","329"
"190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","","0","0","カリン","7","3","3","0","60002","330"
"105901","ささ、シェフィさまはこちらへ…","","0","0","コッコロ","1","4","1","0","80005","331"
"106401","コッコロさん、どこへ行くの…？\n…え？","","0","0","シェフィ","1","0","1","0","80005","332"
"105801","『おめでとうございます！\nわ～パチパチー！』\n…という感じでどうですかね！？","","0","0","ペコリーヌ","1","3","1","0","80005","333"
"105901","ではわたくしも\n後ろからクラッカーを鳴らして\n応戦いたします\nああ、当日が待ち遠しいですね","","0","0","コッコロ","1","4","2","0","80005","334"
"106401","ええと…\n二人とも何をしているの？","","0","0","シェフィ","1","0","2","0","80005","335"
"106001","シェフィは初めてだもんね\nあの日が近いからって\n予行練習してんのよ\n気が早いわよね～","","0","0","キャル","1","1","1","0","80005","336"
"106401","あの日…？","","0","0","シェフィ","1","0","3","0","80005","337"
"105801","その通りです…\nいよいよ記念すべきあの日が\n近づいてきましたよ！","","0","0","ペコリーヌ","1","3","2","0","80005","338"
"105801","『プリンセスコネクト！\nRe:Dive』3.5周年！","","0","0","ペコリーヌ","1","3","3","0","80005","339"
"190801","やばいですね☆","","0","0","カリン","1","2","1","0","80005","340"
"106001","って、なにしれっと\n参加してんのよカリン！","","0","0","キャル","1","1","2","0","80005","341"
"190801","ふふ、いいじゃないですか\n【ギルド管理協会】として\n私もみなさんと一緒に\nお祝いをさせてください！","","0","0","カリン","1","2","2","0","80005","342"
"190801","それに…記念日が近づけば\nとっておきの情報を\nお届けしますから♪","","0","0","カリン","1","2","3","0","80005","343"
"105801","というわけで\n今日からシェフィちゃんも一緒に\nカウントダウンしちゃいましょう！\n3.5周年まで…","","0","0","ペコリーヌ","1","3","4","0","80005","344"
"106401","えっ！？　ええとええと…！\nあ、あと14日…！","","0","0","シェフィ","1","0","4","0","80005","345"
"105801","3.5周年まであと13日\n豪華に、そして盛大に\nお祝いしたいですね☆","","0","0","ペコリーヌ","2","3","5","0","80005","346"
"105901","豪華といえば前にとある貴族さまが\n舞踏会を開かれたそうで\n主さまがそのお手伝いを\nしておりました","","0","0","コッコロ","2","1","3","0","80005","347"
"105901","そこで美しい所作を学ばれたので\nわたくしも教えていただきました\nしゃなり、しゃなり…\nいかがでしょう？","","0","0","コッコロ","2","1","4","0","80005","348"
"105801","すっごく上手ですよ☆\nまるでお姫様みたいです\nせっかくなのでわたしも\nしゃなりしゃなり","","0","0","ペコリーヌ","2","3","6","0","80005","349"
"105901","さすがでございます\nペコリーヌさま","","0","0","コッコロ","2","1","5","0","80005","350"
"106001","いや、あんたは\nできなきゃダメでしょ\n本物のお姫様なんだし","","0","0","キャル","2","0","3","0","80005","351"
"106401","しゃなり、しゃなり…\nふふ、案外できるものね","","0","0","シェフィ","2","2","5","0","80005","352"
"105801","わぁ！\nシェフィちゃん\n姿勢がとってもキレイです♪","","0","0","ペコリーヌ","2","3","7","0","80005","353"
"105901","さ、次はキャルさまの\n番でございますよ","","0","0","コッコロ","2","1","6","0","80005","354"
"106001","あ、あたしはいいわよ！\nそういうの全然分かんないし…","","0","0","キャル","2","0","4","0","80005","355"
"106401","大丈夫\nやってみると結構楽しいわよ\nほらほらっ","","0","0","シェフィ","2","2","6","0","80005","356"
"106001","そ、そこまで言うなら…\nしゃなにゅわきゃあっ！","","0","0","キャル","2","0","5","0","80005","357"
"106001","いたたた…もぉお～！\nなんであたしがこんな目に～！","","0","0","キャル","2","0","6","0","80005","358"
"105901","まぁまぁ\n記念日までに練習すれば\nできるようになるかもしれません\nよろしければお教えいたしますよ","","0","0","コッコロ","2","1","7","0","80005","359"
"106001","よし！\nあんたたちができて\nあたしだけできないのはしゃくだし\nやってやろうじゃないの！！","","0","0","キャル","2","0","7","0","80005","360"
"105901","3.5周年まであと12日\n記念日当日はもちろんですが\nその日を待つ時間というのも\n心躍ります","","0","0","コッコロ","3","1","8","0","80005","361"
"105801","分かりますっ！\nどんな特別な料理を食べられるのか\n考えるだけでワクワクしますよね！","","0","0","ペコリーヌ","3","3","8","0","80005","362"
"105901","特別な料理といえば、お祭りですね\nそういえば主さまは学生として\n聖学祭に参加されたこと\nがあるとか…","","0","0","コッコロ","3","1","9","0","80005","363"
"106401","聖学祭…って、なにかしら？","","0","0","シェフィ","3","2","7","0","80005","364"
"105901","聖テレサ女学院の祭典ですよ\n二つのチームが競い合い\n青春を満喫するのが趣旨のようです","","0","0","コッコロ","3","1","10","0","80005","365"
"106001","それってカルミナの\nサプライズライブがあった\nお祭りよね？\nちょっと見たかったかも…","","0","0","キャル","3","0","8","0","80005","366"
"106001","カルミナの後の\nライブも好評だったらしいじゃない\n確か、なかよし部\nだったっけ…？","","0","0","キャル","3","0","9","0","80005","367"
"105801","なかよし部…\n仲が良さそうな名前で\nやばいですね☆","","0","0","ペコリーヌ","3","3","9","0","80005","368"
"106001","いや、そのまんますぎでしょ…","","0","0","キャル","3","0","10","0","80005","369"
"106401","聖学祭かぁ…なんだか楽しそうね\nそれになかよし部の人たちも\n気になるわ","","0","0","シェフィ","3","2","8","0","80005","370"
"105801","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪","","0","0","ペコリーヌ","3","3","10","0","80005","371"
