e89bfc787658424f7704f41cfa43aad0d64899e5ca5acd59f3c6b5395098af42,b9bc1f15e2c5eed10b43e7bacdec1ad8f04a0d1cb55d76bdf10265cc23686b56,df953a13459b3df7e33d6e784abdbd1853dad0d874908716c76ce3937372f5de,14e402a8e13f7e2d81e2168e9cda50c0067d66d76d0a305431d81f418a7a4324,bb2c4f9a710fb2887036bb82c026f6341c9d7d81e25902bbdace2b0f9eb5c24e,afce87fb83c75eadf272dcbdcda5b8d39a7430f77917865cf6f7fd442ffc0199,41a8ae52b725a155e9b7b7b004b9c571e5afc15def5e7cc756ef8909ec0a4a37,30268516e2a147a8055a471e53bbbf98dd1f9ae1251251c62d817cfe956b8ec8
"323","0","2022/03/15 14:59:59","0","186","3","2022/03/11 12:00:00","116001"
"324","0","2022/03/24 11:59:59","1074","187","3","2022/03/15 15:00:00","121401"
"325","0","2022/03/28 11:59:59","0","188","3","2022/03/24 12:00:00","117201"
"326","0","2022/03/31 11:59:59","0","189","3","2022/03/28 12:00:00","109101"
"327","0","2022/04/03 18:59:59","1075","190","3","2022/03/31 12:00:00","180401"
"328","0","2022/04/03 18:59:59","1075","190","3","2022/03/31 12:00:00","180201"
"329","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","118101"
"330","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180801"
"331","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","106701"
"332","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180701"
"333","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180301"
"334","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180601"
"335","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180101"
"336","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","106801"
"337","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","180501"
"338","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","107001"
"339","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","106101"
"340","0","2022/04/03 18:59:59","0","190","3","2022/03/31 12:00:00","107101"
"341","0","2022/04/11 11:59:59","1076","191","3","2022/04/03 19:00:00","121501"
"342","0","2022/04/15 14:59:59","0","192","3","2022/04/11 12:00:00","116201"
"343","0","2022/04/15 14:59:59","0","192","3","2022/04/11 12:00:00","116301"
"344","0","2022/04/22 11:59:59","1077","193","3","2022/04/15 15:00:00","121601"
"345","0","2022/04/30 11:59:59","0","194","3","2022/04/22 12:00:00","118001"
"346","0","2022/05/03 18:59:59","1078","195","3","2022/04/30 12:00:00","180901"
"347","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","118101"
"348","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180801"
"349","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","106701"
"350","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180701"
"351","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180301"
"352","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180601"
"353","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180101"
"354","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","106801"
"355","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180201"
"356","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180501"
"357","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","180401"
"358","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","107001"
"359","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","106101"
"360","0","2022/05/03 18:59:59","0","195","3","2022/04/30 12:00:00","107101"
"361","0","2022/05/11 11:59:59","1079","196","3","2022/05/03 19:00:00","122001"
"362","0","2022/05/15 14:59:59","0","197","3","2022/05/11 12:00:00","116501"
"363","0","2022/05/15 14:59:59","0","197","3","2022/05/11 12:00:00","116601"
"364","0","2022/05/24 11:59:59","1080","198","3","2022/05/15 15:00:00","121901"
"365","0","2022/05/28 11:59:59","0","199","3","2022/05/24 12:00:00","117701"
"366","0","2022/05/31 11:59:59","1081","200","3","2022/05/28 12:00:00","106101"
"367","0","2022/05/31 11:59:59","1081","200","3","2022/05/28 12:00:00","107001"
"368","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180901"
"369","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","118101"
"370","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180801"
"371","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","106701"
"372","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180701"
"373","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180301"
"374","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180601"
"375","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180101"
"376","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","106801"
"377","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180201"
"378","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180501"
"379","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","180401"
"380","0","2022/05/31 11:59:59","0","200","3","2022/05/28 12:00:00","107101"
"381","0","2022/06/09 11:59:59","1082","201","3","2022/05/31 12:00:00","122201"
"382","0","2022/06/15 14:59:59","0","202","3","2022/06/09 12:00:00","116701"
"383","0","2022/06/15 14:59:59","0","202","3","2022/06/09 12:00:00","116901"
"384","0","2022/06/24 11:59:59","1083","203","3","2022/06/15 15:00:00","122301"
"385","0","2022/06/30 11:59:59","0","204","3","2022/06/24 12:00:00","119901"
"386","0","2022/07/08 11:59:59","1084","205","3","2022/06/30 12:00:00","122501"
"387","0","2022/07/11 11:59:59","0","206","3","2022/07/08 12:00:00","117001"
"388","0","2022/07/15 14:59:59","0","207","3","2022/07/11 12:00:00","120701"
"389","0","2022/07/15 14:59:59","0","207","3","2022/07/11 12:00:00","120901"
"390","0","2022/07/25 11:59:59","1085","208","3","2022/07/15 15:00:00","122601"
"391","0","2022/07/28 11:59:59","0","209","3","2022/07/25 12:00:00","107901"
"392","0","2022/07/28 11:59:59","0","209","3","2022/07/25 12:00:00","107701"
"393","0","2022/07/31 11:59:59","0","210","3","2022/07/28 12:00:00","110301"
"394","0","2022/07/31 11:59:59","0","210","3","2022/07/28 12:00:00","110001"
"395","0","2022/08/09 11:59:59","1086","211","3","2022/07/31 12:00:00","122901"
"396","0","2022/08/12 11:59:59","0","212","3","2022/08/09 12:00:00","117201"
"397","0","2022/08/15 14:59:59","0","213","3","2022/08/12 12:00:00","121001"
"398","0","2022/08/15 14:59:59","0","213","3","2022/08/12 12:00:00","121101"
"399","0","2022/08/23 11:59:59","1087","214","3","2022/08/15 15:00:00","122701"
"400","0","2022/08/26 11:59:59","0","215","3","2022/08/23 12:00:00","113101"
"401","0","2022/08/26 11:59:59","0","215","3","2022/08/23 12:00:00","113401"
"402","0","2022/08/31 11:59:59","0","216","3","2022/08/26 12:00:00","110601"
"403","0","2022/08/31 11:59:59","0","216","3","2022/08/26 12:00:00","110401"
"404","0","2022/09/03 18:59:59","1088","217","3","2022/08/31 12:00:00","123001"
"405","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180901"
"406","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","118101"
"407","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180801"
"408","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","106701"
"409","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180701"
"410","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180301"
"411","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180601"
"412","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180101"
"413","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","106801"
"414","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180201"
"415","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180501"
"416","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","180401"
"417","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","107001"
"418","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","106101"
"419","0","2022/09/03 18:59:59","0","217","3","2022/08/31 12:00:00","107101"
"420","0","2022/09/12 11:59:59","1089","218","3","2022/09/03 19:00:00","123101"
"421","0","2022/09/15 14:59:59","0","219","3","2022/09/12 12:00:00","118001"
"422","0","2022/09/22 11:59:59","1090","220","3","2022/09/15 15:00:00","123201"
"423","0","2022/09/30 11:59:59","1091","221","3","2022/09/22 12:00:00","123301"
"424","0","2022/10/11 11:59:59","1092","222","3","2022/09/30 12:00:00","123601"
"425","0","2022/10/15 14:59:59","0","223","3","2022/10/11 12:00:00","117701"
"426","0","2022/10/25 11:59:59","1093","224","3","2022/10/15 15:00:00","123701"
"427","0","2022/10/28 11:59:59","0","225","3","2022/10/25 12:00:00","108101"
"428","0","2022/10/28 11:59:59","0","225","3","2022/10/25 12:00:00","108301"
"429","0","2022/10/31 11:59:59","0","226","3","2022/10/28 12:00:00","111101"
"430","0","2022/10/31 11:59:59","0","226","3","2022/10/28 12:00:00","113901"
"431","0","2022/11/08 11:59:59","1094","227","3","2022/10/31 12:00:00","123801"
"432","0","2022/11/11 11:59:59","0","228","3","2022/11/08 12:00:00","121501"
"433","0","2022/11/15 14:59:59","0","229","3","2022/11/11 12:00:00","107801"
"434","0","2022/11/15 14:59:59","0","229","3","2022/11/11 12:00:00","107501"
"435","0","2022/11/24 11:59:59","1095","230","3","2022/11/15 15:00:00","123901"
"436","0","2022/11/27 11:59:59","1096","231","3","2022/11/24 12:00:00","180601"
"437","0","2022/11/27 11:59:59","1096","231","3","2022/11/24 12:00:00","180101"
"438","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","123001"
"439","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180901"
"440","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","118101"
"441","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180801"
"442","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","106701"
"443","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180701"
"444","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180301"
"445","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","106801"
"446","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180201"
"447","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180501"
"448","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","180401"
"449","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","107001"
"450","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","106101"
"451","0","2022/11/27 11:59:59","0","231","3","2022/11/24 12:00:00","107101"
"452","0","2022/11/30 11:59:59","0","232","3","2022/11/27 12:00:00","108401"
"453","0","2022/11/30 11:59:59","0","232","3","2022/11/27 12:00:00","108601"
"454","0","2022/12/09 11:59:59","1097","233","3","2022/11/30 12:00:00","124001"
"455","0","2022/12/16 11:59:59","0","234","3","2022/12/09 12:00:00","119901"
"456","0","2022/12/23 11:59:59","0","235","3","2022/12/16 12:00:00","111501"
"457","0","2022/12/23 11:59:59","0","235","3","2022/12/16 12:00:00","114401"
"458","0","2022/12/31 11:59:59","1098","236","3","2022/12/23 12:00:00","124201"
"459","0","2023/01/03 18:59:59","1099","237","3","2022/12/31 12:00:00","181001"
"460","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","123001"
"461","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180901"
"462","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","118101"
"463","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180801"
"464","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","106701"
"465","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180701"
"466","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180301"
"467","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180601"
"468","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180101"
"469","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","106801"
"470","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180201"
"471","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180501"
"472","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","180401"
"473","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","107001"
"474","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","106101"
"475","0","2023/01/03 18:59:59","0","237","3","2022/12/31 12:00:00","107101"
"476","0","2023/01/10 11:59:59","1100","238","3","2023/01/03 19:00:00","124601"
"477","0","2023/01/15 14:59:59","0","239","3","2023/01/10 12:00:00","120701"
"478","0","2023/01/15 14:59:59","0","239","3","2023/01/10 12:00:00","120901"
"479","0","2023/01/24 11:59:59","1101","240","3","2023/01/15 15:00:00","124501"
"480","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","112001"
"481","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","111801"
"482","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","111901"
"483","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","115001"
"484","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","108801"
"485","0","2023/01/31 11:59:59","0","241","3","2023/01/24 12:00:00","108701"
"486","0","2023/02/09 11:59:59","1102","242","3","2023/01/31 12:00:00","124801"
"487","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","116401"
"488","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","121301"
"489","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","121401"
"490","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","121601"
"491","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","122001"
"492","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","121901"
"493","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","122201"
"494","0","2023/02/12 11:59:59","0","243","3","2023/02/09 12:00:00","122301"
"495","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","122601"
"496","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","122701"
"497","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","123101"
"498","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","123201"
"499","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","123701"
"500","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","123901"
"501","0","2023/02/15 14:59:59","0","244","3","2023/02/12 12:00:00","124201"
"502","0","2023/02/24 11:59:59","1103","245","3","2023/02/15 15:00:00","125001"
"503","0","2023/02/22 14:59:59","0","246","3","2023/02/15 15:00:00","121001"
"504","0","2023/02/22 14:59:59","0","246","3","2023/02/15 15:00:00","121101"
"505","0","2023/02/22 14:59:59","0","246","3","2023/02/15 15:00:00","115501"
"506","0","2023/02/22 14:59:59","0","246","3","2023/02/15 15:00:00","109101"
"507","0","2023/02/28 11:59:59","0","247","3","2023/02/24 12:00:00","122501"
"508","0","2023/03/03 18:59:59","1104","248","3","2023/02/28 12:00:00","118201"
"509","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","181001"
"510","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","123001"
"511","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180901"
"512","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","118101"
"513","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180801"
"514","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","106701"
"515","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180701"
"516","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180301"
"517","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180601"
"518","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180101"
"519","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","106801"
"520","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180201"
"521","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180501"
"522","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","180401"
"523","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","107001"
"524","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","106101"
"525","0","2023/03/03 18:59:59","0","248","3","2023/02/28 12:00:00","107101"
"526","0","2023/03/10 11:59:59","1105","249","3","2023/03/03 19:00:00","125101"
"527","0","2023/03/17 11:59:59","1106","250","3","2023/03/10 12:00:00","125201"
"528","0","2023/03/27 11:59:59","1107","251","3","2023/03/17 12:00:00","120001"
"529","0","2023/03/31 11:59:59","0","252","3","2023/03/27 12:00:00","122901"
"530","0","2023/04/07 11:59:59","1108","253","3","2023/03/31 12:00:00","125301"
"531","0","2023/04/10 11:59:59","0","254","3","2023/04/07 12:00:00","121501"
"532","0","2023/04/17 11:59:59","1109","255","3","2023/04/10 12:00:00","125401"
"533","0","2023/04/25 11:59:59","1110","256","3","2023/04/17 12:00:00","125801"
"534","0","2023/04/30 11:59:59","0","257","3","2023/04/25 12:00:00","123301"
"535","0","2023/05/10 11:59:59","1111","258","3","2023/04/30 12:00:00","125501"
"536","0","2023/05/15 14:59:59","0","259","3","2023/05/10 12:00:00","123601"
"537","0","2023/05/24 11:59:59","1112","260","3","2023/05/15 15:00:00","125601"
"538","0","2023/05/27 11:59:59","1113","261","3","2023/05/24 12:00:00","180301"
"539","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","118201"
"540","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","181001"
"541","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","123001"
"542","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180901"
"543","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","118101"
"544","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180801"
"545","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","106701"
"546","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180701"
"547","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180601"
"548","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180101"
"549","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","106801"
"550","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180201"
"551","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180501"
"552","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","180401"
"553","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","107001"
"554","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","106101"
"555","0","2023/05/27 11:59:59","0","261","3","2023/05/24 12:00:00","107101"
"556","0","2023/05/31 11:59:59","0","262","3","2023/05/27 12:00:00","123801"
"557","0","2023/06/09 11:59:59","1114","263","3","2023/05/31 12:00:00","126201"
"558","0","2023/06/15 14:59:59","0","264","3","2023/06/09 12:00:00","124001"
"559","0","2023/06/23 11:59:59","1115","265","3","2023/06/15 15:00:00","126301"
"560","0","2023/06/30 11:59:59","0","266","3","2023/06/23 12:00:00","124601"
"561","0","2023/06/30 11:59:59","0","266","3","2023/06/23 12:00:00","124501"
"562","0","2023/07/03 18:59:59","1116","267","3","2023/06/30 12:00:00","126401"
"563","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","118201"
"564","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","181001"
"565","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","123001"
"566","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180901"
"567","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","118101"
"568","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180801"
"569","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","106701"
"570","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180701"
"571","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180301"
"572","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180601"
"573","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180101"
"574","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","106801"
"575","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180201"
"576","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180501"
"577","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","180401"
"578","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","107001"
"579","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","106101"
"580","0","2023/07/03 18:59:59","0","267","3","2023/06/30 12:00:00","107101"
"581","0","2023/07/12 11:59:59","1117","268","3","2023/07/03 19:00:00","126601"
"582","0","2023/07/15 14:59:59","0","269","3","2023/07/12 12:00:00","122501"
"583","0","2023/07/25 11:59:59","1118","270","3","2023/07/15 15:00:00","126801"
"584","0","2023/07/31 11:59:59","0","271","3","2023/07/25 12:00:00","107501"
"585","0","2023/07/31 11:59:59","0","271","3","2023/07/25 12:00:00","107801"
"586","0","2023/07/31 11:59:59","0","271","3","2023/07/25 12:00:00","110301"
"587","0","2023/07/31 11:59:59","0","271","3","2023/07/25 12:00:00","110001"
"588","0","2023/08/09 11:59:59","1119","272","3","2023/07/31 12:00:00","126901"
"589","0","2023/08/12 11:59:59","0","273","3","2023/08/09 12:00:00","122901"
"590","0","2023/08/15 14:59:59","0","274","3","2023/08/12 12:00:00","124801"
"591","0","2023/08/15 14:59:59","0","274","3","2023/08/12 12:00:00","125001"
"592","0","2023/08/22 11:59:59","1120","275","3","2023/08/15 15:00:00","127101"
"593","0","2023/08/26 11:59:59","0","276","3","2023/08/22 12:00:00","107701"
"594","0","2023/08/26 11:59:59","0","276","3","2023/08/22 12:00:00","107901"
"595","0","2023/08/26 11:59:59","0","276","3","2023/08/22 12:00:00","110601"
"596","0","2023/08/26 11:59:59","0","276","3","2023/08/22 12:00:00","110401"
"597","0","2023/08/31 11:59:59","0","277","3","2023/08/26 12:00:00","117201"
"598","0","2023/08/31 11:59:59","0","277","3","2023/08/26 12:00:00","117001"
"599","0","2023/08/31 11:59:59","0","277","3","2023/08/26 12:00:00","113101"
"600","0","2023/08/31 11:59:59","0","277","3","2023/08/26 12:00:00","113401"
"601","0","2023/09/03 18:59:59","1121","278","3","2023/08/31 12:00:00","126501"
"602","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","126401"
"603","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","118201"
"604","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","181001"
"605","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","123001"
"606","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180901"
"607","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","118101"
"608","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180801"
"609","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","106701"
"610","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180701"
"611","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180301"
"612","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180601"
"613","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180101"
"614","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","106801"
"615","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180201"
"616","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180501"
"617","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","180401"
"618","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","107001"
"619","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","106101"
"620","0","2023/09/03 18:59:59","0","278","3","2023/08/31 12:00:00","107101"
"621","0","2023/09/12 11:59:59","1122","279","3","2023/09/03 19:00:00","127201"
"622","0","2023/09/15 14:59:59","0","280","3","2023/09/12 12:00:00","118001"
"623","0","2023/09/15 14:59:59","0","280","3","2023/09/12 12:00:00","123301"
"624","0","2023/09/25 11:59:59","1123","281","3","2023/09/15 15:00:00","127301"
"625","0","2023/09/30 11:59:59","0","282","3","2023/09/25 12:00:00","120001"
"626","0","2023/10/10 11:59:59","1124","283","3","2023/09/30 12:00:00","127501"
"627","0","2023/10/15 14:59:59","0","284","3","2023/10/10 12:00:00","123601"
"628","0","2023/10/23 11:59:59","1125","285","3","2023/10/15 15:00:00","127601"
"629","0","2023/10/26 11:59:59","0","286","3","2023/10/23 12:00:00","108101"
"630","0","2023/10/26 11:59:59","0","286","3","2023/10/23 12:00:00","108301"
"631","0","2023/10/26 11:59:59","0","286","3","2023/10/23 12:00:00","111101"
"632","0","2023/10/26 11:59:59","0","286","3","2023/10/23 12:00:00","113901"
"633","0","2023/10/26 11:59:59","0","286","3","2023/10/23 12:00:00","117701"
"634","0","2023/10/31 11:59:59","0","287","3","2023/10/26 12:00:00","125301"
"635","0","2023/11/10 11:59:59","1126","288","3","2023/10/31 12:00:00","126001"
"636","0","2023/11/15 14:59:59","0","289","3","2023/11/10 12:00:00","123801"
"637","0","2023/11/24 11:59:59","1127","290","3","2023/11/15 15:00:00","126101"
"638","0","2023/11/27 11:59:59","1128","291","3","2023/11/24 12:00:00","180501"
"639","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","126501"
"640","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","126401"
"641","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","118201"
"642","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","181001"
"643","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","123001"
"644","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180901"
"645","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","118101"
"646","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180801"
"647","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","106701"
"648","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180701"
"649","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180301"
"650","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180601"
"651","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180101"
"652","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","106801"
"653","0","2023/11/27 11:59:59","0","291","3","2023/11/24 12:00:00","180201"
