2f012718c47833d63bfdc82faff3bcd56732d23afa5c37ce0559e9837fdcc4d5,4fbd0bf156865103abd2124b172156c960a655a6ccd9c19498b6a142ab1120dd,95292bb4266eb6829fc8a7bbe35ad0c9180e832b06a318ba6115fd9235a2104e,07f5894e47158105658a4bae33c928fbb00df315dfe2382f00cf38ea4bd0306a,14727a553ad825300f5e8d3abfa89b9818ca2d4693b2d5152a2b3900a86ef7bf,5059317802c97fe8bd7a597274fe10e3cef17b5227f3a3440fb8c2c5aafb559d,3ab0333928482cb917ee65e793af0a5864782ff12664b97963e3255b5be22d9a,4729169f6336d5edf7d9e5ce5b1d6a021a30c119b463dd7a265baf83d98cf535,5cd65c92e802de097eaa4aa00dfe1278724bdc63cd236e31d6c74fc0b47e0902,fcd9c36751275211a8fb708380db776aae9e9fa87c86f02dcdc85c34d0bd960d,4433aca25cb9a43ba0fa9c96a6e1ae6a467c297621ff1185c505a21cbc0397ea,4e2c218cbf2c5f911ef807f083394e38b386d96bffdc66dbf1babc243dc46c3f,e01491d109bf243705dac6ab183e84139b7cb6c42aae88363337d4ebd0aba2ed,6868de548c6c2e43f90603e6d8f45a6ed522dddc0e22e31fbc5af95af1945b8c,c183089f086d8ed396322f044af1127ce2fb1e69b554efda5fa385986c2b021d,7a31f87a57fe903703b5dae02a6a6b1617d009e27d5fa20bac3ce22a668d2e3d
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1022113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1022114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1022115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1022116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1023101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1023102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1023103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1023104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1023105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1023106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1023107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1023108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1023109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1023110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1023111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1023112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1023113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1023114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1023115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1023116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1024101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1024102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1024103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1024104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1024105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1024106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1024107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1024108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1024109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1024110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1024111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1024112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1024113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1024114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1024115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1024116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1025101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1025102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1025103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1025104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1025105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1025106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1025107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1025108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1025109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1025110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1025111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1025112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1025113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1025114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1025115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1025116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1026101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1026102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1026103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1026104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1026105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1026106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1026107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1026108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1026109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1026110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1026111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1026112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1026113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1026114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1026115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1026116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1027101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1027102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1027103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1027104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1027105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1027106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1027107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1027108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1027109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1027110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1027111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1027112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1027113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1027114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1027115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1027116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1028101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1028102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1028103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1028104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1028105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1028106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1028107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1028108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1028109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1028110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1028111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1028112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1028113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1028114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1028115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1028116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1029101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1029102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1029103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1029104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1029105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1029106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1029107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1029108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1029109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1029110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1029111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1029112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1029113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1029114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1029115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1029116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1030101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1030102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1030103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1030104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1030105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1030106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1030107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1030108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1030109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1030110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1030111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1030112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1030113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1030114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1030115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1030116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1031101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1031102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1031103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1031104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1031105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1031106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1031107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1031108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1031109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1031110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1031111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1031112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1031113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1031114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1031115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1031116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1047101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1047102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1047103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1047104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1047105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1047106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1047107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1047108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1047109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1047110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1047111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1047112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1047113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1047114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1047115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1047116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1048101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1048102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1048103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1048104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1048105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1048106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1048107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1048108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1048109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1048110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1048111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1048112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1048113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1048114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1048115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1048116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1049101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1049102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1049103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1049104"
"31145","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1049105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1049106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1049107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1049108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1049109"
"31145","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1049110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1049111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1049112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1049113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1049114"
"31145","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1049115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1049116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1050101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1050102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1050103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1050104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1050105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1050106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1050107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1050108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1050109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1050110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1050111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1050112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1050113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1050114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1050115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1050116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1051101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1051102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1051103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1051104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1051105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1051106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1051107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1051108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1051109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1051110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1051111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1051112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1051113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1051114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1051115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1051116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1052101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1052102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1052103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1052104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1052105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1052106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1052107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1052108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1052109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1052110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1052111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1052112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1052113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1052114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1052115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1052116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1053101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1053102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1053103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1053104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1053105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1053106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1053107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1053108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1053109"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1053110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1053111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1053112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1053113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1053114"
"31043","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1053115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1053116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1054101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1054102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1054103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1054104"
"31018","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1054105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1054106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1054107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1054108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1054109"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1054110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1054111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1054112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1054113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1054114"
"31018","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1054115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1054116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1055101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1055102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1055103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1055104"
"31145","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1055105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1055106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1055107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1055108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1055109"
"31145","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1055110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1055111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1055112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1055113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1055114"
"31145","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1055115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1055116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1056101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1056102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1056103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1056104"
"31025","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1056105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1056106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1056107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1056108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1056109"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1056110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1056111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1056112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1056113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1056114"
"31025","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1056115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1056116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1057101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1057102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1057103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1057104"
"31042","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1057105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1057106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1057107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1057108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1057109"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1057110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1057111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1057112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1057113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1057114"
"31042","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1057115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1057116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1058101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1058102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1058103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1058104"
"31022","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1058105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1058106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1058107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1058108"
"0","2","90006","0","0","2","0","91002","0","8","0","40","50","0","0","1058109"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1058110"
"0","2","90006","0","0","2","0","91002","0","8","0","20","30","0","0","1058111"
"0","2","90006","0","0","2","0","91002","0","8","0","25","40","0","0","1058112"
"0","2","90006","0","0","2","0","91002","0","8","0","30","50","0","0","1058113"
"0","2","90006","0","0","2","0","91002","0","8","0","40","60","0","0","1058114"
"31022","2","90006","0","0","2","0","91002","1","8","0","80","100","0","0","1058115"
"0","0","0","0","0","0","0","94002","0","12","0","25000","0","0","0","1058116"
"0","2","90006","0","0","2","0","91002","0","8","0","40","20","0","0","1059101"
"0","2","90006","0","0","2","0","91002","0","8","0","50","30","0","0","1059102"
"0","2","90006","0","0","2","0","91002","0","8","0","75","40","0","0","1059103"
"0","2","90006","0","0","2","0","91002","0","8","0","100","50","0","0","1059104"
"31043","2","90006","0","0","2","0","91002","2","8","0","150","100","0","0","1059105"
"0","2","90006","0","0","2","0","91002","0","8","0","20","20","0","0","1059106"
"0","2","90006","0","0","2","0","91002","0","8","0","25","30","0","0","1059107"
"0","2","90006","0","0","2","0","91002","0","8","0","30","40","0","0","1059108"
