558e88f54441a8024c3172b71f4eb54a83a0dfe98fc6db3bf71992db81b5c9f6,24d02deccbb16226002414f7def1dc64836355fff1048867a9304ac8875b343a,6c18f36d86c201ba4ba37af12427be69801bc6459ef095b14c6941fbe0b659ee,65fc45266c70d9bba49cf7db4e539b134cb7c2576eb20150309cdc734b932541,06cb3648311ae31d25027684bc4e6898c908f649d7094159ff85788eae2e4093,8101c8a2a32dd140b8e7f806eac44fdde80b5f08ff301b7e5164bd674a8188c1,294c3b15164cfbe2ffb5ae53a3b2de3e9ab15c739786c0824d6ebadaf9980e82,383524f375b25662d56c1a676da3a7ec98b6d79dd06780f2463c88701edd29c0,de7ec3b87f2ccbe9faf35b80aa643157f968c0b17b03b1e83c825e800e769030,08786138643a56e40c03094a3cd71ab1290ac0939911fa083b148b413ffba18d,7d7cce1f1f0688d4bc49bc661f2d6d4040487f2ced03114f3c9df1ca964efeff,6095aca8654cc97e31d286ce0da66c0b6a064efac5e60cb6f013c4361e336c2e,2ac8ed6f906e96a597f93786ed834634226a0ad2c193972a999c8fa81b9123c9,6698311bba9a13d545a4b9723d89eae8a1e947a911b913f6f75dbe1b25604a7b,1d09c2ff09f058d601d8b9740ec09bc39350503e5daa5453889f3353eab5acfd,ec134ffb8d34fe98d1cda40efd4c37de86027e77d3b42fb6372f04161ffc2ba5,f81a0419a3c4b357896d59d5c096069568af9bda1570398d0247cd9f1b776f8e,0e675b04e8b468c967ee7e2ea63dc9608fdf0725cb42aea3ac3c5531d2b9c543,e7582dd8cf5c719c83bbbe39b467696e23414d0f19070099b126819c8727f3b1
"41308","31308","20000000","1","0","1130801","0","120","0","130801","0","0","12","94000","0","0","0","2","0"
"41309","31309","20000000","1","0","1130901","0","120","0","130901","0","0","12","94000","0","0","0","2","0"
"41310","31310","30000000","1","0","1131001","0","40","0","131001","0","0","12","94000","0","0","0","2","0"
"41311","31311","20000000","1","0","1131101","0","120","0","131101","0","0","12","94000","0","0","0","2","0"
"41312","31312","30000000","1","0","1131201","0","40","0","131201","0","0","12","94000","0","0","0","2","0"
"41316","31316","30000000","1","0","1131601","0","40","0","131601","0","0","12","94000","0","0","0","2","0"
"41317","31317","30000000","1","0","1131701","0","40","0","131701","0","0","12","94000","0","0","0","2","0"
"41318","31318","20000000","1","0","1131801","0","120","0","131801","0","0","12","94000","0","0","0","2","0"
"41319","31319","30000000","1","0","1131901","0","40","0","131901","0","0","12","94000","0","0","0","2","0"
"41320","31320","30000000","1","0","1132001","0","40","0","132001","0","0","12","94000","0","0","0","2","0"
"41321","31321","30000000","1","0","1132101","0","40","0","132101","0","0","12","94000","0","0","0","2","0"
"41322","31322","30000000","1","0","1132201","0","40","0","132201","0","0","12","94000","0","0","0","2","0"
"41323","31323","30000000","1","0","1132301","0","40","0","132301","0","0","12","94000","0","0","0","2","0"
"41324","31324","20000000","1","0","1132401","0","120","0","132401","0","0","12","94000","0","0","0","2","0"
"41325","31325","20000000","1","0","1132501","0","120","0","132501","0","0","12","94000","0","0","0","2","0"
"41328","31328","30000000","1","0","1132801","0","40","0","132801","0","0","12","94000","0","0","0","2","0"
"41329","31329","20000000","1","0","1132901","0","120","0","132901","0","0","12","94000","0","0","0","2","0"
"41330","31330","30000000","1","0","1133001","0","40","0","133001","0","0","12","94000","0","0","0","2","0"
"41331","31331","30000000","1","0","1133101","0","40","0","133101","0","0","12","94000","0","0","0","2","0"
"41332","31332","30000000","1","0","1133201","0","40","0","133201","0","0","12","94000","0","0","0","2","0"
"41335","31335","30000000","1","0","1133501","0","40","0","133501","0","0","12","94000","0","0","0","2","0"
"41336","31336","30000000","1","0","1133601","0","40","0","133601","0","0","12","94000","0","0","0","2","0"
"41337","31337","30000000","1","0","1133701","0","40","0","133701","0","0","12","94000","0","0","0","2","0"
"41338","31338","30000000","1","0","1133801","0","40","0","133801","0","0","12","94000","0","0","0","2","0"
"41339","31339","30000000","1","0","1133901","0","40","0","133901","0","0","12","94000","0","0","0","2","0"
"41340","31340","30000000","1","0","1134001","0","40","0","134001","0","0","12","94000","0","0","0","2","0"
"41343","31343","30000000","1","0","1134301","0","40","0","134301","0","0","12","94000","0","0","0","2","0"
"41344","31344","20000000","1","0","1134401","0","120","0","134401","0","0","12","94000","0","0","0","2","0"
"41345","31345","30000000","1","0","1134501","0","40","0","134501","0","0","12","94000","0","0","0","2","0"
"41346","31346","30000000","1","0","1134601","0","40","0","134601","0","0","12","94000","0","0","0","2","0"
"41347","31347","30000000","1","0","1134701","0","40","0","134701","0","0","12","94000","0","0","0","2","0"
"41348","31348","30000000","1","0","1134801","0","40","0","134801","0","0","12","94000","0","0","0","2","0"
"41349","31349","30000000","1","0","1134901","0","40","0","134901","0","0","12","94000","0","0","0","2","0"
"41350","31350","30000000","1","0","1135001","0","40","0","135001","0","0","12","94000","0","0","0","2","0"
"41351","31351","30000000","1","0","1135101","0","40","0","135101","0","0","12","94000","0","0","0","2","0"
"41352","31352","30000000","1","0","1135201","0","40","0","135201","0","0","12","94000","0","0","0","2","0"
"41353","31353","30000000","1","0","1135301","0","40","0","135301","0","0","12","94000","0","0","0","2","0"
"41354","31354","30000000","1","0","1135401","0","40","0","135401","0","0","12","94000","0","0","0","2","0"
"41355","31355","30000000","1","0","1135501","0","40","0","135501","0","0","12","94000","0","0","0","2","0"
"41356","31356","30000000","1","0","1135601","0","40","0","135601","0","0","12","94000","0","0","0","2","0"
"41357","31357","20000000","1","0","1135701","0","120","0","135701","0","0","12","94000","0","0","0","2","0"
"41358","31358","30000000","1","0","1135801","0","40","0","135801","0","0","12","94000","0","0","0","2","0"
"41359","31359","30000000","1","0","1135901","0","40","0","135901","0","0","12","94000","0","0","0","2","0"
"41360","31360","30000000","1","0","1136001","0","40","0","136001","0","0","12","94000","0","0","0","2","0"
"41361","31361","30000000","1","0","1136101","0","40","0","136101","0","0","12","94000","0","0","0","2","0"
"41362","31362","20000000","1","0","1136201","0","120","0","136201","0","0","12","94000","0","0","0","2","0"
"41371","31371","20000000","1","0","1137101","0","120","0","137101","0","0","12","94000","0","0","0","2","0"
"41374","31374","30000000","1","0","1137401","0","40","0","137401","0","0","12","94000","0","0","0","2","0"
"41801","31801","30000000","1","0","1180101","0","40","0","180101","0","0","12","94000","0","0","0","2","0"
"41802","31802","30000000","1","0","1180201","0","40","0","180201","0","0","12","94000","0","0","0","2","0"
"41803","31803","30000000","1","0","1180301","0","40","0","180301","0","0","12","94000","0","0","0","2","0"
"41804","31804","30000000","1","0","1180401","0","40","0","180401","0","0","12","94000","0","0","0","2","0"
"41805","31805","30000000","1","0","1180501","0","40","0","180501","0","0","12","94000","0","0","0","2","0"
"41806","31806","30000000","1","0","1180601","0","40","0","180601","0","0","12","94000","0","0","0","2","0"
"41807","31807","30000000","1","0","1180701","0","40","0","180701","0","0","12","94000","0","0","0","2","0"
"41808","31808","30000000","1","0","1180801","0","40","0","180801","0","0","12","94000","0","0","0","2","0"
"41809","31809","30000000","1","0","1180901","0","40","0","180901","0","0","12","94000","0","0","0","2","0"
"41810","31810","30000000","1","0","1181001","0","40","0","181001","0","0","12","94000","0","0","0","2","0"
"41811","31811","30000000","1","0","1181101","0","40","0","181101","0","0","12","94000","0","0","0","2","0"
"41812","31812","30000000","1","0","1181201","0","40","0","181201","0","0","12","94000","0","0","0","2","0"
