4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"125300101","","26","0","2","0","125300102","0.29","7","7","0","1","3","120","0","1","","0","0","120","2"
"125300102","物理攻撃力アップ+{0}","10","1","1","30","10","30","3","1","100","1","2","18","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125300103","","26","0","2","0","125300104","0.002","7","7","0","1","3","220","0","1","","0","0","0","2"
"125300104","","10","1","1","0","60","55","3","1","100","1","2","18","0","99","範囲内の味方の物理クリティカルを{0}アップ","0","0","0","2"
"125300201","","26","0","2","0","125300202","0.145","7","7","0","1","3","60","0","1","","0","0","60","2"
"125300202","物理攻撃力アップ+{0}","10","0","1","15","10","15","3","1","100","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125300203","","10","0","1","0","110","5","3","1","100","1","2","12","0","99","範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125300301","回復量+{0}","48","0","1","0.05","1","1.2","3","1.2","100","1","2","0","0","99","毎秒ＨＰを{0}回復する","0","0","12.5","2"
"125300302","吸収ダメージ量+{0}","6","0","0","12","6","45","3","45","100","1","2","0","0","99","{0}ダメージ分の物理魔法吸収バリアを展開する","0","0","0","2"
"125301201","","26","0","2","0","125301202","0.145","7","7","0","1","3","60","0","1","","0","0","60","2"
"125301202","物理攻撃力アップ+{0}","10","0","1","15","10","15","3","1","100","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125301203","","10","0","1","0","110","5","3","1","100","1","2","12","0","99","範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125301204","物理防御力アップ+{0}","10","0","1","0.4","20","0.4","3","1","100","1","2","12","0","99","範囲内の味方の物理防御力を{0}アップ","0","0","0","2"
"125301205","魔法防御力アップ+{0}","10","0","1","0.4","40","0.4","3","1","100","1","2","12","0","99","範囲内の味方の魔法防御力を{0}アップ","0","0","0","2"
"125301206","","16","0","0","0","1","0","3","80","100","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"125350101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125351101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125400101","物理ダメージ+{0}","1","0","0","6","1","75","3","75","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125400102","物理防御力ダウン+{0}","10","0","1","0.9","21","0.9","3","1","2160","1","1","18","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"125400201","物理ダメージ+{0}","1","0","0","3","1","37.5","3","37.5","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125400202","物理防御力ダウン+{0}","10","0","1","0.5","21","0.5","3","1","2160","1","1","12","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"125400203","","16","0","0","0","1","0","7","150","0","1","3","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"125400301","物理攻撃力アップ+{0}","10","0","1","27","10","27","7","1","0","1","3","180","1","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"125400302","","10","0","1","0","110","8","7","1","0","1","3","180","1","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125400303","","16","0","0","0","1","0","7","150","0","1","3","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"125401201","物理攻撃力アップ+{0}","10","0","1","20","10","20","7","1","0","1","3","12","1","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"125401202","物理ダメージ+{0}","1","0","0","3","1","37.5","3","37.5","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125401203","物理防御力ダウン+{0}","10","0","1","0.5","21","0.5","3","1","2160","1","1","12","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"125401204","","16","0","0","0","1","0","7","150","0","1","3","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"125450101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125451101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125500101","魔法攻撃力アップ+{0}","10","0","1","30","30","30","7","1","0","1","3","18","0","1","自分の魔法攻撃力を{0}アップ","0","0","0","2"
"125500102","魔法ダメージ+{0}","1","0","0","5","2","62.5","3","62.5","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"125500103","","35","0","0","18","0","133","7","1","2160","1","3","1","0","1","自分に万象の刻印を付与する","0","0","0","2"
"125500201","","7","0","0","0","3","0","3","0","2160","1","1","0","0","1","","0","0","0","1"
"125500202","１秒当たりのダメージ量+{0}","36","400","0","0.5","4","6.25","3","6.25","2160","1","1","0","0","1","毎秒{0}の魔法ダメージを与えるフィールドを展開する","0","0","12.5","1"
"125500203","魔法攻撃力ダウン+{0}","38","0","1","12","31","9","3","9","2160","1","1","0","0","1","フィールド内の敵の魔法攻撃力{0}ダウン","0","0","400","1"
"125500204","魔法防御力ダウン+{0}","38","0","1","12","41","0.9","3","0.9","2160","1","1","0","0","1","フィールド内の敵の魔法防御力{0}ダウン","0","0","400","1"
"125500301","","26","0","2","15","125500302","15","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125500302","魔法攻撃力アップ+{0}","10","0","1","15","30","15","3","1","2160","1","3","12","0","99","味方全体の魔法攻撃力を{0}アップ","0","0","0","2"
"125500303","","26","0","2","0","125500304","75","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125500304","魔法クリティカルアップ+{0}","10","0","1","0","70","75","3","1","2160","1","3","12","0","99","味方全体の魔法クリティカルを{0}アップ","0","0","0","2"
"125500305","","26","0","2","0","125500306","10","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125500306","","10","0","1","0","120","10","3","1","2160","1","3","12","0","99","味方全体の魔法クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125500307","","16","0","0","0","1","0","3","75","2160","1","3","0","0","99","味方全体のＴＰを{0}回復","0","0","0","2"
"125501201","","7","0","0","0","3","0","3","0","2160","1","1","0","0","1","","0","0","0","1"
"125501202","１秒当たりのダメージ量+{0}","36","400","0","0.5","4","6.25","3","6.25","2160","1","1","0","0","1","毎秒{0}の魔法ダメージを与えるフィールドを展開する","0","0","12.5","1"
"125501203","魔法攻撃力ダウン+{0}","38","0","1","12","31","9","3","9","2160","1","1","0","0","1","フィールド内の敵の魔法攻撃力{0}ダウン","0","0","400","1"
"125501204","魔法防御力ダウン+{0}","38","0","1","12","41","0.9","3","0.9","2160","1","1","0","0","1","フィールド内の敵の魔法防御力{0}ダウン","0","0","400","1"
"125501205","","26","0","3","0","125501202","0.5","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125501206","","26","0","1","9","125501203","9","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125501207","","26","0","1","0.2","125501204","0.2","3","2133","2160","1","3","0","0","99","","0","0","0","2"
"125550101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"125551101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"125600101","物理ダメージ+{0}","1","0","0","3.5","1","43.75","3","43.75","2160","1","3","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125600102","","21","0","0","0","1","0","7","4","2160","1","3","0","0","1","一定時間無敵状態になる","0","0","0","2"
"125600103","","53","0","125600104","0","125600303","0","0","1","0","1","0","0","0","0","","0","0","0","0"
"125600104","物理攻撃力アップ+{0}","10","0","1","40","10","40","3","1","195","1","2","18","0","99","フィールド展開中、範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125600105","","2","0","0","0","1","0","3","200","-1","1","1","0","0","1","","0","0","0","1"
"125600201","","53","0","125600203","0","125600303","2","0","1","0","1","0","0","125600202","0","","0","0","0","0"
"125600202","","16","0","0","0","1","0","3","50","195","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"125600203","","16","0","0","0","1","0","3","100","195","1","2","0","0","99","フィールド展開中、範囲内の味方のＴＰを{0}回復","0","0","0","2"
"125600204","","53","0","125600205","0","125600303","0","0","1","0","1","0","0","0","0","","0","0","0","0"
"125600205","","10","0","1","0","80","8","3","1","195","1","2","12","0","99","フィールド展開中、範囲内の味方のＴＰ上昇を{0}アップ","0","0","0","2"
"125600206","物理攻撃力アップ+{0}","10","0","1","20","10","20","3","1","195","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125600207","","10","0","1","0","110","5","3","1","195","1","2","12","0","99","範囲内の味方の物理クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125600301","物理攻撃力アップ+{0}","10","0","1","20","10","20","3","1","195","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125600302","","10","0","1","0","60","120","3","1","195","1","2","12","0","99","範囲内の味方の物理クリティカルを{0}アップ","0","0","0","2"
"125600303","１秒当たりのＨＰ回復量+{0}","37","305","0","0.025","3","0.5","7","0.5","0","1","3","0","0","1","毎秒ＨＰを{0}回復するフィールドを展開する","0","0","12.5","2"
"125601201","","53","0","125601203","0","125600303","2","0","1","0","1","0","0","125601202","0","","0","0","0","0"
"125601202","","16","0","0","0","1","0","3","60","195","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"125601203","","16","0","0","0","1","0","3","120","195","1","2","0","0","99","展開中、範囲内の味方のＴＰを{0}回復","0","0","0","2"
"125601204","","53","0","125601205","0","125600303","0","0","1","0","1","0","0","0","0","","0","0","0","0"
"125601205","","10","0","1","0","80","8","3","1","195","1","2","12","0","99","展開中、範囲内の味方のＴＰ上昇を{0}アップ","0","0","0","2"
"125601206","","53","0","125601209","0","125600303","2","0","1","0","1","0","0","125601207","0","","0","0","0","0"
"125601207","物理攻撃力アップ+{0}","10","0","1","20","10","20","3","1","195","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125601208","","10","0","1","0","110","5","3","1","195","1","2","12","0","99","範囲内の味方の物理クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125601209","物理攻撃力アップ+{0}","10","0","1","60","10","60","3","1","195","1","2","12","0","99","展開中、範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125601210","","10","0","1","0","110","15","3","1","195","1","2","12","0","99","展開中、範囲内の味方の物理クリティカル時のダメージを{0}％アップ","0","0","0","2"
"125650101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125651101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125700101","物理攻撃力アップ+{0}","10","0","1","40","10","40","3","1","2160","1","1","18","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125700102","魔法攻撃力アップ+{0}","10","0","1","40","30","40","3","1","2160","1","1","18","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"125700103","回復量+{0}","48","0","1","0.08","2","1.6","3","1.6","2160","1","1","0","0","99","毎秒ＨＰを{0}回復する","0","0","10.5","2"
"125700201","物理攻撃力ダウン+{0}","10","0","1","21","11","21","3","1","2160","1","1","12","0","99","範囲内の敵の物理攻撃力を{0}ダウン","0","0","0","1"
"125700202","魔法攻撃力ダウン+{0}","10","0","1","21","31","21","3","1","2160","1","1","12","0","99","範囲内の敵の魔法攻撃力を{0}ダウン","0","0","0","1"
"125700203","物理防御力ダウン+{0}","10","0","1","0.5","21","0.5","3","1","2160","1","1","12","0","99","範囲内の敵の物理防御力を{0}ダウン","0","0","0","1"
"125700204","魔法防御力ダウン+{0}","10","0","1","0.5","41","0.5","3","1","2160","1","1","12","0","99","範囲内の敵の魔法防御力を{0}ダウン","0","0","0","1"
"125700301","ＨＰ回復量+{0}","4","0","0","8","2","8","3","1","2160","1","1","0.4","0","99","範囲内の味方のＨＰを{0}回復","0","0","0","2"
"125700302","物理防御力アップ+{0}","10","0","1","0.75","20","0.75","3","1","2160","1","1","12","0","99","範囲内の味方の物理防御力を{0}アップ","0","0","0","2"
"125700303","魔法防御力アップ+{0}","10","0","1","0.75","40","0.75","3","1","2160","1","1","12","0","99","範囲内の味方の魔法防御力を{0}アップ","0","0","0","2"
"125701201","物理攻撃力ダウン+{0}","10","0","1","21","11","21","3","1","2160","1","1","12","0","99","範囲内の敵の物理攻撃力を{0}ダウン","0","0","0","1"
"125701202","魔法攻撃力ダウン+{0}","10","0","1","21","31","21","3","1","2160","1","1","12","0","99","範囲内の敵の魔法攻撃力を{0}ダウン","0","0","0","1"
"125701203","物理防御力ダウン+{0}","10","0","1","0.6","21","0.6","3","1","2160","1","1","12","0","99","範囲内の敵の物理防御力を{0}ダウン","0","0","0","1"
"125701204","魔法防御力ダウン+{0}","10","0","1","0.6","41","0.6","3","1","2160","1","1","12","0","99","範囲内の敵の魔法防御力を{0}ダウン","0","0","0","1"
"125701205","行動速度低下の確定成功Ｌｖ+{0}","8","0","0","12","1","0","3","0.9","2160","1","1","0","0","99","範囲内の敵の行動速度10％ダウン","0","0","0","1"
"125750101","魔法防御力アップ+{0}","90","0","0","2","5","2","0","1","0","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","0","0","0"
"125751101","魔法防御力アップ+{0}","90","0","0","2","5","32","0","1","0","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","0","0","0"
"125800101","","26","0","3","0","125800102","3.6","23","4","2160","1","3","0","0","99","","0","0","0","2"
"125800102","物理ダメージ+{0}","1","0","0","3.6","1","45","3","45","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125800103","生成するシャドウのＬｖ+{0}","15","50","425801","1","3","1","7","0","0","1","1","0","1","1","シャドウを２体生成する","0","1","1","2"
"125800104","","15","100","425802","1","3","1","7","0","0","1","1","0","1","1","","0","1","1","2"
"125800201","物理攻撃力アップ+{0}","10","0","1","30","10","30","3","1","150","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125800301","物理ダメージ+{0}","1","0","0","2.4","1","30","3","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"125800302","物理防御力ダウン+{0}","10","0","1","0.2","21","0.2","3","1","2160","1","1","12","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"125801201","物理攻撃力アップ+{0}","10","0","1","30","10","30","3","1","150","1","2","12","0","99","範囲内の味方の物理攻撃力を{0}アップ","0","0","0","2"
"125801202","","26","0","2","1","125801201","1","3","4","150","1","2","7","0","99","","0","0","7","2"
"125810101","","14","0","12580102","0","1","0","7","180","0","1","1","1","1","1","自分を飛行状態にする","0","1","1","2"
"125810102","","14","0","12580103","0","3","0","7","0","0","1","1","1","0","1","","0","0","0","2"
"125810103","","13","0","1","100","1","0","7","1.6","0","1","1","0","0","1","","0","0","0","2"
"125850101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"125851101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"126000101","","26","0","1","0","126000102","1.3","34","15","2160","1","3","0","0","99","","0","0","0","2"
"126000102","物理ダメージ+{0}","1","0","0","1.8","1","22.5","3","22.5","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126000103","ＨＰ回復量+{0}","4","0","0","9.6","1","9.6","7","1","2160","1","3","0.8","0","1","自分のＨＰを{0}回復","0","0","0","2"
"126000201","","26","0","1","0","126000202","1.2","34","15","2160","1","3","0","0","99","","0","0","0","2"
"126000202","物理ダメージ+{0}","1","0","0","1.8","1","22.5","3","22.5","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126000203","物理防御力ダウン+{0}","10","0","1","0.8","21","0.8","3","1","2160","1","1","12","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"126000301","回復量+{0}","48","0","1","0.08","1","0.5","44","0.5","2160","1","3","0","0","1","毎秒ＨＰを{0}回復する","0","0","8.5","2"
"126000302","","72","0","0","8","1","0","7","30","2160","1","3","0","0","1","自分が受ける物理ダメージを{0}％カット","0","0","0","2"
"126000303","","72","0","0","8","2","0","7","30","2160","1","3","0","0","1","自分が受ける魔法ダメージを{0}％カット","0","0","0","2"
"126000304","","106","0","0","8","141","0","44","0","2160","1","3","0","0","1","味方単体に【堕天使の加護】を付与","0","0.5","3","2"
"126000305","","100","0","0","8","1","0","7","-1","2160","1","3","0","0","1","自分が敵から受ける行動不能を無効化する","0","0","0","2"
"126001201","","26","0","1","0","126001202","1.2","34","15","2160","1","3","0","0","99","","0","0","0","2"
"126001202","物理ダメージ+{0}","1","0","0","2.4","1","30","3","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126001203","物理防御力ダウン+{0}","10","0","1","0.8","21","0.8","3","1","2160","1","1","12","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"126001204","物理攻撃力アップ+{0}","10","0","1","30","10","30","7","1","2160","1","3","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126010101","","14","0","12600102","0","1","0","7","180","0","1","1","1","1","1","自分を飛行状態にする","0","1","1","2"
"126010102","","14","0","12600103","0","3","0","7","0","0","1","1","1","0","1","","0","0","0","2"
"126010103","","13","0","1","100","1","0","7","1.6","0","1","1","0","0","1","","0","0","0","2"
"126050101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"126051101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"126100101","","107","0","3","0","126100103","0","7","0","-1","1","1","0","0","1","","0","0","0","2"
"126100102","","26","0","1","0","126100103","7","7","8","-1","1","1","0","0","1","","0","0","0","2"
"126100103","","1","0","0","7","1","87.5","3","87.5","-1","1","1","0","0","1","","0","0","0","1"
"126100104","物理ダメージ+{0}","1","0","0","7","2","87.5","3","87.5","-1","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126100105","","1","0","0","0","1","0","3","0","-1","1","1","0","0","1","","0","0","0","1"
"126100106","","26","0","2","0","126100107","50","3","4","220","1","2","0","0","99","","0","0","0","2"
"126100107","","10","0","1","0","60","30","3","1","220","1","2","18","0","99","範囲内の味方の物理クリティカルを{0}アップ","0","0","0","2"
"126100108","","26","0","2","0","126100109","2","3","4","220","1","2","0","0","99","","0","0","0","2"
"126100109","","10","0","1","0","110","1","3","1","220","1","2","18","0","99","範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"126100201","","107","0","3","0","126100203","0","7","0","-1","1","1","0","0","1","","0","0","0","2"
"126100202","","26","0","1","0","126100203","3.2","7","8","-1","1","1","0","0","1","","0","0","0","2"
"126100203","","1","0","0","3.2","1","40","3","40","-1","1","1","0","0","1","","0","0","0","1"
"126100204","物理ダメージ+{0}","1","0","0","3.2","2","40","3","40","-1","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126100205","","1","0","0","0","1","0","3","0","-1","1","1","0","0","1","","0","0","0","1"
"126100206","","7","0","0","0","1","0","3","0","-1","1","1","0","0","1","","0","0","0","1"
"126100207","","10","0","1","0","141","4","3","1","-1","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126100208","束縛の確定成功Ｌｖ+{0}","8","0","0","2.5","5","0","3","0","200","1","2","0","0","99","範囲内の敵を一定時間行動不能にする","0","0","0","1"
"126100301","","26","0","2","0","126100302","50","3","4","220","1","2","0","0","99","","0","0","0","2"
"126100302","","10","0","1","0","60","10","3","1","220","1","2","12","0","99","範囲内の味方の物理クリティカルを{0}アップ","0","0","0","2"
"126100303","","26","0","2","0","126100304","0.32","7","8","-1","1","1","0","0","1","","0","0","0","2"
"126100304","","4","0","0","4","1","4","3","1","220","1","2","0.32","0","99","","0","0","0","2"
"126100305","ＨＰ回復量+{0}","4","0","0","4","2","4","3","1","220","1","2","0.32","0","99","範囲内の味方のＨＰを{0}回復","0","0","0","2"
"126100306","","4","0","0","0","1","0","3","0","220","1","2","0","0","99","","0","0","0","2"
"126100307","","10","0","1","0","141","6","3","1","-1","1","1","12","0","1","敵単体のクリティカルを受けた際のダメージを6％アップ","0","0","0","1"
"126100308","","16","0","0","0","1","0","3","80","220","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"126101201","","107","0","3","0","126101203","0","7","0","-1","1","1","0","0","1","","0","0","0","2"
"126101202","","26","0","1","0","126101203","3.6","7","8","-1","1","1","0","0","1","","0","0","0","2"
"126101203","","1","0","0","3.6","1","45","3","45","-1","1","1","0","0","1","","0","0","0","1"
"126101204","物理ダメージ+{0}","1","0","0","3.6","2","45","3","45","-1","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126101205","","1","0","0","0","1","0","3","0","-1","1","1","0","0","1","","0","0","0","1"
"126101206","","7","0","0","0","1","0","3","0","-1","1","1","0","0","1","","0","0","0","1"
"126101207","","10","0","1","0","141","6","3","1","-1","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126101208","束縛の確定成功Ｌｖ+{0}","8","0","0","2.5","5","0","3","0","200","1","2","0","0","99","範囲内の敵を一定時間行動不能にする","0","0","0","1"
"126101209","物理攻撃力アップ+{0}","10","0","1","15","10","15","7","1","2160","1","3","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126101210","魔法攻撃力アップ+{0}","10","0","1","15","30","15","7","1","2160","1","3","12","0","1","自分の魔法攻撃力を{0}アップ","0","0","0","2"
"126110101","","14","0","12610102","0","1","0","7","180","0","1","1","1","1","1","自分を飛行状態にする","0","1","1","2"
"126110102","","14","0","12610103","0","3","0","7","0","0","1","1","1","0","1","","0","0","0","2"
"126110103","","13","0","1","100","1","0","7","1.6","0","1","1","0","0","1","","0","0","0","2"
"126150101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126151101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126200101","魔法ダメージ+{0}","1","0","0","3.6","2","45","3","45","-1","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126200102","ＨＰ回復量+{0}","4","0","0","13.5","2","13.5","7","1","2160","1","1","0.6","0","1","自分のＨＰを{0}回復","0","0","0","2"
"126200103","","28","0","0","426201","720","2","3","1","2160","1","3","0","126200104","99","","0","0","0","2"
"126200104","召喚する眷属のＬｖ+{0}","15","50","426201","1","1","0","7","0","0","1","1","0","1","1","範囲内の味方の魔法攻撃力とＴＰ上昇をアップする眷属を召喚する","0","0","1","2"
"126200105","","28","0","0","426202","720","4","3","3","2160","1","3","0","126200106","99","","0","0","0","2"
"126200106","召喚する眷属のＬｖ+{0}","15","100","426202","1","1","0","7","0","0","1","1","0","1","1","範囲内の味方の魔法攻撃力と魔法攻撃クリティカル時のダメージをアップする眷属を召喚する","0","1","1","2"
"126200107","","26","0","3","0","126200101","2.4","23","4","2160","1","3","0","0","99","","0","0","0","2"
"126200201","魔法ダメージ+{0}","1","0","0","1.8","2","22.5","3","22.5","-1","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126200202","","26","0","1","0","126200203","50","23","4","2160","1","3","0","0","99","","0","0","0","2"
"126200203","","16","0","0","0","1","0","7","100","0","1","1","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"126200204","","26","0","3","0","126200201","1.2","23","4","2160","1","3","0","0","99","","0","0","0","2"
"126200301","魔法攻撃力アップ+{0}","10","0","1","14","30","14","3","1","150","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126200302","","10","0","1","0","70","40","3","1","150","1","2","12","0","99","範囲内の味方の魔法クリティカルを{0}アップ","0","0","0","2"
"126200303","","8","0","0","12","2","0","3","1.55","150","1","2","0","0","99","範囲内の味方の行動速度55％アップ","0","0","0","2"
"126201201","魔法ダメージ+{0}","1","0","0","3","2","37.5","3","37.5","-1","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126201202","","26","0","1","0","126201203","50","23","4","2160","1","3","0","0","99","","0","0","0","2"
"126201203","","16","0","0","0","1","0","7","100","0","1","1","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"126201204","","26","0","3","0","126201201","1.5","23","4","2160","1","3","0","0","99","","0","0","0","2"
"126201205","","10","0","1","0","120","10","7","1","0","1","1","12","0","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"126210101","ＨＰ回復量+{0}","4","0","0","4","2","4","44","1","2160","1","3","0.3","0","1","味方単体のＨＰを{0}回復","0","0","0","2"
"126210102","","46","0","2","0","2","0","7","20","0","1","1","0","0","1","自分の残りＨＰの20%を消費","0","0","0","2"
"126250101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126251101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126300101","","26","0","3","0","126300102","0.075","7","2134","0","1","1","0","0","1","","0","0","0","2"
