aaf0aa4673bb57d21cd084dc8cf4a1d5c800d38341bd90cf7fb3594c2565ed3f,d597b1f14a5661ab6b82692f8f86683830991bb07b3d8935817d4a1236e9172f,b16cdcb70f154ca3f7b21c8d0a2d8e2f796cfd7853a79212416be5d42463e3d7,d245e23c80925c9734365a24a3d134dc6f06928c34968eb58f4aff297c7d2597,fb44d417115044e1c02f70385fd72c1c04637f5472da9e5918d79fbc2b49002a,9c9462391da5892df42bb2164b83e6ce7294af3a526c8dd1919c38b7917e750a,67e3778b4cf3aadfcf756df32d7ceacf4d1c617379989e477411893f9d705977,5640a1892c6e7206d35c9571b5cb7890ec75f04e4dbb9c40630383022c3124a6,39cd0530f7cd8a81f92b81f319872b0960683da13beafe70348cb0d5f7683162,6b94797bbfc44c9dc79aa065bb08af2933bff793383311ae384b68f98c6e2a88,09ecd1fd140bdf7acec32f40d56bd685102c8c3635b84e603c48c55283e83316,570c726a954e7a9e34268b4eaafe1fcdc3724f911e29ab9b263e87528f4a4b35,4d569cd26f0f0d84598e62e0deea93ef0ce26c110d58ab575fee36158ffc7a2a,833d3b1168b6e3308fed8e97afbc47488f567f06b0f03f96f3f096a729cabab2,b926889ba8be96c745765c7d0b93e76837dca5eb0ed4933b61e301d0ec6be8dc,8ecd00a6d753dd15d23e390c16c8bad22e41ec445c41b8907d76489550e699f0,a1ee12458c827c6afa00ff91f0369ad4c4f681e3eb3022efe2c8a989c34f3ca9,be8abd923bc3ad2911620f9e3a915c3abf3b61a8ea69aece95a03734a2c83b73,82f985ae78c148dc92f30cc00fb67c1031aba84fb48bfdd47186618076fb6038,29989e3118ae3e0b2b3206f7858bedd152e547f045b6cc8e4ddabe9adedde024,93c8ed6958d5338c4d6a27ac27be3fbe39041ab4b363fa10a1e033c873b48167
"1","244","300","0","4000","91002","31043","2","0","2","0","20","0","151","0","0","8","90006","4000","1024","0"
"1","245","700","0","3500","91002","31043","2","0","2","0","18","0","301","0","0","8","90006","3500","1024","0"
"1","246","1500","0","3000","91002","31043","2","0","2","0","16","0","701","0","0","8","90006","3000","1024","0"
"1","247","3000","0","2500","91002","31043","2","0","2","0","14","0","1501","0","0","8","90006","2500","1024","0"
"1","248","5000","0","2000","91002","31043","2","0","2","0","12","0","3001","0","0","8","90006","2000","1024","0"
"1","249","7000","0","1500","91002","31043","2","0","2","0","10","0","5001","0","0","8","90006","1500","1024","0"
"1","250","10000","0","1000","91002","31043","2","0","2","0","8","0","7001","0","0","8","90006","1000","1024","0"
"1","251","15000","0","750","91002","31043","2","0","2","0","7","0","10001","0","0","8","90006","750","1024","0"
"1","252","-1","0","500","91002","31043","2","0","2","0","5","0","15001","0","0","8","90006","500","1024","0"
"1","253","50","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1025","0"
"1","254","150","0","4500","91002","31022","2","0","2","0","25","0","51","0","0","8","90006","4500","1025","0"
"1","255","300","0","4000","91002","31022","2","0","2","0","20","0","151","0","0","8","90006","4000","1025","0"
"1","256","700","0","3500","91002","31022","2","0","2","0","18","0","301","0","0","8","90006","3500","1025","0"
"1","257","1500","0","3000","91002","31022","2","0","2","0","16","0","701","0","0","8","90006","3000","1025","0"
"1","258","3000","0","2500","91002","31022","2","0","2","0","14","0","1501","0","0","8","90006","2500","1025","0"
"1","259","5000","0","2000","91002","31022","2","0","2","0","12","0","3001","0","0","8","90006","2000","1025","0"
"1","260","7000","0","1500","91002","31022","2","0","2","0","10","0","5001","0","0","8","90006","1500","1025","0"
"1","261","10000","0","1000","91002","31022","2","0","2","0","8","0","7001","0","0","8","90006","1000","1025","0"
"1","262","15000","0","750","91002","31022","2","0","2","0","7","0","10001","0","0","8","90006","750","1025","0"
"1","263","-1","0","500","91002","31022","2","0","2","0","5","0","15001","0","0","8","90006","500","1025","0"
"1","264","50","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1026","0"
"1","265","150","0","4500","91002","31025","2","0","2","0","25","0","51","0","0","8","90006","4500","1026","0"
"1","266","300","0","4000","91002","31025","2","0","2","0","20","0","151","0","0","8","90006","4000","1026","0"
"1","267","700","0","3500","91002","31025","2","0","2","0","18","0","301","0","0","8","90006","3500","1026","0"
"1","268","1500","0","3000","91002","31025","2","0","2","0","16","0","701","0","0","8","90006","3000","1026","0"
"1","269","3000","0","2500","91002","31025","2","0","2","0","14","0","1501","0","0","8","90006","2500","1026","0"
"1","270","5000","0","2000","91002","31025","2","0","2","0","12","0","3001","0","0","8","90006","2000","1026","0"
"1","271","7000","0","1500","91002","31025","2","0","2","0","10","0","5001","0","0","8","90006","1500","1026","0"
"1","272","10000","0","1000","91002","31025","2","0","2","0","8","0","7001","0","0","8","90006","1000","1026","0"
"1","273","15000","0","750","91002","31025","2","0","2","0","7","0","10001","0","0","8","90006","750","1026","0"
"1","274","-1","0","500","91002","31025","2","0","2","0","5","0","15001","0","0","8","90006","500","1026","0"
"1","275","50","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1027","0"
"1","276","150","0","4500","91002","31018","2","0","2","0","25","0","51","0","0","8","90006","4500","1027","0"
"1","277","300","0","4000","91002","31018","2","0","2","0","20","0","151","0","0","8","90006","4000","1027","0"
"1","278","700","0","3500","91002","31018","2","0","2","0","18","0","301","0","0","8","90006","3500","1027","0"
"1","279","1500","0","3000","91002","31018","2","0","2","0","16","0","701","0","0","8","90006","3000","1027","0"
"1","280","3000","0","2500","91002","31018","2","0","2","0","14","0","1501","0","0","8","90006","2500","1027","0"
"1","281","5000","0","2000","91002","31018","2","0","2","0","12","0","3001","0","0","8","90006","2000","1027","0"
"1","282","7000","0","1500","91002","31018","2","0","2","0","10","0","5001","0","0","8","90006","1500","1027","0"
"1","283","10000","0","1000","91002","31018","2","0","2","0","8","0","7001","0","0","8","90006","1000","1027","0"
"1","284","15000","0","750","91002","31018","2","0","2","0","7","0","10001","0","0","8","90006","750","1027","0"
"1","285","-1","0","500","91002","31018","2","0","2","0","5","0","15001","0","0","8","90006","500","1027","0"
"1","286","50","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1028","0"
"1","287","150","0","4500","91002","31042","2","0","2","0","25","0","51","0","0","8","90006","4500","1028","0"
"1","288","300","0","4000","91002","31042","2","0","2","0","20","0","151","0","0","8","90006","4000","1028","0"
"1","289","700","0","3500","91002","31042","2","0","2","0","18","0","301","0","0","8","90006","3500","1028","0"
"1","290","1500","0","3000","91002","31042","2","0","2","0","16","0","701","0","0","8","90006","3000","1028","0"
"1","291","3000","0","2500","91002","31042","2","0","2","0","14","0","1501","0","0","8","90006","2500","1028","0"
"1","292","5000","0","2000","91002","31042","2","0","2","0","12","0","3001","0","0","8","90006","2000","1028","0"
"1","293","7000","0","1500","91002","31042","2","0","2","0","10","0","5001","0","0","8","90006","1500","1028","0"
"1","294","10000","0","1000","91002","31042","2","0","2","0","8","0","7001","0","0","8","90006","1000","1028","0"
"1","295","15000","0","750","91002","31042","2","0","2","0","7","0","10001","0","0","8","90006","750","1028","0"
"1","296","-1","0","500","91002","31042","2","0","2","0","5","0","15001","0","0","8","90006","500","1028","0"
"1","297","50","0","5500","91002","31043","2","0","2","0","35","0","1","0","0","8","90006","5500","1029","0"
"1","298","150","0","5000","91002","31043","2","0","2","0","30","0","51","0","0","8","90006","5000","1029","0"
"1","299","300","0","4500","91002","31043","2","0","2","0","25","0","151","0","0","8","90006","4500","1029","0"
"1","300","700","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1029","0"
"1","301","1500","0","3500","91002","31043","2","0","2","0","18","0","701","0","0","8","90006","3500","1029","0"
"1","302","3000","0","3000","91002","31043","2","0","2","0","16","0","1501","0","0","8","90006","3000","1029","0"
"1","303","5000","0","2500","91002","31043","2","0","2","0","14","0","3001","0","0","8","90006","2500","1029","0"
"1","304","7000","0","2000","91002","31043","2","0","2","0","12","0","5001","0","0","8","90006","2000","1029","0"
"1","305","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1029","0"
"1","306","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1029","0"
"1","307","-1","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1029","0"
"1","308","50","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1030","0"
"1","309","150","0","4500","91002","31025","2","0","2","0","25","0","51","0","0","8","90006","4500","1030","0"
"1","310","300","0","4000","91002","31025","2","0","2","0","20","0","151","0","0","8","90006","4000","1030","0"
"1","311","700","0","3500","91002","31025","2","0","2","0","18","0","301","0","0","8","90006","3500","1030","0"
"1","312","1500","0","3000","91002","31025","2","0","2","0","16","0","701","0","0","8","90006","3000","1030","0"
"1","313","3000","0","2500","91002","31025","2","0","2","0","14","0","1501","0","0","8","90006","2500","1030","0"
"1","314","5000","0","2000","91002","31025","2","0","2","0","12","0","3001","0","0","8","90006","2000","1030","0"
"1","315","7000","0","1500","91002","31025","2","0","2","0","10","0","5001","0","0","8","90006","1500","1030","0"
"1","316","10000","0","1000","91002","31025","2","0","2","0","8","0","7001","0","0","8","90006","1000","1030","0"
"1","317","15000","0","750","91002","31025","2","0","2","0","7","0","10001","0","0","8","90006","750","1030","0"
"1","318","-1","0","500","91002","31025","2","0","2","0","5","0","15001","0","0","8","90006","500","1030","0"
"1","319","50","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1031","0"
"1","320","150","0","4500","91002","31022","2","0","2","0","25","0","51","0","0","8","90006","4500","1031","0"
"1","321","300","0","4000","91002","31022","2","0","2","0","20","0","151","0","0","8","90006","4000","1031","0"
"1","322","700","0","3500","91002","31022","2","0","2","0","18","0","301","0","0","8","90006","3500","1031","0"
"1","323","1500","0","3000","91002","31022","2","0","2","0","16","0","701","0","0","8","90006","3000","1031","0"
"1","324","3000","0","2500","91002","31022","2","0","2","0","14","0","1501","0","0","8","90006","2500","1031","0"
"1","325","5000","0","2000","91002","31022","2","0","2","0","12","0","3001","0","0","8","90006","2000","1031","0"
"1","326","7000","0","1500","91002","31022","2","0","2","0","10","0","5001","0","0","8","90006","1500","1031","0"
"1","327","10000","0","1000","91002","31022","2","0","2","0","8","0","7001","0","0","8","90006","1000","1031","0"
"1","328","15000","0","750","91002","31022","2","0","2","0","7","0","10001","0","0","8","90006","750","1031","0"
"1","329","-1","0","500","91002","31022","2","0","2","0","5","0","15001","0","0","8","90006","500","1031","0"
"1","330","50","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1032","0"
"1","331","150","0","4500","91002","31018","2","0","2","0","25","0","51","0","0","8","90006","4500","1032","0"
"1","332","300","0","4000","91002","31018","2","0","2","0","20","0","151","0","0","8","90006","4000","1032","0"
"1","333","700","0","3500","91002","31018","2","0","2","0","18","0","301","0","0","8","90006","3500","1032","0"
"1","334","1500","0","3000","91002","31018","2","0","2","0","16","0","701","0","0","8","90006","3000","1032","0"
"1","335","3000","0","2500","91002","31018","2","0","2","0","14","0","1501","0","0","8","90006","2500","1032","0"
"1","336","5000","0","2000","91002","31018","2","0","2","0","12","0","3001","0","0","8","90006","2000","1032","0"
"1","337","7000","0","1500","91002","31018","2","0","2","0","10","0","5001","0","0","8","90006","1500","1032","0"
"1","338","10000","0","1000","91002","31018","2","0","2","0","8","0","7001","0","0","8","90006","1000","1032","0"
"1","339","15000","0","750","91002","31018","2","0","2","0","7","0","10001","0","0","8","90006","750","1032","0"
"1","340","-1","0","500","91002","31018","2","0","2","0","5","0","15001","0","0","8","90006","500","1032","0"
"1","341","50","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1033","0"
"1","342","150","0","4500","91002","31042","2","0","2","0","25","0","51","0","0","8","90006","4500","1033","0"
"1","343","300","0","4000","91002","31042","2","0","2","0","20","0","151","0","0","8","90006","4000","1033","0"
"1","344","700","0","3500","91002","31042","2","0","2","0","18","0","301","0","0","8","90006","3500","1033","0"
"1","345","1500","0","3000","91002","31042","2","0","2","0","16","0","701","0","0","8","90006","3000","1033","0"
"1","346","3000","0","2500","91002","31042","2","0","2","0","14","0","1501","0","0","8","90006","2500","1033","0"
"1","347","5000","0","2000","91002","31042","2","0","2","0","12","0","3001","0","0","8","90006","2000","1033","0"
"1","348","7000","0","1500","91002","31042","2","0","2","0","10","0","5001","0","0","8","90006","1500","1033","0"
"1","349","10000","0","1000","91002","31042","2","0","2","0","8","0","7001","0","0","8","90006","1000","1033","0"
"1","350","15000","0","750","91002","31042","2","0","2","0","7","0","10001","0","0","8","90006","750","1033","0"
"1","351","-1","0","500","91002","31042","2","0","2","0","5","0","15001","0","0","8","90006","500","1033","0"
"1","352","50","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1034","0"
"1","353","150","0","4500","91002","31043","2","0","2","0","25","0","51","0","0","8","90006","4500","1034","0"
"1","354","300","0","4000","91002","31043","2","0","2","0","20","0","151","0","0","8","90006","4000","1034","0"
"1","355","700","0","3500","91002","31043","2","0","2","0","18","0","301","0","0","8","90006","3500","1034","0"
"1","356","1500","0","3000","91002","31043","2","0","2","0","16","0","701","0","0","8","90006","3000","1034","0"
"1","357","3000","0","2500","91002","31043","2","0","2","0","14","0","1501","0","0","8","90006","2500","1034","0"
"1","358","5000","0","2000","91002","31043","2","0","2","0","12","0","3001","0","0","8","90006","2000","1034","0"
"1","359","7000","0","1500","91002","31043","2","0","2","0","10","0","5001","0","0","8","90006","1500","1034","0"
"1","360","10000","0","1000","91002","31043","2","0","2","0","8","0","7001","0","0","8","90006","1000","1034","0"
"1","361","15000","0","750","91002","31043","2","0","2","0","7","0","10001","0","0","8","90006","750","1034","0"
"1","362","-1","0","500","91002","31043","2","0","2","0","5","0","15001","0","0","8","90006","500","1034","0"
"1","363","50","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1035","0"
"1","364","150","0","4500","91002","31025","2","0","2","0","25","0","51","0","0","8","90006","4500","1035","0"
"1","365","300","0","4000","91002","31025","2","0","2","0","20","0","151","0","0","8","90006","4000","1035","0"
"1","366","700","0","3500","91002","31025","2","0","2","0","18","0","301","0","0","8","90006","3500","1035","0"
"1","367","1500","0","3000","91002","31025","2","0","2","0","16","0","701","0","0","8","90006","3000","1035","0"
"1","368","3000","0","2500","91002","31025","2","0","2","0","14","0","1501","0","0","8","90006","2500","1035","0"
"1","369","5000","0","2000","91002","31025","2","0","2","0","12","0","3001","0","0","8","90006","2000","1035","0"
"1","370","7000","0","1500","91002","31025","2","0","2","0","10","0","5001","0","0","8","90006","1500","1035","0"
"1","371","10000","0","1000","91002","31025","2","0","2","0","8","0","7001","0","0","8","90006","1000","1035","0"
"1","372","15000","0","750","91002","31025","2","0","2","0","7","0","10001","0","0","8","90006","750","1035","0"
"1","373","-1","0","500","91002","31025","2","0","2","0","5","0","15001","0","0","8","90006","500","1035","0"
"1","374","50","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1036","0"
"1","375","150","0","4500","91002","31022","2","0","2","0","25","0","51","0","0","8","90006","4500","1036","0"
"1","376","300","0","4000","91002","31022","2","0","2","0","20","0","151","0","0","8","90006","4000","1036","0"
"1","377","700","0","3500","91002","31022","2","0","2","0","18","0","301","0","0","8","90006","3500","1036","0"
"1","378","1500","0","3000","91002","31022","2","0","2","0","16","0","701","0","0","8","90006","3000","1036","0"
"1","379","3000","0","2500","91002","31022","2","0","2","0","14","0","1501","0","0","8","90006","2500","1036","0"
"1","380","5000","0","2000","91002","31022","2","0","2","0","12","0","3001","0","0","8","90006","2000","1036","0"
"1","381","7000","0","1500","91002","31022","2","0","2","0","10","0","5001","0","0","8","90006","1500","1036","0"
"1","382","10000","0","1000","91002","31022","2","0","2","0","8","0","7001","0","0","8","90006","1000","1036","0"
"1","383","15000","0","750","91002","31022","2","0","2","0","7","0","10001","0","0","8","90006","750","1036","0"
"1","384","-1","0","500","91002","31022","2","0","2","0","5","0","15001","0","0","8","90006","500","1036","0"
"1","385","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1037","0"
"1","386","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1037","0"
"1","387","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1037","0"
"1","388","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1037","0"
"1","389","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1037","0"
"1","390","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1037","0"
"1","391","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1037","0"
"1","392","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1037","0"
"1","393","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1037","0"
"1","394","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1037","0"
"1","395","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1037","0"
"1","396","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1038","0"
"1","397","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1038","0"
"1","398","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1038","0"
"1","399","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1038","0"
"1","400","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1038","0"
"1","401","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1038","0"
"1","402","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1038","0"
"1","403","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1038","0"
"1","404","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1038","0"
"1","405","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1038","0"
"1","406","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1038","0"
"1","407","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1039","0"
"1","408","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1039","0"
"1","409","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1039","0"
"1","410","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1039","0"
"1","411","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1039","0"
"1","412","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1039","0"
"1","413","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1039","0"
"1","414","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1039","0"
"1","415","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1039","0"
"1","416","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1039","0"
"1","417","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1039","0"
"1","418","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1040","0"
"1","419","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1040","0"
"1","420","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1040","0"
"1","421","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1040","0"
"1","422","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1040","0"
"1","423","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1040","0"
"1","424","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1040","0"
"1","425","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1040","0"
"1","426","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1040","0"
"1","427","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1040","0"
"1","428","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1040","0"
"1","429","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1041","0"
"1","430","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1041","0"
"1","431","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1041","0"
"1","432","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1041","0"
"1","433","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1041","0"
"1","434","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1041","0"
"1","435","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1041","0"
"1","436","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1041","0"
"1","437","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1041","0"
"1","438","20000","0","750","91002","31022","2","0","2","0","7","0","15001","0","0","8","90006","750","1041","0"
"1","439","-1","0","500","91002","31022","2","0","2","0","5","0","20001","0","0","8","90006","500","1041","0"
"1","440","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1042","0"
"1","441","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1042","0"
"1","442","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1042","0"
"1","443","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1042","0"
"1","444","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1042","0"
"1","445","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1042","0"
"1","446","7000","0","2000","91002","31043","2","0","2","0","12","0","4501","0","0","8","90006","2000","1042","0"
"1","447","10000","0","1500","91002","31043","2","0","2","0","10","0","7001","0","0","8","90006","1500","1042","0"
"1","448","15000","0","1000","91002","31043","2","0","2","0","8","0","10001","0","0","8","90006","1000","1042","0"
"1","449","20000","0","750","91002","31043","2","0","2","0","7","0","15001","0","0","8","90006","750","1042","0"
"1","450","-1","0","500","91002","31043","2","0","2","0","5","0","20001","0","0","8","90006","500","1042","0"
"1","451","100","0","5000","91002","31018","2","0","2","0","30","0","1","0","0","8","90006","5000","1043","0"
"1","452","300","0","4500","91002","31018","2","0","2","0","25","0","101","0","0","8","90006","4500","1043","0"
"1","453","500","0","4000","91002","31018","2","0","2","0","20","0","301","0","0","8","90006","4000","1043","0"
"1","454","1000","0","3500","91002","31018","2","0","2","0","18","0","501","0","0","8","90006","3500","1043","0"
"1","455","2000","0","3000","91002","31018","2","0","2","0","16","0","1001","0","0","8","90006","3000","1043","0"
"1","456","4500","0","2500","91002","31018","2","0","2","0","14","0","2001","0","0","8","90006","2500","1043","0"
"1","457","7000","0","2000","91002","31018","2","0","2","0","12","0","4501","0","0","8","90006","2000","1043","0"
"1","458","10000","0","1500","91002","31018","2","0","2","0","10","0","7001","0","0","8","90006","1500","1043","0"
"1","459","15000","0","1000","91002","31018","2","0","2","0","8","0","10001","0","0","8","90006","1000","1043","0"
"1","460","20000","0","750","91002","31018","2","0","2","0","7","0","15001","0","0","8","90006","750","1043","0"
"1","461","-1","0","500","91002","31018","2","0","2","0","5","0","20001","0","0","8","90006","500","1043","0"
"1","462","100","0","5000","91002","31025","2","0","2","0","30","0","1","0","0","8","90006","5000","1044","0"
"1","463","300","0","4500","91002","31025","2","0","2","0","25","0","101","0","0","8","90006","4500","1044","0"
"1","464","500","0","4000","91002","31025","2","0","2","0","20","0","301","0","0","8","90006","4000","1044","0"
"1","465","1000","0","3500","91002","31025","2","0","2","0","18","0","501","0","0","8","90006","3500","1044","0"
"1","466","2000","0","3000","91002","31025","2","0","2","0","16","0","1001","0","0","8","90006","3000","1044","0"
"1","467","4500","0","2500","91002","31025","2","0","2","0","14","0","2001","0","0","8","90006","2500","1044","0"
"1","468","7000","0","2000","91002","31025","2","0","2","0","12","0","4501","0","0","8","90006","2000","1044","0"
"1","469","10000","0","1500","91002","31025","2","0","2","0","10","0","7001","0","0","8","90006","1500","1044","0"
"1","470","15000","0","1000","91002","31025","2","0","2","0","8","0","10001","0","0","8","90006","1000","1044","0"
"1","471","20000","0","750","91002","31025","2","0","2","0","7","0","15001","0","0","8","90006","750","1044","0"
"1","472","-1","0","500","91002","31025","2","0","2","0","5","0","20001","0","0","8","90006","500","1044","0"
"1","473","100","0","5000","91002","31042","2","0","2","0","30","0","1","0","0","8","90006","5000","1045","0"
"1","474","300","0","4500","91002","31042","2","0","2","0","25","0","101","0","0","8","90006","4500","1045","0"
"1","475","500","0","4000","91002","31042","2","0","2","0","20","0","301","0","0","8","90006","4000","1045","0"
"1","476","1000","0","3500","91002","31042","2","0","2","0","18","0","501","0","0","8","90006","3500","1045","0"
"1","477","2000","0","3000","91002","31042","2","0","2","0","16","0","1001","0","0","8","90006","3000","1045","0"
"1","478","4500","0","2500","91002","31042","2","0","2","0","14","0","2001","0","0","8","90006","2500","1045","0"
"1","479","7000","0","2000","91002","31042","2","0","2","0","12","0","4501","0","0","8","90006","2000","1045","0"
"1","480","10000","0","1500","91002","31042","2","0","2","0","10","0","7001","0","0","8","90006","1500","1045","0"
"1","481","15000","0","1000","91002","31042","2","0","2","0","8","0","10001","0","0","8","90006","1000","1045","0"
"1","482","20000","0","750","91002","31042","2","0","2","0","7","0","15001","0","0","8","90006","750","1045","0"
"1","483","-1","0","500","91002","31042","2","0","2","0","5","0","20001","0","0","8","90006","500","1045","0"
"1","484","100","0","5000","91002","31022","2","0","2","0","30","0","1","0","0","8","90006","5000","1046","0"
"1","485","300","0","4500","91002","31022","2","0","2","0","25","0","101","0","0","8","90006","4500","1046","0"
"1","486","500","0","4000","91002","31022","2","0","2","0","20","0","301","0","0","8","90006","4000","1046","0"
"1","487","1000","0","3500","91002","31022","2","0","2","0","18","0","501","0","0","8","90006","3500","1046","0"
"1","488","2000","0","3000","91002","31022","2","0","2","0","16","0","1001","0","0","8","90006","3000","1046","0"
"1","489","4500","0","2500","91002","31022","2","0","2","0","14","0","2001","0","0","8","90006","2500","1046","0"
"1","490","7000","0","2000","91002","31022","2","0","2","0","12","0","4501","0","0","8","90006","2000","1046","0"
"1","491","10000","0","1500","91002","31022","2","0","2","0","10","0","7001","0","0","8","90006","1500","1046","0"
"1","492","15000","0","1000","91002","31022","2","0","2","0","8","0","10001","0","0","8","90006","1000","1046","0"
"1","493","20000","0","750","91002","31022","2","0","2","0","7","0","15001","0","0","8","90006","750","1046","0"
"1","494","-1","0","500","91002","31022","2","0","2","0","5","0","20001","0","0","8","90006","500","1046","0"
"1","495","100","0","5000","91002","31043","2","0","2","0","30","0","1","0","0","8","90006","5000","1047","0"
"1","496","300","0","4500","91002","31043","2","0","2","0","25","0","101","0","0","8","90006","4500","1047","0"
"1","497","500","0","4000","91002","31043","2","0","2","0","20","0","301","0","0","8","90006","4000","1047","0"
"1","498","1000","0","3500","91002","31043","2","0","2","0","18","0","501","0","0","8","90006","3500","1047","0"
"1","499","2000","0","3000","91002","31043","2","0","2","0","16","0","1001","0","0","8","90006","3000","1047","0"
"1","500","4500","0","2500","91002","31043","2","0","2","0","14","0","2001","0","0","8","90006","2500","1047","0"
