861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970
"","311012","311","1","","3","nop_idle_joy_normal","","0.2","","101311"
"","311013","311","1","","3","nop_talk_thinking","","0.2","","105111"
"0","311014","311","8","0","11","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","0.5","0","0","105111"
"","311015","311","","","91","","","","","311014"
"","311016","311","1","","3","nop_idle_thinking","","0.2","","105111"
"0","312001","312","8","0","11","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","0.5","0","0","101831"
"","312002","312","1","","3","nop_talk_joy1","","0.2","","101831"
"","312003","312","","","91","","","","","312001"
"1","312004","312","1","","3","nop_idle_joy1","","0.2","","101831"
"0","312005","312","8","0","11","見て見てミサキっち！\nあそこの料理すっごく美味しそう！","0.5","0","0","101611"
"","312006","312","1","","3","nop_talk_surprise_kira","","0.2","","101611"
"","312007","312","","","91","","","","","312005"
"1","312008","312","1","","3","nop_idle_surprise_kira","","0.2","","101611"
"0","312009","312","8","0","11","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","0.5","0","0","105011"
"","312010","312","1","","3","nop_talk_sad","","0.2","","105011"
"","312011","312","","","93","0","","","","2.5"
"","312012","312","1","","3","nop_talk_tsun_pain","","0.2","","105011"
"","312013","312","","","91","","","","","312009"
"1","312014","312","1","","3","nop_idle_sad","","0.2","","105011"
"0","313001","313","8","0","11","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","0.5","0","0","105331"
"1","313002","313","0","0.2","3","nop_13_monica_talk_doya","","0.2","nop_13_monica_talk_doya_loop","105331"
"","313003","313","","","91","","","","","313001"
"1","313004","313","1","","3","nop_idle_doya","","0.2","","105331"
"0","313005","313","8","0","11","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","0.5","0","0","103031"
"","313006","313","1","","3","nop_talk_joy1","","0.2","","103031"
"","313007","313","","","91","","","","","313005"
"1","313008","313","1","","3","nop_idle_joy1","","0.2","","103031"
"0","313009","313","8","0","11","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","0.5","0","0","100811"
"","313010","313","1","","3","nop_talk_thinking","","0.2","","100811"
"","313011","313","","","91","","","","","313009"
"1","313012","313","1","","3","nop_idle_thinking","","0.2","","100811"
"0","313013","313","8","0","11","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","0.5","0","0","104511"
"","313014","313","1","","3","nop_13_kuka_talk_memory1","","0.2","","104511"
"","313015","313","","","91","","","","","313013"
"1","313016","313","1","","3","nop_13_kuka_idle_memory1","","0.2","","104511"
"0","313017","313","8","0","11","大きな会場……\n先輩はどこにいるのかな？","0.5","0","0","105511"
"","313018","313","1","","3","nop_talk_sad","","0.2","","105511"
"","313019","313","","","91","","","","","313017"
"1","313020","313","1","","3","nop_idle_sad","","0.2","","105511"
"0","314001","314","8","0","11","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","0.5","0","0","104931"
"","314002","314","1","","3","nop_14_shizuru_talk_thinking","","0.2","","104931"
"","314003","314","","","93","0","","","","2"
"1","314004","314","0","0","3","nop_talk_guts3","","0.2","nop_talk_guts3_loop","104931"
"","314005","314","","","91","","","","","314001"
"0","314006","314","8","0","11","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","0.5","0","0","101131"
"1","314007","314","0","","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","101131"
"","314008","314","","","93","0","","","","2"
"","314009","314","1","","3","nop_talk_joy1","","0.2","","101131"
"","314010","314","","","91","","","","","314006"
"1","314011","314","1","","3","nop_idle_joy_normal","","0.2","","101131"
"0","314012","314","8","0","11","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","0.5","0","0","106831"
"1","314013","314","0","0","3","nop_talk_arm_crossed_joy","","0.2","nop_talk_arm_crossed_loop_joy","106831"
"","314014","314","","","91","","","","","314012"
"1","314015","314","1","","3","nop_idle_normal","","0.2","","106831"
"","314016","314","1","","3","nop_idle_normal","","0.2","","104931"
"1","314017","314","1","","3","nop_idle_normal","","0.2","","101131"
"0","315001","315","8","0","11","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","0.5","0","0","104211"
"","315002","315","1","","3","nop_talk_wish","","0.2","","104211"
"","315003","315","","","91","","","","","315001"
"1","315004","315","1","","3","nop_idle_wish","","0.2","","104211"
"0","315005","315","8","0","11","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","0.5","0","0","105411"
"","315006","315","1","","3","nop_talk_normal","","0.2","","105411"
"","315007","315","","","93","0","","","","2.5"
"","315008","315","1","","3","nop_talk_thinking","","0.2","","105411"
"","315009","315","","","91","","","","","315005"
"","315010","315","1","","3","nop_idle_thinking","","0.2","","105411"
"0","315011","315","8","0","11","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","0.5","0","0","102931"
"","315012","315","1","","3","nop_talk_joy1","","0.2","","102931"
"","315013","315","","","91","","","","","315011"
"1","315014","315","1","","3","nop_idle_joy1","","0.2","","102931"
"1","316001","316","0","0","3","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","106631"
"0","316002","316","8","0","11","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","0.5","0","0","106631"
"","316003","316","","","91","","","","","316002"
"","316004","316","1","","3","nop_16_inori_idle_doya","","0.2","","106631"
"","316005","316","1","","3","nop_talk_joy1","","0.2","","106531"
"0","316006","316","8","0","11","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","0.5","0","0","106531"
"","316007","316","","","93","1","","","","3.5"
"1","316008","316","0","0","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","106531"
"","316009","316","","","91","","","","","316006"
"","316010","316","1","","3","nop_idle_arm_crossed","","0.2","","106531"
"","316011","316","1","","3","nop_talk_normal","","0.2","","106731"
"0","316012","316","8","0","11","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","0.5","0","0","106731"
"","316013","316","","","91","","","","","316012"
"","316014","316","1","","3","nop_idle_normal","","0.2","","106731"
"0","317001","317","8","0","11","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","0.5","0","0","110931"
"","317002","317","1","","3","nop_17_chieru_talk_memory","","0.2","","110931"
"","317003","317","","","93","0","","","","4.2"
"1","317004","317","0","0","3","nop_17_chieru_01","","0.2","nop_17_chieru_loop","110931"
"1","317005","317","0","0","3","nop_17_chieru_01","","0.2","nop_17_chieru_loop","1"
"","317006","317","","","91","","","","","317001"
"","317007","317","1","","3","nop_idle_joy1","","0.2","","110931"
"","317008","317","1","","3","NoItem_idle","","0.2","","1"
"0","317009","317","8","0","11","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","0.5","0","0","111031"
"","317010","317","1","","3","nop_talk_normal_sad","","0.2","","111031"
"","317011","317","","","93","0","","","","1.5"
"1","317012","317","0","0","3","nop_17_yuni_weppu","","0.2","nop_17_yuni_weppu_loop","111031"
"","317013","317","","","91","","","","","317009"
"0","317014","317","8","0","11","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","0.5","0","0","110831"
"1","317015","317","0","0","3","nop_17_chloe_talk_normal_anger","","0.2","nop_17_chloe_talk_normal_anger_loop","110831"
"","317016","317","1","","3","nop_idle_sad","","0.2","","110931"
"","317017","317","","","91","","","","","317014"
"","317018","317","1","","3","nop_17_chloe_idle_normal2","","0.2","","110831"
"1","317019","317","1","","3","nop_idle_normal","","0.2","","111031"
"","318001","318","1","","3","nop_talk_joy1","","0.2","","114711"
"0","318002","318","8","0","11","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","0.5","0","0","114711"
"","318003","318","","","93","0","","","","2.5"
"","318004","318","1","","3","nop_18_muimi_talk_thinking","","0.2","","114711"
"","318005","318","","","91","","","","","318002"
"1","318006","318","1","","3","nop_18_muimi_idle_thinking","","0.2","","114711"
"1","318007","318","0","0","3","nop_18_neneka_humu","","0.2","nop_idle_normal","115031"
"0","318008","318","8","0","11","正月くらいは少しゆっくり\nさせてもらいましょうか。","0.5","0","0","115031"
"","318009","318","","","91","","","","","318008"
"1","318010","318","0","0","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","118031"
"0","318011","318","8","0","11","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","0.5","0","0","118031"
"","318012","318","","","93","0","","","","2.5"
"1","318013","318","0","0","3","nop_talk_doya","","0.2","nop_talk_doya_loop","118031"
"","318014","318","","","91","","","","","318011"
"","318015","318","1","","3","nop_idle_doya","","0.2","","118031"
"","318016","318","1","","3","nop_18_karin_talk_normal","","0.2","","118511"
"0","318017","318","8","0","11","いえいえ。それほどでもー","0.5","0","0","118511"
"","318018","318","","","91","","","","","318017"
"1","318019","318","1","","3","nop_18_karin_idle_normal","","0.2","","118511"
"","401001","401","1","","3","nop_talk_joy2","","0.2","","111831"
"","401002","401","","","93","0","","","","2"
"","401003","401","1","","3","nop_idle_joy_normal","","0.2","","111831"
"1","401004","401","0","0","3","nop_18_neneka_humu","","0.2","nop_idle_normal","112031"
"","401005","401","","","93","0","","","","2"
"","401006","401","1","","3","nop_16_kaya_talk_normal2_loop","","0.2","","120831"
"","401007","401","","","93","0","","","","2"
"","401008","401","1","","3","nop_16_kaya_idle_normal2","","0.2","","120831"
"","401009","401","1","","3","nop_talk_surprise1","","0.2","","120931"
"","401010","401","","","93","0","","","","2"
"","401011","401","1","","3","nop_idle_normal_joy","","0.2","","120931"
"","401012","401","1","","3","nop_talk_normal","","0.2","","111931"
"","401013","401","","","93","0","","","","2"
"","401014","401","1","","3","nop_idle_normal","","0.2","","111931"
"","401015","401","1","","3","nop_talk_joy1","","0.2","","120731"
"","401016","401","","","93","0","","","","2"
"","401017","401","1","","3","nop_idle_normal_joy","","0.2","","120731"
"","402001","402","1","","3","nop_talk_joy2","","0.2","","108731"
"","402002","402","","","93","0","","","","2"
"","402003","402","1","","3","nop_idle_joy1","","0.2","","108731"
"","402004","402","1","","3","nop_talk_joy3_blink","","0.2","","108831"
"","402005","402","","","93","0","","","","2"
"","402006","402","1","","3","nop_idle_joy_normal","","0.2","","108831"
"","402007","402","1","","3","nop_talk_normal","","0.2","","108931"
"","402008","402","","","93","0","","","","2"
"","402009","402","1","","3","nop_idle_normal","","0.2","","108931"
"","403001","403","1","","3","nop_talk_surprise_kira","","0.2","","102011"
"","403002","403","","","93","0","","","","2"
"","403003","403","1","","3","nop_idle_joy1","","0.2","","102011"
"","403004","403","1","","3","nop_talk_joy2","","0.2","","100411"
"","403005","403","","","93","0","","","","2"
"","403006","403","1","","3","nop_idle_normal","","0.2","","100411"
"","403007","403","1","","3","nop_talk_wish","","0.2","","103631"
"","403008","403","","","93","0","","","","2"
"","403009","403","1","","3","nop_idle_wish","","0.2","","103631"
"","404001","404","1","","3","nop_talk_wish_joy","","0.2","","101511"
"","404002","404","","","93","0","","","","2"
"","404003","404","1","","3","nop_idle_normal","","0.2","","101511"
"","404004","404","1","","3","nop_talk_joy2","","0.2","","101231"
"","404005","404","","","93","0","","","","2"
"","404006","404","1","","3","nop_idle_normal","","0.2","","101231"
"","404007","404","1","","3","nop_talk_surprise_kira","","0.2","","104011"
"","404008","404","","","93","0","","","","2"
"","404009","404","1","","3","nop_idle_normal","","0.2","","104011"
"","405001","405","1","","3","nop_talk_normal","","0.2","","103111"
"","405002","405","","","93","0","","","","2"
"","405003","405","1","","3","nop_idle_normal","","0.2","","103111"
"","405004","405","1","","3","nop_talk_worry","","0.2","","102211"
"","405005","405","","","93","0","","","","2"
"","405006","405","1","","3","nop_idle_worry","","0.2","","102211"
"","405007","405","1","","3","nop_05_miyako_talk_joy1","","0.2","","100711"
"","405008","405","","","93","0","","","","2"
"","405009","405","1","","3","nop_05_miyako_idle_joy1","","0.2","","100711"
"","405010","405","1","","3","nop_talk_joy1","","0.2","","100611"
"","405011","405","","","93","0","","","","2"
"","405012","405","1","","3","nop_idle_joy1","","0.2","","100611"
"","406001","406","1","","3","nop_talk_thinking","","0.2","","107131"
"","406002","406","","","93","0","","","","2"
"","406003","406","1","","3","nop_idle_arm_crossed","","0.2","","107131"
"","406004","406","1","","3","nop_talk_sad","","0.2","","103731"
"","406005","406","","","93","0","","","","2"
"","406006","406","1","","3","nop_idle_sad","","0.2","","103731"
"","406007","406","1","","3","nop_talk_joy2","","0.2","","100511"
"","406008","406","","","93","0","","","","2"
"","406009","406","1","","3","nop_idle_normal","","0.2","","100511"
"","406010","406","1","","3","nop_talk_normal","","0.2","","104731"
"","406011","406","","","93","0","","","","2"
"","406012","406","1","","3","nop_idle_normal","","0.2","","104731"
"","407001","407","1","","3","nop_talk_joy3","","0.2","","102831"
"","407002","407","","","93","0","","","","2"
"","407003","407","1","","3","nop_idle_normal","","0.2","","102831"
"","407004","407","1","","3","nop_07_kurumi_idle_bitter","","0.2","","102111"
"","407005","407","","","93","0","","","","2"
"","407006","407","1","","3","nop_idle_normal","","0.2","","102111"
"","407007","407","1","","3","nop_talk_joy2","","0.2","","102511"
"","407008","407","","","93","0","","","","2"
"","407009","407","1","","3","nop_idle_normal","","0.2","","102511"
"","407010","407","1","","3","nop_talk_joy1","","0.2","","102311"
"","407011","407","","","93","0","","","","2"
"","407012","407","1","","3","nop_idle_normal","","0.2","","102311"
"","408001","408","1","","3","nop_talk_joy1","","0.2","","101011"
"","408002","408","","","93","0","","","","2"
"","408003","408","1","","3","nop_idle_joy_normal","","0.2","","101011"
"","408004","408","1","","3","nop_talk_arm_crossed_loop","","0.2","","104331"
"","408005","408","","","93","0","","","","2"
"","408006","408","1","","3","nop_idle_arm_crossed","","0.2","","104331"
"","408007","408","1","","3","nop_talk_joy2","","0.2","","101711"
"","408008","408","","","93","0","","","","2"
"","408009","408","1","","3","nop_idle_joy1","","0.2","","101711"
"","408010","408","1","","3","nop_talk_normal","","0.2","","101431"
"","408011","408","","","93","0","","","","2"
"","408012","408","1","","3","nop_idle_normal","","0.2","","101431"
"","409001","409","1","","3","nop_talk_joy1","","0.2","","103311"
"","409002","409","","","93","0","","","","2"
"","409003","409","1","","3","nop_idle_joy1","","0.2","","103311"
"","409004","409","1","","3","nop_talk_joy1","","0.2","","105211"
"","409005","409","","","93","0","","","","2"
"","409006","409","1","","3","nop_idle_joy_normal","","0.2","","105211"
"","409007","409","1","","3","nop_talk_sad2","","0.2","","102611"
"","409008","409","","","93","0","","","","2"
"","409009","409","1","","3","nop_idle_sad2","","0.2","","102611"
"","409010","409","1","","3","nop_talk_normal","","0.2","","103811"
"","409011","409","","","93","0","","","","2"
"","409012","409","1","","3","nop_idle_normal","","0.2","","103811"
"","410001","410","1","","3","nop_talk_joy1","","0.2","","103231"
"","410002","410","","","93","0","","","","2"
"","410003","410","1","","3","nop_idle_joy1","","0.2","","103231"
"","410004","410","1","","3","nop_10_yukari_01","","0.2","","103411"
"","410005","410","1","","3","nop_10_yukari_01","","0.2","","11"
"","410006","410","","","93","0","","","","2"
"","410007","410","1","","3","nop_10_yukari_02","","0.2","","103411"
"","410008","410","1","","3","nop_10_yukari_02","","0.2","","11"
"","410009","410","1","","3","nop_talk_doya_loop","","0.2","","104811"
"","410010","410","","","4","1","","","","104811"
"","410011","410","","","93","0","","","","2"
"","410012","410","1","","3","nop_idle_doya","","0.2","","104811"
"","410013","410","1","","3","nop_talk_joy2","","0.2","","104611"
"","410014","410","","","93","0","","","","2"
"","410015","410","1","","3","nop_idle_joy_normal","","0.2","","104611"
"","411001","411","1","","3","nop_talk_wish2","","0.2","","102711"
"","411002","411","","","93","0","","","","2"
"","411003","411","1","","3","nop_idle_memory","","0.2","","102711"
"","411004","411","1","","3","nop_talk_normal","","0.2","","100911"
"","411005","411","","","93","0","","","","2"
"","411006","411","1","","3","nop_idle_arm_crossed","","0.2","","100911"
"","411007","411","1","","3","nop_talk_joy2","","0.2","","101311"
"","411008","411","","","93","0","","","","2"
"","411009","411","1","","3","nop_idle_joy_normal","","0.2","","101311"
"","411010","411","1","","3","nop_talk_normal","","0.2","","105111"
"","411011","411","","","93","0","","","","2"
"","411012","411","1","","3","nop_idle_normal","","0.2","","105111"
"","412001","412","1","","3","nop_talk_joy1","","0.2","","101831"
"","412002","412","","","93","0","","","","2"
"","412003","412","1","","3","nop_idle_joy1","","0.2","","101831"
"","412004","412","1","","3","nop_talk_joy2","","0.2","","101611"
"","412005","412","","","93","0","","","","2"
"","412006","412","1","","3","nop_idle_joy_normal","","0.2","","101611"
"","412007","412","1","","3","nop_talk_joy1","","0.2","","105011"
"","412008","412","","","93","0","","","","2"
"","412009","412","1","","3","nop_idle_joy_normal","","0.2","","105011"
"","413001","413","1","","3","nop_talk_normal","","0.2","","105331"
"","413002","413","","","93","0","","","","2"
"","413003","413","1","","3","nop_idle_normal","","0.2","","105331"
"","413004","413","1","","3","nop_talk_memory","","0.2","","104511"
"","413005","413","","","93","0","","","","2"
"","413006","413","1","","3","nop_idle_memory","","0.2","","104511"
"","413007","413","1","","3","nop_talk_joy1","","0.2","","103031"
"","413008","413","","","93","0","","","","2"
"","413009","413","1","","3","nop_idle_joy1","","0.2","","103031"
"","413010","413","1","","3","nop_talk_wish","","0.2","","100811"
"","413011","413","","","93","0","","","","2"
"","413012","413","1","","3","nop_idle_wish","","0.2","","100811"
"","413013","413","1","","3","nop_talk_sad","","0.2","","105511"
"","413014","413","","","93","0","","","","2"
"","413015","413","1","","3","nop_idle_sad","","0.2","","105511"
"1","414001","414","0","0","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","101131"
"","414002","414","","","93","0","","","","2"
"","414003","414","1","","3","nop_idle_normal","","0.2","","101131"
"","414004","414","1","","3","nop_talk_wish","","0.2","","104931"
"","414005","414","","","93","0","","","","2"
"","414006","414","1","","3","nop_idle_normal","","0.2","","104931"
"","414007","414","1","","3","nop_talk_thinking","","0.2","","106831"
"","414008","414","","","93","0","","","","2"
"","414009","414","1","","3","nop_idle_normal","","0.2","","106831"
"","415001","415","1","","3","nop_talk_wish","","0.2","","104211"
"","415002","415","","","93","0","","","","2"
"","415003","415","1","","3","nop_idle_wish","","0.2","","104211"
"","415004","415","1","","3","nop_talk_joy1","","0.2","","102931"
"","415005","415","","","93","0","","","","2"
"","415006","415","1","","3","nop_idle_joy1","","0.2","","102931"
"","415007","415","1","","3","nop_talk_normal","","0.2","","105411"
"","415008","415","","","93","0","","","","2"
"","415009","415","1","","3","nop_idle_normal","","0.2","","105411"
"","416001","416","1","","3","nop_talk_normal","","0.2","","106731"
"","416002","416","","","93","0","","","","2"
"","416003","416","1","","3","nop_idle_normal","","0.2","","106731"
"","416004","416","1","","3","nop_talk_joy2","","0.2","","106631"
"","416005","416","","","93","0","","","","2"
"","416006","416","1","","3","nop_idle_joy1","","0.2","","106631"
"","416007","416","1","","3","nop_16_kaya_talk_normal2_loop","","0.2","","106531"
"","416008","416","","","93","0","","","","2"
"","416009","416","1","","3","nop_16_kaya_idle_normal2","","0.2","","106531"
"1","417001","417","0","0","3","nop_talk_arm_crossed2","","0.2","nop_talk_arm_crossed_loop2","111031"
"","417002","417","","","93","0","","","","2"
"","417003","417","1","","3","nop_idle_normal","","0.2","","111031"
"","417004","417","1","","3","nop_talk_joy2","","0.2","","110931"
"","417005","417","","","93","0","","","","2"
"","417006","417","1","","3","nop_idle_joy_normal","","0.2","","110931"
"","417007","417","1","","3","nop_17_chloe_talk_normal2_loop","","0.2","","110831"
"","417008","417","","","93","0","","","","2"
"","417009","417","1","","3","nop_17_chloe_idle_normal2","","0.2","","110831"
"1","418001","418","0","0.2","3","nop_18_neneka_humu","","0.2","nop_idle_normal","115031"
"","418002","418","","","93","0","","","","2"
"","418003","418","1","","3","nop_talk_joy1_normal","","0.2","","114711"
"","418004","418","","","93","0","","","","2"
"","418005","418","1","","3","nop_idle_joy1","","0.2","","114711"
"","418006","418","1","","3","nop_18_karin_talk_normal","","0.2","","118511"
"","418007","418","","","93","0","","","","2"
"","418008","418","1","","3","nop_18_karin_idle_normal","","0.2","","118511"
"1","418009","418","0","0","3","nop_talk_doya","","0.2","nop_talk_doya_loop","118031"
"","418010","418","","","93","0","","","","2"
"","418011","418","1","","3","nop_idle_doya","","0.2","","118031"
"-255","501001","501","101","0","1","111831","nop_idle_joy2","1.95","-150","1"
"-255","501002","501","100","1","1","120731","nop_idle_normal","1.95","150","1"
"-265","501003","501","103","0","1","120831","nop_idle_arm_crossed","1.95","-320","1"
"-265","501004","501","102","1","1","111931","nop_idle_normal","1.95","320","1"
"-300","501005","501","105","0","1","120931","nop_idle_thinking","1.95","-450","1"
"-300","501006","501","104","1","1","112031","nop_idle_doya","1.95","450","1"
"","501007","501","","","93","0","","","","0.5"
"1","501008","501","0","0.2","3","nop_01_peko_oissu","","0.2","nop_talk_joy1","111831"
"","501009","501","0","","21","vo_drama_10082001_001","","","0","vo_drama_10082001"
"0","501010","501","5","0","11","おいっすー！\n新年会、楽しんでますか？","0.5","0","1","111831"
"","501011","501","","","91","","","","","501010"
"","501012","501","","","93","0","","","","0.2"
"0","501013","501","1","0","12","6","0","0","0","120731"
"0","501014","501","1","0","12","8","0","0","0","111931"
"0","501015","501","1","0","12","10","0","0","0","112031"
"0","501016","501","1","0","12","7","0","0","0","120931"
"0","501017","501","1","0","12","13","0","0","0","120831"
"","501018","501","1","","3","nop_talk_joy1","","0.2","","120731"
"","501019","501","1","","3","nop_talk_wish3","","0.2","","111931"
"1","501020","501","0","0","3","nop_talk_doya","","0.2","nop_talk_doya_loop","112031"
"1","501021","501","0","0","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","120931"
"","501022","501","1","","3","nop_01_ruka_hello_long","","0.2","","120831"
"","501023","501","","","93","0","","","","2"
"","501024","501","1","","3","nop_idle_joy1","","0.2","","111831"
"","501025","501","1","","3","nop_idle_normal_joy","","0.3","","120731"
"","501026","501","1","","3","nop_idle_doya","","0.3","","112031"
"","501027","501","1","","3","nop_idle_arm_crossed","","0.3","","120931"
"","501028","501","1","","3","nop_idle_normal","","0.3","","120831"
"","501029","501","1","","3","nop_talk_normal","","0.2","","111931"
"","501030","501","0","","21","vo_drama_10082001_002","","","0","vo_drama_10082001"
"0","501031","501","6","0","11","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","0.5","0","1","111931"
"","501032","501","","","93","1","","","","3"
"","501033","501","1","","3","nop_talk_joy3_dere","","0.2","","111931"
"","501034","501","","","91","","","","","501031"
"","501035","501","1","","3","nop_idle_normal_joy","","0.2","","111931"
"","501036","501","1","","3","nop_talk_sad","","0.2","","112031"
"","501037","501","0","","21","vo_drama_10082001_003","","","0","vo_drama_10082001"
"0","501038","501","5","0","11","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","0.5","0","1","112031"
"","501039","501","","","93","1","","","","5"
"0","501040","501","1","0","12","8","0","0","0","111831"
"1","501041","501","0","0.2","3","nop_17_chieru_swing","","0.2","nop_idle_joy_normal","111831"
"","501042","501","","","91","","","","","501038"
"","501043","501","1","","3","nop_idle_sad","","0.2","","112031"
"","501044","501","","","93","","","","","0.1"
"","501045","501","","","4","0","","","","120731"
"","501046","501","1","","3","nop_talk_normal","","0.2","","120731"
"","501047","501","0","","21","vo_drama_10082001_004","","","0","vo_drama_10082001"
"0","501048","501","6","0","11","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","0.5","0","1","120731"
"","501049","501","","","93","1","","","","2.5"
"0","501050","501","1","0","12","4","0","0","0","112031"
"1","501051","501","0","0.3","3","nop_surprise","","0.2","nop_idle_surprise1","112031"
"","501052","501","","","93","1","","","","2"
"","501053","501","","","4","1","","","","120731"
"","501054","501","1","","3","nop_talk_joy1","","0.2","","120731"
"","501055","501","1","","3","nop_idle_arm_crossed","","0.2","","112031"
"","501056","501","","","91","","","","","501048"
"","501057","501","1","","3","nop_idle_joy1","","0.2","","120731"
"","501058","501","1","","3","nop_talk_joy1","","0.2","","111831"
"","501059","501","0","","21","vo_drama_10082001_005","","","0","vo_drama_10082001"
"0","501060","501","6","0","11","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","0.5","0","1","111831"
"","501061","501","","","91","","","","","501060"
"","501062","501","1","","3","nop_idle_joy_normal","","0.2","","111831"
"","501063","501","1","","3","nop_talk_normal","","0.2","","120831"
"","501064","501","0","","21","vo_drama_10082001_006","","","0","vo_drama_10082001"
"0","501065","501","6","0","11","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","0.5","0","1","120831"
"","501066","501","","","93","1","","","","3"
"1","501067","501","0","0.2","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","120831"
"","501068","501","","","91","","","","","501065"
"","501069","501","1","","3","nop_idle_arm_crossed","","0.2","","120831"
"1","501070","501","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","120931"
"","501071","501","0","","21","vo_drama_10082001_007","","","0","vo_drama_10082001"
"0","501072","501","5","0","11","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","0.5","0","1","120931"
"","501073","501","","","93","1","","","","5"
"","501074","501","1","","3","nop_talk_normal","","0.2","","120931"
"","501075","501","","","91","","","","","501072"
"","501076","501","1","","3","nop_idle_normal","","0.2","","120931"
"","501077","501","1","","3","nop_talk_normal","","0.2","","120731"
"","501078","501","0","","21","vo_drama_10082001_008","","","0","vo_drama_10082001"
"0","501079","501","4","0","11","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","0.5","0","1","120731"
"","501080","501","","","93","1","","","","6.5"
"1","501081","501","0","0.2","3","nop_bow","","0.2","nop_idle_normal_joy","120731"
"","501082","501","","","91","","","","","501079"
"","501083","501","1","","3","nop_idle_normal_joy","","0.2","","120731"
"","501084","501","1","","3","nop_talk_normal","","0.2","","120831"
"","501085","501","0","","21","vo_drama_10082001_009","","","0","vo_drama_10082001"
"0","501086","501","6","0","11","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","0.5","0","1","120831"
"","501087","501","","","93","1","","","","3"
"1","501088","501","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","120831"
"","501089","501","","","91","","","","","501086"
"","501090","501","1","","3","nop_idle_doya","","0.2","","120831"
"","501091","501","1","","3","nop_talk_thinking","","0.2","","120931"
"","501092","501","0","","21","vo_drama_10082001_010","","","0","vo_drama_10082001"
