257cbc6bba6433c1e05830e9723d6d4d7c450a495c37d428a1e0020541548c15,34238fa357ccd7b8eade7f9d16b44acdcdb70fe216536999cf731ad45667d087,86a0d8468e9900117227607bbf1a43488faf4b40e3ed16be24993381575a31ab,cf3428404e090d4a2134cf8f9a2dd70ea91aa1f89ad3d33e8083b124ff21326d,44975990b7778691436d27aa4e144db5d46672cce8c5c08bac6a51371c0aa41f,d018c7ef5a4e70b1ad00626932f620f0ae0f4ccf0a04c9ba663bc5c2e2232d47,3c19c76f7398da606a918cf6e98e4d3d1cc6dd902a428ebe2553f621c3b802ed,e8c26372a7aa2dcd0fa5eb004e07e52a2244063cef33a6a19bd96b3b5d86b501,0db7f5949a6900b890851e7a3cf642cd9aa98cba6f1dd50b0139439865f71b34
"1100","91002","-1","8","2030/12/31 23:59:59","28002039","2018/01/01 5:00:00","298","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002039","2018/01/01 5:00:00","299","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002039","2018/01/01 5:00:00","300","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003028","2018/01/01 5:00:00","301","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003028","2018/01/01 5:00:00","302","1"
"250","93001","-1","6","2030/12/31 23:59:59","18001005","2018/01/01 5:00:00","303","1"
"250","93001","-1","6","2030/12/31 23:59:59","18001006","2018/01/01 5:00:00","304","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002032","2018/01/01 5:00:00","305","1"
"1100","91002","-1","8","2030/12/31 23:59:59","28002040","2018/01/01 5:00:00","306","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002040","2018/01/01 5:00:00","307","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002040","2018/01/01 5:00:00","308","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003029","2018/01/01 5:00:00","309","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003029","2018/01/01 5:00:00","310","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002033","2018/01/01 5:00:00","311","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002034","2018/01/01 5:00:00","312","1"
"100","91002","-1","8","2030/12/31 23:59:59","21003002","2018/01/01 5:00:00","313","1"
"50","91002","-1","8","2030/12/31 23:59:59","21103002","2018/01/01 5:00:00","314","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003030","2018/01/01 5:00:00","315","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003030","2018/01/01 5:00:00","316","1"
"1100","91002","-1","8","2030/12/31 23:59:59","28002041","2018/01/01 5:00:00","317","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002041","2018/01/01 5:00:00","318","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002041","2018/01/01 5:00:00","319","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003031","2018/01/01 5:00:00","320","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003031","2018/01/01 5:00:00","321","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003032","2018/01/01 5:00:00","322","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003032","2018/01/01 5:00:00","323","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003033","2018/01/01 5:00:00","324","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003033","2018/01/01 5:00:00","325","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003034","2018/01/01 5:00:00","326","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003034","2018/01/01 5:00:00","327","1"
"1100","91002","-1","8","2030/12/31 23:59:59","28002042","2018/01/01 5:00:00","328","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002042","2018/01/01 5:00:00","329","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002042","2018/01/01 5:00:00","330","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002035","2018/01/01 5:00:00","331","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002036","2018/01/01 5:00:00","332","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002037","2018/01/01 5:00:00","333","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002038","2018/01/01 5:00:00","334","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002039","2018/01/01 5:00:00","335","1"
"100","91002","-1","8","2030/12/31 23:59:59","21005040","2018/01/01 5:00:00","336","1"
"1100","91002","-1","8","2030/12/31 23:59:59","28002043","2018/01/01 5:00:00","337","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002043","2018/01/01 5:00:00","338","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002043","2018/01/01 5:00:00","339","1"
"1100","91002","-1","8","2030/12/31 23:59:59","28002044","2018/01/01 5:00:00","340","1"
"15000000","94002","-1","12","2030/12/31 23:59:59","28002044","2018/01/01 5:00:00","341","1"
"1500","90007","-1","2","2030/12/31 23:59:59","28002044","2018/01/01 5:00:00","342","1"
"1","4101404","-1","18","2030/12/31 23:59:59","27004003","2018/01/01 5:00:00","343","1"
"50","23003","-1","2","2030/12/31 23:59:59","18002001","2018/01/01 5:00:00","350","1"
"1000","91002","-1","8","2030/12/31 23:59:59","26002040","2018/01/01 5:00:00","351","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003035","2018/01/01 5:00:00","1001","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003035","2018/01/01 5:00:00","1002","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003036","2018/01/01 5:00:00","1003","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003036","2018/01/01 5:00:00","1004","1"
"50","91002","-1","8","2030/12/31 23:59:59","26003037","2018/01/01 5:00:00","1005","1"
"750000","94002","-1","12","2030/12/31 23:59:59","26003037","2018/01/01 5:00:00","1006","1"
"30","0","39","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10001003","1"
"30000","94002","39","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10001004","1"
"10","91002","39","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10001005","1"
"40","0","39","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10001006","1"
"2","20002","39","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10001007","1"
"10","91002","39","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10001008","1"
"20","0","39","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10001009","1"
"20","0","39","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10001010","1"
"25","0","39","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10001011","1"
"25","0","39","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10001012","1"
"3","22001","39","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10001013","1"
"30","0","39","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10001014","1"
"2","20002","39","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10001015","1"
"500","90007","39","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10001016","1"
"40","0","39","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10001017","1"
"30000","94002","39","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10001018","1"
"500","90007","39","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10001019","1"
"60","0","39","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10001023","1"
"40","0","39","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10001024","1"
"80000","94002","39","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10001025","1"
"2","20003","39","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10001026","1"
"50","0","39","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10001027","1"
"140000","94002","39","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10001028","1"
"4","22002","39","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10001029","1"
"30000","94002","39","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10001030","1"
"10","91002","39","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10001031","1"
"80","0","39","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10001032","1"
"2","20002","39","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10001033","1"
"10","91002","39","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10001034","1"
"40","0","39","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10001035","1"
"40","0","39","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10001036","1"
"50","0","39","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10001037","1"
"50","0","39","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10001038","1"
"3","22001","39","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10001039","1"
"60","0","39","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10001040","1"
"2","20002","39","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10001041","1"
"500","90007","39","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10001042","1"
"80","0","39","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10001043","1"
"30000","94002","39","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10001044","1"
"500","90007","39","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10001045","1"
"80","0","39","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10001046","1"
"80000","94002","39","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10001047","1"
"2","20003","39","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10001048","1"
"100","0","39","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10001049","1"
"140000","94002","39","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10001050","1"
"4","22002","39","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10001051","1"
"20","0","39","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10001114","1"
"2","20003","39","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10001115","1"
"30","0","39","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10001121","1"
"30000","94002","39","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10001122","1"
"6","23001","39","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10001123","1"
"40","0","39","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10001152","1"
"2","20003","39","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10001153","1"
"60","0","39","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10001154","1"
"30000","94002","39","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10001155","1"
"6","23001","39","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10001156","1"
"30","0","54","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10040003","40"
"40000","94002","54","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10040004","40"
"10","91002","54","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10040005","40"
"45","0","54","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10040006","40"
"6","20002","54","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10040007","40"
"10","91002","54","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10040008","40"
"20","0","54","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10040009","40"
"20","0","54","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10040010","40"
"25","0","54","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10040011","40"
"25","0","54","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10040012","40"
"3","22001","54","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10040013","40"
"30","0","54","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10040014","40"
"6","20002","54","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10040015","40"
"500","90007","54","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10040016","40"
"45","0","54","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10040017","40"
"40000","94002","54","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10040018","40"
"500","90007","54","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10040019","40"
"60","0","54","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10040023","40"
"45","0","54","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10040024","40"
"100000","94002","54","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10040025","40"
"3","20003","54","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10040026","40"
"55","0","54","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10040027","40"
"180000","94002","54","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10040028","40"
"4","22002","54","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10040029","40"
"40000","94002","54","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10040030","40"
"10","91002","54","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10040031","40"
"90","0","54","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10040032","40"
"6","20002","54","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10040033","40"
"10","91002","54","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10040034","40"
"40","0","54","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10040035","40"
"40","0","54","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10040036","40"
"50","0","54","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10040037","40"
"50","0","54","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10040038","40"
"3","22001","54","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10040039","40"
"60","0","54","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10040040","40"
"6","20002","54","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10040041","40"
"500","90007","54","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10040042","40"
"90","0","54","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10040043","40"
"40000","94002","54","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10040044","40"
"500","90007","54","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10040045","40"
"90","0","54","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10040046","40"
"100000","94002","54","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10040047","40"
"3","20003","54","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10040048","40"
"110","0","54","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10040049","40"
"180000","94002","54","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10040050","40"
"4","22002","54","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10040051","40"
"20","0","54","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10040114","40"
"3","20003","54","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10040115","40"
"35","0","54","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10040121","40"
"40000","94002","54","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10040122","40"
"6","23001","54","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10040123","40"
"40","0","54","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10040152","40"
"3","20003","54","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10040153","40"
"70","0","54","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10040154","40"
"40000","94002","54","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10040155","40"
"6","23001","54","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10040156","40"
"35","0","74","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10055003","55"
"50000","94002","74","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10055004","55"
"10","91002","74","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10055005","55"
"45","0","74","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10055006","55"
"10","20002","74","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10055007","55"
"10","91002","74","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10055008","55"
"20","0","74","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10055009","55"
"20","0","74","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10055010","55"
"30","0","74","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10055011","55"
"30","0","74","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10055012","55"
"3","22001","74","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10055013","55"
"35","0","74","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10055014","55"
"10","20002","74","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10055015","55"
"500","90007","74","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10055016","55"
"45","0","74","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10055017","55"
"50000","94002","74","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10055018","55"
"500","90007","74","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10055019","55"
"70","0","74","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10055023","55"
"45","0","74","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10055024","55"
"120000","94002","74","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10055025","55"
"4","20003","74","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10055026","55"
"60","0","74","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10055027","55"
"220000","94002","74","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10055028","55"
"4","22002","74","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10055029","55"
"50000","94002","74","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10055030","55"
"10","91002","74","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10055031","55"
"90","0","74","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10055032","55"
"10","20002","74","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10055033","55"
"10","91002","74","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10055034","55"
"40","0","74","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10055035","55"
"40","0","74","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10055036","55"
"60","0","74","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10055037","55"
"60","0","74","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10055038","55"
"3","22001","74","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10055039","55"
"70","0","74","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10055040","55"
"10","20002","74","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10055041","55"
"500","90007","74","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10055042","55"
"90","0","74","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10055043","55"
"50000","94002","74","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10055044","55"
"500","90007","74","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10055045","55"
"90","0","74","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10055046","55"
"120000","94002","74","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10055047","55"
"4","20003","74","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10055048","55"
"120","0","74","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10055049","55"
"220000","94002","74","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10055050","55"
"4","22002","74","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10055051","55"
"20","0","74","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10055114","55"
"4","20003","74","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10055115","55"
"35","0","74","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10055121","55"
"50000","94002","74","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10055122","55"
"6","23001","74","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10055123","55"
"40","0","74","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10055152","55"
"4","20003","74","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10055153","55"
"70","0","74","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10055154","55"
"50000","94002","74","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10055155","55"
"6","23001","74","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10055156","55"
"35","0","94","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10075003","75"
"60000","94002","94","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10075004","75"
"10","91002","94","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10075005","75"
"50","0","94","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10075006","75"
"14","20002","94","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10075007","75"
"10","91002","94","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10075008","75"
"25","0","94","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10075009","75"
"25","0","94","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10075010","75"
"30","0","94","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10075011","75"
"30","0","94","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10075012","75"
"3","22001","94","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10075013","75"
"35","0","94","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10075014","75"
"14","20002","94","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10075015","75"
"500","90007","94","2","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10075016","75"
"50","0","94","5","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10075017","75"
"60000","94002","94","12","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10075018","75"
"500","90007","94","2","2022/12/16 4:59:59","11005001","2020/11/16 5:00:00","10075019","75"
"70","0","94","5","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10075023","75"
"45","0","94","5","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10075024","75"
"150000","94002","94","12","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10075025","75"
"5","20003","94","2","2022/12/16 4:59:59","14001001","2020/11/16 5:00:00","10075026","75"
"60","0","94","5","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10075027","75"
"250000","94002","94","12","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10075028","75"
"4","22002","94","2","2022/12/16 4:59:59","14003001","2020/11/16 5:00:00","10075029","75"
"60000","94002","94","12","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10075030","75"
"10","91002","94","8","2030/12/31 23:59:59","11001001","2022/12/16 5:00:00","10075031","75"
"100","0","94","5","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10075032","75"
"14","20002","94","2","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10075033","75"
"10","91002","94","8","2030/12/31 23:59:59","11003001","2022/12/16 5:00:00","10075034","75"
"50","0","94","5","2030/12/31 23:59:59","13002001","2022/12/16 5:00:00","10075035","75"
"50","0","94","5","2030/12/31 23:59:59","18004001","2022/12/16 5:00:00","10075036","75"
"60","0","94","5","2024/02/14 23:59:59","16006001","2022/12/16 5:00:00","10075037","75"
"60","0","94","5","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10075038","75"
"3","22001","94","2","2024/02/14 23:59:59","16007001","2022/12/16 5:00:00","10075039","75"
"70","0","94","5","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10075040","75"
"14","20002","94","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10075041","75"
"500","90007","94","2","2030/12/31 23:59:59","11004001","2022/12/16 5:00:00","10075042","75"
"100","0","94","5","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10075043","75"
"60000","94002","94","12","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10075044","75"
"500","90007","94","2","2030/12/31 23:59:59","11005001","2022/12/16 5:00:00","10075045","75"
"90","0","94","5","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10075046","75"
"150000","94002","94","12","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10075047","75"
"5","20003","94","2","2030/12/31 23:59:59","14001001","2022/12/16 5:00:00","10075048","75"
"120","0","94","5","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10075049","75"
"250000","94002","94","12","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10075050","75"
"4","22002","94","2","2030/12/31 23:59:59","14003001","2022/12/16 5:00:00","10075051","75"
"25","0","94","5","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10075114","75"
"5","20003","94","2","2022/12/16 4:59:59","11101001","2020/11/16 5:00:00","10075115","75"
"35","0","94","5","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10075121","75"
"60000","94002","94","12","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10075122","75"
"6","23001","94","2","2022/12/16 4:59:59","11001002","2020/11/16 5:00:00","10075123","75"
"50","0","94","5","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10075152","75"
"5","20003","94","2","2030/12/31 23:59:59","11101001","2022/12/16 5:00:00","10075153","75"
"70","0","94","5","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10075154","75"
"60000","94002","94","12","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10075155","75"
"6","23001","94","2","2030/12/31 23:59:59","11001002","2022/12/16 5:00:00","10075156","75"
"40","0","119","5","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10095003","95"
"70000","94002","119","12","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10095004","95"
"10","91002","119","8","2022/12/16 4:59:59","11001001","2020/11/16 5:00:00","10095005","95"
"50","0","119","5","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10095006","95"
"18","20002","119","2","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10095007","95"
"10","91002","119","8","2022/12/16 4:59:59","11003001","2020/11/16 5:00:00","10095008","95"
"25","0","119","5","2022/12/16 4:59:59","13002001","2020/11/16 5:00:00","10095009","95"
"25","0","119","5","2022/12/16 4:59:59","18004001","2020/11/16 5:00:00","10095010","95"
"30","0","119","5","2022/12/16 4:59:59","16006001","2020/11/16 5:00:00","10095011","95"
"30","0","119","5","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10095012","95"
"3","22001","119","2","2022/12/16 4:59:59","16007001","2020/11/16 5:00:00","10095013","95"
"40","0","119","5","2022/12/16 4:59:59","11004001","2020/11/16 5:00:00","10095014","95"
