a0d45f907772fc75ab916f2e33d014666c72bbda4848522efdf80f2ff3050cc1,d8f339dcb12aa0d8f276cb20050263b0b6a69b748bf4ab073c6218e64678e582,f1ec85060eba902ffd65d5b3044116716ba6652deb9b88d1035497e99e86c8e4,bc09ac39b1b96391cefc063c2e67dc2a11195966f8a3ad4b51bc098b6fbcf789,3543d2653b9d7476aa3e36c2b6fa3c6aa20adacaf13c6517f4e5681e130d933c,71f79fcfb8cc7f3b6adaabb06fa366be0d0232be34082095a4ed77376f31ec66,c65ecfc908f3d88007779680039b3e39ee8cf89bd003a40335943be5e8225c07,b6d29c707b606aec193890686fe7a0a8d61b8eb257cc54a7537b43ee17e82f7e,3c11ba9cfbb19dcb8fb292579c0c3c0113c0e5f9ba2bfc6e451ce05810b14525,a735216e83ff852d99f00d111ad79b804b11c6bc0396696d1f22336ba696e988,02d11001bde16ad79f6c43e6128d35e020fa7c4a902a0b28e11f8d154a03b2f4,e393b56d0e6f9fa2982e846f10caad0c9ab03de40cb4871a92fadc8069f96502,1449c90ca59521d013e4a4f6e895b0bb96bc92cce9c1bf74c26e0426e32e5542,1be5d8e934cdd3a00ddfe4f95225e858a4e87e2918413a62567542833fc6e931,3d5bdbf98de603e7f0a2eb14d6678071ec377400780f52fdab6c23d608712589
"401709605","401709605","0","0","0","0","0","0","0","0","0","9","0","4","401709613"
"401709701","401709701","0","0","0","0","0","0","0","0","0","9","0","4","401709709"
"401709702","401709702","0","0","0","0","0","0","0","0","0","9","0","4","401709710"
"401709703","401709703","0","0","0","0","0","0","0","0","0","9","0","4","401709711"
"401709704","401709704","0","0","0","0","0","0","0","0","0","9","0","4","401709712"
"401709705","401709705","0","0","0","0","0","0","0","0","0","9","0","4","401709713"
"401710101","401710101","0","0","0","0","0","0","0","0","0","9","0","4","401710108"
"401710102","401710102","0","0","0","0","0","0","0","0","0","9","0","4","401710109"
"401710105","401710105","0","0","0","0","0","0","0","0","0","9","0","4","401710110"
"401710106","401710106","0","0","0","0","0","0","0","0","0","9","0","4","401710111"
"401710107","401710107","0","0","0","0","0","0","0","0","0","9","0","4","401710112"
"401710201","401710201","0","0","0","0","0","0","0","0","0","9","0","4","401710208"
"401710202","401710202","0","0","0","0","0","0","0","0","0","9","0","4","401710209"
"401710205","401710205","0","0","0","0","0","0","0","0","0","9","0","4","401710210"
"401710206","401710206","0","0","0","0","0","0","0","0","0","9","0","4","401710211"
"401710207","401710207","0","0","0","0","0","0","0","0","0","9","0","4","401710212"
"401710301","401710301","0","0","0","0","0","0","0","0","0","9","0","4","401710311"
"401710302","401710302","0","0","0","0","0","0","0","0","0","9","0","4","401710312"
"401710305","401710305","0","0","0","0","0","0","0","0","0","9","0","4","401710313"
"401710306","401710306","0","0","0","0","0","0","0","0","0","9","0","4","401710314"
"401710307","401710307","0","0","0","0","0","0","0","0","0","9","0","4","401710315"
"401710401","401710401","0","0","0","0","0","0","0","0","0","9","0","4","401710411"
"401710402","401710402","0","0","0","0","0","0","0","0","0","9","0","4","401710412"
"401710405","401710405","0","0","0","0","0","0","0","0","0","9","0","4","401710413"
"401710406","401710406","0","0","0","0","0","0","0","0","0","9","0","4","401710414"
"401710407","401710407","0","0","0","0","0","0","0","0","0","9","0","4","401710415"
"401710501","401710501","0","0","0","0","0","0","0","0","0","9","0","4","401710508"
"401710502","401710502","0","0","0","0","0","0","0","0","0","9","0","4","401710509"
"401710505","401710505","0","0","0","0","0","0","0","0","0","9","0","4","401710510"
"401710506","401710506","0","0","0","0","0","0","0","0","0","9","0","4","401710511"
"401710507","401710507","0","0","0","0","0","0","0","0","0","9","0","4","401710512"
"401710601","401710601","0","0","0","0","0","0","0","0","0","9","0","4","401710608"
"401710602","401710602","0","0","0","0","0","0","0","0","0","9","0","4","401710609"
"401710605","401710605","0","0","0","0","0","0","0","0","0","9","0","4","401710610"
"401710606","401710606","0","0","0","0","0","0","0","0","0","9","0","4","401710611"
"401710607","401710607","0","0","0","0","0","0","0","0","0","9","0","4","401710612"
"401710701","401710701","0","0","0","0","0","0","0","0","0","9","0","4","401710711"
"401710702","401710702","0","0","0","0","0","0","0","0","0","9","0","4","401710712"
"401710705","401710705","0","0","0","0","0","0","0","0","0","9","0","4","401710713"
"401710706","401710706","0","0","0","0","0","0","0","0","0","9","0","4","401710714"
"401710707","401710707","0","0","0","0","0","0","0","0","0","9","0","4","401710715"
"401711101","401711101","0","0","0","0","0","0","0","0","0","9","0","4","401711111"
"401711105","401711105","0","0","0","0","0","0","0","0","0","9","0","4","401711112"
"401711106","401711106","0","0","0","0","0","0","0","0","0","9","0","4","401711113"
"401711107","401711107","0","0","0","0","0","0","0","0","0","9","0","4","401711114"
"401711108","401711108","0","0","0","0","0","0","0","0","0","9","0","4","401711115"
"401711201","401711201","0","0","0","0","0","0","0","0","0","9","0","4","401711211"
"401711205","401711205","0","0","0","0","0","0","0","0","0","9","0","4","401711212"
"401711206","401711206","0","0","0","0","0","0","0","0","0","9","0","4","401711213"
"401711207","401711207","0","0","0","0","0","0","0","0","0","9","0","4","401711214"
"401711208","401711208","0","0","0","0","0","0","0","0","0","9","0","4","401711215"
"401711301","401711301","0","0","0","0","0","0","0","0","0","9","0","4","401711311"
"401711305","401711305","0","0","0","0","0","0","0","0","0","9","0","4","401711312"
"401711306","401711306","0","0","0","0","0","0","0","0","0","9","0","4","401711313"
"401711307","401711307","0","0","0","0","0","0","0","0","0","9","0","4","401711314"
"401711308","401711308","0","0","0","0","0","0","0","0","0","9","0","4","401711315"
"401711401","401711401","0","0","0","0","0","0","0","0","0","9","0","4","401711411"
"401711405","401711405","0","0","0","0","0","0","0","0","0","9","0","4","401711412"
"401711406","401711406","0","0","0","0","0","0","0","0","0","9","0","4","401711413"
"401711407","401711407","0","0","0","0","0","0","0","0","0","9","0","4","401711414"
"401711408","401711408","0","0","0","0","0","0","0","0","0","9","0","4","401711415"
"401711501","401711501","0","0","0","0","0","0","0","0","0","9","0","4","401711511"
"401711505","401711505","0","0","0","0","0","0","0","0","0","9","0","4","401711512"
"401711506","401711506","0","0","0","0","0","0","0","0","0","9","0","4","401711513"
"401711507","401711507","0","0","0","0","0","0","0","0","0","9","0","4","401711514"
"401711508","401711508","0","0","0","0","0","0","0","0","0","9","0","4","401711515"
"401711601","401711601","0","0","0","0","0","0","0","0","0","9","0","4","401711611"
"401711605","401711605","0","0","0","0","0","0","0","0","0","9","0","4","401711612"
"401711606","401711606","0","0","0","0","0","0","0","0","0","9","0","4","401711613"
"401711607","401711607","0","0","0","0","0","0","0","0","0","9","0","4","401711614"
"401711608","401711608","0","0","0","0","0","0","0","0","0","9","0","4","401711615"
"401711701","401711701","0","0","0","0","0","0","0","0","0","9","0","4","401711711"
"401711705","401711705","0","0","0","0","0","0","0","0","0","9","0","4","401711712"
"401711706","401711706","0","0","0","0","0","0","0","0","0","9","0","4","401711713"
"401711707","401711707","0","0","0","0","0","0","0","0","0","9","0","4","401711714"
"401711708","401711708","0","0","0","0","0","0","0","0","0","9","0","4","401711715"
"401712101","401712101","0","0","0","0","0","0","0","0","0","9","0","4","401712109"
"401712102","401712102","0","0","0","0","0","0","0","0","0","9","0","4","401712110"
"401712103","401712103","0","0","0","0","0","0","0","0","0","9","0","4","401712111"
"401712104","401712104","0","0","0","0","0","0","0","0","0","9","0","4","401712112"
"401712108","401712108","0","0","0","0","0","0","0","0","0","9","0","4","401712113"
"401712201","401712201","0","0","0","0","0","0","0","0","0","9","0","4","401712209"
"401712202","401712202","0","0","0","0","0","0","0","0","0","9","0","4","401712210"
"401712203","401712203","0","0","0","0","0","0","0","0","0","9","0","4","401712211"
"401712204","401712204","0","0","0","0","0","0","0","0","0","9","0","4","401712212"
"401712208","401712208","0","0","0","0","0","0","0","0","0","9","0","4","401712213"
"401712301","401712301","0","0","0","0","0","0","0","0","0","9","0","4","401712309"
"401712302","401712302","0","0","0","0","0","0","0","0","0","9","0","4","401712310"
"401712303","401712303","0","0","0","0","0","0","0","0","0","9","0","4","401712311"
"401712304","401712304","0","0","0","0","0","0","0","0","0","9","0","4","401712312"
"401712308","401712308","0","0","0","0","0","0","0","0","0","9","0","4","401712313"
"401712401","401712401","0","0","0","0","0","0","0","0","0","9","0","4","401712409"
"401712402","401712402","0","0","0","0","0","0","0","0","0","9","0","4","401712410"
"401712403","401712403","0","0","0","0","0","0","0","0","0","9","0","4","401712411"
"401712404","401712404","0","0","0","0","0","0","0","0","0","9","0","4","401712412"
"401712408","401712408","0","0","0","0","0","0","0","0","0","9","0","4","401712413"
"401712501","401712501","0","0","0","0","0","0","0","0","0","9","0","4","401712509"
"401712502","401712502","0","0","0","0","0","0","0","0","0","9","0","4","401712510"
"401712503","401712503","0","0","0","0","0","0","0","0","0","9","0","4","401712511"
"401712504","401712504","0","0","0","0","0","0","0","0","0","9","0","4","401712512"
"401712508","401712508","0","0","0","0","0","0","0","0","0","9","0","4","401712513"
"401712601","401712601","0","0","0","0","0","0","0","0","0","9","0","4","401712609"
"401712602","401712602","0","0","0","0","0","0","0","0","0","9","0","4","401712610"
"401712603","401712603","0","0","0","0","0","0","0","0","0","9","0","4","401712611"
"401712604","401712604","0","0","0","0","0","0","0","0","0","9","0","4","401712612"
"401712608","401712608","0","0","0","0","0","0","0","0","0","9","0","4","401712613"
"401712701","401712701","0","0","0","0","0","0","0","0","0","9","0","4","401712709"
"401712702","401712702","0","0","0","0","0","0","0","0","0","9","0","4","401712710"
"401712703","401712703","0","0","0","0","0","0","0","0","0","9","0","4","401712711"
"401712704","401712704","0","0","0","0","0","0","0","0","0","9","0","4","401712712"
"401712708","401712708","0","0","0","0","0","0","0","0","0","9","0","4","401712713"
"401801101","401801101","0","0","0","0","0","0","0","0","0","9","0","4","401801111"
"401801102","401801102","0","0","0","0","0","0","0","0","0","9","0","4","401801112"
"401801106","401801106","0","0","0","0","0","0","0","0","0","9","0","4","401801113"
"401801107","401801107","0","0","0","0","0","0","0","0","0","9","0","4","401801114"
"401801108","401801108","0","0","0","0","0","0","0","0","0","9","0","4","401801115"
"401801201","401801201","0","0","0","0","0","0","0","0","0","9","0","4","401801211"
"401801202","401801202","0","0","0","0","0","0","0","0","0","9","0","4","401801212"
"401801206","401801206","0","0","0","0","0","0","0","0","0","9","0","4","401801213"
"401801207","401801207","0","0","0","0","0","0","0","0","0","9","0","4","401801214"
"401801208","401801208","0","0","0","0","0","0","0","0","0","9","0","4","401801215"
"401801301","401801301","0","0","0","0","0","0","0","0","0","9","0","4","401801312"
"401801302","401801302","0","0","0","0","0","0","0","0","0","9","0","4","401801313"
"401801306","401801306","0","0","0","0","0","0","0","0","0","9","0","4","401801314"
"401801307","401801307","0","0","0","0","0","0","0","0","0","9","0","4","401801315"
"401801308","401801308","0","0","0","0","0","0","0","0","0","9","0","4","401801316"
"401801401","401801401","0","0","0","0","0","0","0","0","0","9","0","4","401801412"
"401801402","401801402","0","0","0","0","0","0","0","0","0","9","0","4","401801413"
"401801406","401801406","0","0","0","0","0","0","0","0","0","9","0","4","401801414"
"401801407","401801407","0","0","0","0","0","0","0","0","0","9","0","4","401801415"
"401801408","401801408","0","0","0","0","0","0","0","0","0","9","0","4","401801416"
"401801501","401801501","0","0","0","0","0","0","0","0","0","9","0","4","401801511"
"401801502","401801502","0","0","0","0","0","0","0","0","0","9","0","4","401801512"
"401801506","401801506","0","0","0","0","0","0","0","0","0","9","0","4","401801513"
"401801507","401801507","0","0","0","0","0","0","0","0","0","9","0","4","401801514"
"401801508","401801508","0","0","0","0","0","0","0","0","0","9","0","4","401801515"
"401801601","401801601","0","0","0","0","0","0","0","0","0","9","0","4","401801611"
"401801602","401801602","0","0","0","0","0","0","0","0","0","9","0","4","401801612"
"401801606","401801606","0","0","0","0","0","0","0","0","0","9","0","4","401801613"
"401801607","401801607","0","0","0","0","0","0","0","0","0","9","0","4","401801614"
"401801608","401801608","0","0","0","0","0","0","0","0","0","9","0","4","401801615"
"401801701","401801701","0","0","0","0","0","0","0","0","0","9","0","4","401801712"
"401801702","401801702","0","0","0","0","0","0","0","0","0","9","0","4","401801713"
"401801706","401801706","0","0","0","0","0","0","0","0","0","9","0","4","401801714"
"401801707","401801707","0","0","0","0","0","0","0","0","0","9","0","4","401801715"
"401801708","401801708","0","0","0","0","0","0","0","0","0","9","0","4","401801716"
"401802101","401802101","0","0","0","0","0","0","0","0","0","9","0","4","401802109"
"401802102","401802102","0","0","0","0","0","0","0","0","0","9","0","4","401802110"
"401802103","401802103","0","0","0","0","0","0","0","0","0","9","0","4","401802111"
"401802104","401802104","0","0","0","0","0","0","0","0","0","9","0","4","401802112"
"401802108","401802108","0","0","0","0","0","0","0","0","0","9","0","4","401802113"
"401802201","401802201","0","0","0","0","0","0","0","0","0","9","0","4","401802209"
"401802202","401802202","0","0","0","0","0","0","0","0","0","9","0","4","401802210"
"401802203","401802203","0","0","0","0","0","0","0","0","0","9","0","4","401802211"
"401802204","401802204","0","0","0","0","0","0","0","0","0","9","0","4","401802212"
"401802208","401802208","0","0","0","0","0","0","0","0","0","9","0","4","401802213"
"401802301","401802301","0","0","0","0","0","0","0","0","0","9","0","4","401802311"
"401802302","401802302","0","0","0","0","0","0","0","0","0","9","0","4","401802312"
"401802303","401802303","0","0","0","0","0","0","0","0","0","9","0","4","401802313"
"401802304","401802304","0","0","0","0","0","0","0","0","0","9","0","4","401802314"
"401802308","401802308","0","0","0","0","0","0","0","0","0","9","0","4","401802315"
"401802401","401802401","0","0","0","0","0","0","0","0","0","9","0","4","401802412"
"401802402","401802402","0","0","0","0","0","0","0","0","0","9","0","4","401802413"
"401802403","401802403","0","0","0","0","0","0","0","0","0","9","0","4","401802414"
"401802404","401802404","0","0","0","0","0","0","0","0","0","9","0","4","401802415"
"401802408","401802408","0","0","0","0","0","0","0","0","0","9","0","4","401802416"
"401802501","401802501","0","0","0","0","0","0","0","0","0","9","0","4","401802509"
"401802502","401802502","0","0","0","0","0","0","0","0","0","9","0","4","401802510"
"401802503","401802503","0","0","0","0","0","0","0","0","0","9","0","4","401802511"
"401802504","401802504","0","0","0","0","0","0","0","0","0","9","0","4","401802512"
"401802508","401802508","0","0","0","0","0","0","0","0","0","9","0","4","401802513"
"401802601","401802601","0","0","0","0","0","0","0","0","0","9","0","4","401802609"
"401802602","401802602","0","0","0","0","0","0","0","0","0","9","0","4","401802610"
"401802603","401802603","0","0","0","0","0","0","0","0","0","9","0","4","401802611"
"401802604","401802604","0","0","0","0","0","0","0","0","0","9","0","4","401802612"
"401802608","401802608","0","0","0","0","0","0","0","0","0","9","0","4","401802613"
"401802701","401802701","0","0","0","0","0","0","0","0","0","9","0","4","401802711"
"401802702","401802702","0","0","0","0","0","0","0","0","0","9","0","4","401802712"
"401802703","401802703","0","0","0","0","0","0","0","0","0","9","0","4","401802713"
"401802704","401802704","0","0","0","0","0","0","0","0","0","9","0","4","401802714"
"401802708","401802708","0","0","0","0","0","0","0","0","0","9","0","4","401802715"
"401803101","401803101","0","0","0","0","0","0","0","0","0","9","0","4","401803113"
"401803102","401803102","0","0","0","0","0","0","0","0","0","9","0","4","401803114"
"401803105","401803105","0","0","0","0","0","0","0","0","0","9","0","4","401803115"
"401803109","401803109","0","0","0","0","0","0","0","0","0","9","0","4","401803116"
"401803112","401803112","0","0","0","0","0","0","0","0","0","9","0","4","401803117"
"401803201","401803201","0","0","0","0","0","0","0","0","0","9","0","4","401803211"
"401803202","401803202","0","0","0","0","0","0","0","0","0","9","0","4","401803212"
"401803205","401803205","0","0","0","0","0","0","0","0","0","9","0","4","401803213"
"401803209","401803209","0","0","0","0","0","0","0","0","0","9","0","4","401803214"
"401803210","401803210","0","0","0","0","0","0","0","0","0","9","0","4","401803215"
"401803301","401803301","0","0","0","0","0","0","0","0","0","9","0","4","401803311"
"401803302","401803302","0","0","0","0","0","0","0","0","0","9","0","4","401803312"
"401803305","401803305","0","0","0","0","0","0","0","0","0","9","0","4","401803313"
"401803309","401803309","0","0","0","0","0","0","0","0","0","9","0","4","401803314"
"401803310","401803310","0","0","0","0","0","0","0","0","0","9","0","4","401803315"
"401803401","401803401","0","0","0","0","0","0","0","0","0","9","0","4","401803414"
"401803402","401803402","0","0","0","0","0","0","0","0","0","9","0","4","401803415"
"401803405","401803405","0","0","0","0","0","0","0","0","0","9","0","4","401803416"
"401803409","401803409","0","0","0","0","0","0","0","0","0","9","0","4","401803417"
"401803413","401803413","0","0","0","0","0","0","0","0","0","9","0","4","401803418"
"401803501","401803501","0","0","0","0","0","0","0","0","0","9","0","4","401803511"
"401803502","401803502","0","0","0","0","0","0","0","0","0","9","0","4","401803512"
"401803505","401803505","0","0","0","0","0","0","0","0","0","9","0","4","401803513"
"401803509","401803509","0","0","0","0","0","0","0","0","0","9","0","4","401803514"
"401803510","401803510","0","0","0","0","0","0","0","0","0","9","0","4","401803515"
"401803601","401803601","0","0","0","0","0","0","0","0","0","9","0","4","401803611"
"401803602","401803602","0","0","0","0","0","0","0","0","0","9","0","4","401803612"
"401803605","401803605","0","0","0","0","0","0","0","0","0","9","0","4","401803613"
"401803609","401803609","0","0","0","0","0","0","0","0","0","9","0","4","401803614"
"401803610","401803610","0","0","0","0","0","0","0","0","0","9","0","4","401803615"
"401803701","401803701","0","0","0","0","0","0","0","0","0","9","0","4","401803711"
"401803702","401803702","0","0","0","0","0","0","0","0","0","9","0","4","401803712"
"401803705","401803705","0","0","0","0","0","0","0","0","0","9","0","4","401803713"
"401803709","401803709","0","0","0","0","0","0","0","0","0","9","0","4","401803714"
"401803710","401803710","0","0","0","0","0","0","0","0","0","9","0","4","401803715"
"401804101","401804101","0","0","0","0","0","0","0","0","0","9","0","4","401804109"
"401804102","401804102","0","0","0","0","0","0","0","0","0","9","0","4","401804110"
"401804103","401804103","0","0","0","0","0","0","0","0","0","9","0","4","401804111"
"401804104","401804104","0","0","0","0","0","0","0","0","0","9","0","4","401804112"
"401804108","401804108","0","0","0","0","0","0","0","0","0","9","0","4","401804113"
"401804201","401804201","0","0","0","0","0","0","0","0","0","9","0","4","401804209"
"401804202","401804202","0","0","0","0","0","0","0","0","0","9","0","4","401804210"
"401804203","401804203","0","0","0","0","0","0","0","0","0","9","0","4","401804211"
"401804204","401804204","0","0","0","0","0","0","0","0","0","9","0","4","401804212"
"401804208","401804208","0","0","0","0","0","0","0","0","0","9","0","4","401804213"
"401804301","401804301","0","0","0","0","0","0","0","0","0","9","0","4","401804309"
"401804302","401804302","0","0","0","0","0","0","0","0","0","9","0","4","401804310"
"401804303","401804303","0","0","0","0","0","0","0","0","0","9","0","4","401804311"
"401804304","401804304","0","0","0","0","0","0","0","0","0","9","0","4","401804312"
"401804308","401804308","0","0","0","0","0","0","0","0","0","9","0","4","401804313"
"401804401","401804401","0","0","0","0","0","0","0","0","0","9","0","4","401804409"
"401804402","401804402","0","0","0","0","0","0","0","0","0","9","0","4","401804410"
"401804403","401804403","0","0","0","0","0","0","0","0","0","9","0","4","401804411"
"401804404","401804404","0","0","0","0","0","0","0","0","0","9","0","4","401804412"
"401804408","401804408","0","0","0","0","0","0","0","0","0","9","0","4","401804413"
"401804501","401804501","0","0","0","0","0","0","0","0","0","9","0","4","401804509"
"401804502","401804502","0","0","0","0","0","0","0","0","0","9","0","4","401804510"
"401804503","401804503","0","0","0","0","0","0","0","0","0","9","0","4","401804511"
"401804504","401804504","0","0","0","0","0","0","0","0","0","9","0","4","401804512"
"401804508","401804508","0","0","0","0","0","0","0","0","0","9","0","4","401804513"
"401804601","401804601","0","0","0","0","0","0","0","0","0","9","0","4","401804609"
"401804602","401804602","0","0","0","0","0","0","0","0","0","9","0","4","401804610"
"401804603","401804603","0","0","0","0","0","0","0","0","0","9","0","4","401804611"
"401804604","401804604","0","0","0","0","0","0","0","0","0","9","0","4","401804612"
"401804608","401804608","0","0","0","0","0","0","0","0","0","9","0","4","401804613"
"401804701","401804701","0","0","0","0","0","0","0","0","0","9","0","4","401804709"
"401804702","401804702","0","0","0","0","0","0","0","0","0","9","0","4","401804710"
"401804703","401804703","0","0","0","0","0","0","0","0","0","9","0","4","401804711"
"401804704","401804704","0","0","0","0","0","0","0","0","0","9","0","4","401804712"
"401804708","401804708","0","0","0","0","0","0","0","0","0","9","0","4","401804713"
"401805101","401805101","0","0","0","0","0","0","0","0","0","9","0","4","401805113"
"401805105","401805105","0","0","0","0","0","0","0","0","0","9","0","4","401805114"
"401805106","401805106","0","0","0","0","0","0","0","0","0","9","0","4","401805115"
"401805107","401805107","0","0","0","0","0","0","0","0","0","9","0","4","401805116"
"401805108","401805108","0","0","0","0","0","0","0","0","0","9","0","4","401805117"
"401805201","401805201","0","0","0","0","0","0","0","0","0","9","0","4","401805213"
"401805205","401805205","0","0","0","0","0","0","0","0","0","9","0","4","401805214"
"401805206","401805206","0","0","0","0","0","0","0","0","0","9","0","4","401805215"
"401805207","401805207","0","0","0","0","0","0","0","0","0","9","0","4","401805216"
"401805208","401805208","0","0","0","0","0","0","0","0","0","9","0","4","401805217"
"401805301","401805301","0","0","0","0","0","0","0","0","0","9","0","4","401805313"
"401805305","401805305","0","0","0","0","0","0","0","0","0","9","0","4","401805314"
"401805306","401805306","0","0","0","0","0","0","0","0","0","9","0","4","401805315"
"401805307","401805307","0","0","0","0","0","0","0","0","0","9","0","4","401805316"
"401805308","401805308","0","0","0","0","0","0","0","0","0","9","0","4","401805317"
"401805401","401805401","0","0","0","0","0","0","0","0","0","9","0","4","401805413"
"401805405","401805405","0","0","0","0","0","0","0","0","0","9","0","4","401805414"
"401805406","401805406","0","0","0","0","0","0","0","0","0","9","0","4","401805415"
"401805407","401805407","0","0","0","0","0","0","0","0","0","9","0","4","401805416"
"401805408","401805408","0","0","0","0","0","0","0","0","0","9","0","4","401805417"
"401805501","401805501","0","0","0","0","0","0","0","0","0","9","0","4","401805513"
"401805505","401805505","0","0","0","0","0","0","0","0","0","9","0","4","401805514"
"401805506","401805506","0","0","0","0","0","0","0","0","0","9","0","4","401805515"
"401805507","401805507","0","0","0","0","0","0","0","0","0","9","0","4","401805516"
"401805508","401805508","0","0","0","0","0","0","0","0","0","9","0","4","401805517"
"401805601","401805601","0","0","0","0","0","0","0","0","0","9","0","4","401805613"
"401805605","401805605","0","0","0","0","0","0","0","0","0","9","0","4","401805614"
"401805606","401805606","0","0","0","0","0","0","0","0","0","9","0","4","401805615"
"401805607","401805607","0","0","0","0","0","0","0","0","0","9","0","4","401805616"
"401805608","401805608","0","0","0","0","0","0","0","0","0","9","0","4","401805617"
"401805701","401805701","0","0","0","0","0","0","0","0","0","9","0","4","401805713"
"401805705","401805705","0","0","0","0","0","0","0","0","0","9","0","4","401805714"
"401805706","401805706","0","0","0","0","0","0","0","0","0","9","0","4","401805715"
"401805707","401805707","0","0","0","0","0","0","0","0","0","9","0","4","401805716"
"401805708","401805708","0","0","0","0","0","0","0","0","0","9","0","4","401805717"
"401806101","401806101","0","0","0","0","0","0","0","0","0","9","0","1","401806111"
"401806102","401806102","0","0","0","0","0","0","0","0","0","9","0","1","401806112"
"401806105","401806105","0","0","0","0","0","0","0","0","0","9","0","1","401806113"
"401806106","401806106","0","0","0","0","0","0","0","0","0","9","0","1","401806114"
"401806110","401806110","0","0","0","0","0","0","0","0","0","9","0","1","401806115"
"401806201","401806201","0","0","0","0","0","0","0","0","0","9","0","1","401806211"
"401806202","401806202","0","0","0","0","0","0","0","0","0","9","0","1","401806212"
"401806205","401806205","0","0","0","0","0","0","0","0","0","9","0","1","401806213"
"401806206","401806206","0","0","0","0","0","0","0","0","0","9","0","1","401806214"
"401806210","401806210","0","0","0","0","0","0","0","0","0","9","0","1","401806215"
"401806301","401806301","0","0","0","0","0","0","0","0","0","9","0","1","401806311"
"401806302","401806302","0","0","0","0","0","0","0","0","0","9","0","1","401806312"
"401806305","401806305","0","0","0","0","0","0","0","0","0","9","0","1","401806313"
"401806306","401806306","0","0","0","0","0","0","0","0","0","9","0","1","401806314"
"401806310","401806310","0","0","0","0","0","0","0","0","0","9","0","1","401806315"
"401806401","401806401","0","0","0","0","0","0","0","0","0","9","0","1","401806411"
"401806402","401806402","0","0","0","0","0","0","0","0","0","9","0","1","401806412"
"401806405","401806405","0","0","0","0","0","0","0","0","0","9","0","1","401806413"
"401806406","401806406","0","0","0","0","0","0","0","0","0","9","0","1","401806414"
"401806410","401806410","0","0","0","0","0","0","0","0","0","9","0","1","401806415"
"401806501","401806501","0","0","0","0","0","0","0","0","0","9","0","1","401806511"
"401806502","401806502","0","0","0","0","0","0","0","0","0","9","0","1","401806512"
"401806505","401806505","0","0","0","0","0","0","0","0","0","9","0","1","401806513"
"401806506","401806506","0","0","0","0","0","0","0","0","0","9","0","1","401806514"
"401806510","401806510","0","0","0","0","0","0","0","0","0","9","0","1","401806515"
"401806601","401806601","0","0","0","0","0","0","0","0","0","9","0","1","401806611"
"401806602","401806602","0","0","0","0","0","0","0","0","0","9","0","1","401806612"
"401806605","401806605","0","0","0","0","0","0","0","0","0","9","0","1","401806613"
"401806606","401806606","0","0","0","0","0","0","0","0","0","9","0","1","401806614"
"401806610","401806610","0","0","0","0","0","0","0","0","0","9","0","1","401806615"
"401806701","401806701","0","0","0","0","0","0","0","0","0","9","0","1","401806711"
"401806702","401806702","0","0","0","0","0","0","0","0","0","9","0","1","401806712"
"401806705","401806705","0","0","0","0","0","0","0","0","0","9","0","1","401806713"
"401806706","401806706","0","0","0","0","0","0","0","0","0","9","0","1","401806714"
"401806710","401806710","0","0","0","0","0","0","0","0","0","9","0","1","401806715"
"401807101","401807101","0","0","0","0","0","0","0","0","0","9","0","1","401807109"
"401807102","401807102","0","0","0","0","0","0","0","0","0","9","0","1","401807110"
"401807103","401807103","0","0","0","0","0","0","0","0","0","9","0","1","401807111"
"401807104","401807104","0","0","0","0","0","0","0","0","0","9","0","1","401807112"
"401807105","401807105","0","0","0","0","0","0","0","0","0","9","0","1","401807113"
"401807201","401807201","0","0","0","0","0","0","0","0","0","9","0","1","401807209"
"401807202","401807202","0","0","0","0","0","0","0","0","0","9","0","1","401807210"
"401807203","401807203","0","0","0","0","0","0","0","0","0","9","0","1","401807211"
"401807204","401807204","0","0","0","0","0","0","0","0","0","9","0","1","401807212"
"401807205","401807205","0","0","0","0","0","0","0","0","0","9","0","1","401807213"
"401807301","401807301","0","0","0","0","0","0","0","0","0","9","0","1","401807309"
"401807302","401807302","0","0","0","0","0","0","0","0","0","9","0","1","401807310"
"401807303","401807303","0","0","0","0","0","0","0","0","0","9","0","1","401807311"
"401807304","401807304","0","0","0","0","0","0","0","0","0","9","0","1","401807312"
"401807305","401807305","0","0","0","0","0","0","0","0","0","9","0","1","401807313"
"401807401","401807401","0","0","0","0","0","0","0","0","0","9","0","1","401807409"
"401807402","401807402","0","0","0","0","0","0","0","0","0","9","0","1","401807410"
"401807403","401807403","0","0","0","0","0","0","0","0","0","9","0","1","401807411"
"401807404","401807404","0","0","0","0","0","0","0","0","0","9","0","1","401807412"
"401807405","401807405","0","0","0","0","0","0","0","0","0","9","0","1","401807413"
"401807501","401807501","0","0","0","0","0","0","0","0","0","9","0","1","401807509"
"401807502","401807502","0","0","0","0","0","0","0","0","0","9","0","1","401807510"
"401807503","401807503","0","0","0","0","0","0","0","0","0","9","0","1","401807511"
"401807504","401807504","0","0","0","0","0","0","0","0","0","9","0","1","401807512"
"401807505","401807505","0","0","0","0","0","0","0","0","0","9","0","1","401807513"
"401807601","401807601","0","0","0","0","0","0","0","0","0","9","0","1","401807609"
"401807602","401807602","0","0","0","0","0","0","0","0","0","9","0","1","401807610"
"401807603","401807603","0","0","0","0","0","0","0","0","0","9","0","1","401807611"
"401807604","401807604","0","0","0","0","0","0","0","0","0","9","0","1","401807612"
"401807605","401807605","0","0","0","0","0","0","0","0","0","9","0","1","401807613"
