242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1003610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31126","0","0","0","0","0","0","0","100","0","0","0","1","1003620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31042","0","0","0","0","0","0","0","100","0","0","0","1","1003620102"
"2","2","0","0","6","0","0","60342","0","2","60342","34","60342","0","0","0","0","0","0","5","33","33","0","0","4","1003620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1003620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1003620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31126","0","0","0","0","0","0","0","100","0","0","0","1","1003630101"
"2","2","0","0","8","0","0","60342","0","2","60342","34","60342","0","0","0","0","0","0","5","33","33","0","0","2","1003630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1003630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1003630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31126","0","0","0","0","0","0","0","100","0","0","0","3","1003640101"
"2","0","0","0","0","0","0","0","0","0","0","0","60342","0","0","0","0","0","0","0","100","0","0","0","675","1003640102"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1003640103"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1003640104"
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1003640105"
"4","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","0","0","100","0","0","0","3","1003640106"
"4","0","0","0","0","0","0","0","0","0","0","0","115614","0","0","0","0","0","0","0","100","0","0","0","3","1003640107"
"4","0","0","0","0","0","0","0","0","0","0","0","115553","0","0","0","0","0","0","0","100","0","0","0","3","1003640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1003640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1003640110"
"2","2","0","0","4","0","0","60362","0","2","60362","34","60362","0","0","0","0","0","0","3","33","33","0","0","2","1003710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1003710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1003710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31043","0","0","0","0","0","0","0","100","0","0","0","1","1003720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31008","0","0","0","0","0","0","0","100","0","0","0","1","1003720102"
"2","2","0","0","6","0","0","60362","0","2","60362","34","60362","0","0","0","0","0","0","5","33","33","0","0","4","1003720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1003720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1003720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31043","0","0","0","0","0","0","0","100","0","0","0","1","1003730101"
"2","2","0","0","8","0","0","60362","0","2","60362","34","60362","0","0","0","0","0","0","5","33","33","0","0","2","1003730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1003730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1003730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31043","0","0","0","0","0","0","0","100","0","0","0","3","1003740101"
"2","0","0","0","0","0","0","0","0","0","0","0","60362","0","0","0","0","0","0","0","100","0","0","0","675","1003740102"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1003740103"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1003740104"
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1003740105"
"4","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","0","0","100","0","0","0","3","1003740106"
"4","0","0","0","0","0","0","0","0","0","0","0","115614","0","0","0","0","0","0","0","100","0","0","0","3","1003740107"
"4","0","0","0","0","0","0","0","0","0","0","0","115553","0","0","0","0","0","0","0","100","0","0","0","3","1003740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1003740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1003740110"
"2","2","0","0","4","0","0","60372","0","2","60372","34","60372","0","0","0","0","0","0","3","33","33","0","0","2","1003810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1003810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1003810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31107","0","0","0","0","0","0","0","100","0","0","0","1","1003820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31046","0","0","0","0","0","0","0","100","0","0","0","1","1003820102"
"2","2","0","0","6","0","0","60372","0","2","60372","34","60372","0","0","0","0","0","0","5","33","33","0","0","4","1003820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1003820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1003820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31107","0","0","0","0","0","0","0","100","0","0","0","1","1003830101"
"2","2","0","0","8","0","0","60372","0","2","60372","34","60372","0","0","0","0","0","0","5","33","33","0","0","2","1003830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1003830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1003830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31107","0","0","0","0","0","0","0","100","0","0","0","3","1003840101"
"2","0","0","0","0","0","0","0","0","0","0","0","60372","0","0","0","0","0","0","0","100","0","0","0","675","1003840102"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1003840103"
"4","0","0","0","0","0","0","0","0","0","0","0","125076","0","0","0","0","0","0","0","100","0","0","0","3","1003840104"
"4","0","0","0","0","0","0","0","0","0","0","0","115136","0","0","0","0","0","0","0","100","0","0","0","3","1003840105"
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1003840106"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1003840107"
"4","0","0","0","0","0","0","0","0","0","0","0","115584","0","0","0","0","0","0","0","100","0","0","0","3","1003840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1003840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1003840110"
"2","2","0","0","4","0","0","60382","0","2","60382","34","60382","0","0","0","0","0","0","3","33","33","0","0","2","1003910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1003910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1003910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31093","0","0","0","0","0","0","0","100","0","0","0","1","1003920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31018","0","0","0","0","0","0","0","100","0","0","0","1","1003920102"
"2","2","0","0","6","0","0","60382","0","2","60382","34","60382","0","0","0","0","0","0","5","33","33","0","0","4","1003920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1003920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1003920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31093","0","0","0","0","0","0","0","100","0","0","0","1","1003930101"
"2","2","0","0","8","0","0","60382","0","2","60382","34","60382","0","0","0","0","0","0","5","33","33","0","0","2","1003930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1003930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1003930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31093","0","0","0","0","0","0","0","100","0","0","0","3","1003940101"
"2","0","0","0","0","0","0","0","0","0","0","0","60382","0","0","0","0","0","0","0","100","0","0","0","675","1003940102"
"4","0","0","0","0","0","0","0","0","0","0","0","115585","0","0","0","0","0","0","0","100","0","0","0","3","1003940103"
"4","0","0","0","0","0","0","0","0","0","0","0","125045","0","0","0","0","0","0","0","100","0","0","0","3","1003940104"
"4","0","0","0","0","0","0","0","0","0","0","0","115165","0","0","0","0","0","0","0","100","0","0","0","3","1003940105"
"4","0","0","0","0","0","0","0","0","0","0","0","115584","0","0","0","0","0","0","0","100","0","0","0","3","1003940106"
"4","0","0","0","0","0","0","0","0","0","0","0","115284","0","0","0","0","0","0","0","100","0","0","0","3","1003940107"
"4","0","0","0","0","0","0","0","0","0","0","0","115583","0","0","0","0","0","0","0","100","0","0","0","3","1003940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1003940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1003940110"
"2","2","0","0","4","0","0","60392","0","2","60392","34","60392","0","0","0","0","0","0","3","33","33","0","0","2","1004010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","1","1004020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31033","0","0","0","0","0","0","0","100","0","0","0","1","1004020102"
"2","2","0","0","6","0","0","60392","0","2","60392","34","60392","0","0","0","0","0","0","5","33","33","0","0","4","1004020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","1","1004030101"
"2","2","0","0","8","0","0","60392","0","2","60392","34","60392","0","0","0","0","0","0","5","33","33","0","0","2","1004030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","3","1004040101"
"2","0","0","0","0","0","0","0","0","0","0","0","60392","0","0","0","0","0","0","0","100","0","0","0","675","1004040102"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1004040103"
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1004040104"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1004040105"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1004040106"
"4","0","0","0","0","0","0","0","0","0","0","0","115584","0","0","0","0","0","0","0","100","0","0","0","3","1004040107"
"4","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","0","0","100","0","0","0","3","1004040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004040110"
"2","2","0","0","4","0","0","60402","0","2","60402","34","60402","0","0","0","0","0","0","3","33","33","0","0","2","1004110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","1","1004120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31045","0","0","0","0","0","0","0","100","0","0","0","1","1004120102"
"2","2","0","0","6","0","0","60402","0","2","60402","34","60402","0","0","0","0","0","0","5","33","33","0","0","4","1004120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","1","1004130101"
"2","2","0","0","8","0","0","60402","0","2","60402","34","60402","0","0","0","0","0","0","5","33","33","0","0","2","1004130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004130103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004130104"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","3","1004140101"
"2","0","0","0","0","0","0","0","0","0","0","0","60402","0","0","0","0","0","0","0","100","0","0","0","675","1004140102"
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1004140103"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1004140104"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1004140105"
"4","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","0","0","100","0","0","0","3","1004140106"
"4","0","0","0","0","0","0","0","0","0","0","0","125014","0","0","0","0","0","0","0","100","0","0","0","3","1004140107"
"4","0","0","0","0","0","0","0","0","0","0","0","115553","0","0","0","0","0","0","0","100","0","0","0","3","1004140108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004140109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004140110"
"2","2","0","0","4","0","0","60412","0","2","60412","34","60412","0","0","0","0","0","0","3","33","33","0","0","2","1004210101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004210102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004210103"
"2","0","0","0","0","0","0","0","0","0","0","0","31130","0","0","0","0","0","0","0","100","0","0","0","1","1004220101"
"2","0","0","0","0","0","0","0","0","0","0","0","31065","0","0","0","0","0","0","0","100","0","0","0","1","1004220102"
"2","2","0","0","6","0","0","60412","0","2","60412","34","60412","0","0","0","0","0","0","5","33","33","0","0","4","1004220103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004220104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004220105"
"2","0","0","0","0","0","0","0","0","0","0","0","31130","0","0","0","0","0","0","0","100","0","0","0","1","1004230101"
"2","2","0","0","8","0","0","60412","0","2","60412","34","60412","0","0","0","0","0","0","5","33","33","0","0","2","1004230102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004230103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004230104"
"2","0","0","0","0","0","0","0","0","0","0","0","31130","0","0","0","0","0","0","0","100","0","0","0","3","1004240101"
"2","0","0","0","0","0","0","0","0","0","0","0","60412","0","0","0","0","0","0","0","100","0","0","0","675","1004240102"
"4","0","0","0","0","0","0","0","0","0","0","0","125017","0","0","0","0","0","0","0","100","0","0","0","3","1004240103"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1004240104"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004240105"
"4","0","0","0","0","0","0","0","0","0","0","0","125226","0","0","0","0","0","0","0","100","0","0","0","3","1004240106"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1004240107"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1004240108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004240109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004240110"
"2","2","0","0","4","0","0","60422","0","2","60422","34","60422","0","0","0","0","0","0","3","33","33","0","0","2","1004310101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004310102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004310103"
"2","0","0","0","0","0","0","0","0","0","0","0","31101","0","0","0","0","0","0","0","100","0","0","0","1","1004320101"
"2","0","0","0","0","0","0","0","0","0","0","0","31050","0","0","0","0","0","0","0","100","0","0","0","1","1004320102"
"2","2","0","0","6","0","0","60422","0","2","60422","34","60422","0","0","0","0","0","0","5","33","33","0","0","4","1004320103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004320104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004320105"
"2","0","0","0","0","0","0","0","0","0","0","0","31101","0","0","0","0","0","0","0","100","0","0","0","1","1004330101"
"2","2","0","0","8","0","0","60422","0","2","60422","34","60422","0","0","0","0","0","0","5","33","33","0","0","2","1004330102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004330103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004330104"
"2","0","0","0","0","0","0","0","0","0","0","0","31101","0","0","0","0","0","0","0","100","0","0","0","3","1004340101"
"2","0","0","0","0","0","0","0","0","0","0","0","60422","0","0","0","0","0","0","0","100","0","0","0","675","1004340102"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1004340103"
"4","0","0","0","0","0","0","0","0","0","0","0","125286","0","0","0","0","0","0","0","100","0","0","0","3","1004340104"
"4","0","0","0","0","0","0","0","0","0","0","0","125076","0","0","0","0","0","0","0","100","0","0","0","3","1004340105"
"4","0","0","0","0","0","0","0","0","0","0","0","115585","0","0","0","0","0","0","0","100","0","0","0","3","1004340106"
"4","0","0","0","0","0","0","0","0","0","0","0","115615","0","0","0","0","0","0","0","100","0","0","0","3","1004340107"
"4","0","0","0","0","0","0","0","0","0","0","0","115584","0","0","0","0","0","0","0","100","0","0","0","3","1004340108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004340109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004340110"
"2","2","0","0","4","0","0","60432","0","2","60432","34","60432","0","0","0","0","0","0","3","33","33","0","0","2","1004410101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004410102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004410103"
"2","0","0","0","0","0","0","0","0","0","0","0","31132","0","0","0","0","0","0","0","100","0","0","0","1","1004420101"
"2","0","0","0","0","0","0","0","0","0","0","0","31027","0","0","0","0","0","0","0","100","0","0","0","1","1004420102"
"2","2","0","0","6","0","0","60432","0","2","60432","34","60432","0","0","0","0","0","0","5","33","33","0","0","4","1004420103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004420104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004420105"
"2","0","0","0","0","0","0","0","0","0","0","0","31132","0","0","0","0","0","0","0","100","0","0","0","1","1004430101"
"2","2","0","0","8","0","0","60432","0","2","60432","34","60432","0","0","0","0","0","0","5","33","33","0","0","2","1004430102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004430103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004430104"
"2","0","0","0","0","0","0","0","0","0","0","0","31132","0","0","0","0","0","0","0","100","0","0","0","3","1004440101"
"2","0","0","0","0","0","0","0","0","0","0","0","60432","0","0","0","0","0","0","0","100","0","0","0","675","1004440102"
"4","0","0","0","0","0","0","0","0","0","0","0","125017","0","0","0","0","0","0","0","100","0","0","0","3","1004440103"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1004440104"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004440105"
"4","0","0","0","0","0","0","0","0","0","0","0","125286","0","0","0","0","0","0","0","100","0","0","0","3","1004440106"
"4","0","0","0","0","0","0","0","0","0","0","0","115585","0","0","0","0","0","0","0","100","0","0","0","3","1004440107"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1004440108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004440109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004440110"
"2","2","0","0","4","0","0","60442","0","2","60442","34","60442","0","0","0","0","0","0","3","33","33","0","0","2","1004510101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004510102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004510103"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","1","1004520101"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1004520102"
"2","2","0","0","6","0","0","60442","0","2","60442","34","60442","0","0","0","0","0","0","5","33","33","0","0","4","1004520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","1","1004530101"
"2","2","0","0","8","0","0","60442","0","2","60442","34","60442","0","0","0","0","0","0","5","33","33","0","0","2","1004530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","3","1004540101"
"2","0","0","0","0","0","0","0","0","0","0","0","60442","0","0","0","0","0","0","0","100","0","0","0","675","1004540102"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004540103"
"4","0","0","0","0","0","0","0","0","0","0","0","115106","0","0","0","0","0","0","0","100","0","0","0","3","1004540104"
"4","0","0","0","0","0","0","0","0","0","0","0","115586","0","0","0","0","0","0","0","100","0","0","0","3","1004540105"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1004540106"
