b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"モニカ（カフェ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","モニカ（カフェ）のメモリーピース","1","31252","11","0","0","6441132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31252"
"コッコロ（レンジャー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","コッコロ（レンジャー）のメモリーピース","1","31253","11","0","0","1432162","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31253"
"シオリ（レンジャー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シオリ（レンジャー）のメモリーピース","1","31254","11","0","0","2104132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31254"
"ジータ（ウォーロック）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ジータ（ウォーロック）のメモリーピース","1","31255","11","0","0","2101122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31255"
"ビカラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ビカラのメモリーピース","1","31256","11","0","0","5110132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31256"
"カリン（アルケミスト）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","カリン（アルケミスト）のメモリーピース","1","31257","11","0","0","1081122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31257"
"リリ（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","リリ（フォールン）のメモリーピース","1","31258","11","0","0","8181112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31258"
"クリア（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クリア（フォールン）のメモリーピース","1","31260","11","0","0","1281112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31260"
"プレシア（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","プレシア（フォールン）のメモリーピース","1","31261","11","0","0","5283212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31261"
"イリヤ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","イリヤ（儀装束）のメモリーピース","1","31262","11","0","0","171142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31262"
"ユキ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユキ（儀装束）のメモリーピース","1","31263","11","0","0","7211144","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31263"
"クローチェの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クローチェのメモリーピース","1","31264","11","0","0","1284142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31264"
"ライラエルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ライラエルのメモリーピース","1","31265","11","0","0","8001112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31265"
"ネネカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ネネカ（サマー）のメモリーピース","1","31266","11","0","0","4343232","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31266"
"アキノ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アキノ（サマー）のメモリーピース","1","31267","11","0","0","11132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31267"
"ユカリ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユカリ（サマー）のメモリーピース","1","31268","11","0","0","7210142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31268"
"ランファ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ランファ（サマー）のメモリーピース","1","31269","11","0","0","8092122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31269"
"クウカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クウカ（サマー）のメモリーピース","1","31270","11","0","0","1202142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31270"
"シノブ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シノブ（サマー）のメモリーピース","1","31271","11","0","0","2144142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31271"
"キャル（編入生）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","キャル（編入生）のメモリーピース","1","31272","11","0","0","1170152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31272"
"スズナ（編入生）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","スズナ（編入生）のメモリーピース","1","31273","11","0","0","2222142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31273"
"サレン（サラサリア）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","サレン（サラサリア）のメモリーピース","1","31275","11","0","0","2083142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31275"
"ルカ（サラサリア）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ルカ（サラサリア）のメモリーピース","1","31276","11","0","0","8210142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31276"
"リンドの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","リンドのメモリーピース","1","31277","11","0","0","8194312","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31277"
"ヴルムの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヴルムのメモリーピース","1","31278","11","0","0","282112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31278"
"ペコリーヌ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ペコリーヌ（クリスマス）のメモリーピース","1","31279","11","0","0","5314152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31279"
"クレジッタ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クレジッタ（クリスマス）のメモリーピース","1","31280","11","0","0","1283322","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31280"
"イノリ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","イノリ（ニューイヤー）のメモリーピース","1","31283","11","0","0","144142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31283"
"ハツネ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ハツネ（ニューイヤー）のメモリーピース","1","31284","11","0","0","5032132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31284"
"カスミ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","カスミ（ニューイヤー）のメモリーピース","1","31285","11","0","0","1022142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31285"
"ヒヨリ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヒヨリ（アストラル）のメモリーピース","1","31287","11","0","0","5174142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31287"
"レイ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","レイ（アストラル）のメモリーピース","1","31288","11","0","0","8301152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31288"
"ユイ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユイ（アストラル）のメモリーピース","1","31289","11","0","0","7201152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31289"
"エリスの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エリスのメモリーピース","1","31290","11","0","0","381212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31290"
"ユニ（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユニ（ウィンター）のメモリーピース","1","31293","11","0","0","7241132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31293"
"クロエ（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クロエ（ウィンター）のメモリーピース","1","31294","11","0","0","1284132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31294"
"チエル（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","チエル（ウィンター）のメモリーピース","1","31295","11","0","0","3103132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31295"
"アネモネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アネモネのメモリーピース","1","31296","11","0","0","43112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31296"
"ネフィ＝ネラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ネフィ＝ネラのメモリーピース","1","31297","11","0","0","4352112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31297"
"マコト（コマンダー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","マコト（コマンダー）のメモリーピース","1","31298","11","0","0","6014232","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31298"
"エリコ（コマンダー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エリコ（コマンダー）のメモリーピース","1","31299","11","0","0","381142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31299"
"ヤマトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヤマトのメモリーピース","1","31300","11","0","0","7060012","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31300"
"ワカナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ワカナのメモリーピース","1","31301","11","0","0","9010012","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31301"
"フブキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","フブキのメモリーピース","1","31302","11","0","0","5252002","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31302"
"キョウカ（スプリング）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","キョウカ（スプリング）のメモリーピース","1","31307","11","0","0","1174142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31307"
"スズメ（スプリング）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","スズメ（スプリング）のメモリーピース","1","31308","11","0","0","2222242","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31308"
"クルルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クルルのメモリーピース","1","31309","11","0","0","1282212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31309"
"マホ（ドリームパーク）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","マホ（ドリームパーク）のメモリーピース","1","31310","11","0","0","6054152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31310"
"ネア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ネア（サマー）のメモリーピース","1","31311","11","0","0","4300122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31311"
"ミソラ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミソラ（サマー）のメモリーピース","1","31312","11","0","0","6124310","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31312"
"リリ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","リリ（サマー）のメモリーピース","1","31316","11","0","0","8181122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31316"
"アメス（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アメス（サマー）のメモリーピース","1","31317","11","0","0","63122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31317"
"ホマレ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ホマレ（サマー）のメモリーピース","1","31318","11","0","0","5460132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31318"
"エミリア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エミリア（サマー）のメモリーピース","1","31319","11","0","0","361122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31319"
"エキドナ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エキドナ（サマー）のメモリーピース","1","31320","11","0","0","311112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31320"
"レム（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","レム（サマー）のメモリーピース","1","31321","11","0","0","8362122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31321"
"ノゾミ（アルケミスト）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ノゾミ（アルケミスト）のメモリーピース","1","31322","11","0","0","4424152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31322"
"ルイズマリーの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ルイズマリーのメモリーピース","1","31323","11","0","0","8201112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31323"
"イロハの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","イロハのメモリーピース","1","31324","11","0","0","184112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31324"
"ソノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ソノのメモリーピース","1","31325","11","0","0","2444112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31325"
"ライラエル（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ライラエル （クリスマス）のメモリーピース","1","31328","11","0","0","8001122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31328"
"イオ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","イオ（クリスマス）のメモリーピース","1","31329","11","0","0","104142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31329"
"グレイスの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","グレイスのメモリーピース","1","31330","11","0","0","1283212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31330"
"ヴァイオレットの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヴァイオレットのメモリーピース","1","31331","11","0","0","200112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31331"
"モニカ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","モニカ（ニューイヤー）のメモリーピース","1","31332","11","0","0","6441142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31332"
"サレン（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","サレン（ニューイヤー）のメモリーピース","1","31335","11","0","0","2083152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31335"
"メドゥーサの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","メドゥーサのメモリーピース","1","31336","11","0","0","6334002","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31336"
"ラビリスタ（アルファ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ラビリスタ（アルファ）のメモリーピース","1","31337","11","0","0","8051132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31337"
"ネネカ（アルファ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ネネカ（アルファ）のメモリーピース","1","31338","11","0","0","4343242","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31338"
"クリスティーナ（アルファ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クリスティーナ（アルファ）のメモリーピース","1","31339","11","0","0","1281242","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31339"
"フィオの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","フィオのメモリーピース","1","31340","11","0","0","5201112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31340"
"ランファ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ランファ（儀装束）のメモリーピース","1","31343","11","0","0","8092132","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31343"
"チカ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","チカ（儀装束）のメモリーピース","1","31344","11","0","0","3110142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31344"
"クローチェ（エアリアル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クローチェ（エアリアル）のメモリーピース","1","31345","11","0","0","1284222","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31345"
"アオイ（パイロット）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アオイ（パイロット）のメモリーピース","1","31346","11","0","0","4152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31346"
"ホウオウの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ホウオウのメモリーピース","1","31347","11","0","0","5402112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31347"
"ツムギ（ジオ・ゲヘナ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ツムギ（ジオ・ゲヘナ）のメモリーピース","1","31348","11","0","0","3262142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31348"
"カノンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","カノンのメモリーピース","1","31349","11","0","0","1044112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31349"
"エリス（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エリス（サマー）のメモリーピース","1","31350","11","0","0","381222","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31350"
"シェフィ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シェフィ（サマー）のメモリーピース","1","31351","11","0","0","2103232","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31351"
"プレシア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","プレシア（サマー）のメモリーピース","1","31352","11","0","0","5283222","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31352"
"クリア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クリア（サマー）のメモリーピース","1","31353","11","0","0","1281122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31353"
"アネモネ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アネモネ（サマー）のメモリーピース","1","31354","11","0","0","43122","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31354"
"アイラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アイラのメモリーピース","1","31355","11","0","0","1111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31355"
"シナツの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シナツのメモリーピース","1","31356","11","0","0","2140112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31356"
"ヒヨリ（サラサリア）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヒヨリ（サラサリア）のメモリーピース","1","31357","11","0","0","5174152","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31357"
"ユキノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユキノのメモリーピース","1","31358","11","0","0","7211212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31358"
"サツキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","サツキのメモリーピース","1","31359","11","0","0","2032112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31359"
"サクラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","サクラのメモリーピース","1","31361","11","0","0","2012112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31361"
"ニノン（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ニノン（サマー）のメモリーピース","1","31371","11","0","0","4144142","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31371"
"ヒヨリ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヒヨリ（プリンセス）のメモリーピース","1","31801","11","0","0","5174212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31801"
"ユイ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユイ（プリンセス）のメモリーピース","1","31802","11","0","0","7201212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31802"
"レイ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","レイ（プリンセス）のメモリーピース","1","31803","11","0","0","8301212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31803"
"ペコリーヌ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ペコリーヌ（プリンセス）のメモリーピース","1","31804","11","0","0","5314212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31804"
"コッコロ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","コッコロ（プリンセス）のメモリーピース","1","31805","11","0","0","1432212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31805"
"キャル（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","キャル（プリンセス）のメモリーピース","1","31806","11","0","0","1170212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31806"
"ハツネ＆シオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ハツネ＆シオリのメモリーピース","1","31807","11","0","0","5032212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31807"
"ミソギ＆ミミ＆キョウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミソギ＆ミミ＆キョウカのメモリーピース","1","31808","11","0","0","6124212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31808"
"アキノ＆サレンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アキノ＆サレンのメモリーピース","1","31809","11","0","0","11212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31809"
"アン＆グレアの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アン＆グレアのメモリーピース","1","31810","11","0","0","94212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31810"
"シズル＆リノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シズル＆リノのメモリーピース","1","31810","11","0","0","2122212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31811"
"シェフィ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シェフィ（プリンセス）のメモリーピース","1","31812","11","0","0","2103242","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31812"
"ヒヨリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ヒヨリのピュアメモリーピース","1","32001","18","0","0","5174111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32001"
"ユイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ユイのピュアメモリーピース","1","32002","18","0","0","7201111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32002"
"レイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","レイのピュアメモリーピース","1","32003","18","0","0","8301111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32003"
"ミソギの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミソギのピュアメモリーピース","1","32004","18","0","0","6124111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32004"
"マツリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","マツリのピュアメモリーピース","1","32005","18","0","0","6032111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32005"
"アカリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アカリのピュアメモリーピース","1","32006","18","0","0","10111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32006"
"ミヤコの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミヤコのピュアメモリーピース","1","32007","18","0","0","6170111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32007"
"ユキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ユキのピュアメモリーピース","1","32008","18","0","0","7211111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32008"
"アンナの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アンナのピュアメモリーピース","1","32009","18","0","0","94311","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32009"
"マホの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","マホのピュアメモリーピース","1","32010","18","0","0","6054111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32010"
"リノの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","リノのピュアメモリーピース","1","32011","18","0","0","8144111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32011"
"ハツネの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ハツネのピュアメモリーピース","1","32012","18","0","0","5032111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32012"
"ナナカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ナナカのピュアメモリーピース","1","32013","18","0","0","4040111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32013"
