b7b138b7d29337a47d428d8c851cf91296692493d5ec34dbbb6a12a9b7a03aad,fb5ef1f787517f143c34d0c159218d9c9675549f37a9a200e86bf597deb6085c,844a2a541ba905e8aa8206926e44f766daedc6e452538986ffad0dbd0218998a,fdcc63a8b1ac8effedd946a25d1bc9a5b0c132dca92fe743e25b25bef49b99ef,9e613e742133825316a0c3328d6820e065267e1a18a52b2e7977ee8658102067,e26a33e6090e3e359c51d3a9daf13e1d0e0089f7f108d797ac238ef8acb0b26e,dca3a255978781d1a172644ab1cc6fcebfec9e4f08ec63b95e912a6f559f120d,7b89050f972362cfeb54f48d799a761b66fae61c15955b4bf6e78df0a7a0d547,9516565916dfecdb1d592bb23a976648a7d64d34406d31dbf43e4079b2547fe0,baedc5ed45523086e73672a4666aa033987b0d7d6daa326888b9b11b6fe7af48,7ad3110ac02d4a721248be02c0b9878a08bd805f07f00107f3ce748386d331c6,8a719934a0ffb3bfb6d33c8464d04faaf2c8b378b6e900473688a57c75792a5b,e23f6ce290c81114ec6e0f27274da8bc90567c0bdf9d2ac3d5f8cb374d22bfba,c49d7e665dcf41b3a3b7ef4fff664c2e637a595824969be031083fbaa44111e3,0608e004eee3bcd0deb04635baaf95a1c76b87e7d35b0a3c8b4a802d1eee0a7a,8c71fd2cc76f18793d726a62b9590f28669f7a2ff5b15d9033e8241af0a10fab,3a1e338b727a7187b30f8d05c41433c5854c355f688fc66525d328010ed0dcef,b398de5c6869f6e9731d44aa0bcae49042c025ded5eaa5ecce71884b6a62dcfe,f8008a21fcc20b32492af83242433dedbdac5a1b972e5749dffdfe4850639082
"","610103006","5","178","0","3","0","1.5","0","0","0","0","1","0","-55","1","10103","0","2.4"
"","610104004","5","238","600","1","0","5.5","5104322","5104321","610104401","3","2","0","0","1","10104","0","1.3"
"","610104005","5","238","600","2","0","1.5","5104323","0","0","0","1","40","-40","1","10104","0","1.5"
"","610104006","5","238","0","3","0","1.5","0","0","0","0","1","0","-40","1","10104","0","1.5"
"","610105004","5","181","0","1","0","1.5","5078322","5078321","0","0","1","62","-45","1","10105","0","1.55"
"","610105005","5","181","0","2","490","1.5","5078323","0","0","0","4","0","-45","1","10105","0","1.55"
"","610105006","5","181","0","3","0","1.5","0","0","0","0","1","0","-45","1","10105","0","1.55"
"","610106004","5","240","600","1","12","5.5","5106322","5106321","610106401","3","3","0","0","1","10106","0","1.2"
"","610106005","5","240","600","2","0","1.5","5106323","0","610106402","0","1","60","0","1","10106","0","1.2"
"","610106006","5","240","0","3","0","1.5","0","0","0","0","1","0","0","1","10106","0","1.2"
"","610107004","5","184","600","1","0","5.5","5080322","5080321","610107401","3","2","0","-70","1","10107","0","1.4"
"","610107005","5","184","0","2","0","1.5","5080323","0","610107402","0","1","60","-70","1","10107","0","1.5"
"","610107006","5","184","0","3","0","1.5","0","0","0","0","1","0","-70","1","10107","0","1.5"
"","610108004","5","243","600","1","0","5.5","5108322","5108321","610108401","3","1","80","-35","1","10108","0","1.55"
"","610108005","5","243","600","2","0","1.5","5108323","0","610108402","0","1","60","-35","1","10108","0","1.55"
"","610108006","5","243","0","3","0","1.5","0","0","0","0","1","0","-35","1","10108","0","1.55"
"","610109004","5","187","600","1","20","5.5","5082322","5082321","610109401","3","3","0","-20","1","10109","0","2"
"","610109005","5","187","0","2","0","1.5","5082323","0","0","0","1","69","-20","1","10109","0","2"
"","610109006","5","187","0","3","0","1.5","0","0","0","0","1","0","-20","1","10109","0","2"
"","610110004","5","246","600","1","10000000","5.5","5110322","5110321","610110401","3","5","69","-50","1","10110","0","1"
"","610110005","5","246","600","2","0","1.5","5110323","0","610110402","0","2","0","-50","1","10110","0","0.85"
"","610110006","5","246","0","3","0","1.5","0","0","0","0","1","0","-50","1","10110","0","1"
"","610111004","5","246","600","1","0","5.5","5111322","5111321","610111401","3","1","60","-78","1","10111","0","1.35"
"","610111005","5","246","600","2","0","1.5","5111323","0","610111402","0","2","0","-55","1","10111","0","1.2"
"","610111006","5","246","0","3","0","1.5","0","0","0","0","1","0","-78","1","10111","0","1.35"
"","610112004","5","190","600","1","0","5.5","5084322","5084321","610112401","3","2","0","5","1","10112","0","1.35"
"","610112005","5","190","600","2","10","1.5","5084323","0","0","0","3","0","5","1","10112","0","1.35"
"","610112006","5","190","0","3","0","1.5","0","0","0","0","1","0","5","1","10112","0","1.35"
"","610113004","5","190","600","1","0","5.5","5085322","5085321","610113401","3","2","0","-20","1","10113","0","0.95"
"","610113005","5","190","600","2","0","1.5","5085323","0","0","0","1","68","-20","1","10113","0","1.2"
"","610113006","5","190","0","3","0","1.5","0","0","0","0","1","0","-20","1","10113","0","1.2"
"","610114004","5","249","600","1","16","5.5","5114322","5114321","610114401","3","3","0","20","1","10114","0","1.25"
"","610114005","5","249","600","2","0","1.5","5114323","0","610114402","0","1","58","20","1","10114","0","1.25"
"","610114006","5","249","0","3","0","1.5","0","0","0","0","1","0","20","1","10114","0","1.25"
"","610115004","5","193","600","1","15","5.5","5088322","5088321","610115401","3","3","0","-70","1","10115","0","1.4"
"","610115005","5","193","0","2","0","1.5","5088323","0","610115402","0","1","72","-70","1","10115","0","1.5"
"","610115006","5","193","0","3","0","1.5","0","0","0","0","1","0","-70","1","10115","0","1.5"
"","610116004","5","252","600","1","0","5.5","5116322","5116321","610116401","3","1","74","-25","1","10116","0","1.85"
"","610116005","5","252","0","2","0","1.5","5116323","0","610116402","0","1","53","-25","1","10116","0","1.85"
"","610116006","5","252","0","3","0","1.5","0","0","0","0","1","0","-25","1","10116","0","1.85"
"","610117004","5","196","600","1","0","5.5","5090322","5090321","0","3","1","86","-45","1","10117","0","1.18"
"","610117005","5","196","0","2","300","1.5","5090323","0","0","0","4","0","-45","1","10117","0","1.18"
"","610117006","5","196","0","3","0","1.5","0","0","0","0","1","0","-45","1","10117","0","1.18"
"","610118004","5","255","600","1","0","5.5","5118322","5118321","610118401","3","1","69","-20","1","10118","0","1.25"
"","610118005","5","255","600","2","0","1.5","5118323","0","610118402","0","1","42","-20","1","10118","0","1.25"
"","610118006","5","255","0","3","0","1.5","0","0","0","0","1","0","-20","1","10118","0","1.25"
"","610119004","5","199","600","1","0","5.5","5092322","5092321","0","3","1","70","-50","1","10119","0","1.4"
"","610119005","5","199","600","2","0","1.5","5092323","0","610119402","0","2","0","-20","1","10119","0","1.15"
"","610119006","5","199","0","3","0","1.5","0","0","0","0","1","0","-50","1","10119","0","1.4"
"","610120004","5","255","600","1","0","5.5","5120322","5120321","610120401","3","1","71","-35","1","10120","0","1.55"
"","610120005","5","255","600","2","0","1.5","5120323","0","610120402","0","2","0","-35","1","10120","0","1.2"
"","610120006","5","255","0","3","0","1.5","0","0","0","0","1","0","-35","1","10120","0","1.55"
"","610121004","5","200","600","1","10","5.5","5094322","5094321","610121401","3","3","0","-50","1","10121","0","2.2"
"","610121005","5","200","0","2","0","1.5","5094323","0","0","0","1","68","-50","1","10121","0","2.2"
"","610121006","5","200","0","3","0","1.5","0","0","0","0","1","0","-50","1","10121","0","2.2"
"","610122004","5","255","600","1","0","5.5","5122322","5122321","610122401","3","1","68","40","1","10122","0","1.7"
"","610122005","5","255","600","2","0","1.5","5122323","0","610122402","4.5","2","0","20","1","10122","0","1"
"","610122006","5","255","0","3","0","1.5","0","0","0","0","1","0","40","1","10122","0","1.7"
"","610123004","5","200","600","1","0","5.5","5096322","5096321","0","3","1","80","-120","1","10123","0","1.3"
"","610123005","5","200","600","2","0","1.5","5096323","0","610123402","0","2","0","-80","1","10123","0","1"
"","610123006","5","200","0","3","0","1.5","0","0","0","0","1","0","-120","1","10123","0","1.3"
"","610124004","5","255","600","1","0","5.5","5124322","5124321","610124401","3","2","0","-20","1","10124","0","0.83"
"","610124005","5","255","600","2","0","1.5","5124323","0","0","0","1","66","-20","1","10124","0","0.83"
"","610124006","5","255","0","3","0","1.5","0","0","0","0","1","0","-20","1","10124","0","0.83"
"","610125004","5","200","600","1","0","5.5","5098322","5098321","610125401","3","2","0","-120","1","10125","0","1.3"
"","610125005","5","200","600","2","0","1.5","5098323","0","610125402","0","2","0","-80","1","10125","0","1.1"
"","610125006","5","200","0","3","0","1.5","0","0","0","0","1","0","-85","1","10125","0","1.3"
"","610126004","5","255","600","1","0","5.5","5126322","5126321","610126401","3","1","83","-25","1","10126","0","1.5"
"","610126005","5","255","600","2","0","1.5","5126323","0","610126402","3","2","0","-25","1","10126","0","1.3"
"","610126006","5","255","0","3","0","1.5","0","0","0","0","1","0","-25","1","10126","0","1.5"
"","610127004","5","200","600","1","0","5.5","5100322","5100321","610127401","3","2","0","-50","1","10127","0","1.1"
"","610127005","5","200","600","2","0","1.5","5100323","0","0","0","1","64","-70","1","10127","0","1.5"
"","610127006","5","200","0","3","0","1.5","0","0","0","0","1","0","-70","1","10127","0","1.5"
"","610128004","5","255","600","1","15","5.5","5128322","5128321","610128401","3","3","0","-25","1","10128","0","1.85"
"","610128005","5","255","0","2","0","1.5","5128323","0","610128402","0","1","62","-25","1","10128","0","1.85"
"","610128006","5","255","0","3","0","1.5","0","0","0","0","1","0","-25","1","10128","0","1.85"
"","610129004","5","200","600","1","0","5.5","5102322","5102321","0","3","1","66","-85","1","10129","0","1.25"
"","610129005","5","200","600","2","0","1.5","5102323","0","610129402","0","2","0","-80","1","10129","0","1.1"
"","610129006","5","200","0","3","0","1.5","0","0","0","0","1","0","-85","1","10129","0","1.25"
"","610130004","5","255","600","1","0","5.5","5130322","5130321","0","3","1","78","0","1","10130","0","1.2"
"","610130005","5","255","600","2","0","1.5","5130323","0","610130402","0","2","0","0","1","10130","0","1"
"","610130006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10130","0","1.2"
"","610131004","5","200","600","1","0","5.5","5104322","5104321","610131401","3","2","0","0","1","10131","0","1.3"
"","610131005","5","200","600","2","0","1.5","5104323","0","0","0","1","40","-40","1","10131","0","1.5"
"","610131006","5","200","0","3","0","1.5","0","0","0","0","1","0","-40","1","10131","0","1.5"
"","610132004","5","255","600","1","15","5.5","5132322","5132321","610132401","3","3","0","-60","1","10132","0","1"
"","610132005","5","255","0","2","0","1.5","5132323","0","610132402","0","1","70","-60","1","10132","0","1"
"","610132006","5","255","0","3","0","1.5","0","0","0","0","1","0","-60","1","10132","0","1"
"","610133004","5","200","600","1","12","5.5","5106322","5106321","610133401","3","3","0","0","1","10133","0","1.2"
"","610133005","5","200","600","2","0","1.5","5106323","0","610133402","0","1","60","0","1","10133","0","1.2"
"","610133006","5","200","0","3","0","1.5","0","0","0","0","1","0","0","1","10133","0","1.2"
"","610134004","5","255","600","1","0","5.5","5134322","5134321","0","3","1","55","-50","1","10134","0","1.85"
"","610134005","5","255","600","2","30","1.5","5134323","0","610134402","3","3","0","-50","1","10134","0","1.85"
"","610134006","5","255","0","3","0","1.5","0","0","0","0","1","0","-50","1","10134","0","1.85"
"","610135004","5","200","600","1","0","5.5","5108322","5108321","610135401","3","1","85","-35","1","10135","0","1.55"
"","610135005","5","200","600","2","0","1.5","5108323","0","610135402","0","1","70","-35","1","10135","0","1.55"
"","610135006","5","200","0","3","0","1.5","0","0","0","0","1","0","-35","1","10135","0","1.55"
"","610136004","5","255","600","1","0","5.5","5136322","5136321","610136401","3","2","0","0","1","10136","0","1.1"
"","610136005","5","255","600","2","0","1.5","5136323","0","0","0","1","84","-50","1","10136","0","1.5"
"","610136006","5","255","0","3","0","1.5","0","0","0","0","1","0","-50","1","10136","0","1.5"
"","610137004","5","255","0","1","0","5.5","5137322","5137321","0","0","1","75","0","1","10137","0","0.85"
"","610137005","5","255","0","2","0","1.5","5137323","0","0","0","1","50","0","1","10137","0","0.85"
"","610137006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10137","0","0.85"
"","610138004","5","200","600","1","2000000","5.5","5110322","5110321","610138401","3","5","69","-50","1","10138","0","1"
"","610138005","5","200","600","2","0","1.5","5110323","0","610138402","0","2","0","-50","1","10138","0","0.85"
"","610138006","5","200","0","3","0","1.5","0","0","0","0","1","0","-50","1","10138","0","1"
"","610139004","5","200","600","1","0","5.5","5111322","5111321","610139401","3","1","62","-78","1","10139","0","1.35"
"","610139005","5","200","600","2","0","1.5","5111323","0","610139402","0","2","0","-55","1","10139","0","1.2"
"","610139006","5","200","0","3","0","1.5","0","0","0","0","1","0","-78","1","10139","0","1.35"
"","610140004","5","255","600","1","0","5.5","5140322","5140321","0","3","1","86","0","1","10140","0","1.4"
"","610140005","5","255","0","2","0","1.5","5140323","0","0","0","1","52","0","1","10140","0","1.4"
"","610140006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10140","0","1.4"
"","610141004","5","200","600","1","16","5.5","5114322","5114321","610141401","3","3","0","20","1","10141","0","1.25"
"","610141005","5","200","600","2","0","1.5","5114323","0","610141402","0","1","58","20","1","10141","0","1.25"
"","610141006","5","200","0","3","0","1.5","0","0","0","0","1","0","20","1","10141","0","1.25"
"","610142004","5","255","600","1","0","5.5","5142322","5142321","0","3","1","76","-33","1","10142","0","1.45"
"","610142005","5","255","600","2","0","1.5","5142323","0","610142402","3","2","0","-40","1","10142","0","1.23"
"","610142006","5","255","0","3","0","1.5","0","0","0","0","1","0","-33","1","10142","0","1.45"
"","610143004","5","200","600","1","0","5.5","5116322","5116321","610143401","3","1","72","-25","1","10143","0","1.85"
"","610143005","5","200","0","2","0","1.5","5116323","0","610143402","0","1","52","-25","1","10143","0","1.85"
"","610143006","5","200","0","3","0","1.5","0","0","0","0","1","0","-25","1","10143","0","1.85"
"","610144004","5","255","600","1","0","5.5","5144322","5144321","0","3","1","65","-33","1","10144","0","1"
"","610144005","5","255","600","2","0","1.5","5144323","0","610144402","3","2","0","-40","1","10144","0","1"
"","610144006","5","255","0","3","0","1.5","0","0","0","0","1","0","-33","1","10144","0","1"
"","610145004","5","200","600","1","0","5.5","5118322","5118321","610145401","3","1","74","-20","1","10145","0","1.25"
"","610145005","5","200","600","2","0","1.5","5118323","0","610145402","0","1","52","-20","1","10145","0","1.25"
"","610145006","5","200","0","3","0","1.5","0","0","0","0","1","0","-20","1","10145","0","1.25"
"","610146004","5","255","600","1","0","5.5","5146322","5146321","610146401","3","2","0","-45","1","10146","0","0.87"
"","610146005","5","255","0","2","0","1.5","5146323","0","0","0","1","58","-45","1","10146","0","1.18"
"","610146006","5","255","0","3","0","1.5","0","0","0","0","1","0","-45","1","10146","0","1.18"
"","610147004","5","200","600","1","0","5.5","5120322","5120321","610147401","0","1","76","-35","1","10147","0","1.55"
"","610147005","5","200","600","2","0","1.5","5120323","0","610147402","4","2","0","-35","1","10147","0","1.2"
"","610147006","5","200","0","3","0","1.5","0","0","0","0","1","0","-35","1","10147","0","1.55"
"","610148004","5","255","600","1","0","5.5","5148322","5148321","610148401","3","2","0","-50","1","10148","0","1.4"
"","610148005","5","255","0","2","0","1.5","5148323","0","0","0","1","72","-50","1","10148","0","1.7"
"","610148006","5","255","0","3","0","1.5","0","0","0","0","1","0","-50","1","10148","0","1.7"
"","610149004","5","200","600","1","0","5.5","5122322","5122321","610149401","3","1","68","40","1","10149","0","1.7"
"","610149005","5","200","600","2","0","1.5","5122323","0","610149402","4.5","2","0","20","1","10149","0","1"
"","610149006","5","200","0","3","0","1.5","0","0","0","0","1","0","40","1","10149","0","1.7"
"","610150004","5","255","0","1","0","5.5","5150322","5150321","0","0","1","71","-33","1","10150","0","1.35"
"","610150005","5","255","0","2","0","1.5","5150323","0","0","0","1","50","-33","1","10150","0","1.35"
"","610150006","5","255","0","3","0","1.5","0","0","0","0","1","0","-33","1","10150","0","1.35"
"","610151004","5","200","600","1","0","5.5","5124322","5124321","610151401","3","2","0","-20","1","10151","0","0.83"
"","610151005","5","200","600","2","0","1.5","5124323","0","0","0","1","66","-20","1","10151","0","0.83"
"","610151006","5","200","0","3","0","1.5","0","0","0","0","1","0","-20","1","10151","0","0.83"
"","610152004","5","255","600","1","0","5.5","5152322","5152321","610152401","4.8","2","0","20","1","10152","0","0.7"
"","610152005","5","255","0","2","0","1.5","5152323","0","0","0","1","81","30","1","10152","0","0.96"
"","610152006","5","255","0","3","0","1.5","0","0","0","0","1","0","30","1","10152","0","0.96"
"","610153004","5","200","600","1","0","1.5","5017321","0","610153401","3","2","0","50","1","10153","0","0.9"
"","610153005","5","200","0","2","0","1.5","5017322","0","0","0","1","69","84","1","10153","0","1"
"","610153006","5","200","0","3","0","1.5","0","0","0","0","1","0","84","1","10153","0","1"
"","610154004","5","255","600","1","0","5.5","5154322","5154321","0","3","1","68","-33","1","10154","0","1.25"
"","610154005","5","255","600","2","0","1.5","5154323","0","610154402","3","2","0","-10","1","10154","0","1"
"","610154006","5","255","0","3","0","1.5","0","0","0","0","1","0","-33","1","10154","0","1.25"
"","610126004","5","255","600","1","0","5.5","5126322","5126321","610126401","3","1","83","-25","1","10155","0","1.5"
"","610126005","5","255","600","2","0","1.5","5126323","0","610126402","3","2","0","-25","1","10155","0","1.3"
"","610126006","5","255","0","3","0","1.5","0","0","0","0","1","0","-25","1","10155","0","1.5"
"","610156004","5","255","600","1","0","5.5","5156322","5156321","610156401","3","2","0","5","1","10156","0","0.85"
"","610156005","5","255","600","2","0","1.5","5156323","0","0","3","1","75","-10","1","10156","0","1.11"
"","610156006","5","255","0","3","0","1.5","0","0","0","0","1","0","-10","1","10156","0","1.11"
"","610128004","5","255","600","1","15","5.5","5128322","5128321","610128401","3","3","0","-25","1","10157","0","1.85"
"","610128005","5","255","0","2","0","1.5","5128323","0","610128402","0","1","62","-25","1","10157","0","1.85"
"","610128006","5","255","0","3","0","1.5","0","0","0","0","1","0","-25","1","10157","0","1.85"
"","610158004","5","255","600","1","0","5.5","5158322","5158321","610158401","3","2","0","-40","1","10158","0","1.5"
"","610158005","5","255","0","2","0","1.5","5158323","0","0","0","1","65","-33","1","10158","0","1.75"
"","610158006","5","255","0","3","0","1.5","0","0","0","0","1","0","-33","1","10158","0","1.75"
"","610130004","5","255","600","1","0","5.5","5130322","5130321","0","3","1","78","0","1","10159","0","1.2"
"","610130005","5","255","600","2","0","1.5","5130323","0","610130402","4.5","2","0","0","1","10159","0","1"
"","610130006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10159","0","1.2"
"","610160004","5","255","600","1","20","5.5","5160322","5160321","610160401","4.8","3","0","-35","1","10160","0","1.4"
"","610160005","5","255","0","2","0","1.5","5160323","0","0","0","1","70","-35","1","10160","0","1.4"
"","610160006","5","255","0","3","0","1.5","0","0","0","0","1","0","-35","1","10160","0","1.4"
"","610132004","5","255","600","1","15","5.5","5132322","5132321","610132401","3","3","0","-60","1","10161","0","1"
"","610132005","5","255","0","2","0","1.5","5132323","0","610132402","0","1","70","-60","1","10161","0","1"
"","610132006","5","255","0","3","0","1.5","0","0","0","0","1","0","-60","1","10161","0","1"
"","610134004","5","255","600","1","0","5.5","5134322","5134321","0","3","1","55","-50","1","10163","0","1.85"
"","610134005","5","255","600","2","30","1.5","5134323","0","610134402","3","3","0","-50","1","10163","0","1.85"
"","610134006","5","255","0","3","0","1.5","0","0","0","0","1","0","-50","1","10163","0","1.85"
"","610136004","5","255","600","1","0","5.5","5136322","5136321","610136401","3","2","0","0","1","10164","0","1.1"
"","610136005","5","255","600","2","0","1.5","5136323","0","0","0","1","84","-50","1","10164","0","1.5"
"","610136006","5","255","0","3","0","1.5","0","0","0","0","1","0","-50","1","10164","0","1.5"
"","610137004","5","255","0","1","0","5.5","5137322","5137321","0","0","1","75","0","1","10165","0","0.85"
"","610137005","5","255","0","2","0","1.5","5137323","0","0","0","1","50","0","1","10165","0","0.85"
"","610137006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10165","0","0.85"
"","610140004","5","255","600","1","0","5.5","5140322","5140321","0","3","1","86","0","1","10166","0","1.4"
"","610140005","5","255","0","2","0","1.5","5140323","0","0","0","1","52","0","1","10166","0","1.4"
"","610140006","5","255","0","3","0","1.5","0","0","0","0","1","0","0","1","10166","0","1.4"
