40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","185","0","0","0","11","1","0","11","8","0","11","9","11","10","11","0","11","11","11","0","1","670070011","200000006","1","11","950","0","11","11","10","200700","0","11","11","11","11","11","11","0"
"30","204","0","0","0","12","1","0","12","9","0","12","9","12","10","12","0","12","12","12","0","1","670070012","200000006","1","12","1089","0","12","12","10","200700","0","12","12","12","12","12","12","0"
"30","235","0","0","0","13","1","0","13","12","0","13","14","13","10","13","0","13","13","13","0","1","670070013","200000006","1","13","1229","0","13","13","10","200700","0","13","13","13","13","13","13","0"
"30","249","0","0","0","14","1","0","14","12","0","14","14","14","10","14","0","14","14","14","0","1","670070014","200000006","1","14","1324","0","14","14","10","200700","0","14","14","14","14","14","14","0"
"30","262","0","0","0","15","1","0","15","12","0","15","15","15","10","15","0","15","15","15","0","1","670070015","200000006","1","15","1418","0","15","15","10","200700","0","15","15","15","15","15","15","0"
"30","276","0","0","0","16","1","0","16","13","0","16","15","16","10","16","0","16","16","16","0","1","670070016","200000006","1","16","1513","0","16","16","10","200700","0","16","16","16","16","16","16","0"
"30","290","0","0","0","17","1","0","17","13","0","17","15","17","10","17","0","17","17","17","0","1","670070017","200000006","1","17","1608","0","17","17","10","200700","0","17","17","17","17","17","17","0"
"30","303","0","0","0","18","1","0","18","13","0","18","16","18","10","18","0","18","18","18","0","1","670070018","200000006","1","18","1702","0","18","18","10","200700","0","18","18","18","18","18","18","0"
"30","317","0","0","0","19","1","0","19","13","0","19","16","19","10","19","0","19","19","19","0","1","670070019","200000006","1","19","1797","0","19","19","10","200700","0","19","19","19","19","19","19","0"
"30","331","0","0","0","20","1","0","20","14","0","20","16","20","10","20","0","20","20","20","0","1","670070020","200000006","1","20","1892","0","20","20","10","200700","0","20","20","20","20","20","20","0"
"30","344","0","0","0","21","1","0","21","14","0","21","17","21","10","21","0","21","21","21","0","1","670070021","200000006","1","21","1986","0","21","21","10","200700","0","21","21","21","21","21","21","0"
"30","358","0","0","0","22","1","0","22","14","0","22","17","22","10","22","0","22","22","22","0","1","670070022","200000006","1","22","2081","0","22","22","10","200700","0","22","22","22","22","22","22","0"
"30","386","0","0","0","23","1","0","23","15","0","23","19","23","10","23","0","23","23","23","0","1","670070023","200000006","1","23","2278","0","23","23","10","200700","0","23","23","23","23","23","23","0"
"30","415","0","0","0","24","1","0","24","17","0","24","20","24","10","24","0","24","24","24","0","1","670070024","200000006","1","24","2475","0","24","24","10","200700","0","24","24","24","24","24","24","0"
"30","443","0","0","0","25","1","0","25","18","0","25","22","25","10","25","0","25","25","25","0","1","670070025","200000006","1","25","2672","0","25","25","10","200700","0","25","25","25","25","25","25","0"
"30","471","0","0","0","26","1","0","26","19","0","26","23","26","10","26","0","26","26","26","0","1","670070026","200000006","1","26","2868","0","26","26","10","200700","0","26","26","26","26","26","26","0"
"30","499","0","0","0","27","1","0","27","20","0","27","25","27","10","27","0","27","27","27","0","1","670070027","200000006","1","27","3065","0","27","27","10","200700","0","27","27","27","27","27","27","0"
"30","528","0","0","0","28","1","0","28","22","0","28","26","28","10","28","0","28","28","28","0","1","670070028","200000006","1","28","3262","0","28","28","10","200700","0","28","28","28","28","28","28","0"
"30","556","0","0","0","29","1","0","29","23","0","29","28","29","10","29","0","29","29","29","0","1","670070029","200000006","1","29","3459","0","29","29","10","200700","0","29","29","29","29","29","29","0"
"30","603","0","0","0","30","1","0","30","24","0","30","29","30","10","30","0","30","30","30","0","1","670070030","200000006","1","30","3869","0","30","30","10","200700","0","30","30","30","30","30","30","0"
"30","650","0","0","0","31","1","0","31","25","0","31","29","31","10","31","0","31","31","31","0","1","670070031","200000006","1","31","4280","0","31","31","10","200700","0","31","31","31","31","31","31","0"
"30","697","0","0","0","32","1","0","32","26","0","32","30","32","10","32","0","32","32","32","0","1","670070032","200000006","1","32","4690","0","32","32","10","200700","0","32","32","32","32","32","32","0"
"30","744","0","0","0","33","1","0","33","27","0","33","31","33","10","33","0","33","33","33","0","1","670070033","200000006","1","33","5101","0","33","33","10","200700","0","33","33","33","33","33","33","0"
"30","791","0","0","0","34","1","0","34","28","0","34","31","34","10","34","0","34","34","34","0","1","670070034","200000006","1","34","5511","0","34","34","10","200700","0","34","34","34","34","34","34","0"
"30","838","0","0","0","35","1","0","35","29","0","35","32","35","10","35","0","35","35","35","0","1","670070035","200000006","1","35","5921","0","35","35","10","200700","0","35","35","35","35","35","35","0"
"30","885","0","0","0","36","1","0","36","31","0","36","32","36","10","36","0","36","36","36","0","1","670070036","200000006","1","36","6332","0","36","36","10","200700","0","36","36","36","36","36","36","0"
"30","932","0","0","0","37","1","0","37","32","0","37","33","37","10","37","0","37","37","37","0","1","670070037","200000006","1","37","6742","0","37","37","10","200700","0","37","37","37","37","37","37","0"
"30","979","0","0","0","38","1","0","38","33","0","38","34","38","10","38","0","38","38","38","0","1","670070038","200000006","1","38","7152","0","38","38","10","200700","0","38","38","38","38","38","38","0"
"30","1026","0","0","0","39","1","0","39","34","0","39","34","39","10","39","0","39","39","39","0","1","670070039","200000006","1","39","7563","0","39","39","10","200700","0","39","39","39","39","39","39","0"
"30","1073","0","0","0","40","1","0","40","35","0","40","35","40","10","40","0","40","40","40","0","1","670070040","200000006","1","40","7973","0","40","40","10","200700","0","40","40","40","40","40","40","0"
"30","1120","0","0","0","41","1","0","41","36","0","41","36","41","10","41","0","41","41","41","0","1","670070041","200000006","1","41","8384","0","41","41","10","200700","0","41","41","41","41","41","41","0"
"30","1167","0","0","0","42","1","0","42","37","0","42","36","42","10","42","0","42","42","42","0","1","670070042","200000006","1","42","8794","0","42","42","10","200700","0","42","42","42","42","42","42","0"
"30","1214","0","0","0","43","1","0","43","38","0","43","37","43","10","43","0","43","43","43","0","1","670070043","200000006","1","43","9204","0","43","43","10","200700","0","43","43","43","43","43","43","0"
"30","1253","0","0","0","44","1","0","44","40","0","44","39","44","10","44","0","44","44","44","0","1","670070044","200000006","1","44","9993","0","44","44","10","200700","0","44","44","44","44","44","44","0"
"30","1293","0","0","0","45","1","0","45","41","0","45","41","45","10","45","0","45","45","45","0","1","670070045","200000006","1","45","10783","0","45","45","10","200700","0","45","45","45","45","45","45","0"
"30","1332","0","0","0","46","1","0","46","43","0","46","43","46","10","46","0","46","46","46","0","1","670070046","200000006","1","46","11572","0","46","46","10","200700","0","46","46","46","46","46","46","0"
"30","1413","0","0","0","47","1","0","47","43","0","47","44","47","10","47","0","47","47","47","0","1","670070047","200000006","1","47","11572","0","47","47","10","200700","0","47","47","47","47","47","47","0"
"30","2041","0","0","0","48","1","0","48","45","0","48","45","48","10","48","0","48","48","48","0","1","670070048","200000006","1","48","16609","0","48","48","10","200700","0","48","48","48","48","48","48","0"
"30","2119","0","0","0","49","1","0","49","44","0","49","44","49","10","49","0","49","49","49","0","1","670070049","200000006","1","49","17497","0","49","49","10","200700","0","49","49","49","49","49","49","0"
"30","2045","0","0","0","50","1","0","50","45","0","50","46","50","10","50","0","50","50","50","0","1","670070050","200000006","1","50","18106","0","50","50","10","200700","0","50","50","50","50","50","50","0"
"30","2047","0","0","0","51","1","0","51","46","0","51","48","51","10","51","0","51","51","51","0","1","670070051","200000006","1","51","18716","0","51","51","10","200700","0","51","51","51","51","51","51","0"
"30","2049","0","0","0","52","1","0","52","47","0","52","49","52","10","52","0","52","52","52","0","1","670070052","200000006","1","52","19325","0","52","52","10","200700","0","52","52","52","52","52","52","0"
"30","2052","0","0","0","53","1","0","53","48","0","53","51","53","10","53","0","53","53","53","0","1","670070053","200000006","1","53","19934","0","53","53","10","200700","0","53","53","53","53","53","53","0"
"30","2054","0","0","0","54","1","0","54","49","0","54","52","54","10","54","0","54","54","54","0","1","670070054","200000006","1","54","20544","0","54","54","10","200700","0","54","54","54","54","54","54","0"
"30","2056","0","0","0","55","1","0","55","50","0","55","54","55","10","55","0","55","55","55","0","1","670070055","200000006","1","55","21153","0","55","55","10","200700","0","55","55","55","55","55","55","0"
"30","2058","0","0","0","56","1","0","56","51","0","56","55","56","10","56","0","56","56","56","0","1","670070056","200000006","1","56","21762","0","56","56","10","200700","0","56","56","56","56","56","56","0"
"30","2060","0","0","0","57","1","0","57","53","0","57","56","57","10","57","0","57","57","57","0","1","670070057","200000006","1","57","22408","0","57","57","10","200700","0","57","57","57","57","57","57","0"
"30","2062","0","0","0","58","1","0","58","54","0","58","57","58","10","58","0","58","58","58","0","1","670070058","200000006","1","58","23053","0","58","58","10","200700","0","58","58","58","58","58","58","0"
"30","2064","0","0","0","59","1","0","59","55","0","59","59","59","10","59","0","59","59","59","0","1","670070059","200000006","1","59","23737","0","59","59","10","200700","0","59","59","59","59","59","59","0"
"30","2067","0","0","0","60","1","0","60","56","0","60","60","60","10","60","0","60","60","60","0","1","670070060","200000006","1","60","24421","0","60","60","10","200700","0","60","60","60","60","60","60","0"
"30","2069","0","0","0","61","1","0","61","58","0","61","62","61","10","61","0","61","61","61","0","1","670070061","200000006","1","61","25145","0","61","61","10","200700","0","61","61","61","61","61","61","0"
"30","2119","0","0","0","62","1","0","62","59","0","62","63","62","10","62","0","62","62","62","0","1","670070062","200000006","1","62","25485","0","62","62","10","200700","0","62","62","62","62","62","62","0"
"30","2170","0","0","0","63","1","0","63","61","0","63","64","63","10","63","0","63","63","63","0","1","670070063","200000006","1","63","25825","0","63","63","10","200700","0","63","63","63","63","63","63","0"
"30","2220","0","0","0","64","1","0","64","62","0","64","65","64","10","64","0","64","64","64","0","1","670070064","200000006","1","64","26166","0","64","64","10","200700","0","64","64","64","64","64","64","0"
"30","2270","0","0","0","65","1","0","65","63","0","65","67","65","10","65","0","65","65","65","0","1","670070065","200000006","1","65","26506","0","65","65","10","200700","0","65","65","65","65","65","65","0"
"30","2321","0","0","0","66","1","0","66","64","0","66","68","66","10","66","0","66","66","66","0","1","670070066","200000006","1","66","26846","0","66","66","10","200700","0","66","66","66","66","66","66","0"
"30","2371","0","0","0","67","1","0","67","66","0","67","69","67","10","67","0","67","67","67","0","1","670070067","200000006","1","67","27186","0","67","67","10","200700","0","67","67","67","67","67","67","0"
"30","2421","0","0","0","68","1","0","68","67","0","68","70","68","10","68","0","68","68","68","0","1","670070068","200000006","1","68","27526","0","68","68","10","200700","0","68","68","68","68","68","68","0"
"30","2472","0","0","0","69","1","0","69","68","0","69","71","69","10","69","0","69","69","69","0","1","670070069","200000006","1","69","27866","0","69","69","10","200700","0","69","69","69","69","69","69","0"
"30","2522","0","0","0","70","1","0","70","69","0","70","72","70","10","70","0","70","70","70","0","1","670070070","200000006","1","70","28207","0","70","70","10","200700","0","70","70","70","70","70","70","0"
"30","2572","0","0","0","71","1","0","71","71","0","71","74","71","10","71","0","71","71","71","0","1","670070071","200000006","1","71","28547","0","71","71","10","200700","0","71","71","71","71","71","71","0"
"30","15","0","0","0","1","1","0","1","12","0","1","4","1","10","1","0","1","1","1","0","1","670070101","200000008","1","1","325","0","1","1","10","200701","0","1","1","1","1","1","1","0"
"30","17","0","0","0","2","1","0","2","8","0","2","6","2","10","2","0","2","2","2","0","1","670070102","200000008","1","2","331","0","2","2","10","200701","0","2","2","2","2","2","2","0"
"30","19","0","0","0","3","1","0","3","8","0","3","6","3","10","3","0","3","3","3","0","1","670070103","200000008","1","3","363","0","3","3","10","200701","0","3","3","3","3","3","3","0"
"30","24","0","0","0","4","1","0","4","11","0","4","9","4","10","4","0","4","4","4","0","1","670070104","200000008","1","4","461","0","4","4","10","200701","0","4","4","4","4","4","4","0"
"30","53","0","0","0","5","1","0","5","11","0","5","10","5","10","5","0","5","5","5","0","1","670070105","200000008","1","5","556","0","5","5","10","200701","0","5","5","5","5","5","5","0"
"30","67","0","0","0","6","1","0","6","11","0","6","10","6","10","6","0","6","6","6","0","1","670070106","200000008","1","6","598","0","6","6","10","200701","0","6","6","6","6","6","6","0"
"30","81","0","0","0","7","1","0","7","12","0","7","11","7","10","7","0","7","7","7","0","1","670070107","200000008","1","7","639","0","7","7","10","200701","0","7","7","7","7","7","7","0"
"30","95","0","0","0","8","1","0","8","12","0","8","11","8","10","8","0","8","8","8","0","1","670070108","200000008","1","8","681","0","8","8","10","200701","0","8","8","8","8","8","8","0"
"30","109","0","0","0","9","1","0","9","12","0","9","11","9","10","9","0","9","9","9","0","1","670070109","200000008","1","9","723","0","9","9","10","200701","0","9","9","9","9","9","9","0"
"30","122","0","0","0","10","1","0","10","13","0","10","12","10","10","10","0","10","10","10","0","1","670070110","200000008","1","10","847","0","10","10","10","200701","0","10","10","10","10","10","10","0"
"30","135","0","0","0","11","1","0","11","13","0","11","12","11","10","11","0","11","11","11","0","1","670070111","200000008","1","11","972","0","11","11","10","200701","0","11","11","11","11","11","11","0"
"30","155","0","0","0","12","1","0","12","18","0","12","18","12","10","12","0","12","12","12","0","1","670070112","200000008","1","12","1097","0","12","12","10","200701","0","12","12","12","12","12","12","0"
"30","164","0","0","0","13","1","0","13","19","0","13","18","13","10","13","0","13","13","13","0","1","670070113","200000008","1","13","1181","0","13","13","10","200701","0","13","13","13","13","13","13","0"
"30","173","0","0","0","14","1","0","14","19","0","14","18","14","10","14","0","14","14","14","0","1","670070114","200000008","1","14","1266","0","14","14","10","200701","0","14","14","14","14","14","14","0"
"30","182","0","0","0","15","1","0","15","19","0","15","19","15","10","15","0","15","15","15","0","1","670070115","200000008","1","15","1350","0","15","15","10","200701","0","15","15","15","15","15","15","0"
"30","191","0","0","0","16","1","0","16","20","0","16","19","16","10","16","0","16","16","16","0","1","670070116","200000008","1","16","1435","0","16","16","10","200701","0","16","16","16","16","16","16","0"
"30","200","0","0","0","17","1","0","17","20","0","17","20","17","10","17","0","17","17","17","0","1","670070117","200000008","1","17","1519","0","17","17","10","200701","0","17","17","17","17","17","17","0"
"30","209","0","0","0","18","1","0","18","20","0","18","20","18","10","18","0","18","18","18","0","1","670070118","200000008","1","18","1604","0","18","18","10","200701","0","18","18","18","18","18","18","0"
"30","218","0","0","0","19","1","0","19","21","0","19","21","19","10","19","0","19","19","19","0","1","670070119","200000008","1","19","1688","0","19","19","10","200701","0","19","19","19","19","19","19","0"
"30","227","0","0","0","20","1","0","20","21","0","20","21","20","10","20","0","20","20","20","0","1","670070120","200000008","1","20","1772","0","20","20","10","200701","0","20","20","20","20","20","20","0"
"30","236","0","0","0","21","1","0","21","21","0","21","21","21","10","21","0","21","21","21","0","1","670070121","200000008","1","21","1857","0","21","21","10","200701","0","21","21","21","21","21","21","0"
"30","255","0","0","0","22","1","0","22","23","0","22","23","22","10","22","0","22","22","22","0","1","670070122","200000008","1","22","2033","0","22","22","10","200701","0","22","22","22","22","22","22","0"
"30","273","0","0","0","23","1","0","23","25","0","23","25","23","10","23","0","23","23","23","0","1","670070123","200000008","1","23","2208","0","23","23","10","200701","0","23","23","23","23","23","23","0"
"30","292","0","0","0","24","1","0","24","27","0","24","27","24","10","24","0","24","24","24","0","1","670070124","200000008","1","24","2384","0","24","24","10","200701","0","24","24","24","24","24","24","0"
"30","311","0","0","0","25","1","0","25","29","0","25","29","25","10","25","0","25","25","25","0","1","670070125","200000008","1","25","2560","0","25","25","10","200701","0","25","25","25","25","25","25","0"
"30","329","0","0","0","26","1","0","26","31","0","26","31","26","10","26","0","26","26","26","0","1","670070126","200000008","1","26","2735","0","26","26","10","200701","0","26","26","26","26","26","26","0"
"30","348","0","0","0","27","1","0","27","33","0","27","33","27","10","27","0","27","27","27","0","1","670070127","200000008","1","27","2911","0","27","27","10","200701","0","27","27","27","27","27","27","0"
"30","367","0","0","0","28","1","0","28","35","0","28","35","28","10","28","0","28","28","28","0","1","670070128","200000008","1","28","3087","0","28","28","10","200701","0","28","28","28","28","28","28","0"
"30","398","0","0","0","29","1","0","29","37","0","29","36","29","10","29","0","29","29","29","0","1","670070129","200000008","1","29","3453","0","29","29","10","200701","0","29","29","29","29","29","29","0"
"30","429","0","0","0","30","1","0","30","39","0","30","37","30","10","30","0","30","30","30","0","1","670070130","200000008","1","30","3819","0","30","30","10","200701","0","30","30","30","30","30","30","0"
"30","460","0","0","0","31","1","0","31","40","0","31","38","31","10","31","0","31","31","31","0","1","670070131","200000008","1","31","4185","0","31","31","10","200701","0","31","31","31","31","31","31","0"
"30","491","0","0","0","32","1","0","32","42","0","32","38","32","10","32","0","32","32","32","0","1","670070132","200000008","1","32","4551","0","32","32","10","200701","0","32","32","32","32","32","32","0"
"30","522","0","0","0","33","1","0","33","44","0","33","39","33","10","33","0","33","33","33","0","1","670070133","200000008","1","33","4917","0","33","33","10","200701","0","33","33","33","33","33","33","0"
"30","553","0","0","0","34","1","0","34","45","0","34","40","34","10","34","0","34","34","34","0","1","670070134","200000008","1","34","5284","0","34","34","10","200701","0","34","34","34","34","34","34","0"
"30","584","0","0","0","35","1","0","35","47","0","35","41","35","10","35","0","35","35","35","0","1","670070135","200000008","1","35","5650","0","35","35","10","200701","0","35","35","35","35","35","35","0"
"30","615","0","0","0","36","1","0","36","48","0","36","42","36","10","36","0","36","36","36","0","1","670070136","200000008","1","36","6016","0","36","36","10","200701","0","36","36","36","36","36","36","0"
"30","646","0","0","0","37","1","0","37","50","0","37","42","37","10","37","0","37","37","37","0","1","670070137","200000008","1","37","6382","0","37","37","10","200701","0","37","37","37","37","37","37","0"
"30","677","0","0","0","38","1","0","38","52","0","38","43","38","10","38","0","38","38","38","0","1","670070138","200000008","1","38","6748","0","38","38","10","200701","0","38","38","38","38","38","38","0"
"30","708","0","0","0","39","1","0","39","53","0","39","44","39","10","39","0","39","39","39","0","1","670070139","200000008","1","39","7115","0","39","39","10","200701","0","39","39","39","39","39","39","0"
"30","738","0","0","0","40","1","0","40","55","0","40","45","40","10","40","0","40","40","40","0","1","670070140","200000008","1","40","7481","0","40","40","10","200701","0","40","40","40","40","40","40","0"
"30","769","0","0","0","41","1","0","41","57","0","41","46","41","10","41","0","41","41","41","0","1","670070141","200000008","1","41","7847","0","41","41","10","200701","0","41","41","41","41","41","41","0"
"30","800","0","0","0","42","1","0","42","58","0","42","46","42","10","42","0","42","42","42","0","1","670070142","200000008","1","42","8213","0","42","42","10","200701","0","42","42","42","42","42","42","0"
"30","826","0","0","0","43","1","0","43","61","0","43","49","43","10","43","0","43","43","43","0","1","670070143","200000008","1","43","8917","0","43","43","10","200701","0","43","43","43","43","43","43","0"
"30","852","0","0","0","44","1","0","44","63","0","44","52","44","10","44","0","44","44","44","0","1","670070144","200000008","1","44","9622","0","44","44","10","200701","0","44","44","44","44","44","44","0"
"30","878","0","0","0","45","1","0","45","66","0","45","54","45","10","45","0","45","45","45","0","1","670070145","200000008","1","45","10326","0","45","45","10","200701","0","45","45","45","45","45","45","0"
"30","932","0","0","0","46","1","0","46","66","0","46","55","46","10","46","0","46","46","46","0","1","670070146","200000008","1","46","10326","0","46","46","10","200701","0","46","46","46","46","46","46","0"
"30","989","0","0","0","47","1","0","47","66","0","47","56","47","10","47","0","47","47","47","0","1","670070147","200000008","1","47","10326","0","47","47","10","200701","0","47","47","47","47","47","47","0"
"30","1428","0","0","0","48","1","0","48","69","0","48","58","48","10","48","0","48","48","48","0","1","670070148","200000008","1","48","14821","0","48","48","10","200701","0","48","48","48","48","48","48","0"
"30","1483","0","0","0","49","1","0","49","67","0","49","56","49","10","49","0","49","49","49","0","1","670070149","200000008","1","49","15613","0","49","49","10","200701","0","49","49","49","49","49","49","0"
"30","1431","0","0","0","50","1","0","50","69","0","50","59","50","10","50","0","50","50","50","0","1","670070150","200000008","1","50","16157","0","50","50","10","200701","0","50","50","50","50","50","50","0"
"30","1433","0","0","0","51","1","0","51","70","0","51","61","51","10","51","0","51","51","51","0","1","670070151","200000008","1","51","16700","0","51","51","10","200701","0","51","51","51","51","51","51","0"
"30","1434","0","0","0","52","1","0","52","72","0","52","63","52","10","52","0","52","52","52","0","1","670070152","200000008","1","52","17244","0","52","52","10","200701","0","52","52","52","52","52","52","0"
"30","1436","0","0","0","53","1","0","53","74","0","53","65","53","10","53","0","53","53","53","0","1","670070153","200000008","1","53","17788","0","53","53","10","200701","0","53","53","53","53","53","53","0"
"30","1437","0","0","0","54","1","0","54","76","0","54","67","54","10","54","0","54","54","54","0","1","670070154","200000008","1","54","18332","0","54","54","10","200701","0","54","54","54","54","54","54","0"
"30","1439","0","0","0","55","1","0","55","77","0","55","69","55","10","55","0","55","55","55","0","1","670070155","200000008","1","55","18875","0","55","55","10","200701","0","55","55","55","55","55","55","0"
"30","1440","0","0","0","56","1","0","56","79","0","56","70","56","10","56","0","56","56","56","0","1","670070156","200000008","1","56","19419","0","56","56","10","200701","0","56","56","56","56","56","56","0"
"30","1442","0","0","0","57","1","0","57","81","0","57","72","57","10","57","0","57","57","57","0","1","670070157","200000008","1","57","19995","0","57","57","10","200701","0","57","57","57","57","57","57","0"
"30","1443","0","0","0","58","1","0","58","83","0","58","73","58","10","58","0","58","58","58","0","1","670070158","200000008","1","58","20571","0","58","58","10","200701","0","58","58","58","58","58","58","0"
"30","1445","0","0","0","59","1","0","59","84","0","59","75","59","10","59","0","59","59","59","0","1","670070159","200000008","1","59","21181","0","59","59","10","200701","0","59","59","59","59","59","59","0"
"30","1446","0","0","0","60","1","0","60","86","0","60","76","60","10","60","0","60","60","60","0","1","670070160","200000008","1","60","21791","0","60","60","10","200701","0","60","60","60","60","60","60","0"
"30","1448","0","0","0","61","1","0","61","88","0","61","79","61","10","61","0","61","61","61","0","1","670070161","200000008","1","61","22438","0","61","61","10","200701","0","61","61","61","61","61","61","0"
"30","1524","0","0","0","62","1","0","62","90","0","62","81","62","10","62","0","62","62","62","0","1","670070162","200000008","1","62","22976","0","62","62","10","200701","0","62","62","62","62","62","62","0"
"30","1600","0","0","0","63","1","0","63","92","0","63","83","63","10","63","0","63","63","63","0","1","670070163","200000008","1","63","23514","0","63","63","10","200701","0","63","63","63","63","63","63","0"
"30","1676","0","0","0","64","1","0","64","94","0","64","85","64","10","64","0","64","64","64","0","1","670070164","200000008","1","64","24052","0","64","64","10","200701","0","64","64","64","64","64","64","0"
"30","1752","0","0","0","65","1","0","65","96","0","65","87","65","10","65","0","65","65","65","0","1","670070165","200000008","1","65","24590","0","65","65","10","200701","0","65","65","65","65","65","65","0"
"30","1828","0","0","0","66","1","0","66","98","0","66","89","66","10","66","0","66","66","66","0","1","670070166","200000008","1","66","25128","0","66","66","10","200701","0","66","66","66","66","66","66","0"
"30","1904","0","0","0","67","1","0","67","100","0","67","91","67","10","67","0","67","67","67","0","1","670070167","200000008","1","67","25666","0","67","67","10","200701","0","67","67","67","67","67","67","0"
"30","1980","0","0","0","68","1","0","68","102","0","68","93","68","10","68","0","68","68","68","0","1","670070168","200000008","1","68","26704","0","68","68","10","200701","0","68","68","68","68","68","68","0"
"30","2056","0","0","0","69","1","0","69","104","0","69","95","69","10","69","0","69","69","69","0","1","670070169","200000008","1","69","26742","0","69","69","10","200701","0","69","69","69","69","69","69","0"
"30","2132","0","0","0","70","1","0","70","106","0","70","97","70","10","70","0","70","70","70","0","1","670070170","200000008","1","70","27280","0","70","70","10","200701","0","70","70","70","70","70","70","0"
"30","2208","0","0","0","71","1","0","71","108","0","71","99","71","10","71","0","71","71","71","0","1","670070171","200000008","1","71","27818","0","71","71","10","200701","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","5","0","1","3","1","10","1","0","1","1","1","0","1","670080001","200000006","1","1","388","32","1","1","10","200800","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","11","0","2","3","2","10","2","0","2","2","2","0","1","670080002","200000006","1","2","399","37","2","2","10","200800","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","6","0","3","4","3","10","3","0","3","3","3","0","1","670080003","200000006","1","3","409","43","3","3","10","200800","0","3","3","3","3","3","3","0"
"30","0","0","0","0","4","1","0","4","6","0","4","4","4","10","4","0","4","4","4","0","1","670080004","200000006","1","4","409","43","4","4","10","200800","0","4","4","4","4","4","4","0"
"30","0","0","0","0","5","1","0","5","6","0","5","4","5","10","5","0","5","5","5","0","1","670080005","200000006","1","5","412","47","5","5","10","200800","0","5","5","5","5","5","5","0"
"30","0","0","0","0","6","1","0","6","9","0","6","6","6","10","6","0","6","6","6","0","1","670080006","200000006","1","6","433","64","6","6","10","200800","0","6","6","6","6","6","6","0"
"30","0","0","0","0","7","1","0","7","10","0","7","7","7","10","7","0","7","7","7","0","1","670080007","200000006","1","7","487","73","7","7","10","200800","0","7","7","7","7","7","7","0"
