eecabca0301c7b17d7f3ab6524e9525de22d00d3fa7526f470e38e687c4cb230,5db512b59189972a138371bbae0fce2ba35a3aec4b283d96a02183f0282e961e,319bd3979bdf562b2df6f975087e951008c72377b297dcd3c7f91bc30aa7d7fa,50fb73f03914055348a3e195905eb233a2f1e363800d83f4c3ddcb0fb701b756,9cb21c51c992d502eae0e620d7d99f05594f078b087d1fb31005a17cd97789ef,b571849cc8696021f5a1c7701326ae5d98a4eb71e290cc0d8324e4ff541d90ff,c1c02b242056fe3a6e7a2473103deb0c1bc4f56580c323db512d9d3fb7902e86,ae846b222cbd07c2e6cca66c827071bd7a4c9de8241fcdde6020a9f0fc8fb131,b8c38898c6ed34460e3cce37c74b80e3cbaeed29766a8612119f46164358442d,69ca6a9a1d47ed0a3d4caabb6a9951d4925e2dcbe8f07934120ea7fd8056196b,491d2cefef61f9763f150b267eff0a7cd63d3f520d8d2417f33544389fa74852
"0","5152063","","91","","","0","","0","","63064"
"surprise_idle","5152063","","3","","1","131711","shock_to_surprise","0","0.2","63065"
"","5152063","","3","","","1","empty","1","0.2","63066"
"doya_talk_sad","5152063","","3","0","1","132011","doya_in_sad","0","0.2","63067"
"0","5152063","","21","","","vo_rag","vo_rag_5009","0","","63068"
"1","5152063","0","11","0","1","132011","これがアイドル…とても過酷だ\nところで…まだ他にも\n色々なタイソーがあるんだろう？","10","0","63069"
"0","5152063","","91","","","0","","0","","63070"
"","5152063","","3","","","132011","doya_talk","1","0.2","63071"
"0","5152063","","21","","","vo_rag","vo_rag_5010","0","","63072"
"1","5152063","0","11","0","1","132011","そちらもぜひご教授願いたいね\nああ、ボクは見ているだけで\n大丈夫だよ","10","0","63073"
"0","5152063","","91","","","0","","0","","63074"
"","5152063","","3","","","132011","doya_idle","1","0.2","63075"
"","5152063","","3","","","131711","sad_talk_anger","1","0.2","63076"
"0","5152063","","21","","","vo_rag","vo_rag_5011","0","","63077"
"1","5152063","0","11","0","1","131711","さすがは『強欲の魔女』\n体力は絶望的でも、\nその知的好奇心は無限なのね","10","0","63078"
"0","5152063","","91","","","0","","0","","63079"
"doya_idle_normal2","5152063","","3","0","1","132011","doya_to_doya","0","0.2","63080"
"cool_talk_joy2","5152063","","3","0","1","131711","cool_in_joy2","0","0.2","63081"
"","5152063","","23","","","se_10058300","se_10058300_emotion_isekai_1","0","","63082"
"0","5152063","","12","","0","131711","10","0.8","","63083"
"","5152063","","93","","","1.5","0","","","63084"
"","5152063","","3","","","132011","sad_idle_surprise1","1","0.2","63085"
"","5152063","","3","","","131711","ames_idol_dance","0","0.2","63086"
"","5152063","","93","","","1.8","0","","","63087"
"echidna_interest_talk","5152063","","3","0","1","132011","echidna_interest_in","0","0.2","63088"
"","5152063","","23","","","se_10058300","se_10058300_emotion_isekai_2","0","","63089"
"0","5152063","","12","","0","132011","7","2","","63090"
"","5152063","","93","","","1.1","0","","","63091"
"","5152063","","93","","","0.5","0","","","63092"
"","5152063","","101","","","63094","","","","63093"
"","5152063","","25","","","bgm_MC173B","bgm_MC173B","","","63094"
"","5152063","","22","","","0","0","","","63095"
"410","5152064","idle_normal","1","1","-295","1","102611","110","1.55","64001"
"176","5152064","cool_idle","1","0","-114","1","107811","105","1.45","64002"
"12","5152064","joy_idle_normal","1","0","-179","1","102311","106","1.5","64003"
"-177","5152064","idle_normal","1","0","-116","1","110311","105","1.45","64004"
"-226","5152064","wish_idle","1","0","-258","1","102111","107","1.55","64005"
"115","5152064","idle_normal","1","0","-260","1","131911","107","1.55","64006"
"-350","5152064","doya_idle","1","0","-178","1","122811","106","1.5","64007"
"-391","5152064","idle_normal","1","0","-334","1","122911","108","1.6","64008"
"-60","5152064","idle_normal","1","0","-330","1","122711","108","1.6","64009"
"","5152064","","13","","","102611","210","","","64010"
"","5152064","","13","","","131911","207","","","64011"
"","5152064","","13","","","110311","205","","","64012"
"","5152064","","13","","","122711","208","","","64013"
"","5152064","","13","","","122811","206","","","64014"
"","5152064","","13","","","122911","208","","","64015"
"","5152064","","13","","","102111","207","","","64016"
"","5152064","","13","","","102311","206","","","64017"
"","5152064","","13","","","107811","205","","","64018"
"410","5152064","empty","5","1","-295","1","11","115","1.55","64019"
"115","5152064","empty","5","0","-260","1","61","131","1.55","64020"
"146","5152064","empty","5","0","-134","1","62","131","1.55","64021"
"410","5152064","empty","5","0","-295","1","63","132","1.55","64022"
"-177","5152064","empty","5","0","-136","1","64","132","1.55","64023"
"40","5152064","","31","","1.3","1","1","0","1","64024"
"-235","5152064","","31","","1","13","13","385","0","64025"
"0","5152064","","31","","1","2","2","0","0","64026"
"0","5152064","","31","","1","3","3","0","1","64027"
"","5152064","","91","","","0","0","","","64028"
"","5152064","","37","","","3","telop_4","","","64029"
"","5152064","","102","","","0","0","0","","64030"
"","5152064","","93","","","1","0","","","64031"
"","5152064","","3","","","102611","sad_talk_dead","1","0.2","64032"
"0","5152064","","21","","","vo_rag","vo_rag_3001","0","","64033"
"1","5152064","0","11","0","1","102611","えぇ…うそ、めっちゃ来てるじゃん…\nこんな朝早くからご苦労さんだねぇ…","10","0","64034"
"0","5152064","","91","","","0","","0","","64035"
"","5152064","","3","","","102611","talk_normal_surprise","1","0.2","64036"
"0","5152064","","21","","","vo_rag","vo_rag_3002","0","","64037"
"1","5152064","0","11","0","1","102611","ほんとはやりたくないけど、\n体操はじめるよ～","10","0","64038"
"0","5152064","","91","","","0","","0","","64039"
"","5152064","","3","","","102611","idle_normal","1","0.2","64040"
"","5152064","","25","","","bgm_MC175B","bgm_MC175B","","","64041"
"","5152064","","32","","","2","1","","","64042"
"0","5152064","","21","","","vo_rag","vo_rag_3003","0","","64043"
"1","5152064","2.2","11","0","0","102611","まずはその場で跳躍～\nいち、に、さん…","10","0","64044"
"0","5152064","","93","","","3.2","","0","","64045"
"tired_idle","5152064","","3","0.2","1","11","gutara_jump3time","0","0.2","64046"
"tired_idle","5152064","","3","0.2","1","102611","gutara_jump3time","0","0.2","64047"
"0","5152064","","93","","","0.1","","0","","64048"
"idle_normal","5152064","","3","0.2","1","131911","jump3time","0","0.2","64049"
"idle_normal","5152064","","3","0.2","1","122911","jump3time","0","0.2","64050"
"joy_idle_normal","5152064","","3","0.2","1","102311","jump3time","0","0.2","64051"
"0","5152064","","93","","","0.1","","0","","64052"
"idle_normal","5152064","","3","0.2","1","107811","jump3time","0","0.2","64053"
"idle_normal","5152064","","3","0.2","1","110311","jump3time","0","0.2","64054"
"wish_idle","5152064","","3","0.2","1","102111","jump3time","0","0.2","64055"
"0","5152064","","93","","","0.1","","0","","64056"
"doya_idle","5152064","","3","0.2","1","122811","jump3time","0","0.2","64057"
"idle_normal","5152064","","3","0.2","1","122711","jump3time","0","0.2","64058"
"","5152064","","93","","","2.1","0","","","64059"
"","5152064","","23","","","se_10058300","se_10058300_isekai_breath","0","","64060"
"","5152064","","93","","","1.7","0","","","64061"
"0","5152064","","91","","","64044","","0","","64062"
"0.5","5152064","","27","1","0","bgm_MC173B","bgm_MC173B","0.5","0","64063"
"","5152064","","37","","","2","out","","","64064"
"0","5152064","","21","","","vo_rag","vo_rag_3004","0","","64065"
"1","5152064","0","11","","1","102611","…ふぅ、ちょっと休憩しよっか","10","0","64066"
"0","5152064","","91","","","0","","0","","64067"
"","5152064","","3","","","107811","talk_normal_shy","1","0.2","64068"
"0","5152064","","21","","","vo_rag","vo_rag_3005","0","","64069"
"1","5152064","0","11","","1","107811","いくら何でも早すぎるでしょ！？","10","0","64070"
"0","5152064","","91","","","0","","0","","64071"
"","5152064","","3","","","107811","idle_normal_shy","1","0.2","64072"
"","5152064","","24","","","se_10058300_isekai_breath","0.3","","","64073"
"","5152064","","3","","","11","empty","1","0.2","64074"
"","5152064","","3","","","102611","talk_normal_joy","1","0.2","64075"
"0","5152064","","21","","","vo_rag","vo_rag_3006","0","","64076"
"1","5152064","0","11","","1","102611","じゃあ次は横になって深呼吸～","10","0","64077"
"0","5152064","","91","","","0","","0","","64078"
"gutara_sleepy_idle","5152064","","3","0","1","102611","idle_to_layLongHair","0","0.2","64079"
"0","5152064","","93","","","0.2","","0","","64080"
"gutara_breathLongHair_idle","5152064","","3","0","1","131911","idle_to_layLongHair","0","0.2","64081"
"gutara_breathShortHair_idle","5152064","","3","0","1","122911","idle_to_layShortHair","0","0.2","64082"
"gutara_breathShortHair_idle","5152064","","3","0","1","102311","idle_to_layShortHair","0","0.2","64083"
"0","5152064","","93","","","0.2","","0","","64084"
"gutara_breathLongHair_idle","5152064","","3","0","1","110311","idle_to_layLongHair","0","0.2","64085"
"gutara_breathShortHair_idle","5152064","","3","0","1","122711","idle_to_layShortHair","0","0.2","64086"
"gutara_breathLongHair_idle","5152064","","3","0","1","107811","idle_to_layLongHair","0","0.2","64087"
"0","5152064","","93","","","0.1","","0","","64088"
"gutara_breathShortHair_idle","5152064","","3","0","1","102111","idle_to_layShortHair","0","0.2","64089"
"gutara_breathShortHair_idle","5152064","","3","0","1","122811","idle_to_layShortHair","0","0.2","64090"
"1","5152064","","121","","2.8","0","105","1","12","64091"
"0","5152064","","93","","","2","","0","","64092"
"0","5152064","","12","-120","0","102611","12","1.5","50","64093"
"0","5152064","","93","","","1.5","","0","","64094"
"gutara_sleep2_idle","5152064","","3","0","1","102611","gutara_sleep2_in","0","0.2","64095"
"0","5152064","","93","","","1.5","","0","","64096"
"","5152064","","32","","","13","1","","","64097"
"0","5152064","","21","","","vo_rag","vo_rag_3007","0","","64098"
"1","5152064","0","11","-100","1","102611","すぅ…むにゃむにゃ…","10","15","64099"
"0","5152064","","91","","","0","","0","","64100"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64101"
"","5152064","","4","","","11","0","","","64102"
"0","5152064","","2","","0","11","460","-310","","64103"
"","5152064","","3","","","11","gutara_sleep","0","","64104"
"gutara_sleep1_idle","5152064","","3","0","1","107811","gutara_surprise","0","0.2","64105"
"0","5152064","","21","","","vo_rag","vo_rag_3008","0","","64106"
"1","5152064","1.5","11","-40","0","107811","ウソでしょ？　寝てる！？\nやだ、あたしまで眠くなってきた…","10","-15","64107"
"","5152064","","93","","","6.8","0","","","64108"
"","5152064","","93","","","0.5","0","","","64109"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64110"
"","5152064","","3","","","62","gutara_sleep2","0","","64111"
"0","5152064","","91","","","64107","","0","","64112"
"gutara_sleep1_idle","5152064","","3","0","1","122911","gutara_sleep1ShortHair_in","0","0.2","64113"
"0","5152064","","93","","","0.2","","0","","64114"
"gutara_sleep1_idle","5152064","","3","0","1","102311","gutara_sleep1ShortHair_in","0","0.2","64115"
"0","5152064","","93","","","0.2","","0","","64116"
"gutara_sleep1_idle","5152064","","3","0","1","122811","gutara_sleep1ShortHair_in","0","0.2","64117"
"0","5152064","","93","","","1.5","","0","","64118"
"gutara_sleep1_idle","5152064","","3","0","1","110311","gutara_sleepy_in","0","0.2","64119"
"0","5152064","","21","","","vo_rag","vo_rag_3009","0","","64120"
"1","5152064","1.5","11","-110","0","110311","今日は朝が早かったから…\nあたしも…ふあ……","10","-40","64121"
"","5152064","","93","","","7.4","0","","","64122"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64123"
"","5152064","","3","","","64","gutara_sleep","0","","64124"
"0","5152064","","91","","","64121","","0","","64125"
"gutara_sleep1_idle","5152064","","3","0","1","102111","gutara_sleep1ShortHair_in","0","0.2","64126"
"0","5152064","","93","","","0.2","","0","","64127"
"gutara_sleep1_idle","5152064","","3","0","1","122711","gutara_sleep1ShortHair_in","0","0.2","64128"
"0","5152064","","93","","","4","","0","","64129"
"gutara_notice_talk_shy","5152064","","3","0","1","131911","gutara_notice_in","0","0.2","64130"
"0","5152064","","21","","","vo_rag","vo_rag_3010","0","","64131"
"1","5152064","0","11","-50","1","131911","え、みんな寝ちゃったの！？\nびっくり仰天だわ\nみんなを起こさないと…","10","-15","64132"
"0","5152064","","91","","","0","","0","","64133"
"gutara_notice_talk_dead","5152064","","3","0","1","131911","gutara_notice_to_notice","0","0.2","64134"
"0","5152064","","21","","","vo_rag","vo_rag_3011","0","","64135"
"1","5152064","0","11","-50","1","131911","ふわぁ……\nあれ、どうしてかしら、\n私まで急に眠く…すぅ","10","-15","64136"
"0","5152064","","91","","","0","","0","","64137"
"gutara_sleep1_idle","5152064","","3","0","1","131911","gutara_notice_out","0","0.2","64138"
"0","5152064","","93","","","0.5","","0","","64139"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64140"
"","5152064","","3","","","61","gutara_sleep","0","","64141"
"0","5152064","","93","","","1.3","","0","","64142"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64143"
"0","5152064","","2","","0","64","-205","-305","","64144"
"","5152064","","3","","","64","gutara_sleep2","0","","64145"
"0","5152064","","93","","","1.3","","0","","64146"
"","5152064","","23","","","se_10058300","se_10058300_gutara_sleep","0","","64147"
"0","5152064","","2","","0","62","-300","-190","","64148"
"","5152064","","3","","","62","gutara_sleep","0","","64149"
"0","5152064","","93","","","2","","0","","64150"
"","5152064","","93","","","0.5","0","","","64151"
"","5152064","","101","","","64153","","","","64152"
"","5152064","","25","","","bgm_MC173B","bgm_MC173B","","","64153"
"","5152064","","22","","","0","0","","","64154"
"335","5152065","idle_normal","1","1","-280","1","127111","109","1.55","65001"
"-252","5152065","wish_idle_normal","1","0","-179","1","132111","105","1.5","65002"
"-74","5152065","doya_idle","5","0","-163","4","4","104","1.5","65003"
"29","5152065","idle_normal","1","0","-264","1","131911","107","1.55","65004"
"-346","5152065","wish_idle_normal","1","0","-304","1","126911","109","1.55","65005"
"-150","5152065","idle_normal","1","0","-285","1","113111","108","1.55","65006"
"1000","5152065","ghost_dokuro_idle","5","1","-280","6","6","110","1.5","65007"
"1","5152065","","6","0","0","6","1","1","0","65008"
"-507","5152065","idle_normal","5","0","-178","7","7","106","1.5","65009"
"1","5152065","","6","0","0","7","1","1","0","65010"
"","5152065","","13","","","127111","209","","","65011"
"","5152065","","13","","","132111","205","","","65012"
"","5152065","","13","","","4","204","","","65013"
"","5152065","","13","","","131911","207","","","65014"
"","5152065","","13","","","126911","209","","","65015"
"","5152065","","13","","","113111","208","","","65016"
"0","5152065","","31","","1.03","1","1","0","1","65017"
"-178","5152065","","31","","1","14","14","-507","0","65018"
"0","5152065","","31","","1.03","16","16","0","0","65019"
"0","5152065","","31","","1","2","2","0","0","65020"
"0","5152065","","31","","1","3","3","0","1","65021"
"-130","5152065","","31","","1","15","15","1000","0","65022"
"","5152065","","91","","","0","0","","","65023"
"","5152065","","37","","","3","telop_5","","","65024"
"","5152065","","102","","","0","0","0","","65025"
"","5152065","","93","","","1","0","","","65026"
"","5152065","","3","","","127111","talk_normal","1","0.2","65027"
"0","5152065","","21","","","vo_rag","vo_rag_4001","0","","65028"
"1","5152065","0","11","0","1","127111","本日の体操のお手本を\n務めさせていただくシノブです","10","0","65029"
"0","5152065","","91","","","0","","0","","65030"
"","5152065","","3","","","127111","talk_normal","1","0.2","65031"
"0","5152065","","21","","","vo_rag","vo_rag_4002","0","","65032"
"1","5152065","0","11","0","1","127111","そちらのあなたも一緒にどうぞ\nそれでは始めましょう。いちに、いち…","10","0","65033"
"0","5152065","","91","","","0","","0","","65034"
"","5152065","","32","","","2","1","","","65035"
"","5152065","","25","","","bgm_MC175C","bgm_MC175C","","","65036"
"","5152065","","93","","","0.5","0","","","65037"
"","5152065","","3","","","127111","radio_stretch1_loop","1","0.3","65038"
"","5152065","","93","","","0.1","0","","","65039"
"","5152065","","3","","","132111","radio_stretch1_loop","1","0.2","65040"
"","5152065","","3","","","4","radio_stretch1_loop","1","0.2","65041"
"","5152065","","3","","","131911","radio_stretch1_loop","1","0.2","65042"
"","5152065","","3","","","126911","radio_stretch1_loop","1","0.2","65043"
"","5152065","","3","","","113111","radio_stretch1_loop","1","0.2","65044"
"","5152065","","3","","","7","radio_stretch1_loop","1","0.2","65045"
"","5152065","","93","","","1","0","","","65046"
"","5152065","","32","","","16","1","","","65047"
"","5152065","","32","","","14","1","","","65048"
"","5152065","","93","","","0.7","0","","","65049"
"1","5152065","","121","","2.8","65","0","1","12","65050"
"","5152065","","93","","","1","0","","","65051"
"1","5152065","","6","0","1","7","1","1","1","65052"
"","5152065","","93","","","2.2","0","","","65053"
"sad_talkR","5152065","","3","0","1","131911","ghost_stretch1_turn","0","0.2","65054"
"0","5152065","","21","","","vo_rag","vo_rag_4003","0","","65055"
"1","5152065","0.5","11","50","0","131911","ええと、そっちには誰も…\nきゃあっ！","10","0","65056"
"","5152065","","93","","","2.5","0","","","65057"
"shock_loopR","5152065","","3","0","1","131911","shock_inR","0","0.2","65058"
"","5152065","","93","","","2.1","0","","","65059"
"0","5152065","","91","","","65056","","0","","65060"
"","5152065","","3","","","131911","ghost_stretch2_turn","0","0.2","65061"
"","5152065","","93","","","0.4","0","","","65062"
"","5152065","","3","","","127111","radio_stretch2R_loop","1","0.2","65063"
"","5152065","","93","","","0.1","0","","","65064"
"","5152065","","3","","","132111","radio_stretch2_loop","1","0.2","65065"
"","5152065","","3","","","4","radio_stretch2_loop","1","0.2","65066"
"","5152065","","3","","","131911","radio_stretch2_loop_faceBlue","1","0.2","65067"
"","5152065","","3","","","126911","radio_stretch2_loop","1","0.2","65068"
"","5152065","","3","","","113111","radio_stretch2_loop_faceBlue","1","0.2","65069"
"","5152065","","3","","","7","radio_stretch2_loop","1","0.2","65070"
"0","5152065","","21","","","vo_rag","vo_rag_4004","0","","65071"
"1","5152065","0.5","11","50","0","113111","お、おいおい、勘弁しとくれよ…","10","0","65072"
"","5152065","","93","","","6.6","0","","","65073"
"0","5152065","","21","","","vo_rag","vo_rag_4005","0","","65074"
"1","5152065","0.5","11","0","0","127111","はい、その調子です","10","0","65075"
"","5152065","","93","","","3.4","0","","","65076"
"","5152065","","37","","","14","spread","","","65077"
"","5152065","","93","","","0.3","0","","","65078"
"","5152065","","3","","","127111","radio_stretch1_loop_surprise1","1","0.2","65079"
"","5152065","","93","","","0.1","0","","","65080"
"","5152065","","3","","","132111","radio_stretch1_loop_faceBlue","1","0.2","65081"
"","5152065","","3","","","4","radio_stretch1_loop","1","0.2","65082"
"","5152065","","3","","","131911","radio_stretch1_loop_faceBlue","1","0.2","65083"
"","5152065","","3","","","126911","radio_stretch1_loop","1","0.2","65084"
"","5152065","","3","","","113111","radio_stretch1_loop_faceBlue","1","0.2","65085"
"","5152065","","3","","","7","radio_stretch1_loop","1","0.2","65086"
"","5152065","","23","","","se_10058300","se_10058300_ghost_cold","0","","65087"
"","5152065","","93","","","1","0","","","65088"
"0","5152065","","21","","","vo_rag","vo_rag_4006","0","","65089"
"1","5152065","0.5","11","0","0","132111","ひゃっ！　ね、姉様…","10","0","65090"
"","5152065","","93","","","4.6","0","","","65091"
"0","5152065","","21","","","vo_rag","vo_rag_4007","0","","65092"
"1","5152065","0.5","11","0","0","127111","にーにっ、さんし…","10","0","65093"
"","5152065","","93","","","3.7","0","","","65094"
"","5152065","","93","","","1.1","0","","","65095"
"0","5152065","","91","","","0","","0","","65096"
"","5152065","","3","","","127111","radio_stretch2R_loop","1","0.2","65097"
"","5152065","","93","","","0.1","0","","","65098"
"","5152065","","3","","","132111","radio_stretch2_loop_faceBlue","1","0.2","65099"
"","5152065","","3","","","4","radio_stretch2_loop","1","0.2","65100"
"","5152065","","3","","","131911","radio_stretch2_loop_faceBlue","1","0.2","65101"
"","5152065","","3","","","126911","radio_stretch2_loop","1","0.2","65102"
"","5152065","","3","","","113111","radio_stretch2_loop_faceBlue","1","0.2","65103"
"","5152065","","3","","","7","radio_stretch2_loop","1","0.2","65104"
"0","5152065","","21","","","vo_rag","vo_rag_4008","0","","65105"
"1","5152065","0.5","11","0","0","4","風よ\n風の仕業に決まってるわ\nタイソーに集中なさい、レム","10","0","65106"
"","5152065","","93","","","5.1","0","","","65107"
"","5152065","","93","","","0","0","","","65108"
"","5152065","","32","","","15","1","","","65109"
"0.8","5152065","","33","","11","15","197","-130","","65110"
"0.8","5152065","","2","","11","6","197","-280","","65111"
"","5152065","","23","","","se_10058300","se_10058300_ghost_soul","0","","65112"
"","5152065","","93","","","0.5","0","","","65113"
"escape","5152065","","3","0","1","131911","shock_jump","0","0.2","65114"
"escape","5152065","","3","0","1","113111","shock_jump","0","0.2","65115"
"0","5152065","","21","","","vo_rag","vo_rag_4010","0","","65116"
"0","5152065","0.8","11","80","0","131911","きゃああぁー！","20","20","65117"
"0","5152065","","21","","","vo_rag","vo_rag_4011","1","","65118"
"0","5152065","0","11","80","0","113111","ひ、ひいいいぃー！？","20","-20","65119"
"","5152065","","93","","","0.3","0","","","65120"
"","5152065","","4","","","6","0","","","65121"
"","5152065","","93","","","0.7","0","","","65122"
"2","5152065","","2","","0","131911","-1050","-264","","65123"
"2","5152065","","2","","0","113111","-1229","-285","","65124"
"","5152065","","37","","","2","out","","","65125"
"","5152065","","37","","","16","out","","","65126"
"","5152065","","37","","","14","out","","","65127"
"0.5","5152065","","27","1","0","bgm_MC173B","bgm_MC173B","0.5","0","65128"
"","5152065","","3","","","7","idle_normal","1","0.2","65129"
"1","5152065","","6","0","0","7","1","1","1.2","65130"
"","5152065","","3","","","127111","sad_idle_normal","1","0.2","65131"
"","5152065","","93","","","0.1","0","","","65132"
"","5152065","","3","","","132111","idle_normal_surprise1","1","0.2","65133"
"","5152065","","3","","","4","idle_normal_surprise1","1","0.2","65134"
"","5152065","","3","","","126911","idle_normal","1","0.2","65135"
"","5152065","","93","","","0.1","0","","","65136"
"1","5152065","","6","0","1","6","1","1","1","65137"
"","5152065","","93","","","2","0","","","65138"
"0","5152065","","21","","","vo_rag","vo_rag_4009","0","","65139"
"1","5152065","0","11","20","1","6","おーい、シノブ…\n捜したんだぞ","10","0","65140"
"","5152065","","91","","","0","","","","65141"
"","5152065","","3","","","127111","sad_talk_talk2","1","0.2","65142"
"ghost_dokuro_idleR","5152065","","3","0","1","6","ghost_dokuro_turn","0","0.2","65143"
"0","5152065","","21","","","vo_rag","vo_rag_4012","0","","65144"
"1","5152065","0","11","0","1","127111","さあ、気を取り直して\n体操を続けましょう","10","0","65145"
"0","5152065","","91","","","65145","","0","","65146"
"","5152065","","3","","","127111","radio_stretch1_loop_surprise1","1","0.2","65147"
"","5152065","","93","","","0.1","0","","","65148"
"","5152065","","3","","","132111","radio_stretch1_loop","1","0.2","65149"
"","5152065","","3","","","4","radio_stretch1_loop","1","0.2","65150"
"","5152065","","3","","","126911","radio_stretch1_loop","1","0.2","65151"
"","5152065","","93","","","2.5","0","","","65152"
"","5152065","","93","","","0.5","0","","","65153"
"","5152065","","101","","","65155","","","","65154"
"","5152065","","25","","","bgm_MC173B","bgm_MC173B","","","65155"
"","5152065","","22","","","0","0","","","65156"
"","5152065","","22","","","1","0","","","65157"
"-151","5152066","idle_normal","1","0","-259","1","131911","108","1.55","66001"
"-460","5152066","wish_idle_normal","1","0","-295","1","132111","110","1.55","66002"
"-305","5152066","doya_idle","5","0","-277","4","4","109","1.55","66003"
"89","5152066","idle_normal","1","1","-258","1","107511","105","1.55","66004"
"407","5152066","wish_idle_normal","1","1","-297","1","107611","107","1.55","66005"
"245","5152066","cool_idle","1","1","-278","1","107811","106","1.55","66006"
"329","5152066","wish_idle_normal","1","1","-142","1","126911","103","1.45","66007"
"479","5152066","idle_normal","1","1","-158","1","110311","104","1.45","66008"
"178","5152066","sad_idle_normal","1","1","-132","1","113511","102","1.45","66009"
"-151","5152066","empty","5","0","-259","5","5","107","1.55","66010"
"15","5152066","empty","5","0","120","2","2","210","0.75","66011"
"","5152066","","13","","","131911","208","","","66012"
"","5152066","","13","","","132111","210","","","66013"
"","5152066","","13","","","4","209","","","66014"
"","5152066","","13","","","107511","205","","","66015"
"","5152066","","13","","","107611","207","","","66016"
"","5152066","","13","","","107811","206","","","66017"
"","5152066","","13","","","126911","203","","","66018"
"","5152066","","13","","","110311","204","","","66019"
"","5152066","","13","","","113511","202","","","66020"
"0","5152066","","31","","1","1","1","0","1","66021"
"0","5152066","","31","","1","4","4","0","0","66022"
"0","5152066","","31","","1","2","2","0","0","66023"
"0","5152066","","31","","1","3","3","0","1","66024"
"0","5152066","","31","","1","17","17","0","0","66025"
"","5152066","","91","","","0","0","","","66026"
"","5152066","","37","","","3","telop_6","","","66027"
"","5152066","","102","","","0","0","0","","66028"
"","5152066","","93","","","1","0","","","66029"
"","5152066","","3","","","131911","talk_normal_joy","1","0.2","66030"
"0","5152066","","21","","","vo_rag","vo_rag_1001","0","","66031"
"1","5152066","0","11","5","1","131911","それじゃあみんな、\nラジーオタイソーをはじめるわ！","10","-10","66032"
"0","5152066","","91","","","66032","","0","","66033"
"","5152066","","3","","","131911","idle_normal_joy","1","0.2","66034"
"gutsB_idle","5152066","","3","0","1","132111","gutsB_in","0","0.2","66035"
"cool_talk_talk2","5152066","","3","0","1","4","cool_in_talk2","0","0.2","66036"
"handsup_loop","5152066","","3","0","1","107511","handsup_in","0","0.2","66037"
"","5152066","","3","","","107611","wish_talk","1","0.2","66038"
"","5152066","","3","","","126911","wish2_idle","1","0.2","66039"
"","5152066","","3","","","110311","joy_idle","1","0.2","66040"
"doya_idle_normal2","5152066","","3","0","1","107811","doya_in","0","0.2","66041"
"","5152066","","3","","","113511","wish_talk_joy_shy","1","0.2","66042"
"0","5152066","","93","","","2.5","","0","","66043"
"","5152066","","25","","","bgm_MC175A","bgm_MC175A","","","66044"
"","5152066","","32","","","2","1","","","66045"
"","5152066","","3","","","132111","wish_idle_normal","1","0.2","66046"
"","5152066","","3","","","4","doya_idle","1","0.2","66047"
"","5152066","","3","","","107511","idle_normal","1","0.2","66048"
"","5152066","","3","","","107611","wish_idle_normal","1","0.2","66049"
"","5152066","","3","","","126911","cool_idle","1","0.2","66050"
"","5152066","","3","","","110311","wish_idle_normal","1","0.2","66051"
"","5152066","","3","","","107811","idle_normal","1","0.2","66052"
"","5152066","","3","","","113511","sad_idle_normal","1","0.2","66053"
"0","5152066","","21","","","vo_rag","vo_rag_1002","0","","66054"
"1","5152066","0.5","11","5","0","131911","まずはぴょんぴょん跳ねて\n全身をほぐしていきます","10","-10","66055"
"","5152066","","93","","","0.5","0","","","66056"
"","5152066","","3","","","131911","radio_jump_loop_normal2","1","0.2","66057"
"0","5152066","","93","","","1.6","","0","","66058"
"","5152066","","3","","","132111","radio_jump_loop","1","0.2","66059"
"","5152066","","3","","","4","radio_jump_loop_talk2","1","0.2","66060"
"0","5152066","","93","","","0.1","","0","","66061"
"","5152066","","3","","","107511","radio_jump_loop","1","0.2","66062"
"","5152066","","3","","","107611","radio_jump_loop","1","0.2","66063"
"","5152066","","3","","","126911","radio_jump_loop","1","0.2","66064"
"","5152066","","3","","","110311","radio_jump_loop","1","0.2","66065"
"","5152066","","3","","","107811","radio_jump_loop","1","0.2","66066"
"","5152066","","3","","","113511","radio_jump_loop","1","0.2","66067"
"","5152066","","93","","","3","0","","","66068"
"0","5152066","","91","","","66055","","0","","66069"
"0","5152066","","21","","","vo_rag","vo_rag_1003","0","","66070"
"1","5152066","0.5","11","5","0","4","ただ跳ねるだけでも\n案外疲れるものね","10","-10","66071"
"","5152066","","93","","","3.2","0","","","66072"
"0","5152066","","91","","","66071","","0","","66073"
"","5152066","","93","","","1.5","0","","","66074"
"","5152066","","3","","","131911","idle_normal","1","0.3","66075"
"","5152066","","3","","","132111","wish_talk","1","0.3","66076"
"","5152066","","3","","","4","cool_idle","1","0.3","66077"
"","5152066","","93","","","0.1","0","","","66078"
"","5152066","","3","","","107511","idle_normal","1","0.3","66079"
"","5152066","","3","","","107611","wish_idle","1","0.3","66080"
"","5152066","","3","","","126911","wish_idle_normal","1","0.3","66081"
