fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186
"10064","0","0","30","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064405","110801","1001","0","10064004"
"10064","0","0","2","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064406","110801","1003","0","10064005"
"10064","0","0","4","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064407","110801","1003","0","10064006"
"10064","0","0","7","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064408","110901","1003","0","10064007"
"10064","0","0","10","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064409","111001","1003","0","10064008"
"10064","0","0","13","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064410","110801","1003","0","10064009"
"10064","0","0","15","2021/04/14 20:59:59","0","2021/03/31 12:00:00","5064411","110801","1003","0","10064010"
"10064","1","0","1006403","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064422","116201","1002","5064001","10064011"
"10064","0","0","10","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064423","116301","1001","5064001","10064012"
"10064","0","0","20","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064424","116401","1001","5064001","10064013"
"10064","0","0","30","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064425","116201","1001","5064001","10064014"
"10064","0","0","2","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064426","116201","1003","5064001","10064015"
"10064","0","0","4","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064427","116201","1003","5064001","10064016"
"10064","0","0","7","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064428","116301","1003","5064001","10064017"
"10064","0","0","10","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064429","116401","1003","5064001","10064018"
"10064","0","0","13","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064430","116201","1003","5064001","10064019"
"10064","0","0","15","2021/04/14 20:59:59","1","2021/03/31 12:00:00","5064431","116201","1003","5064001","10064020"
"10065","1","0","1006503","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038402","110801","1002","0","10065001"
"10065","0","0","10","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038403","110901","1001","0","10065002"
"10065","0","0","20","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038404","111001","1001","0","10065003"
"10065","0","0","30","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038405","110801","1001","0","10065004"
"10065","0","0","2","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038406","111001","1003","0","10065005"
"10065","0","0","3","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038407","110901","1003","0","10065006"
"10065","0","0","4","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038408","110901","1003","0","10065007"
"10065","0","0","5","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038409","110801","1003","0","10065008"
"10065","0","0","6","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038410","111001","1003","0","10065009"
"10065","0","0","8","2021/04/25 20:59:59","0","2021/04/18 12:00:00","5038411","110901","1003","0","10065010"
"10066","1","0","1006603","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066402","106601","1002","0","10066001"
"10066","1","0","1006603","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066422","116501","1002","5066003","10066002"
"10066","1","0","1006603","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066442","116501","1002","5066005","10066003"
"10066","0","0","10","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066403","106601","1001","0","10066004"
"10066","0","0","10","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066423","116501","1001","5066003","10066005"
"10066","0","0","10","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066443","116501","1001","5066005","10066006"
"10066","0","0","20","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066404","116601","1001","0","10066007"
"10066","0","0","20","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066424","116601","1001","5066005","10066008"
"10066","0","0","30","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066405","106601","1001","0","10066009"
"10066","0","0","30","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066425","116501","1001","5066003","10066010"
"10066","0","0","30","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066445","116501","1001","5066005","10066011"
"10066","0","0","2","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066406","106601","1003","0","10066012"
"10066","0","0","2","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066426","116501","1003","5066003","10066013"
"10066","0","0","2","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066446","116501","1003","5066005","10066014"
"10066","0","0","4","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066407","116601","1003","0","10066015"
"10066","0","0","4","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066427","116601","1003","5066005","10066016"
"10066","0","0","7","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066408","106601","1003","0","10066017"
"10066","0","0","7","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066428","116501","1003","5066003","10066018"
"10066","0","0","7","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066448","116501","1003","5066005","10066019"
"10066","0","0","10","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066409","116601","1003","0","10066020"
"10066","0","0","10","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066429","116601","1003","5066005","10066021"
"10066","0","0","13","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066410","106601","1003","0","10066022"
"10066","0","0","13","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066430","116501","1003","5066003","10066023"
"10066","0","0","13","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066450","116501","1003","5066005","10066024"
"10066","0","0","15","2021/05/14 20:59:59","0","2021/04/30 12:00:00","5066411","106601","1003","0","10066025"
"10066","0","0","15","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066431","116501","1003","5066003","10066026"
"10066","0","0","15","2021/05/14 20:59:59","1","2021/04/30 12:00:00","5066451","116501","1003","5066005","10066027"
"10067","1","0","1006703","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040402","102601","1002","0","10067001"
"10067","0","0","10","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040403","105201","1001","0","10067002"
"10067","0","0","20","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040404","102601","1001","0","10067003"
"10067","0","0","30","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040405","103301","1001","0","10067004"
"10067","0","0","2","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040406","102601","1003","0","10067005"
"10067","0","0","3","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040407","103301","1003","0","10067006"
"10067","0","0","4","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040408","105201","1003","0","10067007"
"10067","0","0","5","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040409","103801","1003","0","10067008"
"10067","0","0","6","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040410","103301","1003","0","10067009"
"10067","0","0","8","2021/05/25 20:59:59","0","2021/05/18 12:00:00","5040411","102601","1003","0","10067010"
"10068","0","0","116801","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068401","116801","1004","0","10068001"
"10068","1","0","1006803","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068402","116701","1002","0","10068002"
"10068","0","0","10","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068403","116701","1001","0","10068003"
"10068","0","0","20","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068404","116901","1001","0","10068004"
"10068","0","0","30","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068405","116701","1001","0","10068005"
"10068","0","0","2","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068406","116701","1003","0","10068006"
"10068","0","0","4","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068407","116701","1003","0","10068007"
"10068","0","0","7","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068408","116901","1003","0","10068008"
"10068","0","0","10","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068409","116901","1003","0","10068009"
"10068","0","0","13","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068410","116801","1003","0","10068010"
"10068","0","0","15","2021/06/14 20:59:59","0","2021/05/31 12:00:00","5068411","116701","1003","0","10068011"
"10068","1","0","1006803","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068422","116701","1002","5068001","10068012"
"10068","0","0","10","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068423","116701","1001","5068001","10068013"
"10068","0","0","20","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068424","116901","1001","5068001","10068014"
"10068","0","0","30","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068425","116701","1001","5068001","10068015"
"10068","0","0","2","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068426","116701","1003","5068001","10068016"
"10068","0","0","4","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068427","116701","1003","5068001","10068017"
"10068","0","0","7","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068428","116901","1003","5068001","10068018"
"10068","0","0","10","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068429","116901","1003","5068001","10068019"
"10068","0","0","13","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068430","116801","1003","5068001","10068020"
"10068","0","0","15","2021/06/14 20:59:59","1","2021/05/31 12:00:00","5068431","116701","1003","5068001","10068021"
"10069","0","0","113001","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042401","113001","1004","0","10069001"
"10069","1","0","1006903","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042402","112901","1002","0","10069002"
"10069","0","0","10","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042403","106701","1001","0","10069003"
"10069","0","0","20","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042404","900103","1001","0","10069004"
"10069","0","0","30","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042405","112901","1001","0","10069005"
"10069","0","0","2","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042426","101101","1003","0","10069006"
"10069","0","0","2","2021/06/27 20:59:59","1","2021/06/18 12:00:00","5042406","112901","1003","5042001","10069007"
"10069","0","0","4","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042427","105501","1003","0","10069008"
"10069","0","0","4","2021/06/27 20:59:59","1","2021/06/18 12:00:00","5042407","113001","1003","5042001","10069009"
"10069","0","0","6","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042428","100101","1003","0","10069010"
"10069","0","0","6","2021/06/27 20:59:59","1","2021/06/18 12:00:00","5042408","900103","1003","5042001","10069011"
"10069","0","0","8","2021/06/27 20:59:59","0","2021/06/18 12:00:00","5042431","101101","1003","0","10069012"
"10069","0","0","8","2021/06/27 20:59:59","1","2021/06/18 12:00:00","5042411","112901","1003","5042001","10069013"
"10070","1","0","1007003","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070402","104901","1002","0","10070001"
"10070","1","0","1007003","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070422","117101","1002","5070001","10070002"
"10070","1","0","1007003","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070442","117101","1002","5070004","10070003"
"10070","1","0","1007003","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070422","117101","1002","5070005","10070004"
"10070","0","0","10","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070403","104901","1001","0","10070005"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070423","117101","1001","5070001","10070006"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070443","117101","1001","5070004","10070007"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070423","117101","1001","5070005","10070008"
"10070","0","0","20","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070404","102701","1001","0","10070009"
"10070","0","0","20","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070424","117001","1001","5070001","10070010"
"10070","0","0","20","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070444","117001","1001","5070004","10070011"
"10070","0","0","20","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070424","117001","1001","5070005","10070012"
"10070","0","0","30","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070405","104901","1001","0","10070013"
"10070","0","0","30","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070425","117101","1001","5070001","10070014"
"10070","0","0","30","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070445","117101","1001","5070004","10070015"
"10070","0","0","30","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070425","117101","1001","5070005","10070016"
"10070","0","0","2","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070406","104901","1003","0","10070017"
"10070","0","0","2","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070426","117101","1003","5070001","10070018"
"10070","0","0","2","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070446","117101","1003","5070004","10070019"
"10070","0","0","2","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070426","117101","1003","5070005","10070020"
"10070","0","0","4","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070407","102701","1003","0","10070021"
"10070","0","0","4","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070427","117001","1003","5070001","10070022"
"10070","0","0","4","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070447","117001","1003","5070004","10070023"
"10070","0","0","4","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070427","117001","1003","5070005","10070024"
"10070","0","0","7","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070408","104901","1003","0","10070025"
"10070","0","0","7","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070428","117101","1003","5070001","10070026"
"10070","0","0","7","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070448","117101","1003","5070004","10070027"
"10070","0","0","7","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070428","117101","1003","5070005","10070028"
"10070","0","0","10","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070409","102701","1003","0","10070029"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070429","117001","1003","5070001","10070030"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070449","117001","1003","5070004","10070031"
"10070","0","0","10","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070429","117001","1003","5070005","10070032"
"10070","0","0","13","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070410","102701","1003","0","10070033"
"10070","0","0","13","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070430","117001","1003","5070001","10070034"
"10070","0","0","13","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070450","117001","1003","5070004","10070035"
"10070","0","0","13","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070430","117001","1003","5070005","10070036"
"10070","0","0","15","2021/07/14 20:59:59","0","2021/06/30 12:00:00","5070411","102701","1003","0","10070037"
"10070","0","0","15","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070431","117001","1003","5070001","10070038"
"10070","0","0","15","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070451","117001","1003","5070004","10070039"
"10070","0","0","15","2021/07/14 20:59:59","1","2021/06/30 12:00:00","5070431","117001","1003","5070005","10070040"
"10071","0","0","113201","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044401","113201","1004","0","10071001"
"10071","1","0","1007103","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044422","100901","1002","0","10071002"
"10071","0","0","10","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044423","100901","1001","0","10071003"
"10071","0","0","20","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044424","101301","1001","0","10071004"
"10071","0","0","30","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044425","105601","1001","0","10071005"
"10071","0","0","2","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044426","105601","1003","0","10071006"
"10071","0","0","3","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044427","100901","1003","0","10071007"
"10071","0","0","4","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044428","101301","1003","0","10071008"
"10071","0","0","5","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044429","105601","1003","0","10071009"
"10071","0","0","6","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044430","101301","1003","0","10071010"
"10071","0","0","8","2021/07/27 20:59:59","0","2021/07/18 12:00:00","5044431","105601","1003","0","10071011"
"10071","0","0","2","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044406","113101","1003","5044001","10071012"
"10071","0","0","3","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044407","113201","1003","5044001","10071013"
"10071","0","0","4","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044408","113301","1003","5044001","10071014"
"10071","0","0","5","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044409","113101","1003","5044001","10071015"
"10071","0","0","6","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044410","113301","1003","5044001","10071016"
"10071","0","0","8","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044411","113101","1003","5044001","10071017"
"10071","1","0","1007103","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044402","113201","1002","5044001","10071018"
"10071","0","0","10","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044403","113201","1001","5044001","10071019"
"10071","0","0","20","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044404","113301","1001","5044001","10071020"
"10071","0","0","30","2021/07/27 20:59:59","1","2021/07/18 12:00:00","5044405","113101","1001","5044001","10071021"
"10072","0","0","117401","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072401","117401","1004","0","10072001"
"10072","1","0","1007203","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072402","117201","1002","0","10072002"
"10072","0","0","10","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072403","117201","1001","0","10072003"
"10072","0","0","20","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072404","117401","1001","0","10072004"
"10072","0","0","30","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072405","117301","1001","0","10072005"
"10072","0","0","2","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072406","117201","1003","0","10072006"
"10072","0","0","4","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072407","117301","1003","0","10072007"
"10072","0","0","7","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072408","117401","1003","0","10072008"
"10072","0","0","10","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072409","117301","1003","0","10072009"
"10072","0","0","13","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072410","117201","1003","0","10072010"
"10072","0","0","15","2021/08/14 20:59:59","0","2021/07/31 12:00:00","5072411","117201","1003","0","10072011"
"10072","1","0","1007203","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072422","117201","1002","5072004","10072013"
"10072","0","0","10","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072423","117201","1001","5072004","10072014"
"10072","0","0","20","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072424","117401","1001","5072004","10072015"
"10072","0","0","30","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072425","117301","1001","5072004","10072016"
"10072","0","0","2","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072426","117201","1003","5072004","10072017"
"10072","0","0","4","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072427","117301","1003","5072004","10072018"
"10072","0","0","7","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072428","117401","1003","5072004","10072019"
"10072","0","0","10","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072429","117301","1003","5072004","10072020"
"10072","0","0","13","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072430","117201","1003","5072004","10072021"
"10072","0","0","15","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072431","117201","1003","5072004","10072022"
"10072","1","0","1007203","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072442","117201","1002","5072006","10072023"
"10072","0","0","10","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072443","117201","1001","5072006","10072024"
"10072","0","0","20","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072444","117401","1001","5072006","10072025"
"10072","0","0","30","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072445","117301","1001","5072006","10072026"
"10072","0","0","2","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072446","117201","1003","5072006","10072027"
"10072","0","0","4","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072447","117301","1003","5072006","10072028"
"10072","0","0","7","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072448","117401","1003","5072006","10072029"
"10072","0","0","10","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072449","117301","1003","5072006","10072030"
"10072","0","0","13","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072450","117201","1003","5072006","10072031"
"10072","0","0","15","2021/08/14 20:59:59","1","2021/07/31 12:00:00","5072451","117201","1003","5072006","10072032"
"10073","0","0","113501","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046401","113501","1004","0","10073001"
"10073","1","0","1007303","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046412","101501","1002","0","10073002"
"10073","0","0","10","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046413","101201","1001","0","10073003"
"10073","0","0","20","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046414","101501","1001","0","10073004"
"10073","0","0","30","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046415","101501","1001","0","10073005"
"10073","0","0","2","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046406","101501","1003","0","10073006"
"10073","0","0","3","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046407","101201","1003","0","10073007"
"10073","0","0","4","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046408","101501","1003","0","10073008"
"10073","0","0","5","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046409","101201","1003","0","10073009"
"10073","0","0","6","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046410","101501","1003","0","10073010"
"10073","0","0","8","2021/08/27 20:59:59","0","2021/08/18 12:00:00","5046411","101501","1003","0","10073011"
"10073","0","0","2","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046426","113501","1003","5046001","10073012"
"10073","0","0","4","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046428","113501","1003","5046001","10073013"
"10073","0","0","6","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046430","113501","1003","5046001","10073014"
"10073","0","0","8","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046431","113501","1003","5046001","10073015"
"10073","0","0","2","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046446","113501","1003","5046002","10073016"
"10073","0","0","3","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046447","113401","1003","5046002","10073017"
"10073","0","0","4","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046448","113501","1003","5046002","10073018"
"10073","0","0","5","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046449","113401","1003","5046002","10073019"
"10073","0","0","6","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046450","113501","1003","5046002","10073020"
"10073","0","0","8","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046451","113501","1003","5046002","10073021"
"10073","1","0","1007303","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046422","113501","1002","5046001","10073022"
"10073","0","0","10","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046423","101201","1001","5046001","10073023"
"10073","0","0","20","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046424","113501","1001","5046001","10073024"
"10073","0","0","30","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046425","113501","1001","5046001","10073025"
"10073","1","0","1007303","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046402","113501","1002","5046002","10073026"
"10073","0","0","10","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046403","113401","1001","5046002","10073027"
"10073","0","0","20","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046404","113501","1001","5046002","10073028"
"10073","0","0","30","2021/08/27 20:59:59","1","2021/08/18 12:00:00","5046405","113501","1001","5046002","10073029"
"10074","1","0","1007403","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074402","105101","1002","0","10074001"
"10074","0","0","10","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074403","105101","1001","0","10074002"
"10074","0","0","20","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074404","100801","1001","0","10074003"
"10074","0","0","30","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074405","105101","1001","0","10074004"
"10074","0","0","2","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074406","105101","1003","0","10074005"
"10074","0","0","7","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074408","105101","1003","0","10074007"
"10074","0","0","13","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074410","105101","1003","0","10074009"
"10074","0","0","15","2021/09/14 20:59:59","0","2021/08/31 12:00:00","5074411","105101","1003","0","10074010"
"10074","1","0","1007403","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074422","117501","1002","5074001","10074011"
"10074","0","0","10","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074423","117501","1001","5074001","10074012"
"10074","0","0","20","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074424","100801","1001","5074001","10074013"
"10074","0","0","30","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074425","117501","1001","5074001","10074014"
"10074","0","0","2","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074426","117501","1003","5074001","10074015"
"10074","0","0","4","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074427","100801","1003","5074002","10074016"
"10074","0","0","7","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074428","117501","1003","5074001","10074017"
"10074","0","0","10","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074429","100801","1003","5074002","10074018"
"10074","0","0","13","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074430","117501","1003","5074001","10074019"
"10074","0","0","15","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074431","117501","1003","5074001","10074020"
"10074","1","0","1007403","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074442","117501","1002","5074003","10074021"
"10074","0","0","20","2021/09/14 20:59:59","1","2021/08/31 12:00:00","5074444","117601","1001","5074003","10074022"
